gml_id,local_id,year,raw_begin,current_use,n_dwellings,n_units,n_floors,condition,n_floors_nil_reason
ES.SDGC.BU.0295122VK4709C,0295122VK4709C,1960.0,1960-01-01T00:00:00,1_residential,5,6,,functional,other:unpopulated
ES.SDGC.BU.0295125VK4709C,0295125VK4709C,1960.0,1960-01-01T00:00:00,1_residential,3,4,,functional,other:unpopulated
ES.SDGC.BU.0295126VK4709C,0295126VK4709C,2002.0,2002-01-01T00:00:00,1_residential,19,56,,functional,other:unpopulated
ES.SDGC.BU.0295127VK4709C,0295127VK4709C,2002.0,2002-01-01T00:00:00,1_residential,45,160,,functional,other:unpopulated
ES.SDGC.BU.0295128VK4709C,0295128VK4709C,2003.0,2003-01-01T00:00:00,1_residential,11,12,,functional,other:unpopulated
ES.SDGC.BU.0295130VK4709C,0295130VK4709C,2014.0,2014-01-01T00:00:00,1_residential,24,78,,functional,other:unpopulated
ES.SDGC.BU.0295131VK4709C,0295131VK4709C,2024.0,2024-01-01T00:00:00,1_residential,22,22,,functional,other:unpopulated
ES.SDGC.BU.0295401VK4709E,0295401VK4709E,1965.0,1965-01-01T00:00:00,1_residential,21,28,,functional,other:unpopulated
ES.SDGC.BU.0295402VK4709E,0295402VK4709E,1965.0,1965-01-01T00:00:00,1_residential,18,22,,functional,other:unpopulated
ES.SDGC.BU.0295403VK4709E,0295403VK4709E,1965.0,1965-01-01T00:00:00,1_residential,18,22,,functional,other:unpopulated
ES.SDGC.BU.0295404VK4709E,0295404VK4709E,1965.0,1965-01-01T00:00:00,1_residential,18,24,,functional,other:unpopulated
ES.SDGC.BU.0295405VK4709E,0295405VK4709E,1965.0,1965-01-01T00:00:00,4_2_retail,4,6,,functional,other:unpopulated
ES.SDGC.BU.0295411VK4709E,0295411VK4709E,1976.0,1976-01-01T00:00:00,1_residential,24,36,,functional,other:unpopulated
ES.SDGC.BU.0295412VK4709E,0295412VK4709E,1970.0,1970-01-01T00:00:00,1_residential,25,26,,functional,other:unpopulated
ES.SDGC.BU.0295413VK4709E,0295413VK4709E,1970.0,1970-01-01T00:00:00,1_residential,25,49,,functional,other:unpopulated
ES.SDGC.BU.0295418VK4709E,0295418VK4709E,2015.0,2015-01-01T00:00:00,1_residential,20,44,,functional,other:unpopulated
ES.SDGC.BU.0295419VK4709E,0295419VK4709E,2017.0,2017-01-01T00:00:00,1_residential,29,58,,functional,other:unpopulated
ES.SDGC.BU.0194905VK4709C,0194905VK4709C,2024.0,2024-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0295129VK4709C,0295129VK4709C,2005.0,2005-01-01T00:00:00,1_residential,19,34,,functional,other:unpopulated
ES.SDGC.BU.0295406VK4709E,0295406VK4709E,1965.0,1965-01-01T00:00:00,3_industrial,0,1,,functional,other:unpopulated
ES.SDGC.BU.0295407VK4709E,0295407VK4709E,2000.0,2000-01-01T00:00:00,1_residential,20,41,,functional,other:unpopulated
ES.SDGC.BU.0394201VK4709C,0394201VK4709C,1955.0,1955-01-01T00:00:00,1_residential,18,20,,functional,other:unpopulated
ES.SDGC.BU.0394202VK4709C,0394202VK4709C,1965.0,1965-01-01T00:00:00,1_residential,4,6,,functional,other:unpopulated
ES.SDGC.BU.0394203VK4709C,0394203VK4709C,1930.0,1930-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0394204VK4709C,0394204VK4709C,1930.0,1930-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0394205VK4709C,0394205VK4709C,1950.0,1950-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0394206VK4709C,0394206VK4709C,1960.0,1960-01-01T00:00:00,1_residential,4,5,,functional,other:unpopulated
ES.SDGC.BU.0394207VK4709C,0394207VK4709C,1900.0,1900-01-01T00:00:00,1_residential,6,6,,functional,other:unpopulated
ES.SDGC.BU.0394208VK4709C,0394208VK4709C,2004.0,2004-01-01T00:00:00,1_residential,7,8,,functional,other:unpopulated
ES.SDGC.BU.0394209VK4709C,0394209VK4709C,1983.0,1983-01-01T00:00:00,1_residential,12,13,,functional,other:unpopulated
ES.SDGC.BU.0394210VK4709C,0394210VK4709C,1965.0,1965-01-01T00:00:00,1_residential,13,14,,functional,other:unpopulated
ES.SDGC.BU.0394211VK4709C,0394211VK4709C,1965.0,1965-01-01T00:00:00,1_residential,6,10,,functional,other:unpopulated
ES.SDGC.BU.0394212VK4709C,0394212VK4709C,1960.0,1960-01-01T00:00:00,1_residential,4,5,,functional,other:unpopulated
ES.SDGC.BU.0394236VK4709C,0394236VK4709C,1970.0,1970-01-01T00:00:00,1_residential,6,7,,functional,other:unpopulated
ES.SDGC.BU.0394237VK4709C,0394237VK4709C,2008.0,2008-01-01T00:00:00,1_residential,12,30,,functional,other:unpopulated
ES.SDGC.BU.0394238VK4709C,0394238VK4709C,1985.0,1985-01-01T00:00:00,1_residential,24,25,,functional,other:unpopulated
ES.SDGC.BU.0394242VK4709C,0394242VK4709C,2009.0,2009-01-01T00:00:00,1_residential,8,8,,functional,other:unpopulated
ES.SDGC.BU.0394243VK4709C,0394243VK4709C,1960.0,1960-01-01T00:00:00,1_residential,0,1,,functional,other:unpopulated
ES.SDGC.BU.0394244VK4709C,0394244VK4709C,1965.0,1965-01-01T00:00:00,3_industrial,0,2,,functional,other:unpopulated
ES.SDGC.BU.0394248VK4709C,0394248VK4709C,2006.0,2006-01-01T00:00:00,1_residential,10,10,,functional,other:unpopulated
ES.SDGC.BU.0394501VK4709C,0394501VK4709C,2003.0,2003-01-01T00:00:00,1_residential,8,15,,functional,other:unpopulated
ES.SDGC.BU.0394502VK4709C,0394502VK4709C,1993.0,1993-01-01T00:00:00,1_residential,4,4,,functional,other:unpopulated
ES.SDGC.BU.0394504VK4709C,0394504VK4709C,2015.0,2015-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0394505VK4709C,0394505VK4709C,1981.0,1981-01-01T00:00:00,1_residential,8,9,,functional,other:unpopulated
ES.SDGC.BU.0394508VK4709C,0394508VK4709C,1997.0,1997-01-01T00:00:00,1_residential,7,7,,functional,other:unpopulated
ES.SDGC.BU.0394509VK4709C,0394509VK4709C,1965.0,1965-01-01T00:00:00,1_residential,6,8,,functional,other:unpopulated
ES.SDGC.BU.0394510VK4709C,0394510VK4709C,2006.0,2006-01-01T00:00:00,1_residential,3,9,,functional,other:unpopulated
ES.SDGC.BU.0394511VK4709C,0394511VK4709C,1965.0,1965-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0394512VK4709C,0394512VK4709C,1960.0,1960-01-01T00:00:00,1_residential,2,4,,functional,other:unpopulated
ES.SDGC.BU.0394513VK4709C,0394513VK4709C,2025.0,2025-01-01T00:00:00,1_residential,12,12,,functional,other:unpopulated
ES.SDGC.BU.0394514VK4709C,0394514VK4709C,1987.0,1987-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0394515VK4709C,0394515VK4709C,1960.0,1960-01-01T00:00:00,1_residential,2,3,,functional,other:unpopulated
ES.SDGC.BU.0394516VK4709C,0394516VK4709C,1950.0,1950-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0394518VK4709C,0394518VK4709C,1965.0,1965-01-01T00:00:00,1_residential,9,11,,functional,other:unpopulated
ES.SDGC.BU.0394519VK4709C,0394519VK4709C,1999.0,1999-01-01T00:00:00,1_residential,10,15,,functional,other:unpopulated
ES.SDGC.BU.0394520VK4709C,0394520VK4709C,1967.0,1967-01-01T00:00:00,1_residential,8,8,,functional,other:unpopulated
ES.SDGC.BU.0394524VK4709C,0394524VK4709C,1997.0,1997-01-01T00:00:00,1_residential,6,12,,functional,other:unpopulated
ES.SDGC.BU.0394525VK4709C,0394525VK4709C,2025.0,2025-01-01T00:00:00,1_residential,4,5,,functional,other:unpopulated
ES.SDGC.BU.0394530VK4709C,0394530VK4709C,1961.0,1961-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0394531VK4709C,0394531VK4709C,1998.0,1998-01-01T00:00:00,1_residential,9,19,,functional,other:unpopulated
ES.SDGC.BU.0394533VK4709C,0394533VK4709C,2002.0,2002-01-01T00:00:00,1_residential,4,4,,functional,other:unpopulated
ES.SDGC.BU.0394534VK4709C,0394534VK4709C,2004.0,2004-01-01T00:00:00,1_residential,12,23,,functional,other:unpopulated
ES.SDGC.BU.0394535VK4709C,0394535VK4709C,2003.0,2003-01-01T00:00:00,1_residential,21,41,,functional,other:unpopulated
ES.SDGC.BU.0394536VK4709C,0394536VK4709C,1950.0,1950-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0395201VK4709E,0395201VK4709E,1960.0,1960-01-01T00:00:00,1_residential,5,7,,functional,other:unpopulated
ES.SDGC.BU.0395204VK4709E,0395204VK4709E,1969.0,1969-01-01T00:00:00,1_residential,3,3,,functional,other:unpopulated
ES.SDGC.BU.0395207VK4709E,0395207VK4709E,2001.0,2001-01-01T00:00:00,1_residential,10,21,,functional,other:unpopulated
ES.SDGC.BU.0395208VK4709E,0395208VK4709E,2005.0,2005-01-01T00:00:00,1_residential,8,13,,functional,other:unpopulated
ES.SDGC.BU.0395209VK4709E,0395209VK4709E,1925.0,1925-01-01T00:00:00,1_residential,0,1,,functional,other:unpopulated
ES.SDGC.BU.0395210VK4709E,0395210VK4709E,1925.0,1925-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0395212VK4709E,0395212VK4709E,1925.0,1925-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0395219VK4709E,0395219VK4709E,1925.0,1925-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0395220VK4709E,0395220VK4709E,1935.0,1935-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0395221VK4709E,0395221VK4709E,2010.0,2010-01-01T00:00:00,1_residential,6,7,,functional,other:unpopulated
ES.SDGC.BU.0395222VK4709E,0395222VK4709E,2010.0,2010-01-01T00:00:00,1_residential,8,11,,functional,other:unpopulated
ES.SDGC.BU.0395227VK4709E,0395227VK4709E,2004.0,2004-01-01T00:00:00,1_residential,14,19,,functional,other:unpopulated
ES.SDGC.BU.0395228VK4709E,0395228VK4709E,2007.0,2007-01-01T00:00:00,1_residential,28,66,,functional,other:unpopulated
ES.SDGC.BU.0395506VK4709E,0395506VK4709E,1955.0,1955-01-01T00:00:00,1_residential,6,8,,functional,other:unpopulated
ES.SDGC.BU.0395507VK4709E,0395507VK4709E,1970.0,1970-01-01T00:00:00,1_residential,7,8,,functional,other:unpopulated
ES.SDGC.BU.0395508VK4709E,0395508VK4709E,1973.0,1973-01-01T00:00:00,1_residential,12,13,,functional,other:unpopulated
ES.SDGC.BU.0395514VK4709E,0395514VK4709E,2014.0,2014-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0395516VK4709E,0395516VK4709E,1930.0,1930-01-01T00:00:00,1_residential,5,6,,functional,other:unpopulated
ES.SDGC.BU.0395517VK4709E,0395517VK4709E,1965.0,1965-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0395518VK4709E,0395518VK4709E,1999.0,1999-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0395519VK4709E,0395519VK4709E,2007.0,2007-01-01T00:00:00,1_residential,7,16,,functional,other:unpopulated
ES.SDGC.BU.0395521VK4709E,0395521VK4709E,1998.0,1998-01-01T00:00:00,1_residential,12,13,,functional,other:unpopulated
ES.SDGC.BU.0395524VK4709E,0395524VK4709E,2020.0,2020-01-01T00:00:00,1_residential,13,13,,functional,other:unpopulated
ES.SDGC.BU.0395525VK4709E,0395525VK4709E,1965.0,1965-01-01T00:00:00,1_residential,6,6,,functional,other:unpopulated
ES.SDGC.BU.0395526VK4709E,0395526VK4709E,2000.0,2000-01-01T00:00:00,1_residential,9,19,,functional,other:unpopulated
ES.SDGC.BU.0395527VK4709E,0395527VK4709E,1998.0,1998-01-01T00:00:00,1_residential,16,17,,functional,other:unpopulated
ES.SDGC.BU.0395532VK4709E,0395532VK4709E,2018.0,2018-01-01T00:00:00,1_residential,13,15,,functional,other:unpopulated
ES.SDGC.BU.0395533VK4709E,0395533VK4709E,1955.0,1955-01-01T00:00:00,1_residential,7,8,,functional,other:unpopulated
ES.SDGC.BU.0395539VK4709E,0395539VK4709E,2001.0,2001-01-01T00:00:00,1_residential,7,7,,functional,other:unpopulated
ES.SDGC.BU.0395540VK4709E,0395540VK4709E,2002.0,2002-01-01T00:00:00,1_residential,11,22,,functional,other:unpopulated
ES.SDGC.BU.0396907VK4709E,0396907VK4709E,2006.0,2006-01-01T00:00:00,1_residential,16,32,,functional,other:unpopulated
ES.SDGC.BU.0396911VK4709E,0396911VK4709E,1966.0,1966-01-01T00:00:00,1_residential,4,4,,functional,other:unpopulated
ES.SDGC.BU.0396912VK4709E,0396912VK4709E,2000.0,2000-01-01T00:00:00,1_residential,4,4,,functional,other:unpopulated
ES.SDGC.BU.0396913VK4709E,0396913VK4709E,1960.0,1960-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0396917VK4709E,0396917VK4709E,2001.0,2001-01-01T00:00:00,1_residential,5,11,,functional,other:unpopulated
ES.SDGC.BU.0396921VK4709E,0396921VK4709E,2007.0,2007-01-01T00:00:00,1_residential,34,95,,functional,other:unpopulated
ES.SDGC.BU.0494101VK4709C,0494101VK4709C,1955.0,1955-01-01T00:00:00,1_residential,12,13,,functional,other:unpopulated
ES.SDGC.BU.0494116VK4709C,0494116VK4709C,1970.0,1970-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0494117VK4709C,0494117VK4709C,2006.0,2006-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0494118VK4709C,0494118VK4709C,1935.0,1935-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0494560VK4709C,0494560VK4709C,1998.0,1998-01-01T00:00:00,1_residential,3,3,,functional,other:unpopulated
ES.SDGC.BU.0494562VK4709C,0494562VK4709C,1940.0,1940-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0494563VK4709C,0494563VK4709C,2024.0,2024-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0494564VK4709C,0494564VK4709C,1996.0,1996-01-01T00:00:00,1_residential,6,8,,functional,other:unpopulated
ES.SDGC.BU.0494565VK4709C,0494565VK4709C,1999.0,1999-01-01T00:00:00,1_residential,7,11,,functional,other:unpopulated
ES.SDGC.BU.0494572VK4709C,0494572VK4709C,2004.0,2004-01-01T00:00:00,1_residential,7,15,,functional,other:unpopulated
ES.SDGC.BU.0395509VK4709E,0395509VK4709E,1973.0,1973-01-01T00:00:00,1_residential,12,13,,functional,other:unpopulated
ES.SDGC.BU.0395510VK4709E,0395510VK4709E,1992.0,1992-01-01T00:00:00,1_residential,4,5,,functional,other:unpopulated
ES.SDGC.BU.0395511VK4709E,0395511VK4709E,1955.0,1955-01-01T00:00:00,1_residential,4,4,,functional,other:unpopulated
ES.SDGC.BU.0395512VK4709E,0395512VK4709E,1999.0,1999-01-01T00:00:00,1_residential,6,7,,functional,other:unpopulated
ES.SDGC.BU.0395513VK4709E,0395513VK4709E,1965.0,1965-01-01T00:00:00,1_residential,2,3,,functional,other:unpopulated
ES.SDGC.BU.0395515VK4709E,0395515VK4709E,1920.0,1920-01-01T00:00:00,,0,1,,ruin,other:unpopulated
ES.SDGC.BU.0494103VK4709C,0494103VK4709C,1920.0,1920-01-01T00:00:00,1_residential,0,1,,functional,other:unpopulated
ES.SDGC.BU.0494104VK4709C,0494104VK4709C,2000.0,2000-01-01T00:00:00,1_residential,4,8,,functional,other:unpopulated
ES.SDGC.BU.0494105VK4709C,0494105VK4709C,1980.0,1980-01-01T00:00:00,1_residential,5,5,,functional,other:unpopulated
ES.SDGC.BU.0494106VK4709C,0494106VK4709C,2024.0,2024-01-01T00:00:00,1_residential,13,29,,functional,other:unpopulated
ES.SDGC.BU.0494120VK4709C,0494120VK4709C,1920.0,1920-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0494501VK4709C,0494501VK4709C,2008.0,2008-01-01T00:00:00,1_residential,13,14,,functional,other:unpopulated
ES.SDGC.BU.0494502VK4709C,0494502VK4709C,1920.0,1920-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0494505VK4709C,0494505VK4709C,1915.0,1915-01-01T00:00:00,1_residential,2,2,,functional,other:unpopulated
ES.SDGC.BU.0494506VK4709C,0494506VK4709C,1955.0,1955-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0494507VK4709C,0494507VK4709C,1955.0,1955-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0494508VK4709C,0494508VK4709C,1955.0,1955-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0494509VK4709C,0494509VK4709C,1910.0,1910-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0494510VK4709C,0494510VK4709C,1989.0,1989-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0494511VK4709C,0494511VK4709C,2006.0,2006-01-01T00:00:00,1_residential,10,10,,functional,other:unpopulated
ES.SDGC.BU.0494512VK4709C,0494512VK4709C,1955.0,1955-01-01T00:00:00,1_residential,4,6,,functional,other:unpopulated
ES.SDGC.BU.0494513VK4709C,0494513VK4709C,2008.0,2008-01-01T00:00:00,1_residential,7,14,,functional,other:unpopulated
ES.SDGC.BU.0494514VK4709C,0494514VK4709C,1989.0,1989-01-01T00:00:00,1_residential,7,7,,functional,other:unpopulated
ES.SDGC.BU.0494515VK4709C,0494515VK4709C,1925.0,1925-01-01T00:00:00,1_residential,11,11,,functional,other:unpopulated
ES.SDGC.BU.0494516VK4709C,0494516VK4709C,2010.0,2010-01-01T00:00:00,1_residential,8,8,,functional,other:unpopulated
ES.SDGC.BU.0494517VK4709C,0494517VK4709C,1965.0,1965-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0494521VK4709C,0494521VK4709C,2024.0,2024-01-01T00:00:00,1_residential,6,7,,functional,other:unpopulated
ES.SDGC.BU.0494522VK4709C,0494522VK4709C,2009.0,2009-01-01T00:00:00,1_residential,6,8,,functional,other:unpopulated
ES.SDGC.BU.0494523VK4709C,0494523VK4709C,1987.0,1987-01-01T00:00:00,1_residential,3,4,,functional,other:unpopulated
ES.SDGC.BU.0494526VK4709C,0494526VK4709C,1945.0,1945-01-01T00:00:00,1_residential,4,4,,functional,other:unpopulated
ES.SDGC.BU.0494527VK4709C,0494527VK4709C,1999.0,1999-01-01T00:00:00,1_residential,3,3,,functional,other:unpopulated
ES.SDGC.BU.0494530VK4709C,0494530VK4709C,1999.0,1999-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0494531VK4709C,0494531VK4709C,2018.0,2018-01-01T00:00:00,1_residential,4,4,,functional,other:unpopulated
ES.SDGC.BU.0494532VK4709C,0494532VK4709C,1920.0,1920-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0494537VK4709C,0494537VK4709C,1994.0,1994-01-01T00:00:00,1_residential,7,7,,functional,other:unpopulated
ES.SDGC.BU.0494538VK4709C,0494538VK4709C,1998.0,1998-01-01T00:00:00,1_residential,6,6,,functional,other:unpopulated
ES.SDGC.BU.0494542VK4709C,0494542VK4709C,2011.0,2011-01-01T00:00:00,1_residential,2,2,,functional,other:unpopulated
ES.SDGC.BU.0494543VK4709C,0494543VK4709C,2007.0,2007-01-01T00:00:00,1_residential,4,4,,functional,other:unpopulated
ES.SDGC.BU.0494544VK4709C,0494544VK4709C,1991.0,1991-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0494545VK4709C,0494545VK4709C,1930.0,1930-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0494549VK4709C,0494549VK4709C,2009.0,2009-01-01T00:00:00,1_residential,5,5,,functional,other:unpopulated
ES.SDGC.BU.0494550VK4709C,0494550VK4709C,1915.0,1915-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0494554VK4709C,0494554VK4709C,1950.0,1950-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0494559VK4709C,0494559VK4709C,2004.0,2004-01-01T00:00:00,1_residential,4,4,,functional,other:unpopulated
ES.SDGC.BU.0494568VK4709C,0494568VK4709C,2014.0,2014-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0494569VK4709C,0494569VK4709C,1950.0,1950-01-01T00:00:00,1_residential,7,9,,functional,other:unpopulated
ES.SDGC.BU.0494570VK4709C,0494570VK4709C,1915.0,1915-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0494571VK4709C,0494571VK4709C,2000.0,2000-01-01T00:00:00,1_residential,11,16,,functional,other:unpopulated
ES.SDGC.BU.0494573VK4709C,0494573VK4709C,2004.0,2004-01-01T00:00:00,1_residential,23,42,,functional,other:unpopulated
ES.SDGC.BU.0494574VK4709C,0494574VK4709C,2004.0,2004-01-01T00:00:00,1_residential,6,12,,functional,other:unpopulated
ES.SDGC.BU.0494575VK4709C,0494575VK4709C,1925.0,1925-01-01T00:00:00,1_residential,10,24,,functional,other:unpopulated
ES.SDGC.BU.0494576VK4709C,0494576VK4709C,2006.0,2006-01-01T00:00:00,1_residential,11,19,,functional,other:unpopulated
ES.SDGC.BU.0494577VK4709C,0494577VK4709C,2007.0,2007-01-01T00:00:00,1_residential,9,20,,functional,other:unpopulated
ES.SDGC.BU.0593301VK4709D,0593301VK4709D,2004.0,2004-01-01T00:00:00,1_residential,7,7,,functional,other:unpopulated
ES.SDGC.BU.0593302VK4709D,0593302VK4709D,1995.0,1995-01-01T00:00:00,4_1_office,0,1,,functional,other:unpopulated
ES.SDGC.BU.0593303VK4709D,0593303VK4709D,2003.0,2003-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0594701VK4709D,0594701VK4709D,1956.0,1956-01-01T00:00:00,1_residential,8,11,,functional,other:unpopulated
ES.SDGC.BU.0594702VK4709D,0594702VK4709D,1998.0,1998-01-01T00:00:00,1_residential,7,14,,functional,other:unpopulated
ES.SDGC.BU.0594703VK4709D,0594703VK4709D,1956.0,1956-01-01T00:00:00,1_residential,10,10,,functional,other:unpopulated
ES.SDGC.BU.0594721VK4709D,0594721VK4709D,2002.0,2002-01-01T00:00:00,1_residential,4,5,,functional,other:unpopulated
ES.SDGC.BU.0594722VK4709D,0594722VK4709D,1967.0,1967-01-01T00:00:00,1_residential,2,3,,functional,other:unpopulated
ES.SDGC.BU.0594723VK4709D,0594723VK4709D,1969.0,1969-01-01T00:00:00,1_residential,2,3,,functional,other:unpopulated
ES.SDGC.BU.0594724VK4709D,0594724VK4709D,1995.0,1995-01-01T00:00:00,1_residential,6,15,,functional,other:unpopulated
ES.SDGC.BU.0594725VK4709D,0594725VK4709D,1957.0,1957-01-01T00:00:00,1_residential,4,8,,functional,other:unpopulated
ES.SDGC.BU.0595201VK4709E,0595201VK4709E,1961.0,1961-01-01T00:00:00,1_residential,9,11,,functional,other:unpopulated
ES.SDGC.BU.0595202VK4709E,0595202VK4709E,1955.0,1955-01-01T00:00:00,1_residential,12,13,,functional,other:unpopulated
ES.SDGC.BU.0595203VK4709E,0595203VK4709E,1951.0,1951-01-01T00:00:00,1_residential,7,9,,functional,other:unpopulated
ES.SDGC.BU.0595204VK4709E,0595204VK4709E,1960.0,1960-01-01T00:00:00,1_residential,3,4,,functional,other:unpopulated
ES.SDGC.BU.0595205VK4709E,0595205VK4709E,1994.0,1994-01-01T00:00:00,1_residential,22,53,,functional,other:unpopulated
ES.SDGC.BU.0595206VK4709E,0595206VK4709E,1991.0,1991-01-01T00:00:00,1_residential,17,20,,functional,other:unpopulated
ES.SDGC.BU.0595207VK4709E,0595207VK4709E,1987.0,1987-01-01T00:00:00,1_residential,8,9,,functional,other:unpopulated
ES.SDGC.BU.0595208VK4709E,0595208VK4709E,1992.0,1992-01-01T00:00:00,1_residential,11,13,,functional,other:unpopulated
ES.SDGC.BU.0595209VK4709E,0595209VK4709E,1963.0,1963-01-01T00:00:00,1_residential,8,9,,functional,other:unpopulated
ES.SDGC.BU.0595211VK4709E,0595211VK4709E,2007.0,2007-01-01T00:00:00,1_residential,8,8,,functional,other:unpopulated
ES.SDGC.BU.0595214VK4709E,0595214VK4709E,1941.0,1941-01-01T00:00:00,1_residential,7,7,,functional,other:unpopulated
ES.SDGC.BU.0595215VK4709E,0595215VK4709E,1920.0,1920-01-01T00:00:00,1_residential,4,5,,functional,other:unpopulated
ES.SDGC.BU.0595216VK4709E,0595216VK4709E,1940.0,1940-01-01T00:00:00,1_residential,4,5,,functional,other:unpopulated
ES.SDGC.BU.0595217VK4709E,0595217VK4709E,1967.0,1967-01-01T00:00:00,4_1_office,0,1,,functional,other:unpopulated
ES.SDGC.BU.0595218VK4709E,0595218VK4709E,1948.0,1948-01-01T00:00:00,1_residential,4,5,,functional,other:unpopulated
ES.SDGC.BU.0595219VK4709E,0595219VK4709E,2020.0,2020-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0595220VK4709E,0595220VK4709E,1921.0,1921-01-01T00:00:00,1_residential,1,1,,declined,other:unpopulated
ES.SDGC.BU.0595221VK4709E,0595221VK4709E,1998.0,1998-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0595222VK4709E,0595222VK4709E,1996.0,1996-01-01T00:00:00,1_residential,7,11,,functional,other:unpopulated
ES.SDGC.BU.0595223VK4709E,0595223VK4709E,1952.0,1952-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0595224VK4709E,0595224VK4709E,2002.0,2002-01-01T00:00:00,1_residential,3,3,,functional,other:unpopulated
ES.SDGC.BU.0595225VK4709E,0595225VK4709E,1945.0,1945-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0595226VK4709E,0595226VK4709E,1935.0,1935-01-01T00:00:00,4_1_office,3,4,,functional,other:unpopulated
ES.SDGC.BU.0595227VK4709E,0595227VK4709E,2002.0,2002-01-01T00:00:00,1_residential,7,12,,functional,other:unpopulated
ES.SDGC.BU.0595228VK4709E,0595228VK4709E,1945.0,1945-01-01T00:00:00,3_industrial,0,1,,functional,other:unpopulated
ES.SDGC.BU.0595229VK4709F,0595229VK4709F,2004.0,2004-01-01T00:00:00,1_residential,6,12,,functional,other:unpopulated
ES.SDGC.BU.0595230VK4709E,0595230VK4709E,1966.0,1966-01-01T00:00:00,1_residential,3,4,,functional,other:unpopulated
ES.SDGC.BU.0595231VK4709E,0595231VK4709E,1957.0,1957-01-01T00:00:00,1_residential,6,6,,functional,other:unpopulated
ES.SDGC.BU.0595232VK4709E,0595232VK4709E,1935.0,1935-01-01T00:00:00,1_residential,1,1,,functional,other:unpopulated
ES.SDGC.BU.0595233VK4709E,0595233VK4709E,1996.0,1996-01-01T00:00:00,1_residential,3,5,,functional,other:unpopulated
ES.SDGC.BU.0595234VK4709E,0595234VK4709E,2024.0,2024-01-01T00:00:00,1_residential,6,9,,functional,other:unpopulated
