osm_id,uprn,certificateNumber,registrationDate,currentEnergyEfficiencyBand,postcode,schemaType,http_status,cert_http_status,age_band,year_key_used,property_type,built_form,floor_area_m2
way/394093235,000006653878,8891-0830-1229-1927-1023,2012-10-31,D,E1 4LJ,SAP-Schema-16.1,200,200,B,/sap_building_parts[0]/construction_age_band,2,4,75
way/396595551,000006654291,,,,,,404,,,,,,
way/393505350,000006654501,8973-7136-5390-3262-8922,2017-06-22,C,E1 0NW,SAP-Schema-17.1,200,200,,,3,1,93
way/393505350,000006654501,2228-3038-7386-5423-1954,2017-06-22,C,E1 0NW,SAP-Schema-17.1,200,200,,,2,1,41
way/393505350,000006654501,2528-5048-7356-5723-1990,2017-06-22,B,E1 0NW,SAP-Schema-17.1,200,200,,,2,1,47
way/393505350,000006654501,0651-3822-7369-9123-7831,2017-06-22,B,E1 0NW,SAP-Schema-17.1,200,200,,,2,1,58
way/393505350,000006654501,0858-3822-7368-9123-7891,2017-06-22,B,E1 0NW,SAP-Schema-17.1,200,200,,,2,1,59
way/393505350,000006654501,0659-3822-7461-9123-3835,2017-06-22,B,E1 0NW,SAP-Schema-17.1,200,200,,,3,1,102
way/393505350,000006654501,0756-3822-7368-9123-6861,2017-06-22,B,E1 0NW,SAP-Schema-17.1,200,200,,,2,1,58
way/393505350,000006654501,8103-7136-5390-3242-8926,2017-06-22,B,E1 0NW,SAP-Schema-17.1,200,200,,,2,1,48
way/554859556,000006701305,0535-3884-7285-9395-7171,2015-08-14,B,E14 7FU,SAP-Schema-17.0,200,200,,,3,,138
way/554859556,000006701306,,,,,,404,,,,,,
way/554859556,000006701307,,,,,,404,,,,,,
way/554859556,000006701308,,,,,,404,,,,,,
way/554859556,000006701309,,,,,,404,,,,,,
way/554859556,000006701310,,,,,,404,,,,,,
way/554859556,000006701311,0031-3884-7888-9395-3051,2015-08-14,B,E14 7FU,SAP-Schema-17.0,200,200,,,2,,61
way/554859556,000006701312,9148-6001-7328-3185-3960,2015-08-14,B,E14 7FU,SAP-Schema-17.0,200,200,,,2,,79
way/554859556,000006701313,9748-0080-7378-3585-3940,2015-08-14,B,E14 7FU,SAP-Schema-17.0,200,200,,,2,,50
way/554859556,000006701314,9548-8001-7348-3985-3940,2015-08-14,B,E14 7FU,SAP-Schema-17.0,200,200,,,2,,80
way/554859556,000006701315,8765-7338-3860-5854-0996,2015-08-14,B,E14 7FU,SAP-Schema-17.0,200,200,,,2,,76
way/554859556,000006701316,,,,,,404,,,,,,
way/554859556,000006701317,0837-3884-7083-9395-9185,2015-08-14,B,E14 7FU,SAP-Schema-17.0,200,200,,,2,,79
way/554859556,000006701318,3908-1667-0002-0724-0106,2023-04-27,B,E14 7FU,RdSAP-Schema-20.0.0,200,200,L,/sap_building_parts[0]/construction_age_band,2,4,49
way/554859556,000006701318,0033-3884-7086-9395-3195,2015-08-14,B,E14 7FU,SAP-Schema-17.0,200,200,,,2,,50
way/554859556,000006701319,0838-3884-7085-9395-8165,2015-08-14,B,E14 7FU,SAP-Schema-17.0,200,200,,,2,,80
way/554859556,000006701320,3202-1628-0000-0797-0292,2022-08-19,B,E14 7FU,RdSAP-Schema-20.0.0,200,200,L,/sap_building_parts[0]/construction_age_band,2,4,75
way/554859556,000006701320,8103-8343-5839-8097-9853,2015-08-14,B,E14 7FU,SAP-Schema-17.0,200,200,,,2,,76
way/554859556,000006701321,,,,,,404,,,,,,
way/554859556,000006701322,8105-9343-3839-9097-0853,2015-08-14,B,E14 7FU,SAP-Schema-17.0,200,200,,,2,,79
way/554859556,000006701323,9848-2001-7338-3585-3994,2015-08-14,B,E14 7FU,SAP-Schema-17.0,200,200,,,2,,50
way/554859556,000006701324,8445-7338-3020-2834-1996,2015-08-14,B,E14 7FU,SAP-Schema-17.0,200,200,,,2,,80
way/554859556,000006701325,0138-3884-7981-9395-9085,2015-08-14,B,E14 7FU,SAP-Schema-17.0,200,200,,,2,,76
way/554859556,000006701326,,,,,,404,,,,,,
way/554859556,000006701327,9448-4090-7398-3585-3944,2015-08-14,B,E14 7FU,SAP-Schema-17.0,200,200,,,2,,79
way/554859556,000006701328,0360-2983-5640-2296-5171,2026-04-21,C,E14 7FU,RdSAP-Schema-21.0.1,200,200,L,/sap_building_parts[0]/construction_age_band,2,NR,50
way/554859556,000006701328,9948-4090-7328-3385-3940,2015-08-14,B,E14 7FU,SAP-Schema-17.0,200,200,,,2,,50
way/554859556,000006701329,0637-3884-7987-9395-6041,2015-08-14,B,E14 7FU,SAP-Schema-17.0,200,200,,,2,,80
way/554859556,000006701330,,,,,,404,,,,,,
way/554859556,000006701331,2498-5090-7378-3785-3954,2015-08-21,B,E14 7FU,SAP-Schema-17.0,200,200,,,2,,76
way/554859556,000006701332,9848-4001-7328-3785-3990,2015-08-14,B,E14 7FU,SAP-Schema-17.0,200,200,,,2,,79
way/554859556,000006701333,8195-7338-3060-0824-1992,2015-08-14,B,E14 7FU,SAP-Schema-17.0,200,200,,,2,,50
way/554859556,000006701334,9748-3001-7348-3185-3980,2015-08-14,B,E14 7FU,SAP-Schema-17.0,200,200,,,2,,80
way/554859556,000006701335,0436-3884-7986-9395-5065,2015-08-14,B,E14 7FU,SAP-Schema-17.0,200,200,,,2,,76
way/554859556,000006701336,,,,,,404,,,,,,
way/554859556,000006701337,2398-0001-7348-3285-3920,2015-08-21,B,E14 7FU,SAP-Schema-17.0,200,200,,,3,,140
way/554859555,000006701338,3808-1689-0002-0727-0306,2021-03-31,B,E14 7LQ,RdSAP-Schema-20.0.0,200,200,L,/sap_building_parts[0]/construction_age_band,3,4,96
way/554859555,000006701338,8007-2393-5839-5827-9853,2015-08-21,B,E14 7LQ,SAP-Schema-17.0,200,200,,,3,,140
way/554859555,000006701339,8005-7393-7839-5827-4853,2015-08-21,B,E14 7LQ,SAP-Schema-17.0,200,200,,,3,,129
way/554859555,000006701340,,,,,,404,,,,,,
way/554859555,000006701341,,,,,,404,,,,,,
way/554859555,000006701342,,,,,,404,,,,,,
way/554859555,000006701343,,,,,,404,,,,,,
way/554859555,000006701344,0253-0200-1005-0274-6400,2025-05-30,B,E14 7LQ,RdSAP-Schema-20.0.0,200,200,L,/sap_building_parts[0]/construction_age_band,2,4,73
way/554859555,000006701344,8345-7338-3910-0894-0992,2015-08-14,B,E14 7LQ,SAP-Schema-17.0,200,200,,,2,,73
way/554859555,000006701345,8755-7338-3900-5874-0992,2015-08-14,B,E14 7LQ,SAP-Schema-17.0,200,200,,,2,,73
way/554859555,000006701346,,,,,,404,,,,,,
way/554859555,000006701347,9148-4090-7358-3785-3924,2015-08-14,B,E14 7LQ,SAP-Schema-17.0,200,200,,,2,,73
way/554859555,000006701348,0233-3884-7981-9395-6041,2015-08-14,B,E14 7LQ,SAP-Schema-17.0,200,200,,,2,,73
way/554859555,000006701349,,,,,,404,,,,,,
way/554859555,000006701350,,,,,,404,,,,,,
way/554859555,000006701351,,,,,,404,,,,,,
way/554859555,000006701352,,,,,,404,,,,,,
way/554859555,000006701353,3403-1612-0002-0796-0502,2022-06-19,B,E14 7LQ,RdSAP-Schema-20.0.0,200,200,L,/sap_building_parts[0]/construction_age_band,2,4,73
way/554859555,000006701353,8235-7338-3900-8884-0996,2015-08-14,B,E14 7LQ,SAP-Schema-17.0,200,200,,,2,,73
way/554859555,000006701354,8006-9343-1839-9997-0853,2015-08-14,B,E14 7LQ,SAP-Schema-17.0,200,200,,,2,,73
way/554859555,000006701355,9348-3080-7368-3985-3964,2015-08-14,B,E14 7LQ,SAP-Schema-17.0,200,200,,,2,,73
way/554859555,000006701356,9548-3090-7358-3985-3970,2015-08-14,B,E14 7LQ,SAP-Schema-17.0,200,200,,,2,,73
way/554859555,000006701357,8795-7338-3870-8854-0996,2015-08-14,B,E14 7LQ,SAP-Schema-17.0,200,200,,,2,,73
way/554859555,000006701358,2114-1405-2863-1137-1355,2025-11-23,C,E14 7LQ,RdSAP-Schema-21.0.1,200,200,L,/sap_building_parts[0]/construction_age_band,2,4,70
way/554859555,000006701358,8815-7338-3880-3854-0992,2015-08-14,B,E14 7LQ,SAP-Schema-17.0,200,200,,,2,,73
way/554859554,000006701359,8715-7338-3870-6869-0922,2015-08-21,B,E14 7LQ,SAP-Schema-17.0,200,200,,,3,,129
way/554859554,000006701360,8008-2393-7839-2827-2853,2015-08-21,B,E14 7LQ,SAP-Schema-17.0,200,200,,,3,,138
way/554859554,000006701361,,,,,,404,,,,,,
way/554859554,000006701362,,,,,,404,,,,,,
way/554859554,000006701363,,,,,,404,,,,,,
way/554859554,000006701364,,,,,,404,,,,,,
way/554859554,000006701365,,,,,,404,,,,,,
way/554859554,000006701366,,,,,,404,,,,,,
way/554859554,000006701367,,,,,,404,,,,,,
way/554859554,000006701368,,,,,,404,,,,,,
way/554859554,000006701369,0230-3884-7982-9395-9031,2015-08-14,B,E14 7LQ,SAP-Schema-17.0,200,200,,,2,,78
way/554859554,000006701370,0230-3884-7885-9395-1021,2015-08-14,B,E14 7LQ,SAP-Schema-17.0,200,200,,,2,,78
way/554859554,000006701371,8675-7338-3170-7824-3992,2015-08-14,B,E14 7LQ,SAP-Schema-17.0,200,200,,,2,,78
way/554859554,000006701372,9320-2239-3590-2825-2635,2025-11-21,C,E14 7LQ,RdSAP-Schema-21.0.1,200,200,L,/sap_building_parts[0]/construction_age_band,2,NR,74
way/554859554,000006701372,0139-3884-7187-9395-1375,2015-08-14,B,E14 7LQ,SAP-Schema-17.0,200,200,,,2,,78
way/554859554,000006701373,9848-5080-7358-3385-3964,2015-08-14,B,E14 7LQ,SAP-Schema-17.0,200,200,,,2,,78
way/554859554,000006701374,9648-9090-7398-3585-3970,2015-08-14,B,E14 7LQ,SAP-Schema-17.0,200,200,,,2,,78
way/554859554,000006701375,0931-3884-7887-9395-5091,2015-08-14,B,E14 7LQ,SAP-Schema-17.0,200,200,,,2,,78
way/554859554,000006701376,8005-2343-4839-5897-3853,2015-08-14,B,E14 7LQ,SAP-Schema-17.0,200,200,,,2,,78
way/554859554,000006701377,8215-7338-3860-9844-0996,2015-08-14,B,E14 7LQ,SAP-Schema-17.0,200,200,,,2,,78
way/554859554,000006701378,9948-7080-7398-3485-3954,2015-08-14,B,E14 7LQ,SAP-Schema-17.0,200,200,,,2,,78
way/554859554,000006701379,8255-7338-3840-9849-0926,2015-08-21,B,E14 7LQ,SAP-Schema-17.0,200,200,,,3,,139
way/554859553,000006701380,0832-3889-7886-9325-1065,2015-08-21,B,E14 7LQ,SAP-Schema-17.0,200,200,,,3,,120
way/554859553,000006701381,,,,,,404,,,,,,
way/554859553,000006701382,,,,,,404,,,,,,
way/554859553,000006701383,,,,,,404,,,,,,
way/554859553,000006701384,,,,,,404,,,,,,
way/554859553,000006701385,,,,,,404,,,,,,
way/554859553,000006701386,,,,,,404,,,,,,
way/554859553,000006701387,,,,,,404,,,,,,
way/554859553,000006701388,,,,,,404,,,,,,
way/554859553,000006701389,,,,,,404,,,,,,
way/554859553,000006701390,2698-3085-7208-5633-5920,2017-08-21,C,E14 7NZ,RdSAP-Schema-17.1,200,200,L,/sap_building_parts[0]/construction_age_band,2,1,66
way/554859553,000006701390,8965-7338-3920-8864-0992,2015-08-14,B,E14 7NZ,SAP-Schema-17.0,200,200,,,2,,70
way/554859553,000006701391,9148-5090-7318-3385-3994,2015-08-14,B,E14 7NZ,SAP-Schema-17.0,200,200,,,2,,70
way/554859553,000006701392,8885-7338-3880-3894-0996,2015-08-14,B,E14 7NZ,SAP-Schema-17.0,200,200,,,2,,52
way/554859553,000006701393,8000-6343-3839-9997-7853,2015-08-14,B,E14 7NZ,SAP-Schema-17.0,200,200,,,2,,70
way/554859553,000006701394,0835-3884-7982-9395-3051,2015-08-14,B,E14 7NZ,SAP-Schema-17.0,200,200,,,2,,52
way/554859553,000006701395,0631-3884-7982-9395-2095,2015-08-14,B,E14 7NZ,SAP-Schema-17.0,200,200,,,2,,70
way/554859553,000006701396,8009-7343-7839-4897-6853,2015-08-14,B,E14 7NZ,SAP-Schema-17.0,200,200,,,2,,52
way/554859553,000006701397,8005-7343-1839-2997-3853,2015-08-14,B,E14 7NZ,SAP-Schema-17.0,200,200,,,2,,70
way/554859553,000006701398,0532-3884-7981-9395-6065,2015-08-14,B,E14 7NZ,SAP-Schema-17.0,200,200,,,2,,52
way/554859553,000006701399,0732-3884-7980-9395-5091,2015-08-14,C,E14 7NZ,SAP-Schema-17.0,200,200,,,2,,70
way/554859553,000006701400,2000-0476-1050-0600-0091,2025-06-10,C,E14 7NZ,RdSAP-Schema-20.0.0,200,200,L,/sap_building_parts[0]/construction_age_band,2,4,46
way/554859553,000006701400,8007-8343-0839-4997-6853,2015-08-14,C,E14 7NZ,SAP-Schema-17.0,200,200,,,2,,52
way/387107361,000006702127,,,,,,404,,,,,,
way/387107361,000006702128,,,,,,404,,,,,,
way/387107361,000006702129,,,,,,404,,,,,,
way/387107361,000006702130,,,,,,404,,,,,,
way/387107361,000006702131,,,,,,404,,,,,,
way/387107361,000006702132,,,,,,404,,,,,,
way/387107361,000006702133,,,,,,404,,,,,,
way/387107361,000006702134,,,,,,404,,,,,,
way/387107361,000006702135,,,,,,404,,,,,,
way/387107361,000006702136,0501-9339-6032-2128-5593,2021-06-30,B,E1 3FQ,SAP-Schema-18.0.0,200,200,,,2,1,53
way/387107361,000006702137,,,,,,404,,,,,,
way/387107361,000006702138,,,,,,404,,,,,,
way/387107361,000006702139,,,,,,404,,,,,,
way/387107361,000006702140,,,,,,404,,,,,,
way/387107361,000006702141,,,,,,404,,,,,,
way/387107361,000006702142,,,,,,404,,,,,,
way/387107361,000006702143,,,,,,404,,,,,,
way/387107361,000006702144,,,,,,404,,,,,,
way/387107361,000006702145,0231-2886-7045-9906-1225,2016-04-07,C,E1 3FQ,RdSAP-Schema-17.0,200,200,L,/sap_building_parts[0]/construction_age_band,2,4,54
way/387107361,000006702146,,,,,,404,,,,,,
way/190348377,000006702147,,,,,,404,,,,,,
way/190348377,000006702148,,,,,,404,,,,,,
way/190348377,000006702149,9708-9054-7394-3284-9994,2015-10-07,B,E1 3FQ,SAP-Schema-17.0,200,200,,,2,,123
way/190348377,000006702150,,,,,,404,,,,,,
way/190348377,000006702151,,,,,,404,,,,,,
way/190348377,000006702152,,,,,,404,,,,,,
way/190348377,000006702153,,,,,,404,,,,,,
way/190348377,000006702154,,,,,,404,,,,,,
way/190348377,000006702155,,,,,,404,,,,,,
way/190348377,000006702156,,,,,,404,,,,,,
way/190348377,000006702157,,,,,,404,,,,,,
way/190348377,000006702158,,,,,,404,,,,,,
way/190348377,000006702159,,,,,,404,,,,,,
way/190348377,000006702160,,,,,,404,,,,,,
way/190348377,000006702161,,,,,,404,,,,,,
way/190348377,000006702162,,,,,,404,,,,,,
way/190348377,000006702163,,,,,,404,,,,,,
way/190348377,000006702164,,,,,,404,,,,,,
way/190348377,000006702165,,,,,,404,,,,,,
way/190348377,000006702166,,,,,,404,,,,,,
way/190348377,000006702167,,,,,,404,,,,,,
way/190348377,000006702168,,,,,,404,,,,,,
way/190348377,000006702169,,,,,,404,,,,,,
way/190348377,000006702170,,,,,,404,,,,,,
way/190348377,000006702171,,,,,,404,,,,,,
way/190348377,000006702172,,,,,,404,,,,,,
way/190348377,000006702173,,,,,,404,,,,,,
way/190348377,000006702174,,,,,,404,,,,,,
way/190348377,000006702175,,,,,,404,,,,,,
way/190348377,000006702176,,,,,,404,,,,,,
way/190348377,000006702178,,,,,,404,,,,,,
way/190348377,000006702179,,,,,,404,,,,,,
way/190348377,000006702180,,,,,,404,,,,,,
way/190348377,000006702181,,,,,,404,,,,,,
way/190348377,000006702182,,,,,,404,,,,,,
way/190348377,000006702183,,,,,,404,,,,,,
way/381441241,000006703356,,,,,,404,,,,,,
way/381441241,000006703357,,,,,,404,,,,,,
way/381441241,000006703358,,,,,,404,,,,,,
way/381441241,000006703359,,,,,,404,,,,,,
way/381441241,000006703360,,,,,,404,,,,,,
way/381441241,000006703361,,,,,,404,,,,,,
way/381441241,000006703362,9937-3891-7909-9995-3105,2015-10-19,C,E1 4TD,SAP-Schema-17.0,200,200,,,2,1,57
way/381441241,000006703363,9518-8991-7390-3095-9954,2015-10-19,C,E1 4TD,SAP-Schema-17.0,200,200,,,2,1,61
way/381441241,000006703364,8875-6030-6149-4821-0996,2015-10-19,C,E1 4TD,SAP-Schema-17.0,200,200,,,2,1,63
way/381441241,000006703364,0764-2888-6114-0021-4091,2009-09-28,B,E1 4TD,SAP-Schema-13.0,200,200,G,/sap_building_parts[0]/construction_age_band,2,6,"{'value': 41.17, 'quantity': 'sq m'}"
way/381441241,000006703365,9818-0902-7300-3295-9900,2015-10-19,B,E1 4TD,SAP-Schema-17.0,200,200,,,2,1,60
way/381441241,000006703366,8897-8112-8439-7297-3053,2015-10-19,B,E1 4TD,SAP-Schema-17.0,200,200,,,2,1,61
way/381441241,000006703366,9327-2849-7298-9197-0821,2014-06-08,C,E1 4TD,SAP-Schema-16.3,200,200,G,/sap_building_parts[0]/construction_age_band,2,4,42
way/381441241,000006703367,0030-2733-6640-2022-6741,2022-04-28,B,E1 4TD,RdSAP-Schema-20.0.0,200,200,G,/sap_building_parts[0]/construction_age_band,2,4,52
way/381441241,000006703367,9018-6991-7390-3795-9980,2015-10-19,C,E1 4TD,SAP-Schema-17.0,200,200,,,2,1,60
way/381441241,000006703368,9885-3851-6603-9995-4101,2015-10-19,B,E1 4TD,SAP-Schema-17.0,200,200,,,2,1,61
way/381441241,000006703368,8889-6924-8630-5525-1992,2011-04-15,C,E1 4TD,SAP-Schema-14.2,200,200,G,/sap_building_parts[0]/construction_age_band,2,,41
way/328226230,000006709755,,,,,,404,,,,,,
way/328226230,000006709756,,,,,,404,,,,,,
way/192335497,000006710261,,,,,,404,,,,,,
way/422882745,000006712373,,,,,,404,,,,,,
way/397134764,000006712426,,,,,,404,,,,,,
way/892496628,000006712427,,,,,,404,,,,,,
way/892496628,000006712428,,,,,,404,,,,,,
way/192335498,000006712847,,,,,,404,,,,,,
way/394093223,000006714616,,,,,,404,,,,,,
way/394093223,000006714617,,,,,,404,,,,,,
way/394093223,000006714618,,,,,,404,,,,,,
way/394093223,000006714619,,,,,,404,,,,,,
way/422882745,000006717027,,,,,,404,,,,,,
way/531931777,000006717638,0948-0011-7307-6331-1970,2019-03-04,B,E1 0NY,SAP-Schema-17.1,200,200,,,0,2,150
way/531931777,000006717639,8581-7934-6700-1369-2996,2019-04-11,B,E1 0NY,SAP-Schema-17.1,200,200,,,2,1,123
way/531931777,000006717640,,,,,,404,,,,,,
way/531931777,000006717641,,,,,,404,,,,,,
way/531931777,000006717642,,,,,,404,,,,,,
way/531931777,000006717643,8438-7131-6080-8025-3906,2018-09-06,B,E1 0NY,SAP-Schema-17.1,200,200,,,2,1,86
way/531931777,000006717644,8958-7131-6110-3095-3902,2018-09-06,B,E1 0NY,SAP-Schema-17.1,200,200,,,2,1,70
way/531931777,000006717645,0958-4013-7321-6208-1954,2018-09-06,B,E1 0NY,SAP-Schema-17.1,200,200,,,2,1,73
way/531931777,000006717646,,,,,,404,,,,,,
way/531931777,000006717647,0967-3805-7117-9108-6315,2018-09-06,B,E1 0NY,SAP-Schema-17.1,200,200,,,2,1,62
way/531931777,000006717648,8448-7131-6180-8075-3906,2018-09-06,B,E1 0NY,SAP-Schema-17.1,200,200,,,2,1,50
way/531931777,000006717649,0860-3805-7211-9108-9371,2018-09-06,B,E1 0NY,SAP-Schema-17.1,200,200,,,2,1,86
way/531931777,000006717650,8304-2156-4039-6207-4183,2018-09-06,B,E1 0NY,SAP-Schema-17.1,200,200,,,2,1,70
way/531931777,000006717651,8308-9156-5039-8207-4183,2018-09-06,B,E1 0NY,SAP-Schema-17.1,200,200,,,2,1,73
way/531931777,000006717652,,,,,,404,,,,,,
way/531931777,000006717653,0363-3805-7216-9108-5381,2018-09-06,B,E1 0NY,SAP-Schema-17.1,200,200,,,2,1,62
way/531931777,000006717654,8378-7131-6260-4065-3902,2018-09-06,B,E1 0NY,SAP-Schema-17.1,200,200,,,2,1,50
way/531931777,000006717655,0358-6023-7361-6408-1994,2018-09-06,B,E1 0NY,SAP-Schema-17.1,200,200,,,2,1,86
way/531931777,000006717656,0158-4023-7371-6308-1920,2018-09-06,B,E1 0NY,SAP-Schema-17.1,200,200,,,2,1,70
way/531931777,000006717657,8307-8156-7039-2207-3183,2018-09-06,B,E1 0NY,SAP-Schema-17.1,200,200,,,2,1,73
way/531931777,000006717658,,,,,,404,,,,,,
way/531931777,000006717659,0561-3805-7218-9108-9391,2018-09-06,B,E1 0NY,SAP-Schema-17.1,200,200,,,2,1,129
way/531931777,000006717660,0158-3023-7381-6508-1944,2018-09-06,B,E1 0NY,SAP-Schema-17.1,200,200,,,2,1,86
way/531931777,000006717661,0758-5023-7381-6308-1980,2018-09-06,B,E1 0NY,SAP-Schema-17.1,200,200,,,2,1,70
way/531931777,000006717662,8728-7131-6290-6025-3902,2018-09-06,B,E1 0NY,SAP-Schema-17.1,200,200,,,2,1,73
way/531931777,000006717663,,,,,,404,,,,,,
way/823489445,000006717664,,,,,,404,,,,,,
way/823489445,000006717665,,,,,,404,,,,,,
way/823489445,000006717666,8828-7630-6419-8067-5906,2018-10-04,B,E14 7UJ,SAP-Schema-17.1,200,200,,,2,1,79
way/823489445,000006717667,,,,,,404,,,,,,
way/823489445,000006717668,9568-3807-7403-9608-2565,2018-10-04,B,E14 7UJ,SAP-Schema-17.1,200,200,,,2,1,79
way/823489445,000006717669,0378-7945-7330-6808-6950,2018-10-04,B,E14 7UJ,SAP-Schema-17.1,200,200,,,2,1,96
way/823489445,000006717670,8518-7630-6439-0097-5906,2018-10-04,B,E14 7UJ,SAP-Schema-17.1,200,200,,,2,1,52
way/823489445,000006717671,8595-3676-2039-3407-9083,2018-10-04,B,E14 7UJ,SAP-Schema-17.1,200,200,,,2,1,52
way/823489445,000006717672,0278-1945-7320-6408-6930,2018-10-04,B,E14 7UJ,SAP-Schema-17.1,200,200,,,2,1,112
way/823489445,000006717673,,,,,,404,,,,,,
way/823489445,000006717674,8592-2676-5039-8407-5083,2018-10-04,B,E14 7UJ,SAP-Schema-17.1,200,200,,,2,1,79
way/823489445,000006717675,9769-3807-7404-9608-2525,2018-10-04,B,E14 7UJ,SAP-Schema-17.1,200,200,,,2,1,96
way/823489445,000006717678,0278-1945-7340-6108-6940,2018-10-04,B,E14 7UJ,SAP-Schema-17.1,200,200,,,2,1,52
way/823489445,000006717680,8778-7630-6449-2087-5902,2018-10-04,B,E14 7UJ,SAP-Schema-17.1,200,200,,,2,1,52
way/823489445,000006717681,9361-3807-7404-9608-8541,2018-10-04,B,E14 7UJ,SAP-Schema-17.1,200,200,,,2,1,110
way/823489445,000006717682,,,,,,404,,,,,,
way/823489445,000006717683,8598-7676-6039-2407-6083,2018-10-04,B,E14 7UJ,SAP-Schema-17.1,200,200,,,2,1,79
way/823489445,000006717684,9967-3807-7406-9608-5545,2018-10-04,B,E14 7UJ,SAP-Schema-17.1,200,200,,,2,1,96
way/823489445,000006717685,9960-3807-7406-9608-4511,2018-10-04,B,E14 7UJ,SAP-Schema-17.1,200,200,,,2,1,52
way/823489445,000006717686,8588-7630-6459-8097-5902,2018-10-04,B,E14 7UJ,SAP-Schema-17.1,200,200,,,2,1,52
way/823489445,000006717687,8594-3676-5039-4407-6083,2018-10-04,B,E14 7UJ,SAP-Schema-17.1,200,200,,,2,1,101
way/823489445,000006717688,,,,,,404,,,,,,
way/531931779,000006717692,,,,,,404,,,,,,
way/531931779,000006717693,,,,,,404,,,,,,
way/531931779,000006717694,,,,,,404,,,,,,
way/531931779,000006717695,8961-7734-6880-6359-1902,2019-04-01,B,E14 7UL,SAP-Schema-17.1,200,200,,,2,1,71
way/531931779,000006717696,8971-7734-6880-8369-1906,2019-04-01,B,E14 7UL,SAP-Schema-17.1,200,200,,,2,1,54
way/531931779,000006717697,,,,,,404,,,,,,
way/531931779,000006717698,0798-1081-7394-6531-7904,2019-04-01,B,E14 7UL,SAP-Schema-17.1,200,200,,,2,1,72
way/531931779,000006717699,8100-9796-9339-2807-8413,2019-04-01,B,E14 7UL,SAP-Schema-17.1,200,200,,,2,1,50
way/531931779,000006717700,0698-9081-7394-6631-7920,2019-04-01,B,E14 7UL,SAP-Schema-17.1,200,200,,,2,1,71
way/531931779,000006717701,0798-7081-7394-6431-7950,2019-04-01,B,E14 7UL,SAP-Schema-17.1,200,200,,,2,1,54
way/531931779,000006717702,,,,,,404,,,,,,
way/531931779,000006717703,9778-2012-7345-6141-4940,2019-05-13,B,E14 7UL,SAP-Schema-17.1,200,200,,,2,1,72
way/531931779,000006717704,0567-3847-7155-9491-8255,2019-05-13,B,E14 7UL,SAP-Schema-17.1,200,200,,,2,1,50
way/531931779,000006717705,0360-3847-7156-9491-6285,2019-05-13,B,E14 7UL,SAP-Schema-17.1,200,200,,,2,1,71
way/531931779,000006717706,8681-7435-6160-3447-2992,2019-05-13,B,E14 7UL,SAP-Schema-17.1,200,200,,,2,1,54
way/531931779,000006717707,,,,,,404,,,,,,
way/531931779,000006717708,8571-7435-6160-8457-2996,2019-05-13,B,E14 7UL,SAP-Schema-17.1,200,200,,,2,1,72
way/531931779,000006717709,8451-7435-6170-1477-2996,2019-05-13,B,E14 7UL,SAP-Schema-17.1,200,200,,,2,1,50
way/531931779,000006717710,8921-7435-6170-2477-2992,2019-05-13,B,E14 7UL,SAP-Schema-17.1,200,200,,,2,1,71
way/531931779,000006717711,8202-8476-7439-2197-9513,2019-05-13,B,E14 7UL,SAP-Schema-17.1,200,200,,,2,1,54
way/531931779,000006717712,,,,,,404,,,,,,
way/531931779,000006717713,0465-3831-7273-9621-8865,2019-03-29,B,E14 7UL,SAP-Schema-17.1,200,200,,,2,1,72
way/531931779,000006717714,2918-3028-7347-6931-6904,2019-03-29,B,E14 7UL,SAP-Schema-17.1,200,200,,,2,1,50
way/531931779,000006717715,8531-7637-6240-7341-8922,2019-03-29,B,E14 7UL,SAP-Schema-17.1,200,200,,,2,1,71
way/531931779,000006717716,2318-1028-7357-6931-6904,2019-03-29,B,E14 7UL,SAP-Schema-17.1,200,200,,,2,1,54
way/531931779,000006717717,,,,,,404,,,,,,
way/531931779,000006717718,8803-8616-5339-2227-6713,2019-03-29,B,E14 7UL,SAP-Schema-17.1,200,200,,,2,1,72
way/531931779,000006717719,8809-6616-5339-9227-9713,2019-03-29,B,E14 7UL,SAP-Schema-17.1,200,200,,,2,1,50
way/531931779,000006717720,8806-6616-6339-4227-9713,2019-03-29,B,E14 7UL,SAP-Schema-17.1,200,200,,,2,1,71
way/531931779,000006717721,0263-3831-7277-9621-9881,2019-03-29,B,E14 7UL,SAP-Schema-17.1,200,200,,,2,1,54
way/531931779,000006717722,,,,,,404,,,,,,
way/531931779,000006717723,8109-3796-9339-5807-9413,2019-04-01,B,E14 7UL,SAP-Schema-17.1,200,200,,,2,1,72
way/531931779,000006717724,0698-6091-7304-6931-7904,2019-04-01,B,E14 7UL,SAP-Schema-17.1,200,200,,,2,1,50
way/531931779,000006717725,0269-3839-7842-9991-2235,2019-04-11,B,E14 7UL,SAP-Schema-17.1,200,200,,,2,1,71
way/531931779,000006717726,0464-3839-7748-9991-4221,2019-04-11,B,E14 7UL,SAP-Schema-17.1,200,200,,,2,1,54
way/531931779,000006717727,,,,,,404,,,,,,
way/531931779,000006717728,9998-0082-7314-6931-9910,2019-04-11,B,E14 7UL,SAP-Schema-17.1,200,200,,,2,1,72
way/531931779,000006717729,0863-3839-7841-9991-8211,2019-04-11,B,E14 7UL,SAP-Schema-17.1,200,200,,,2,1,50
way/531931779,000006717730,8631-7934-6810-7329-2996,2019-04-11,B,E14 7UL,SAP-Schema-17.1,200,200,,,2,1,71
