building_id,class,building_tag,footprint_area_m2,levels,height_m,height_source,year_built,layout_state,storey_count,dwelling_count,gross_area_m2,conditioned_area_m2,circulation_pct,eplus_return_code,heating_kwh,eui_kwh_m2,run_seconds
way/434899826,residential,apartments,113.5,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,340.7,340.7,0.0,0.0,17639.0,51.77,243
way/434899827,residential,apartments,104.7,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,314.3,314.3,0.0,0.0,38443.1,122.32,299
way/434899828,residential,apartments,97.6,2.0,6.0,storeys x 3.0 m,,ruled,2,1,97.6,97.6,0.0,0.0,27822.8,285.12,322
way/434899831,residential,apartments,1081.6,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/434899833,residential,apartments,295.0,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,884.8,884.8,0.0,0.0,83742.5,94.64,416
way/434899835,residential,apartments,98.1,2.0,6.0,storeys x 3.0 m,,massing_box,2,0,196.4,196.4,0.0,0.0,25439.1,129.52,373
way/434899836,residential,apartments,141.5,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,566.2,566.2,0.0,0.0,25502.0,45.04,560
way/434899837,residential,apartments,112.0,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,447.9,447.9,0.0,0.0,19875.8,44.38,358
way/434899838,residential,apartments,145.7,1.0,3.0,storeys x 3.0 m,,ruled,1,9,145.7,145.7,0.0,0.0,11249.2,77.21,558
way/434899840,residential,apartments,267.0,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1068.4,1068.4,0.0,0.0,43647.9,40.85,660
way/434900093,residential,apartments,398.3,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1990.9,1990.9,0.0,0.0,167560.7,84.16,675
way/434900094,residential,apartments,120.1,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,600.4,600.4,0.0,0.0,57643.2,96.0,394
way/434900095,residential,apartments,108.3,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,541.9,541.9,0.0,0.0,28447.3,52.5,276
way/434900098,residential,apartments,263.9,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,791.9,791.9,0.0,0.0,87254.9,110.18,385
way/434900099,residential,apartments,157.1,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,471.4,471.4,0.0,0.0,20440.6,43.36,161
way/434900101,residential,apartments,276.4,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1105.3,1105.3,0.0,0.0,47874.9,43.31,201
way/434900117,residential,apartments,80.4,2.0,6.0,storeys x 3.0 m,,ruled,2,4,160.8,160.8,0.0,0.0,26813.1,166.73,541
way/434900119,residential,apartments,107.8,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,323.4,323.4,0.0,0.0,45841.1,141.73,345
way/435212309,residential,apartments,491.2,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,2455.3,2455.3,0.0,0.0,89943.8,36.63,989
way/435212310,residential,apartments,198.3,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,595.0,595.0,0.0,0.0,80370.6,135.08,112
way/435212311,residential,apartments,249.8,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,749.2,749.2,0.0,0.0,35517.0,47.41,345
way/435212312,residential,apartments,156.2,5.0,15.0,storeys x 3.0 m,,ruled,5,14,729.0,729.0,0.0,0.0,71302.7,91.28,475
way/435212313,residential,apartments,56.9,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,113.8,113.8,0.0,0.0,8875.9,78.02,205
way/435212314,residential,apartments,113.5,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,453.9,453.9,0.0,0.0,15219.0,33.53,81
way/435212315,residential,apartments,87.2,3.0,9.0,storeys x 3.0 m,,ruled,3,1,87.2,87.2,0.0,0.0,14183.0,162.61,172
way/435212316,residential,apartments,62.5,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,187.3,187.3,0.0,0.0,11820.1,63.1,543
way/435212318,residential,apartments,88.4,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,265.5,265.5,0.0,0.0,13062.3,49.2,645
way/435212748,residential,apartments,388.2,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1553.3,1553.3,0.0,0.0,73388.5,47.25,615
way/435212750,residential,apartments,62.1,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435212752,residential,apartments,155.8,5.0,15.0,storeys x 3.0 m,,ruled,5,21,675.2,675.2,0.0,0.0,43925.9,56.38,449
way/435212753,residential,apartments,274.8,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,824.5,824.5,0.0,0.0,79019.4,95.84,93
way/435212755,residential,apartments,681.6,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,2726.2,2726.2,0.0,0.0,103959.7,38.13,526
way/435212756,residential,apartments,242.2,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,968.8,968.8,0.0,0.0,40767.3,42.08,97
way/435212757,residential,apartments,115.3,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,230.8,230.8,0.0,0.0,19089.4,82.71,48
way/435397042,residential,apartments,222.5,6.0,18.0,storeys x 3.0 m,,massing_box,6,0,1335.1,1335.1,0.0,0.0,96086.3,71.97,258
way/435397043,residential,apartments,133.9,4.0,12.0,storeys x 3.0 m,,ruled,3,3,401.6,401.6,0.0,0.0,39895.6,99.34,166
way/435397045,residential,apartments,164.6,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,658.5,658.5,0.0,0.0,25746.9,39.1,114
way/435397047,residential,apartments,225.3,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1126.4,1126.4,0.0,0.0,157774.6,140.07,2153
way/435397049,residential,apartments,46.2,1.0,3.0,storeys x 3.0 m,,massing_box,1,0,46.2,46.2,0.0,0.0,9057.8,196.11,132
way/435397050,residential,apartments,275.5,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1101.9,1101.9,0.0,0.0,99996.6,90.75,179
way/435397051,residential,apartments,236.7,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,947.1,947.1,0.0,0.0,76867.9,81.16,108
way/435398509,residential,apartments,304.8,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1219.8,1219.8,0.0,0.0,107726.0,88.31,433
way/435398510,residential,apartments,213.3,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,639.9,639.9,0.0,0.0,58271.6,91.06,256
way/435398511,residential,apartments,101.7,4.0,12.0,storeys x 3.0 m,,ruled,4,5,254.3,254.3,0.0,0.0,14475.4,35.57,140
way/435398513,residential,apartments,181.0,3.0,9.0,storeys x 3.0 m,,ruled,3,8,417.7,417.7,0.0,0.0,51623.5,95.07,291
way/435398515,residential,apartments,304.2,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,912.7,912.7,0.0,0.0,131279.7,143.84,1490
way/435399153,residential,apartments,767.3,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,2301.8,2301.8,0.0,0.0,80710.0,35.06,307
way/435399154,residential,apartments,188.7,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,566.1,566.1,0.0,0.0,26448.6,46.72,108
way/435399155,residential,apartments,253.3,2.0,6.0,storeys x 3.0 m,,massing_box,2,0,506.3,506.3,0.0,0.0,68472.6,135.23,160
way/435399156,residential,apartments,299.4,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1197.7,1197.7,0.0,0.0,108999.3,91.01,166
way/435399157,residential,apartments,123.7,5.0,15.0,storeys x 3.0 m,,ruled,5,9,556.9,556.9,0.0,0.0,23490.2,37.96,238
way/435447757,residential,apartments,137.6,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435447761,residential,apartments,325.4,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435447762,residential,apartments,350.8,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435447764,residential,apartments,89.2,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435447773,residential,apartments,214.3,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435447775,residential,apartments,185.6,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435447777,residential,apartments,120.0,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435447779,residential,apartments,177.0,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435447780,residential,apartments,184.6,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435449425,residential,apartments,377.7,4.0,12.0,storeys x 3.0 m,,ruled,4,1,377.7,377.7,0.0,0.0,150198.9,397.64,66
way/435449426,residential,apartments,263.6,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1054.1,1054.1,0.0,0.0,104735.3,99.36,506
way/435449427,residential,apartments,106.3,3.0,9.0,storeys x 3.0 m,,ruled,3,1,106.3,106.3,0.0,0.0,30632.9,288.17,167
way/435449428,residential,apartments,80.2,3.0,9.0,storeys x 3.0 m,,ruled,3,1,80.2,80.2,0.0,0.0,27345.3,341.17,186
way/435449429,residential,apartments,216.2,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,865.0,865.0,0.0,0.0,93849.9,108.5,576
way/435449430,residential,apartments,205.6,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,822.2,822.2,0.0,0.0,78030.5,94.9,221
way/435449431,residential,apartments,103.7,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,414.7,414.7,0.0,0.0,18954.7,45.7,116
way/435449432,residential,apartments,144.6,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,433.5,433.5,0.0,0.0,49525.0,114.23,441
way/435449433,residential,apartments,181.9,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,728.5,728.5,0.0,0.0,26604.9,36.52,444
way/435449434,residential,apartments,156.7,3.0,9.0,storeys x 3.0 m,,ruled,3,3,470.0,470.0,0.0,0.0,45146.3,96.05,485
way/435449435,residential,apartments,267.4,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,802.7,802.7,0.0,0.0,35899.1,44.73,552
way/435449436,residential,apartments,380.1,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1520.4,1520.4,0.0,0.0,53601.7,35.25,352
way/435449437,residential,apartments,342.9,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1714.6,1714.6,0.0,0.0,167013.4,97.41,229
way/435449438,residential,apartments,152.6,5.0,15.0,storeys x 3.0 m,,ruled,5,9,645.9,645.9,0.0,0.0,63577.2,83.35,206
way/435449439,residential,apartments,114.7,4.0,12.0,storeys x 3.0 m,,ruled,4,5,286.7,286.7,0.0,0.0,37192.6,81.08,119
way/435449440,residential,apartments,108.6,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435449443,residential,apartments,103.3,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,413.1,413.1,0.0,0.0,16947.0,41.02,198
way/435449444,residential,apartments,101.4,4.0,12.0,storeys x 3.0 m,,ruled,4,7,354.8,354.8,0.0,0.0,15935.1,39.3,170
way/435449445,residential,apartments,99.8,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,299.4,299.4,0.0,0.0,13733.1,45.86,102
way/435449619,residential,apartments,333.5,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,1000.8,1000.8,0.0,0.0,109066.9,108.98,314
way/435449622,residential,apartments,229.2,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1146.4,1146.4,0.0,0.0,43126.2,37.62,1349
way/435449623,residential,apartments,198.6,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,992.6,992.6,0.0,0.0,111068.7,111.89,718
way/435449627,residential,apartments,218.0,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,872.5,872.5,0.0,0.0,38232.7,43.82,131
way/435505189,residential,apartments,180.6,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,903.0,903.0,0.0,0.0,79376.3,87.9,130
way/435505191,residential,apartments,132.7,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,530.7,530.7,0.0,0.0,61965.4,116.76,379
way/435505192,residential,apartments,284.2,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1137.1,1137.1,0.0,0.0,100555.8,88.44,566
way/435505193,residential,apartments,290.5,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1453.1,1453.1,0.0,0.0,108675.6,74.79,255
way/435505194,residential,apartments,155.6,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,778.2,778.2,0.0,0.0,70635.1,90.77,327
way/435505196,residential,apartments,182.5,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,912.9,912.9,0.0,0.0,95258.4,104.35,1050
way/435508451,residential,apartments,60.0,4.0,12.0,storeys x 3.0 m,,ruled,4,4,240.1,240.1,0.0,0.0,11292.4,47.02,232
way/435508452,residential,apartments,75.4,4.0,12.0,storeys x 3.0 m,,ruled,4,6,226.1,226.1,0.0,0.0,38107.6,126.41,488
way/435508453,residential,apartments,101.4,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,405.6,405.6,0.0,0.0,37586.1,92.67,206
way/435508454,residential,apartments,96.1,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,384.3,384.3,0.0,0.0,17021.1,44.29,214
way/435508455,residential,apartments,61.9,4.0,12.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/435508456,residential,apartments,61.3,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435508457,residential,apartments,114.4,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,343.3,343.3,0.0,0.0,48581.5,141.53,381
way/435508458,residential,apartments,169.7,4.0,12.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/435508459,residential,apartments,179.5,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,718.5,718.5,0.0,0.0,75979.0,105.75,268
way/435508460,residential,apartments,71.8,4.0,12.0,storeys x 3.0 m,,ruled,4,4,287.2,287.2,0.0,0.0,28760.7,100.13,187
way/435508462,residential,apartments,80.0,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,239.9,239.9,0.0,0.0,26035.4,108.52,420
way/435509259,residential,apartments,135.7,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,678.5,678.5,0.0,0.0,73995.3,109.06,503
way/435509261,residential,apartments,37.0,2.0,6.0,storeys x 3.0 m,,ruled,2,1,37.0,37.0,0.0,0.0,5381.6,145.33,55
way/435509262,residential,house,49.4,1.0,3.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/435509266,residential,apartments,124.9,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,374.9,374.9,0.0,0.0,16241.0,43.32,226
way/435509267,residential,apartments,144.2,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,577.0,577.0,0.0,0.0,19268.2,33.39,245
way/435509269,residential,apartments,68.8,3.0,9.0,storeys x 3.0 m,,ruled,3,13,172.0,172.0,0.0,0.0,14190.3,68.76,284
way/435510855,residential,apartments,259.0,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1295.0,1295.0,0.0,0.0,115191.7,88.95,206
way/435510856,residential,apartments,255.1,5.0,15.0,storeys x 3.0 m,,ruled,5,19,1211.6,1211.6,0.0,0.0,178512.3,139.97,145
way/435510857,residential,apartments,255.5,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1277.8,1277.8,0.0,0.0,112771.0,88.25,108
way/435510858,residential,apartments,250.5,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1252.4,1252.4,0.0,0.0,116574.9,93.08,103
way/435510859,residential,apartments,254.1,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1270.2,1270.2,0.0,0.0,119796.0,94.31,168
way/435510860,residential,apartments,254.4,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1017.7,1017.7,0.0,0.0,96205.8,94.54,87
way/435510861,residential,apartments,254.2,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1016.5,1016.5,0.0,0.0,95598.2,94.04,74
way/435510862,residential,apartments,236.0,4.0,12.0,storeys x 3.0 m,,ruled,4,14,825.9,825.9,0.0,0.0,124771.5,132.2,646
way/435510863,residential,apartments,225.4,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,901.4,901.4,0.0,0.0,90099.3,99.96,413
way/435510864,residential,apartments,222.5,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,889.9,889.9,0.0,0.0,89131.7,100.16,253
way/435510865,residential,apartments,223.8,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,895.3,895.3,0.0,0.0,74201.4,82.88,451
way/435510866,residential,apartments,247.3,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,988.9,988.9,0.0,0.0,73792.9,74.62,308
way/435510867,residential,apartments,470.5,6.0,18.0,storeys x 3.0 m,,massing_box,6,0,2823.4,2823.4,0.0,0.0,111173.4,39.38,377
way/435510868,residential,apartments,95.0,4.0,12.0,storeys x 3.0 m,,ruled,4,1,95.0,95.0,0.0,0.0,31252.6,329.0,119
way/435510994,residential,apartments,90.3,6.0,18.0,storeys x 3.0 m,,ruled,6,1,90.3,90.3,0.0,0.0,33100.4,366.36,146
way/435510995,residential,apartments,102.1,7.0,21.0,storeys x 3.0 m,,ruled,3,3,306.4,306.4,0.0,0.0,26844.7,87.6,105
way/435510996,residential,apartments,239.2,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1195.8,1195.8,0.0,0.0,129150.7,108.0,928
way/435511300,residential,apartments,395.0,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1975.0,1975.0,0.0,0.0,64133.6,32.47,392
way/435511301,residential,apartments,267.5,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1336.5,1336.5,0.0,0.0,97172.9,72.71,534
way/435511302,residential,house,65.2,1.0,3.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/435511304,residential,apartments,305.2,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1221.4,1221.4,0.0,0.0,48258.9,39.51,780
way/435511305,residential,apartments,136.0,5.0,15.0,storeys x 3.0 m,,ruled,5,12,490.6,490.6,0.0,0.0,68517.3,100.8,290
way/435633561,residential,apartments,604.8,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,3023.5,3023.5,0.0,0.0,123493.0,40.84,1653
way/435633562,residential,apartments,213.4,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1067.2,1067.2,0.0,0.0,84887.7,79.54,221
way/435633563,residential,house,51.6,1.0,3.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/435633566,residential,apartments,290.7,7.0,21.0,storeys x 3.0 m,,massing_box,7,0,2035.0,2035.0,0.0,0.0,72873.8,35.81,654
way/435633568,residential,apartments,262.7,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1050.3,1050.3,0.0,0.0,30219.9,28.77,74
way/435633858,residential,apartments,101.5,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,406.3,406.3,0.0,0.0,16323.2,40.18,500
way/435633859,residential,apartments,78.1,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435633860,residential,apartments,312.8,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1251.1,1251.1,0.0,0.0,45870.2,36.66,321
way/435637297,residential,apartments,247.3,7.0,21.0,storeys x 3.0 m,,massing_box,7,0,1730.7,1730.7,0.0,0.0,63760.9,36.84,55
way/435637777,residential,apartments,165.8,4.0,12.0,storeys x 3.0 m,,ruled,4,4,663.2,663.2,0.0,0.0,27685.4,41.74,238
way/435637779,residential,apartments,212.5,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,849.9,849.9,0.0,0.0,35788.1,42.11,401
way/435637781,residential,apartments,439.0,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1756.4,1756.4,0.0,0.0,59138.3,33.67,629
way/435637782,residential,apartments,135.2,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,405.5,405.5,0.0,0.0,20926.8,51.61,69
way/435637784,residential,house,73.8,1.0,3.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/435637786,residential,apartments,45.5,5.0,15.0,storeys x 3.0 m,,ruled,4,4,182.1,182.1,0.0,0.0,9307.7,51.1,30
way/435637788,residential,apartments,94.6,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435637791,residential,apartments,362.6,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1813.1,1813.1,0.0,0.0,58463.4,32.25,140
way/435637793,residential,apartments,173.2,2.0,6.0,storeys x 3.0 m,,ruled,2,5,201.2,201.2,0.0,0.0,45301.5,130.75,204
way/435637794,residential,apartments,278.2,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1390.6,1390.6,0.0,0.0,45215.6,32.52,202
way/435638254,residential,apartments,245.9,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1229.0,1229.0,0.0,0.0,105798.2,86.08,212
way/435638255,residential,apartments,254.7,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1018.7,1018.7,0.0,0.0,36479.2,35.81,368
way/435638256,residential,apartments,90.3,2.0,6.0,storeys x 3.0 m,,massing_box,2,0,180.5,180.5,0.0,0.0,26252.1,145.48,125
way/435638257,residential,apartments,187.0,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,935.2,935.2,0.0,0.0,36551.6,39.08,195
way/435638258,residential,apartments,117.5,4.0,12.0,storeys x 3.0 m,,ruled,4,6,321.3,321.3,0.0,0.0,18190.0,38.7,84
way/435638259,residential,apartments,273.1,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1365.9,1365.9,0.0,0.0,59862.6,43.83,272
way/435638260,residential,apartments,188.3,3.0,9.0,storeys x 3.0 m,,ruled,3,11,517.8,517.8,0.0,0.0,33163.8,58.72,224
way/435638261,residential,apartments,133.1,1.0,3.0,storeys x 3.0 m,,ruled,1,1,133.1,133.1,0.0,0.0,32451.0,243.81,384
way/435638262,residential,apartments,101.1,5.0,15.0,storeys x 3.0 m,,ruled,5,1,101.1,101.1,0.0,0.0,26066.6,257.79,68
way/435638263,residential,apartments,156.2,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,624.7,624.7,0.0,0.0,32032.0,51.27,282
way/435638396,residential,apartments,251.4,4.0,12.0,storeys x 3.0 m,,ruled,4,14,838.2,838.2,0.0,0.0,103401.5,102.81,353
way/435638397,residential,apartments,193.0,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435638398,residential,apartments,69.6,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,278.2,278.2,0.0,0.0,15472.7,55.61,71
way/435638858,residential,apartments,310.2,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1550.7,1550.7,0.0,0.0,68281.2,44.03,82
way/435638860,residential,apartments,215.8,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1079.4,1079.4,0.0,0.0,40108.9,37.16,149
way/435638862,residential,apartments,104.4,4.0,12.0,storeys x 3.0 m,,ruled,4,7,365.3,365.3,0.0,0.0,19031.3,45.58,95
way/435638864,residential,apartments,187.6,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,938.0,938.0,0.0,0.0,36734.3,39.16,499
way/435638865,residential,apartments,310.5,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435638867,residential,apartments,115.0,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435638868,residential,apartments,156.3,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435638869,residential,apartments,72.4,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435638870,residential,apartments,284.6,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1138.1,1138.1,0.0,0.0,48586.5,42.69,147
way/435638871,residential,apartments,187.6,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435638872,residential,apartments,190.1,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435638873,residential,apartments,103.4,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435638875,residential,apartments,91.7,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435639062,residential,apartments,148.0,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,739.8,739.8,0.0,0.0,64877.3,87.69,34
way/435639063,residential,apartments,300.0,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1500.0,1500.0,0.0,0.0,137735.8,91.82,330
way/435639065,residential,apartments,288.9,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1444.8,1444.8,0.0,0.0,126340.5,87.45,333
way/435639066,residential,apartments,306.6,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1226.6,1226.6,0.0,0.0,54605.4,44.52,602
way/435639067,residential,apartments,102.7,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435639068,residential,house,67.3,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435639070,residential,house,56.1,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435639071,residential,apartments,144.7,4.0,12.0,storeys x 3.0 m,,ruled,4,10,506.6,506.6,0.0,0.0,34259.1,59.17,712
way/435639072,residential,house,55.4,,9.0,assumed 9.0 m,,no_idf,,,,,,,,,
way/435639073,residential,apartments,54.8,2.0,6.0,storeys x 3.0 m,,ruled,2,3,82.2,82.2,0.0,0.0,6832.2,62.35,189
way/435639074,residential,house,70.3,1.0,3.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/435639077,residential,apartments,416.9,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,2084.2,2084.2,0.0,0.0,185216.6,88.87,237
way/435639200,residential,apartments,447.3,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,2236.9,2236.9,0.0,0.0,192083.0,85.87,59
way/435639201,residential,apartments,125.3,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,626.9,626.9,0.0,0.0,54997.7,87.73,176
way/435639202,residential,apartments,187.6,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,750.5,750.5,0.0,0.0,37970.3,50.59,75
way/435639204,residential,apartments,415.7,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,2078.8,2078.8,0.0,0.0,208704.0,100.4,507
way/435639205,residential,apartments,76.3,2.0,6.0,storeys x 3.0 m,,massing_box,2,0,152.4,152.4,0.0,0.0,27195.7,178.46,57
way/435639206,residential,apartments,262.7,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,1051.0,1051.0,0.0,0.0,101641.2,96.71,118
way/435639207,residential,apartments,132.3,2.0,6.0,storeys x 3.0 m,,ruled,2,4,264.6,264.6,0.0,0.0,38110.0,144.02,202
way/435639208,residential,apartments,239.3,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1196.5,1196.5,0.0,0.0,99684.7,83.32,196
way/435822216,residential,apartments,254.6,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1273.2,1273.2,0.0,0.0,52865.1,41.52,477
way/435822217,residential,apartments,51.7,2.0,6.0,storeys x 3.0 m,,massing_box,2,0,103.3,103.3,0.0,0.0,6841.4,66.2,126
way/435822218,residential,apartments,119.3,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,477.2,477.2,0.0,0.0,19998.1,41.91,617
way/435822219,residential,apartments,49.6,4.0,12.0,storeys x 3.0 m,,ruled,3,3,148.9,148.9,0.0,0.0,19823.7,133.16,203
way/435822220,residential,apartments,85.9,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,343.5,343.5,0.0,0.0,39213.5,114.16,207
way/435822222,residential,apartments,112.2,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,448.6,448.6,0.0,0.0,22600.1,50.38,506
way/435822223,residential,house,28.9,1.0,3.0,storeys x 3.0 m,,no_idf,,,,,,,,,
way/435822224,residential,apartments,56.6,2.0,6.0,storeys x 3.0 m,,ruled,2,1,56.6,56.6,0.0,0.0,19820.4,350.48,417
