district,building_id,stem,storeys,dwellings_total,observed_max_per_floor,morphology_route,reflex_count,hull_deficit_fraction,min_rotated_width_m,failing_dwelling_count,recorded_fallback_reason,true_fallback_reason,masked,gates_evaluated,wing_failure_detail
IT-BOL-GALVANI2,32732,6c223087af0acef3,5,16,4,courtyard_secondary,0,0.092622,16.7259,4,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""courtyard_secondary""], [""COURTYARD_WINGS"", ""4 wings, all emitted""], [""COURTYARD_COMBINE"", ""FAILED""]]",
IT-BOL-GALVANI2,32737,da1a1d090f8cee67,5,16,4,courtyard_secondary,0,0.36547,29.4194,4,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""courtyard_secondary""], [""COURTYARD_WINGS"", ""4 wings, all emitted""], [""COURTYARD_COMBINE"", ""FAILED""]]",
IT-BOL-GALVANI2,32755,d3e18bb4766a79d6,6,16,3,l_shape_decomposition,4,0.049798,14.6811,3,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""ALLOCATE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""ALLOCATE_FAILED""}]"
IT-BOL-GALVANI2,32758,1988e5ef4fea53e4,5,16,4,l_shape_decomposition,2,0.169892,4.302,4,NARROW_FOOTPRINT_LT_8M,L_SHAPE_DECOMPOSITION_FAILED,True,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [1], ""failed_wing_reasons"": [""REGULARIZATION_AREA_DELTA_GT_2PCT""], ""failed_wing_routes"": [""bisection_2x1""]}, {""candidate"": 1, ""n_wings"": 3, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [1], ""failed_wing_reasons"": [""REGULARIZATION_AREA_DELTA_GT_2PCT""], ""failed_wing_routes"": [""bisection_2x1""]}, {""candidate"": 1, ""n_wings"": 3, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,32760,f027a47b50431180,5,16,4,l_shape_decomposition,1,0.05642,11.1107,4,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,32763,5e4010e80efaa777,5,30,6,i_shape_linear_gallery,0,-0.0,5.2605,6,NARROW_FOOTPRINT_LT_8M,PARTITION_AUDIT_FAILED,True,"[[""MORPHOLOGY_CLASSIFY"", ""i_shape_linear_gallery""], [""REGULARIZATION_AREA_DELTA"", ""PASSED""], [""LINEAR_GALLERY_LAYOUT"", ""FAILED:PARTITION_AUDIT_FAILED""]]",
IT-BOL-GALVANI2,32766,cd8c3b5309edee88,5,30,6,courtyard_secondary,0,0.087088,5.4327,6,NARROW_FOOTPRINT_LT_8M,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,True,"[[""MORPHOLOGY_CLASSIFY"", ""courtyard_secondary""], [""COURTYARD_WINGS"", ""4 wings, all emitted""], [""COURTYARD_COMBINE"", ""FAILED""]]",
IT-BOL-GALVANI2,32769,63040b74f9072b19,5,16,4,l_shape_decomposition,2,0.106482,10.0729,4,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 3, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 3, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,32776,955308349e0bef1d,5,16,4,l_shape_decomposition,3,0.045939,15.6631,4,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,32781,abe0700f496921ca,5,16,4,i_shape_linear_gallery,0,-0.0,11.2628,4,PARTITION_AUDIT_FAILED,PARTITION_AUDIT_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""i_shape_linear_gallery""], [""REGULARIZATION_AREA_DELTA"", ""PASSED""], [""LINEAR_GALLERY_LAYOUT"", ""FAILED:PARTITION_AUDIT_FAILED""]]",
IT-BOL-GALVANI2,32790,e83cf6e7be845eeb,6,16,3,l_shape_decomposition,2,0.134047,4.6986,3,NARROW_FOOTPRINT_LT_8M,L_SHAPE_DECOMPOSITION_FAILED,True,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 3, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 3, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,32800,66a4122d3b8e949d,5,30,6,l_shape_decomposition,4,0.187648,8.776,6,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [1], ""failed_wing_reasons"": [""L_SHAPE_DECOMPOSITION_FAILED""], ""failed_wing_routes"": [""l_shape_decomposition""]}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [1], ""failed_wing_reasons"": [""L_SHAPE_DECOMPOSITION_FAILED""], ""failed_wing_routes"": [""l_shape_decomposition""]}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,32802,a2ed63b419715dd8,5,16,4,l_shape_decomposition,2,0.472968,18.7927,4,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 3, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 3, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,32803,bbaca1089dd51d25,5,30,6,l_shape_decomposition,1,0.072295,4.8702,6,NARROW_FOOTPRINT_LT_8M,L_SHAPE_DECOMPOSITION_FAILED,True,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [0], ""failed_wing_reasons"": [""PARTITION_AUDIT_FAILED""], ""failed_wing_routes"": [""i_shape_linear_gallery""]}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [0], ""failed_wing_reasons"": [""PARTITION_AUDIT_FAILED""], ""failed_wing_routes"": [""i_shape_linear_gallery""]}]"
IT-BOL-GALVANI2,32813,e3aee09a3aee1af8,6,30,5,l_shape_decomposition,1,0.074412,13.4864,5,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,32816,5df22846cd2e2e7b,5,30,6,l_shape_decomposition,2,0.092206,5.8217,6,NARROW_FOOTPRINT_LT_8M,L_SHAPE_DECOMPOSITION_FAILED,True,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [0], ""failed_wing_reasons"": [""L_SHAPE_DECOMPOSITION_FAILED""], ""failed_wing_routes"": [""l_shape_decomposition""]}, {""candidate"": 1, ""n_wings"": 3, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [0], ""failed_wing_reasons"": [""PARTITION_AUDIT_FAILED""], ""failed_wing_routes"": [""i_shape_linear_gallery""]}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [0], ""failed_wing_reasons"": [""L_SHAPE_DECOMPOSITION_FAILED""], ""failed_wing_routes"": [""l_shape_decomposition""]}, {""candidate"": 1, ""n_wings"": 3, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [0], ""failed_wing_reasons"": [""PARTITION_AUDIT_FAILED""], ""failed_wing_routes"": [""i_shape_linear_gallery""]}]"
IT-BOL-GALVANI2,32827,79231e4e922142da,6,16,3,l_shape_decomposition,2,0.088701,17.491,3,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 3, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 3, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,32840,b3f8d90890ff6314,3,20,7,point_block_grid,0,0.0,5.7138,7,NARROW_FOOTPRINT_LT_8M,INSUFFICIENT_EXTERIOR_FACADE_LT_2_50M,True,"[[""MORPHOLOGY_CLASSIFY"", ""point_block_grid""], [""REGULARIZATION_AREA_DELTA"", ""PASSED""], [""GRID_LAYOUT"", ""FAILED:INSUFFICIENT_EXTERIOR_FACADE_LT_2_50M""]]",
IT-BOL-GALVANI2,32848,a14255855ef2c815,3,20,7,point_block_grid,0,0.0,4.3423,7,NARROW_FOOTPRINT_LT_8M,INSUFFICIENT_EXTERIOR_FACADE_LT_2_50M,True,"[[""MORPHOLOGY_CLASSIFY"", ""point_block_grid""], [""REGULARIZATION_AREA_DELTA"", ""PASSED""], [""GRID_LAYOUT"", ""FAILED:INSUFFICIENT_EXTERIOR_FACADE_LT_2_50M""]]",
IT-BOL-GALVANI2,32854,cfa792bc749d77f2,6,16,3,courtyard_secondary,0,0.45692,22.1153,3,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""courtyard_secondary""], [""COURTYARD_ALLOCATE_WING_COUNTS"", ""RAISED""]]",
IT-BOL-GALVANI2,32860,60dfbd0b3c5be0c1,5,30,6,l_shape_decomposition,8,0.202998,12.5765,6,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [0], ""failed_wing_reasons"": [""L_SHAPE_DECOMPOSITION_FAILED""], ""failed_wing_routes"": [""l_shape_decomposition""]}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [0], ""failed_wing_reasons"": [""L_SHAPE_DECOMPOSITION_FAILED""], ""failed_wing_routes"": [""l_shape_decomposition""]}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,32864,5001005fce342d61,5,16,4,l_shape_decomposition,1,0.03161,15.1225,4,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 3, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 3, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,32882,dab06ce0c7a9ea17,6,16,3,l_shape_decomposition,2,0.158642,18.4627,3,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 3, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 3, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,32891,27f617a908cc9759,7,16,3,l_shape_decomposition,2,0.073184,10.5636,3,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 3, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 3, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,32895,6c7602ca4bb35502,5,16,4,l_shape_decomposition,2,0.058765,15.3933,4,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 3, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 3, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,32911,77189a009e3e3f49,4,20,5,l_shape_decomposition,7,0.203273,17.3045,5,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,32918,92cc1c0c337dc25e,5,16,4,l_shape_decomposition,3,0.133128,12.1047,4,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [0], ""failed_wing_reasons"": [""L_SHAPE_DECOMPOSITION_FAILED""], ""failed_wing_routes"": [""l_shape_decomposition""]}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [0], ""failed_wing_reasons"": [""L_SHAPE_DECOMPOSITION_FAILED""], ""failed_wing_routes"": [""l_shape_decomposition""]}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,32924,8f6baa5f97c49363,5,16,4,l_shape_decomposition,5,0.086699,13.693,4,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,32937,28d105c4c5ce4b2b,5,16,4,l_shape_decomposition,2,0.204715,9.6883,4,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 3, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 3, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,32938,0b1e85b5980bc83c,5,16,4,l_shape_decomposition,3,0.331407,17.9971,4,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,32942,673d06c73fd9beef,5,16,4,l_shape_decomposition,1,0.075552,9.34,4,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,32950,db2b8bcfe1423175,5,16,4,l_shape_decomposition,2,0.037469,13.0185,4,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,32955,f8a21c4b3cc9f6f7,5,30,6,courtyard_secondary,0,0.060855,6.5392,6,NARROW_FOOTPRINT_LT_8M,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,True,"[[""MORPHOLOGY_CLASSIFY"", ""courtyard_secondary""], [""COURTYARD_WINGS"", ""4 wings, all emitted""], [""COURTYARD_COMBINE"", ""FAILED""]]",
IT-BOL-GALVANI2,32960,bd267a1e0306ee57,5,16,4,l_shape_decomposition,4,0.426456,18.1562,4,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [0], ""failed_wing_reasons"": [""L_SHAPE_DECOMPOSITION_FAILED""], ""failed_wing_routes"": [""l_shape_decomposition""]}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [0], ""failed_wing_reasons"": [""L_SHAPE_DECOMPOSITION_FAILED""], ""failed_wing_routes"": [""l_shape_decomposition""]}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,32961,e58d3e2ae7d430f2,6,16,3,l_shape_decomposition,3,0.097125,15.616,3,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""ALLOCATE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""ALLOCATE_FAILED""}]"
IT-BOL-GALVANI2,32974,e715bcb6c1bcd32c,6,16,3,l_shape_decomposition,3,0.085572,14.5906,3,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""ALLOCATE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""ALLOCATE_FAILED""}]"
IT-BOL-GALVANI2,32981,eb12e1ba00541e12,5,16,4,l_shape_decomposition,2,0.102696,13.402,4,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 3, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 3, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,33003,da7983abad4ac1d3,6,16,3,courtyard_secondary,0,0.240299,11.0585,3,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,INTERIOR_RING_COURTYARD_UNFOLD_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""courtyard_secondary""], [""COURTYARD_ALLOCATE_WING_COUNTS"", ""RAISED""]]",
IT-BOL-GALVANI2,33004,870c8e3164abf7e1,5,16,4,l_shape_decomposition,3,0.101117,6.2034,4,NARROW_FOOTPRINT_LT_8M,L_SHAPE_DECOMPOSITION_FAILED,True,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}, {""candidate"": 1, ""n_wings"": 4, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,33034,0a7082c358cee630,4,20,5,l_shape_decomposition,1,0.061105,6.2368,5,NARROW_FOOTPRINT_LT_8M,L_SHAPE_DECOMPOSITION_FAILED,True,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [0], ""failed_wing_reasons"": [""PARTITION_AUDIT_FAILED""], ""failed_wing_routes"": [""i_shape_linear_gallery""]}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""WING_FAILED"", ""failed_wing_indices"": [0], ""failed_wing_reasons"": [""PARTITION_AUDIT_FAILED""], ""failed_wing_routes"": [""i_shape_linear_gallery""]}]"
IT-BOL-GALVANI2,33044,7c398701129ce9ef,5,16,4,l_shape_decomposition,1,0.053986,10.6565,4,L_SHAPE_DECOMPOSITION_FAILED,L_SHAPE_DECOMPOSITION_FAILED,False,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}]"
IT-BOL-GALVANI2,33047,26bdb46b09a74a2d,4,20,5,l_shape_decomposition,1,0.064219,7.3986,5,NARROW_FOOTPRINT_LT_8M,L_SHAPE_DECOMPOSITION_FAILED,True,"[[""MORPHOLOGY_CLASSIFY"", ""l_shape_decomposition""], [""L_SHAPE_WING_CANDIDATES"", [{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}]]]","[{""candidate"": 0, ""n_wings"": 2, ""outcome"": ""COMBINE_FAILED""}]"
