cell_id,archetype_id,survey_fold,sensitivity_f,class,completed,completion_status,return_code,severe_count,fatal_count,heating_kwh,runtime_s,marker_psy,marker_inside_hb,marker_calchb,idf_sha256,error
it__IT.MidClim.MFH.04.Gen.ReEx.001.001__f050,IT.MidClim.MFH.04.Gen.ReEx.001.001,it,0.5,ATTEMPTED,True,COMPLETED,0,0,0,98958.22117539457,2.281,False,False,False,335936b3a2dd002027b42b0897b0311d563576d62600d8432b63856955af9608,
it__IT.MidClim.MFH.04.Gen.ReEx.001.001__f100,IT.MidClim.MFH.04.Gen.ReEx.001.001,it,1.0,ATTEMPTED,True,COMPLETED,0,0,0,98792.4424024866,2.308,False,False,False,9953f7135c97cf91e5e47d192e049f3636246c4d7d868336d993323dae6905c2,
it__IT.MidClim.MFH.05.Gen.ReEx.001.001__f000,IT.MidClim.MFH.05.Gen.ReEx.001.001,it,0.0,ATTEMPTED,True,COMPLETED,0,0,0,99476.96788275591,2.264,False,False,False,6754c96b0efc242d4eaa58a7ec1c61a3927dc7492555bca8935123de844fb82f,
it__IT.MidClim.MFH.05.Gen.ReEx.001.001__f015,IT.MidClim.MFH.05.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,98050.69241795441,2.276,False,False,False,9e1a4e208f8aae6ce892f350a5d305440af5e70e80ee9eb1ea569c4c14f122aa,
it__IT.MidClim.MFH.05.Gen.ReEx.001.001__f030,IT.MidClim.MFH.05.Gen.ReEx.001.001,it,0.3,ATTEMPTED,True,COMPLETED,0,0,0,99996.85498035696,2.205,False,False,False,dae92a94c5050677ce05da22a68d4160d4373ae9b35504f1f28eb086a94c5eeb,
it__IT.MidClim.MFH.05.Gen.ReEx.001.001__f050,IT.MidClim.MFH.05.Gen.ReEx.001.001,it,0.5,ATTEMPTED,True,COMPLETED,0,0,0,99926.71061939078,2.219,False,False,False,924abf3e57911a33d85f59dd4106f234cccfa4641da7876dc0dbc86130e6c8be,
it__IT.MidClim.MFH.05.Gen.ReEx.001.001__f100,IT.MidClim.MFH.05.Gen.ReEx.001.001,it,1.0,ATTEMPTED,False,ENGINE_FAILED,1,9,1,None,0.556,False,False,False,6b07585d85e46b77ec629298985bb12bd53e8bc82084fcc4235b67f2441a11b6,
it__IT.MidClim.MFH.06.Gen.ReEx.001.001__f000,IT.MidClim.MFH.06.Gen.ReEx.001.001,it,0.0,ATTEMPTED,True,COMPLETED,0,0,0,106055.68739013195,2.42,False,False,False,17c8e58dabec0a9778e083e313a19c8ad2d3827afcf202a3bb5b7df20df54618,
it__IT.MidClim.MFH.06.Gen.ReEx.001.001__f015,IT.MidClim.MFH.06.Gen.ReEx.001.001,it,0.15,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.492,False,False,False,c34755fe54d2e5e43576bef839f2e762f931a1d1221937393cad9cc2b7e92f6f,
it__IT.MidClim.MFH.06.Gen.ReEx.001.001__f030,IT.MidClim.MFH.06.Gen.ReEx.001.001,it,0.3,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.485,False,False,False,588e31ef84e2bd59a35780eb2dffce9406c446dbefafb1e839d1e4ec43608a7c,
it__IT.MidClim.MFH.06.Gen.ReEx.001.001__f050,IT.MidClim.MFH.06.Gen.ReEx.001.001,it,0.5,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.455,False,False,False,4dd491504caba10b8781a5d10c76f92ef6de77c2ff33828e98c8376269906db0,
it__IT.MidClim.MFH.06.Gen.ReEx.001.001__f100,IT.MidClim.MFH.06.Gen.ReEx.001.001,it,1.0,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.536,False,False,False,00d82a183d109ceab5ffb34fabb847f26fbd936adad27686b9e07d6b7f5792c5,
it__IT.MidClim.MFH.07.Gen.ReEx.001.001__f000,IT.MidClim.MFH.07.Gen.ReEx.001.001,it,0.0,ATTEMPTED,True,COMPLETED,0,0,0,77089.74790616921,2.539,False,False,False,428d969aa0726dac87c0b5c2c453b1779b645f988367739f8971f81515cf954f,
it__IT.MidClim.MFH.07.Gen.ReEx.001.001__f015,IT.MidClim.MFH.07.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,77021.92229303179,2.459,False,False,False,ccb4955c45e6686a66db2145bbedef6c4380118ca362160e7f5c45021b532fc7,
it__IT.MidClim.MFH.07.Gen.ReEx.001.001__f030,IT.MidClim.MFH.07.Gen.ReEx.001.001,it,0.3,ATTEMPTED,True,COMPLETED,0,0,0,76960.59807029556,2.507,False,False,False,c1cc1556b82101e1dc904a156aeef46aeee002db135724a4662ecdb951e15393,
it__IT.MidClim.MFH.07.Gen.ReEx.001.001__f050,IT.MidClim.MFH.07.Gen.ReEx.001.001,it,0.5,ATTEMPTED,True,COMPLETED,0,0,0,76889.73472627356,2.631,False,False,False,4003378abe53793fc2db8d6c96f414b816192366c6654016e39497fe3127b743,
it__IT.MidClim.MFH.07.Gen.ReEx.001.001__f100,IT.MidClim.MFH.07.Gen.ReEx.001.001,it,1.0,ATTEMPTED,True,COMPLETED,0,0,0,76767.9170284437,2.605,False,False,False,67b615dba08aa4e812d4c9219a3358cb501105d846f513fcf95fac95b1c0d65d,
it__IT.MidClim.MFH.08.Gen.ReEx.001.001__f000,IT.MidClim.MFH.08.Gen.ReEx.001.001,it,0.0,ATTEMPTED,True,COMPLETED,0,0,0,38134.44357504692,2.202,False,False,False,36d6c17e7bd7a907630adc796ebe7b8325fa60d0807ca5b99ef0e5cc7e9755f5,
it__IT.MidClim.MFH.08.Gen.ReEx.001.001__f015,IT.MidClim.MFH.08.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,38087.93646106213,2.175,False,False,False,228825337c4a9debe87cd56469a525f972451e3ad1fb421f28a87b3fe4858bb8,
it__IT.MidClim.MFH.08.Gen.ReEx.001.001__f030,IT.MidClim.MFH.08.Gen.ReEx.001.001,it,0.3,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.476,False,False,False,4116c0c5b8ab386678ed1638192a60f2e456146a0bd5760745655d1a1469cfde,
it__IT.MidClim.MFH.08.Gen.ReEx.001.001__f050,IT.MidClim.MFH.08.Gen.ReEx.001.001,it,0.5,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.476,False,False,False,9da5b5995441b499252780b99f761635cc33a5ff604079d642b7e8f192148274,
it__IT.MidClim.MFH.08.Gen.ReEx.001.001__f100,IT.MidClim.MFH.08.Gen.ReEx.001.001,it,1.0,ATTEMPTED,True,COMPLETED,0,0,0,37906.879112687515,2.307,False,False,False,4235c545b8122906525fd9caa4f1a88ce9cdc6d6a4a41c76f88e05413b0f306a,
it__IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001__f000,IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001,it,0.0,BUILD_REFUSED,,,,,,,0.032,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001__f015,IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001,it,0.15,BUILD_REFUSED,,,,,,,0.031,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001__f030,IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001,it,0.3,BUILD_REFUSED,,,,,,,0.031,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001__f050,IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001,it,0.5,BUILD_REFUSED,,,,,,,0.03,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001__f100,IT.MidClim.SFH-TH.01-03.Gen.ReEx.001.001,it,1.0,BUILD_REFUSED,,,,,,,0.033,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001__f000,IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001,it,0.0,BUILD_REFUSED,,,,,,,0.029,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001__f015,IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001,it,0.15,BUILD_REFUSED,,,,,,,0.032,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001__f030,IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001,it,0.3,BUILD_REFUSED,,,,,,,0.032,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001__f050,IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001,it,0.5,BUILD_REFUSED,,,,,,,0.033,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001__f100,IT.MidClim.SFH-TH.04-05.Gen.ReEx.001.001,it,1.0,BUILD_REFUSED,,,,,,,0.03,False,False,False,,ValueError: S0 openings require an exterior (b=1) Wall_1 host
it__IT.MidClim.SFH-TH.06.Gen.ReEx.001.001__f000,IT.MidClim.SFH-TH.06.Gen.ReEx.001.001,it,0.0,ATTEMPTED,True,COMPLETED,0,0,0,22156.882288185487,2.608,False,False,False,b348d2a28217725705686475721dfae527abc91091f58227690488c4f166cad6,
it__IT.MidClim.SFH-TH.06.Gen.ReEx.001.001__f015,IT.MidClim.SFH-TH.06.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,22156.99407418581,2.344,False,False,False,aa65251c8e9b7301961ec0806930152337cccd57f19d73eb22988f2a08b27a70,
it__IT.MidClim.SFH-TH.06.Gen.ReEx.001.001__f030,IT.MidClim.SFH-TH.06.Gen.ReEx.001.001,it,0.3,ATTEMPTED,True,COMPLETED,0,0,0,18169.780164008138,2.389,False,False,False,75dd1d0aa4a32bd3fb3250f4555f9a6bf453c5bb06f39d6c64615d6f186fd6be,
it__IT.MidClim.SFH-TH.06.Gen.ReEx.001.001__f050,IT.MidClim.SFH-TH.06.Gen.ReEx.001.001,it,0.5,ATTEMPTED,True,COMPLETED,0,0,0,19902.80586607888,2.371,False,False,False,5e57a8fab5fb5d364bba17fbb4c06a7df41fb8ce703a087adf27c899ecee2517,
it__IT.MidClim.SFH-TH.06.Gen.ReEx.001.001__f100,IT.MidClim.SFH-TH.06.Gen.ReEx.001.001,it,1.0,ATTEMPTED,False,ENGINE_FAILED,1,33,1,None,1.423,False,True,False,e0536ece6cc5d3b7bfbbf06b18724976bc09a48aa7b0e93c1de51f793a1f15bc,
it__IT.MidClim.SFH-TH.07.Gen.ReEx.001.001__f000,IT.MidClim.SFH-TH.07.Gen.ReEx.001.001,it,0.0,ATTEMPTED,True,COMPLETED,0,0,0,11875.32555430544,2.334,False,False,False,fd2cefd0bad2329fc46b099d146d499dba35f506957bc1fbdadc1e90c5b80e02,
it__IT.MidClim.SFH-TH.07.Gen.ReEx.001.001__f015,IT.MidClim.SFH-TH.07.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,10159.775288577115,2.417,False,False,False,abf31eb56b59b8d49331bd3761262c95b079098c2c24f59f611a4043c91bb977,
it__IT.MidClim.SFH-TH.07.Gen.ReEx.001.001__f030,IT.MidClim.SFH-TH.07.Gen.ReEx.001.001,it,0.3,ATTEMPTED,True,COMPLETED,0,0,0,12054.966560007173,2.347,False,False,False,f18b0cc8a17fc71d5ed281e68fe9aab785fe7115bbcc313c907817b7383fe654,
it__IT.MidClim.SFH-TH.07.Gen.ReEx.001.001__f050,IT.MidClim.SFH-TH.07.Gen.ReEx.001.001,it,0.5,ATTEMPTED,True,COMPLETED,0,0,0,12013.697210354007,2.586,False,False,False,2bddc63ed3ab7416e632854b6dd425f270189ee0c6748c3ee1f775a60b102978,
it__IT.MidClim.SFH-TH.07.Gen.ReEx.001.001__f100,IT.MidClim.SFH-TH.07.Gen.ReEx.001.001,it,1.0,ATTEMPTED,True,COMPLETED,0,0,0,10104.684062416405,2.523,False,False,False,816dfa24ca48bc7b703fc16be824d526bff82e6a1c8ed0a01d139d5690ee99b9,
it__IT.MidClim.SFH-TH.08.Gen.ReEx.001.001__f000,IT.MidClim.SFH-TH.08.Gen.ReEx.001.001,it,0.0,ATTEMPTED,True,COMPLETED,0,0,0,8665.19465775145,2.498,False,False,False,64835d34611047246efb4cb0ad60cc69f99941974ff655d687e6e84b69eca2a6,
it__IT.MidClim.SFH-TH.08.Gen.ReEx.001.001__f015,IT.MidClim.SFH-TH.08.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,8660.36897560971,2.415,False,False,False,5c2405b21ab1146ce323e91577488e08afdd6a8d02c3dbc423b8da646575735f,
it__IT.MidClim.SFH-TH.08.Gen.ReEx.001.001__f030,IT.MidClim.SFH-TH.08.Gen.ReEx.001.001,it,0.3,ATTEMPTED,True,COMPLETED,0,0,0,8658.963349442889,2.365,False,False,False,10e599b5d0b25efc85590aa92045d0f0b1bfa52255f2648f3bddd36b042b04ba,
it__IT.MidClim.SFH-TH.08.Gen.ReEx.001.001__f050,IT.MidClim.SFH-TH.08.Gen.ReEx.001.001,it,0.5,ATTEMPTED,True,COMPLETED,0,0,0,8662.99548351668,2.291,False,False,False,c77a859b8d21bcfc23ec52fd9db5b12589f24ac6d16af23ebdf868797572fbd9,
it__IT.MidClim.SFH-TH.08.Gen.ReEx.001.001__f100,IT.MidClim.SFH-TH.08.Gen.ReEx.001.001,it,1.0,ATTEMPTED,True,COMPLETED,0,0,0,8700.515934952813,2.537,False,False,False,6d696a364830ecf3a3bab8c3247cbb6c8ac37f81c930f51ebfac409f93f5474c,
it__IT.MidClim.SFH.01.Gen.ReEx.001.001__f000,IT.MidClim.SFH.01.Gen.ReEx.001.001,it,0.0,ATTEMPTED,True,COMPLETED,0,0,0,26087.75864488484,2.543,False,False,False,c32d56af77f11b14e102684fb92f8317363379bd41431b87afb6bcec957fd8d5,
it__IT.MidClim.SFH.01.Gen.ReEx.001.001__f015,IT.MidClim.SFH.01.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,22374.67515938102,2.498,False,False,False,de0de616995bd4173049f2dc26568774816d3f3942d1ad9871609170e780477a,
it__IT.MidClim.SFH.01.Gen.ReEx.001.001__f030,IT.MidClim.SFH.01.Gen.ReEx.001.001,it,0.3,ATTEMPTED,True,COMPLETED,0,0,0,21077.778250921452,2.534,False,False,False,dab069db3222222ecc71752e76fc417d9659a01ac9454b95fb91aefb5ce28dfc,
it__IT.MidClim.SFH.01.Gen.ReEx.001.001__f050,IT.MidClim.SFH.01.Gen.ReEx.001.001,it,0.5,ATTEMPTED,True,COMPLETED,0,0,0,23210.579802753047,2.555,False,False,False,0c228bcbefee8e6869cb7ac3ad231424760316ed6717a8dcbe414c82a922cdf4,
it__IT.MidClim.SFH.01.Gen.ReEx.001.001__f100,IT.MidClim.SFH.01.Gen.ReEx.001.001,it,1.0,ATTEMPTED,True,COMPLETED,0,0,0,21030.803758995673,2.573,False,False,False,f7cd0b4f3a5c0a22f33341ac79e3dd8c3f780dc57cc144288b1bf1e89da62bce,
it__IT.MidClim.SFH.02.Gen.ReEx.001.001__f000,IT.MidClim.SFH.02.Gen.ReEx.001.001,it,0.0,ATTEMPTED,True,COMPLETED,0,0,0,19672.043767054198,2.688,False,False,False,bac57941d6985f7345c6b384704d6cb71251afc0f37a1bca42773e4581726c97,
it__IT.MidClim.SFH.02.Gen.ReEx.001.001__f015,IT.MidClim.SFH.02.Gen.ReEx.001.001,it,0.15,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.489,False,False,False,43c5706411d0a9ef282e63a07ede845af272f0f34b051464fb17eea8768f18d3,
it__IT.MidClim.SFH.02.Gen.ReEx.001.001__f030,IT.MidClim.SFH.02.Gen.ReEx.001.001,it,0.3,ATTEMPTED,True,COMPLETED,0,0,0,23263.586603420223,2.751,False,False,False,4e3ffad5373c490c371a21dcd592ab4bd68eb0d67e6d6d7904b6fbb65a4eba93,
it__IT.MidClim.SFH.02.Gen.ReEx.001.001__f050,IT.MidClim.SFH.02.Gen.ReEx.001.001,it,0.5,ATTEMPTED,True,COMPLETED,0,0,0,23263.304300303178,2.906,False,False,False,e7c7117a4b6dc8880db6b3018171abb199fbba765e7edcf04d439bbd50bb23e7,
it__IT.MidClim.SFH.02.Gen.ReEx.001.001__f100,IT.MidClim.SFH.02.Gen.ReEx.001.001,it,1.0,ATTEMPTED,True,COMPLETED,0,0,0,23109.775467931093,2.712,False,False,False,eae9ffc7786174e603dc84ba2e490ff0a5b61f5f2de2346b82e57c3175b40e84,
it__IT.MidClim.SFH.03.Gen.ReEx.001.001__f000,IT.MidClim.SFH.03.Gen.ReEx.001.001,it,0.0,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.542,False,False,False,41098b228769c7230bb8800a6a8f3e60b5e6a62bd7b4015421f5dd26720f0958,
it__IT.MidClim.SFH.03.Gen.ReEx.001.001__f015,IT.MidClim.SFH.03.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,19508.36091358319,2.687,False,False,False,30c3b194595e1a825ce4fc1d43f2f36715b2affd9687f469b8aeb8f543ed5049,
it__IT.MidClim.SFH.03.Gen.ReEx.001.001__f030,IT.MidClim.SFH.03.Gen.ReEx.001.001,it,0.3,ATTEMPTED,True,COMPLETED,0,0,0,18331.932921368953,2.686,False,False,False,c634c578f4eaea6afa298fefbb4847c0930b2bf5250efc7e6817caeba0461004,
it__IT.MidClim.SFH.03.Gen.ReEx.001.001__f050,IT.MidClim.SFH.03.Gen.ReEx.001.001,it,0.5,ATTEMPTED,True,COMPLETED,0,0,0,23085.49578266025,2.981,False,False,False,936ef55e52f0705bf795a20537859e95db24a482852875738bca14b48975851c,
it__IT.MidClim.SFH.03.Gen.ReEx.001.001__f100,IT.MidClim.SFH.03.Gen.ReEx.001.001,it,1.0,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.55,False,False,False,287bf48ec2bfd9bb441646fff7c5d4ea6cc2be1ab62c5afb7620192ff884545c,
it__IT.MidClim.SFH.04.Gen.ReEx.001.001__f000,IT.MidClim.SFH.04.Gen.ReEx.001.001,it,0.0,ATTEMPTED,True,COMPLETED,0,0,0,26569.757411564962,2.863,False,False,False,77654245f63041e9c3aa509390c8ee43ff30e46828c44503803d364d7ebe2cc4,
it__IT.MidClim.SFH.04.Gen.ReEx.001.001__f015,IT.MidClim.SFH.04.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,26529.609395454503,2.702,False,False,False,4685fe73c5310035934d4c350471d1fc9f0a460b7ebb2e7f25f8ee02d981c5c1,
it__IT.MidClim.SFH.04.Gen.ReEx.001.001__f030,IT.MidClim.SFH.04.Gen.ReEx.001.001,it,0.3,ATTEMPTED,True,COMPLETED,0,0,0,28045.07463103386,2.891,False,False,False,9bd570ad0473117aa6ee96db7000642237b56e0e15899924d6a9d25a2886d031,
it__IT.MidClim.SFH.04.Gen.ReEx.001.001__f050,IT.MidClim.SFH.04.Gen.ReEx.001.001,it,0.5,ATTEMPTED,True,COMPLETED,0,0,0,28022.996834065212,3.111,False,False,False,40b35e71059188dfb83e8b91670f74d4e823419872c5f55cffad5201efb7af85,
it__IT.MidClim.SFH.04.Gen.ReEx.001.001__f100,IT.MidClim.SFH.04.Gen.ReEx.001.001,it,1.0,ATTEMPTED,True,COMPLETED,0,0,0,26120.044359806558,3.06,False,False,False,ec45b754e3818c035c5ddec334d1f8a1b2bb4d60035ec67f557a1e1d39641e90,
it__IT.MidClim.SFH.05.Gen.ReEx.001.001__f000,IT.MidClim.SFH.05.Gen.ReEx.001.001,it,0.0,ATTEMPTED,True,COMPLETED,0,0,0,29361.57154045927,3.105,False,False,False,b21770345e9eee223250c9509101afacd2022da9ebef36a490031a9f91bd23e9,
it__IT.MidClim.SFH.05.Gen.ReEx.001.001__f015,IT.MidClim.SFH.05.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,31106.66870014237,3.121,False,False,False,17713f877a39ce9672b10356fc0896247ab7c64454fc045522fcd57af76c46fc,
it__IT.MidClim.SFH.05.Gen.ReEx.001.001__f030,IT.MidClim.SFH.05.Gen.ReEx.001.001,it,0.3,ATTEMPTED,False,ENGINE_FAILED,1,33,1,None,1.588,False,True,False,af2617710e14f5d9f8115b46ea8263d39c3f07ed15f8eacbe2927640d76eba4b,
it__IT.MidClim.SFH.05.Gen.ReEx.001.001__f050,IT.MidClim.SFH.05.Gen.ReEx.001.001,it,0.5,ATTEMPTED,True,COMPLETED,0,0,0,29012.44396424749,2.641,False,False,False,0b8037085a61ccbf26c25ce6a6b2624e2f851a4caea9c615a9d4b12e2662d0e0,
it__IT.MidClim.SFH.05.Gen.ReEx.001.001__f100,IT.MidClim.SFH.05.Gen.ReEx.001.001,it,1.0,ATTEMPTED,True,COMPLETED,0,0,0,30947.01631392795,2.757,False,False,False,0dd64e7d64081459c68156113cee1640d31b4092b415999887a5bdb36918db7f,
it__IT.MidClim.SFH.06.Gen.ReEx.001.001__f000,IT.MidClim.SFH.06.Gen.ReEx.001.001,it,0.0,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.503,False,False,False,da38cc03816c5544a99b490479da5034707f3c90297ed5999055722cd8b92af2,
it__IT.MidClim.SFH.06.Gen.ReEx.001.001__f015,IT.MidClim.SFH.06.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,21894.705183937338,2.824,False,False,False,72ceac4c42d1e94d46fdb343f9d67a29ee50e4c7f2e6d8e82fda0f4ae45737de,
it__IT.MidClim.SFH.06.Gen.ReEx.001.001__f030,IT.MidClim.SFH.06.Gen.ReEx.001.001,it,0.3,ATTEMPTED,True,COMPLETED,0,0,0,18748.764113783607,2.818,False,False,False,d96d21b205318f826eaf54ee40b6248a34ad38999c0fa945558b014fe221ed2c,
it__IT.MidClim.SFH.06.Gen.ReEx.001.001__f050,IT.MidClim.SFH.06.Gen.ReEx.001.001,it,0.5,ATTEMPTED,True,COMPLETED,0,0,0,21882.744728862996,3.264,False,False,False,ed4a441e37a6d3d948869fdca855cc0a1702ceebb10865fb568601fd599b106e,
it__IT.MidClim.SFH.06.Gen.ReEx.001.001__f100,IT.MidClim.SFH.06.Gen.ReEx.001.001,it,1.0,ATTEMPTED,True,COMPLETED,0,0,0,17929.863154838997,3.0,False,False,False,62a8c97680c8878e12210a3a0abd543f9eb00b6942dae230b94a388d8159d645,
it__IT.MidClim.SFH.07.Gen.ReEx.001.001__f000,IT.MidClim.SFH.07.Gen.ReEx.001.001,it,0.0,ATTEMPTED,False,ENGINE_FAILED,1,31,1,None,1.915,False,True,False,92a788d15d74581b0938fd669c091a38d190a81ed139a1e673be95c90ce3e5e0,
it__IT.MidClim.SFH.07.Gen.ReEx.001.001__f015,IT.MidClim.SFH.07.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,10536.275583563673,2.926,False,False,False,09704527b0fcc79bd4f516fbbf86123d81676f7499d073c9d132dc575a4a30f6,
it__IT.MidClim.SFH.07.Gen.ReEx.001.001__f030,IT.MidClim.SFH.07.Gen.ReEx.001.001,it,0.3,ATTEMPTED,True,COMPLETED,0,0,0,15314.219593263171,3.099,False,False,False,08ed087cc28cac8d3d14c8750036d4204edb4e310b0349dca54e281cf60adf25,
it__IT.MidClim.SFH.07.Gen.ReEx.001.001__f050,IT.MidClim.SFH.07.Gen.ReEx.001.001,it,0.5,ATTEMPTED,True,COMPLETED,0,0,0,12229.514500825873,2.965,False,False,False,4dd09f14a825d5c5f99fba0bf30a48fa2a377f8c94487b15573a46f993791c60,
it__IT.MidClim.SFH.07.Gen.ReEx.001.001__f100,IT.MidClim.SFH.07.Gen.ReEx.001.001,it,1.0,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.569,False,False,False,88fbc5a78ec33f4f8d7a5db54abea6bbee32210c653a33401d5428a056706df9,
it__IT.MidClim.SFH.08.Gen.ReEx.001.001__f000,IT.MidClim.SFH.08.Gen.ReEx.001.001,it,0.0,ATTEMPTED,True,COMPLETED,0,0,0,8646.078301246933,3.212,False,False,False,c525e85791347bb0d159cb056e196eb47bb40e21bfb9f5e4a669956cdad9518d,
it__IT.MidClim.SFH.08.Gen.ReEx.001.001__f015,IT.MidClim.SFH.08.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,8638.929903823031,3.124,False,False,False,7eb537241c5cba93f576614f10750da304c5183896214a039fb919b637ead2dd,
it__IT.MidClim.SFH.08.Gen.ReEx.001.001__f030,IT.MidClim.SFH.08.Gen.ReEx.001.001,it,0.3,ATTEMPTED,True,COMPLETED,0,0,0,8634.800738215596,3.094,False,False,False,5c656ee91f91efc82f3ee5308de1a9525cb27240151c325a12f11c1495b2e2e3,
it__IT.MidClim.SFH.08.Gen.ReEx.001.001__f050,IT.MidClim.SFH.08.Gen.ReEx.001.001,it,0.5,ATTEMPTED,True,COMPLETED,0,0,0,8634.644297073808,2.822,False,False,False,b9f1945d015735c0e4f3e29f83e62edcb1577ec18ccfda134a7ee58a408dea0c,
it__IT.MidClim.SFH.08.Gen.ReEx.001.001__f100,IT.MidClim.SFH.08.Gen.ReEx.001.001,it,1.0,ATTEMPTED,True,COMPLETED,0,0,0,8657.420096634121,2.847,False,False,False,59b83aee8767aa81a4efedb9684c8cf6409a74f21fe629f82126af5a9ee0e117,
it__IT.MidClim.TH.01.Gen.ReEx.001.001__f000,IT.MidClim.TH.01.Gen.ReEx.001.001,it,0.0,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.597,False,False,False,574571a25a2a33882668ab29f765449766a4ed7c519c77ab1f5b918e94d16671,
it__IT.MidClim.TH.01.Gen.ReEx.001.001__f015,IT.MidClim.TH.01.Gen.ReEx.001.001,it,0.15,ATTEMPTED,True,COMPLETED,0,0,0,15576.471266603987,2.687,False,False,False,eb77e861a3b703c6d6ed5d43e4921757957daa0527e68295f27241e84cfc57e1,
it__IT.MidClim.TH.01.Gen.ReEx.001.001__f030,IT.MidClim.TH.01.Gen.ReEx.001.001,it,0.3,ATTEMPTED,False,ENGINE_FAILED,1,27,1,None,1.697,False,True,False,20490947f7f7cb650d5a12c41f9d983436e06c43e302693f49c9f9e50c945db4,
it__IT.MidClim.TH.01.Gen.ReEx.001.001__f050,IT.MidClim.TH.01.Gen.ReEx.001.001,it,0.5,ATTEMPTED,True,COMPLETED,0,0,0,15563.745304859942,2.69,False,False,False,0a7cd5bf961f2b65384fcc0d3c9dfda29ca1c7d1121182b55f4f726e977c2741,
it__IT.MidClim.TH.01.Gen.ReEx.001.001__f100,IT.MidClim.TH.01.Gen.ReEx.001.001,it,1.0,ATTEMPTED,True,COMPLETED,0,0,0,15547.58903926356,2.617,False,False,False,9b978af1c8e6abf0cb41578730da531e82065ca1b281df5002bc2ba766097477,
it__IT.MidClim.TH.02.Gen.ReEx.001.001__f000,IT.MidClim.TH.02.Gen.ReEx.001.001,it,0.0,ATTEMPTED,True,COMPLETED,0,0,0,16042.723753512979,3.033,False,False,False,4a1a3a257c4cfecfac21e3933ed1153269a948ac7daef643551cc0e0ccb9437f,
