building_id,stem,archetype_id,building_type,age_band,geometry_outcome,idf_sha256,weather_sha256,construction_period_provenance,floor_area_m2,gross_footprint_area_m2,conditioned_floor_area_m2,eui_denominator_m2,context_building_count,fallback_reason
way/435932206,081b05e382964be4,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,25adce0025fbabc953ccbd05750dca49d8827058181e0396cf2e5b50c073a770,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,215.1465,215.1465,208.6913,208.6913,7,
way/435932207,d628a02afc8e548c,ES.ME.AB.06.Gen.ReEx.001.001,AB,ES.06,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,0bb8dc7b9f61215f8d955b1da0e240759b29ad9f80edbf6e58989a5c329a5033,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,830.1566,830.1566,830.1566,830.1566,9,
way/435932208,465d9b723ee22534,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,c50666ad4c954f08dabf637e477741410f5d61c3c45327a4ec75b0bd1c005b05,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,125.4166,125.4166,125.4166,125.4166,8,
way/435932451,38a20fa64a34ca93,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,3ab12c80c8b39010e1549c5206cba5f12e6f3718338cabafe5d20c9942840736,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,950.4487,950.4487,864.9083,864.9083,13,
way/435932452,4dda05cf9829f444,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,af2423c883f368d1bb9a52901c42edefe39d6e69e1667f7d795306cf67ed02fe,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,654.201,654.201,654.201,654.201,13,
way/435938302,092e11f67f34368a,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,FALLBACK_PENDING_LAYOUT,084683aff5309d5d167e0b6b8c34337ba7e74ac4a70574302a2689b243fb168e,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,777.8411,777.8411,777.8411,777.8411,10,
way/435941306,c6738aca3b3b5cc7,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,6575b0544a7deeb1bfe72b9a7693835298556ffff0b5659e72bf318660cc6abb,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,886.0084,886.0084,886.0084,886.0084,17,
way/435941312,f560d731d9ded1e1,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,6a9c9262f61b9106e1c9cddca066635cacff58041ac5154db5e47d6457185aa8,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,730.8958,730.8958,730.8958,730.8958,16,
way/435941314,c02b2d0494c119af,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,018ebd312461a6b81c14b9b948fd313f54eb256ea7ce30d5db258b8066cbdf04,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,599.3644,599.3644,599.3644,599.3644,13,
way/435941321,b560a8fe55778d68,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,cb5a5bc07af754e1aadd15113b6d83c77d7837307e515939bc8e72428576fe35,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,459.988,459.988,459.988,459.988,14,
