Time,48478573DA81F263_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],48478573DA81F263_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],48478573DA81F263_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],48478573DA81F263_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],48478573DA81F263_F0_DWELLING_0::Des Latent Heat Load [W],48478573DA81F263_F0_DWELLING_0::Des Latent Cool Load [W],48478573DA81F263_F0_DWELLING_0::Des Latent Heat Mass Flow [kg/s],48478573DA81F263_F0_DWELLING_0::Des Latent Cool Mass Flow [kg/s],48478573DA81F263_F0_DWELLING_0::Des Heat Load No DOAS [W],48478573DA81F263_F0_DWELLING_0::Des Sens Cool Load No DOAS [W],48478573DA81F263_F0_DWELLING_0::Des Latent Heat Load No DOAS [W],48478573DA81F263_F0_DWELLING_0::Des Latent Cool Load No DOAS [W],48478573DA81F263_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],48478573DA81F263_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],48478573DA81F263_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],48478573DA81F263_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],48478573DA81F263_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],48478573DA81F263_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],48478573DA81F263_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],48478573DA81F263_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],48478573DA81F263_F1_DWELLING_0::Des Latent Heat Load [W],48478573DA81F263_F1_DWELLING_0::Des Latent Cool Load [W],48478573DA81F263_F1_DWELLING_0::Des Latent Heat Mass Flow [kg/s],48478573DA81F263_F1_DWELLING_0::Des Latent Cool Mass Flow [kg/s],48478573DA81F263_F1_DWELLING_0::Des Heat Load No DOAS [W],48478573DA81F263_F1_DWELLING_0::Des Sens Cool Load No DOAS [W],48478573DA81F263_F1_DWELLING_0::Des Latent Heat Load No DOAS [W],48478573DA81F263_F1_DWELLING_0::Des Latent Cool Load No DOAS [W],48478573DA81F263_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],48478573DA81F263_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],48478573DA81F263_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],48478573DA81F263_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],48478573DA81F263_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],48478573DA81F263_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],48478573DA81F263_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],48478573DA81F263_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],48478573DA81F263_F2_DWELLING_0::Des Latent Heat Load [W],48478573DA81F263_F2_DWELLING_0::Des Latent Cool Load [W],48478573DA81F263_F2_DWELLING_0::Des Latent Heat Mass Flow [kg/s],48478573DA81F263_F2_DWELLING_0::Des Latent Cool Mass Flow [kg/s],48478573DA81F263_F2_DWELLING_0::Des Heat Load No DOAS [W],48478573DA81F263_F2_DWELLING_0::Des Sens Cool Load No DOAS [W],48478573DA81F263_F2_DWELLING_0::Des Latent Heat Load No DOAS [W],48478573DA81F263_F2_DWELLING_0::Des Latent Cool Load No DOAS [W],48478573DA81F263_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],48478573DA81F263_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],48478573DA81F263_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],48478573DA81F263_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],48478573DA81F263_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],48478573DA81F263_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],48478573DA81F263_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],48478573DA81F263_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],48478573DA81F263_F3_DWELLING_0::Des Latent Heat Load [W],48478573DA81F263_F3_DWELLING_0::Des Latent Cool Load [W],48478573DA81F263_F3_DWELLING_0::Des Latent Heat Mass Flow [kg/s],48478573DA81F263_F3_DWELLING_0::Des Latent Cool Mass Flow [kg/s],48478573DA81F263_F3_DWELLING_0::Des Heat Load No DOAS [W],48478573DA81F263_F3_DWELLING_0::Des Sens Cool Load No DOAS [W],48478573DA81F263_F3_DWELLING_0::Des Latent Heat Load No DOAS [W],48478573DA81F263_F3_DWELLING_0::Des Latent Cool Load No DOAS [W],48478573DA81F263_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],48478573DA81F263_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],48478573DA81F263_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],48478573DA81F263_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],48478573DA81F263_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],48478573DA81F263_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],48478573DA81F263_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],48478573DA81F263_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],48478573DA81F263_F0_DWELLING_1::Des Latent Heat Load [W],48478573DA81F263_F0_DWELLING_1::Des Latent Cool Load [W],48478573DA81F263_F0_DWELLING_1::Des Latent Heat Mass Flow [kg/s],48478573DA81F263_F0_DWELLING_1::Des Latent Cool Mass Flow [kg/s],48478573DA81F263_F0_DWELLING_1::Des Heat Load No DOAS [W],48478573DA81F263_F0_DWELLING_1::Des Sens Cool Load No DOAS [W],48478573DA81F263_F0_DWELLING_1::Des Latent Heat Load No DOAS [W],48478573DA81F263_F0_DWELLING_1::Des Latent Cool Load No DOAS [W],48478573DA81F263_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],48478573DA81F263_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],48478573DA81F263_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],48478573DA81F263_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
19:35:00,2.051279E+03,0.000000E+00,6.704416E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999547E+01,3.980871E+01,2.892724E+01,4.359497E+01,2.105510E+03,0.000000E+00,6.881696E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999562E+01,4.005687E+01,3.091788E+01,4.141578E+01,2.173091E+03,0.000000E+00,7.102572E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999558E+01,4.035075E+01,3.120479E+01,4.074514E+01,3.789373E+03,0.000000E+00,1.238503E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999505E+01,4.507590E+01,3.054141E+01,4.231554E+01,3.128183E+03,0.000000E+00,1.022399E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999492E+01,4.355620E+01,2.688674E+01,5.229333E+01
19:40:00,2.058191E+03,0.000000E+00,6.727004E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999546E+01,3.984855E+01,2.893775E+01,4.310582E+01,2.112065E+03,0.000000E+00,6.903122E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999561E+01,4.009403E+01,3.090367E+01,4.183981E+01,2.179786E+03,0.000000E+00,7.124455E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999558E+01,4.038735E+01,3.119184E+01,4.115959E+01,3.801651E+03,0.000000E+00,1.242516E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999505E+01,4.510694E+01,3.052605E+01,4.275125E+01,3.139029E+03,0.000000E+00,1.025944E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999492E+01,4.359225E+01,2.686848E+01,5.283664E+01
19:45:00,2.065302E+03,0.000000E+00,6.750245E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999546E+01,3.988873E+01,2.894953E+01,4.255136E+01,2.118814E+03,0.000000E+00,6.925179E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999561E+01,4.013151E+01,3.088918E+01,4.230060E+01,2.186677E+03,0.000000E+00,7.146974E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999558E+01,4.042424E+01,3.117867E+01,4.161006E+01,3.814275E+03,0.000000E+00,1.246642E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999504E+01,4.513803E+01,3.051102E+01,4.322307E+01,3.150169E+03,0.000000E+00,1.029584E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999492E+01,4.362834E+01,2.684980E+01,5.342691E+01
19:50:00,2.072613E+03,0.000000E+00,6.774140E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999545E+01,3.992910E+01,2.896227E+01,4.193549E+01,2.125755E+03,0.000000E+00,6.947865E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999561E+01,4.016916E+01,3.087445E+01,4.279556E+01,2.193762E+03,0.000000E+00,7.170130E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999557E+01,4.046129E+01,3.116525E+01,4.209408E+01,3.827247E+03,0.000000E+00,1.250882E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999504E+01,4.516907E+01,3.049577E+01,4.372978E+01,3.161604E+03,0.000000E+00,1.033322E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999492E+01,4.366438E+01,2.683065E+01,5.406120E+01
19:55:00,2.080125E+03,0.000000E+00,6.798690E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999545E+01,3.996955E+01,2.897572E+01,4.126169E+01,2.132890E+03,0.000000E+00,6.971183E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999560E+01,4.020688E+01,3.085955E+01,4.332211E+01,2.201042E+03,0.000000E+00,7.193923E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999557E+01,4.049838E+01,3.115164E+01,4.260916E+01,3.840568E+03,0.000000E+00,1.255235E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999504E+01,4.519999E+01,3.048011E+01,4.426941E+01,3.173335E+03,0.000000E+00,1.037156E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999492E+01,4.370029E+01,2.681105E+01,5.473661E+01
20:00:00,2.087837E+03,0.000000E+00,6.823896E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999545E+01,4.000997E+01,2.898462E+01,4.054503E+01,2.140218E+03,0.000000E+00,6.995132E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999560E+01,4.024458E+01,3.084139E+01,4.388578E+01,2.208517E+03,0.000000E+00,7.218353E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999557E+01,4.053542E+01,3.113453E+01,4.316125E+01,3.854239E+03,0.000000E+00,1.259703E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999504E+01,4.523074E+01,3.045972E+01,4.485080E+01,3.185362E+03,0.000000E+00,1.041086E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999491E+01,4.373599E+01,2.678869E+01,5.545785E+01
20:05:00,2.095360E+03,0.000000E+00,6.848482E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999544E+01,4.005028E+01,2.899129E+01,3.978213E+01,2.147370E+03,0.000000E+00,7.018508E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999560E+01,4.028218E+01,3.082209E+01,4.447932E+01,2.215816E+03,0.000000E+00,7.242209E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999556E+01,4.057235E+01,3.111609E+01,4.374312E+01,3.867642E+03,0.000000E+00,1.264084E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999504E+01,4.526126E+01,3.043725E+01,4.546533E+01,3.197123E+03,0.000000E+00,1.044930E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999491E+01,4.377144E+01,2.676521E+01,5.621733E+01
20:10:00,2.102645E+03,0.000000E+00,6.872291E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999544E+01,4.008916E+01,2.899630E+01,3.903480E+01,2.154307E+03,0.000000E+00,7.041179E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999560E+01,4.031842E+01,3.080592E+01,4.500848E+01,2.222896E+03,0.000000E+00,7.265350E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999556E+01,4.060792E+01,3.110067E+01,4.426182E+01,3.880686E+03,0.000000E+00,1.268347E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999504E+01,4.529030E+01,3.041618E+01,4.601886E+01,3.208539E+03,0.000000E+00,1.048661E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999491E+01,4.380529E+01,2.674129E+01,5.690863E+01
20:15:00,2.109692E+03,0.000000E+00,6.895325E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999545E+01,4.012584E+01,2.899947E+01,3.834154E+01,2.161028E+03,0.000000E+00,7.063147E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999560E+01,4.035261E+01,3.079379E+01,4.542120E+01,2.229758E+03,0.000000E+00,7.287778E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999557E+01,4.064145E+01,3.108922E+01,4.466608E+01,3.893377E+03,0.000000E+00,1.272495E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999505E+01,4.531719E+01,3.039695E+01,4.645960E+01,3.219614E+03,0.000000E+00,1.052281E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999492E+01,4.383681E+01,2.671658E+01,5.747124E+01
20:20:00,2.116502E+03,0.000000E+00,6.917581E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999545E+01,4.016027E+01,2.900093E+01,3.771279E+01,2.167533E+03,0.000000E+00,7.084406E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999560E+01,4.038470E+01,3.078459E+01,4.570780E+01,2.236401E+03,0.000000E+00,7.309488E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999557E+01,4.067290E+01,3.108062E+01,4.494637E+01,3.905709E+03,0.000000E+00,1.276526E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999505E+01,4.534200E+01,3.037879E+01,4.677670E+01,3.230346E+03,0.000000E+00,1.055789E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999492E+01,4.386602E+01,2.669093E+01,5.788979E+01
20:25:00,2.123072E+03,0.000000E+00,6.939055E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999545E+01,4.019269E+01,2.900114E+01,3.714551E+01,2.173819E+03,0.000000E+00,7.104953E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999560E+01,4.041493E+01,3.077689E+01,4.587663E+01,2.242822E+03,0.000000E+00,7.330474E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999557E+01,4.070250E+01,3.107346E+01,4.511090E+01,3.917680E+03,0.000000E+00,1.280438E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999505E+01,4.536510E+01,3.036087E+01,4.697706E+01,3.240734E+03,0.000000E+00,1.059183E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999492E+01,4.389328E+01,2.666440E+01,5.816969E+01
20:30:00,2.129523E+03,0.000000E+00,6.960139E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999545E+01,4.022340E+01,2.900056E+01,3.663375E+01,2.179963E+03,0.000000E+00,7.125031E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999560E+01,4.044357E+01,3.076982E+01,4.593875E+01,2.249074E+03,0.000000E+00,7.350908E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999557E+01,4.073053E+01,3.106686E+01,4.517059E+01,3.929320E+03,0.000000E+00,1.284243E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999505E+01,4.538686E+01,3.034276E+01,4.707063E+01,3.250656E+03,0.000000E+00,1.062426E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999492E+01,4.391896E+01,2.663709E+01,5.832106E+01
20:35:00,2.135771E+03,0.000000E+00,6.980560E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999545E+01,4.025316E+01,2.899947E+01,3.617252E+01,2.185910E+03,0.000000E+00,7.144469E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999560E+01,4.047119E+01,3.076296E+01,4.590311E+01,2.255120E+03,0.000000E+00,7.370669E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999557E+01,4.075745E+01,3.106039E+01,4.513426E+01,3.940603E+03,0.000000E+00,1.287930E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999505E+01,4.540767E+01,3.032429E+01,4.706569E+01,3.260199E+03,0.000000E+00,1.065545E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999493E+01,4.394301E+01,2.660907E+01,5.835300E+01
20:40:00,2.141780E+03,0.000000E+00,7.000198E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999544E+01,4.028205E+01,2.899801E+01,3.575814E+01,2.191639E+03,0.000000E+00,7.163194E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999560E+01,4.049789E+01,3.075617E+01,4.577655E+01,2.260945E+03,0.000000E+00,7.389706E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999557E+01,4.078341E+01,3.105394E+01,4.500863E+01,3.951518E+03,0.000000E+00,1.291498E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999505E+01,4.542772E+01,3.030546E+01,4.696873E+01,3.269391E+03,0.000000E+00,1.068550E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999493E+01,4.396576E+01,2.658042E+01,5.827291E+01
20:45:00,2.147550E+03,0.000000E+00,7.019056E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999544E+01,4.030993E+01,2.899626E+01,3.538773E+01,2.197150E+03,0.000000E+00,7.181207E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999560E+01,4.052364E+01,3.074940E+01,4.556473E+01,2.266548E+03,0.000000E+00,7.408020E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999557E+01,4.080841E+01,3.104745E+01,4.479924E+01,3.962062E+03,0.000000E+00,1.294944E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999505E+01,4.544711E+01,3.028627E+01,4.678521E+01,3.278228E+03,0.000000E+00,1.071438E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999493E+01,4.398761E+01,2.655115E+01,5.808710E+01
20:50:00,2.153080E+03,0.000000E+00,7.037130E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999544E+01,4.033676E+01,2.899426E+01,3.505874E+01,2.202442E+03,0.000000E+00,7.198503E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999560E+01,4.054846E+01,3.074261E+01,4.527277E+01,2.271929E+03,0.000000E+00,7.425606E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999557E+01,4.083252E+01,3.104089E+01,4.451113E+01,3.972231E+03,0.000000E+00,1.298268E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999505E+01,4.546591E+01,3.026669E+01,4.652008E+01,3.286709E+03,0.000000E+00,1.074210E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999492E+01,4.400881E+01,2.652129E+01,5.780130E+01
