Date/Time,BATIMENT0000000240877130_PART0_F0_DWELLING_0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877130_PART0_F0_DWELLING_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877130_PART0_F0_DWELLING_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 01/15  24:00:00,3598344.3027139762,3040771.080046837,3633575.248712542 
 01/16  01:00:00,3680976.206832392,3105834.4598911013,3712429.676499999 
 01/16  02:00:00,3694269.8631922123,3094510.400351798,3722620.108038786 
 01/16  03:00:00,3668081.1152579626,3049175.9239195916,3693309.3444916187 
 01/16  04:00:00,3664133.78244201,3034992.545944411,3686306.4600917283 
 01/16  05:00:00,3554340.4032176896,2935964.735480014,3573034.420144939 
 01/16  06:00:00,3374503.015173258,2786215.422842948,3390666.384845072 
 01/16  07:00:00,3217647.2049770583,2660186.3514606,3232087.499103165 
 01/16  08:00:00,3094757.179579081,2557253.8656391194,3107215.055072532 
 01/16  09:00:00,3047922.4728512885,2513499.5161113287,3058600.5250705136 
 01/16  10:00:00,3092015.8208325733,2556191.9802013664,3101425.75185027 
 01/16  11:00:00,2952327.7421037396,2492789.791478932,2995416.6756931595 
 01/16  12:00:00,2359772.803561253,2210346.142962201,2655163.312966699 
 01/16  13:00:00,1807529.502905229,2005453.6691457715,2377025.5379658723 
 01/16  14:00:00,1405356.2811196882,1851982.0452579977,2152813.7027048916 
 01/16  15:00:00,1158692.2219944247,1681939.6739672064,1996138.2242586287 
 01/16  16:00:00,1278200.0336694224,1708389.5367569788,2075551.913619196 
 01/16  17:00:00,1745072.9400334684,1888725.466533876,2302609.588436671 
 01/16  18:00:00,2469015.5898404173,2196086.9856207347,2602836.458721448 
 01/16  19:00:00,2695053.619328127,2364065.4065689133,2804534.6584828054 
 01/16  20:00:00,2934835.5084386053,2543696.853011416,3026522.4942721752 
 01/16  21:00:00,3140226.6399987573,2702518.0864238967,3217413.754935409 
 01/16  22:00:00,3228867.4625178818,2764295.0559144206,3294593.708015844 
 01/16  23:00:00,3299513.022517837,2802783.016757417,3355552.220386714 
 01/16  24:00:00,3491738.2812186615,2953492.2773637734,3540144.333297613 
 01/17  01:00:00,3671498.9521898553,3100881.3918354437,3714058.725266348 
 01/17  02:00:00,3632258.0571225993,3041800.4394196966,3670451.608076012 
 01/17  03:00:00,3567203.3267417643,2962776.8281370485,3601292.8059988935 
 01/17  04:00:00,3587740.9000892667,2981634.994863117,3617789.4614877226 
 01/17  05:00:00,3514975.1034237714,2924444.5642682593,3542459.148403152 
 01/17  06:00:00,3407740.9722802322,2832887.946237066,3433157.3689159914 
 01/17  07:00:00,3346686.9111329773,2781681.538219745,3370024.410686028 
 01/17  08:00:00,3307564.378047486,2746157.6838223254,3329088.9075802364 
 01/17  09:00:00,3360813.5800450454,2782226.5237881085,3380906.578116147 
 01/17  10:00:00,3442869.6081728656,2854874.090420088,3462164.5206067534 
 01/17  11:00:00,3318379.7528374484,2772765.958146875,3337854.4767308063 
 01/17  12:00:00,3018067.216172057,2572749.5348371193,3054185.048066647 
 01/17  13:00:00,2528427.837717979,2342051.0367856235,2727759.800331152 
 01/17  14:00:00,1853086.5578408644,2151532.795341826,2470475.0068258066 
 01/17  15:00:00,1485810.4544359092,1986337.6614671755,2327215.668687838 
 01/17  16:00:00,936451.2868463757,1756187.1241618758,2205046.9323118236 
 01/17  17:00:00,1644180.4845405358,1867053.9382107928,2303564.0979957567 
 01/17  18:00:00,2538360.813401197,2235162.2564613135,2693691.160238553 
 01/17  19:00:00,2793812.1352730915,2407236.98457542,2921427.1908949274 
 01/17  20:00:00,2881455.3619181155,2459991.204188257,2988005.501749254 
 01/17  21:00:00,2964266.068871305,2525015.859050899,3052262.407000367 
 01/17  22:00:00,3086929.726204906,2622735.0109646083,3160821.8475793307 
 01/17  23:00:00,3212463.4993582605,2704930.224403435,3275433.4178631296 
 01/17  24:00:00,3307429.974115958,2764561.1240962194,3361859.959181698 
 01/18  01:00:00,3352688.270307715,2793219.8080273317,3399668.6714978036 
 01/18  02:00:00,3438768.058844307,2866393.055516214,3479464.127603717 
 01/18  03:00:00,3484112.084795969,2900675.644100339,3520562.076124737 
 01/18  04:00:00,3513604.467904094,2930374.224873854,3545819.302942221 
 01/18  05:00:00,3580493.4010989503,3001043.998408688,3608964.160216308 
 01/18  06:00:00,3646284.138796432,3062231.76110454,3672157.7406571386 
 01/18  07:00:00,3690756.147819642,3102443.506108446,3715162.9899713425 
 01/18  08:00:00,3702011.53205144,3109845.0032794056,3725517.0061935233 
 01/18  09:00:00,3705717.480359605,3104691.503333153,3728343.320864931 
 01/18  10:00:00,3603204.4302387256,3008100.7149713347,3625253.3788112714 
 01/18  11:00:00,3482450.0893263165,2903461.305059949,3496171.296393042 
 01/18  12:00:00,3604528.343121399,2952046.6572284373,3613880.734934056 
 01/18  13:00:00,3729555.9528928455,3018336.876796236,3741086.306920007 
 01/18  14:00:00,3781684.724174589,3055452.5126985777,3792694.4483674616 
 01/18  15:00:00,3632711.5279639005,2990067.384289443,3659864.288131478 
 01/18  16:00:00,3391337.3671524194,2871665.53610197,3455710.0522320513 
 01/18  17:00:00,3485673.672572309,2921617.695476479,3543028.9469195576 
 01/18  18:00:00,3724408.5901449462,3072610.241193239,3739171.6114648725 
 01/18  19:00:00,3910959.3552475017,3234713.731606847,3925031.4942179774 
 01/18  20:00:00,4102638.8160501877,3403812.3808081867,4116778.43925733 
 01/18  21:00:00,4343071.423476727,3613374.8802099703,4357272.22157175 
 01/18  22:00:00,4527694.04153514,3777438.653639921,4542132.624096361 
 01/18  23:00:00,4589125.3115100255,3843407.732706313,4603660.320888858 
 01/18  24:00:00,4464688.075717949,3738128.771415933,4478709.97465726 
 01/19  01:00:00,4371064.890512268,3656560.382133495,4386923.205388649 
 01/19  02:00:00,4524051.379583988,3788781.4765140144,4537498.216372154 
 01/19  03:00:00,4645555.549971132,3893957.6184173143,4658548.384220861 
 01/19  04:00:00,4662185.796870503,3919768.7926127655,4675881.156382318 
 01/19  05:00:00,4770921.355875411,4030478.4200454527,4786180.855574155 
 01/19  06:00:00,4886704.169773184,4129715.862344211,4903126.895750682 
 01/19  07:00:00,4922996.462908963,4148279.075816787,4941596.552711163 
 01/19  08:00:00,4806816.702249975,4039739.9041319746,4826647.469497714 
 01/19  09:00:00,4631458.156797563,3877076.847818065,4650373.6784867635 
 01/19  10:00:00,4380420.889382196,3661944.9158760305,4400886.685482407 
 01/19  11:00:00,4008705.671278644,3392129.9011622714,4036533.260542285 
 01/19  12:00:00,3621979.231152985,3202941.647217962,3733163.0940229027 
 01/19  13:00:00,3276787.4511608686,3130153.7540816874,3589900.853241425 
 01/19  14:00:00,2544931.594328816,3035336.976510722,3441886.95528115 
 01/19  15:00:00,2261609.36302622,2898363.8940296983,3355169.256043197 
 01/19  16:00:00,2205264.329041067,2758246.125726952,3299498.222245572 
 01/19  17:00:00,2856719.502159914,2849756.0627580103,3415349.0470743678 
 01/19  18:00:00,3572525.7421953324,3110597.0519372597,3709740.3978603347 
 01/19  19:00:00,3735655.6043767477,3186779.8520228956,3845596.508531428 
 01/19  20:00:00,4063298.6520641763,3452347.4381270707,4154225.710477398 
 01/19  21:00:00,4319753.5559213925,3679462.853914669,4397437.982598276 
 01/19  22:00:00,4457398.558670104,3784627.895221288,4522626.769986596 
 01/19  23:00:00,4751726.1797345765,4017026.282935134,4806884.87485266 
 01/19  24:00:00,4862562.830798068,4105742.9231357123,4909594.0213012695 
 01/20  01:00:00,4790345.615045851,4033120.2901392365,4829968.285583168 
 01/20  02:00:00,4785828.501286719,4011163.7297654944,4819227.0046251025 
 01/20  03:00:00,4768930.087493286,3986657.7421777695,4797527.2299331045 
 01/20  04:00:00,4703809.67463741,3923958.7796577476,4728595.810708487 
 01/20  05:00:00,4555623.257166217,3783496.569985491,4576453.336562554 
 01/20  06:00:00,4463170.262920285,3700075.6844755514,4481852.3612017725 
 01/20  07:00:00,4505996.692023104,3738246.0843708655,4523761.491359531 
 01/20  08:00:00,4641482.430319257,3862543.1826418894,4659293.728602433 
 01/20  09:00:00,4754766.55878537,3975278.5804278613,4772500.855871793 
 01/20  10:00:00,4538958.25111016,3838571.8829564457,4599154.407662371 
 01/20  11:00:00,3680676.2246576627,3383031.942705504,4115769.1286962596 
 01/20  12:00:00,2808332.5727725876,3058068.3201405252,3737034.8211902585 
 01/20  13:00:00,1946168.0272341627,2899502.399175145,3536936.3336208374 
 01/20  14:00:00,1883666.8578299657,2938278.3497722587,3474398.0085201473 
 01/20  15:00:00,1441876.4067621073,2778771.001345167,3431334.532330048 
 01/20  16:00:00,1946062.3418822458,2736524.7523104064,3409999.41328288 
 01/20  17:00:00,2867573.4439624054,2901442.8921597777,3544536.1776971165 
 01/20  18:00:00,3629477.163946412,3223977.0986494166,3883306.67239672 
 01/20  19:00:00,3930100.73469959,3429245.0877461126,4136393.644898213 
 01/20  20:00:00,4130711.4672817406,3569694.964553546,4298502.939027912 
 01/20  21:00:00,4303478.785752291,3690332.633713591,4439970.618006617 
 01/20  22:00:00,4356618.000551769,3717110.7529850667,4467823.345006982 
 01/20  23:00:00,4294615.516382886,3653461.5966407396,4384915.062281954 
 01/20  24:00:00,4282021.054350663,3628078.5423585637,4355997.875342635 
 01/21  01:00:00,4343749.136127245,3659454.3840203695,4403944.836145141 
 01/21  02:00:00,4308611.911446024,3627856.130972688,4358622.004203323 
 01/21  03:00:00,4249224.421599217,3583199.568264374,4292070.614157292 
 01/21  04:00:00,4299948.407192412,3624189.8328658976,4336546.155598685 
 01/21  05:00:00,4338604.818521542,3655541.3138613,4370560.961203321 
 01/21  06:00:00,4262117.476002114,3581332.2340628924,4288699.51648532 
 01/21  07:00:00,4130909.847927648,3451400.776517226,4152191.024114858 
 01/21  08:00:00,4075669.301642663,3390749.8950660904,4093662.3637283137 
 01/21  09:00:00,4099570.940602327,3410234.678007797,4115941.2221157774 
 01/21  10:00:00,4055615.0160664804,3391028.148329138,4069436.1189219416 
 01/21  11:00:00,3668973.724608576,3162266.855100409,3780664.372768373 
 01/21  12:00:00,2724461.8612966137,2814872.6426605,3448993.4489615117 
 01/21  13:00:00,1802879.8338104323,2685031.8561822465,3320355.7345608664 
 01/21  14:00:00,1200520.5639477544,2761126.220998369,3336099.8533427366 
 01/21  15:00:00,977769.403508817,2561724.649801716,3255986.880452956 
 01/21  16:00:00,1208235.1983301106,2441908.584211176,3221657.3725286564 
 01/21  17:00:00,2101869.1138494494,2578429.8363694362,3321658.0082864296 
 01/21  18:00:00,3217133.0366383623,2953243.703527968,3624926.411324325 
 01/21  19:00:00,3481795.9049502797,3080245.985594994,3756639.5331139537 
 01/21  20:00:00,3638768.9527086425,3169217.478299073,3862008.3780057067 
 01/21  21:00:00,3794660.9572022967,3265425.989194561,3976502.535880626 
 01/21  22:00:00,3921803.4052502927,3342177.6512939725,4070125.2274568006 
 01/21  23:00:00,4015551.727368214,3395647.853544684,4137159.2896707864 
 01/21  24:00:00,4072238.85536532,3424314.9826985644,4172298.0720693152 
 01/22  01:00:00,4113950.7164341696,3444837.08799777,4196495.690497991 
 01/22  02:00:00,4157704.0486289123,3469166.738758416,4226254.948512636 
 01/22  03:00:00,4215722.766517493,3508689.6965412823,4273067.517796629 
 01/22  04:00:00,4247790.684193343,3528855.1123475353,4296499.732495683 
 01/22  05:00:00,4263585.5343439095,3535264.769861427,4305225.252676242 
 01/22  06:00:00,4273285.993652857,3537709.3126390073,4309223.340265772 
 01/22  07:00:00,4272002.366245909,3531711.470712139,4303418.748394489 
 01/22  08:00:00,4242358.7878048215,3499236.059088406,4269876.128198685 
 01/22  09:00:00,4223651.696261771,3481767.112146287,4248237.919004856 
 01/22  10:00:00,4197475.901150924,3477144.4878943916,4219731.665391923 
 01/22  11:00:00,4010932.799333855,3375168.616112305,4074799.5463098544 
 01/22  12:00:00,3538519.858279179,3152061.6893911087,3819991.064882682 
 01/22  13:00:00,3196037.486807068,3015046.757886883,3618837.4773806864 
 01/22  14:00:00,3058382.6110544587,2974175.8511575363,3535623.9794613956 
 01/22  15:00:00,3228360.771873755,2947056.9555341043,3535731.239722336 
 01/22  16:00:00,2789282.9847682496,2840680.995463944,3500696.4565440044 
 01/22  17:00:00,2979995.15966598,2894038.7136021177,3622743.3765714513 
 01/22  18:00:00,3685988.657744729,3146764.977270519,3852692.7711602524 
 01/22  19:00:00,3872207.2620701143,3253783.538541534,3955913.646501235 
 01/22  20:00:00,3961326.993604048,3324115.1573314583,4031164.3367229193 
 01/22  21:00:00,4016071.674221986,3360460.9143148772,4074571.8638241333 
 01/22  22:00:00,4056974.900181853,3391496.693485313,4106332.6515396773 
 01/22  23:00:00,4084102.0492449924,3413878.091153885,4126337.937670929 
 01/22  24:00:00,4083248.625879363,3404842.3907506214,4119227.1475551417 
 01/23  01:00:00,4041292.8390798583,3351999.9164426527,4071463.2560403915 
 01/23  02:00:00,4001506.033115261,3301937.3584895637,4027109.7991818814 
 01/23  03:00:00,3982303.7739186524,3278582.3499091994,4004229.555997345 
 01/23  04:00:00,4016908.248705878,3308643.343107868,4036771.2707369486 
 01/23  05:00:00,4108238.9858176787,3393257.2243371084,4127412.455029849 
 01/23  06:00:00,4166455.911352401,3448539.018793576,4184882.1075434336 
 01/23  07:00:00,4178538.90142819,3462644.2856434654,4196116.05272099 
 01/23  08:00:00,4165269.803698373,3451756.1498503815,4182009.8491197494 
 01/23  09:00:00,4118903.3250140967,3410891.588680778,4134511.5529455673 
 01/23  10:00:00,4027981.4074394405,3351969.8274316033,4042278.2424884303 
 01/23  11:00:00,3754404.018883285,3210170.0097385235,3850287.4608463217 
 01/23  12:00:00,3078272.179107431,2907115.2117786906,3527438.4297251347 
 01/23  13:00:00,2908463.8956116415,2786804.5127182053,3318009.177345618 
 01/23  14:00:00,2716006.5287677636,2730708.791891722,3223789.5647331933 
 01/23  15:00:00,3095154.223839258,2767237.5086126635,3292533.5983242556 
 01/23  16:00:00,2966132.3494609604,2723019.0981219644,3276474.176190734 
 01/23  17:00:00,3021627.0509953457,2726526.9261441766,3329301.8659780878 
 01/23  18:00:00,3407022.873855287,2883481.710227336,3514399.1914751497 
 01/23  19:00:00,3535568.6776672024,2949650.2775570103,3589585.5140069406 
 01/23  20:00:00,3586466.510851667,2982197.566174382,3630947.7680520564 
 01/23  21:00:00,3630296.562046636,3011978.0762651744,3667246.9937181007 
 01/23  22:00:00,3667554.188909618,3038049.562621583,3698041.868348132 
 01/23  23:00:00,3767285.9621165674,3113769.6787923975,3792451.449759006 
 01/23  24:00:00,3830430.3318043053,3165726.947538277,3850934.709759733 
 01/24  01:00:00,3855763.40942329,3198402.4816999086,3873617.20473261 
 01/24  02:00:00,3857561.6159015824,3193575.223488459,3873191.0495232884 
 01/24  03:00:00,3911652.2841026895,3222914.2334513236,3924992.878433019 
 01/24  04:00:00,3998164.140463368,3290541.0712775514,4009577.0943079377 
 01/24  05:00:00,4161144.384908843,3450624.1619868586,4173123.181027337 
 01/24  06:00:00,4435034.249949534,3706493.639851833,4449322.131460242 
 01/24  07:00:00,4592609.0276763765,3849389.342651599,4611030.147089145 
 01/24  08:00:00,4595357.036886808,3864010.8719260176,4617000.042994511 
 01/24  09:00:00,4527581.983531776,3816506.9714261377,4548886.767335875 
 01/24  10:00:00,4301284.590826137,3671819.4066317,4355742.957801608 
 01/24  11:00:00,3391058.99195314,3209966.0336119374,3878468.900625293 
 01/24  12:00:00,2011192.7942701834,2604440.493944527,3282352.457434383 
 01/24  13:00:00,1096020.047622103,2369733.292204736,2969417.638149253 
 01/24  14:00:00,605062.7782085072,2435500.441829603,2922604.938461145 
 01/24  15:00:00,469339.7363758326,2186177.0935515724,2794427.1487380983 
 01/24  16:00:00,618485.9405190069,2045596.0447455684,2781388.116691722 
 01/24  17:00:00,1519179.107527987,2183876.838913515,2897443.239678325 
 01/24  18:00:00,2828476.971681494,2684801.258266891,3301085.6273070346 
 01/24  19:00:00,3432067.412974465,3094348.8572671995,3754706.0226180353 
 01/24  20:00:00,3783865.2057837904,3345565.684253605,4048046.7112420904 
 01/24  21:00:00,3968333.1049283375,3458906.0500025013,4183151.7922796775 
 01/24  22:00:00,3909969.6257352293,3356565.063741914,4080443.2490946455 
 01/24  23:00:00,3820688.0362422806,3241509.670553662,3957187.545060232 
 01/24  24:00:00,3921644.142438189,3319087.1912152194,4032467.8966777483 
 01/25  01:00:00,4022618.796933503,3412262.7060850984,4114756.4562324896 
 01/25  02:00:00,4027524.69720457,3408890.658274615,4102722.864079361 
 01/25  03:00:00,3989326.7090947973,3362566.061099244,4050423.564989181 
 01/25  04:00:00,3984951.169499561,3356717.9938430157,4036062.8241931945 
 01/25  05:00:00,4055603.5246655066,3419101.3937259223,4098716.7033005864 
 01/25  06:00:00,4111266.9603111288,3467197.3419720973,4148188.466248183 
 01/25  07:00:00,4098732.934395811,3449335.525138999,4129789.3634176496 
 01/25  08:00:00,4079486.954360913,3423641.9158079736,4105908.082333903 
 01/25  09:00:00,3994999.4205908906,3339928.1229329514,4016163.0192843215 
 01/25  10:00:00,3766496.6111670104,3148936.8400967396,3780324.9631570657 
 01/25  11:00:00,3381646.4111916847,2902264.9487475636,3462621.388958968 
 01/25  12:00:00,2838752.636839356,2683236.745570389,3214156.8102193475 
 01/25  13:00:00,2434421.560983765,2612604.9693441833,3095941.417833234 
 01/25  14:00:00,2044955.9025865565,2583081.152937494,3011355.133010621 
 01/25  15:00:00,1745576.2255972766,2456468.430337968,2960819.859230087 
 01/25  16:00:00,1840905.8512766138,2408305.6542483275,3003844.9381156126 
 01/25  17:00:00,2345246.667531426,2490676.70887368,3137347.548743886 
 01/25  18:00:00,3120718.6294340817,2750658.367613524,3375769.1372198984 
 01/25  19:00:00,3310166.277465802,2834537.478278545,3452227.7324930993 
 01/25  20:00:00,3451762.2008901145,2944159.8714172225,3567637.3558120835 
 01/25  21:00:00,3549534.3236545585,3018232.7370989453,3645966.393227092 
 01/25  22:00:00,3611240.701645255,3052454.4003275456,3689748.134656218 
 01/25  23:00:00,3651879.3151217466,3068869.2257542936,3716239.400506095 
 01/25  24:00:00,3616163.935233057,3028574.354782908,3668273.6131306463 
 01/26  01:00:00,3615949.8454948086,3020847.793954105,3659070.3922524857 
 01/26  02:00:00,3658581.747891552,3050348.365369053,3694515.372954538 
 01/26  03:00:00,3696967.9789183964,3077984.2734675473,3726896.482852033 
 01/26  04:00:00,3697545.7972387015,3066193.142056487,3722124.770210146 
 01/26  05:00:00,3701750.473326952,3057662.4339150153,3722274.2319602594 
 01/26  06:00:00,3731595.518389413,3077663.4060025206,3749322.7554516457 
 01/26  07:00:00,3785148.6027740715,3125889.5749546546,3801143.129278021 
 01/26  08:00:00,3852340.115833766,3183943.941701468,3867202.391151893 
 01/26  09:00:00,3868643.455868921,3196237.6836494803,3882192.1934712203 
