building_id,stem,archetype_id,building_type,age_band,geometry_outcome,idf_sha256,weather_sha256,construction_period_provenance,storey_provenance,imputation_provenance,floor_area_m2,gross_footprint_area_m2,conditioned_floor_area_m2,eui_denominator_m2,context_building_count,fallback_reason
way/261272598,385e0040f8ab9fa0,GB.ENG.AB.04.Gen.ReEx.001.001,AB,GB.04,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,2ac3ae7c9e120bc6e411bb9ff60e735c37cc37063f52fddda05b2fc914a4c43b,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_16.7M,,IMPUTED_NEIGHBOUR_NEAREST_16.7M,1118.0814,1118.0814,1118.0814,1118.0814,4,DWELLING_DENSITY_EXCEEDS_RULED_GRID_GT_12
way/261272599,ee4816471e11990f,GB.ENG.MFH.06.Gen.ReEx.001.001,MFH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,0cd77e27e657b7ef5924134840f5358011fe473e300d1d71c1b1e639f213e705,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_DISTRICT_MODE,,IMPUTED_DISTRICT_MODE,1933.3799,1933.3799,1933.3799,1933.3799,6,
way/263494319,416acb7755045523,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,f46d9161dd0d4da93129ae29e1432848274f389ad06e9b6d83cee5c4279c07f8,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_DISTRICT_MODE,,IMPUTED_DISTRICT_MODE,1770.8244,1770.8244,1770.8244,1770.8244,3,
way/263494320,db0579e630bc44ff,GB.ENG.AB.04.Gen.ReEx.001.001,AB,GB.04,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,fb6ebf87547bf4e4675137345ae144aefe47ec1df689cb17129640c26508bfce,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_9.9M,,IMPUTED_NEIGHBOUR_NEAREST_9.9M,2089.737,2089.737,2089.737,2089.737,3,DWELLING_DENSITY_EXCEEDS_RULED_GRID_GT_12
way/288548491,5ed1017d1510f335,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,7d54c2d291f51443a18c42d4a959bc7694d99cd87c95c67e69ae50af1a0da19b,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_18.7M,,IMPUTED_NEIGHBOUR_NEAREST_18.7M,51.3312,51.3312,51.3312,51.3312,10,
way/288548503,7ee28e0a24aa1e6b,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,GB.05,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,9cfa6a27018630d2a75f8ee089ab4689c03d4db6f5b835d2e3a492d1911182c7,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_24.6M,,IMPUTED_NEIGHBOUR_NEAREST_24.6M,1817.9585,1817.9585,1817.9585,1817.9585,7,
way/288548506,41cfa99056bcb26d,GB.ENG.MFH.08.Gen.ReEx.001.001,MFH,GB.08,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,0593d8accf2e518258c98eda9fffc3430e74b4093100a65d645140883bac9a9b,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_22.2M,,IMPUTED_NEIGHBOUR_NEAREST_22.2M,2802.4303,2802.4303,2802.4303,2802.4303,5,
way/288548508,835382c231ff64c7,GB.ENG.TH.02.Gen.ReEx.001.001,TH,GB.02,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,ba0fa86768a718a3904a5359264de1cb6e23495195ae1d6459e539153c5d8a98,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,42.812,42.812,42.812,42.812,13,
way/288548520,5e28fd675f5418f1,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,5ed764ce3508c71f75d272766af56a811f7ebd21e5cd88d1a1f108fe602742be,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_6.3M,,IMPUTED_NEIGHBOUR_NEAREST_6.3M,47.0692,47.0692,47.0692,47.0692,13,
way/288548523,b9280afa1920f5d0,GB.ENG.TH.02.Gen.ReEx.001.001,TH,GB.02,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,1f3b08f2d137c96355fad6e1209c15adf9a16d4c3c6c5c4857c829003204f159,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,46.3662,46.3662,46.3662,46.3662,14,
way/29093390,2fdb085072a87fff,GB.ENG.AB.03.Gen.ReEx.001.001,AB,GB.03,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,6490ab6e9bdb436d68ff2d557d612709d8a7659ffa7694559b47532b0f58cbf7,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_19.2M,,IMPUTED_NEIGHBOUR_NEAREST_19.2M,2346.555,2346.555,2346.555,2346.555,3,
way/29093543,50fd9320aab0b118,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,8448aa76b681b4dd84eb0ef0fecc3dcd02541fd0bee34d41ddd8eaaeb88e8e29,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_DISTRICT_MODE,,IMPUTED_DISTRICT_MODE,2628.9067,2628.9067,2628.9067,2628.9067,2,
way/29093544,0feee47fa59aacb6,GB.ENG.AB.04.Gen.ReEx.001.001,AB,GB.04,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,fb0166fd1183338ee41518044a0ae088a274a8ac037c27aca623dfb70cdc71e7,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_29.1M,,IMPUTED_NEIGHBOUR_NEAREST_29.1M,2578.6199,2578.6199,2578.6199,2578.6199,3,
way/29093548,284d501c845e2786,GB.ENG.AB.03.Gen.ReEx.001.001,AB,GB.03,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,8c96fa81b18981f87510e795843307b0895290f0d9b430dafcd6915ea3cee3cb,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_17.3M,,IMPUTED_NEIGHBOUR_NEAREST_17.3M,2551.1922,2551.1922,2551.1922,2551.1922,1,
way/29093572,ef6757697528fef0,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,43cf8db790f4a0a623905fd1733c22c8d87ed72ac0912ca21d38e3e19abc2f0d,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_DISTRICT_MODE,,IMPUTED_DISTRICT_MODE,3605.7725,3605.7725,3605.7725,3605.7725,4,
way/29093600,34d1870350bdbd43,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,GB.06,DWELLING_LAYOUT_EMITTED_BEST_EFFORT_IMPUTED_COUNT,c5d47f8d4b657f79caa7dfdf75e364f3986a5aa4eb1305f4f9a3abc9713818b1,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_DISTRICT_MODE,,IMPUTED_DISTRICT_MODE,3434.1921,3434.1921,3434.1921,3434.1921,1,NOCORE_BEST_EFFORT_C11
way/298782427,ceedaf12f43c5f9d,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,82127a06f71f44208aa9f5c4ea5fb32a3327db91305f7df9edf2828a57510427,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_DISTRICT_MODE,,IMPUTED_DISTRICT_MODE,1080.8717,1080.8717,1080.8717,1080.8717,4,
way/298782428,01545268d4e04a83,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,96b38fe3f63f28fa44f9ccd3336057ebe3b768f49d78cc48d859b40a670e20e0,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_DISTRICT_MODE,,IMPUTED_DISTRICT_MODE,866.3285,866.3285,866.3285,866.3285,4,
way/298782429,afe365d0d6e7c689,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,ba64e7ef31e2bd43f2fe79265aee44857252f584f026aaab3fe7f32c539ffe77,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_DISTRICT_MODE,,IMPUTED_DISTRICT_MODE,1911.1349,1911.1349,1911.1349,1911.1349,5,
way/298782430,6e806ec067d0fc74,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,GB.06,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,6293d6db0b8cdb3c59d5b9c81b7dd24636561279a0060f92be783f6083a6d063,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_DISTRICT_MODE,,IMPUTED_DISTRICT_MODE,1872.6952,1872.6952,1872.6952,1872.6952,4,
way/298782431,f5b86ad9970c68cd,GB.ENG.AB.04.Gen.ReEx.001.001,AB,GB.04,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,4560b41904d420aecaf893c852996eb4c7f4de487511380373da55cde9e095cb,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_20.6M,,IMPUTED_NEIGHBOUR_NEAREST_20.6M,1025.1736,1025.1736,1025.1736,1025.1736,3,DWELLING_DENSITY_EXCEEDS_RULED_GRID_GT_12
way/298782432,a01beac10d4f56ef,GB.ENG.AB.04.Gen.ReEx.001.001,AB,GB.04,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,e9beb19218372d6599b3f44c2f2232734ad504b8aaec11c4f4d144ecbda292ea,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_18.4M,,IMPUTED_NEIGHBOUR_NEAREST_18.4M,861.3921,861.3921,861.3921,861.3921,9,DWELLING_DENSITY_EXCEEDS_RULED_GRID_GT_12
way/298782433,5bdfc5bea42bd960,GB.ENG.AB.04.Gen.ReEx.001.001,AB,GB.04,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,2d5d37c78565f1e07f41c16f1759f51d223d1b505e4fac2008402a33212e4280,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_17.4M,,IMPUTED_NEIGHBOUR_NEAREST_17.4M,6613.3908,6613.3908,6613.3908,6613.3908,11,DWELLING_DENSITY_EXCEEDS_RULED_GRID_GT_12
way/298782434,6d7db890d3f0873c,GB.ENG.AB.04.Gen.ReEx.001.001,AB,GB.04,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,fb8a1c703a2113591ff1f44d6092193594d7d9499ec617d3c5624d49df387688,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_6.3M,,IMPUTED_NEIGHBOUR_NEAREST_6.3M,1089.6343,1089.6343,1089.6343,1089.6343,11,DWELLING_DENSITY_EXCEEDS_RULED_GRID_GT_12
way/298846074,4d133eea710c138b,GB.ENG.TH.03.Gen.ReEx.001.001,TH,GB.03,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,03415fd2435a59df74cbf74318eee1889f1328559137ad9ddcad489eae89887b,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,47.6222,47.6222,47.6222,47.6222,7,
way/298846078,aff031736df399fd,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,4cf595b39659e341fdd2d75dd44703d0d3bbe389b0d87d6519c6e4dd9fa2984d,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_DISTRICT_MODE,,IMPUTED_DISTRICT_MODE,576.0491,576.0491,576.0491,576.0491,3,
way/298846079,ba1b63e0634fae78,GB.ENG.TH.04.Gen.ReEx.001.001,TH,GB.04,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,7c72a8cd082972a8bc58621a0634678acadd4f72f98c207f026ebd209c156864,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_9.5M,,IMPUTED_NEIGHBOUR_NEAREST_9.5M,47.5822,47.5822,47.5822,47.5822,9,
way/298846080,fd9b940284e8191d,GB.ENG.TH.04.Gen.ReEx.001.001,TH,GB.04,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,bfeea47a912bd6b0e5c5cdffeb288db2d105626c788b221663944fad979624d5,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_5.5M,,IMPUTED_NEIGHBOUR_NEAREST_5.5M,45.7392,45.7392,45.7392,45.7392,11,
way/298846082,e538ee7823fa64eb,GB.ENG.TH.04.Gen.ReEx.001.001,TH,GB.04,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,891e74a26f83449451fbb654be8894d173c8c2c43404259c5630cafc97a63531,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_3.3M,,IMPUTED_NEIGHBOUR_NEAREST_3.3M,47.563,47.563,47.563,47.563,9,
way/298846084,c73e816301183348,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,GB.06,DWELLING_LAYOUT_EMITTED_BEST_EFFORT_IMPUTED_COUNT,55e5ac14db7a533cfdd83344933aa22091144ba6f91c68dc159c4ec3b8e92a7c,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_DISTRICT_MODE,,IMPUTED_DISTRICT_MODE,4925.8861,4925.8861,4925.8861,4925.8861,2,NOCORE_BEST_EFFORT_C11
way/298846087,0058d1aba25e5f8c,GB.ENG.TH.04.Gen.ReEx.001.001,TH,GB.04,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,3699412205e5e958f79b105de45dd171a8760dbea2b1a365033f418705688721,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_11.3M,,IMPUTED_NEIGHBOUR_NEAREST_11.3M,47.3029,47.3029,47.3029,47.3029,7,
way/298847642,88705e5f94c17158,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,4f4ae1ab2f5dcfadb77273ae2a196eeab7bf465ec0a20f1f514dad14bdd9e3b6,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_DISTRICT_MODE,,IMPUTED_DISTRICT_MODE,236.096,236.096,236.096,236.096,1,
way/298850488,a5f0f9226d840a27,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,GB.08,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,a7b4c0d1a3238a9ba6ae3d7b9c3e7b84265d16554cfc1a914be78a1feafd2730,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_8.1M,IMPUTED_NEIGHBOUR_NEAREST_8.1M,IMPUTED_NEIGHBOUR_NEAREST_8.1M+IMPUTED_NEIGHBOUR_NEAREST_8.1M,10692.3145,10692.3145,10692.3145,10692.3145,16,
way/298850489,4955c5dbf96e6142,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,GB.08,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,3c01acd0d2aa56da777630e73c3d7ab9549de53a211e1141cfb0034fce6dbaac,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_6.4M,IMPUTED_NEIGHBOUR_NEAREST_6.4M,IMPUTED_NEIGHBOUR_NEAREST_6.4M+IMPUTED_NEIGHBOUR_NEAREST_6.4M,9765.2862,9765.2862,9765.2862,9765.2862,14,
way/298850493,05402dcbf1837db6,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,L,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,fdbaae6c1dc88029d45fce96c947c405c5fd91d2a3d0b7398edada2eaca8ff44,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,IMPUTED_NEIGHBOUR_NEAREST_7.2M,IMPUTED_NEIGHBOUR_NEAREST_7.2M,6017.2836,6017.2836,6017.2836,6017.2836,9,
way/328226054,f367d03bc9d3f071,GB.ENG.MFH.06.Gen.ReEx.001.001,MFH,GB.06,DWELLING_LAYOUT_EMITTED_BEST_EFFORT_IMPUTED_COUNT,9591a1d491b3c7472f4c42ecae64e48636aacda77c1dd735210bc246e2e3dbcf,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_DISTRICT_MODE,,IMPUTED_DISTRICT_MODE,4775.2385,4775.2385,4775.2385,4775.2385,3,NOCORE_BEST_EFFORT_C11
way/328226055,7b5e5ab8832ffc68,GB.ENG.MFH.06.Gen.ReEx.001.001,MFH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,69f7fbead6ea920acb643066ad36275261a024e8d89924baaf352e93834f5e33,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_DISTRICT_MODE,,IMPUTED_DISTRICT_MODE,2882.9784,2882.9784,2882.9784,2882.9784,7,
way/328226056,373e0525def1f288,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,1636409a0aa359fda35e41e82646b30b9ce4722480c4d649df06df6e95c420d3,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_19.2M,,IMPUTED_NEIGHBOUR_NEAREST_19.2M,68.4957,68.4957,68.4957,68.4957,8,
way/328226060,5e693b9dfc2e5aff,GB.ENG.MFH.06.Gen.ReEx.001.001,MFH,GB.06,DWELLING_LAYOUT_EMITTED_BEST_EFFORT_IMPUTED_COUNT,40850bac8a018e7f0c5916d1cb874cb87fc03f7bfd1be384f483dff43192ab3c,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_DISTRICT_MODE,,IMPUTED_DISTRICT_MODE,4484.0535,4484.0535,4484.0535,4484.0535,2,NOCORE_BEST_EFFORT_C11
way/328226063,207ab3b0d8bf018a,GB.ENG.MFH.06.Gen.ReEx.001.001,MFH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,b2e862681f41e40d0c6eb63bf44dfb2b453d82963db37292c0915b6afe3e4c54,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_22.3M,,IMPUTED_NEIGHBOUR_NEAREST_22.3M,4506.4916,4506.4916,4506.4916,4506.4916,8,
way/328226230,9d3b80a5e5999fb6,GB.ENG.MFH.06.Gen.ReEx.001.001,MFH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,6b0adb6e39b68bd6add40af9dfc15dbe71ba25b486e1609dc67d2884789d5b76,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_DISTRICT_MODE,,IMPUTED_DISTRICT_MODE,12801.5644,12801.5644,12801.5644,12801.5644,6,
way/328226370,513f6d4d4779c11d,GB.ENG.MFH.06.Gen.ReEx.001.001,MFH,GB.06,DWELLING_LAYOUT_EMITTED_BEST_EFFORT_IMPUTED_COUNT,d63fc2f19a5b0c7cd3052e0eda84b3fc70990eb73dddd0da7f26bc69223a645d,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_DISTRICT_MODE,,IMPUTED_DISTRICT_MODE,4920.5657,4920.5657,4920.5657,4920.5657,2,NOCORE_BEST_EFFORT_C11
way/328226371,b89e9f3283570761,GB.ENG.MFH.06.Gen.ReEx.001.001,MFH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,7e99e63275952eaa4f4e4e1133accdee791e5bb1b3c934700ee5f42f788b84b6,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_DISTRICT_MODE,,IMPUTED_DISTRICT_MODE,4880.8655,4880.8655,4880.8655,4880.8655,4,
way/328227202,637ba754b47ecfc4,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,b59903dda91f82c833224732680078a95f5e0767bcdc6471c4b90bfcd44c0382,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_10.5M,,IMPUTED_NEIGHBOUR_NEAREST_10.5M,50.8535,50.8535,50.8535,50.8535,7,
way/360408486,9b0c10078b5ef75b,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,9a167984788c9953f05ca5c9ef76cc0c8883fffd667dd1d8d4db2d324fbde9ca,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_TOUCHING,,IMPUTED_NEIGHBOUR_TOUCHING,35.0745,35.0745,35.0745,35.0745,15,
way/360408487,172bb7663edf7a31,GB.ENG.TH.01.Gen.ReEx.001.001,TH,GB.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,418218de3c344d8db10e5919e26c328cc47d4a617c9959a2780753a8a3941813,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_4.3M,,IMPUTED_NEIGHBOUR_NEAREST_4.3M,35.0654,35.0654,35.0654,35.0654,15,
way/360408491,59fb9a0c2efd5f87,GB.ENG.TH.01.Gen.ReEx.001.001,TH,GB.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,fe9ea080dcc9f97b610bc5d87b0994ce031d494e68caa9ab9fc1c3fa8d2ec838,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_4.4M,,IMPUTED_NEIGHBOUR_NEAREST_4.4M,37.9603,37.9603,37.9603,37.9603,17,
way/360408494,93a5fb9bb6d8df9f,GB.ENG.TH.01.Gen.ReEx.001.001,TH,GB.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,4e91ad8f77d385d375d8f59129b10d6e35239f04eac90a85642ebd772c0200d3,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_4.4M,,IMPUTED_NEIGHBOUR_NEAREST_4.4M,45.4143,45.4143,45.4143,45.4143,10,
way/360408495,707cf18f93caa8e4,GB.ENG.TH.01.Gen.ReEx.001.001,TH,GB.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,3e9b63e8673759513b3ab6a66793246e6f070236087c1fed22b749aca0a73265,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_TOUCHING,,IMPUTED_NEIGHBOUR_TOUCHING,30.8696,30.8696,30.8696,30.8696,9,
way/360408498,3f7a88623712f3b2,GB.ENG.TH.01.Gen.ReEx.001.001,TH,GB.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,29913bdedc80f2cb784f2f2e704e6f7ca4f4e18c01b00ac81f5d511c1ec2b78f,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,IMPUTED_NEIGHBOUR_NEAREST_4.5M,,IMPUTED_NEIGHBOUR_NEAREST_4.5M,30.7517,30.7517,30.7517,30.7517,10,
