building_id,stage,blocker,detail
way/459203320,base_mapping,MISSING_OBSERVED_STOREY_COUNT,
way/484767410,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/484767413,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/484767415,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/484767416,base_mapping,PERIOD_STRADDLE_F_GB.04_GB.05,
way/484767418,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/513371053,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_F|I|J|K,
way/51781396,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_D|E|I,
way/51781397,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_D|E|F|G,
way/51781407,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_C|D|E|F|G,
way/554859558,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/554859559,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_G|H,
way/554859560,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/554859562,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_F|K,
way/554859563,base_mapping,PERIOD_STRADDLE_F_GB.04_GB.05,
way/554859564,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/554859565,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/635993719,base_mapping,PERIOD_STRADDLE_B_GB.01_GB.02,
way/635993722,base_mapping,PERIOD_STRADDLE_B_GB.01_GB.02,
way/635993725,base_mapping,PERIOD_STRADDLE_D_GB.03_GB.04,
way/635993744,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/635993747,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/635993750,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/635993753,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/635993756,base_mapping,PERIOD_STRADDLE_B_GB.01_GB.02,
way/656952074,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_D|G|H|I|J|K,
way/656952076,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/656952077,base_mapping,PERIOD_STRADDLE_B_GB.01_GB.02,
way/694412122,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/815865552,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/815865553,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/815865554,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/815865555,base_mapping,PERIOD_STRADDLE_D_GB.03_GB.04,
way/815865556,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/815865557,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/815865558,base_mapping,PERIOD_STRADDLE_B_GB.01_GB.02,
way/820000871,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_A|B|C,
way/823489430,base_mapping,PERIOD_STRADDLE_B_GB.01_GB.02,
way/823489431,base_mapping,MISSING_OBSERVED_STOREY_COUNT,
way/823489435,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/892347462,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/892347463,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/892347464,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/892347465,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/892347470,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/892347472,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/892347474,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/892347484,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_A|B|H,
way/892496547,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/892496548,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/892496551,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/892496553,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/892496554,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/892496573,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/892496578,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/892496585,base_mapping,PERIOD_STRADDLE_B_GB.01_GB.02,
way/892496586,base_mapping,PERIOD_STRADDLE_B_GB.01_GB.02,
way/892496589,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/892496591,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/892496600,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/892496602,base_mapping,PERIOD_STRADDLE_B_GB.01_GB.02,
way/892496603,base_mapping,PERIOD_STRADDLE_B_GB.01_GB.02,
way/892496606,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/892496621,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_B|H,
way/892496628,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/892496629,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/892496635,base_mapping,PERIOD_STRADDLE_C_GB.02_GB.03,
way/892496636,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/892496638,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/892496639,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/892496647,base_mapping,PERIOD_STRADDLE_B_GB.01_GB.02,
way/892496649,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/892496650,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/892496651,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/892496652,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/952012482,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/952012483,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
way/952012484,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_E|H|I,
way/952012485,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_E|G,
way/952012486,base_mapping,PERIOD_STRADDLE_DISJOINT_BANDS_G|H|I,
way/952012487,base_mapping,MISSING_OBSERVED_EPC_AGE_BAND,
relation/19609965,recovery_pass,MISSING_OBSERVED_EPC_AGE_BAND_NO_PREPARED_NEIGHBOUR,
relation/19609965,recovery_pass_extended,IMPUTED_THEN_UNMAPPABLE_RESIDENTIAL_TYPE,
way/820000871,recovery_pass_extended,IMPUTED_THEN_UNMAPPABLE_RESIDENTIAL_TYPE,
