cell,osm_id,archetype_id,levels,footprint_area_m2,floor_area_m2,is_under_500m2,n_proto_geometric,has_baseline,category_geometric,category_registry_alt
nyc_urban,way/241862709,SmallOffice,3.0,113.32717043518048,339.9815113055414,True,2.0,True,taller,
nyc_urban,way/241862710,OpenUBEMUnknown,3.0,44.97162319736026,134.91486959208078,True,,False,no_baseline,
nyc_urban,way/241862711,OpenUBEMUnknown,2.0,62.69783254663595,125.3956650932719,True,,False,no_baseline,
nyc_urban,way/241862712,MediumOffice,4.0,230.012967397932,920.051869591728,False,3.0,True,taller,
nyc_urban,way/241862713,MediumOffice,3.0,646.2922812101847,1938.876843630554,False,3.0,True,equal,
nyc_urban,way/241862714,SmallOffice,4.0,71.98473205131748,287.9389282052699,True,2.0,True,taller,
nyc_urban,way/241862715,SmallOffice,3.0,63.6724777598872,191.0174332796616,True,2.0,True,taller,
nyc_urban,way/241862716,SmallOffice,3.0,207.12875123707164,621.386253711215,False,2.0,True,taller,
nyc_urban,way/241862718,SmallOffice,3.0,97.64592415776968,292.93777247330905,True,2.0,True,taller,
nyc_urban,way/241862719,SmallOffice,3.0,72.00712015657652,216.02136046972956,True,2.0,True,taller,
nyc_urban,way/241862720,SmallOffice,2.0,110.88081943115704,221.76163886231407,True,2.0,True,equal,
nyc_urban,way/241862721,SmallOffice,3.0,94.85074173043648,284.55222519130945,True,2.0,True,taller,
nyc_urban,way/241862722,SmallOffice,3.0,92.73012409404792,278.19037228214376,True,2.0,True,taller,
nyc_urban,way/241862723,OpenUBEMUnknown,2.0,77.8119900624989,155.6239801249978,True,,False,no_baseline,
nyc_urban,way/241862724,SmallOffice,3.0,96.16439470766475,288.49318412299425,True,2.0,True,taller,
nyc_urban,way/241862725,SmallOffice,3.0,89.47242585961467,268.41727757884405,True,2.0,True,taller,
nyc_urban,way/241862726,MediumOffice,3.0,341.4067136701106,1024.2201410103319,False,3.0,True,equal,
nyc_urban,way/241862727,SmallOffice,2.0,174.19687852849114,348.3937570569823,True,2.0,True,equal,
nyc_urban,way/241862728,SmallOffice,3.0,91.23667854491272,273.7100356347382,True,2.0,True,taller,
nyc_urban,way/241862729,SmallOffice,3.0,59.94607063838038,179.83821191514113,True,2.0,True,taller,
nyc_urban,way/241862730,SmallOffice,2.0,80.58064076123152,161.16128152246304,True,2.0,True,equal,
nyc_urban,way/241862731,SmallOffice,2.0,111.11492000961204,222.22984001922407,True,2.0,True,equal,
nyc_urban,way/241862733,SmallOffice,4.0,131.97863081118896,527.9145232447559,False,2.0,True,taller,
nyc_urban,way/241862736,SmallOffice,3.0,90.0293546316779,270.0880638950337,True,2.0,True,taller,
