building_id,district,population,surface_name,vertex_index,defect_kind,interior_angle_deg,edge1_m,edge2_m,perp_dist_to_chord_m,abs_area_change_m2,ring_area_m2,relative_area_change,admitted_1e6
relation/4179135,ES-MAD-BERRUGUETE,173_undivided,Block 10875c0a365889df_whole Storey 0 Floor 0001,1,collinear,179.9289745788187,18.52543899589437,5.394076102587088,0.005178742607849491,0.06193649768829346,724.6777685135603,8.546763869317524e-05,False
relation/4179135,ES-MAD-BERRUGUETE,173_undivided,Block 10875c0a365889df_whole Storey 0 Floor 0001,4,collinear,179.98192605386984,10.373172513551262,9.86731599803494,0.0015952191703103914,0.016144007444381714,724.6777685135603,2.2277497869840648e-05,False
relation/4179135,ES-MAD-BERRUGUETE,173_undivided,Block 10875c0a365889df_whole Storey 0 Floor 0001,5,collinear,179.96828445787511,9.86731599803494,4.716254870116926,0.0017663719661850596,0.012880004942417145,724.6777685135603,1.7773423584990425e-05,False
relation/4179135,ES-MAD-BERRUGUETE,173_undivided,Block 10875c0a365889df_whole Storey 0 Floor 0001,10,collinear,179.98972420329562,2.0967615501609265,6.209335632756282,0.0002811188863879427,0.0011675003916025162,724.6777685135603,1.6110614156099501e-06,False
relation/4466638,ES-MAD-BERRUGUETE,173_undivided,Block fc1c83df2d9b8786_whole Storey 0 Floor 0001,6,collinear,179.93767845773127,6.1352487315013216,10.394239991107389,0.004196440250292376,0.0346825011074543,619.8232050314546,5.595547379626461e-05,False
relation/12586384,ES-MAD-BERRUGUETE,173_undivided,Block f37e1223ce23033c_whole Storey 0 Floor 0001,1,collinear,179.93238912793893,5.587126095525971,5.5736488045004355,0.0032925136571195536,0.01837349869310856,332.3013795167208,5.529167143341347e-05,False
relation/12628572,ES-MAD-BERRUGUETE,173_undivided,Block 34c7b090ab436a53_whole Storey 0 Floor 0001,11,collinear,179.91032810740174,4.087018595468111,4.628649154998799,0.003396986222881839,0.01480349712073803,963.8419974967837,1.5358842174531235e-05,False
relation/12628572,ES-MAD-BERRUGUETE,173_undivided,Block 34c7b090ab436a53_whole Storey 0 Floor 0001,24,collinear,179.9473510120001,4.886987313134531,3.8112576664971796,0.001967638153325857,0.008557498455047607,963.8419974967837,8.87852830367683e-06,False
relation/4495684,ES-MAD-BERRUGUETE,173_undivided,Block 97ab5017e7b651ba_whole Storey 0 Floor 0001,7,collinear,179.99818045772363,11.585443625651378,9.811941755043561,0.0001687122024737694,0.0018050000071525574,313.3576809987426,5.760190723264257e-06,False
relation/4495685,ES-MAD-BERRUGUETE,173_undivided,Block 6ffe4aadf739b0cb_whole Storey 0 Floor 0001,2,collinear,179.96949133185788,4.91297649124311,4.98806345208131,0.0013179423119854409,0.0065244995057582855,475.11029394716024,1.3732599753950843e-05,False
