building_id,district,stem,geometry_outcome,has_whole_zone,census_k,census_drawn_per_floor,census_status,census_spread,census_verdict,storeys,area_m2,recoverable
30913,IT-BOL-GALVANI2,11bd0a0259075843,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.3379,PASS,6,680,Y
30915,IT-BOL-GALVANI2,a66b630c4e8549bb,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,2,direct,1.0,PASS,7,242,Y
30923,IT-BOL-GALVANI2,4ad4a5575a4532a5,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,Y,3,3,direct,0.618,FAIL,5,118,Y
30810,IT-BOL-GALVANI2,55ce871a32325790,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,3,direct,0.0759,PASS,5,354,N
30817,IT-BOL-GALVANI2,9cee1873f9b5679a,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.3236,PASS,5,173,Y
30821,IT-BOL-GALVANI2,d3ee9f61a2f204b9,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.4615,PASS,6,357,Y
30832,IT-BOL-GALVANI2,fad76df8a8b9054d,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.9999,PASS,6,168,Y
30833,IT-BOL-GALVANI2,7b6afe7d69518d0b,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,2,2,direct,0.9999,PASS,7,232,N
30836,IT-BOL-GALVANI2,8d19dc01f100449c,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,Y,3,3,direct,0.6101,FAIL,5,656,Y
30847,IT-BOL-GALVANI2,953556e101cfda17,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,2,2,direct,0.9967,PASS,7,588,N
30850,IT-BOL-GALVANI2,318b4b7811b2e97b,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.8504,PASS,5,59,Y
30546,IT-BOL-GALVANI2,8e3c28ed3d443ca5,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,Y,1,1,direct,1.0,PASS,4,107,N
30556,IT-BOL-GALVANI2,48b149ba67946efc,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,4,59,N
30564,IT-BOL-GALVANI2,9fa06660854a3928,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,3,direct,0.5,PASS,5,297,N
30568,IT-BOL-GALVANI2,205a0cffc731cccf,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,4,271,N
30570,IT-BOL-GALVANI2,51933420a1297554,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,2,direct,1.0,PASS,7,213,Y
30573,IT-BOL-GALVANI2,418d98073e0fe5b7,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.9999,PASS,6,213,Y
30574,IT-BOL-GALVANI2,bdd8e145594d410b,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,3,direct,0.9999,PASS,5,86,N
30575,IT-BOL-GALVANI2,c6327dd0d32c4700,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,3,direct,0.2024,PASS,6,248,N
30925,IT-BOL-GALVANI2,025b715449fed6d7,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.9998,PASS,5,195,Y
30930,IT-BOL-GALVANI2,9d78c1a0b4d3ac54,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.5,PASS,5,143,Y
30931,IT-BOL-GALVANI2,1299981a055daac1,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,Y,3,3,direct,0.4012,FAIL,5,95,Y
30932,IT-BOL-GALVANI2,b542239b93089ef6,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,Y,3,3,direct,1.0,PASS,6,750,Y
30935,IT-BOL-GALVANI2,3117bb9373386282,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,Y,1,1,direct,1.0,FAIL,4,162,N
30936,IT-BOL-GALVANI2,a4b6a6e952dec92b,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,Y,3,3,direct,0.4548,FAIL,5,115,Y
30939,IT-BOL-GALVANI2,91636ae3e21e2e3b,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,Y,3,3,direct,0.513,FAIL,6,177,Y
30944,IT-BOL-GALVANI2,8d55c7de21f7dc17,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,Y,3,3,direct,1.0,PASS,6,147,Y
30854,IT-BOL-GALVANI2,b68156934c2ade8e,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.3753,PASS,6,241,Y
30856,IT-BOL-GALVANI2,8199afb70ed38307,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,3,direct,0.9997,PASS,5,146,N
30868,IT-BOL-GALVANI2,835e1e754d428425,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,Y,3,3,direct,0.892,FAIL,6,143,Y
30869,IT-BOL-GALVANI2,02d302da58989caf,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,3,direct,0.4245,PASS,6,295,N
30872,IT-BOL-GALVANI2,a469aef70bac8835,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,1,1,direct,1.0,PASS,4,384,N
30885,IT-BOL-GALVANI2,ca4aad4ab1e814f3,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,2,2,direct,1.0,PASS,7,1165,N
30886,IT-BOL-GALVANI2,c53f68e48e878b57,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,2,2,direct,0.9999,PASS,7,449,N
30893,IT-BOL-GALVANI2,8e68b83c92eaa5bf,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,Y,1,1,direct,1.0,FAIL,4,108,N
30665,IT-BOL-GALVANI2,bac183a4f233b8c4,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,Y,1,1,direct,1.0,PASS,4,306,N
30686,IT-BOL-GALVANI2,ef4e2b065d8db07b,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,2,direct,0.9173,PASS,7,3284,Y
30688,IT-BOL-GALVANI2,75c96affe8b3ee07,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,1,1,direct,1.0,PASS,4,42,N
30691,IT-BOL-GALVANI2,d084245b433425ba,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,4,179,N
30697,IT-BOL-GALVANI2,cebb6885c88c7184,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,2,direct,1.0,PASS,3,1074,Y
30702,IT-BOL-GALVANI2,f60ca3814059a20b,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,2,2,direct,1.0,PASS,3,127,N
30704,IT-BOL-GALVANI2,6e6f0cb7711f4023,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,4,173,N
30715,IT-BOL-GALVANI2,f13ab6aedb429f59,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.7864,PASS,5,168,Y
30970,IT-BOL-GALVANI2,1f1487863f6a068c,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,1.0,PASS,6,337,Y
30971,IT-BOL-GALVANI2,d8345ec5f819cb23,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,Y,2,2,direct,0.966,FAIL,8,275,Y
30980,IT-BOL-GALVANI2,381e3b7597f6f35b,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.6609,PASS,5,218,Y
30984,IT-BOL-GALVANI2,ee66035353246f7c,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,Y,3,3,direct,0.9999,FAIL,5,124,Y
30988,IT-BOL-GALVANI2,1703fdf86d89e802,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.5,PASS,5,44,Y
30992,IT-BOL-GALVANI2,1f38da162e55a853,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.9999,PASS,5,104,Y
31001,IT-BOL-GALVANI2,cbe2fbb2b72c0ee9,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,4,220,N
31003,IT-BOL-GALVANI2,7f3e1d60f4c8b5bf,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,3,direct,0.9998,PASS,5,71,N
31069,IT-BOL-GALVANI2,9a428fd0e28ead02,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.3893,PASS,6,940,Y
31070,IT-BOL-GALVANI2,479184ba020423a6,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,2,491,N
31074,IT-BOL-GALVANI2,1062f807e7116e14,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.9999,PASS,5,421,Y
31075,IT-BOL-GALVANI2,a9a6952cac90d135,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.5,PASS,5,188,Y
31077,IT-BOL-GALVANI2,8cccfd6feb340e4c,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.5,PASS,6,366,Y
31078,IT-BOL-GALVANI2,f2edc681bdebaf23,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,4,110,N
31083,IT-BOL-GALVANI2,0f1f13ef2ed5183e,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,2,2,direct,0.1535,PASS,7,252,N
31092,IT-BOL-GALVANI2,2cadb59a464a81b7,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,4,63,N
30766,IT-BOL-GALVANI2,9d49be45ad5b2dfe,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,2,direct,0.9984,PASS,8,998,Y
30771,IT-BOL-GALVANI2,dd0738101e984d47,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.9998,PASS,6,180,Y
30775,IT-BOL-GALVANI2,369a17dbed390893,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,Y,3,3,direct,1.0,PASS,6,466,Y
30781,IT-BOL-GALVANI2,a7397a330350341b,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,3,direct,0.5,PASS,5,234,N
30789,IT-BOL-GALVANI2,6272ec7e4793cc9e,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,2,2,direct,0.448,PASS,7,505,N
30798,IT-BOL-GALVANI2,411645a7aa3a5779,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,3,direct,0.9998,PASS,5,166,N
30800,IT-BOL-GALVANI2,e0569f298c830085,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.9999,PASS,6,244,Y
30809,IT-BOL-GALVANI2,14e42434549b3129,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,3,direct,0.4118,PASS,6,269,N
30945,IT-BOL-GALVANI2,45a8f1404ce50b31,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,3,direct,0.5,PASS,6,335,N
30946,IT-BOL-GALVANI2,7e4f0c98576b5d81,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.5,PASS,5,335,Y
30948,IT-BOL-GALVANI2,017c68d867259721,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.9998,PASS,6,236,Y
30954,IT-BOL-GALVANI2,25934f300ee89d88,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,2,2,direct,0.3804,PASS,8,314,N
30960,IT-BOL-GALVANI2,6aa51b60ef37b5bc,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,4,157,N
30963,IT-BOL-GALVANI2,11d4ea560ba8d2cd,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.5,PASS,5,495,Y
30968,IT-BOL-GALVANI2,63a639b56ba8b014,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.405,PASS,5,340,Y
30969,IT-BOL-GALVANI2,673a13dde8c1b7b3,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,2,2,direct,1.0,PASS,7,614,N
31147,IT-BOL-GALVANI2,a7a10aa77202fc10,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,4,41,N
31148,IT-BOL-GALVANI2,72ba6754e6fc6503,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,2,2,direct,0.1585,PASS,3,168,N
31153,IT-BOL-GALVANI2,91cd3fddeed40a10,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,2,2,direct,0.9999,PASS,3,24,N
31158,IT-BOL-GALVANI2,0a62d15875e7aa31,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,Y,1,1,direct,1.0,FAIL,4,346,N
31169,IT-BOL-GALVANI2,56360df35f445afa,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,3,direct,0.4489,PASS,5,732,N
31182,IT-BOL-GALVANI2,b22af94137495db5,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,3,direct,0.9587,PASS,5,278,N
31184,IT-BOL-GALVANI2,83bc2f7dae3d8742,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,2,2,direct,1.0,PASS,7,861,N
31187,IT-BOL-GALVANI2,db181c5dbbac5432,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,4,83,N
30623,IT-BOL-GALVANI2,f6d379d6a27a9cdf,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,3,direct,0.2632,PASS,5,1005,N
30631,IT-BOL-GALVANI2,ceb92c0137865720,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,2,direct,1.0,PASS,3,85,Y
30632,IT-BOL-GALVANI2,13b969a482661a5c,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,2,direct,0.9999,PASS,7,389,Y
30646,IT-BOL-GALVANI2,591b63cd43f1ef67,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,3,direct,0.5024,PASS,6,630,N
30649,IT-BOL-GALVANI2,37a212b1ba9f6320,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,3,direct,0.6297,PASS,5,1102,N
30651,IT-BOL-GALVANI2,2b2ff06f3e7f31dc,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.5,PASS,5,200,Y
30660,IT-BOL-GALVANI2,5f96238548088e9c,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.0945,PASS,5,431,Y
30661,IT-BOL-GALVANI2,af9715bd8141ae69,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,4,137,N
31123,IT-BOL-GALVANI2,8fab52d895b01975,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,3,direct,0.9999,PASS,5,142,N
31124,IT-BOL-GALVANI2,86be1e022f34aae2,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.9999,PASS,5,402,Y
31126,IT-BOL-GALVANI2,f128b92e59604af6,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,Y,3,3,direct,0.9999,FAIL,5,133,Y
31136,IT-BOL-GALVANI2,d8865bf77a4fa1af,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,Y,3,3,direct,1.0,PASS,6,809,Y
31137,IT-BOL-GALVANI2,c623bec98cfb4d55,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.6255,PASS,5,340,Y
31141,IT-BOL-GALVANI2,c3111bc677b90c56,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.5,PASS,5,308,Y
31142,IT-BOL-GALVANI2,dcc8832485e4c19b,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,3,direct,0.799,PASS,5,134,N
31146,IT-BOL-GALVANI2,a7233acf9f73483c,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,3,direct,0.5625,PASS,5,165,N
31094,IT-BOL-GALVANI2,d890e9a90c111707,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.3445,PASS,5,124,Y
31100,IT-BOL-GALVANI2,dc922c11000b0bc3,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.9999,PASS,5,143,Y
31103,IT-BOL-GALVANI2,0c280ba953d56887,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,1,1,direct,1.0,PASS,4,238,N
31105,IT-BOL-GALVANI2,ef0822cef52783a9,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,3,direct,0.5,PASS,5,1155,N
31109,IT-BOL-GALVANI2,f93b5907cda1046b,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,4,127,N
31114,IT-BOL-GALVANI2,2be8ef0e6d06b373,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,3,direct,0.3327,PASS,5,192,N
31115,IT-BOL-GALVANI2,d59dbe05fc01fcf2,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,3,direct,0.2487,PASS,5,160,N
31118,IT-BOL-GALVANI2,f6fb5309a1e357ce,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,3,direct,0.5,PASS,5,136,N
31188,IT-BOL-GALVANI2,f48c5d7f279ad285,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,4,240,N
31192,IT-BOL-GALVANI2,750bae2bf57091f7,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,4,329,N
31193,IT-BOL-GALVANI2,18fcf8cf588cf50e,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,3,direct,0.9998,PASS,5,75,N
31195,IT-BOL-GALVANI2,e50e2df3c5246253,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,Y,3,3,direct,0.6932,PASS,5,24,Y
31200,IT-BOL-GALVANI2,639a90a7b765be3c,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,3,direct,0.9999,PASS,5,338,N
31209,IT-BOL-GALVANI2,1a3ae5f4bf308618,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.4996,PASS,5,193,Y
31213,IT-BOL-GALVANI2,20260e459de6f152,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.5,PASS,5,117,Y
31215,IT-BOL-GALVANI2,17446c08e0d86472,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.1101,PASS,5,233,Y
31035,IT-BOL-GALVANI2,d1fd4e1a34f0d97e,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.4629,PASS,6,365,Y
31041,IT-BOL-GALVANI2,a8e98878fcfcb339,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,2,2,direct,1.0,PASS,3,148,N
31050,IT-BOL-GALVANI2,51bbedb83f41dd5c,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,3,direct,0.9999,PASS,5,140,N
31054,IT-BOL-GALVANI2,15d381ade5516b80,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,4,391,N
31058,IT-BOL-GALVANI2,10d99d8f57ef8300,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.9999,PASS,5,216,Y
31060,IT-BOL-GALVANI2,536ad0fe2c3a10bb,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,1,1,direct,1.0,PASS,4,223,N
31065,IT-BOL-GALVANI2,fd4b13e28f1c6f47,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,12,,GENERIC_NO_CENSUS,,GENERIC,3,4562,N
31067,IT-BOL-GALVANI2,1587a463ee5e41bb,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,Y,2,2,direct,0.0326,FAIL,8,1602,Y
31346,IT-BOL-GALVANI2,c42b889c9b09651c,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.9952,PASS,6,350,Y
31347,IT-BOL-GALVANI2,e62117f7b8d2cbdb,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,1,1,direct,1.0,PASS,4,275,N
31348,IT-BOL-GALVANI2,1db1a3ffaef8507c,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,4,92,N
31351,IT-BOL-GALVANI2,57f964dd22f39a17,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,Y,2,2,direct,0.654,FAIL,7,172,Y
31352,IT-BOL-GALVANI2,936bef1fb49df3ad,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,2,203,N
31361,IT-BOL-GALVANI2,f54ff4900bfc30d7,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,1,1,direct,1.0,PASS,4,139,N
31363,IT-BOL-GALVANI2,93cf6d4096e67228,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,4,370,N
31376,IT-BOL-GALVANI2,908ebf96c2b75929,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,2,2,direct,0.2908,PASS,3,1035,N
31004,IT-BOL-GALVANI2,e12cc288edff314d,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.9999,PASS,5,229,Y
31005,IT-BOL-GALVANI2,6b98312202116781,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,3,direct,0.6157,PASS,6,102,N
31015,IT-BOL-GALVANI2,816bc02fbbf88f8d,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,3,direct,0.9998,PASS,5,358,N
31016,IT-BOL-GALVANI2,47e5fcc0e0fc75ab,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,2,2,direct,0.9862,PASS,7,21,N
31018,IT-BOL-GALVANI2,5bf4b632b003dafb,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,3,direct,0.3951,PASS,6,117,N
31019,IT-BOL-GALVANI2,ffb836450682589c,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,2,direct,0.0224,PASS,7,1155,Y
31022,IT-BOL-GALVANI2,adda486de382eccd,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.5,PASS,5,285,Y
31029,IT-BOL-GALVANI2,b01ad0e16a64d27d,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,3,direct,0.5,PASS,5,119,N
31246,IT-BOL-GALVANI2,03d61b2a17293215,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,3,direct,0.9999,PASS,5,83,N
31247,IT-BOL-GALVANI2,1773a1e9f64767b1,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,3,direct,0.9999,PASS,6,667,N
31250,IT-BOL-GALVANI2,f5f33e9d6dc417f8,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.9999,PASS,5,206,Y
31254,IT-BOL-GALVANI2,48478573da81f263,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,Y,1,1,direct,1.0,PASS,4,120,N
31264,IT-BOL-GALVANI2,5f1aaf76c1ab72b1,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,3,3,direct,0.5796,PASS,6,432,N
31269,IT-BOL-GALVANI2,082f83a7e6a08543,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.9998,PASS,5,105,Y
31272,IT-BOL-GALVANI2,2429a0818f75039e,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,1,59,N
31276,IT-BOL-GALVANI2,f80684d9f2b1d8a1,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,4,99,N
31579,IT-BOL-GALVANI2,d3377ab985fd9727,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,Y,3,3,direct,1.0,FAIL,6,193,Y
31585,IT-BOL-GALVANI2,62a953e8127e8754,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,1,1,direct,1.0,PASS,4,493,N
31588,IT-BOL-GALVANI2,40341bd95b0afbaf,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,1,1,direct,1.0,PASS,4,168,N
31592,IT-BOL-GALVANI2,400558671ba61d8b,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,4,172,N
31596,IT-BOL-GALVANI2,16dc759eac08e8fa,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.0774,PASS,5,426,Y
31597,IT-BOL-GALVANI2,caafa73f3d9151fb,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,Y,3,3,direct,0.6081,PASS,5,25,Y
31598,IT-BOL-GALVANI2,0177dae25178d27e,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,4,28,N
31600,IT-BOL-GALVANI2,98e8a09b4e1ec4fd,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,N,1,1,direct,1.0,PASS,1,37,N
31319,IT-BOL-GALVANI2,958aba7fc97de416,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,0.3632,PASS,6,180,Y
31320,IT-BOL-GALVANI2,4901f3d1f8bb6b20,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,3,3,direct,1.0,PASS,5,117,Y
31323,IT-BOL-GALVANI2,4b1933c5283228a9,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,2,2,direct,1.0,PASS,3,124,Y
