neighbourhood_id,building_id,footprint_area_m2,minimum_width_m,has_courtyard,is_non_convex,fallback_required,fallback_reason,layout_status,dwelling_layout_emitted
IT-BOL-GALVANI2,32769,155.20024999772923,10.072894321372948,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32774,50.19400999690279,5.253403072122078,False,False,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32776,279.39831000221994,15.663077635574572,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32781,263.24224002230267,11.262769442667594,False,False,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32790,135.64134499326406,4.698643833130871,False,True,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32797,190.4823300195054,13.782597035838874,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32800,235.00204598696132,8.775992840413386,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32802,235.76149100681081,18.792652873096927,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32803,90.18543597223184,4.870229058592935,False,True,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32804,180.84920000744037,11.562320219559824,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32808,390.3587750053738,21.56984969965439,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32809,291.40209999443346,15.005607884081448,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32813,338.00171601601494,13.486448258471139,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32816,105.21254302875973,5.821734310560865,False,True,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32821,324.84557103633466,17.771845179128768,False,False,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32827,405.8930700038095,17.49095800384763,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32829,48.62788500323927,5.165752607702811,False,False,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32833,299.08295497611874,8.44877532734148,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32840,32.75566999354509,5.713836560271383,False,False,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32844,115.79893100802757,5.79208606574734,False,True,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32848,24.72828500013802,4.342307276904893,False,False,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32850,133.72615000091483,10.793879694636244,False,False,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32853,134.14329546453206,6.007535665725388,False,True,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32854,609.2790850252345,22.115277474500722,True,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32855,910.3326350523597,36.396865568344815,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32859,253.22594998492016,14.08977237974078,False,False,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32860,379.5058080080738,12.576491703951698,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32864,252.36500000182366,15.12251912397547,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32882,1180.1644414823288,18.46268229786643,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32883,567.8182605081656,25.82623203672479,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32891,294.8618304737828,10.563617784222071,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32895,370.21734501444246,15.393346887011413,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32904,95.2998465211617,5.260590131822711,False,True,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32909,528.0453849959252,24.324837999074504,True,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32911,392.6793539824142,17.304510684061654,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32918,237.50083500968805,12.104678874376933,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32922,368.13696001229334,19.289634617090666,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32924,241.47686998744098,13.693022093896277,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32930,150.45262498933386,10.497719463550172,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32937,246.49598499274006,9.68827634178842,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32938,196.44375300468803,17.997140056301543,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32942,298.7472249987348,9.339956480329317,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32946,30.005300003539585,3.8156962921577557,False,False,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32948,210.49656002053297,15.003575923867565,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32950,242.0443649947306,13.01850268065563,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32952,180.9761510251541,14.01607669278033,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32955,182.01114402456417,6.5391725136137975,True,True,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32960,227.6271249622849,18.156227347044737,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32961,403.9739550023306,15.615989074818383,False,True,False,,DWELLING_LAYOUT_PENDING,False
