neighbourhood_id,building_id,building_type,archetype_id,year_built,observed_dwellings,observed_storeys,units_per_floor,allocated_dwellings,footprint_area_m2,is_convex,has_courtyard,layout_status,layout_reason
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881134_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1720.0,34,7,5,34,393.658,True,False,FALLBACK_PENDING_LAYOUT,PARTITION_AUDIT_FAILED
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881136_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1800.0,17,7,3,17,165.782,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881139_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1780.0,32,7,5,32,351.998,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881143_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1850.0,16,8,2,16,159.605,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881145_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1830.0,28,7,4,28,372.458,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881146_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1660.0,26,7,4,26,366.402,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881147_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1800.0,22,8,3,22,236.445,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881148_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1900.0,22,7,4,22,239.365,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881149_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1800.0,19,9,3,19,254.05,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881150_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1850.0,20,8,3,20,251.863,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881152_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1830.0,20,8,3,20,212.637,True,False,DWELLING_LAYOUT_EMITTED,
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881156_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1823.0,25,8,4,25,366.023,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881160_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1900.0,28,7,4,28,183.38,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881165_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1880.0,25,7,4,25,339.094,False,True,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT;COURTYARD_HOLE
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881166_part0,AB,FR.N.AB.07.Gen.ReEx.001.001,1994.0,56,7,8,56,498.904,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881167_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1880.0,36,8,5,36,347.432,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881178_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1830.0,15,8,2,15,117.676,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881180_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1840.0,15,7,3,15,119.115,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881184_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1800.0,25,7,4,25,209.333,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881188_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1900.0,20,6,4,20,334.425,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881191_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1830.0,25,8,4,25,171.489,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881192_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1800.0,20,6,4,20,378.108,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881194_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1914.0,22,8,3,22,202.936,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881206_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1870.0,27,8,4,27,255.414,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881209_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1820.0,20,8,3,20,299.067,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881211_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1874.0,20,8,3,20,296.237,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881212_part0,TH,FR.N.TH.01.Gen.ReEx.001.001,1860.0,1,2,1,1,129.202,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881213_part0,MFH,FR.N.MFH.07.Gen.ReEx.001.001,1990.0,2,1,2,2,248.564,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881215_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1800.0,4,3,2,4,125.384,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881218_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1870.0,22,7,4,22,172.531,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881220_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1800.0,18,8,3,18,237.965,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881221_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1860.0,27,7,4,27,347.134,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881222_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1830.0,17,7,3,17,206.695,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881223_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1850.0,28,8,4,28,208.694,True,False,DWELLING_LAYOUT_EMITTED,
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881228_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1805.0,19,8,3,19,227.513,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881230_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1900.0,25,6,5,25,350.383,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881232_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1875.0,22,6,4,22,304.109,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881269_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1600.0,11,4,3,11,155.122,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881271_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1700.0,15,6,3,15,132.918,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881272_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1800.0,15,7,3,15,194.747,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881273_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1875.0,25,7,4,25,273.155,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881280_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1830.0,16,8,2,16,254.027,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881294_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1830.0,19,7,3,19,237.237,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881304_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1890.0,10,4,3,10,280.268,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881308_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1850.0,16,7,3,16,252.435,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881318_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1770.0,40,6,7,40,392.678,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881322_part0,AB,FR.N.AB.03.Gen.ReEx.001.001,1958.0,19,7,3,19,426.572,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881324_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1870.0,25,7,4,25,275.196,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881335_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1840.0,4,2,2,4,198.982,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881348_part0,AB,FR.N.AB.07.Gen.ReEx.001.001,1991.0,21,8,3,21,973.104,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881367_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1900.0,16,6,3,16,197.13,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881368_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1850.0,7,4,2,7,68.468,True,False,FALLBACK_PENDING_LAYOUT,NARROW_FOOTPRINT_LT_8M
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881520_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1880.0,16,7,3,16,206.669,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881521_part0,MFH,FR.N.MFH.03.Gen.ReEx.001.001,1955.0,3,3,1,3,118.748,True,False,DWELLING_LAYOUT_EMITTED,
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881525_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1800.0,6,3,2,6,90.195,True,False,DWELLING_LAYOUT_EMITTED,
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881527_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1850.0,16,6,3,16,452.713,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881528_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1860.0,8,3,3,8,448.721,True,False,FALLBACK_PENDING_LAYOUT,PARTITION_AUDIT_FAILED
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881529_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1890.0,4,2,2,4,71.23,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881531_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1850.0,2,1,2,2,166.834,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881532_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1850.0,4,4,1,4,196.249,True,False,FALLBACK_PENDING_LAYOUT,PARTITION_AUDIT_FAILED
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881533_part0,TH,FR.N.TH.01.Gen.ReEx.001.001,1900.0,1,2,1,1,82.44,True,False,FALLBACK_PENDING_LAYOUT,NARROW_FOOTPRINT_LT_8M
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881534_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1800.0,19,6,4,19,289.566,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881536_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1800.0,4,4,1,4,101.699,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881539_part0,AB,FR.N.AB.01.Gen.ReEx.001.001,1840.0,19,5,4,19,293.699,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881541_part0,TH,FR.N.TH.01.Gen.ReEx.001.001,1900.0,1,2,1,1,51.708,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881546_part0,TH,FR.N.TH.07.Gen.ReEx.001.001,1990.0,1,2,1,1,195.954,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881550_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1880.0,5,4,2,5,89.29,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881552_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1830.0,2,2,1,2,71.077,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881554_part0,MFH,FR.N.MFH.01.Gen.ReEx.001.001,1830.0,3,3,1,3,149.73,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240881557_part0,AB,FR.N.AB.05.Gen.ReEx.001.001,1976.0,83,9,10,83,600.885,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240882144_part0,AB,FR.N.AB.07.Gen.ReEx.001.001,1998.0,19,5,4,19,875.912,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240883749_part0,AB,FR.N.AB.05.Gen.ReEx.001.001,1975.0,16,13,2,16,428.006,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000240883750_part0,AB,FR.N.AB.05.Gen.ReEx.001.001,1975.0,51,16,4,51,381.573,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000357175643_part0,SFH,FR.N.SFH.09.Gen.ReEx.001.001,2010.0,1,3,1,1,73.81,True,False,FALLBACK_PENDING_LAYOUT,NARROW_FOOTPRINT_LT_8M
FR-LYO-HAUTCOEURPENTES,BATIMENT0000000357175644_part0,AB,FR.N.AB.05.Gen.ReEx.001.001,1975.0,21,13,2,21,837.944,False,False,REFUSED_BY_LAYOUT_CONTRACT,NON_CONVEX_FOOTPRINT
