Time,016DAE597D69229C_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],016DAE597D69229C_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],016DAE597D69229C_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],016DAE597D69229C_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],016DAE597D69229C_F0_DWELLING_0::Des Latent Heat Load [W],016DAE597D69229C_F0_DWELLING_0::Des Latent Cool Load [W],016DAE597D69229C_F0_DWELLING_0::Des Latent Heat Mass Flow [kg/s],016DAE597D69229C_F0_DWELLING_0::Des Latent Cool Mass Flow [kg/s],016DAE597D69229C_F0_DWELLING_0::Des Heat Load No DOAS [W],016DAE597D69229C_F0_DWELLING_0::Des Sens Cool Load No DOAS [W],016DAE597D69229C_F0_DWELLING_0::Des Latent Heat Load No DOAS [W],016DAE597D69229C_F0_DWELLING_0::Des Latent Cool Load No DOAS [W],016DAE597D69229C_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],016DAE597D69229C_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],016DAE597D69229C_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],016DAE597D69229C_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],016DAE597D69229C_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],016DAE597D69229C_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],016DAE597D69229C_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],016DAE597D69229C_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],016DAE597D69229C_F1_DWELLING_0::Des Latent Heat Load [W],016DAE597D69229C_F1_DWELLING_0::Des Latent Cool Load [W],016DAE597D69229C_F1_DWELLING_0::Des Latent Heat Mass Flow [kg/s],016DAE597D69229C_F1_DWELLING_0::Des Latent Cool Mass Flow [kg/s],016DAE597D69229C_F1_DWELLING_0::Des Heat Load No DOAS [W],016DAE597D69229C_F1_DWELLING_0::Des Sens Cool Load No DOAS [W],016DAE597D69229C_F1_DWELLING_0::Des Latent Heat Load No DOAS [W],016DAE597D69229C_F1_DWELLING_0::Des Latent Cool Load No DOAS [W],016DAE597D69229C_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],016DAE597D69229C_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],016DAE597D69229C_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],016DAE597D69229C_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],016DAE597D69229C_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],016DAE597D69229C_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],016DAE597D69229C_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],016DAE597D69229C_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],016DAE597D69229C_F2_DWELLING_0::Des Latent Heat Load [W],016DAE597D69229C_F2_DWELLING_0::Des Latent Cool Load [W],016DAE597D69229C_F2_DWELLING_0::Des Latent Heat Mass Flow [kg/s],016DAE597D69229C_F2_DWELLING_0::Des Latent Cool Mass Flow [kg/s],016DAE597D69229C_F2_DWELLING_0::Des Heat Load No DOAS [W],016DAE597D69229C_F2_DWELLING_0::Des Sens Cool Load No DOAS [W],016DAE597D69229C_F2_DWELLING_0::Des Latent Heat Load No DOAS [W],016DAE597D69229C_F2_DWELLING_0::Des Latent Cool Load No DOAS [W],016DAE597D69229C_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],016DAE597D69229C_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],016DAE597D69229C_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],016DAE597D69229C_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],016DAE597D69229C_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],016DAE597D69229C_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],016DAE597D69229C_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],016DAE597D69229C_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],016DAE597D69229C_F3_DWELLING_0::Des Latent Heat Load [W],016DAE597D69229C_F3_DWELLING_0::Des Latent Cool Load [W],016DAE597D69229C_F3_DWELLING_0::Des Latent Heat Mass Flow [kg/s],016DAE597D69229C_F3_DWELLING_0::Des Latent Cool Mass Flow [kg/s],016DAE597D69229C_F3_DWELLING_0::Des Heat Load No DOAS [W],016DAE597D69229C_F3_DWELLING_0::Des Sens Cool Load No DOAS [W],016DAE597D69229C_F3_DWELLING_0::Des Latent Heat Load No DOAS [W],016DAE597D69229C_F3_DWELLING_0::Des Latent Cool Load No DOAS [W],016DAE597D69229C_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],016DAE597D69229C_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],016DAE597D69229C_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],016DAE597D69229C_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],016DAE597D69229C_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],016DAE597D69229C_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],016DAE597D69229C_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],016DAE597D69229C_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],016DAE597D69229C_F0_DWELLING_1::Des Latent Heat Load [W],016DAE597D69229C_F0_DWELLING_1::Des Latent Cool Load [W],016DAE597D69229C_F0_DWELLING_1::Des Latent Heat Mass Flow [kg/s],016DAE597D69229C_F0_DWELLING_1::Des Latent Cool Mass Flow [kg/s],016DAE597D69229C_F0_DWELLING_1::Des Heat Load No DOAS [W],016DAE597D69229C_F0_DWELLING_1::Des Sens Cool Load No DOAS [W],016DAE597D69229C_F0_DWELLING_1::Des Latent Heat Load No DOAS [W],016DAE597D69229C_F0_DWELLING_1::Des Latent Cool Load No DOAS [W],016DAE597D69229C_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],016DAE597D69229C_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],016DAE597D69229C_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],016DAE597D69229C_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
18:30:00,3.957160E+03,0.000000E+00,1.293379E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999585E+01,3.615566E+01,2.813746E+01,4.677052E+01,4.648136E+03,0.000000E+00,1.519217E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999578E+01,3.773029E+01,3.136185E+01,3.874278E+01,4.889933E+03,0.000000E+00,1.598243E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999571E+01,3.821748E+01,3.152401E+01,3.849129E+01,9.195064E+03,0.000000E+00,3.005269E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999495E+01,4.389497E+01,3.170350E+01,3.799813E+01,8.093966E+03,0.000000E+00,2.645381E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999482E+01,4.283012E+01,2.644593E+01,5.164727E+01
18:35:00,3.969341E+03,0.000000E+00,1.297359E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999585E+01,3.618335E+01,2.813010E+01,4.681440E+01,4.661284E+03,0.000000E+00,1.523514E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999577E+01,3.775664E+01,3.134621E+01,3.876671E+01,4.903860E+03,0.000000E+00,1.602795E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999570E+01,3.824440E+01,3.151149E+01,3.853882E+01,9.225093E+03,0.000000E+00,3.015083E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999495E+01,4.392311E+01,3.168253E+01,3.803301E+01,8.123652E+03,0.000000E+00,2.655083E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999482E+01,4.286224E+01,2.644112E+01,5.168786E+01
18:40:00,3.981408E+03,0.000000E+00,1.301303E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999584E+01,3.621314E+01,2.812158E+01,4.686287E+01,4.674302E+03,0.000000E+00,1.527768E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999577E+01,3.778491E+01,3.132954E+01,3.881070E+01,4.917621E+03,0.000000E+00,1.607292E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999570E+01,3.827311E+01,3.149841E+01,3.858877E+01,9.254212E+03,0.000000E+00,3.024600E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999495E+01,4.395184E+01,3.165787E+01,3.809341E+01,8.152098E+03,0.000000E+00,2.664380E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999482E+01,4.289476E+01,2.643571E+01,5.173185E+01
18:45:00,3.993342E+03,0.000000E+00,1.305203E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999583E+01,3.624472E+01,2.811201E+01,4.691547E+01,4.687186E+03,0.000000E+00,1.531979E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999576E+01,3.781479E+01,3.131189E+01,3.887328E+01,4.931214E+03,0.000000E+00,1.611734E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999570E+01,3.830334E+01,3.148596E+01,3.863841E+01,9.282396E+03,0.000000E+00,3.033811E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999495E+01,4.398101E+01,3.162819E+01,3.818084E+01,8.179281E+03,0.000000E+00,2.673263E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999482E+01,4.292754E+01,2.642967E+01,5.177916E+01
18:50:00,4.005133E+03,0.000000E+00,1.309057E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999583E+01,3.627766E+01,2.810160E+01,4.697155E+01,4.699934E+03,0.000000E+00,1.536145E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999576E+01,3.784588E+01,3.129341E+01,3.895284E+01,4.944638E+03,0.000000E+00,1.616121E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999569E+01,3.833466E+01,3.147433E+01,3.868719E+01,9.309620E+03,0.000000E+00,3.042708E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999495E+01,4.401032E+01,3.159387E+01,3.829334E+01,8.205177E+03,0.000000E+00,2.681727E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999482E+01,4.296034E+01,2.642297E+01,5.182978E+01
18:55:00,4.016783E+03,0.000000E+00,1.312864E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999583E+01,3.631152E+01,2.809069E+01,4.703006E+01,4.712543E+03,0.000000E+00,1.540266E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999576E+01,3.787774E+01,3.127427E+01,3.904776E+01,4.957889E+03,0.000000E+00,1.620452E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999569E+01,3.836665E+01,3.146394E+01,3.873412E+01,9.335857E+03,0.000000E+00,3.051283E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999495E+01,4.403948E+01,3.155584E+01,3.842781E+01,8.229761E+03,0.000000E+00,2.689761E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999482E+01,4.299286E+01,2.641577E+01,5.188307E+01
19:00:00,4.028290E+03,0.000000E+00,1.316625E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999582E+01,3.634603E+01,2.807959E+01,4.709003E+01,4.725012E+03,0.000000E+00,1.544341E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999576E+01,3.791011E+01,3.125455E+01,3.915676E+01,4.970965E+03,0.000000E+00,1.624725E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999569E+01,3.839908E+01,3.145479E+01,3.877906E+01,9.361081E+03,0.000000E+00,3.059527E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999495E+01,4.406837E+01,3.151519E+01,3.858088E+01,8.253008E+03,0.000000E+00,2.697359E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999482E+01,4.302500E+01,2.640831E+01,5.193821E+01
19:05:00,4.040181E+03,0.000000E+00,1.320511E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999582E+01,3.638104E+01,2.806849E+01,4.715084E+01,4.737901E+03,0.000000E+00,1.548553E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999575E+01,3.794286E+01,3.123433E+01,3.927855E+01,4.984463E+03,0.000000E+00,1.629137E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999569E+01,3.843181E+01,3.144653E+01,3.882269E+01,9.386950E+03,0.000000E+00,3.067982E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999495E+01,4.409696E+01,3.147296E+01,3.874926E+01,8.276797E+03,0.000000E+00,2.705134E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999482E+01,4.305675E+01,2.640071E+01,5.199465E+01
19:10:00,4.052493E+03,0.000000E+00,1.324535E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999581E+01,3.641736E+01,2.806140E+01,4.715179E+01,4.751252E+03,0.000000E+00,1.552917E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999575E+01,3.797679E+01,3.121574E+01,3.943240E+01,4.998437E+03,0.000000E+00,1.633704E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999568E+01,3.846564E+01,3.144280E+01,3.881565E+01,9.413705E+03,0.000000E+00,3.076726E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999495E+01,4.412620E+01,3.143344E+01,3.894735E+01,8.301408E+03,0.000000E+00,2.713178E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999482E+01,4.308909E+01,2.639696E+01,5.198574E+01
19:15:00,4.065221E+03,0.000000E+00,1.328695E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999580E+01,3.645542E+01,2.805969E+01,4.705954E+01,4.765060E+03,0.000000E+00,1.557430E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999574E+01,3.801232E+01,3.119949E+01,3.963040E+01,5.012878E+03,0.000000E+00,1.638424E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999567E+01,3.850100E+01,3.144438E+01,3.873165E+01,9.441309E+03,0.000000E+00,3.085748E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999494E+01,4.415657E+01,3.139741E+01,3.918696E+01,8.326790E+03,0.000000E+00,2.721473E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999481E+01,4.312257E+01,2.639834E+01,5.187515E+01
19:20:00,4.078363E+03,0.000000E+00,1.332990E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999580E+01,3.649518E+01,2.806253E+01,4.686902E+01,4.779327E+03,0.000000E+00,1.562092E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999573E+01,3.804941E+01,3.118479E+01,3.987660E+01,5.027788E+03,0.000000E+00,1.643297E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999567E+01,3.853784E+01,3.145002E+01,3.856739E+01,9.469771E+03,0.000000E+00,3.095050E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999494E+01,4.418804E+01,3.136459E+01,3.947115E+01,8.352952E+03,0.000000E+00,2.730024E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999481E+01,4.315717E+01,2.640392E+01,5.165764E+01
19:25:00,4.091922E+03,0.000000E+00,1.337421E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999579E+01,3.653637E+01,2.806855E+01,4.658698E+01,4.794052E+03,0.000000E+00,1.566905E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999573E+01,3.808780E+01,3.117088E+01,4.016997E+01,5.043168E+03,0.000000E+00,1.648323E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999566E+01,3.857592E+01,3.145818E+01,3.832882E+01,9.499097E+03,0.000000E+00,3.104635E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999494E+01,4.422036E+01,3.133314E+01,3.980130E+01,8.379896E+03,0.000000E+00,2.738830E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999481E+01,4.319265E+01,2.641230E+01,5.134081E+01
19:30:00,4.105897E+03,0.000000E+00,1.341989E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999578E+01,3.657871E+01,2.807663E+01,4.622190E+01,4.809238E+03,0.000000E+00,1.571868E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999572E+01,3.812721E+01,3.115728E+01,4.050761E+01,5.059019E+03,0.000000E+00,1.653504E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999566E+01,3.861494E+01,3.146763E+01,3.802314E+01,9.529293E+03,0.000000E+00,3.114504E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999493E+01,4.425325E+01,3.130145E+01,4.017727E+01,8.407625E+03,0.000000E+00,2.747892E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999480E+01,4.322871E+01,2.642234E+01,5.093407E+01
19:35:00,4.120290E+03,0.000000E+00,1.346693E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999577E+01,3.662194E+01,2.808611E+01,4.578046E+01,4.824884E+03,0.000000E+00,1.576982E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999572E+01,3.816740E+01,3.114377E+01,4.088644E+01,5.075343E+03,0.000000E+00,1.658839E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999565E+01,3.865469E+01,3.147780E+01,3.765573E+01,9.560362E+03,0.000000E+00,3.124658E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999493E+01,4.428648E+01,3.126928E+01,4.059620E+01,8.436142E+03,0.000000E+00,2.757212E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999480E+01,4.326513E+01,2.643342E+01,5.044470E+01
19:40:00,4.135100E+03,0.000000E+00,1.351533E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999577E+01,3.666585E+01,2.809661E+01,4.526777E+01,4.840992E+03,0.000000E+00,1.582246E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999571E+01,3.820816E+01,3.113020E+01,4.130375E+01,5.092139E+03,0.000000E+00,1.664328E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999565E+01,3.869496E+01,3.148838E+01,3.723060E+01,9.592309E+03,0.000000E+00,3.135099E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999493E+01,4.431990E+01,3.123697E+01,4.105440E+01,8.465448E+03,0.000000E+00,2.766790E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999480E+01,4.330174E+01,2.644514E+01,4.987826E+01
19:45:00,4.150329E+03,0.000000E+00,1.356510E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999576E+01,3.671027E+01,2.810758E+01,4.468871E+01,4.857492E+03,0.000000E+00,1.587639E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999571E+01,3.824934E+01,3.111643E+01,4.175714E+01,5.109377E+03,0.000000E+00,1.669962E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999564E+01,3.873559E+01,3.149883E+01,3.675172E+01,9.625133E+03,0.000000E+00,3.145827E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999493E+01,4.435340E+01,3.120591E+01,4.154599E+01,8.495546E+03,0.000000E+00,2.776627E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999479E+01,4.333842E+01,2.645702E+01,4.923998E+01
