Date/Time,BATIMENT0000000240879419_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F4_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F5_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F6_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879419_PART0_F7_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 12/16  14:00:00,10531062.005849386,10043474.543772085,10083504.88649379,10141513.70607064,10185234.713334613,10002674.741805147,8631982.029129848,14436229.473330386 
 12/16  15:00:00,10379748.860842353,9886025.620318597,9923674.7840802,9979854.99257212,10025491.6073705,9981020.929144196,8866343.803383902,13941548.320254384 
 12/16  16:00:00,10484890.356944682,9979178.482312161,10007408.30583115,10053615.814916292,10090665.2097965,10060167.425637543,9691096.849135341,14400371.553841516 
 12/16  17:00:00,10880095.635363279,10356594.094009832,10374827.406327106,10413827.836993517,10445738.371758277,10425748.133599184,10361960.160534114,16423164.730307184 
 12/16  18:00:00,11721167.606502099,11189331.49969571,11213330.096008843,11268762.568244651,11320119.795931078,11352504.642766023,11405318.712770892,18413500.005020425 
 12/16  19:00:00,12284163.507278927,11754374.037603308,11780189.454952933,11838939.762891438,11894403.511728726,11942279.650154619,12061405.11352596,19498227.39629054 
 12/16  20:00:00,12595709.178814227,12067563.463879438,12094277.915263765,12154947.352180539,12213015.850448716,12272729.036157046,12445824.63360688,20138791.460697617 
 12/16  21:00:00,12807769.259899624,12281657.121070128,12309241.482372098,12371652.310984924,12432103.940095894,12502491.031926889,12723244.495208548,20625937.244773094 
 12/16  22:00:00,12833850.411435664,12309105.470833786,12337117.83111901,12400659.002246369,12462839.886646569,12541760.33481315,12801129.143275475,20826705.77801645 
 12/16  23:00:00,12667124.627432927,12142922.34794744,12171917.830737079,12237822.252960816,12303210.057545671,12393448.470388552,12692461.393650051,20892862.32949455 
 12/16  24:00:00,12820798.66522561,12295075.3799023,12323472.86907053,12389753.925877005,12456454.134034649,12553512.581267107,12882971.685043665,21205842.704137914 
 12/17  01:00:00,13496158.37285321,12970262.366468228,12997612.039329177,13063797.19876464,13131465.463356344,13235157.41439761,13596190.166658271,22200435.57632775 
 12/17  02:00:00,14020839.85550499,13496543.935129171,13524252.273547374,13592024.323150737,13662266.991320465,13775057.499103382,14169335.26690799,23121244.523359343 
 12/17  03:00:00,14417773.87429804,13894157.808660887,13920571.33895268,13987097.12027444,14056663.58481764,14171046.252651116,14583982.000974355,23626263.63916835 
 12/17  04:00:00,14946168.947088448,14420948.022951642,14441775.143597342,14501174.808414524,14563843.947399786,14667593.612107195,15079363.77566862,23901321.5452359 
 12/17  05:00:00,15415958.78480155,14890377.879675858,14906860.428963922,14960712.301989436,15017930.83431405,15113528.620193187,15523655.267245512,24216448.86797677 
 12/17  06:00:00,15871522.315591114,15347548.158378225,15362751.405973285,15415621.746390836,15472352.419614326,15569811.310904834,15993973.25699326,24867943.097514156 
 12/17  07:00:00,16377918.025385544,15858543.40161023,15873910.24644138,15926571.947691798,15983194.449504778,16081765.599478979,16517705.865739077,25542376.57372164 
 12/17  08:00:00,16624884.560828296,16110986.263021395,16127130.040982991,16179882.57712106,16236482.903740764,16335481.473484656,16778915.039245512,25857134.502959065 
 12/17  09:00:00,16670643.376589429,16161507.011534696,16177850.4064162,16229702.654758528,16285198.146708224,16382158.040082123,16828440.53757269,25878430.768366884 
 12/17  10:00:00,16395289.263509307,15888685.175325941,15899883.63803195,15941646.3728765,15985772.581562728,16059070.126077237,16480797.532173928,25350876.119383715 
 12/17  11:00:00,15662196.156307664,15144977.104904093,15136757.753477432,15148088.897171881,15158910.830854548,15156940.397659838,15396588.816971947,23860829.63819354 
 12/17  12:00:00,14472407.460726168,13955839.322770342,13943521.383725293,13944074.54206581,13938489.371411577,13771276.105506096,13549063.911040958,21375337.869380392 
 12/17  13:00:00,13135392.37058391,12631560.174485182,12628127.072084032,12633969.196936624,12628369.7732893,12355317.311837483,11790054.830974493,18934350.496591512 
 12/17  14:00:00,11936942.984856406,11437930.028384717,11443417.327507123,11459691.65489547,11465508.236583553,11293736.605575616,10374155.008405432,16932573.792609513 
 12/17  15:00:00,10965857.857478715,10461761.578894742,10478567.805287883,10515561.432929855,10546067.909357531,10505441.813090285,9456967.48647946,15226192.672173496 
 12/17  16:00:00,10302050.616208436,9778933.631547458,9790546.159435827,9827751.797265662,9861246.082018262,9856107.782774046,9550895.551831182,14914463.210725807 
 12/17  17:00:00,10270614.751758648,9728909.990329001,9729026.72007199,9755562.53856543,9779799.427508019,9776470.18963148,9830854.826726153,17055074.84647434 
 12/17  18:00:00,11261719.161136307,10728411.118044462,10749742.922826111,10811767.12575321,10876789.10558773,10965703.305528855,11174248.328216368,19709511.599642225 
 12/17  19:00:00,12503656.971176505,11972766.177029734,11996878.06377004,12063106.950564746,12132958.107082078,12236167.04052608,12507885.22433402,21604556.165207803 
 12/17  20:00:00,13366316.023392476,12838525.112439549,12864612.161240451,12933569.734631415,13006545.336069772,13119499.21818511,13440383.925894966,22897082.69756614 
 12/17  21:00:00,14046525.884683903,13521454.126275353,13549098.620270692,13620644.074881898,13696931.80575197,13820810.93783675,14188790.458793672,23990588.22338647 
 12/17  22:00:00,14920523.239914656,14399569.594103785,14428758.237510268,14502639.25802644,14581889.099988528,14715350.443835977,15127002.682675749,25322852.1780628 
 12/17  23:00:00,15620469.37585997,15105218.721073683,15136137.803475078,15211714.410748657,15292784.536434518,15431791.890635129,15875911.956210572,26327530.37987657 
 12/17  24:00:00,16144523.927186552,15635596.647902558,15664655.55516962,15734776.937972387,15809163.568965444,15934459.15262841,16376283.2568383,26433139.307277806 
 12/18  01:00:00,16495175.428471722,15987756.614046656,16014008.519935122,16080139.152117763,16150555.374990262,16270262.256468916,16718215.55456131,26660865.650542982 
 12/18  02:00:00,16717144.013856418,16207414.154088154,16231478.579686532,16297708.973807273,16369880.3964325,16498995.031431042,16979105.097506464,27273110.262589134 
 12/18  03:00:00,16891295.092069283,16384257.893710658,16408167.378044968,16474425.844694218,16547027.299739892,16679260.142338622,17176617.457194667,27567768.48700637 
 12/18  04:00:00,17082102.09119811,16580237.983599931,16604573.923803816,16669956.188473305,16741264.633200578,16870819.18287287,17372376.193040647,27669780.482160196 
 12/18  05:00:00,17365156.981981665,16868339.85015596,16893945.937123735,16960591.150687125,17033262.71564509,17166684.452934813,17682476.657182597,28144850.14961657 
 12/18  06:00:00,17633048.473220546,17142015.573817465,17170083.001786623,17239698.207914613,17315613.753958125,17456547.386385266,17992706.7562027,28715069.85602586 
 12/18  07:00:00,17804024.538162854,17317564.157235317,17346778.576625872,17417393.670856785,17494359.893377677,17638026.591503385,18185033.846303746,29004511.020064175 
 12/18  08:00:00,17987608.496566035,17505830.448261563,17536197.758744095,17607752.590927698,17685665.81645652,17831722.01870276,18388379.454855084,29302411.39086481 
 12/18  09:00:00,18097267.931012344,17619667.746590216,17650508.928701565,17721895.17297594,17799534.25469162,17945209.06000156,18507393.15918717,29488755.89445182 
 12/18  10:00:00,17681302.660129737,17202622.06750161,17226879.689696353,17287140.190449357,17352497.94384877,17472370.592244223,17979311.603152905,28761510.73528855 
 12/18  11:00:00,16115347.215327015,15625716.67458786,15634310.000411255,15669059.859035242,15705459.137910116,15737376.136958994,15762587.666359233,25673653.92873013 
 12/18  12:00:00,14773410.133424485,14268350.820528407,14267935.153103065,14291938.99976591,14310207.504521595,14062178.068742704,13501538.959004646,23030993.841438256 
 12/18  13:00:00,13280444.543514235,12769099.324421475,12774812.113343308,12810161.054193566,12833606.584526796,12397226.892793126,11191388.946285972,20431063.810187522 
 12/18  14:00:00,11218248.166349515,10705566.284030307,10720750.649146395,10769239.110035464,10809498.863763846,10563694.212607391,8826633.05726777,17072451.351786017 
 12/18  15:00:00,9547653.516107205,9024603.037883341,9037686.72290115,9084075.000346173,9126844.771039866,9071378.207434868,7655452.537941048,14514012.665459676 
 12/18  16:00:00,8543310.736889817,8002924.603250713,8005932.433532097,8040525.367775314,8072233.960788032,8032856.820624532,7555869.933693488,13636638.642541256 
 12/18  17:00:00,8604417.64065877,8053909.874907578,8053205.410190014,8084406.407813228,8113581.938525851,8091602.787679595,8016688.354675981,15675429.470220033 
 12/18  18:00:00,10340463.67839554,9802211.319405776,9825479.156115064,9893781.411538757,9964705.626843618,10037315.640413726,10130483.11375272,18879809.722784527 
 12/18  19:00:00,11891308.13444887,11355328.438396066,11380668.1504253,11451886.094131159,11526411.810533615,11614260.329503985,11785081.7359346,21072013.23476267 
 12/18  20:00:00,13252248.613069218,12719247.446251415,12746156.62777565,12819346.06699673,12896383.652785204,12997229.62491716,13237175.645973291,22977147.149995673 
 12/18  21:00:00,14400526.51956827,13874261.820875823,13903185.242418021,13977348.734691337,14054963.516272381,14160975.075255906,14451089.388340123,24450418.3778793 
 12/18  22:00:00,15082100.279727697,14561797.396414515,14592373.808755007,14667644.401257947,14746373.564315394,14859287.78096687,15194342.626628105,25384293.514217764 
 12/18  23:00:00,15634703.134395653,15118537.555242399,15150421.187850993,15227984.471344884,15309997.628198717,15435796.1317678,15821704.80050205,26370980.97982654 
 12/18  24:00:00,16311018.35714595,15798139.686695628,15829126.770836085,15905314.27785112,15986359.156197747,16115081.601925366,16533622.82471447,27190323.86063024 
 12/19  01:00:00,16895900.61900496,16385515.477291044,16414753.202548925,16489293.139335426,16569511.16226722,16702221.276509672,17152919.838629983,27995304.366684057 
 12/19  02:00:00,16945195.622157723,16436008.57173859,16464040.926893232,16538181.018820293,16619080.140759725,16758852.038302973,17241562.83888039,28217403.550884522 
 12/19  03:00:00,16825088.785492588,16320168.932661386,16348228.39636224,16421169.412565565,16500635.49619773,16639156.824995134,17132521.52732394,27940479.372159384 
 12/19  04:00:00,17041219.810508966,16541981.699259613,16570873.855222376,16643309.133515745,16721822.918078475,16859335.425116494,17361705.578257337,28106540.775128648 
 12/19  05:00:00,17279094.10133762,16782096.238925997,16806842.87948015,16872178.989121847,16943007.973272547,17066359.95642613,17556795.365785733,27833732.544179387 
 12/19  06:00:00,17464968.35060166,16973663.016957417,16999735.420894165,17065703.86279906,17136865.57892058,17262051.623682663,17762018.559724614,28104523.797156017 
 12/19  07:00:00,17697985.550373696,17214944.5540789,17246472.446884904,17319163.656236194,17397344.86490864,17537740.123510048,18069679.241113428,28871679.63069476 
 12/19  08:00:00,17918958.803507663,17440681.93991478,17473323.036083415,17546744.86882722,17625631.536212698,17768371.652620967,18311194.742067512,29193172.026930626 
 12/19  09:00:00,18177263.930837426,17700437.659750782,17729221.35772959,17796372.485880464,17868631.641626988,17998914.749636658,18530544.478646804,29130936.873226725 
 12/19  10:00:00,17820399.01228495,17339727.08725439,17356861.35023547,17405339.651712865,17457271.880696718,17546453.838975396,18015855.6647859,27961734.215017993 
 12/19  11:00:00,16465702.928059313,15975300.551839378,15976981.875900673,16000290.229971027,16024041.724566452,16038358.553024376,16188734.734566523,25607663.94704102 
 12/19  12:00:00,15423356.765576016,14929474.179397263,14927009.263330137,14941209.738260195,14949731.483089369,14766936.330860585,14434308.0315468,23402367.931682326 
 12/19  13:00:00,14585949.72919758,14093353.15063963,14094498.613777127,14111399.310376475,14117739.470807984,13811736.361661274,13095460.40158398,21758916.561183974 
 12/19  14:00:00,13478335.91621092,12991950.548283232,13011847.649770975,13055675.71693643,13090120.252540946,12876454.448457027,11350806.75840428,19445715.420499515 
 12/19  15:00:00,12633757.006562203,12152260.295273066,12178976.808195906,12229324.716193462,12273488.114094742,12236242.314197332,10954215.016872436,17887477.801987767 
 12/19  16:00:00,12404320.374015328,11920853.307362052,11943122.061823558,11984956.999359315,12020366.51419925,11996091.78077595,11626394.2988812,17809478.441027116 
 12/19  17:00:00,12958128.883916605,12463379.147251165,12477920.462778071,12512761.216442423,12542387.649263617,12526719.519721674,12515516.127294276,20117713.428433247 
 12/19  18:00:00,14595388.145932874,14102259.883011332,14129138.360931713,14188056.376781011,14244841.453947335,14295982.217060693,14422973.63846259,23270786.52268509 
 12/19  19:00:00,15516408.188295051,15028583.663865276,15058521.40771498,15121455.067219932,15182779.871460535,15248789.932964163,15443199.326952543,24774196.617469143 
 12/19  20:00:00,15440961.866938192,14954456.365559746,14983315.541542908,15044396.990312465,15104149.86446099,15173021.048968961,15406412.32848903,24549552.42373593 
 12/19  21:00:00,15764172.113766242,15277645.950503701,15306816.3470035,15369281.86836104,15431240.087206788,15510432.065706886,15790651.454340996,25145110.968290742 
 12/19  22:00:00,15713554.15865875,15222689.342824353,15252030.04635178,15319030.862769607,15388094.026401209,15490371.01029104,15835432.848684357,25752051.903948568 
 12/19  23:00:00,14980051.279279433,14482516.370370068,14508466.508260198,14573500.434708524,14642136.870870475,14750785.176052775,15128285.84059905,24864450.15730833 
 12/19  24:00:00,15092083.776548577,14593808.764134748,14617058.27108948,14676852.873250742,14739428.051568165,14836500.41442203,15211569.958803734,24484822.96992352 
 12/20  01:00:00,15292521.85664197,14799084.737169638,14822931.601395378,14881688.516710669,14942617.32592788,15037457.29705897,15421730.845614105,24544838.09866222 
 12/20  02:00:00,15179004.189788114,14685792.695013745,14709434.768944982,14767817.291154202,14828543.565735975,14925352.527333472,15323880.375858072,24357137.808435775 
 12/20  03:00:00,14700647.616648562,14202565.068595504,14222222.885994006,14276175.191004716,14332857.692393702,14424972.06079775,14823396.259417016,23495760.411122818 
 12/20  04:00:00,14189685.893112296,13686599.367255876,13703136.825605385,13753784.518739622,13807439.148989227,13896192.672626335,14293249.711902294,22650280.595554158 
 12/20  05:00:00,13956819.478406958,13451670.134923695,13467331.888973685,13517124.945786271,13570097.630054167,13659273.114826528,14060847.520589883,22286696.29297454 
 12/20  06:00:00,13810099.457561197,13303485.740935292,13318610.284464,13367728.233317293,13420090.93176784,13509323.924321068,13914005.411853647,22022016.02201391 
 12/20  07:00:00,13727241.773417886,13212723.980967306,13217783.31762129,13253651.539646998,13292314.072487995,13355458.080250261,13721303.261941181,21057480.327743106 
 12/20  08:00:00,13457998.79530852,12939794.252926499,12941127.35918663,12972210.028686108,13005952.653107561,13060382.960584778,13411701.25016674,20394736.09315172 
 12/20  09:00:00,13061427.292609079,12547403.509864107,12556832.708621442,12598662.497862725,12643543.928308997,12720978.062135434,13105880.534774572,20531273.69840823 
 12/20  10:00:00,12677426.218173912,12166969.51517763,12178882.802989801,12221739.903375149,12266913.844518416,12343578.909346024,12725722.351858666,19985765.33071481 
 12/20  11:00:00,11999770.376885984,11490696.248177085,11500834.581210189,11538349.0526663,11577105.169895774,11639486.33135079,11998325.56068602,18820681.770763457 
 12/20  12:00:00,10882695.100769056,10371862.81524482,10379100.889416965,10410399.456310788,10442103.248173777,10489318.105045313,10823378.404803254,17229733.909760784 
 12/20  13:00:00,9935134.877416518,9422799.025852274,9426317.912260288,9449181.292395845,9471221.828766245,9496263.65217671,9796242.806347026,15828325.14977764 
 12/20  14:00:00,9632677.96290118,9116454.451413497,9118340.382401118,9138313.081489824,9157061.55282999,9175471.561174858,9457006.169921294,15228751.249129359 
 12/20  15:00:00,9540647.427014865,9023002.314328145,9023946.31650078,9041014.857416451,9056157.16004557,9066403.99322879,9318387.366253678,14973533.074834893 
 12/20  16:00:00,9632515.582084619,9109361.068329768,9113772.879170889,9138208.301249363,9161298.630238052,9189514.919669509,9474005.688173868,15222024.615269843 
 12/20  17:00:00,9862950.804759238,9334640.801826997,9343377.428500246,9376868.478181915,9409897.856328782,9460048.038450072,9776746.268542353,15718519.985339995 
 12/20  18:00:00,10423444.580103047,9888181.490999848,9899817.213068647,9941693.126353495,9984446.857744232,10056884.38595125,10406157.339744905,16811035.187642496 
 12/20  19:00:00,11057154.526409449,10521777.101127809,10535421.451481028,10580693.006931508,10627215.445533162,10707457.113869652,11073718.546601554,17837629.874004778 
 12/20  20:00:00,11473206.046416253,10937881.820867341,10953099.776752308,11001218.759119412,11050987.830003534,11138102.605368022,11519755.472405132,18568289.949699182 
 12/20  21:00:00,11906414.598313265,11371542.035267876,11387828.650151277,11437788.62800407,11489655.945094947,11581183.878352398,11974051.005289251,19235864.24042783 
 12/20  22:00:00,12464236.490112284,11931777.586939862,11949040.005406335,12000065.624167468,12053019.182303762,12146570.372767145,12547875.357841399,19989744.930101328 
 12/20  23:00:00,12761555.517984755,12230103.730848309,12247819.52511628,12299937.084822603,12354313.4989755,12451157.752412573,12862035.926969282,20484133.607165046 
 12/20  24:00:00,12662921.00999143,12130418.783991575,12147044.61398328,12198339.913654644,12252244.153747337,12348781.86588224,12761846.51578675,20337852.38565985 
 12/21  01:00:00,12555220.658582896,12019798.163395183,12033774.321180655,12082253.38413948,12133594.423093602,12225794.811076295,12632945.809063453,20045129.418142725 
 12/21  02:00:00,12453737.910057042,11914822.618285071,11926205.326178897,11972524.273513017,12022188.647203054,12112417.079160271,12517595.265056485,19859749.949695535 
 12/21  03:00:00,12385218.043227013,11846120.80039763,11857250.548358405,11903368.186244598,11952900.10179661,12043002.682343094,12447971.970854986,19753518.02938098 
 12/21  04:00:00,12347943.94311382,11810907.526037347,11823763.124427564,11872075.52008715,11923854.593665928,12018255.935009507,12429694.825128315,19840348.71598366 
 12/21  05:00:00,12272822.771607608,11738532.294413904,11753126.29678829,11803180.76646525,11856584.929837056,11953580.457092028,12369393.558352683,19806063.10278483 
 12/21  06:00:00,12193425.263392052,11662075.391843919,11676969.782951536,11726002.257596493,11777806.271198137,11870668.696096525,12278378.826570764,19528349.742092628 
 12/21  07:00:00,12057754.291549012,11527720.035115559,11542502.562220413,11590761.829344755,11641543.033505455,11732015.639051301,12134257.721863622,19259489.67985442 
 12/21  08:00:00,11974524.457131533,11443903.183830641,11457577.273511231,11504073.198556969,11552976.631102387,11639524.857778292,12034300.768801948,18997967.036163986 
 12/21  09:00:00,11868280.33882138,11337402.732188962,11349905.46649282,11394445.665842071,11441216.691798141,11523293.98026758,11909390.503127417,18711760.059826545 
 12/21  10:00:00,11623793.099020684,11092488.682732983,11103840.939711837,11146250.024800627,11190655.945071802,11267613.259054083,11644801.678979479,18324124.066550273 
 12/21  11:00:00,11113685.876316601,10581155.741850344,10589625.762476498,10626831.615743257,10665501.296874642,10730162.309083752,11089617.998214064,17567341.877087984 
 12/21  12:00:00,10588456.031504806,10052511.756228793,10057202.39581601,10088136.650674341,10119918.134064585,10170089.836389787,10509165.243526949,16785731.353101827 
 12/21  13:00:00,10103607.873174628,9563889.431629108,9567177.360782808,9596522.354910608,9626597.515492331,9673645.595300892,10004191.799948953,16099139.141037999 
 12/21  14:00:00,9693529.863260023,9149540.8414652,9151950.70263948,9180810.364521533,9210439.155604973,9257016.2881472,9581821.568558792,15518889.12945325 
 12/21  15:00:00,9397148.285435723,8849372.003202116,8851402.312862607,8880510.158235816,8910481.039017001,8958149.935795773,9279589.994246045,15089987.929912644 
 12/21  16:00:00,9099650.903346365,8548880.826840337,8550477.903255906,8579308.089237215,8608970.960659636,8656068.373255394,8971872.234652067,14630748.037819054 
 12/21  17:00:00,8910621.16459087,8356242.109515464,8358041.3189245425,8388041.427540431,8419014.652568279,8469188.395201655,8784240.848662402,14351890.30598287 
 12/21  18:00:00,8881761.874073436,8323799.281479014,8328138.374379973,8363958.690331743,8401525.795758037,8466150.111918839,8793863.860416474,14350041.735923007 
 12/21  19:00:00,8949987.790544245,8389799.128656156,8394150.234427085,8430402.475141758,8468498.120506184,8534144.847088834,8861191.65856199,14410348.671473831 
 12/21  20:00:00,8903520.697550535,8340786.079939336,8345063.032730314,8381909.204226885,8420792.228548981,8488224.054489998,8816097.521594316,14368588.043990437 
 12/21  21:00:00,8664047.612751598,8097668.639362438,8101485.454570783,8138753.840133382,8178376.627089648,8247794.785343962,8576039.641852982,14091732.41577819 
 12/21  22:00:00,8242890.6250220835,7674020.36150363,7677445.119429829,7714419.835894089,7753738.826122901,7822369.53003979,8144794.566485815,13472058.712634146 
 12/21  23:00:00,7677536.531300924,7106612.177042969,7109622.887179902,7146014.451529132,7184575.165885568,7251289.58810352,7563880.327483904,12628991.492777813 
 12/21  24:00:00,7350059.982187228,6775269.253230115,6776956.909310225,6811928.719284238,6849043.915568035,6912756.611668717,7215269.389769717,12047200.347334981 
 12/22  01:00:00,7227906.174604837,6649979.141865252,6650691.243979104,6684631.284441544,6720691.574540229,6782187.405902202,7077367.735410537,11776342.987868214 
 12/22  02:00:00,7207769.848091658,6626855.912962645,6627238.329636234,6661139.236040855,6697192.380488835,6758580.044478187,7050760.774869847,11705402.933132036 
 12/22  03:00:00,7265474.840004155,6682261.478692971,6682445.501927697,6716388.708513386,6752494.396188847,6813883.2241370315,7104046.684384669,11750287.78306135 
 12/22  04:00:00,7374692.624856031,6789260.435492143,6789433.853303193,6823693.691864397,6860149.350312903,6922135.171835491,7212132.732479582,11885210.111263812 
 12/22  05:00:00,7529313.595415571,6942248.885339132,6942353.453430202,6976728.921338713,7013300.1752767265,7075375.138282818,7365171.558157152,12069762.229569305 
 12/22  06:00:00,7548227.15263366,6960159.443501452,6960151.827600297,6994525.493892508,7031095.534156479,7093095.893701932,7382390.649112718,12086726.674889417 
 12/22  07:00:00,7506991.5751333535,6917522.525104601,6917237.374455115,6951425.662540976,6987817.460374442,7049405.77416363,7336906.778477132,12008360.221449673 
 12/22  08:00:00,7547953.0547733605,6957102.792156679,6956679.285074942,6990879.6055426225,7027285.4611485535,7088829.257241593,7375270.702135074,12049665.88214545 
 12/22  09:00:00,7633965.856962092,7042336.323162778,7042509.9828998335,7077801.174586561,7115340.54839442,7179104.052503513,7469013.5691055795,12239278.881114366 
 12/22  10:00:00,7610158.765811552,7018701.089875049,7018160.640295801,7051885.831413565,7087680.513964597,7147410.2423724,7433426.75926891,12186761.900119418 
 12/22  11:00:00,7371094.117927692,6779790.618912812,6776076.128315801,6803513.061861051,6832319.7997543495,6876697.735166486,7144571.062141353,11792058.04860862 
 12/22  12:00:00,6935668.850783683,6340763.693958959,6332317.482108393,6352099.137693347,6372526.382841087,6399487.392529883,6650107.877166067,11346221.13645066 
 12/22  13:00:00,6367487.200115632,5765233.325146481,5745907.418293311,5748437.353857916,5749906.542048947,5734237.099161011,5926104.217988651,10442313.461569745 
 12/22  14:00:00,5895944.128256723,5290055.780064716,5267694.141239997,5265577.606161017,5261737.679502525,5236090.533775651,5401949.437443522,9646513.844074626 
 12/22  15:00:00,5884356.981722329,5277072.124225957,5262289.816485523,5273729.815411007,5284724.144398313,5293029.38672292,5510347.812119228,9736769.597650407 
 12/22  16:00:00,5908326.3496008385,5302080.600898458,5290393.998119076,5306404.959565549,5322232.281338296,5340014.80980961,5561915.513454297,9640898.117230311 
 12/22  17:00:00,5963342.275817814,5356458.856553421,5346950.9164404,5366378.399012861,5385758.516815832,5410512.68191762,5636114.307983566,9573318.822484089 
 12/22  18:00:00,6298642.37637526,5685565.346008953,5677988.165170391,5703844.4987495085,5730783.326257396,5773116.212721937,6021913.265529228,10228628.908330774 
 12/22  19:00:00,6640340.551733697,6026773.324256182,6019996.314955744,6047286.323180071,6075813.617909053,6121317.624190092,6375926.299728172,10697015.418597199 
 12/22  20:00:00,6942706.7125888,6329058.25052471,6322900.878884835,6351252.759788605,6380951.39560905,6428774.467298228,6688081.626126699,11103160.74824858 
 12/22  21:00:00,7172223.377542033,6559392.080352727,6554730.547854919,6585470.300048948,6617739.079167486,6670801.313580556,6939450.032172373,11529035.887752015 
 12/22  22:00:00,7408783.259208189,6796534.565093151,6792627.188187364,6824539.225671346,6858125.811612043,6913798.606311396,7188743.884865535,11876244.848833835 
 12/22  23:00:00,7634963.018390581,7023448.085273096,7019462.9181186,7051169.867944694,7084573.572664908,7139788.697544839,7415269.425744642,12124296.881876642 
 12/22  24:00:00,7836551.278574387,7226793.183443565,7224073.028274426,7257593.000959297,7292928.981155414,7352051.220350509,7635394.2910459405,12493147.124643508 
 12/23  01:00:00,8077537.146503512,7469304.365076864,7467201.561853521,7501469.459355125,7537631.060862844,7598330.53139174,7886669.967626532,12834083.116489518 
 12/23  02:00:00,8354334.618340715,7747815.163391037,7745895.55514876,7780200.754609305,7816429.427515017,7877191.395254253,8168102.042967701,13185045.433766387 
 12/23  03:00:00,8632101.688636852,8027311.175863689,8026283.226441456,8061912.737194587,8099633.139400262,8163525.509870715,8462334.872552592,13646822.578208841 
 12/23  04:00:00,8861292.309699485,8257729.404070842,8257352.042600974,8294243.289617687,8333503.622302996,8400851.613698242,8708461.878077492,14063825.553621653 
 12/23  05:00:00,9009396.062741648,8407143.395917108,8407161.446000928,8444821.018378332,8485059.486055939,8554663.420443887,8868488.946206832,14336332.24571417 
 12/23  06:00:00,9118971.03359067,8518140.853512643,8518492.448250359,8556788.957126934,8597857.864640037,8669422.354309108,8988764.611035222,14550723.005612846 
 12/23  07:00:00,9176233.166457217,8576942.343107158,8577573.354345761,8616364.672686353,8658099.647048922,8731270.49385854,9055440.608041273,14685914.266500918 
 12/23  08:00:00,9243624.075751096,8644751.131704645,8645305.11502556,8684633.145841353,8727277.181801012,8803034.966280654,9133730.449742354,14874245.335342707 
 12/23  09:00:00,9342551.471411569,8742932.614784865,8742711.498624181,8782018.170386458,8825154.06699807,8903119.282876108,9240902.451491175,15122299.125785438 
 12/23  10:00:00,9275966.315000327,8675174.333676696,8671627.185505655,8706436.500116225,8745008.538562119,8814440.595379585,9146386.972607784,15065917.015784152 
 12/23  11:00:00,8743168.55035878,8140657.691728831,8129625.62794533,8151794.467615455,8176376.610814388,8216839.965147743,8519342.607178267,14388451.760299481 
 12/23  12:00:00,8039191.240965453,7437122.753625335,7418181.641976641,7424515.674071273,7430933.468691956,7426741.72828623,7665315.343669133,13273265.691629916 
 12/23  13:00:00,7400135.233552967,6806409.2668223465,6785661.380649359,6782692.512662307,6776730.559613777,6714310.495803967,6790004.096142023,11835546.499884633 
 12/23  14:00:00,6877158.222997299,6291265.021738929,6274295.98200988,6272325.363676645,6265320.766637597,6182884.295274353,5953124.095972961,10455964.912248472 
 12/23  15:00:00,6655556.200870505,6065919.38556541,6049360.128823973,6048841.069951944,6043982.647510749,5995443.689498463,5781586.9223437365,9943019.661167247 
 12/23  16:00:00,6769635.386879361,6174662.7838500105,6160299.538435147,6165871.758526461,6168118.183720389,6142349.180743633,6173683.734259554,10185293.060211146 
 12/23  17:00:00,7103248.620470134,6500792.65592448,6490061.604169866,6506250.441615176,6521039.104264902,6527797.187966275,6690299.679384067,11279982.512942735 
 12/23  18:00:00,7793503.132243449,7187075.325752474,7181387.779906376,7209323.416213076,7237780.228593285,7276214.930174788,7492102.831602773,12605612.209824888 
 12/23  19:00:00,8519936.402292162,7914049.298903668,7909490.138872936,7939581.762443606,7970607.721871731,8015473.5721541615,8253690.126635248,13642764.506283438 
 12/23  20:00:00,8909512.992873255,8305923.284355359,8302630.2828593515,8334463.867314175,8367457.10150926,8417019.674967958,8672014.073694449,14207844.024472 
 12/23  21:00:00,9016165.977888895,8413764.189433232,8411216.312350512,8444460.107048642,8479189.229777753,8533243.345818574,8802114.613938926,14424550.3984478 
