building_id,district,group,k,storeys,area_m2,spread,verdict,checks_failing,in_ceiling82_population,affected
BATIMENT0000000240881139_part0,FR-LYO-HAUTCOEURPENTES,L_SHAPE,4,7,352,0.9999,PASS,,True,False
BATIMENT0000000240881143_part0,FR-LYO-HAUTCOEURPENTES,RECTANGLE,4,8,160,0.5,PASS,,True,False
BATIMENT0000000240881145_part0,FR-LYO-HAUTCOEURPENTES,U_OR_T_SHAPE,4,7,372,0.9098,PASS,,True,False
BATIMENT0000000240881146_part0,FR-LYO-HAUTCOEURPENTES,U_OR_T_SHAPE,4,7,366,0.8645,PASS,,True,False
BATIMENT0000000240881147_part0,FR-LYO-HAUTCOEURPENTES,CORRIDOR_RECTANGLE,4,8,236,0.6949,PASS,,True,False
BATIMENT0000000240881148_part0,FR-LYO-HAUTCOEURPENTES,CORRIDOR_RECTANGLE,4,7,239,0.9999,PASS,,True,False
BATIMENT0000000240881149_part0,FR-LYO-HAUTCOEURPENTES,SQUARE,3,9,254,0.5,PASS,,True,False
BATIMENT0000000240881150_part0,FR-LYO-HAUTCOEURPENTES,SQUARE,4,8,252,0.9998,PASS,,True,False
BATIMENT0000000240881152_part0,FR-LYO-HAUTCOEURPENTES,SQUARE,4,8,213,0.9998,PASS,,True,False
BATIMENT0000000240881156_part0,FR-LYO-HAUTCOEURPENTES,U_OR_T_SHAPE,4,8,366,0.9862,PASS,,True,False
BATIMENT0000000240881160_part0,FR-LYO-HAUTCOEURPENTES,TRIANGLE,4,7,183,0.5,PASS,,True,False
BATIMENT0000000240881165_part0,FR-LYO-HAUTCOEURPENTES,COURTYARD,4,7,339,0.7142,PASS,,True,False
BATIMENT0000000240881166_part0,FR-LYO-HAUTCOEURPENTES,COMPLEX_MULTI_WING,10,7,499,0.556,FAIL,C10,True,False
BATIMENT0000000240881167_part0,FR-LYO-HAUTCOEURPENTES,SQUARE,4,8,347,0.9999,PASS,,True,False
BATIMENT0000000240881178_part0,FR-LYO-HAUTCOEURPENTES,L_SHAPE,4,8,118,0.9997,PASS,,True,False
BATIMENT0000000240881180_part0,FR-LYO-HAUTCOEURPENTES,SLIVER,4,7,119,0.8206,PASS,,True,False
BATIMENT0000000240881184_part0,FR-LYO-HAUTCOEURPENTES,SQUARE,4,7,209,0.9998,PASS,,True,False
BATIMENT0000000240881188_part0,FR-LYO-HAUTCOEURPENTES,SQUARE,5,6,334,0.6667,PASS,,True,False
BATIMENT0000000240881191_part0,FR-LYO-HAUTCOEURPENTES,SQUARE,4,8,171,0.9997,PASS,,True,False
BATIMENT0000000240881192_part0,FR-LYO-HAUTCOEURPENTES,COMPLEX_MULTI_WING,5,6,378,0.6318,PASS,,True,False
BATIMENT0000000240881194_part0,FR-LYO-HAUTCOEURPENTES,L_SHAPE,4,8,203,0.9998,PASS,,True,False
BATIMENT0000000240881206_part0,FR-LYO-HAUTCOEURPENTES,L_SHAPE,4,8,255,0.8961,PASS,,True,False
BATIMENT0000000240881209_part0,FR-LYO-HAUTCOEURPENTES,SQUARE,4,8,299,0.8293,PASS,,True,False
BATIMENT0000000240881211_part0,FR-LYO-HAUTCOEURPENTES,SQUARE,4,8,296,0.9998,PASS,,True,False
BATIMENT0000000240881213_part0,FR-LYO-HAUTCOEURPENTES,SQUARE,8,1,249,0.9995,PASS,,True,False
BATIMENT0000000240881218_part0,FR-LYO-HAUTCOEURPENTES,L_SHAPE,4,7,173,0.4632,PASS,,True,True
BATIMENT0000000240881220_part0,FR-LYO-HAUTCOEURPENTES,U_OR_T_SHAPE,4,8,238,0.9998,PASS,,True,False
BATIMENT0000000240881221_part0,FR-LYO-HAUTCOEURPENTES,L_SHAPE,4,7,347,0.9999,PASS,,True,False
BATIMENT0000000240881222_part0,FR-LYO-HAUTCOEURPENTES,SQUARE,4,7,207,0.9997,PASS,,True,False
BATIMENT0000000240881223_part0,FR-LYO-HAUTCOEURPENTES,SQUARE,4,8,209,0.9998,PASS,,True,False
BATIMENT0000000240881228_part0,FR-LYO-HAUTCOEURPENTES,L_SHAPE,4,8,228,0.9999,PASS,,True,False
BATIMENT0000000240881230_part0,FR-LYO-HAUTCOEURPENTES,COMPLEX_MULTI_WING,5,6,350,0.5,PASS,,True,False
BATIMENT0000000240881232_part0,FR-LYO-HAUTCOEURPENTES,U_OR_T_SHAPE,5,6,304,0.9832,PASS,,True,False
BATIMENT0000000240881271_part0,FR-LYO-HAUTCOEURPENTES,SLIVER,5,6,133,0.5608,PASS,,True,False
BATIMENT0000000240881272_part0,FR-LYO-HAUTCOEURPENTES,SQUARE,4,7,195,0.9999,PASS,,True,False
BATIMENT0000000240881273_part0,FR-LYO-HAUTCOEURPENTES,U_OR_T_SHAPE,4,7,273,0.8806,PASS,,True,False
BATIMENT0000000240881280_part0,FR-LYO-HAUTCOEURPENTES,COMPLEX_MULTI_WING,4,8,254,0.9411,PASS,,True,False
BATIMENT0000000240881294_part0,FR-LYO-HAUTCOEURPENTES,U_OR_T_SHAPE,4,7,237,0.9999,PASS,,True,False
BATIMENT0000000240881308_part0,FR-LYO-HAUTCOEURPENTES,COMPLEX_MULTI_WING,4,7,252,0.9999,PASS,,True,False
BATIMENT0000000240881318_part0,FR-LYO-HAUTCOEURPENTES,U_OR_T_SHAPE,5,6,393,0.6666,PASS,,True,False
BATIMENT0000000240881322_part0,FR-LYO-HAUTCOEURPENTES,L_SHAPE,4,7,427,0.9999,PASS,,True,False
BATIMENT0000000240881324_part0,FR-LYO-HAUTCOEURPENTES,U_OR_T_SHAPE,4,7,275,0.5,PASS,,True,False
BATIMENT0000000240881335_part0,FR-LYO-HAUTCOEURPENTES,U_OR_T_SHAPE,2,2,199,0.9999,PASS,,True,False
BATIMENT0000000240881348_part0,FR-LYO-HAUTCOEURPENTES,COMPLEX_MULTI_WING,9,8,973,0.7708,PASS,,True,False
BATIMENT0000000240881367_part0,FR-LYO-HAUTCOEURPENTES,L_SHAPE,5,6,197,0.9754,PASS,,True,False
BATIMENT0000000240881520_part0,FR-LYO-HAUTCOEURPENTES,U_OR_T_SHAPE,4,7,207,0.9999,PASS,,True,False
BATIMENT0000000240881521_part0,FR-LYO-HAUTCOEURPENTES,RECTANGLE,2,3,119,0.4923,PASS,,True,True
BATIMENT0000000240881527_part0,FR-LYO-HAUTCOEURPENTES,RECTANGLE,5,6,453,0.5,PASS,,True,False
BATIMENT0000000240881529_part0,FR-LYO-HAUTCOEURPENTES,SLIVER,2,2,71,0.9999,PASS,,True,False
BATIMENT0000000240881531_part0,FR-LYO-HAUTCOEURPENTES,SQUARE,4,1,167,0.9998,PASS,,True,False
BATIMENT0000000240881534_part0,FR-LYO-HAUTCOEURPENTES,COMPLEX_MULTI_WING,5,6,290,0.5,PASS,,True,False
BATIMENT0000000240881539_part0,FR-LYO-HAUTCOEURPENTES,SQUARE,6,5,294,0.9997,PASS,,True,False
BATIMENT0000000240881552_part0,FR-LYO-HAUTCOEURPENTES,SLIVER,2,2,71,1.0,PASS,,True,False
BATIMENT0000000240881557_part0,FR-LYO-HAUTCOEURPENTES,SLAB,3,9,601,0.9997,FAIL,C11,True,False
BATIMENT0000000240882144_part0,FR-LYO-HAUTCOEURPENTES,COMPLEX_MULTI_WING,14,5,876,0.6666,PASS,,True,False
BATIMENT0000000240883749_part0,FR-LYO-HAUTCOEURPENTES,COMPLEX_MULTI_WING,2,13,428,1.0,PASS,,True,False
BATIMENT0000000240883750_part0,FR-LYO-HAUTCOEURPENTES,RECTANGLE,2,16,382,0.9999,PASS,,True,False
BATIMENT0000000357175644_part0,FR-LYO-HAUTCOEURPENTES,COMPLEX_MULTI_WING,2,13,838,1.0,FAIL,C11,True,False
way/14325891,GB-LDN-STDUNSTANS,L_SHAPE,23,3,852,0.9997,PASS,,False,False
way/29093543,GB-LDN-STDUNSTANS,SLAB,12,6,438,0.9997,PASS,,False,False
way/51781396,GB-LDN-STDUNSTANS,SQUARE,4,17,312,1.0,PASS,,False,False
way/51781397,GB-LDN-STDUNSTANS,SQUARE,4,17,322,0.9999,PASS,,False,False
way/51781407,GB-LDN-STDUNSTANS,COMPLEX_MULTI_WING,4,17,360,0.9999,PASS,,False,False
way/190348384,GB-LDN-STDUNSTANS,SQUARE,2,10,528,1.0,PASS,,False,False
way/190837474,GB-LDN-STDUNSTANS,U_OR_T_SHAPE,4,4,331,0.9999,PASS,,False,False
way/195649308,GB-LDN-STDUNSTANS,COMPLEX_MULTI_WING,17,4,550,0.9666,PASS,,True,False
way/298850491,GB-LDN-STDUNSTANS,RECTANGLE,4,4,246,0.9999,PASS,,True,False
way/298850492,GB-LDN-STDUNSTANS,RECTANGLE,4,4,246,0.9999,PASS,,True,False
way/298850494,GB-LDN-STDUNSTANS,CORRIDOR_RECTANGLE,4,4,341,0.5,PASS,,True,False
way/328227197,GB-LDN-STDUNSTANS,COMPLEX_MULTI_WING,6,3,168,0.9594,PASS,,True,False
way/328227198,GB-LDN-STDUNSTANS,COMPLEX_MULTI_WING,6,3,72,0.7463,FAIL,C10,True,False
way/328227199,GB-LDN-STDUNSTANS,TRAPEZOID,6,3,204,0.9998,PASS,,True,False
way/381441241,GB-LDN-STDUNSTANS,COMPLEX_MULTI_WING,6,3,1092,1.0,PASS,,False,False
way/381466697,GB-LDN-STDUNSTANS,COMPLEX_MULTI_WING,4,4,709,0.945,FAIL,C11,False,False
way/384337387,GB-LDN-STDUNSTANS,L_SHAPE,8,2,94,0.6479,PASS,,True,False
way/387107361,GB-LDN-STDUNSTANS,COMPLEX_MULTI_WING,4,4,467,0.9999,PASS,,True,False
way/388460383,GB-LDN-STDUNSTANS,CORRIDOR_RECTANGLE,4,4,131,0.5,PASS,,False,False
way/388460386,GB-LDN-STDUNSTANS,SQUARE,6,3,149,0.9998,PASS,,True,False
way/388460387,GB-LDN-STDUNSTANS,SQUARE,6,3,150,0.9996,PASS,,True,False
way/393505346,GB-LDN-STDUNSTANS,SLIVER,6,3,54,0.4998,PASS,,True,True
way/393510994,GB-LDN-STDUNSTANS,SQUARE,6,3,123,0.9997,PASS,,True,False
way/394093228,GB-LDN-STDUNSTANS,SLIVER,2,3,86,0.9999,PASS,,True,False
way/394093232,GB-LDN-STDUNSTANS,CORRIDOR_RECTANGLE,3,5,443,0.9998,PASS,,False,False
way/394093233,GB-LDN-STDUNSTANS,SLIVER,2,3,48,0.9999,PASS,,True,False
way/394093240,GB-LDN-STDUNSTANS,SLIVER,6,3,45,0.9996,PASS,,True,False
way/394682356,GB-LDN-STDUNSTANS,U_OR_T_SHAPE,4,4,251,0.8667,PASS,,False,False
way/394902414,GB-LDN-STDUNSTANS,SQUARE,6,3,247,0.9998,PASS,,True,False
way/395533898,GB-LDN-STDUNSTANS,RECTANGLE,4,4,109,0.9703,PASS,,True,False
way/395632068,GB-LDN-STDUNSTANS,SQUARE,6,3,149,0.9998,PASS,,True,False
way/395632424,GB-LDN-STDUNSTANS,COMPLEX_MULTI_WING,6,3,71,0.58,PASS,,True,False
way/395878238,GB-LDN-STDUNSTANS,SQUARE,6,3,138,0.9996,PASS,,True,False
way/396524027,GB-LDN-STDUNSTANS,SLIVER,4,4,97,0.9997,PASS,,False,False
way/396595549,GB-LDN-STDUNSTANS,L_SHAPE,6,3,141,0.7279,PASS,,False,False
way/396595551,GB-LDN-STDUNSTANS,RECTANGLE,6,3,109,0.9998,PASS,,False,False
way/396619819,GB-LDN-STDUNSTANS,TRIANGLE,8,2,218,0.9997,PASS,,False,False
way/396929140,GB-LDN-STDUNSTANS,SLAB,23,3,422,0.9163,PASS,,False,False
way/397131470,GB-LDN-STDUNSTANS,COMPLEX_MULTI_WING,6,3,133,0.7557,PASS,,True,False
way/398158947,GB-LDN-STDUNSTANS,RECTANGLE,6,3,189,0.9998,PASS,,True,False
way/398158963,GB-LDN-STDUNSTANS,SQUARE,6,3,118,0.9997,PASS,,False,False
way/398158965,GB-LDN-STDUNSTANS,SQUARE,6,3,135,0.9997,PASS,,False,False
way/398158967,GB-LDN-STDUNSTANS,SQUARE,6,3,118,0.9996,PASS,,False,False
way/409624877,GB-LDN-STDUNSTANS,SLAB,17,4,356,0.8887,PASS,,True,False
way/409624878,GB-LDN-STDUNSTANS,COMPLEX_MULTI_WING,17,4,528,0.9995,PASS,,False,False
way/419435181,GB-LDN-STDUNSTANS,COMPLEX_MULTI_WING,6,3,133,0.9998,PASS,,False,False
way/442591154,GB-LDN-STDUNSTANS,CORRIDOR_RECTANGLE,17,4,230,0.8267,PASS,,True,False
way/554859553,GB-LDN-STDUNSTANS,TRIANGLE,3,6,157,0.9999,PASS,,True,False
way/554859554,GB-LDN-STDUNSTANS,CORRIDOR_RECTANGLE,2,7,309,0.9999,PASS,,True,False
way/554859555,GB-LDN-STDUNSTANS,SQUARE,2,7,211,0.3703,PASS,,True,True
way/554859556,GB-LDN-STDUNSTANS,U_OR_T_SHAPE,2,10,310,0.2021,PASS,,True,True
way/554859561,GB-LDN-STDUNSTANS,U_OR_T_SHAPE,6,3,157,0.9997,PASS,,True,False
way/656952078,GB-LDN-STDUNSTANS,CORRIDOR_RECTANGLE,6,3,237,0.9451,PASS,,True,False
way/701972626,GB-LDN-STDUNSTANS,SLIVER,6,3,71,0.7558,PASS,,True,False
way/952012484,GB-LDN-STDUNSTANS,RECTANGLE,8,2,139,0.9996,PASS,,False,False
way/952012486,GB-LDN-STDUNSTANS,U_OR_T_SHAPE,8,2,166,0.6798,PASS,,False,False
way/1054785374,GB-LDN-STDUNSTANS,RECTANGLE,6,3,150,0.9997,PASS,,True,False
way/1054785381,GB-LDN-STDUNSTANS,COMPLEX_MULTI_WING,6,3,68,0.9995,FAIL,C10,False,False
way/1054785382,GB-LDN-STDUNSTANS,COMPLEX_MULTI_WING,6,3,70,0.9995,PASS,,True,False
way/1057093131,GB-LDN-STDUNSTANS,SLIVER,6,3,69,0.8373,PASS,,True,False
way/1057093136,GB-LDN-STDUNSTANS,COMPLEX_MULTI_WING,6,3,169,0.6963,PASS,,True,False
way/1057529442,GB-LDN-STDUNSTANS,COMPLEX_MULTI_WING,6,3,81,0.6159,PASS,,True,False
way/1057529443,GB-LDN-STDUNSTANS,SLIVER,6,3,71,0.9997,FAIL,C10,True,False
way/1057823423,GB-LDN-STDUNSTANS,L_SHAPE,6,3,137,0.9805,PASS,,True,False
way/1058252118,GB-LDN-STDUNSTANS,U_OR_T_SHAPE,6,3,170,0.8432,PASS,,True,False
way/1058252123,GB-LDN-STDUNSTANS,U_OR_T_SHAPE,6,3,166,0.8021,PASS,,False,False
32151,IT-BOL-GALVANI2,SLIVER,3,6,144,0.5733,PASS,,True,False
31069,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,6,940,0.3893,PASS,,True,True
31077,IT-BOL-GALVANI2,CORRIDOR_RECTANGLE,3,6,366,0.5,PASS,,True,False
32475,IT-BOL-GALVANI2,SLIVER,2,3,23,0.9998,PASS,,True,False
31153,IT-BOL-GALVANI2,SLIVER,2,3,24,0.9999,PASS,,True,False
32479,IT-BOL-GALVANI2,SLIVER,2,3,80,1.0,PASS,,True,False
32486,IT-BOL-GALVANI2,SLIVER,3,5,104,0.9999,PASS,,True,False
32526,IT-BOL-GALVANI2,RECTANGLE,3,6,215,0.9997,PASS,,True,False
32527,IT-BOL-GALVANI2,L_SHAPE,3,6,137,0.9997,PASS,,True,False
32218,IT-BOL-GALVANI2,CORRIDOR_RECTANGLE,3,6,382,0.9999,PASS,,True,False
32245,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,6,5,243,0.3133,PASS,,True,True
32247,IT-BOL-GALVANI2,U_OR_T_SHAPE,3,5,168,0.5,PASS,,True,False
32251,IT-BOL-GALVANI2,SLIVER,6,5,156,0.746,PASS,,True,False
32289,IT-BOL-GALVANI2,U_OR_T_SHAPE,5,6,114,0.2545,PASS,,True,True
32293,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,5,4,206,0.6665,PASS,,True,False
29685,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,6,7,1023,0.8922,PASS,,True,False
29688,IT-BOL-GALVANI2,SLIVER,3,5,40,0.7727,PASS,,True,False
29816,IT-BOL-GALVANI2,SLIVER,3,6,217,0.1563,FAIL,C11,True,True
30936,IT-BOL-GALVANI2,SLIVER,3,5,115,0.4548,FAIL,C11,True,True
33617,IT-BOL-GALVANI2,U_OR_T_SHAPE,2,7,431,0.0679,PASS,,True,True
29618,IT-BOL-GALVANI2,COURTYARD,3,5,560,0.8081,PASS,,True,False
31142,IT-BOL-GALVANI2,SLIVER,3,5,134,0.799,PASS,,True,False
32209,IT-BOL-GALVANI2,COURTYARD,4,7,270,0.3999,PASS,,True,True
30186,IT-BOL-GALVANI2,COURTYARD,2,7,1222,0.9862,PASS,,True,False
31193,IT-BOL-GALVANI2,SLIVER,3,5,75,0.9998,PASS,,True,False
30697,IT-BOL-GALVANI2,CORRIDOR_RECTANGLE,2,3,1074,1.0,PASS,,True,False
30905,IT-BOL-GALVANI2,U_OR_T_SHAPE,3,5,239,0.9998,PASS,,True,False
30810,IT-BOL-GALVANI2,COURTYARD,3,5,354,0.0759,PASS,,True,True
32758,IT-BOL-GALVANI2,SLIVER,3,5,122,0.5833,FAIL,C11,True,False
30540,IT-BOL-GALVANI2,COURTYARD,3,5,668,0.5235,PASS,,True,False
30240,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,216,0.9377,PASS,,True,False
30241,IT-BOL-GALVANI2,L_SHAPE,3,5,167,0.9998,PASS,,True,False
31269,IT-BOL-GALVANI2,SLIVER,3,5,105,0.9998,PASS,,True,False
30155,IT-BOL-GALVANI2,COURTYARD,3,6,982,0.6839,PASS,,True,False
28061,IT-BOL-GALVANI2,COURTYARD,2,9,752,0.9999,FAIL,C5,True,False
29100,IT-BOL-GALVANI2,SLIVER,3,5,66,0.9999,PASS,,True,False
32859,IT-BOL-GALVANI2,SQUARE,6,5,253,0.9999,PASS,,True,False
32347,IT-BOL-GALVANI2,SLIVER,3,6,91,0.5,PASS,,True,False
31223,IT-BOL-GALVANI2,SLIVER,2,3,107,0.117,FAIL,C11,True,True
31240,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,2,7,547,1.0,FAIL,C11,True,False
29702,IT-BOL-GALVANI2,COURTYARD,3,5,525,0.5,PASS,,True,False
30817,IT-BOL-GALVANI2,U_OR_T_SHAPE,3,5,173,0.3236,PASS,,True,True
93387,IT-BOL-GALVANI2,SLIVER,3,5,51,0.5019,PASS,,True,False
92937,IT-BOL-GALVANI2,L_SHAPE,2,9,390,1.0,PASS,,True,False
95507,IT-BOL-GALVANI2,COURTYARD,3,6,873,0.364,PASS,,True,True
30168,IT-BOL-GALVANI2,U_OR_T_SHAPE,3,5,274,0.5,PASS,,True,False
30427,IT-BOL-GALVANI2,U_OR_T_SHAPE,3,5,484,0.9999,PASS,,True,False
32668,IT-BOL-GALVANI2,U_OR_T_SHAPE,3,5,186,0.7505,PASS,,True,False
30422,IT-BOL-GALVANI2,SLIVER,2,3,61,0.9999,PASS,,True,False
30477,IT-BOL-GALVANI2,SLIVER,2,3,45,0.6748,PASS,,True,False
31792,IT-BOL-GALVANI2,SLIVER,3,5,96,0.4999,PASS,,True,True
33191,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,2,7,558,1.0,PASS,,True,False
30574,IT-BOL-GALVANI2,SLIVER,3,5,86,0.9999,PASS,,True,False
32776,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,279,0.5,PASS,,True,False
32790,IT-BOL-GALVANI2,SLIVER,3,6,136,0.8167,FAIL,C11,True,False
30798,IT-BOL-GALVANI2,TRIANGLE,3,5,166,0.9998,PASS,,True,False
29583,IT-BOL-GALVANI2,COURTYARD,3,6,381,0.5309,PASS,,False,False
30992,IT-BOL-GALVANI2,SLIVER,3,5,104,0.9999,PASS,,True,False
33261,IT-BOL-GALVANI2,SQUARE,2,8,291,1.0,PASS,,True,False
30741,IT-BOL-GALVANI2,U_OR_T_SHAPE,3,5,329,0.9999,PASS,,True,False
29896,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,187,0.1589,FAIL,C10,True,True
29904,IT-BOL-GALVANI2,COURTYARD,3,6,214,0.1496,PASS,,True,True
32408,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,6,5,261,0.1536,PASS,,True,True
29235,IT-BOL-GALVANI2,U_OR_T_SHAPE,3,6,255,0.5,PASS,,True,False
28192,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,2,7,377,0.9676,PASS,,True,False
28980,IT-BOL-GALVANI2,U_OR_T_SHAPE,2,7,638,1.0,PASS,,True,False
28989,IT-BOL-GALVANI2,U_OR_T_SHAPE,2,7,254,1.0,PASS,,True,False
28844,IT-BOL-GALVANI2,U_OR_T_SHAPE,2,7,267,0.1419,PASS,,True,True
28781,IT-BOL-GALVANI2,COURTYARD,2,7,2721,0.0266,FAIL,C5,True,True
28782,IT-BOL-GALVANI2,COURTYARD,3,6,538,0.9923,FAIL,C10,True,False
28784,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,2,8,1237,0.9933,PASS,,True,False
29292,IT-BOL-GALVANI2,SLIVER,2,4,93,0.9999,PASS,,True,False
28613,IT-BOL-GALVANI2,U_OR_T_SHAPE,2,7,376,0.9999,PASS,,True,False
29437,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,154,0.9998,PASS,,True,False
28454,IT-BOL-GALVANI2,COURTYARD,2,7,635,0.5084,PASS,,True,False
29341,IT-BOL-GALVANI2,COURTYARD,2,8,1869,1.0,PASS,,True,False
28026,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,2,7,265,0.1751,PASS,,True,True
28308,IT-BOL-GALVANI2,COURTYARD,3,6,884,0.5693,PASS,,True,False
29299,IT-BOL-GALVANI2,COURTYARD,3,5,362,0.1907,PASS,,True,True
28749,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,6,762,0.4824,PASS,,True,True
28033,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,2,7,374,0.9991,PASS,,True,False
29454,IT-BOL-GALVANI2,COURTYARD,2,9,2354,1.0,FAIL,C5,True,False
28362,IT-BOL-GALVANI2,COURTYARD,3,5,460,0.9999,PASS,,True,False
29559,IT-BOL-GALVANI2,SLIVER,2,3,96,1.0,PASS,,True,False
29513,IT-BOL-GALVANI2,SLIVER,2,3,52,0.9999,PASS,,True,False
28835,IT-BOL-GALVANI2,COURTYARD,3,5,1082,1.0,PASS,,True,False
29114,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,430,0.9999,PASS,,True,False
29081,IT-BOL-GALVANI2,COURTYARD,3,5,349,0.5087,PASS,,True,False
27931,IT-BOL-GALVANI2,COURTYARD,6,7,4360,0.4872,FAIL,C11,True,True
29094,IT-BOL-GALVANI2,SQUARE,3,5,570,0.5,PASS,,True,False
28787,IT-BOL-GALVANI2,L_SHAPE,3,6,282,0.9999,PASS,,True,False
28959,IT-BOL-GALVANI2,COURTYARD,2,7,358,0.9932,PASS,,True,False
28960,IT-BOL-GALVANI2,COURTYARD,3,6,399,1.0,PASS,,True,False
28997,IT-BOL-GALVANI2,COURTYARD,2,9,2204,0.9999,FAIL,C5,True,False
28908,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,6,578,0.9999,PASS,,True,False
28662,IT-BOL-GALVANI2,SLIVER,3,6,177,0.9999,PASS,,True,False
31408,IT-BOL-GALVANI2,SLIVER,2,3,139,0.9999,PASS,,True,False
32305,IT-BOL-GALVANI2,SLIVER,3,5,97,0.9999,PASS,,True,False
32211,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,6,690,0.9999,PASS,,True,False
32918,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,238,0.5,PASS,,True,False
31470,IT-BOL-GALVANI2,U_OR_T_SHAPE,2,7,243,1.0,PASS,,True,False
31734,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,6,291,0.9999,PASS,,True,False
32056,IT-BOL-GALVANI2,L_SHAPE,3,5,289,0.5,PASS,,True,False
33450,IT-BOL-GALVANI2,U_OR_T_SHAPE,3,5,300,0.0769,PASS,,True,True
31915,IT-BOL-GALVANI2,COURTYARD,3,5,334,0.5,PASS,,True,False
30000,IT-BOL-GALVANI2,COURTYARD,3,6,631,0.9937,PASS,,True,False
32261,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,272,0.5,PASS,,True,False
30954,IT-BOL-GALVANI2,COURTYARD,2,8,314,0.3804,PASS,,True,True
30988,IT-BOL-GALVANI2,SLIVER,3,5,44,0.5,PASS,,True,False
29782,IT-BOL-GALVANI2,SLIVER,3,6,179,0.9999,FAIL,C11,True,False
32356,IT-BOL-GALVANI2,TRIANGLE,3,6,311,0.5,PASS,,True,False
31502,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,2,10,1851,1.0,PASS,,True,False
31926,IT-BOL-GALVANI2,U_OR_T_SHAPE,4,8,296,0.8648,PASS,,True,False
30253,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,234,0.5,PASS,,True,False
31444,IT-BOL-GALVANI2,SLIVER,2,3,126,0.9999,PASS,,True,False
30594,IT-BOL-GALVANI2,COURTYARD,2,7,1088,1.0,PASS,,True,False
31287,IT-BOL-GALVANI2,SLIVER,3,5,78,0.9999,PASS,,True,False
31293,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,319,0.4755,PASS,,True,True
31302,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,183,0.8276,PASS,,True,False
32763,IT-BOL-GALVANI2,SLIVER,6,5,72,0.9997,PASS,,True,False
33482,IT-BOL-GALVANI2,SQUARE,3,5,353,0.5,PASS,,True,False
29706,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,2,8,252,0.1722,PASS,,True,True
29719,IT-BOL-GALVANI2,COURTYARD,3,5,396,0.8204,PASS,,True,False
32489,IT-BOL-GALVANI2,SLIVER,3,5,193,0.9999,PASS,,True,False
32501,IT-BOL-GALVANI2,COURTYARD,2,8,581,1.0,PASS,,True,False
31124,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,402,0.9999,PASS,,True,False
31225,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,2,7,527,0.055,PASS,,True,True
30004,IT-BOL-GALVANI2,SLIVER,3,6,134,0.9999,PASS,,True,False
33473,IT-BOL-GALVANI2,COURTYARD,3,5,574,1.0,PASS,,True,False
33112,IT-BOL-GALVANI2,SLIVER,3,5,96,0.9999,PASS,,True,False
28237,IT-BOL-GALVANI2,COURTYARD,2,8,4877,0.1217,FAIL,C5,True,True
95976,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,6,1216,1.0,FAIL,C10,True,False
29718,IT-BOL-GALVANI2,L_SHAPE,3,6,237,0.9999,PASS,,True,False
32185,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,6,5,376,0.8807,PASS,,True,False
32188,IT-BOL-GALVANI2,SLIVER,3,5,225,0.9999,PASS,,True,False
33412,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,3,5,202,0.9842,PASS,,True,False
81082,IT-BOL-GALVANI2,SLIVER,2,3,24,0.9999,PASS,,True,False
81093,IT-BOL-GALVANI2,SLIVER,7,3,30,0.4998,FAIL,C10,True,True
28392,IT-BOL-GALVANI2,COURTYARD,3,6,1308,0.9637,FAIL,C10,True,False
29376,IT-BOL-GALVANI2,COURTYARD,6,7,613,0.9773,PASS,,True,False
29126,IT-BOL-GALVANI2,COURTYARD,3,6,881,1.0,PASS,,True,False
27997,IT-BOL-GALVANI2,COMPLEX_MULTI_WING,2,7,764,0.763,PASS,,True,False
28000,IT-BOL-GALVANI2,COURTYARD,3,6,743,0.5,PASS,,True,False
