building_id,district,n_floors,dwellings_total,n_groups,n_transitions,n_dwelling_count_changes,engine_status,geometry_outcome
way/310774080,ES-MAD-BERRUGUETE,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/310775064,ES-MAD-BERRUGUETE,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/310775068,ES-MAD-BERRUGUETE,5,18,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/310775071,ES-MAD-BERRUGUETE,8,32,8.0,7.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/310775072,ES-MAD-BERRUGUETE,4,18,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/310775075,ES-MAD-BERRUGUETE,8,12,8.0,7.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/310775076,ES-MAD-BERRUGUETE,9,29,9.0,8.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/311159684,ES-MAD-BERRUGUETE,3,37,,,1,REFUSED_K_GT_12,FALLBACK_PENDING_LAYOUT
way/311159685,ES-MAD-BERRUGUETE,3,33,3.0,2.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/311159688,ES-MAD-BERRUGUETE,3,33,3.0,2.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/311159689,ES-MAD-BERRUGUETE,4,18,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/311159690,ES-MAD-BERRUGUETE,2,15,2.0,1.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/311159691,ES-MAD-BERRUGUETE,3,5,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/311159692,ES-MAD-BERRUGUETE,4,7,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/311161162,ES-MAD-BERRUGUETE,4,17,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/311161163,ES-MAD-BERRUGUETE,3,12,3.0,2.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
way/311161164,ES-MAD-BERRUGUETE,4,6,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/311161165,ES-MAD-BERRUGUETE,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/311161166,ES-MAD-BERRUGUETE,3,3,3.0,2.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
way/311162657,ES-MAD-BERRUGUETE,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/311162658,ES-MAD-BERRUGUETE,7,15,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/311162659,ES-MAD-BERRUGUETE,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/311162660,ES-MAD-BERRUGUETE,7,39,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/311162661,ES-MAD-BERRUGUETE,6,19,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/311162662,ES-MAD-BERRUGUETE,7,40,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/311162663,ES-MAD-BERRUGUETE,7,39,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/311168052,ES-MAD-BERRUGUETE,3,6,3.0,2.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/311431848,ES-MAD-BERRUGUETE,5,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/311431849,ES-MAD-BERRUGUETE,5,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/311431851,ES-MAD-BERRUGUETE,7,6,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/311431852,ES-MAD-BERRUGUETE,6,34,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/311431853,ES-MAD-BERRUGUETE,4,6,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/311586300,ES-MAD-BERRUGUETE,5,8,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/311595043,ES-MAD-BERRUGUETE,7,17,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/311595045,ES-MAD-BERRUGUETE,4,18,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/311595048,ES-MAD-BERRUGUETE,7,16,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/311602374,ES-MAD-BERRUGUETE,4,9,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/311968161,ES-MAD-BERRUGUETE,5,20,5.0,4.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/311968162,ES-MAD-BERRUGUETE,5,29,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/311968163,ES-MAD-BERRUGUETE,5,14,5.0,4.0,1,EMITTED,
way/322742247,ES-MAD-BERRUGUETE,7,24,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/322742249,ES-MAD-BERRUGUETE,4,7,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/322742251,ES-MAD-BERRUGUETE,5,14,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/322742254,ES-MAD-BERRUGUETE,3,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/322742256,ES-MAD-BERRUGUETE,3,7,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/322742257,ES-MAD-BERRUGUETE,4,16,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
way/322742258,ES-MAD-BERRUGUETE,5,29,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/322742259,ES-MAD-BERRUGUETE,3,9,3.0,2.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/322742263,ES-MAD-BERRUGUETE,4,24,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/322742264,ES-MAD-BERRUGUETE,4,8,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/322742265,ES-MAD-BERRUGUETE,7,24,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/333138109,ES-MAD-BERRUGUETE,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/333138111,ES-MAD-BERRUGUETE,5,37,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT
way/333138113,ES-MAD-BERRUGUETE,7,43,7.0,6.0,1,EMITTED,
way/333138116,ES-MAD-BERRUGUETE,3,22,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT
way/333138121,ES-MAD-BERRUGUETE,5,3,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/333138124,ES-MAD-BERRUGUETE,6,31,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/333138127,ES-MAD-BERRUGUETE,5,15,5.0,4.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/333138128,ES-MAD-BERRUGUETE,7,22,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/333138129,ES-MAD-BERRUGUETE,3,4,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/333138130,ES-MAD-BERRUGUETE,7,68,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT
way/333138131,ES-MAD-BERRUGUETE,4,7,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/333138134,ES-MAD-BERRUGUETE,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/333138136,ES-MAD-BERRUGUETE,8,54,8.0,7.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/340701289,ES-MAD-BERRUGUETE,1,5,1.0,0.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/380242656,ES-MAD-BERRUGUETE,6,34,6.0,5.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/380242657,ES-MAD-BERRUGUETE,6,73,,,1,REFUSED_K_GT_12,FALLBACK_PENDING_LAYOUT
way/380242658,ES-MAD-BERRUGUETE,3,9,3.0,2.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/380242662,ES-MAD-BERRUGUETE,5,16,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/380242663,ES-MAD-BERRUGUETE,3,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/380242664,ES-MAD-BERRUGUETE,1,1,1.0,0.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
way/380242665,ES-MAD-BERRUGUETE,4,3,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/380242666,ES-MAD-BERRUGUETE,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/380242668,ES-MAD-BERRUGUETE,2,3,2.0,1.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/380242669,ES-MAD-BERRUGUETE,7,30,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/380242671,ES-MAD-BERRUGUETE,4,6,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/380242672,ES-MAD-BERRUGUETE,4,5,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/388485179,ES-MAD-BERRUGUETE,3,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/388485182,ES-MAD-BERRUGUETE,7,23,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/388485183,ES-MAD-BERRUGUETE,3,4,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/388485186,ES-MAD-BERRUGUETE,3,15,3.0,2.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/388485189,ES-MAD-BERRUGUETE,4,7,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/388485191,ES-MAD-BERRUGUETE,7,38,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/388485193,ES-MAD-BERRUGUETE,2,9,2.0,1.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/388485194,ES-MAD-BERRUGUETE,8,23,8.0,7.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/388485196,ES-MAD-BERRUGUETE,7,18,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/388485198,ES-MAD-BERRUGUETE,3,4,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/388485200,ES-MAD-BERRUGUETE,4,6,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/388485201,ES-MAD-BERRUGUETE,3,52,,,1,REFUSED_K_GT_12,FALLBACK_PENDING_LAYOUT
way/388485203,ES-MAD-BERRUGUETE,7,24,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/388485205,ES-MAD-BERRUGUETE,3,5,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/389587830,ES-MAD-BERRUGUETE,3,20,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/389587831,ES-MAD-BERRUGUETE,3,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/389587832,ES-MAD-BERRUGUETE,3,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/389587833,ES-MAD-BERRUGUETE,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/389587834,ES-MAD-BERRUGUETE,3,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/389587835,ES-MAD-BERRUGUETE,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/391270217,ES-MAD-BERRUGUETE,2,20,2.0,1.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/391270218,ES-MAD-BERRUGUETE,3,18,3.0,2.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/391270219,ES-MAD-BERRUGUETE,4,18,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/391270220,ES-MAD-BERRUGUETE,4,18,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/391270221,ES-MAD-BERRUGUETE,4,20,,,0,FALLBACK,FALLBACK_PENDING_LAYOUT
way/391270222,ES-MAD-BERRUGUETE,5,21,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/391270224,ES-MAD-BERRUGUETE,4,18,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/391275429,ES-MAD-BERRUGUETE,4,4,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/391275430,ES-MAD-BERRUGUETE,3,2,2.0,1.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/391275431,ES-MAD-BERRUGUETE,4,6,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/391275432,ES-MAD-BERRUGUETE,6,4,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/391275433,ES-MAD-BERRUGUETE,5,12,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/391275434,ES-MAD-BERRUGUETE,5,12,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/391275435,ES-MAD-BERRUGUETE,5,9,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/391276755,ES-MAD-BERRUGUETE,5,8,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/391276756,ES-MAD-BERRUGUETE,4,12,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/391276757,ES-MAD-BERRUGUETE,4,9,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/391276758,ES-MAD-BERRUGUETE,7,22,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/391276759,ES-MAD-BERRUGUETE,4,7,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/391276760,ES-MAD-BERRUGUETE,5,8,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/391276761,ES-MAD-BERRUGUETE,5,8,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/391276762,ES-MAD-BERRUGUETE,7,11,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/391276763,ES-MAD-BERRUGUETE,5,9,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/391276764,ES-MAD-BERRUGUETE,7,9,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/391276765,ES-MAD-BERRUGUETE,1,1,1.0,0.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/391276766,ES-MAD-BERRUGUETE,7,17,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/391276767,ES-MAD-BERRUGUETE,4,3,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/391276768,ES-MAD-BERRUGUETE,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/391279228,ES-MAD-BERRUGUETE,7,44,7.0,6.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/391279229,ES-MAD-BERRUGUETE,8,44,8.0,7.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/391279232,ES-MAD-BERRUGUETE,3,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/391279233,ES-MAD-BERRUGUETE,4,7,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/391279234,ES-MAD-BERRUGUETE,7,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/391279239,ES-MAD-BERRUGUETE,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/391662735,ES-MAD-BERRUGUETE,8,51,8.0,7.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/400445219,ES-MAD-BERRUGUETE,3,15,,,0,FALLBACK,FALLBACK_PENDING_LAYOUT
way/400445221,ES-MAD-BERRUGUETE,5,8,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT
way/400445225,ES-MAD-BERRUGUETE,6,18,6.0,5.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/403642583,ES-MAD-BERRUGUETE,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/403642584,ES-MAD-BERRUGUETE,2,11,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT
way/403642585,ES-MAD-BERRUGUETE,3,19,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/403642591,ES-MAD-BERRUGUETE,3,2,2.0,1.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/403642592,ES-MAD-BERRUGUETE,3,2,2.0,1.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/403642593,ES-MAD-BERRUGUETE,4,4,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
way/403642594,ES-MAD-BERRUGUETE,3,6,3.0,2.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/403642597,ES-MAD-BERRUGUETE,4,7,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/403855649,ES-MAD-BERRUGUETE,3,29,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/403855650,ES-MAD-BERRUGUETE,3,29,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/403855651,ES-MAD-BERRUGUETE,4,8,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/403855653,ES-MAD-BERRUGUETE,4,4,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/403855654,ES-MAD-BERRUGUETE,5,7,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/403856092,ES-MAD-BERRUGUETE,4,13,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/403856093,ES-MAD-BERRUGUETE,4,8,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/403856094,ES-MAD-BERRUGUETE,3,8,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/416627786,ES-MAD-BERRUGUETE,5,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/420409335,ES-MAD-BERRUGUETE,3,20,,,1,FALLBACK,FALLBACK_PENDING_LAYOUT
way/420409339,ES-MAD-BERRUGUETE,3,6,3.0,2.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/420409343,ES-MAD-BERRUGUETE,3,14,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/420409346,ES-MAD-BERRUGUETE,3,6,3.0,2.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/420409347,ES-MAD-BERRUGUETE,1,5,1.0,0.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/420409350,ES-MAD-BERRUGUETE,3,2,2.0,1.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/420409352,ES-MAD-BERRUGUETE,3,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/420411245,ES-MAD-BERRUGUETE,2,4,2.0,1.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
way/420411247,ES-MAD-BERRUGUETE,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/420411248,ES-MAD-BERRUGUETE,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/420411249,ES-MAD-BERRUGUETE,2,4,2.0,1.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
way/420411321,ES-MAD-BERRUGUETE,3,8,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/420411322,ES-MAD-BERRUGUETE,3,4,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/420411323,ES-MAD-BERRUGUETE,3,3,3.0,2.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
way/420411324,ES-MAD-BERRUGUETE,2,2,2.0,1.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/428475104,ES-MAD-BERRUGUETE,5,21,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/428475105,ES-MAD-BERRUGUETE,5,4,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/428478237,ES-MAD-BERRUGUETE,5,11,5.0,4.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/428478238,ES-MAD-BERRUGUETE,5,30,5.0,4.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/428478241,ES-MAD-BERRUGUETE,2,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/428478590,ES-MAD-BERRUGUETE,4,12,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
way/432405443,ES-MAD-BERRUGUETE,4,7,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/432405444,ES-MAD-BERRUGUETE,2,7,2.0,1.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/432405449,ES-MAD-BERRUGUETE,3,6,3.0,2.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/432405451,ES-MAD-BERRUGUETE,3,9,3.0,2.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/432405458,ES-MAD-BERRUGUETE,3,1,1.0,0.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/432405459,ES-MAD-BERRUGUETE,4,11,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/432405737,ES-MAD-BERRUGUETE,6,68,6.0,5.0,1,EMITTED,
way/432411451,ES-MAD-BERRUGUETE,4,14,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/432411455,ES-MAD-BERRUGUETE,5,5,5.0,4.0,0,EMITTED,DWELLING_LAYOUT_EMITTED
way/432411457,ES-MAD-BERRUGUETE,4,10,4.0,3.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/432411459,ES-MAD-BERRUGUETE,4,12,4.0,3.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/432411462,ES-MAD-BERRUGUETE,3,5,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED
way/432411464,ES-MAD-BERRUGUETE,2,12,2.0,1.0,0,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
way/432411472,ES-MAD-BERRUGUETE,3,16,3.0,2.0,1,EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED
