Time,A1CA1EB2956D126E_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],A1CA1EB2956D126E_F0_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],A1CA1EB2956D126E_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],A1CA1EB2956D126E_F0_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],A1CA1EB2956D126E_F0_WHOLE::Des Latent Heat Load [W],A1CA1EB2956D126E_F0_WHOLE::Des Latent Cool Load [W],A1CA1EB2956D126E_F0_WHOLE::Des Latent Heat Mass Flow [kg/s],A1CA1EB2956D126E_F0_WHOLE::Des Latent Cool Mass Flow [kg/s],A1CA1EB2956D126E_F0_WHOLE::Des Heat Load No DOAS [W],A1CA1EB2956D126E_F0_WHOLE::Des Sens Cool Load No DOAS [W],A1CA1EB2956D126E_F0_WHOLE::Des Latent Heat Load No DOAS [W],A1CA1EB2956D126E_F0_WHOLE::Des Latent Cool Load No DOAS [W],A1CA1EB2956D126E_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],A1CA1EB2956D126E_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],A1CA1EB2956D126E_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],A1CA1EB2956D126E_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],A1CA1EB2956D126E_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],A1CA1EB2956D126E_F1_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],A1CA1EB2956D126E_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],A1CA1EB2956D126E_F1_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],A1CA1EB2956D126E_F1_WHOLE::Des Latent Heat Load [W],A1CA1EB2956D126E_F1_WHOLE::Des Latent Cool Load [W],A1CA1EB2956D126E_F1_WHOLE::Des Latent Heat Mass Flow [kg/s],A1CA1EB2956D126E_F1_WHOLE::Des Latent Cool Mass Flow [kg/s],A1CA1EB2956D126E_F1_WHOLE::Des Heat Load No DOAS [W],A1CA1EB2956D126E_F1_WHOLE::Des Sens Cool Load No DOAS [W],A1CA1EB2956D126E_F1_WHOLE::Des Latent Heat Load No DOAS [W],A1CA1EB2956D126E_F1_WHOLE::Des Latent Cool Load No DOAS [W],A1CA1EB2956D126E_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],A1CA1EB2956D126E_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],A1CA1EB2956D126E_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],A1CA1EB2956D126E_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],A1CA1EB2956D126E_F2_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],A1CA1EB2956D126E_F2_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],A1CA1EB2956D126E_F2_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],A1CA1EB2956D126E_F2_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],A1CA1EB2956D126E_F2_WHOLE::Des Latent Heat Load [W],A1CA1EB2956D126E_F2_WHOLE::Des Latent Cool Load [W],A1CA1EB2956D126E_F2_WHOLE::Des Latent Heat Mass Flow [kg/s],A1CA1EB2956D126E_F2_WHOLE::Des Latent Cool Mass Flow [kg/s],A1CA1EB2956D126E_F2_WHOLE::Des Heat Load No DOAS [W],A1CA1EB2956D126E_F2_WHOLE::Des Sens Cool Load No DOAS [W],A1CA1EB2956D126E_F2_WHOLE::Des Latent Heat Load No DOAS [W],A1CA1EB2956D126E_F2_WHOLE::Des Latent Cool Load No DOAS [W],A1CA1EB2956D126E_F2_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],A1CA1EB2956D126E_F2_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],A1CA1EB2956D126E_F2_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],A1CA1EB2956D126E_F2_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],A1CA1EB2956D126E_F3_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],A1CA1EB2956D126E_F3_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],A1CA1EB2956D126E_F3_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],A1CA1EB2956D126E_F3_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],A1CA1EB2956D126E_F3_WHOLE::Des Latent Heat Load [W],A1CA1EB2956D126E_F3_WHOLE::Des Latent Cool Load [W],A1CA1EB2956D126E_F3_WHOLE::Des Latent Heat Mass Flow [kg/s],A1CA1EB2956D126E_F3_WHOLE::Des Latent Cool Mass Flow [kg/s],A1CA1EB2956D126E_F3_WHOLE::Des Heat Load No DOAS [W],A1CA1EB2956D126E_F3_WHOLE::Des Sens Cool Load No DOAS [W],A1CA1EB2956D126E_F3_WHOLE::Des Latent Heat Load No DOAS [W],A1CA1EB2956D126E_F3_WHOLE::Des Latent Cool Load No DOAS [W],A1CA1EB2956D126E_F3_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],A1CA1EB2956D126E_F3_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],A1CA1EB2956D126E_F3_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],A1CA1EB2956D126E_F3_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],A1CA1EB2956D126E_F4_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],A1CA1EB2956D126E_F4_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],A1CA1EB2956D126E_F4_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],A1CA1EB2956D126E_F4_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],A1CA1EB2956D126E_F4_WHOLE::Des Latent Heat Load [W],A1CA1EB2956D126E_F4_WHOLE::Des Latent Cool Load [W],A1CA1EB2956D126E_F4_WHOLE::Des Latent Heat Mass Flow [kg/s],A1CA1EB2956D126E_F4_WHOLE::Des Latent Cool Mass Flow [kg/s],A1CA1EB2956D126E_F4_WHOLE::Des Heat Load No DOAS [W],A1CA1EB2956D126E_F4_WHOLE::Des Sens Cool Load No DOAS [W],A1CA1EB2956D126E_F4_WHOLE::Des Latent Heat Load No DOAS [W],A1CA1EB2956D126E_F4_WHOLE::Des Latent Cool Load No DOAS [W],A1CA1EB2956D126E_F4_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],A1CA1EB2956D126E_F4_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],A1CA1EB2956D126E_F4_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],A1CA1EB2956D126E_F4_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
18:30:00,3.314316E+02,0.000000E+00,1.083296E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999661E+01,3.079897E+01,2.612396E+01,5.237464E+01,2.967566E+02,0.000000E+00,9.699597E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999661E+01,2.979523E+01,2.920205E+01,4.373304E+01,2.979323E+02,0.000000E+00,9.738027E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999662E+01,2.982948E+01,3.014776E+01,4.141057E+01,3.428703E+02,0.000000E+00,1.120682E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999657E+01,3.110063E+01,2.991339E+01,4.197328E+01,1.143569E+03,0.000000E+00,3.737575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999486E+01,4.251997E+01,2.943248E+01,4.315692E+01
18:35:00,3.326719E+02,0.000000E+00,1.087349E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999660E+01,3.082525E+01,2.611545E+01,5.239245E+01,2.979979E+02,0.000000E+00,9.740165E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999660E+01,2.982269E+01,2.919500E+01,4.374486E+01,2.991780E+02,0.000000E+00,9.778738E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999661E+01,2.985700E+01,3.014195E+01,4.141903E+01,3.442037E+02,0.000000E+00,1.125040E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999656E+01,3.112871E+01,2.991109E+01,4.197330E+01,1.147914E+03,0.000000E+00,3.751775E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999486E+01,4.255367E+01,2.943074E+01,4.315525E+01
18:40:00,3.338988E+02,0.000000E+00,1.091359E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999659E+01,3.085440E+01,2.610602E+01,5.243792E+01,2.992258E+02,0.000000E+00,9.780297E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999659E+01,2.985315E+01,2.918684E+01,4.378036E+01,3.004101E+02,0.000000E+00,9.819008E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999660E+01,2.988752E+01,3.013496E+01,4.145012E+01,3.455197E+02,0.000000E+00,1.129341E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999655E+01,3.115958E+01,2.990727E+01,4.199707E+01,1.152073E+03,0.000000E+00,3.765368E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999486E+01,4.258772E+01,2.942571E+01,4.318239E+01
18:45:00,3.351124E+02,0.000000E+00,1.095326E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999659E+01,3.088607E+01,2.609588E+01,5.250839E+01,3.004404E+02,0.000000E+00,9.819992E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999658E+01,2.988629E+01,2.917785E+01,4.383710E+01,3.016288E+02,0.000000E+00,9.858836E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999659E+01,2.992071E+01,3.012708E+01,4.150145E+01,3.468180E+02,0.000000E+00,1.133584E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999654E+01,3.119291E+01,2.990234E+01,4.204186E+01,1.156043E+03,0.000000E+00,3.778340E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999486E+01,4.262202E+01,2.941819E+01,4.323459E+01
18:50:00,3.363127E+02,0.000000E+00,1.099248E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999658E+01,3.091978E+01,2.608514E+01,5.260156E+01,3.016416E+02,0.000000E+00,9.859250E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999658E+01,2.992160E+01,2.916817E+01,4.391309E+01,3.028339E+02,0.000000E+00,9.898223E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999658E+01,2.995607E+01,3.011851E+01,4.157104E+01,3.480986E+02,0.000000E+00,1.137769E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999654E+01,3.122821E+01,2.989656E+01,4.210553E+01,1.159819E+03,0.000000E+00,3.790680E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999486E+01,4.265626E+01,2.940868E+01,4.330905E+01
18:55:00,3.374995E+02,0.000000E+00,1.103127E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999657E+01,3.095503E+01,2.607390E+01,5.271542E+01,3.028294E+02,0.000000E+00,9.898071E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999657E+01,2.995858E+01,2.915791E+01,4.400660E+01,3.040255E+02,0.000000E+00,9.937166E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999657E+01,2.999310E+01,3.010933E+01,4.165726E+01,3.493613E+02,0.000000E+00,1.141896E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999653E+01,3.126499E+01,2.989002E+01,4.218636E+01,1.163397E+03,0.000000E+00,3.802376E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999486E+01,4.269019E+01,2.939750E+01,4.340351E+01
19:00:00,3.386729E+02,0.000000E+00,1.106962E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999657E+01,3.099149E+01,2.606218E+01,5.284824E+01,3.040038E+02,0.000000E+00,9.936452E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999656E+01,2.999690E+01,2.914713E+01,4.411606E+01,3.052035E+02,0.000000E+00,9.975664E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999656E+01,3.003145E+01,3.009967E+01,4.175850E+01,3.506059E+02,0.000000E+00,1.145964E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999652E+01,3.130292E+01,2.988291E+01,4.228259E+01,1.166775E+03,0.000000E+00,3.813414E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999486E+01,4.272367E+01,2.938479E+01,4.351624E+01
19:05:00,3.398874E+02,0.000000E+00,1.110932E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999656E+01,3.102895E+01,2.605003E+01,5.299830E+01,3.052193E+02,0.000000E+00,9.976176E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999655E+01,3.003633E+01,2.913585E+01,4.424006E+01,3.064224E+02,0.000000E+00,1.001550E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999656E+01,3.007092E+01,3.008952E+01,4.187346E+01,3.518908E+02,0.000000E+00,1.150163E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999652E+01,3.134180E+01,2.987520E+01,4.239295E+01,1.170231E+03,0.000000E+00,3.824713E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999486E+01,4.275670E+01,2.937072E+01,4.364554E+01
19:10:00,3.411435E+02,0.000000E+00,1.115037E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999655E+01,3.106825E+01,2.603896E+01,5.319466E+01,3.064763E+02,0.000000E+00,1.001726E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999654E+01,3.007774E+01,2.912557E+01,4.440329E+01,3.076829E+02,0.000000E+00,1.005670E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999654E+01,3.011236E+01,3.008031E+01,4.202581E+01,3.532194E+02,0.000000E+00,1.154505E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999651E+01,3.138247E+01,2.986830E+01,4.254143E+01,1.173811E+03,0.000000E+00,3.836412E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999486E+01,4.279036E+01,2.935769E+01,4.381355E+01
19:15:00,3.424409E+02,0.000000E+00,1.119277E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999654E+01,3.110978E+01,2.602933E+01,5.345528E+01,3.077747E+02,0.000000E+00,1.005970E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999653E+01,3.012154E+01,2.911669E+01,4.462082E+01,3.089850E+02,0.000000E+00,1.009925E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999653E+01,3.015618E+01,3.007244E+01,4.222981E+01,3.545918E+02,0.000000E+00,1.158991E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999649E+01,3.142533E+01,2.986266E+01,4.274234E+01,1.177505E+03,0.000000E+00,3.848484E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999485E+01,4.282525E+01,2.934656E+01,4.403396E+01
19:20:00,3.437799E+02,0.000000E+00,1.123653E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999653E+01,3.115344E+01,2.602073E+01,5.378461E+01,3.091147E+02,0.000000E+00,1.010349E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999651E+01,3.016762E+01,2.910884E+01,4.489621E+01,3.103287E+02,0.000000E+00,1.014317E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999652E+01,3.020228E+01,3.006560E+01,4.248872E+01,3.560080E+02,0.000000E+00,1.163619E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999648E+01,3.147030E+01,2.985800E+01,4.299881E+01,1.181313E+03,0.000000E+00,3.860931E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999485E+01,4.286136E+01,2.933682E+01,4.431067E+01
19:25:00,3.451604E+02,0.000000E+00,1.128165E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999652E+01,3.119894E+01,2.601271E+01,5.417995E+01,3.104963E+02,0.000000E+00,1.014864E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999650E+01,3.021570E+01,2.910159E+01,4.522705E+01,3.117141E+02,0.000000E+00,1.018845E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999651E+01,3.025038E+01,3.005936E+01,4.280018E+01,3.574682E+02,0.000000E+00,1.168392E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999647E+01,3.151711E+01,2.985394E+01,4.330840E+01,1.185237E+03,0.000000E+00,3.873755E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999484E+01,4.289840E+01,2.932766E+01,4.464224E+01
19:30:00,3.465825E+02,0.000000E+00,1.132813E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999651E+01,3.124598E+01,2.600497E+01,5.463648E+01,3.119195E+02,0.000000E+00,1.019516E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999649E+01,3.026545E+01,2.909463E+01,4.560922E+01,3.131413E+02,0.000000E+00,1.023510E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999649E+01,3.030015E+01,3.005344E+01,4.316026E+01,3.589724E+02,0.000000E+00,1.173308E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999646E+01,3.156544E+01,2.985016E+01,4.366716E+01,1.189276E+03,0.000000E+00,3.886957E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999484E+01,4.293606E+01,2.931852E+01,4.502533E+01
19:35:00,3.480462E+02,0.000000E+00,1.137597E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999650E+01,3.129427E+01,2.599737E+01,5.514944E+01,3.133844E+02,0.000000E+00,1.024304E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999648E+01,3.031659E+01,2.908784E+01,4.603869E+01,3.146104E+02,0.000000E+00,1.028311E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999648E+01,3.035130E+01,3.004767E+01,4.356512E+01,3.605206E+02,0.000000E+00,1.178368E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999645E+01,3.161503E+01,2.984651E+01,4.407121E+01,1.193431E+03,0.000000E+00,3.900536E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999484E+01,4.297410E+01,2.930911E+01,4.545636E+01
19:40:00,3.495517E+02,0.000000E+00,1.142517E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999649E+01,3.134359E+01,2.598984E+01,5.571462E+01,3.148911E+02,0.000000E+00,1.029228E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999647E+01,3.036887E+01,2.908112E+01,4.651190E+01,3.161213E+02,0.000000E+00,1.033249E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999647E+01,3.040359E+01,3.004197E+01,4.401138E+01,3.621130E+02,0.000000E+00,1.183572E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999645E+01,3.166563E+01,2.984287E+01,4.451717E+01,1.197702E+03,0.000000E+00,3.914495E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999483E+01,4.301232E+01,2.929928E+01,4.593203E+01
19:45:00,3.510990E+02,0.000000E+00,1.147574E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999648E+01,3.139373E+01,2.598231E+01,5.632827E+01,3.164396E+02,0.000000E+00,1.034289E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999646E+01,3.042208E+01,2.907440E+01,4.702566E+01,3.176742E+02,0.000000E+00,1.038324E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999646E+01,3.045681E+01,3.003628E+01,4.449603E+01,3.637496E+02,0.000000E+00,1.188921E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999644E+01,3.171704E+01,2.983917E+01,4.500198E+01,1.202090E+03,0.000000E+00,3.928834E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999483E+01,4.305060E+01,2.928893E+01,4.644935E+01
