Time,4E94EF170223425E_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],4E94EF170223425E_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],4E94EF170223425E_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],4E94EF170223425E_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],4E94EF170223425E_F0_DWELLING_0::Des Latent Heat Load [W],4E94EF170223425E_F0_DWELLING_0::Des Latent Cool Load [W],4E94EF170223425E_F0_DWELLING_0::Des Latent Heat Mass Flow [kg/s],4E94EF170223425E_F0_DWELLING_0::Des Latent Cool Mass Flow [kg/s],4E94EF170223425E_F0_DWELLING_0::Des Heat Load No DOAS [W],4E94EF170223425E_F0_DWELLING_0::Des Sens Cool Load No DOAS [W],4E94EF170223425E_F0_DWELLING_0::Des Latent Heat Load No DOAS [W],4E94EF170223425E_F0_DWELLING_0::Des Latent Cool Load No DOAS [W],4E94EF170223425E_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],4E94EF170223425E_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],4E94EF170223425E_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],4E94EF170223425E_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],4E94EF170223425E_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],4E94EF170223425E_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],4E94EF170223425E_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],4E94EF170223425E_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],4E94EF170223425E_F1_DWELLING_0::Des Latent Heat Load [W],4E94EF170223425E_F1_DWELLING_0::Des Latent Cool Load [W],4E94EF170223425E_F1_DWELLING_0::Des Latent Heat Mass Flow [kg/s],4E94EF170223425E_F1_DWELLING_0::Des Latent Cool Mass Flow [kg/s],4E94EF170223425E_F1_DWELLING_0::Des Heat Load No DOAS [W],4E94EF170223425E_F1_DWELLING_0::Des Sens Cool Load No DOAS [W],4E94EF170223425E_F1_DWELLING_0::Des Latent Heat Load No DOAS [W],4E94EF170223425E_F1_DWELLING_0::Des Latent Cool Load No DOAS [W],4E94EF170223425E_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],4E94EF170223425E_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],4E94EF170223425E_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],4E94EF170223425E_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],4E94EF170223425E_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],4E94EF170223425E_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],4E94EF170223425E_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],4E94EF170223425E_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],4E94EF170223425E_F2_DWELLING_0::Des Latent Heat Load [W],4E94EF170223425E_F2_DWELLING_0::Des Latent Cool Load [W],4E94EF170223425E_F2_DWELLING_0::Des Latent Heat Mass Flow [kg/s],4E94EF170223425E_F2_DWELLING_0::Des Latent Cool Mass Flow [kg/s],4E94EF170223425E_F2_DWELLING_0::Des Heat Load No DOAS [W],4E94EF170223425E_F2_DWELLING_0::Des Sens Cool Load No DOAS [W],4E94EF170223425E_F2_DWELLING_0::Des Latent Heat Load No DOAS [W],4E94EF170223425E_F2_DWELLING_0::Des Latent Cool Load No DOAS [W],4E94EF170223425E_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],4E94EF170223425E_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],4E94EF170223425E_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],4E94EF170223425E_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],4E94EF170223425E_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],4E94EF170223425E_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],4E94EF170223425E_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],4E94EF170223425E_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],4E94EF170223425E_F3_DWELLING_0::Des Latent Heat Load [W],4E94EF170223425E_F3_DWELLING_0::Des Latent Cool Load [W],4E94EF170223425E_F3_DWELLING_0::Des Latent Heat Mass Flow [kg/s],4E94EF170223425E_F3_DWELLING_0::Des Latent Cool Mass Flow [kg/s],4E94EF170223425E_F3_DWELLING_0::Des Heat Load No DOAS [W],4E94EF170223425E_F3_DWELLING_0::Des Sens Cool Load No DOAS [W],4E94EF170223425E_F3_DWELLING_0::Des Latent Heat Load No DOAS [W],4E94EF170223425E_F3_DWELLING_0::Des Latent Cool Load No DOAS [W],4E94EF170223425E_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],4E94EF170223425E_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],4E94EF170223425E_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],4E94EF170223425E_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],4E94EF170223425E_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],4E94EF170223425E_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],4E94EF170223425E_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],4E94EF170223425E_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],4E94EF170223425E_F0_DWELLING_1::Des Latent Heat Load [W],4E94EF170223425E_F0_DWELLING_1::Des Latent Cool Load [W],4E94EF170223425E_F0_DWELLING_1::Des Latent Heat Mass Flow [kg/s],4E94EF170223425E_F0_DWELLING_1::Des Latent Cool Mass Flow [kg/s],4E94EF170223425E_F0_DWELLING_1::Des Heat Load No DOAS [W],4E94EF170223425E_F0_DWELLING_1::Des Sens Cool Load No DOAS [W],4E94EF170223425E_F0_DWELLING_1::Des Latent Heat Load No DOAS [W],4E94EF170223425E_F0_DWELLING_1::Des Latent Cool Load No DOAS [W],4E94EF170223425E_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],4E94EF170223425E_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],4E94EF170223425E_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],4E94EF170223425E_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
17:20:00,4.751729E+03,0.000000E+00,1.553105E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999634E+01,3.369997E+01,2.723234E+01,4.944401E+01,5.050792E+03,0.000000E+00,1.650855E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999637E+01,3.427702E+01,2.997700E+01,4.374469E+01,5.415459E+03,0.000000E+00,1.770041E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999627E+01,3.493717E+01,3.042824E+01,4.262486E+01,1.198029E+04,0.000000E+00,3.915608E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999514E+01,4.231869E+01,2.937031E+01,4.530311E+01,1.114189E+04,0.000000E+00,3.641569E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999498E+01,4.168943E+01,2.588261E+01,5.557395E+01
17:25:00,4.759016E+03,0.000000E+00,1.555486E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999632E+01,3.369310E+01,2.725009E+01,4.932628E+01,5.058293E+03,0.000000E+00,1.653306E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999636E+01,3.427074E+01,2.999423E+01,4.354123E+01,5.423717E+03,0.000000E+00,1.772739E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999625E+01,3.493238E+01,3.044425E+01,4.242963E+01,1.200741E+04,0.000000E+00,3.924469E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999512E+01,4.232950E+01,2.941651E+01,4.501702E+01,1.117259E+04,0.000000E+00,3.651603E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999496E+01,4.170438E+01,2.594140E+01,5.517882E+01
17:30:00,4.767755E+03,0.000000E+00,1.558342E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999631E+01,3.368852E+01,2.726666E+01,4.922388E+01,5.067275E+03,0.000000E+00,1.656242E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999634E+01,3.426664E+01,3.001257E+01,4.333714E+01,5.433469E+03,0.000000E+00,1.775926E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999624E+01,3.492964E+01,3.046106E+01,4.223454E+01,1.203735E+04,0.000000E+00,3.934253E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999511E+01,4.234208E+01,2.946320E+01,4.473271E+01,1.120679E+04,0.000000E+00,3.662779E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999495E+01,4.172170E+01,2.600434E+01,5.477450E+01
17:35:00,4.778013E+03,0.000000E+00,1.561694E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999630E+01,3.368594E+01,2.727852E+01,4.914611E+01,5.077827E+03,0.000000E+00,1.659690E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999633E+01,3.426446E+01,3.003180E+01,4.313282E+01,5.444822E+03,0.000000E+00,1.779637E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999623E+01,3.492868E+01,3.047843E+01,4.203997E+01,1.207025E+04,0.000000E+00,3.945006E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999509E+01,4.235613E+01,2.950921E+01,4.445300E+01,1.124456E+04,0.000000E+00,3.675123E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999493E+01,4.174098E+01,2.606895E+01,5.436908E+01
17:40:00,4.788603E+03,0.000000E+00,1.565155E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999628E+01,3.368514E+01,2.728427E+01,4.909624E+01,5.088575E+03,0.000000E+00,1.663203E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999632E+01,3.426397E+01,3.005111E+01,4.293012E+01,5.456177E+03,0.000000E+00,1.783348E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999622E+01,3.492931E+01,3.049578E+01,4.184717E+01,1.210421E+04,0.000000E+00,3.956103E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999508E+01,4.237145E+01,2.955374E+01,4.417968E+01,1.128481E+04,0.000000E+00,3.688273E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999491E+01,4.176193E+01,2.613394E+01,5.396650E+01
17:45:00,4.800629E+03,0.000000E+00,1.569085E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999627E+01,3.368593E+01,2.728394E+01,4.907356E+01,5.100764E+03,0.000000E+00,1.667186E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999630E+01,3.426498E+01,3.006986E+01,4.273051E+01,5.468971E+03,0.000000E+00,1.787529E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999620E+01,3.493134E+01,3.051302E+01,4.165629E+01,1.214138E+04,0.000000E+00,3.968250E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999507E+01,4.238785E+01,2.959669E+01,4.391286E+01,1.132872E+04,0.000000E+00,3.702623E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999490E+01,4.178429E+01,2.619866E+01,5.356874E+01
17:50:00,4.814528E+03,0.000000E+00,1.573628E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999626E+01,3.368813E+01,2.727802E+01,4.907611E+01,5.114867E+03,0.000000E+00,1.671795E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999629E+01,3.426735E+01,3.008773E+01,4.253463E+01,5.483731E+03,0.000000E+00,1.792352E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999619E+01,3.493463E+01,3.053035E+01,4.146669E+01,1.218242E+04,0.000000E+00,3.981664E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999506E+01,4.240521E+01,2.963831E+01,4.365167E+01,1.137651E+04,0.000000E+00,3.718241E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999488E+01,4.180788E+01,2.626269E+01,5.317691E+01
17:55:00,4.830263E+03,0.000000E+00,1.578770E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999624E+01,3.369161E+01,2.726750E+01,4.910054E+01,5.130857E+03,0.000000E+00,1.677021E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999628E+01,3.427091E+01,3.010473E+01,4.234230E+01,5.500403E+03,0.000000E+00,1.797801E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999618E+01,3.493905E+01,3.054802E+01,4.127771E+01,1.222729E+04,0.000000E+00,3.996327E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999504E+01,4.242341E+01,2.967891E+01,4.339514E+01,1.142818E+04,0.000000E+00,3.735127E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999487E+01,4.183253E+01,2.632576E+01,5.279166E+01
18:00:00,4.847832E+03,0.000000E+00,1.584512E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999623E+01,3.369622E+01,2.725345E+01,4.914341E+01,5.148732E+03,0.000000E+00,1.682863E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999627E+01,3.427557E+01,3.012102E+01,4.215306E+01,5.519002E+03,0.000000E+00,1.803879E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999617E+01,3.494445E+01,3.056614E+01,4.108898E+01,1.227604E+04,0.000000E+00,4.012257E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999503E+01,4.244235E+01,2.971875E+01,4.314252E+01,1.148377E+04,0.000000E+00,3.753295E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999485E+01,4.185810E+01,2.638771E+01,5.241330E+01
18:05:00,4.865297E+03,0.000000E+00,1.590219E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999622E+01,3.370184E+01,2.724128E+01,4.918867E+01,5.166524E+03,0.000000E+00,1.688677E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999626E+01,3.428120E+01,3.013340E+01,4.197444E+01,5.537513E+03,0.000000E+00,1.809929E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999616E+01,3.495074E+01,3.058470E+01,4.090049E+01,1.232422E+04,0.000000E+00,4.028002E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999502E+01,4.246195E+01,2.975800E+01,4.289326E+01,1.153819E+04,0.000000E+00,3.771080E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999484E+01,4.188447E+01,2.644846E+01,5.204184E+01
18:10:00,4.882492E+03,0.000000E+00,1.595839E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999621E+01,3.371054E+01,2.723220E+01,4.922986E+01,5.184124E+03,0.000000E+00,1.694429E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999625E+01,3.428988E+01,3.013488E+01,4.183852E+01,5.555838E+03,0.000000E+00,1.815918E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999615E+01,3.495998E+01,3.059804E+01,4.074041E+01,1.237127E+04,0.000000E+00,4.043379E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999501E+01,4.248339E+01,2.978614E+01,4.268879E+01,1.159085E+04,0.000000E+00,3.788289E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999483E+01,4.191232E+01,2.649574E+01,5.173335E+01
18:15:00,4.899485E+03,0.000000E+00,1.601392E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999620E+01,3.372327E+01,2.722524E+01,4.926777E+01,5.201552E+03,0.000000E+00,1.700125E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999624E+01,3.430263E+01,3.012485E+01,4.175522E+01,5.573986E+03,0.000000E+00,1.821849E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999614E+01,3.497321E+01,3.060537E+01,4.061893E+01,1.241725E+04,0.000000E+00,4.058405E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999501E+01,4.250703E+01,2.980085E+01,4.254319E+01,1.164180E+04,0.000000E+00,3.804937E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999483E+01,4.194171E+01,2.652427E+01,5.151362E+01
18:20:00,4.916295E+03,0.000000E+00,1.606886E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999619E+01,3.374007E+01,2.721919E+01,4.930508E+01,5.218810E+03,0.000000E+00,1.705765E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999623E+01,3.431946E+01,3.010652E+01,4.171848E+01,5.591950E+03,0.000000E+00,1.827719E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999613E+01,3.499044E+01,3.060867E+01,4.053293E+01,1.246210E+04,0.000000E+00,4.073061E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999501E+01,4.253267E+01,2.980632E+01,4.244761E+01,1.169101E+04,0.000000E+00,3.821019E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999483E+01,4.197247E+01,2.653717E+01,5.137437E+01
18:25:00,4.932920E+03,0.000000E+00,1.612319E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999618E+01,3.376057E+01,2.721329E+01,4.934382E+01,5.235894E+03,0.000000E+00,1.711348E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999622E+01,3.433997E+01,3.008315E+01,4.171888E+01,5.609725E+03,0.000000E+00,1.833528E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999612E+01,3.501121E+01,3.060978E+01,4.047653E+01,1.250578E+04,0.000000E+00,4.087336E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999500E+01,4.255994E+01,2.980746E+01,4.238823E+01,1.173846E+04,0.000000E+00,3.836527E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999483E+01,4.200430E+01,2.653972E+01,5.129726E+01
18:30:00,4.949360E+03,0.000000E+00,1.617692E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999617E+01,3.378431E+01,2.720722E+01,4.938475E+01,5.252804E+03,0.000000E+00,1.716874E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999621E+01,3.436363E+01,3.005683E+01,4.174927E+01,5.627308E+03,0.000000E+00,1.839275E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999612E+01,3.503504E+01,3.060973E+01,4.044512E+01,1.254825E+04,0.000000E+00,4.101217E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999500E+01,4.258847E+01,2.980725E+01,4.235542E+01,1.178412E+04,0.000000E+00,3.851448E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999483E+01,4.203696E+01,2.653588E+01,5.126737E+01
18:35:00,4.965612E+03,0.000000E+00,1.623003E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999617E+01,3.381087E+01,2.720075E+01,4.942844E+01,5.269536E+03,0.000000E+00,1.722343E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999621E+01,3.439003E+01,3.002873E+01,4.180483E+01,5.644698E+03,0.000000E+00,1.844958E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999611E+01,3.506148E+01,3.060888E+01,4.043581E+01,1.258949E+04,0.000000E+00,4.114693E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999500E+01,4.261796E+01,2.980669E+01,4.234463E+01,1.182794E+04,0.000000E+00,3.865770E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999483E+01,4.207024E+01,2.652800E+01,5.127506E+01
