district,building_id,building_tag,footprint_area_m2,levels_observed,height_m,year_built_observed,epc_certificate_found,blocker,district_blocker_histogram,touching_prepared_neighbours,touching_neighbour_age_bands,nearest_prepared_id,nearest_prepared_distance_m,nearest_prepared_age_band,nearest_prepared_type,nearest_prepared_levels,proposed_imputed_age_band,imputation_source
GB-LDN-STDUNSTANS,way/1058252103,house,47.4,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.06,way/1058252102,0.0,GB.06,TH,2.0,GB.06,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1058252104,house,49.3,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1058252102,4.4,GB.06,TH,2.0,GB.06,nearest_prepared_neighbour_4.4m
GB-LDN-STDUNSTANS,way/1058252105,house,52.9,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1058252102,8.8,GB.06,TH,2.0,GB.06,nearest_prepared_neighbour_8.8m
GB-LDN-STDUNSTANS,way/1058252106,house,47.5,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1058252110,13.5,GB.06,TH,2.0,GB.06,nearest_prepared_neighbour_13.5m
GB-LDN-STDUNSTANS,way/1058252107,house,48.0,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1058252110,9.1,GB.06,TH,2.0,GB.06,nearest_prepared_neighbour_9.1m
GB-LDN-STDUNSTANS,way/1058252108,house,53.4,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1058252110,4.3,GB.06,TH,2.0,GB.06,nearest_prepared_neighbour_4.3m
GB-LDN-STDUNSTANS,way/1058252109,house,47.2,2,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_G|I,,1,GB.06,way/1058252110,0.0,GB.06,TH,2.0,GB.06,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1058252119,house,40.5,3,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1058252118,5.1,H|I,AB,3.0,H|I,nearest_prepared_neighbour_5.1m
GB-LDN-STDUNSTANS,way/1058252120,house,41.5,3,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1058252122,4.4,GB.05,TH,3.0,GB.05,nearest_prepared_neighbour_4.4m
GB-LDN-STDUNSTANS,way/1058252121,house,40.2,3,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.05,way/1058252122,0.0,GB.05,TH,3.0,GB.05,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1058252123,apartments,166.1,3,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_E|F|G|I|J,,1,H|I,way/701972626,0.0,H|I,AB,3.0,H|I,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1058252125,house,41.2,3,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.05,way/1058252124,0.0,GB.05,TH,3.0,GB.05,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1058252126,house,42.8,3,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.06,way/1058252127,0.0,GB.06,TH,3.0,GB.06,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1058438117,residential,64.2,2,,,Y,PERIOD_STRADDLE_J_GB.06_GB.07,,2,G|H,way/1058438116,0.0,H,TH,2.0,H,nearest_prepared_neighbour_0.0m
GB-LDN-STDUNSTANS,way/1058438119,residential,65.2,2,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_F|H,,1,G,way/1058438118,0.0,G,TH,2.0,G,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1058438120,residential,62.6,2,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_G|H|I|J,,1,GB.05,way/554859560,0.0,GB.05,TH,2.0,GB.05,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1058438125,house,48.1,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,2,GB.05|GB.06,way/1058438124,0.0,GB.05,TH,2.0,GB.05,nearest_prepared_neighbour_0.0m
GB-LDN-STDUNSTANS,way/1060201727,house,45.8,3,,,Y,PERIOD_STRADDLE_F_GB.04_GB.05,,0,,,,,,,A,district_mode_same_type
GB-LDN-STDUNSTANS,way/1060201728,house,47.4,3,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,,,,,,A,district_mode_same_type
GB-LDN-STDUNSTANS,way/1060201729,house,45.0,3,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,,,,,,A,district_mode_same_type
GB-LDN-STDUNSTANS,way/1060201730,house,46.9,3,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/823489429,26.9,A,TH,,A,nearest_prepared_neighbour_26.9m
GB-LDN-STDUNSTANS,way/1060201731,house,58.0,3,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/823489429,23.3,A,TH,,A,nearest_prepared_neighbour_23.3m
GB-LDN-STDUNSTANS,way/1060522014,house,30.6,2,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_A|D,,1,GB.01,way/1060522013,0.0,GB.01,TH,2.0,GB.01,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1060522015,house,31.0,2,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_A|C,,0,,way/1060522013,4.7,GB.01,TH,2.0,GB.01,nearest_prepared_neighbour_4.7m
GB-LDN-STDUNSTANS,way/1060522016,house,38.6,2,,,Y,PERIOD_STRADDLE_B_GB.01_GB.02,,0,,way/823489429,8.9,A,TH,,A,nearest_prepared_neighbour_8.9m
GB-LDN-STDUNSTANS,way/1060522017,house,26.7,2,,,Y,PERIOD_STRADDLE_B_GB.01_GB.02,,0,,way/1061203030,10.0,GB.01,TH,2.0,GB.01,nearest_prepared_neighbour_10.0m
GB-LDN-STDUNSTANS,way/1060522018,house,45.0,2,,,Y,PERIOD_STRADDLE_B_GB.01_GB.02,,0,,way/823489429,8.9,A,TH,,A,nearest_prepared_neighbour_8.9m
GB-LDN-STDUNSTANS,way/1061147003,house,38.9,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,2,GB.01,way/1061147004,0.0,GB.01,TH,2.0,GB.01,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1061203032,house,35.9,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,2,GB.01|GB.06,way/1061203031,0.0,GB.06,TH,2.0,GB.06,nearest_prepared_neighbour_0.0m
GB-LDN-STDUNSTANS,way/1330242236,house,55.8,,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.01,way/396682091,0.0,GB.01,TH,3.0,GB.01,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1430302432,house,50.1,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.04,way/1430302444,0.0,GB.04,TH,2.0,GB.04,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1430302433,house,46.7,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1430302436,11.7,GB.03,TH,2.0,GB.03,nearest_prepared_neighbour_11.7m
GB-LDN-STDUNSTANS,way/1430302434,house,46.1,2,,,Y,PERIOD_STRADDLE_D_GB.03_GB.04,,0,,way/1430302436,5.9,GB.03,TH,2.0,GB.03,nearest_prepared_neighbour_5.9m
GB-LDN-STDUNSTANS,way/1430302435,house,46.1,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.03,way/1430302436,0.0,GB.03,TH,2.0,GB.03,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1430302438,house,45.5,2,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_E|G,,1,C|D,way/1430302437,0.0,C|D,TH,2.0,C|D,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1430302439,house,46.1,2,,,Y,PERIOD_STRADDLE_D_GB.03_GB.04,,1,GB.04,way/1430302440,0.0,GB.04,TH,2.0,GB.04,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1430302465,house,47.4,2,,,Y,PERIOD_STRADDLE_C_GB.02_GB.03,,0,,way/396585006,15.6,GB.04,TH,2.0,GB.04,nearest_prepared_neighbour_15.6m
GB-LDN-STDUNSTANS,way/1430302466,house,47.5,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1430549426,21.8,D|E,TH,2.0,D|E,nearest_prepared_neighbour_21.8m
GB-LDN-STDUNSTANS,way/1430302467,house,41.7,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1430549426,16.6,D|E,TH,2.0,D|E,nearest_prepared_neighbour_16.6m
GB-LDN-STDUNSTANS,way/1430302468,house,48.9,2,,,Y,PERIOD_STRADDLE_D_GB.03_GB.04,,0,,way/1430549426,10.9,D|E,TH,2.0,D|E,nearest_prepared_neighbour_10.9m
GB-LDN-STDUNSTANS,way/1430302469,house,46.2,2,,,Y,PERIOD_STRADDLE_C_GB.02_GB.03,,0,,way/1430549426,6.5,D|E,TH,2.0,D|E,nearest_prepared_neighbour_6.5m
GB-LDN-STDUNSTANS,way/1430302477,house,46.7,2,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_D|H,,1,E,way/1430302476,0.0,E,TH,2.0,E,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1430302478,house,45.0,2,,,Y,PERIOD_STRADDLE_C_GB.02_GB.03,,1,E,way/1430302479,0.0,E,TH,2.0,E,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1430536816,house,49.1,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1430302487,8.0,E,TH,2.0,E,nearest_prepared_neighbour_8.0m
GB-LDN-STDUNSTANS,way/1430536817,house,50.3,2,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_E|G,,0,,way/1430302487,14.6,E,TH,2.0,E,nearest_prepared_neighbour_14.6m
GB-LDN-STDUNSTANS,way/1430536818,house,45.9,2,,,Y,PERIOD_STRADDLE_F_GB.04_GB.05,,0,,way/298846073,9.1,E,TH,2.0,E,nearest_prepared_neighbour_9.1m
GB-LDN-STDUNSTANS,way/1430536819,house,49.8,2,,,Y,PERIOD_STRADDLE_D_GB.03_GB.04,,0,,way/298846073,3.7,E,TH,2.0,E,nearest_prepared_neighbour_3.7m
GB-LDN-STDUNSTANS,way/1430536823,house,56.1,2,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_C|D|E,,2,E|GB.04,way/1430536824,0.0,E,TH,2.0,E,nearest_prepared_neighbour_0.0m
GB-LDN-STDUNSTANS,way/1430536836,house,47.3,2,,,Y,PERIOD_STRADDLE_D_GB.03_GB.04,,1,GB.04,way/1430536837,0.0,GB.04,TH,2.0,GB.04,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1430536840,house,48.6,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.04,way/1430536839,0.0,GB.04,TH,2.0,GB.04,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1430536876,house,50.0,2,,,Y,PERIOD_STRADDLE_D_GB.03_GB.04,,1,GB.04,way/1430536875,0.0,GB.04,TH,2.0,GB.04,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1430536882,house,51.4,2,,,Y,PERIOD_STRADDLE_C_GB.02_GB.03,,1,E,way/298846070,0.0,E,TH,2.0,E,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1430536883,house,59.5,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/298846070,6.3,E,TH,2.0,E,nearest_prepared_neighbour_6.3m
GB-LDN-STDUNSTANS,way/1430536884,house,57.4,2,,,Y,PERIOD_STRADDLE_D_GB.03_GB.04,,1,B|C,way/1430536885,0.0,B|C,TH,2.0,B|C,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1430536891,house,47.3,2,,,Y,PERIOD_STRADDLE_D_GB.03_GB.04,,0,,way/1430536893,6.3,GB.04,TH,2.0,GB.04,nearest_prepared_neighbour_6.3m
GB-LDN-STDUNSTANS,way/1430536892,house,50.8,2,,,Y,PERIOD_STRADDLE_D_GB.03_GB.04,,1,GB.04,way/1430536893,0.0,GB.04,TH,2.0,GB.04,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1430549425,house,45.3,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,2,GB.04,way/1430549424,0.0,GB.04,TH,2.0,GB.04,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1430549436,house,45.6,2,,,Y,PERIOD_STRADDLE_D_GB.03_GB.04,,2,GB.04,way/1430549434,0.0,GB.04,TH,2.0,GB.04,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1430549460,house,40.0,2,,,Y,PERIOD_STRADDLE_D_GB.03_GB.04,,1,GB.04,way/1430549459,0.0,GB.04,TH,2.0,GB.04,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1430549469,house,49.6,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.04,way/1430549468,0.0,GB.04,TH,2.0,GB.04,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1430549470,house,48.9,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1430549468,6.9,GB.04,TH,2.0,GB.04,nearest_prepared_neighbour_6.9m
GB-LDN-STDUNSTANS,way/1430549478,house,44.1,2,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_D|H,,2,E,way/1430549477,0.0,E,TH,2.0,E,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1430549488,house,51.7,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,2,C|D|D|E,way/1430549489,0.0,C|D,TH,2.0,C|D,nearest_prepared_neighbour_0.0m
GB-LDN-STDUNSTANS,way/1430549490,house,50.1,2,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_B|D|E,,2,C|D|GB.04,way/1430549491,0.0,GB.04,TH,2.0,GB.04,nearest_prepared_neighbour_0.0m
GB-LDN-STDUNSTANS,way/1432575674,house,44.2,,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,2,GB.01|GB.02,way/1432575673,0.0,GB.02,TH,,GB.02,nearest_prepared_neighbour_0.0m
GB-LDN-STDUNSTANS,way/1432575678,house,44.0,,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.01,way/1432575677,0.0,GB.01,TH,,GB.01,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1432575679,house,43.7,,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.01,way/1432575680,0.0,GB.01,TH,,GB.01,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1432575692,house,63.3,,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.01,way/1432575693,0.0,GB.01,TH,,GB.01,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1432575709,house,57.6,3,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_G|I,,0,,way/396524039,2.9,I,TH,,I,nearest_prepared_neighbour_2.9m
GB-LDN-STDUNSTANS,way/1432575710,house,57.5,2,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_G|H,,0,,way/396524028,7.6,G,TH,,G,nearest_prepared_neighbour_7.6m
GB-LDN-STDUNSTANS,way/1432575711,house,58.6,2,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_G|H,,0,,way/1432575713,5.8,GB.06,TH,,GB.06,nearest_prepared_neighbour_5.8m
GB-LDN-STDUNSTANS,way/1432575712,house,57.6,,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.06,way/1432575713,0.0,GB.06,TH,,GB.06,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1432575725,house,45.6,3,,,Y,PERIOD_STRADDLE_D_GB.03_GB.04,,1,GB.05,way/1432575724,0.0,GB.05,TH,,GB.05,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1432575726,house,43.8,,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1432575724,5.8,GB.05,TH,,GB.05,nearest_prepared_neighbour_5.8m
GB-LDN-STDUNSTANS,way/1432575727,house,42.5,,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1432575742,11.3,GB.01,TH,,GB.01,nearest_prepared_neighbour_11.3m
GB-LDN-STDUNSTANS,way/1432575739,house,34.6,2,,,Y,PERIOD_STRADDLE_B_GB.01_GB.02,,1,GB.01,way/1432575738,0.0,GB.01,TH,,GB.01,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1432575740,house,35.2,,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1432575738,4.7,GB.01,TH,,GB.01,nearest_prepared_neighbour_4.7m
GB-LDN-STDUNSTANS,way/1432575741,house,36.4,,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.01,way/1432575742,0.0,GB.01,TH,,GB.01,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1433131820,house,48.1,2,,,Y,PERIOD_STRADDLE_F_GB.04_GB.05,,2,GB.03|GB.04,way/1433131819,0.0,GB.03,TH,2.0,GB.03,nearest_prepared_neighbour_0.0m
GB-LDN-STDUNSTANS,way/1433131824,house,42.0,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.04,way/1433131823,0.0,GB.04,TH,2.0,GB.04,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1433131825,house,51.6,2,,,Y,PERIOD_STRADDLE_K_GB.07_GB.08,,1,G,way/1433131826,0.0,G,TH,2.0,G,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1433576711,house,46.2,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.05,way/1433576710,0.0,GB.05,TH,2.0,GB.05,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1433576712,house,48.8,2,,,Y,PERIOD_STRADDLE_F_GB.04_GB.05,,0,,way/1433576710,4.9,GB.05,TH,2.0,GB.05,nearest_prepared_neighbour_4.9m
GB-LDN-STDUNSTANS,way/1433576713,house,46.6,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1433576710,10.0,GB.05,TH,2.0,GB.05,nearest_prepared_neighbour_10.0m
GB-LDN-STDUNSTANS,way/1433576714,house,50.6,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1433576710,15.0,GB.05,TH,2.0,GB.05,nearest_prepared_neighbour_15.0m
GB-LDN-STDUNSTANS,way/1433576715,house,49.7,2,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_F|L,,0,,way/1433576719,15.2,GB.04,TH,2.0,GB.04,nearest_prepared_neighbour_15.2m
GB-LDN-STDUNSTANS,way/1433576716,house,44.8,2,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_E|H,,0,,way/1433576719,10.4,GB.04,TH,2.0,GB.04,nearest_prepared_neighbour_10.4m
GB-LDN-STDUNSTANS,way/1433576717,house,54.1,2,,,Y,PERIOD_STRADDLE_F_GB.04_GB.05,,0,,way/1433576719,5.0,GB.04,TH,2.0,GB.04,nearest_prepared_neighbour_5.0m
GB-LDN-STDUNSTANS,way/1433576718,house,50.9,2,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_G|I,,1,GB.04,way/1433576719,0.0,GB.04,TH,2.0,GB.04,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1433576721,house,47.3,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,2,D|F|G,way/1433576722,0.0,G,TH,2.0,G,nearest_prepared_neighbour_0.0m
GB-LDN-STDUNSTANS,way/1433576723,house,53.4,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1433576727,5.0,D|F,TH,2.0,D|F,nearest_prepared_neighbour_5.0m
GB-LDN-STDUNSTANS,way/1433576724,house,55.5,2,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_E|I,,0,,way/396619816,18.9,F|G,TH,2.0,F|G,nearest_prepared_neighbour_18.9m
GB-LDN-STDUNSTANS,way/1433576725,house,49.6,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/396469818,16.4,GB.04,TH,2.0,GB.04,nearest_prepared_neighbour_16.4m
GB-LDN-STDUNSTANS,way/1433576726,house,49.5,2,,,Y,PERIOD_STRADDLE_K_GB.07_GB.08,,1,D|F,way/1433576727,0.0,D|F,TH,2.0,D|F,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1433576728,house,49.3,2,,,Y,PERIOD_STRADDLE_C_GB.02_GB.03,,1,D|F,way/1433576727,0.0,D|F,TH,2.0,D|F,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1433576729,house,50.2,2,,,Y,PERIOD_STRADDLE_F_GB.04_GB.05,,0,,way/1433576727,4.9,D|F,TH,2.0,D|F,nearest_prepared_neighbour_4.9m
GB-LDN-STDUNSTANS,way/1433576730,house,49.8,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1433576727,10.0,D|F,TH,2.0,D|F,nearest_prepared_neighbour_10.0m
GB-LDN-STDUNSTANS,way/1433576731,house,49.8,2,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/1433576727,15.1,D|F,TH,2.0,D|F,nearest_prepared_neighbour_15.1m
GB-LDN-STDUNSTANS,way/1433576732,house,49.7,2,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_G|K,,0,,way/1433576727,20.1,D|F,TH,2.0,D|F,nearest_prepared_neighbour_20.1m
GB-LDN-STDUNSTANS,way/1433576733,house,49.7,2,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_E|G,,0,,way/396469818,20.4,GB.04,TH,2.0,GB.04,nearest_prepared_neighbour_20.4m
GB-LDN-STDUNSTANS,way/1452468886,house,77.6,,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,1,GB.01,way/394902409,0.0,GB.01,TH,3.0,GB.01,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1452468887,house,73.5,,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/394902409,5.1,GB.01,TH,3.0,GB.01,nearest_prepared_neighbour_5.1m
GB-LDN-STDUNSTANS,way/1452468888,house,75.3,,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/394902409,10.0,GB.01,TH,3.0,GB.01,nearest_prepared_neighbour_10.0m
GB-LDN-STDUNSTANS,way/1452468889,house,80.2,,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/394902409,15.1,GB.01,TH,3.0,GB.01,nearest_prepared_neighbour_15.1m
GB-LDN-STDUNSTANS,way/1474894630,apartments,125.8,3,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_G|J|K,,1,K,way/1474894651,0.0,K,TH,3.0,K,touching_prepared_neighbours_agree
GB-LDN-STDUNSTANS,way/1475004676,house,51.4,1,,,Y,PERIOD_STRADDLE_D_GB.03_GB.04,,0,,way/892496546,10.2,A|B,TH,3.0,A|B,nearest_prepared_neighbour_10.2m
GB-LDN-STDUNSTANS,way/1475004677,house,51.5,1,,,Y,PERIOD_STRADDLE_D_GB.03_GB.04,,0,,way/892496548,10.1,GB.01,TH,3.0,GB.01,nearest_prepared_neighbour_10.1m
GB-LDN-STDUNSTANS,way/1475004679,house,54.8,1,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/892496553,10.7,GB.01,TH,3.0,GB.01,nearest_prepared_neighbour_10.7m
GB-LDN-STDUNSTANS,way/1475004680,house,51.5,1,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/892496552,10.8,A,TH,3.0,A,nearest_prepared_neighbour_10.8m
GB-LDN-STDUNSTANS,way/1475004681,house,51.1,1,,,Y,PERIOD_STRADDLE_D_GB.03_GB.04,,0,,way/892496550,10.9,A,TH,3.0,A,nearest_prepared_neighbour_10.9m
GB-LDN-STDUNSTANS,way/1475004682,house,51.9,1,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,way/892496553,16.4,GB.01,TH,3.0,GB.01,nearest_prepared_neighbour_16.4m
GB-LDN-STDUNSTANS,way/1475004683,house,49.5,1,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_F|H,,0,,way/892496553,13.0,GB.01,TH,3.0,GB.01,nearest_prepared_neighbour_13.0m
GB-LDN-STDUNSTANS,way/1475004684,house,52.6,1,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_E|G,,0,,way/892496553,11.5,GB.01,TH,3.0,GB.01,nearest_prepared_neighbour_11.5m
GB-LDN-STDUNSTANS,relation/6171462,apartments,2290.9,,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_D|I|J|K|L,,0,,,,,,,GB.08,district_mode_same_type
GB-LDN-STDUNSTANS,relation/6171463,apartments,3111.5,,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_I|J|K|L,,0,,,,,,,GB.08,district_mode_same_type
GB-LDN-STDUNSTANS,relation/19609965,dormitory,1040.2,5,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,0,,,,,,,A,district_mode_all_types
IT-BOL-GALVANI2,30810,Edificio generico,354.2,,,,,gpkg_null:year_built+levels+height_m,IDF_ASSEMBLY_FAILED_RuntimeError 5; CENSUS_SECTION_NO_RESIDENTIAL_BUILDINGS 4,4,IT.01,31004,0.0,IT.01,AB,,IT.01,touching_prepared_neighbours_agree
IT-BOL-GALVANI2,29376,Edificio generico,613.2,,,,,gpkg_null:year_built+levels+height_m,IDF_ASSEMBLY_FAILED_RuntimeError 5; CENSUS_SECTION_NO_RESIDENTIAL_BUILDINGS 4,5,IT.01|IT.05,29680,0.0,IT.01,TH,,IT.01,nearest_prepared_neighbour_0.0m
IT-BOL-GALVANI2,30646,Edificio generico,629.6,,,,,gpkg_null:year_built+levels+height_m,IDF_ASSEMBLY_FAILED_RuntimeError 5; CENSUS_SECTION_NO_RESIDENTIAL_BUILDINGS 4,5,IT.01,87569,0.0,IT.01,TH,,IT.01,touching_prepared_neighbours_agree
IT-BOL-GALVANI2,33610,Edificio generico,25.7,,,,,gpkg_null:year_built+levels+height_m,IDF_ASSEMBLY_FAILED_RuntimeError 5; CENSUS_SECTION_NO_RESIDENTIAL_BUILDINGS 4,0,,33500,17.3,IT.01,AB,,IT.01,nearest_prepared_neighbour_17.3m
IT-BOL-GALVANI2,30835,Edificio generico,565.2,,,,,gpkg_null:year_built+levels+height_m,IDF_ASSEMBLY_FAILED_RuntimeError 5; CENSUS_SECTION_NO_RESIDENTIAL_BUILDINGS 4,0,,30505,15.2,IT.01,AB,,IT.01,nearest_prepared_neighbour_15.2m
IT-BOL-GALVANI2,28821,Edificio generico,1768.2,,,,,gpkg_null:year_built+levels+height_m,IDF_ASSEMBLY_FAILED_RuntimeError 5; CENSUS_SECTION_NO_RESIDENTIAL_BUILDINGS 4,0,,29106,5.8,IT.01,AB,,IT.01,nearest_prepared_neighbour_5.8m
IT-BOL-GALVANI2,29695,Edificio generico,395.1,,,,,gpkg_null:year_built+levels+height_m,IDF_ASSEMBLY_FAILED_RuntimeError 5; CENSUS_SECTION_NO_RESIDENTIAL_BUILDINGS 4,3,IT.01,30026,0.0,IT.01,MFH,,IT.01,touching_prepared_neighbours_agree
IT-BOL-GALVANI2,81117,,40.4,,,,,gpkg_null:year_built+levels+height_m,IDF_ASSEMBLY_FAILED_RuntimeError 5; CENSUS_SECTION_NO_RESIDENTIAL_BUILDINGS 4,0,,,,,,,IT.01,district_mode_all_types
