1174924_182.batch|batch|COMPLETED|2026-08-09T20:43:02|2026-08-09T20:43:02|2026-08-09T20:43:13|00:00:11|00:10.438|800K||0:0
1174924_182.extern|extern|COMPLETED|2026-08-09T20:43:02|2026-08-09T20:43:02|2026-08-09T20:43:14|00:00:12|00:00.001|4K||0:0
1174924_183|r05probe_nyc_rural_layout_assign|COMPLETED|2026-08-09T20:29:03|2026-08-09T20:43:03|2026-08-09T20:43:33|00:00:30|00:26.333||6G|0:0
1174924_183.batch|batch|COMPLETED|2026-08-09T20:43:03|2026-08-09T20:43:03|2026-08-09T20:43:33|00:00:30|00:26.331|796K||0:0
1174924_183.extern|extern|COMPLETED|2026-08-09T20:43:03|2026-08-09T20:43:03|2026-08-09T20:43:33|00:00:30|00:00.002|200K||0:0
1174924_184|r05probe_nyc_rural_layout_assign|COMPLETED|2026-08-09T20:29:03|2026-08-09T20:43:11|2026-08-09T20:43:22|00:00:11|00:10.577||6G|0:0
1174924_184.batch|batch|COMPLETED|2026-08-09T20:43:11|2026-08-09T20:43:11|2026-08-09T20:43:22|00:00:11|00:10.576|804K||0:0
1174924_184.extern|extern|COMPLETED|2026-08-09T20:43:11|2026-08-09T20:43:11|2026-08-09T20:43:22|00:00:11|00:00.001|4K||0:0
1174924_185|r05probe_nyc_rural_layout_assign|COMPLETED|2026-08-09T20:29:03|2026-08-09T20:43:14|2026-08-09T20:43:25|00:00:11|00:10.598||6G|0:0
1174924_185.batch|batch|COMPLETED|2026-08-09T20:43:14|2026-08-09T20:43:14|2026-08-09T20:43:25|00:00:11|00:10.597|784K||0:0
1174924_185.extern|extern|COMPLETED|2026-08-09T20:43:14|2026-08-09T20:43:14|2026-08-09T20:43:25|00:00:11|00:00.001|4K||0:0
1174924_186|r05probe_nyc_rural_layout_assign|COMPLETED|2026-08-09T20:29:03|2026-08-09T20:43:14|2026-08-09T20:43:33|00:00:19|00:18.207||6G|0:0
1174924_186.batch|batch|COMPLETED|2026-08-09T20:43:14|2026-08-09T20:43:14|2026-08-09T20:43:33|00:00:19|00:18.205|804K||0:0
1174924_186.extern|extern|COMPLETED|2026-08-09T20:43:14|2026-08-09T20:43:14|2026-08-09T20:43:33|00:00:19|00:00.001|0||0:0
1174924_187|r05probe_nyc_rural_layout_assign|COMPLETED|2026-08-09T20:29:03|2026-08-09T20:43:14|2026-08-09T20:47:28|00:04:14|04:08.753||6G|0:0
1174924_187.batch|batch|COMPLETED|2026-08-09T20:43:14|2026-08-09T20:43:14|2026-08-09T20:47:28|00:04:14|04:08.750|222056K||0:0
1174924_187.extern|extern|COMPLETED|2026-08-09T20:43:14|2026-08-09T20:43:14|2026-08-09T20:47:28|00:04:14|00:00.002|196K||0:0
1174924_188|r05probe_nyc_rural_layout_assign|COMPLETED|2026-08-09T20:29:03|2026-08-09T20:43:15|2026-08-09T20:44:50|00:01:35|01:32.680||6G|0:0
1174924_188.batch|batch|COMPLETED|2026-08-09T20:43:15|2026-08-09T20:43:15|2026-08-09T20:44:50|00:01:35|01:32.679|221840K||0:0
1174924_188.extern|extern|COMPLETED|2026-08-09T20:43:15|2026-08-09T20:43:15|2026-08-09T20:44:50|00:01:35|00:00.001|200K||0:0
1174924_189|r05probe_nyc_rural_layout_assign|COMPLETED|2026-08-09T20:29:03|2026-08-09T20:43:15|2026-08-09T20:47:50|00:04:35|04:29.847||6G|0:0
1174924_189.batch|batch|COMPLETED|2026-08-09T20:43:15|2026-08-09T20:43:15|2026-08-09T20:47:50|00:04:35|04:29.844|221836K||0:0
1174924_189.extern|extern|COMPLETED|2026-08-09T20:43:15|2026-08-09T20:43:15|2026-08-09T20:47:50|00:04:35|00:00.002|200K||0:0
1174924_190|r05probe_nyc_rural_layout_assign|COMPLETED|2026-08-09T20:29:03|2026-08-09T20:43:17|2026-08-09T20:47:38|00:04:21|04:16.495||6G|0:0
1174924_190.batch|batch|COMPLETED|2026-08-09T20:43:17|2026-08-09T20:43:17|2026-08-09T20:47:38|00:04:21|04:16.492|221836K||0:0
1174924_190.extern|extern|COMPLETED|2026-08-09T20:43:17|2026-08-09T20:43:17|2026-08-09T20:47:38|00:04:21|00:00.002|200K||0:0
1174924_191|r05probe_nyc_rural_layout_assign|COMPLETED|2026-08-09T20:29:03|2026-08-09T20:43:22|2026-08-09T20:45:08|00:01:46|01:43.585||6G|0:0
1174924_191.batch|batch|COMPLETED|2026-08-09T20:43:22|2026-08-09T20:43:22|2026-08-09T20:45:08|00:01:46|01:43.584|221828K||0:0
1174924_191.extern|extern|COMPLETED|2026-08-09T20:43:22|2026-08-09T20:43:22|2026-08-09T20:45:08|00:01:46|00:00.001|196K||0:0
1174924_192|r05probe_nyc_rural_layout_assign|COMPLETED|2026-08-09T20:29:03|2026-08-09T20:43:23|2026-08-09T20:43:51|00:00:28|00:26.125||6G|0:0
1174924_192.batch|batch|COMPLETED|2026-08-09T20:43:23|2026-08-09T20:43:23|2026-08-09T20:43:51|00:00:28|00:26.124|788K||0:0
1174924_192.extern|extern|COMPLETED|2026-08-09T20:43:23|2026-08-09T20:43:23|2026-08-09T20:43:51|00:00:28|00:00.001|200K||0:0
1174924_193|r05probe_nyc_rural_layout_assign|COMPLETED|2026-08-09T20:29:03|2026-08-09T20:43:25|2026-08-09T20:43:38|00:00:13|00:10.517||6G|0:0
1174924_193.batch|batch|COMPLETED|2026-08-09T20:43:25|2026-08-09T20:43:25|2026-08-09T20:43:38|00:00:13|00:10.516|780K||0:0
1174924_193.extern|extern|COMPLETED|2026-08-09T20:43:25|2026-08-09T20:43:25|2026-08-09T20:43:38|00:00:13|00:00.001|196K||0:0
1174924_194|r05probe_nyc_rural_layout_assign|COMPLETED|2026-08-09T20:29:03|2026-08-09T20:43:33|2026-08-09T20:44:00|00:00:27|00:26.060||6G|0:0
1174924_194.batch|batch|COMPLETED|2026-08-09T20:43:33|2026-08-09T20:43:33|2026-08-09T20:44:00|00:00:27|00:26.058|784K||0:0
1174924_194.extern|extern|COMPLETED|2026-08-09T20:43:33|2026-08-09T20:43:33|2026-08-09T20:44:01|00:00:28|00:00.002|204K||0:0
1174924_195|r05probe_nyc_rural_layout_assign|COMPLETED|2026-08-09T20:29:03|2026-08-09T20:43:33|2026-08-09T20:43:52|00:00:19|00:18.317||6G|0:0
1174924_195.batch|batch|COMPLETED|2026-08-09T20:43:33|2026-08-09T20:43:33|2026-08-09T20:43:52|00:00:19|00:18.316|800K||0:0
1174924_195.extern|extern|COMPLETED|2026-08-09T20:43:33|2026-08-09T20:43:33|2026-08-09T20:43:52|00:00:19|00:00.001|0||0:0
1174924_196|r05probe_nyc_rural_layout_assign|COMPLETED|2026-08-09T20:29:03|2026-08-09T20:43:38|2026-08-09T20:43:50|00:00:12|00:10.457||6G|0:0
1174924_196.batch|batch|COMPLETED|2026-08-09T20:43:38|2026-08-09T20:43:38|2026-08-09T20:43:50|00:00:12|00:10.456|784K||0:0
1174924_196.extern|extern|COMPLETED|2026-08-09T20:43:38|2026-08-09T20:43:38|2026-08-09T20:43:50|00:00:12|00:00.001|200K||0:0
1174924_197|r05probe_nyc_rural_layout_assign|COMPLETED|2026-08-09T20:29:03|2026-08-09T20:43:50|2026-08-09T20:44:02|00:00:12|00:10.584||6G|0:0
1174924_197.batch|batch|COMPLETED|2026-08-09T20:43:50|2026-08-09T20:43:50|2026-08-09T20:44:02|00:00:12|00:10.583|808K||0:0
1174924_197.extern|extern|COMPLETED|2026-08-09T20:43:50|2026-08-09T20:43:50|2026-08-09T20:44:02|00:00:12|00:00.001|196K||0:0
1174924_198|r05probe_nyc_rural_layout_assign|COMPLETED|2026-08-09T20:29:03|2026-08-09T20:43:51|2026-08-09T20:44:20|00:00:29|00:26.229||6G|0:0
1174924_198.batch|batch|COMPLETED|2026-08-09T20:43:51|2026-08-09T20:43:51|2026-08-09T20:44:20|00:00:29|00:26.228|796K||0:0
1174924_198.extern|extern|COMPLETED|2026-08-09T20:43:51|2026-08-09T20:43:51|2026-08-09T20:44:20|00:00:29|00:00.001|196K||0:0
1174959_1|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:09|2026-08-09T20:38:18|00:00:09|00:06.844||6G|0:0
1174959_1.batch|batch|COMPLETED|2026-08-09T20:38:09|2026-08-09T20:38:09|2026-08-09T20:38:18|00:00:09|00:06.842|2076K||0:0
1174959_1.extern|extern|COMPLETED|2026-08-09T20:38:09|2026-08-09T20:38:09|2026-08-09T20:38:18|00:00:09|00:00.001|200K||0:0
1174959_2|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:10|2026-08-09T20:38:18|00:00:08|00:06.441||6G|0:0
1174959_2.batch|batch|COMPLETED|2026-08-09T20:38:10|2026-08-09T20:38:10|2026-08-09T20:38:18|00:00:08|00:06.440|1988K||0:0
1174959_2.extern|extern|COMPLETED|2026-08-09T20:38:10|2026-08-09T20:38:10|2026-08-09T20:38:18|00:00:08|00:00:00|192K||0:0
1174959_3|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:10|2026-08-09T20:38:40|00:00:30|00:28.223||6G|0:0
1174959_3.batch|batch|COMPLETED|2026-08-09T20:38:10|2026-08-09T20:38:10|2026-08-09T20:38:40|00:00:30|00:28.222|2356K||0:0
1174959_3.extern|extern|COMPLETED|2026-08-09T20:38:10|2026-08-09T20:38:10|2026-08-09T20:38:40|00:00:30|00:00.001|204K||0:0
1174959_4|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:10|2026-08-09T20:38:32|00:00:22|00:19.252||6G|0:0
1174959_4.batch|batch|COMPLETED|2026-08-09T20:38:10|2026-08-09T20:38:10|2026-08-09T20:38:32|00:00:22|00:19.251|2004K||0:0
1174959_4.extern|extern|COMPLETED|2026-08-09T20:38:10|2026-08-09T20:38:10|2026-08-09T20:38:32|00:00:22|00:00.001|200K||0:0
1174959_5|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:11|2026-08-09T20:38:39|00:00:28|00:26.413||6G|0:0
1174959_5.batch|batch|COMPLETED|2026-08-09T20:38:11|2026-08-09T20:38:11|2026-08-09T20:38:39|00:00:28|00:26.412|2252K||0:0
1174959_5.extern|extern|COMPLETED|2026-08-09T20:38:11|2026-08-09T20:38:11|2026-08-09T20:38:39|00:00:28|00:00.001|196K||0:0
1174959_6|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:11|2026-08-09T20:38:18|00:00:07|00:05.913||6G|0:0
1174959_6.batch|batch|COMPLETED|2026-08-09T20:38:11|2026-08-09T20:38:11|2026-08-09T20:38:18|00:00:07|00:05.911|2028K||0:0
1174959_6.extern|extern|COMPLETED|2026-08-09T20:38:11|2026-08-09T20:38:11|2026-08-09T20:38:18|00:00:07|00:00.001|196K||0:0
1174959_7|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:11|2026-08-09T20:38:18|00:00:07|00:05.098||6G|0:0
1174959_7.batch|batch|COMPLETED|2026-08-09T20:38:11|2026-08-09T20:38:11|2026-08-09T20:38:18|00:00:07|00:05.097|1988K||0:0
1174959_7.extern|extern|COMPLETED|2026-08-09T20:38:11|2026-08-09T20:38:11|2026-08-09T20:38:18|00:00:07|00:00:00|204K||0:0
1174959_8|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:11|2026-08-09T20:38:50|00:00:39|00:35.296||6G|0:0
1174959_8.batch|batch|COMPLETED|2026-08-09T20:38:11|2026-08-09T20:38:11|2026-08-09T20:38:50|00:00:39|00:35.293|420916K||0:0
1174959_8.extern|extern|COMPLETED|2026-08-09T20:38:11|2026-08-09T20:38:11|2026-08-09T20:38:50|00:00:39|00:00.002|196K||0:0
1174959_9|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:12|2026-08-09T20:39:00|00:00:48|00:46.554||6G|0:0
1174959_9.batch|batch|COMPLETED|2026-08-09T20:38:12|2026-08-09T20:38:12|2026-08-09T20:39:00|00:00:48|00:46.553|848804K||0:0
1174959_9.extern|extern|COMPLETED|2026-08-09T20:38:12|2026-08-09T20:38:12|2026-08-09T20:39:00|00:00:48|00:00.001|200K||0:0
1174959_10|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:13|2026-08-09T20:38:45|00:00:32|00:31.277||6G|0:0
1174959_10.batch|batch|COMPLETED|2026-08-09T20:38:13|2026-08-09T20:38:13|2026-08-09T20:38:45|00:00:32|00:31.276|579780K||0:0
1174959_10.extern|extern|COMPLETED|2026-08-09T20:38:13|2026-08-09T20:38:13|2026-08-09T20:38:45|00:00:32|00:00:00|196K||0:0
1174959_11|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:13|2026-08-09T20:38:20|00:00:07|00:05.827||6G|0:0
1174959_11.batch|batch|COMPLETED|2026-08-09T20:38:13|2026-08-09T20:38:13|2026-08-09T20:38:20|00:00:07|00:05.826|2012K||0:0
1174959_11.extern|extern|COMPLETED|2026-08-09T20:38:13|2026-08-09T20:38:13|2026-08-09T20:38:20|00:00:07|00:00.001|196K||0:0
1174959_12|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:14|2026-08-09T20:38:20|00:00:06|00:05.489||6G|0:0
1174959_12.batch|batch|COMPLETED|2026-08-09T20:38:14|2026-08-09T20:38:14|2026-08-09T20:38:20|00:00:06|00:05.488|1996K||0:0
1174959_12.extern|extern|COMPLETED|2026-08-09T20:38:14|2026-08-09T20:38:14|2026-08-09T20:38:20|00:00:06|00:00.001|200K||0:0
1174959_13|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:16|2026-08-09T20:38:39|00:00:23|00:21.087||6G|0:0
1174959_13.batch|batch|COMPLETED|2026-08-09T20:38:16|2026-08-09T20:38:16|2026-08-09T20:38:39|00:00:23|00:21.086|2220K||0:0
1174959_13.extern|extern|COMPLETED|2026-08-09T20:38:16|2026-08-09T20:38:16|2026-08-09T20:38:39|00:00:23|00:00.001|200K||0:0
1174959_14|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:16|2026-08-09T20:39:10|00:00:54|00:52.206||6G|0:0
1174959_14.batch|batch|COMPLETED|2026-08-09T20:38:16|2026-08-09T20:38:16|2026-08-09T20:39:10|00:00:54|00:52.205|984540K||0:0
1174959_14.extern|extern|COMPLETED|2026-08-09T20:38:16|2026-08-09T20:38:16|2026-08-09T20:39:10|00:00:54|00:00.001|196K||0:0
1174959_15|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:17|2026-08-09T20:38:28|00:00:11|00:09.365||6G|0:0
1174959_15.batch|batch|COMPLETED|2026-08-09T20:38:17|2026-08-09T20:38:17|2026-08-09T20:38:28|00:00:11|00:09.364|2020K||0:0
1174959_15.extern|extern|COMPLETED|2026-08-09T20:38:17|2026-08-09T20:38:17|2026-08-09T20:38:28|00:00:11|00:00.001|196K||0:0
1174959_16|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:18|2026-08-09T20:38:56|00:00:38|00:36.812||6G|0:0
1174959_16.batch|batch|COMPLETED|2026-08-09T20:38:18|2026-08-09T20:38:18|2026-08-09T20:38:56|00:00:38|00:36.811|749148K||0:0
1174959_16.extern|extern|COMPLETED|2026-08-09T20:38:18|2026-08-09T20:38:18|2026-08-09T20:38:56|00:00:38|00:00.001|196K||0:0
1174959_17|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:18|2026-08-09T20:38:28|00:00:10|00:07.941||6G|0:0
1174959_17.batch|batch|COMPLETED|2026-08-09T20:38:18|2026-08-09T20:38:18|2026-08-09T20:38:28|00:00:10|00:07.940|452K||0:0
1174959_17.extern|extern|COMPLETED|2026-08-09T20:38:18|2026-08-09T20:38:18|2026-08-09T20:38:28|00:00:10|00:00.001|196K||0:0
1174959_18|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:18|2026-08-09T20:38:33|00:00:15|00:13.205||6G|0:0
1174959_18.batch|batch|COMPLETED|2026-08-09T20:38:18|2026-08-09T20:38:18|2026-08-09T20:38:33|00:00:15|00:13.204|560K||0:0
1174959_18.extern|extern|COMPLETED|2026-08-09T20:38:18|2026-08-09T20:38:18|2026-08-09T20:38:33|00:00:15|00:00.001|196K||0:0
1174959_19|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:18|2026-08-09T20:38:33|00:00:15|00:14.413||6G|0:0
1174959_19.batch|batch|COMPLETED|2026-08-09T20:38:18|2026-08-09T20:38:18|2026-08-09T20:38:33|00:00:15|00:14.412|516K||0:0
1174959_19.extern|extern|COMPLETED|2026-08-09T20:38:18|2026-08-09T20:38:18|2026-08-09T20:38:34|00:00:16|00:00.001|204K||0:0
1174959_20|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:20|2026-08-09T20:38:35|00:00:15|00:13.883||6G|0:0
1174959_20.batch|batch|COMPLETED|2026-08-09T20:38:20|2026-08-09T20:38:20|2026-08-09T20:38:35|00:00:15|00:13.882|556K||0:0
1174959_20.extern|extern|COMPLETED|2026-08-09T20:38:20|2026-08-09T20:38:20|2026-08-09T20:38:35|00:00:15|00:00.001|200K||0:0
1174959_21|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:20|2026-08-09T20:38:26|00:00:06|00:04.337||6G|0:0
1174959_21.batch|batch|COMPLETED|2026-08-09T20:38:20|2026-08-09T20:38:20|2026-08-09T20:38:26|00:00:06|00:04.336|372K||0:0
1174959_21.extern|extern|COMPLETED|2026-08-09T20:38:20|2026-08-09T20:38:20|2026-08-09T20:38:26|00:00:06|00:00.001|192K||0:0
1174959_22|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:27|2026-08-09T20:38:46|00:00:19|00:18.341||6G|0:0
1174959_22.batch|batch|COMPLETED|2026-08-09T20:38:27|2026-08-09T20:38:27|2026-08-09T20:38:46|00:00:19|00:18.340|728K||0:0
1174959_22.extern|extern|COMPLETED|2026-08-09T20:38:27|2026-08-09T20:38:27|2026-08-09T20:38:46|00:00:19|00:00:00|196K||0:0
1174959_23|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:28|2026-08-09T20:38:37|00:00:09|00:07.864||6G|0:0
1174959_23.batch|batch|COMPLETED|2026-08-09T20:38:28|2026-08-09T20:38:28|2026-08-09T20:38:37|00:00:09|00:07.863|460K||0:0
1174959_23.extern|extern|COMPLETED|2026-08-09T20:38:28|2026-08-09T20:38:28|2026-08-09T20:38:37|00:00:09|00:00.001|196K||0:0
1174959_24|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:28|2026-08-09T20:38:38|00:00:10|00:08.353||6G|0:0
1174959_24.batch|batch|COMPLETED|2026-08-09T20:38:28|2026-08-09T20:38:28|2026-08-09T20:38:38|00:00:10|00:08.352|444K||0:0
1174959_24.extern|extern|COMPLETED|2026-08-09T20:38:28|2026-08-09T20:38:28|2026-08-09T20:38:38|00:00:10|00:00.001|196K||0:0
1174959_25|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:32|2026-08-09T20:40:00|00:01:28|01:24.922||6G|0:0
1174959_25.batch|batch|COMPLETED|2026-08-09T20:38:32|2026-08-09T20:38:32|2026-08-09T20:40:00|00:01:28|01:24.921|794248K||0:0
1174959_25.extern|extern|COMPLETED|2026-08-09T20:38:32|2026-08-09T20:38:32|2026-08-09T20:40:00|00:01:28|00:00.001|196K||0:0
1174959_26|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:33|2026-08-09T20:38:41|00:00:08|00:06.230||6G|0:0
1174959_26.batch|batch|COMPLETED|2026-08-09T20:38:33|2026-08-09T20:38:33|2026-08-09T20:38:41|00:00:08|00:06.229|420K||0:0
1174959_26.extern|extern|COMPLETED|2026-08-09T20:38:33|2026-08-09T20:38:33|2026-08-09T20:38:41|00:00:08|00:00.001|192K||0:0
1174959_27|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:34|2026-08-09T20:39:12|00:00:38|00:36.992||6G|0:0
1174959_27.batch|batch|COMPLETED|2026-08-09T20:38:34|2026-08-09T20:38:34|2026-08-09T20:39:12|00:00:38|00:36.990|795076K||0:0
1174959_27.extern|extern|COMPLETED|2026-08-09T20:38:34|2026-08-09T20:38:34|2026-08-09T20:39:12|00:00:38|00:00.001|196K||0:0
1174959_28|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:35|2026-08-09T20:38:43|00:00:08|00:06.240||6G|0:0
1174959_28.batch|batch|COMPLETED|2026-08-09T20:38:35|2026-08-09T20:38:35|2026-08-09T20:38:43|00:00:08|00:06.239|416K||0:0
1174959_28.extern|extern|COMPLETED|2026-08-09T20:38:35|2026-08-09T20:38:35|2026-08-09T20:38:43|00:00:08|00:00.001|196K||0:0
1174959_29|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:37|2026-08-09T20:38:44|00:00:07|00:06.388||6G|0:0
1174959_29.batch|batch|COMPLETED|2026-08-09T20:38:37|2026-08-09T20:38:37|2026-08-09T20:38:44|00:00:07|00:06.387|412K||0:0
1174959_29.extern|extern|COMPLETED|2026-08-09T20:38:37|2026-08-09T20:38:37|2026-08-09T20:38:44|00:00:07|00:00:00|204K||0:0
1174959_30|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:38|2026-08-09T20:39:16|00:00:38|00:35.164||6G|0:0
1174959_30.batch|batch|COMPLETED|2026-08-09T20:38:38|2026-08-09T20:38:38|2026-08-09T20:39:16|00:00:38|00:35.163|794664K||0:0
1174959_30.extern|extern|COMPLETED|2026-08-09T20:38:38|2026-08-09T20:38:38|2026-08-09T20:39:16|00:00:38|00:00.001|196K||0:0
1174959_31|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:39|2026-08-09T20:38:47|00:00:08|00:06.506||6G|0:0
1174959_31.batch|batch|COMPLETED|2026-08-09T20:38:39|2026-08-09T20:38:39|2026-08-09T20:38:47|00:00:08|00:06.505|436K||0:0
1174959_31.extern|extern|COMPLETED|2026-08-09T20:38:39|2026-08-09T20:38:39|2026-08-09T20:38:47|00:00:08|00:00.001|204K||0:0
1174959_32|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:39|2026-08-09T20:39:17|00:00:38|00:35.609||6G|0:0
1174959_32.batch|batch|COMPLETED|2026-08-09T20:38:39|2026-08-09T20:38:39|2026-08-09T20:39:17|00:00:38|00:35.608|794672K||0:0
1174959_32.extern|extern|COMPLETED|2026-08-09T20:38:39|2026-08-09T20:38:39|2026-08-09T20:39:17|00:00:38|00:00.001|196K||0:0
1174959_33|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:40|2026-08-09T20:38:51|00:00:11|00:09.381||6G|0:0
1174959_33.batch|batch|COMPLETED|2026-08-09T20:38:40|2026-08-09T20:38:40|2026-08-09T20:38:51|00:00:11|00:09.380|444K||0:0
1174959_33.extern|extern|COMPLETED|2026-08-09T20:38:40|2026-08-09T20:38:40|2026-08-09T20:38:51|00:00:11|00:00.001|196K||0:0
1174959_34|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:41|2026-08-09T20:38:48|00:00:07|00:05.585||6G|0:0
1174959_34.batch|batch|COMPLETED|2026-08-09T20:38:41|2026-08-09T20:38:41|2026-08-09T20:38:48|00:00:07|00:05.584|416K||0:0
1174959_34.extern|extern|COMPLETED|2026-08-09T20:38:41|2026-08-09T20:38:41|2026-08-09T20:38:48|00:00:07|00:00.001|196K||0:0
1174959_35|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:43|2026-08-09T20:38:49|00:00:06|00:04.249||6G|0:0
1174959_35.batch|batch|COMPLETED|2026-08-09T20:38:43|2026-08-09T20:38:43|2026-08-09T20:38:49|00:00:06|00:04.248|392K||0:0
1174959_35.extern|extern|COMPLETED|2026-08-09T20:38:43|2026-08-09T20:38:43|2026-08-09T20:38:49|00:00:06|00:00:00|196K||0:0
1174959_36|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:44|2026-08-09T20:38:51|00:00:07|00:05.783||6G|0:0
1174959_36.batch|batch|COMPLETED|2026-08-09T20:38:44|2026-08-09T20:38:44|2026-08-09T20:38:51|00:00:07|00:05.782|464K||0:0
1174959_36.extern|extern|COMPLETED|2026-08-09T20:38:44|2026-08-09T20:38:44|2026-08-09T20:38:51|00:00:07|00:00.001|196K||0:0
1174959_37|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:45|2026-08-09T20:38:57|00:00:12|00:10.602||6G|0:0
1174959_37.batch|batch|COMPLETED|2026-08-09T20:38:45|2026-08-09T20:38:45|2026-08-09T20:38:57|00:00:12|00:10.601|444K||0:0
1174959_37.extern|extern|COMPLETED|2026-08-09T20:38:45|2026-08-09T20:38:45|2026-08-09T20:38:57|00:00:12|00:00:00|196K||0:0
1174959_38|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:46|2026-08-09T20:39:02|00:00:16|00:14.562||6G|0:0
1174959_38.batch|batch|COMPLETED|2026-08-09T20:38:46|2026-08-09T20:38:46|2026-08-09T20:39:02|00:00:16|00:14.561|568K||0:0
1174959_38.extern|extern|COMPLETED|2026-08-09T20:38:46|2026-08-09T20:38:46|2026-08-09T20:39:02|00:00:16|00:00.001|196K||0:0
1174959_39|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:47|2026-08-09T20:39:09|00:00:22|00:20.565||6G|0:0
1174959_39.batch|batch|COMPLETED|2026-08-09T20:38:47|2026-08-09T20:38:47|2026-08-09T20:39:09|00:00:22|00:20.564|676K||0:0
1174959_39.extern|extern|COMPLETED|2026-08-09T20:38:47|2026-08-09T20:38:47|2026-08-09T20:39:09|00:00:22|00:00.001|196K||0:0
1174959_40|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:48|2026-08-09T20:39:04|00:00:16|00:14.660||6G|0:0
1174959_40.batch|batch|COMPLETED|2026-08-09T20:38:48|2026-08-09T20:38:48|2026-08-09T20:39:04|00:00:16|00:14.659|580K||0:0
1174959_40.extern|extern|COMPLETED|2026-08-09T20:38:48|2026-08-09T20:38:48|2026-08-09T20:39:04|00:00:16|00:00:00|200K||0:0
1174959_41|r05probe_nyc_rural_fast_zone|COMPLETED|2026-08-09T20:29:21|2026-08-09T20:38:49|2026-08-09T20:38:55|00:00:06|00:05.020||6G|0:0
1174959_41.batch|batch|COMPLETED|2026-08-09T20:38:49|2026-08-09T20:38:49|2026-08-09T20:38:55|00:00:06|00:05.019|424K||0:0
