Time,CCCFD212C5759573_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],CCCFD212C5759573_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],CCCFD212C5759573_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],CCCFD212C5759573_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],CCCFD212C5759573_F0_DWELLING_0::Des Latent Heat Load [W],CCCFD212C5759573_F0_DWELLING_0::Des Latent Cool Load [W],CCCFD212C5759573_F0_DWELLING_0::Des Latent Heat Mass Flow [kg/s],CCCFD212C5759573_F0_DWELLING_0::Des Latent Cool Mass Flow [kg/s],CCCFD212C5759573_F0_DWELLING_0::Des Heat Load No DOAS [W],CCCFD212C5759573_F0_DWELLING_0::Des Sens Cool Load No DOAS [W],CCCFD212C5759573_F0_DWELLING_0::Des Latent Heat Load No DOAS [W],CCCFD212C5759573_F0_DWELLING_0::Des Latent Cool Load No DOAS [W],CCCFD212C5759573_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],CCCFD212C5759573_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],CCCFD212C5759573_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],CCCFD212C5759573_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],CCCFD212C5759573_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],CCCFD212C5759573_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],CCCFD212C5759573_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],CCCFD212C5759573_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],CCCFD212C5759573_F1_DWELLING_0::Des Latent Heat Load [W],CCCFD212C5759573_F1_DWELLING_0::Des Latent Cool Load [W],CCCFD212C5759573_F1_DWELLING_0::Des Latent Heat Mass Flow [kg/s],CCCFD212C5759573_F1_DWELLING_0::Des Latent Cool Mass Flow [kg/s],CCCFD212C5759573_F1_DWELLING_0::Des Heat Load No DOAS [W],CCCFD212C5759573_F1_DWELLING_0::Des Sens Cool Load No DOAS [W],CCCFD212C5759573_F1_DWELLING_0::Des Latent Heat Load No DOAS [W],CCCFD212C5759573_F1_DWELLING_0::Des Latent Cool Load No DOAS [W],CCCFD212C5759573_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],CCCFD212C5759573_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],CCCFD212C5759573_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],CCCFD212C5759573_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],CCCFD212C5759573_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],CCCFD212C5759573_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],CCCFD212C5759573_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],CCCFD212C5759573_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],CCCFD212C5759573_F2_DWELLING_0::Des Latent Heat Load [W],CCCFD212C5759573_F2_DWELLING_0::Des Latent Cool Load [W],CCCFD212C5759573_F2_DWELLING_0::Des Latent Heat Mass Flow [kg/s],CCCFD212C5759573_F2_DWELLING_0::Des Latent Cool Mass Flow [kg/s],CCCFD212C5759573_F2_DWELLING_0::Des Heat Load No DOAS [W],CCCFD212C5759573_F2_DWELLING_0::Des Sens Cool Load No DOAS [W],CCCFD212C5759573_F2_DWELLING_0::Des Latent Heat Load No DOAS [W],CCCFD212C5759573_F2_DWELLING_0::Des Latent Cool Load No DOAS [W],CCCFD212C5759573_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],CCCFD212C5759573_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],CCCFD212C5759573_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],CCCFD212C5759573_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],CCCFD212C5759573_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],CCCFD212C5759573_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],CCCFD212C5759573_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],CCCFD212C5759573_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],CCCFD212C5759573_F3_DWELLING_0::Des Latent Heat Load [W],CCCFD212C5759573_F3_DWELLING_0::Des Latent Cool Load [W],CCCFD212C5759573_F3_DWELLING_0::Des Latent Heat Mass Flow [kg/s],CCCFD212C5759573_F3_DWELLING_0::Des Latent Cool Mass Flow [kg/s],CCCFD212C5759573_F3_DWELLING_0::Des Heat Load No DOAS [W],CCCFD212C5759573_F3_DWELLING_0::Des Sens Cool Load No DOAS [W],CCCFD212C5759573_F3_DWELLING_0::Des Latent Heat Load No DOAS [W],CCCFD212C5759573_F3_DWELLING_0::Des Latent Cool Load No DOAS [W],CCCFD212C5759573_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],CCCFD212C5759573_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],CCCFD212C5759573_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],CCCFD212C5759573_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],CCCFD212C5759573_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],CCCFD212C5759573_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],CCCFD212C5759573_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],CCCFD212C5759573_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],CCCFD212C5759573_F0_DWELLING_1::Des Latent Heat Load [W],CCCFD212C5759573_F0_DWELLING_1::Des Latent Cool Load [W],CCCFD212C5759573_F0_DWELLING_1::Des Latent Heat Mass Flow [kg/s],CCCFD212C5759573_F0_DWELLING_1::Des Latent Cool Mass Flow [kg/s],CCCFD212C5759573_F0_DWELLING_1::Des Heat Load No DOAS [W],CCCFD212C5759573_F0_DWELLING_1::Des Sens Cool Load No DOAS [W],CCCFD212C5759573_F0_DWELLING_1::Des Latent Heat Load No DOAS [W],CCCFD212C5759573_F0_DWELLING_1::Des Latent Cool Load No DOAS [W],CCCFD212C5759573_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],CCCFD212C5759573_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],CCCFD212C5759573_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],CCCFD212C5759573_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
20:35:00,1.253800E+03,0.000000E+00,4.097949E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999564E+01,3.895981E+01,2.852004E+01,3.720123E+01,1.268037E+03,0.000000E+00,4.144501E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999579E+01,3.907063E+01,3.046246E+01,4.669505E+01,1.317048E+03,0.000000E+00,4.304687E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999574E+01,3.943015E+01,3.072812E+01,4.599422E+01,2.467041E+03,0.000000E+00,8.063192E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999512E+01,4.485828E+01,2.981914E+01,4.844446E+01,2.457615E+03,0.000000E+00,8.032327E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999490E+01,4.483122E+01,2.710464E+01,4.043537E+01
20:40:00,1.257298E+03,0.000000E+00,4.109381E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999564E+01,3.898986E+01,2.851956E+01,3.677322E+01,1.271412E+03,0.000000E+00,4.155533E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999578E+01,3.909926E+01,3.045698E+01,4.656316E+01,1.320519E+03,0.000000E+00,4.316031E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999574E+01,3.945813E+01,3.072311E+01,4.586278E+01,2.473928E+03,0.000000E+00,8.085703E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999512E+01,4.487943E+01,2.980346E+01,4.833664E+01,2.464549E+03,0.000000E+00,8.054988E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999490E+01,4.485258E+01,2.710365E+01,3.997215E+01
20:45:00,1.260644E+03,0.000000E+00,4.120317E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999564E+01,3.901876E+01,2.851874E+01,3.639049E+01,1.274649E+03,0.000000E+00,4.166111E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999578E+01,3.912681E+01,3.045150E+01,4.634468E+01,1.323848E+03,0.000000E+00,4.326909E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999574E+01,3.948505E+01,3.071805E+01,4.564612E+01,2.480568E+03,0.000000E+00,8.107404E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999512E+01,4.489986E+01,2.978737E+01,4.814000E+01,2.471200E+03,0.000000E+00,8.076725E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999490E+01,4.487315E+01,2.710237E+01,3.955774E+01
20:50:00,1.263851E+03,0.000000E+00,4.130798E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999563E+01,3.904665E+01,2.851769E+01,3.605030E+01,1.277754E+03,0.000000E+00,4.176261E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999578E+01,3.915341E+01,3.044600E+01,4.604475E+01,1.327044E+03,0.000000E+00,4.337356E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999574E+01,3.951103E+01,3.071293E+01,4.534932E+01,2.486980E+03,0.000000E+00,8.128361E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999512E+01,4.491968E+01,2.977090E+01,4.785957E+01,2.477602E+03,0.000000E+00,8.097650E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999490E+01,4.489306E+01,2.710085E+01,3.918930E+01
20:55:00,1.266905E+03,0.000000E+00,4.140780E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999563E+01,3.907361E+01,2.851643E+01,3.575023E+01,1.280719E+03,0.000000E+00,4.185953E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999578E+01,3.917914E+01,3.044044E+01,4.566832E+01,1.330097E+03,0.000000E+00,4.347334E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999574E+01,3.953617E+01,3.070772E+01,4.497723E+01,2.493141E+03,0.000000E+00,8.148496E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999512E+01,4.493899E+01,2.975403E+01,4.750024E+01,2.483719E+03,0.000000E+00,8.117643E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999490E+01,4.491240E+01,2.709913E+01,3.886424E+01
21:00:00,1.269819E+03,0.000000E+00,4.150306E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999563E+01,3.909976E+01,2.851499E+01,3.548800E+01,1.283553E+03,0.000000E+00,4.195214E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999578E+01,3.920411E+01,3.043480E+01,4.522002E+01,1.333016E+03,0.000000E+00,4.356876E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999574E+01,3.956056E+01,3.070239E+01,4.453440E+01,2.499070E+03,0.000000E+00,8.167874E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999511E+01,4.495786E+01,2.973676E+01,4.706661E+01,2.489585E+03,0.000000E+00,8.136816E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999490E+01,4.493127E+01,2.709722E+01,3.858012E+01
21:05:00,1.272696E+03,0.000000E+00,4.159707E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999563E+01,3.912518E+01,2.851339E+01,3.526141E+01,1.286353E+03,0.000000E+00,4.204365E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999578E+01,3.922838E+01,3.042906E+01,4.470421E+01,1.335901E+03,0.000000E+00,4.366305E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999573E+01,3.958428E+01,3.069694E+01,4.402516E+01,2.504915E+03,0.000000E+00,8.186978E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999511E+01,4.497637E+01,2.971909E+01,4.656297E+01,2.495357E+03,0.000000E+00,8.155682E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999490E+01,4.494974E+01,2.709513E+01,3.833458E+01
21:10:00,1.275542E+03,0.000000E+00,4.169011E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999563E+01,3.914898E+01,2.849633E+01,3.512530E+01,1.289127E+03,0.000000E+00,4.213431E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999578E+01,3.925110E+01,3.041419E+01,4.422903E+01,1.338759E+03,0.000000E+00,4.375647E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999573E+01,3.960647E+01,3.068241E+01,4.355578E+01,2.510691E+03,0.000000E+00,8.205859E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999511E+01,4.499354E+01,2.969309E+01,4.609889E+01,2.501051E+03,0.000000E+00,8.174291E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999490E+01,4.496682E+01,2.706946E+01,3.820566E+01
21:15:00,1.278359E+03,0.000000E+00,4.178216E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999562E+01,3.917072E+01,2.845852E+01,3.510104E+01,1.291874E+03,0.000000E+00,4.222410E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999577E+01,3.927184E+01,3.038734E+01,4.385099E+01,1.341590E+03,0.000000E+00,4.384898E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999573E+01,3.962670E+01,3.065602E+01,4.318184E+01,2.516397E+03,0.000000E+00,8.224506E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999511E+01,4.500894E+01,2.965645E+01,4.573198E+01,2.506664E+03,0.000000E+00,8.192634E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999490E+01,4.498208E+01,2.701186E+01,3.822353E+01
21:20:00,1.281145E+03,0.000000E+00,4.187322E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999562E+01,3.919047E+01,2.840352E+01,3.517982E+01,1.294595E+03,0.000000E+00,4.231303E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999577E+01,3.929064E+01,3.035112E+01,4.357560E+01,1.344393E+03,0.000000E+00,4.394061E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999573E+01,3.964502E+01,3.062035E+01,4.290881E+01,2.522031E+03,0.000000E+00,8.242920E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999511E+01,4.502267E+01,2.961156E+01,4.546874E+01,2.512195E+03,0.000000E+00,8.210712E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999489E+01,4.499562E+01,2.692827E+01,3.837366E+01
21:25:00,1.283901E+03,0.000000E+00,4.196330E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999562E+01,3.920847E+01,2.833688E+01,3.534361E+01,1.297289E+03,0.000000E+00,4.240111E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999577E+01,3.930776E+01,3.030907E+01,4.338914E+01,1.347170E+03,0.000000E+00,4.403135E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999573E+01,3.966168E+01,3.057892E+01,4.272327E+01,2.527592E+03,0.000000E+00,8.261096E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999511E+01,4.503504E+01,2.956151E+01,4.529619E+01,2.517644E+03,0.000000E+00,8.228523E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999489E+01,4.500776E+01,2.682757E+01,3.862959E+01
21:30:00,1.286627E+03,0.000000E+00,4.205239E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999562E+01,3.922497E+01,2.826277E+01,3.557655E+01,1.299958E+03,0.000000E+00,4.248832E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999577E+01,3.932344E+01,3.026354E+01,4.327726E+01,1.349919E+03,0.000000E+00,4.412119E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999572E+01,3.967693E+01,3.053407E+01,4.261109E+01,2.533081E+03,0.000000E+00,8.279034E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999511E+01,4.504637E+01,2.950831E+01,4.520038E+01,2.523012E+03,0.000000E+00,8.246065E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999489E+01,4.501882E+01,2.671621E+01,3.896950E+01
21:35:00,1.289322E+03,0.000000E+00,4.214049E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999561E+01,3.924020E+01,2.818331E+01,3.586754E+01,1.302600E+03,0.000000E+00,4.257467E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999576E+01,3.933790E+01,3.021561E+01,4.322977E+01,1.352640E+03,0.000000E+00,4.421015E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999572E+01,3.969099E+01,3.048685E+01,4.256225E+01,2.538495E+03,0.000000E+00,8.296729E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999510E+01,4.505688E+01,2.945282E+01,4.517133E+01,2.528296E+03,0.000000E+00,8.263337E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999489E+01,4.502903E+01,2.659782E+01,3.937844E+01
21:40:00,1.291988E+03,0.000000E+00,4.222761E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999561E+01,3.925434E+01,2.809976E+01,3.620814E+01,1.305216E+03,0.000000E+00,4.266016E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999576E+01,3.935131E+01,3.016559E+01,4.323992E+01,1.355335E+03,0.000000E+00,4.429821E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999572E+01,3.970404E+01,3.043759E+01,4.257012E+01,2.543834E+03,0.000000E+00,8.314181E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999510E+01,4.506675E+01,2.939524E+01,4.520245E+01,2.533498E+03,0.000000E+00,8.280338E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999488E+01,4.503857E+01,2.647387E+01,3.984720E+01
21:45:00,1.294623E+03,0.000000E+00,4.231373E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999561E+01,3.926754E+01,2.801287E+01,3.659157E+01,1.307805E+03,0.000000E+00,4.274479E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999575E+01,3.936383E+01,3.011359E+01,4.330248E+01,1.358002E+03,0.000000E+00,4.438539E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999571E+01,3.971620E+01,3.038636E+01,4.262960E+01,2.549099E+03,0.000000E+00,8.331385E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999509E+01,4.507611E+01,2.933559E+01,4.528855E+01,2.538616E+03,0.000000E+00,8.297065E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999488E+01,4.504759E+01,2.634505E+01,4.036903E+01
21:50:00,1.297228E+03,0.000000E+00,4.239887E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999560E+01,3.927991E+01,2.792304E+01,3.701212E+01,1.310368E+03,0.000000E+00,4.282856E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999575E+01,3.937556E+01,3.005963E+01,4.341297E+01,1.360642E+03,0.000000E+00,4.447168E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999571E+01,3.972761E+01,3.033314E+01,4.273633E+01,2.554286E+03,0.000000E+00,8.348340E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999509E+01,4.508505E+01,2.927384E+01,4.542517E+01,2.543650E+03,0.000000E+00,8.313518E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999487E+01,4.505616E+01,2.621179E+01,4.093810E+01
