Time,BACK_SPACE:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],BACK_SPACE:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],BACK_SPACE:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],BACK_SPACE:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],BACK_SPACE::Des Latent Heat Load [W],BACK_SPACE::Des Latent Cool Load [W],BACK_SPACE::Des Latent Heat Mass Flow [kg/s],BACK_SPACE::Des Latent Cool Mass Flow [kg/s],BACK_SPACE::Des Heat Load No DOAS [W],BACK_SPACE::Des Sens Cool Load No DOAS [W],BACK_SPACE::Des Latent Heat Load No DOAS [W],BACK_SPACE::Des Latent Cool Load No DOAS [W],BACK_SPACE:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],BACK_SPACE:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],BACK_SPACE:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],BACK_SPACE:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],CORE_RETAIL:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_RETAIL:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_RETAIL:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_RETAIL:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_RETAIL::Des Latent Heat Load [W],CORE_RETAIL::Des Latent Cool Load [W],CORE_RETAIL::Des Latent Heat Mass Flow [kg/s],CORE_RETAIL::Des Latent Cool Mass Flow [kg/s],CORE_RETAIL::Des Heat Load No DOAS [W],CORE_RETAIL::Des Sens Cool Load No DOAS [W],CORE_RETAIL::Des Latent Heat Load No DOAS [W],CORE_RETAIL::Des Latent Cool Load No DOAS [W],CORE_RETAIL:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],CORE_RETAIL:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],CORE_RETAIL:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],CORE_RETAIL:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],POINT_OF_SALE:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],POINT_OF_SALE:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],POINT_OF_SALE:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],POINT_OF_SALE:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],POINT_OF_SALE::Des Latent Heat Load [W],POINT_OF_SALE::Des Latent Cool Load [W],POINT_OF_SALE::Des Latent Heat Mass Flow [kg/s],POINT_OF_SALE::Des Latent Cool Mass Flow [kg/s],POINT_OF_SALE::Des Heat Load No DOAS [W],POINT_OF_SALE::Des Sens Cool Load No DOAS [W],POINT_OF_SALE::Des Latent Heat Load No DOAS [W],POINT_OF_SALE::Des Latent Cool Load No DOAS [W],POINT_OF_SALE:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],POINT_OF_SALE:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],POINT_OF_SALE:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],POINT_OF_SALE:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],FRONT_RETAIL:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],FRONT_RETAIL:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],FRONT_RETAIL:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],FRONT_RETAIL:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],FRONT_RETAIL::Des Latent Heat Load [W],FRONT_RETAIL::Des Latent Cool Load [W],FRONT_RETAIL::Des Latent Heat Mass Flow [kg/s],FRONT_RETAIL::Des Latent Cool Mass Flow [kg/s],FRONT_RETAIL::Des Heat Load No DOAS [W],FRONT_RETAIL::Des Sens Cool Load No DOAS [W],FRONT_RETAIL::Des Latent Heat Load No DOAS [W],FRONT_RETAIL::Des Latent Cool Load No DOAS [W],FRONT_RETAIL:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],FRONT_RETAIL:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],FRONT_RETAIL:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],FRONT_RETAIL:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],FRONT_ENTRY:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],FRONT_ENTRY:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],FRONT_ENTRY:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],FRONT_ENTRY:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],FRONT_ENTRY::Des Latent Heat Load [W],FRONT_ENTRY::Des Latent Cool Load [W],FRONT_ENTRY::Des Latent Heat Mass Flow [kg/s],FRONT_ENTRY::Des Latent Cool Mass Flow [kg/s],FRONT_ENTRY::Des Heat Load No DOAS [W],FRONT_ENTRY::Des Sens Cool Load No DOAS [W],FRONT_ENTRY::Des Latent Heat Load No DOAS [W],FRONT_ENTRY::Des Latent Cool Load No DOAS [W],FRONT_ENTRY:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],FRONT_ENTRY:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],FRONT_ENTRY:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],FRONT_ENTRY:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
06:50:00,4.350020E+04,1.016124E+04,1.893375E+00,6.722328E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.832732E+01,4.940636E+01,2.666887E+01,5.065648E+01,6.678269E+04,7.073841E+04,2.901447E+00,4.608284E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.832948E+01,5.134546E+01,2.665807E+01,6.645277E+01,2.292036E+04,1.321276E+04,1.003103E+00,8.697925E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.832741E+01,5.256916E+01,2.666631E+01,4.822839E+01,2.291021E+04,2.752855E+03,1.002652E+00,1.863430E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.832741E+01,5.256310E+01,2.666794E+01,6.808675E+01,2.193166E+03,0.000000E+00,8.929350E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.599736E+01,6.178096E+01,2.904718E+01,1.000000E+02
07:00:00,4.668539E+04,1.136931E+04,2.050720E+00,7.575794E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.832741E+01,4.995631E+01,2.666869E+01,5.038299E+01,7.258919E+04,7.708290E+04,3.164212E+00,5.056560E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.832948E+01,5.143976E+01,2.666685E+01,6.566967E+01,2.437737E+04,1.445337E+04,1.078233E+00,9.668047E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.832755E+01,5.295007E+01,2.666604E+01,4.739889E+01,2.436698E+04,3.129866E+03,1.077763E+00,2.129796E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.832755E+01,5.294439E+01,2.666760E+01,6.762580E+01,2.225361E+03,0.000000E+00,9.085072E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.599739E+01,6.185232E+01,2.908825E+01,1.000000E+02
07:10:00,5.080044E+04,1.669987E+04,2.334114E+00,1.179906E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.103661E+01,4.396871E+01,2.371007E+01,5.621042E+01,8.973826E+04,1.270619E+05,4.060998E+00,8.590496E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.149346E+01,4.349279E+01,2.373350E+01,6.932925E+01,2.621475E+04,1.663248E+04,1.207733E+00,1.209478E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.096292E+01,4.613642E+01,2.408710E+01,5.186233E+01,2.620242E+04,6.119917E+03,1.207162E+00,4.323900E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.096306E+01,4.613234E+01,2.368288E+01,7.158712E+01,2.189138E+03,0.000000E+00,8.944424E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.599933E+01,6.191475E+01,2.914909E+01,1.000000E+02
07:20:00,5.536106E+04,2.078753E+04,2.612944E+00,1.559122E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.119176E+01,4.383676E+01,2.370356E+01,5.576243E+01,1.031806E+05,1.070278E+05,4.790235E+00,7.945913E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.134970E+01,4.395340E+01,2.371404E+01,6.831544E+01,2.810324E+04,1.894502E+04,1.329848E+00,1.448906E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.116669E+01,4.577046E+01,2.383446E+01,5.195853E+01,2.809073E+04,7.870276E+03,1.329255E+00,5.928580E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.116674E+01,4.576687E+01,2.369151E+01,7.037667E+01,2.179282E+03,0.000000E+00,8.904175E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.599911E+01,6.192595E+01,2.916677E+01,9.999744E+01
07:30:00,5.797078E+04,2.813336E+04,2.813673E+00,2.223628E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110860E+01,4.450232E+01,2.388846E+01,5.440406E+01,1.198550E+05,1.368761E+05,5.782920E+00,1.065779E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110937E+01,4.478049E+01,2.388654E+01,6.591876E+01,2.942001E+04,2.168028E+04,1.429147E+00,1.725724E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110881E+01,4.623871E+01,2.388815E+01,5.082305E+01,2.940760E+04,1.100407E+04,1.428546E+00,8.740311E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110881E+01,4.623554E+01,2.388626E+01,6.760989E+01,2.166255E+03,0.000000E+00,8.850932E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.599887E+01,6.194763E+01,2.920146E+01,1.000000E+02
07:40:00,6.163586E+04,3.095038E+04,3.040713E+00,2.491387E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110670E+01,4.467401E+01,2.388541E+01,5.406654E+01,1.289191E+05,1.313577E+05,6.288162E+00,1.055696E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110764E+01,4.488112E+01,2.387957E+01,6.515985E+01,3.099114E+04,2.337938E+04,1.532152E+00,1.909697E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110736E+01,4.634339E+01,2.388613E+01,5.051048E+01,3.097863E+04,1.227867E+04,1.531532E+00,9.924575E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110736E+01,4.634035E+01,2.387886E+01,6.670015E+01,2.164190E+03,0.000000E+00,8.842508E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.599755E+01,6.196337E+01,2.922958E+01,9.999885E+01
07:50:00,6.500552E+04,3.393570E+04,3.254304E+00,2.776741E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110742E+01,4.516689E+01,2.388758E+01,5.302230E+01,1.396058E+05,1.438499E+05,6.878991E+00,1.175275E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110897E+01,4.518265E+01,2.388443E+01,6.276062E+01,3.247055E+04,2.494805E+04,1.630772E+00,2.084378E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110774E+01,4.664636E+01,2.388683E+01,4.958759E+01,3.245797E+04,1.366595E+04,1.630135E+00,1.121694E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110774E+01,4.664369E+01,2.388414E+01,6.396937E+01,2.162632E+03,0.000000E+00,8.836151E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.599747E+01,6.198791E+01,2.928718E+01,1.000000E+02
08:00:00,6.828472E+04,3.686631E+04,3.462901E+00,3.057111E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110768E+01,4.561200E+01,2.388779E+01,5.203765E+01,1.496517E+05,1.548640E+05,7.439157E+00,1.283877E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110895E+01,4.549347E+01,2.388493E+01,6.045645E+01,3.391220E+04,2.648803E+04,1.727261E+00,2.256502E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110795E+01,4.690261E+01,2.388735E+01,4.883812E+01,3.389957E+04,1.503473E+04,1.726609E+00,1.249368E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110795E+01,4.690028E+01,2.388463E+01,6.140388E+01,2.161360E+03,0.000000E+00,8.830958E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.599747E+01,6.200889E+01,2.934521E+01,1.000000E+02
08:10:00,5.936852E+04,2.916459E+04,3.084899E+00,2.585421E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110792E+01,4.596386E+01,2.388939E+01,5.102720E+01,1.142999E+05,1.220192E+05,5.943194E+00,1.081878E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110903E+01,4.577749E+01,2.388866E+01,5.804716E+01,3.029497E+04,2.322669E+04,1.573696E+00,2.054823E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110813E+01,4.708867E+01,2.388929E+01,4.822700E+01,3.028256E+04,1.210146E+04,1.573053E+00,1.073020E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110813E+01,4.708662E+01,2.388853E+01,5.876698E+01,4.954723E+03,0.000000E+00,2.024367E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.599748E+01,6.202519E+01,2.800931E+01,9.364530E+01
08:20:00,5.754668E+04,2.858145E+04,2.987171E+00,2.525537E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110811E+01,4.622692E+01,2.388956E+01,5.078909E+01,1.129584E+05,1.194865E+05,5.863883E+00,1.056045E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110910E+01,4.602808E+01,2.388905E+01,5.747144E+01,2.942806E+04,2.260585E+04,1.527594E+00,1.997557E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110826E+01,4.721354E+01,2.388948E+01,4.811106E+01,2.941592E+04,1.197376E+04,1.526964E+00,1.058290E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110826E+01,4.721172E+01,2.388893E+01,5.813295E+01,7.750461E+03,0.000000E+00,3.166119E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.598834E+01,5.114047E+01,2.725263E+01,8.568256E+01
08:30:00,5.384367E+04,2.438768E+04,2.794936E+00,2.154940E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110825E+01,4.642170E+01,2.388955E+01,5.044428E+01,9.237309E+04,1.022969E+05,4.795227E+00,9.040975E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110917E+01,4.624892E+01,2.388903E+01,5.663455E+01,2.800434E+04,2.143187E+04,1.453681E+00,1.893785E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110836E+01,4.729494E+01,2.388946E+01,4.795230E+01,2.799213E+04,1.037600E+04,1.453047E+00,9.170453E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110836E+01,4.729328E+01,2.388890E+01,5.721400E+01,1.054981E+04,0.000000E+00,4.308282E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.596848E+01,4.442114E+01,2.672729E+01,7.479683E+01
08:40:00,5.326982E+04,2.450914E+04,2.765189E+00,2.165573E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110836E+01,4.656733E+01,2.388862E+01,5.026038E+01,9.307929E+04,1.027560E+05,4.831950E+00,9.080587E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110922E+01,4.644532E+01,2.388698E+01,5.618206E+01,2.771073E+04,2.137344E+04,1.438454E+00,1.888554E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110842E+01,4.734761E+01,2.388848E+01,4.788198E+01,2.769866E+04,1.056884E+04,1.437827E+00,9.339881E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110842E+01,4.734608E+01,2.388669E+01,5.671141E+01,1.335086E+04,0.000000E+00,5.450252E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.595183E+01,4.366470E+01,2.685100E+01,7.219207E+01
08:50:00,5.262729E+04,2.428562E+04,2.731861E+00,2.145789E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110844E+01,4.667719E+01,2.388862E+01,4.981210E+01,9.180489E+04,1.017155E+05,4.765806E+00,8.988276E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110927E+01,4.662133E+01,2.388699E+01,5.507855E+01,2.741524E+04,2.132613E+04,1.423124E+00,1.884329E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110846E+01,4.738115E+01,2.388840E+01,4.771305E+01,2.740327E+04,1.062190E+04,1.422503E+00,9.386418E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110846E+01,4.737972E+01,2.388665E+01,5.549891E+01,1.615225E+04,0.000000E+00,6.592022E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.594549E+01,4.453285E+01,2.680225E+01,6.502812E+01
09:00:00,5.204683E+04,2.410654E+04,2.701749E+00,2.129934E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110851E+01,4.676009E+01,2.388873E+01,4.940328E+01,9.063557E+04,1.008861E+05,4.705119E+00,8.914659E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110931E+01,4.677982E+01,2.388727E+01,5.406202E+01,2.714930E+04,2.132002E+04,1.409326E+00,1.883757E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110850E+01,4.740145E+01,2.388846E+01,4.758058E+01,2.713742E+04,1.071483E+04,1.408709E+00,9.468225E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110850E+01,4.740010E+01,2.388693E+01,5.438756E+01,1.895358E+04,0.000000E+00,7.733735E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.594487E+01,4.484001E+01,2.690063E+01,6.120227E+01
09:10:00,5.152249E+04,2.396141E+04,2.674546E+00,2.117129E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110856E+01,4.682207E+01,2.388884E+01,4.906095E+01,8.958875E+04,1.001958E+05,4.650789E+00,8.853816E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110935E+01,4.692286E+01,2.388756E+01,5.320067E+01,2.690855E+04,2.135060E+04,1.396834E+00,1.886481E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110852E+01,4.741226E+01,2.388853E+01,4.748770E+01,2.689675E+04,1.083749E+04,1.396221E+00,9.576800E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110852E+01,4.741096E+01,2.388721E+01,5.345114E+01,1.896023E+04,0.000000E+00,7.733644E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.594517E+01,4.470897E+01,2.707128E+01,5.963061E+01
