Date/Time,BATIMENT0000000240879467_PART0_F0_DWELLING_0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879467_PART0_F0_DWELLING_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879467_PART0_F0_DWELLING_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879467_PART0_F0_DWELLING_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 01/13  15:00:00,5380087.94653458,5801787.687433223,6468592.889410989,6199997.600914612 
 01/13  16:00:00,4413443.46785219,5452739.802863958,6363857.415679774,5863919.882210573 
 01/13  17:00:00,4699164.7815902,5485532.44234893,6339241.623536353,6293083.175537501 
 01/13  18:00:00,7631142.530075193,7037836.182957207,8029808.873459408,8808022.92183067 
 01/13  19:00:00,8844883.475628756,8047308.102852257,9209075.402773594,10181023.91508231 
 01/13  20:00:00,8888988.412201125,8012126.126163356,9208827.135582866,10267351.47067065 
 01/13  21:00:00,9369545.459312499,8399089.317353679,9661443.292865548,10809325.704187904 
 01/13  22:00:00,10293540.513916064,9209299.316650145,10575251.269182852,11825686.082456395 
 01/13  23:00:00,10648708.67551413,9500926.146307923,10913499.740014022,12224668.12318294 
 01/13  24:00:00,10664245.963426169,9491035.33579338,10911355.643923694,12246947.094725367 
 01/14  01:00:00,10828822.168050686,9626162.49963313,11062200.79485716,12420739.801689694 
 01/14  02:00:00,10869777.201498328,9649573.009223035,11091683.070601381,12465132.355041867 
 01/14  03:00:00,10969723.075145911,9728670.500388704,11182849.781682167,12574546.10314258 
 01/14  04:00:00,10823190.615439452,9573548.534516878,11029002.296567976,12437808.544368315 
 01/14  05:00:00,10836502.83917701,9549191.614049178,11028416.764005063,12488914.695096467 
 01/14  06:00:00,11326839.875968281,9978993.62277009,11521210.804277204,13040884.576699346 
 01/14  07:00:00,11622250.341956608,10233993.233848829,11826647.466150915,13392803.38314134 
 01/14  08:00:00,11738024.110361457,10311893.98902724,11934578.297775123,13546998.00385171 
 01/14  09:00:00,11922978.64930613,10462770.70709284,12110004.190954182,13762002.535645425 
 01/14  10:00:00,11885642.491164312,10468171.107932897,12065204.017198872,13685152.322301352 
 01/14  11:00:00,11063334.493106548,9865248.58512982,11200305.749070982,12616994.233831296 
 01/14  12:00:00,9796558.771114523,8839630.380602796,9846755.276360866,11029800.501149338 
 01/14  13:00:00,8289962.403281556,7608137.763512955,8405729.704483528,9326885.221086856 
 01/14  14:00:00,6814786.555790465,6577259.477998709,7309914.914927876,7767757.164369797 
 01/14  15:00:00,5906107.763673628,5934420.36211938,6693010.698782584,6855829.85988687 
 01/14  16:00:00,5811753.742228888,5809113.955903475,6601579.391620815,6920493.511674698 
 01/14  17:00:00,6403741.10126278,6067617.616842009,6881630.323148379,7504376.686477548 
 01/14  18:00:00,7080842.779194045,6353546.966853628,7285595.883103512,8153382.873817191 
 01/14  19:00:00,7272700.416791595,6488866.92425471,7459971.726550869,8377762.769222276 
 01/14  20:00:00,7442821.815734412,6621384.142191922,7618495.289271077,8572006.417419989 
 01/14  21:00:00,7661659.101599924,6797152.833729003,7828618.336899508,8826105.784470199 
 01/14  22:00:00,7765222.983024883,6873459.953673454,7924011.412414776,8948839.542551478 
 01/14  23:00:00,7800732.314935071,6893325.704536907,7952506.014293129,8992051.050963013 
 01/14  24:00:00,7611098.926627514,6721651.077972923,7753907.674131579,8769459.678222327 
 01/15  01:00:00,7437018.635602033,6566903.990628054,7572867.729617169,8563693.37492779 
 01/15  02:00:00,7455725.785177298,6577551.813871505,7587495.5556655135,8585810.651790457 
 01/15  03:00:00,7498112.719992671,6609017.777551454,7627248.422706988,8637043.532196658 
 01/15  04:00:00,7515643.768372215,6620015.014591141,7642520.194359586,8658937.101116009 
 01/15  05:00:00,7544814.23930134,6641625.001877285,7669983.023959393,8694179.574330747 
 01/15  06:00:00,7676058.805932241,6752507.342865316,7801499.212911625,8848290.422563361 
 01/15  07:00:00,7866541.71998872,6914140.864863483,7993305.347049674,9072654.291967973 
 01/15  08:00:00,7923079.843915855,6959713.019380562,8049395.869374502,9141095.782194115 
 01/15  09:00:00,7810145.482489976,6864883.470709679,7934334.6454892745,9004917.615440661 
 01/15  10:00:00,8286813.584120831,7258637.883090943,8418228.213638483,9587753.895215169 
 01/15  11:00:00,9507663.297691314,8245218.380195672,9654596.306104103,11095510.203150619 
 01/15  12:00:00,10142602.274346435,8794593.019338747,10298884.028418288,11837905.527946595 
 01/15  13:00:00,10019926.779883558,8777297.78832446,10182539.964832982,11614286.426580166 
 01/15  14:00:00,9600923.095221385,8650497.285602186,9797705.919264287,10939001.964577828 
 01/15  15:00:00,9050534.101306008,8639679.886559129,9735317.664497301,10359761.422652222 
 01/15  16:00:00,7908166.82431262,8462604.892086491,9821495.562783333,9890995.366176344 
 01/15  17:00:00,8423264.295824911,8896678.99282895,10246426.763984583,10661134.716109823 
 01/15  18:00:00,11093864.627491448,10035697.967275416,11486566.804070083,12753429.32295495 
 01/15  19:00:00,11516330.442024093,10300007.431862514,11866394.419296935,13299174.564665893 
 01/15  20:00:00,11625733.137190696,10328683.180060117,11939203.590496697,13460244.248323131 
 01/15  21:00:00,12156980.893156921,10779035.140918385,12453409.883286148,14045179.454590434 
 01/15  22:00:00,12744215.183961648,11289856.03697107,13030597.360405117,14687752.487253072 
 01/15  23:00:00,13202165.637644332,11678263.549221281,13478571.598567756,15201998.883941852 
 01/15  24:00:00,13646007.218286252,12056504.404918388,13915173.840905923,15702795.111794163 
 01/16  01:00:00,13944846.109134665,12305876.382903215,14206952.833939634,16044226.513192005 
 01/16  02:00:00,14014663.00510506,12332349.387801122,14265965.797359778,16158086.57050697 
 01/16  03:00:00,13922915.466866193,12216198.007433927,14163734.785501067,16091101.251234028 
 01/16  04:00:00,13902140.162719715,12179235.122140003,14137586.366199616,16084365.045658669 
 01/16  05:00:00,13454346.842575103,11771265.543962665,13679777.218102843,15584344.030414112 
 01/16  06:00:00,12740912.826541206,11141063.907559134,12952575.946125649,14764653.524408793 
 01/16  07:00:00,12119525.16848325,10598512.148648284,12318855.425137354,14040506.768896773 
 01/16  08:00:00,11647520.683059823,10182817.684642646,11835842.251637101,13494165.517784745 
 01/16  09:00:00,11482989.131167036,10034419.826169375,11665507.30552451,13307170.053892205 
 01/16  10:00:00,11705015.201986294,10250051.212094063,11888064.192408057,13539496.485581823 
 01/16  11:00:00,11517071.737403156,10165924.020692356,11645363.002150118,13207733.279447842 
 01/16  12:00:00,10389868.546576217,9254572.068114946,10371698.883688916,11734454.103820268 
 01/16  13:00:00,9242666.407349598,8371947.767749896,9374784.916895853,10492575.32197888 
 01/16  14:00:00,8060399.409332543,7589032.332740137,8550750.066437509,9258487.556112861 
 01/16  15:00:00,7107886.946529334,7034361.723263271,8059642.797814395,8344948.862112542 
 01/16  16:00:00,6890566.706561204,7228433.625141348,8428315.78250406,8634294.544147892 
 01/16  17:00:00,7587909.831726359,7903411.512234213,9158197.808442798,9637107.355991192 
 01/16  18:00:00,9612686.331548432,8672872.708146049,9961967.852909049,11101155.43216187 
 01/16  19:00:00,10377546.91047085,9298923.536159324,10695748.416921854,11961509.567527404 
 01/16  20:00:00,11255936.725422604,10038811.875596829,11558591.214847531,12965288.629950132 
 01/16  21:00:00,11993255.575073745,10662868.166297678,12283338.356426941,13802993.263207136 
 01/16  22:00:00,12293738.832252877,10904170.222654004,12570137.90928774,14148089.633480761 
 01/16  23:00:00,12547930.449670255,11096812.15519489,12813946.942616168,14459631.145630218 
 01/16  24:00:00,13250148.153895717,11696100.331560593,13514218.325288955,15267035.540509293 
 01/17  01:00:00,13899412.756543703,12256528.103472605,14163172.49854448,16007450.375350103 
 01/17  02:00:00,13756100.269764975,12088224.75145214,14001003.339159753,15882863.531165171 
 01/17  03:00:00,13519984.211115811,11842269.125566104,13747443.71529077,15648665.428852826 
 01/17  04:00:00,13558247.657082336,11872971.373277698,13781965.994701283,15685579.381006092 
 01/17  05:00:00,13241431.670621637,11593190.745130451,13454724.144640623,15314808.508926805 
 01/17  06:00:00,12816800.9108298,11214241.68971753,13018780.144424193,14829253.515758298 
 01/17  07:00:00,12570950.401897835,10996432.651788877,12766330.66403526,14544385.37406832 
 01/17  08:00:00,12419751.385114916,10859973.013824586,12610786.584163954,14372195.387623122 
 01/17  09:00:00,12646098.714876883,11051294.297957957,12838707.544019658,14641160.361408975 
 01/17  10:00:00,13020943.243018234,11400914.265172966,13218188.620955655,15054658.392496508 
 01/17  11:00:00,12765630.19679238,11257587.385656698,12956465.029752832,14700229.876780378 
 01/17  12:00:00,11840642.71436551,10538970.803235015,12008335.716791667,13544563.349034678 
 01/17  13:00:00,10676335.59207249,9652508.478518054,10867650.129096292,12125455.213590974 
 01/17  14:00:00,9322075.550388187,8708596.951715266,9797644.922736045,10648128.76790032 
 01/17  15:00:00,8239962.406341743,8109626.603679847,9286197.424045045,9638680.854198512 
 01/17  16:00:00,6370414.738146187,7380167.5889869295,8842002.334387017,8533757.962466853 
 01/17  17:00:00,7347667.015149623,7895853.63761656,9213219.61959076,9560604.182959333 
 01/17  18:00:00,9903102.762040924,8942635.44194876,10346060.961865626,11564022.86706895 
 01/17  19:00:00,10787527.041512923,9632694.73120366,11176017.253884245,12580741.596005294 
 01/17  20:00:00,11059250.045255573,9831425.26131707,11414343.435818203,12882566.017284194 
 01/17  21:00:00,11310951.935818717,10036672.22781443,11640268.222041354,13138731.254041007 
 01/17  22:00:00,11730695.895159416,10388765.534005998,12037722.852581391,13594641.121377595 
 01/17  23:00:00,12199935.525852546,10766340.754131252,12493123.126511594,14148043.038569184 
 01/17  24:00:00,12547322.206614321,11039256.467316212,12829239.934667213,14564329.244900724 
 01/18  01:00:00,12705149.363564074,11152031.7465508,12956902.696620785,14737294.565844327 
 01/18  02:00:00,12998848.41979697,11403591.246754147,13241096.924619365,15056910.85242701 
 01/18  03:00:00,13151315.36534635,11526943.037372684,13384875.670152206,15229605.970998589 
 01/18  04:00:00,13233817.57066594,11601319.289568143,13461763.698331062,15307035.205832837 
 01/18  05:00:00,13452928.123213429,11810426.806462234,13680939.760542577,15524366.181228202 
 01/18  06:00:00,13685035.441168422,12020861.662950793,13913793.725569407,15773458.315023359 
 01/18  07:00:00,13843419.871357841,12165832.20512856,14078209.570702653,15950440.9600241 
 01/18  08:00:00,13887437.05758005,12201823.295300268,14121761.539634766,16004796.56675173 
 01/18  09:00:00,13922400.315016221,12224992.440674804,14156773.005157888,16059414.346933411 
 01/18  10:00:00,13610628.2056588,11954560.96718604,13843888.115354657,15718626.625056095 
 01/18  11:00:00,13276126.65193896,11699974.62348618,13509498.770290766,15319147.992900914 
 01/18  12:00:00,13688120.729403777,11960542.72147086,13914246.007165771,15894128.772041444 
 01/18  13:00:00,14072820.658412324,12211770.281076202,14295106.997871952,16415446.200730883 
 01/18  14:00:00,14269709.27706927,12373592.168174926,14493680.032240527,16654041.854674447 
 01/18  15:00:00,13968837.881352909,12242166.128881237,14211808.562445654,16210482.151230715 
 01/18  16:00:00,13353681.850239336,11905696.34444239,13684605.293850392,15435302.914484734 
 01/18  17:00:00,13469449.30253108,11993761.753628938,13856916.542322006,15675884.94083991 
 01/18  18:00:00,14117806.455655184,12364209.432174666,14360996.676296106,16360848.619032467 
 01/18  19:00:00,14777220.625210132,12936181.506427983,15023725.544568006,17101346.96969522 
 01/18  20:00:00,15495030.780132717,13574289.710811872,15749902.087658904,17905839.95196872 
 01/18  21:00:00,16398598.034344748,14376551.030381354,16665902.533095619,18925409.798536327 
 01/18  22:00:00,17080476.105687644,14983483.591671996,17357089.568027675,19691685.158100005 
 01/18  23:00:00,17280836.714062173,15173751.08584299,17559885.311533146,19898607.786800325 
 01/18  24:00:00,16790472.896674246,14739952.041903777,17063778.20577175,19344350.93407083 
 01/19  01:00:00,16437372.785974152,14424741.774203148,16704762.205364387,18945992.50080919 
 01/19  02:00:00,17023386.720615398,14945525.21208792,17298578.857612252,19607692.83680508 
 01/19  03:00:00,17475513.2386591,15345406.171435961,17757547.557243414,20121086.946738694 
 01/19  04:00:00,17516536.254959173,15393615.126662986,17798020.22375006,20147820.622679606 
 01/19  05:00:00,17912579.87286633,15765633.203106087,18198786.916977946,20566177.38290803 
 01/19  06:00:00,18362432.326131012,16161566.17881154,18647878.052322723,21074437.118697807 
 01/19  07:00:00,18530915.318978656,16291685.032885578,18816589.408880558,21294063.566099893 
 01/19  08:00:00,18084499.103148088,15882591.65551231,18363496.33760023,20809175.950572263 
 01/19  09:00:00,17428900.784119587,15289673.669326818,17705622.78472226,20095425.201175995 
 01/19  10:00:00,16576697.780989151,14557181.954401327,16847174.21271876,19129135.712002855 
 01/19  11:00:00,15495804.951182948,13736763.86548602,15744336.690160269,17785979.777319327 
 01/19  12:00:00,14729146.419574145,13252836.433919836,14928553.537262628,16703466.058996517 
 01/19  13:00:00,14193579.271825902,12926266.381741788,14474080.114540417,16046443.284533655 
 01/19  14:00:00,13013452.578466639,12254334.131299172,13755522.854179382,14834732.711643126 
 01/19  15:00:00,12084832.228599645,11850460.724184388,13518471.762701709,14054136.58007281 
 01/19  16:00:00,11152321.900473865,11474041.127031215,13325075.397205029,13753615.45705501 
 01/19  17:00:00,11901263.526443556,11800233.140860965,13579811.791254476,14585499.312556086 
 01/19  18:00:00,13847754.105294261,12399752.149971312,14287034.286625296,16015525.784880003 
 01/19  19:00:00,14363697.077428188,12742734.181638122,14759515.80887039,16663892.338753954 
 01/19  20:00:00,15537161.56637825,13750943.220651262,15915694.028689908,17979009.16548293 
 01/19  21:00:00,16424026.481482629,14532270.930871043,16790699.676984757,18941692.27141818 
 01/19  22:00:00,16914408.37596311,14942100.163802346,17268855.781273115,19495250.32689102 
 01/19  23:00:00,18022517.08714693,15895940.978189759,18382131.264271446,20770223.432638913 
 01/19  24:00:00,18399249.98634469,16212313.46805543,18750527.23352819,21196109.79502651 
 01/20  01:00:00,18111412.099433064,15938742.119865857,18446901.495452456,20876183.873776108 
 01/20  02:00:00,18101904.708639693,15904917.660868533,18429071.001012668,20888097.377385154 
 01/20  03:00:00,18022434.375878345,15817935.433228258,18340764.15743169,20808225.630012587 
 01/20  04:00:00,17767506.65237407,15580810.00577171,18075835.043438345,20524573.040577997 
 01/20  05:00:00,17210449.787319932,15069502.745869413,17505885.017842356,19911285.398226984 
 01/20  06:00:00,16856477.605089076,14749136.18412709,17141846.335672274,19511399.018042687 
 01/20  07:00:00,17020211.310655225,14894857.160656987,17303651.80071617,19688021.805757977 
 01/20  08:00:00,17524243.430079576,15349797.263648296,17811571.07706206,20239866.152928613 
 01/20  09:00:00,17953821.501511823,15753792.308166457,18245957.029792592,20694240.009003446 
 01/20  10:00:00,17473107.359819267,15376550.96519684,17633359.231814872,20021726.8534755 
 01/20  11:00:00,15957483.112489643,14053680.776848692,15616189.804995377,17827858.425797146 
 01/20  12:00:00,14437361.783884637,12830068.708255509,14134132.821778828,16053653.149666017 
 01/20  13:00:00,13141260.502460424,11848883.368899679,13309875.504787102,14940024.802491447 
 01/20  14:00:00,12282356.299574938,11623870.502965232,13278092.405926527,14265179.75992715 
 01/20  15:00:00,10969716.135491347,11184189.478568625,13200975.276984464,13260092.113555782 
 01/20  16:00:00,10850625.690251505,11356015.19985276,13491015.8259767,13798263.727378413 
 01/20  17:00:00,12256077.45281389,12037150.041838238,13974520.343668537,15084951.14272926 
 01/20  18:00:00,14414792.394525338,12902655.114150703,14926300.487588607,16728563.654498905 
 01/20  19:00:00,15372006.523792325,13668448.665223356,15837820.811995946,17822149.37339578 
 01/20  20:00:00,16027217.66020586,14211312.924918452,16460454.90917118,18550257.78407315 
 01/20  21:00:00,16600687.578032393,14686598.667328048,17008113.22438815,19192107.06524933 
 01/20  22:00:00,16716049.660041219,14764300.048922654,17097692.65148033,19312499.65151742 
 01/20  23:00:00,16403824.781101612,14474007.772771303,16758222.984009922,18940652.4374584 
 01/20  24:00:00,16319250.568679132,14382040.152478714,16654819.26028645,18840628.72214118 
 01/21  01:00:00,16536971.168262612,14550010.434692325,16861674.997885104,19100939.16294958 
 01/21  02:00:00,16344885.311652936,14374734.166167673,16654046.10844721,18867594.84229021 
 01/21  03:00:00,16079873.116097465,14146663.301030312,16374703.909006879,18539442.344603583 
 01/21  04:00:00,16259067.534209847,14303230.397404123,16548397.673326636,18732637.204482485 
 01/21  05:00:00,16387121.977758808,14414267.679557733,16672255.002946153,18871040.63985377 
 01/21  06:00:00,16089202.99296742,14141072.170432964,16366228.513893265,18540984.315952886 
 01/21  07:00:00,15600720.69797822,13689402.27128223,15868663.810079753,18012323.076577876 
 01/21  08:00:00,15403543.366289485,13499628.626944825,15665875.935247067,17806488.666203834 
