Time,858364FDA98B190F_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],858364FDA98B190F_F0_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],858364FDA98B190F_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],858364FDA98B190F_F0_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],858364FDA98B190F_F0_WHOLE::Des Latent Heat Load [W],858364FDA98B190F_F0_WHOLE::Des Latent Cool Load [W],858364FDA98B190F_F0_WHOLE::Des Latent Heat Mass Flow [kg/s],858364FDA98B190F_F0_WHOLE::Des Latent Cool Mass Flow [kg/s],858364FDA98B190F_F0_WHOLE::Des Heat Load No DOAS [W],858364FDA98B190F_F0_WHOLE::Des Sens Cool Load No DOAS [W],858364FDA98B190F_F0_WHOLE::Des Latent Heat Load No DOAS [W],858364FDA98B190F_F0_WHOLE::Des Latent Cool Load No DOAS [W],858364FDA98B190F_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],858364FDA98B190F_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],858364FDA98B190F_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],858364FDA98B190F_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],858364FDA98B190F_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],858364FDA98B190F_F1_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],858364FDA98B190F_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],858364FDA98B190F_F1_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],858364FDA98B190F_F1_WHOLE::Des Latent Heat Load [W],858364FDA98B190F_F1_WHOLE::Des Latent Cool Load [W],858364FDA98B190F_F1_WHOLE::Des Latent Heat Mass Flow [kg/s],858364FDA98B190F_F1_WHOLE::Des Latent Cool Mass Flow [kg/s],858364FDA98B190F_F1_WHOLE::Des Heat Load No DOAS [W],858364FDA98B190F_F1_WHOLE::Des Sens Cool Load No DOAS [W],858364FDA98B190F_F1_WHOLE::Des Latent Heat Load No DOAS [W],858364FDA98B190F_F1_WHOLE::Des Latent Cool Load No DOAS [W],858364FDA98B190F_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],858364FDA98B190F_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],858364FDA98B190F_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],858364FDA98B190F_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],858364FDA98B190F_F2_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],858364FDA98B190F_F2_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],858364FDA98B190F_F2_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],858364FDA98B190F_F2_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],858364FDA98B190F_F2_WHOLE::Des Latent Heat Load [W],858364FDA98B190F_F2_WHOLE::Des Latent Cool Load [W],858364FDA98B190F_F2_WHOLE::Des Latent Heat Mass Flow [kg/s],858364FDA98B190F_F2_WHOLE::Des Latent Cool Mass Flow [kg/s],858364FDA98B190F_F2_WHOLE::Des Heat Load No DOAS [W],858364FDA98B190F_F2_WHOLE::Des Sens Cool Load No DOAS [W],858364FDA98B190F_F2_WHOLE::Des Latent Heat Load No DOAS [W],858364FDA98B190F_F2_WHOLE::Des Latent Cool Load No DOAS [W],858364FDA98B190F_F2_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],858364FDA98B190F_F2_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],858364FDA98B190F_F2_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],858364FDA98B190F_F2_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],858364FDA98B190F_F3_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],858364FDA98B190F_F3_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],858364FDA98B190F_F3_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],858364FDA98B190F_F3_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],858364FDA98B190F_F3_WHOLE::Des Latent Heat Load [W],858364FDA98B190F_F3_WHOLE::Des Latent Cool Load [W],858364FDA98B190F_F3_WHOLE::Des Latent Heat Mass Flow [kg/s],858364FDA98B190F_F3_WHOLE::Des Latent Cool Mass Flow [kg/s],858364FDA98B190F_F3_WHOLE::Des Heat Load No DOAS [W],858364FDA98B190F_F3_WHOLE::Des Sens Cool Load No DOAS [W],858364FDA98B190F_F3_WHOLE::Des Latent Heat Load No DOAS [W],858364FDA98B190F_F3_WHOLE::Des Latent Cool Load No DOAS [W],858364FDA98B190F_F3_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],858364FDA98B190F_F3_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],858364FDA98B190F_F3_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],858364FDA98B190F_F3_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],858364FDA98B190F_F4_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],858364FDA98B190F_F4_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],858364FDA98B190F_F4_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],858364FDA98B190F_F4_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],858364FDA98B190F_F4_WHOLE::Des Latent Heat Load [W],858364FDA98B190F_F4_WHOLE::Des Latent Cool Load [W],858364FDA98B190F_F4_WHOLE::Des Latent Heat Mass Flow [kg/s],858364FDA98B190F_F4_WHOLE::Des Latent Cool Mass Flow [kg/s],858364FDA98B190F_F4_WHOLE::Des Heat Load No DOAS [W],858364FDA98B190F_F4_WHOLE::Des Sens Cool Load No DOAS [W],858364FDA98B190F_F4_WHOLE::Des Latent Heat Load No DOAS [W],858364FDA98B190F_F4_WHOLE::Des Latent Cool Load No DOAS [W],858364FDA98B190F_F4_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],858364FDA98B190F_F4_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],858364FDA98B190F_F4_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],858364FDA98B190F_F4_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
11:35:00,7.899867E+03,0.000000E+00,2.582069E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999638E+01,3.972744E+01,2.683777E+01,5.555399E+01,7.827396E+03,0.000000E+00,2.558382E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999640E+01,3.965146E+01,2.956823E+01,4.742236E+01,7.895120E+03,0.000000E+00,2.580517E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999639E+01,3.972152E+01,3.035219E+01,4.534312E+01,8.487637E+03,0.000000E+00,2.774172E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999630E+01,4.031119E+01,3.012072E+01,4.594642E+01,1.717970E+04,0.000000E+00,5.615012E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999548E+01,4.562171E+01,2.711049E+01,5.555621E+01
11:40:00,7.876669E+03,0.000000E+00,2.574487E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999638E+01,3.966527E+01,2.690175E+01,5.554932E+01,7.804152E+03,0.000000E+00,2.550786E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999639E+01,3.958919E+01,2.962337E+01,4.744588E+01,7.871378E+03,0.000000E+00,2.572758E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999638E+01,3.965886E+01,3.040063E+01,4.538374E+01,8.461541E+03,0.000000E+00,2.765644E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999629E+01,4.024718E+01,3.016950E+01,4.598650E+01,1.713248E+04,0.000000E+00,5.599582E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999547E+01,4.556007E+01,2.718848E+01,5.530849E+01
11:45:00,7.853621E+03,0.000000E+00,2.566956E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999638E+01,3.959296E+01,2.695822E+01,5.555925E+01,7.781003E+03,0.000000E+00,2.543221E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999639E+01,3.951666E+01,2.967487E+01,4.747080E+01,7.847750E+03,0.000000E+00,2.565036E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999638E+01,3.958601E+01,3.044755E+01,4.542015E+01,8.435664E+03,0.000000E+00,2.757188E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999629E+01,4.017342E+01,3.021684E+01,4.602210E+01,1.708612E+04,0.000000E+00,5.584430E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999545E+01,4.549283E+01,2.726632E+01,5.504620E+01
11:50:00,7.830722E+03,0.000000E+00,2.559472E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999637E+01,3.951172E+01,2.700846E+01,5.558007E+01,7.757961E+03,0.000000E+00,2.535691E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999638E+01,3.943513E+01,2.972282E+01,4.749728E+01,7.824245E+03,0.000000E+00,2.557355E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999637E+01,3.950422E+01,3.049360E+01,4.545102E+01,8.410017E+03,0.000000E+00,2.748806E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999628E+01,4.009117E+01,3.026267E+01,4.605379E+01,1.704061E+04,0.000000E+00,5.569557E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999542E+01,4.542106E+01,2.734387E+01,5.477006E+01
11:55:00,7.807971E+03,0.000000E+00,2.552036E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999636E+01,3.942254E+01,2.705315E+01,5.560989E+01,7.735054E+03,0.000000E+00,2.528204E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999637E+01,3.934559E+01,2.976755E+01,4.752474E+01,7.800882E+03,0.000000E+00,2.549719E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999636E+01,3.941449E+01,3.053883E+01,4.547657E+01,8.384607E+03,0.000000E+00,2.740502E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999627E+01,4.000143E+01,3.030652E+01,4.608311E+01,1.699598E+04,0.000000E+00,5.554972E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999540E+01,4.534551E+01,2.742103E+01,5.448070E+01
12:00:00,7.785384E+03,0.000000E+00,2.544654E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999635E+01,3.932627E+01,2.709405E+01,5.564339E+01,7.712293E+03,0.000000E+00,2.520765E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999636E+01,3.924893E+01,2.981123E+01,4.754762E+01,7.777668E+03,0.000000E+00,2.542132E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999635E+01,3.931769E+01,3.058354E+01,4.549630E+01,8.359440E+03,0.000000E+00,2.732276E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999626E+01,3.990504E+01,3.034888E+01,4.610915E+01,1.695226E+04,0.000000E+00,5.540681E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999538E+01,4.526673E+01,2.749772E+01,5.417864E+01
12:05:00,7.764999E+03,0.000000E+00,2.537992E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999634E+01,3.922364E+01,2.713435E+01,5.567051E+01,7.691720E+03,0.000000E+00,2.514041E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999635E+01,3.914589E+01,2.985682E+01,4.755814E+01,7.756658E+03,0.000000E+00,2.535265E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999634E+01,3.921456E+01,3.062889E+01,4.550753E+01,8.336624E+03,0.000000E+00,2.724819E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999624E+01,3.980268E+01,3.039138E+01,4.612788E+01,1.691374E+04,0.000000E+00,5.528089E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999535E+01,4.518515E+01,2.757389E+01,5.386424E+01
12:10:00,7.747002E+03,0.000000E+00,2.532109E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999631E+01,3.912408E+01,2.717372E+01,5.569087E+01,7.673545E+03,0.000000E+00,2.508101E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999632E+01,3.904590E+01,2.990137E+01,4.756306E+01,7.738083E+03,0.000000E+00,2.529194E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999631E+01,3.911450E+01,3.067139E+01,4.551809E+01,8.316436E+03,0.000000E+00,2.718220E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999622E+01,3.970370E+01,3.043047E+01,4.614743E+01,1.688107E+04,0.000000E+00,5.517410E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999531E+01,4.511025E+01,2.764113E+01,5.357229E+01
12:15:00,7.731367E+03,0.000000E+00,2.526998E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999629E+01,3.903292E+01,2.721091E+01,5.570782E+01,7.657748E+03,0.000000E+00,2.502937E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999630E+01,3.895431E+01,2.994212E+01,4.756935E+01,7.721920E+03,0.000000E+00,2.523910E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999629E+01,3.902286E+01,3.070882E+01,4.553318E+01,8.298907E+03,0.000000E+00,2.712491E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999619E+01,3.961339E+01,3.046408E+01,4.617266E+01,1.685440E+04,0.000000E+00,5.508690E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999527E+01,4.504696E+01,2.769653E+01,5.331664E+01
12:20:00,7.718095E+03,0.000000E+00,2.522660E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999626E+01,3.895116E+01,2.724523E+01,5.572378E+01,7.644297E+03,0.000000E+00,2.498540E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999628E+01,3.887212E+01,2.997852E+01,4.757862E+01,7.708170E+03,0.000000E+00,2.519416E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999627E+01,3.894065E+01,3.074140E+01,4.555235E+01,8.284048E+03,0.000000E+00,2.707633E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999617E+01,3.953274E+01,3.049277E+01,4.620229E+01,1.683372E+04,0.000000E+00,5.501926E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999523E+01,4.499539E+01,2.774242E+01,5.309134E+01
12:25:00,7.707191E+03,0.000000E+00,2.519095E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999624E+01,3.887784E+01,2.727622E+01,5.574073E+01,7.633180E+03,0.000000E+00,2.494905E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999626E+01,3.879835E+01,3.001083E+01,4.759061E+01,7.696840E+03,0.000000E+00,2.515711E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999624E+01,3.886689E+01,3.076998E+01,4.557382E+01,8.271860E+03,0.000000E+00,2.703648E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999614E+01,3.946076E+01,3.051763E+01,4.623379E+01,1.681901E+04,0.000000E+00,5.497114E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999520E+01,4.495360E+01,2.778248E+01,5.288474E+01
12:30:00,7.698662E+03,0.000000E+00,2.516306E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999622E+01,3.881166E+01,2.730589E+01,5.575266E+01,7.624409E+03,0.000000E+00,2.492037E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999624E+01,3.873168E+01,3.004215E+01,4.759733E+01,7.687928E+03,0.000000E+00,2.512798E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999623E+01,3.880029E+01,3.079837E+01,4.558814E+01,8.262346E+03,0.000000E+00,2.700537E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999613E+01,3.939606E+01,3.054311E+01,4.625591E+01,1.681029E+04,0.000000E+00,5.494259E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999517E+01,4.491941E+01,2.782340E+01,5.267572E+01
12:35:00,7.692129E+03,0.000000E+00,2.514169E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999621E+01,3.875153E+01,2.733726E+01,5.575025E+01,7.617621E+03,0.000000E+00,2.489817E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999622E+01,3.867099E+01,3.007635E+01,4.758863E+01,7.681010E+03,0.000000E+00,2.510535E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999621E+01,3.873973E+01,3.083106E+01,4.558404E+01,8.254932E+03,0.000000E+00,2.698113E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999611E+01,3.933750E+01,3.057430E+01,4.625558E+01,1.680645E+04,0.000000E+00,5.492999E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999515E+01,4.489111E+01,2.787125E+01,5.244555E+01
12:40:00,7.687460E+03,0.000000E+00,2.512642E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999619E+01,3.869652E+01,2.736996E+01,5.573514E+01,7.612664E+03,0.000000E+00,2.488196E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999621E+01,3.861535E+01,3.011351E+01,4.756471E+01,7.675895E+03,0.000000E+00,2.508862E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999619E+01,3.868424E+01,3.086846E+01,4.556085E+01,8.249400E+03,0.000000E+00,2.696303E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999609E+01,3.928402E+01,3.061189E+01,4.623141E+01,1.680722E+04,0.000000E+00,5.493247E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999513E+01,4.486724E+01,2.792606E+01,5.219425E+01
12:45:00,7.684646E+03,0.000000E+00,2.511721E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999618E+01,3.864586E+01,2.740276E+01,5.571180E+01,7.609531E+03,0.000000E+00,2.487171E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999619E+01,3.856401E+01,3.015225E+01,4.752974E+01,7.672546E+03,0.000000E+00,2.507766E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999618E+01,3.863299E+01,3.090904E+01,4.552296E+01,8.245729E+03,0.000000E+00,2.695102E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999608E+01,3.923474E+01,3.065414E+01,4.618841E+01,1.681266E+04,0.000000E+00,5.495019E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999512E+01,4.484674E+01,2.798533E+01,5.192970E+01
12:50:00,7.683689E+03,0.000000E+00,2.511407E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999617E+01,3.859893E+01,2.743496E+01,5.568292E+01,7.608232E+03,0.000000E+00,2.486745E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999618E+01,3.851636E+01,3.019146E+01,4.748711E+01,7.670938E+03,0.000000E+00,2.507239E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999617E+01,3.858536E+01,3.095131E+01,4.547454E+01,8.243891E+03,0.000000E+00,2.694499E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999607E+01,3.918903E+01,3.069920E+01,4.613176E+01,1.682272E+04,0.000000E+00,5.498302E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999510E+01,4.482891E+01,2.804686E+01,5.165866E+01
