Date/Time,BATIMENT0000000240877130_PART0_F0_DWELLING_0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877130_PART0_F0_DWELLING_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877130_PART0_F0_DWELLING_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 11/01  15:00:00,254281.28698677104,188088.8132049833,68425.4008365475 
 11/01  16:00:00,991478.7124888406,822160.8010081628,856623.2868707113 
 11/01  17:00:00,1441370.7181031068,1200920.666671203,1340642.6515076042 
 11/01  18:00:00,1480761.8066044115,1254336.699204719,1280641.4089981928 
 11/01  19:00:00,1901458.5897069988,1659630.6648044921,1834976.4859672133 
 11/01  20:00:00,2103033.7725692233,1839832.8891056092,2050582.8918536315 
 11/01  21:00:00,2141880.950169184,1873314.480556098,2100366.3331141835 
 11/01  22:00:00,2072901.1811641455,1810208.2968235365,2039910.6769063827 
 11/01  23:00:00,1934444.6530728799,1689319.1557939975,1908659.2614242234 
 11/01  24:00:00,1784246.440944434,1560942.4272912396,1764611.7841598687 
 11/02  01:00:00,1666609.921077607,1459681.290658493,1651744.2775104751 
 11/02  02:00:00,1603073.8822804606,1405004.8908588958,1592014.5318505208 
 11/02  03:00:00,1545619.0999846414,1355696.2576741495,1537641.0141048827 
 11/02  04:00:00,1446704.2250396963,1270246.6827901495,1440974.3405832434 
 11/02  05:00:00,1322019.212832028,1162137.0358147016,1317678.3122278703 
 11/02  06:00:00,1207202.8975970617,1062606.1996055357,1203837.999875048 
 11/02  07:00:00,1179910.4828269593,1039137.57264895,1177713.9284696525 
 11/02  08:00:00,1550121.9134007534,1327136.4733236688,1550063.4862174587 
 11/02  09:00:00,1698737.5444942052,1452509.260490139,1700336.0319371172 
 11/02  10:00:00,1762796.2448399486,1509552.4878913753,1765491.3052226794 
 11/02  11:00:00,1819342.1824285816,1558736.063101116,1822973.3585674542 
 11/02  12:00:00,1895883.220878043,1622543.8185237737,1900292.767292304 
 11/02  13:00:00,1600962.7038766702,1377830.154580141,1577090.0279040893 
 11/02  14:00:00,807068.2978321459,709044.8671224945,695021.3612649755 
 11/02  15:00:00,1259271.1553365903,1104702.2863257022,1238194.2180617175 
 11/02  16:00:00,1680540.6670166077,1458781.617238673,1674428.5644294426 
 11/02  17:00:00,1662547.1935357729,1407359.2244673658,1539771.664270337 
 11/02  18:00:00,1800350.959696903,1562934.4175852532,1747451.97637433 
 11/02  19:00:00,2042464.8178365056,1787110.3646923406,2037006.5416401715 
 11/02  20:00:00,2167616.3185938313,1898098.8570032485,2165048.7053729696 
 11/02  21:00:00,2290444.801877918,2007646.8961922172,2290403.0415855013 
 11/02  22:00:00,2465945.6516616475,2161267.291525758,2468056.845587086 
 11/02  23:00:00,2611337.3402258498,2289228.29685791,2615288.399738135 
 11/02  24:00:00,2579836.2457420174,2255340.7721599136,2585022.402616385 
 11/03  01:00:00,2644046.0982746165,2272870.885438691,2650153.4388496424 
 11/03  02:00:00,2743434.0507563385,2357143.9080028213,2750732.296991961 
 11/03  03:00:00,2785927.001694176,2424630.9892711313,2794290.850076669 
 11/03  04:00:00,2836716.1436129594,2486724.93551117,2845852.1607104866 
 11/03  05:00:00,2918361.854820164,2557666.8251600475,2928161.6044663154 
 11/03  06:00:00,3119789.5264521837,2734606.2050477993,3131475.328140939 
 11/03  07:00:00,3403922.662707094,2990415.9880650314,3419635.6684092316 
 11/03  08:00:00,3391422.3944123923,2977801.3175510997,3405719.3333611237 
 11/03  09:00:00,3111673.484416441,2726060.6157695977,3120023.5056600478 
 11/03  10:00:00,2380187.544369434,2086436.254942066,2360304.631931147 
 11/03  11:00:00,1618767.832135288,1413599.061547994,1529796.9159079138 
 11/03  12:00:00,1260702.8063521807,1100107.53747006,1146500.1832188498 
 11/03  13:00:00,1083390.66699464,936138.5870359362,898206.3124014931 
 11/03  14:00:00,1206358.5962096083,1040584.1442042455,1052570.497776163 
 11/03  15:00:00,1070842.439260882,881097.6125282501,725808.480320202 
 11/03  16:00:00,1206073.593062043,967153.903431843,790420.0673427323 
 11/03  17:00:00,1424170.504383143,1093962.12733798,789592.7557154224 
 11/03  18:00:00,2208298.330597644,1868382.785340636,1993708.5050594795 
 11/03  19:00:00,2587767.368710526,2235440.8566116104,2515943.7595026703 
 11/03  20:00:00,2782286.7887354298,2415232.9647358344,2727379.325699311 
 11/03  21:00:00,2919613.3350260034,2542697.473084434,2878556.138534388 
 11/03  22:00:00,3030019.558970223,2646659.123766884,3000535.5235304404 
 11/03  23:00:00,3068543.973131885,2686467.175402351,3048030.8463687655 
 11/03  24:00:00,3094950.2253297563,2717086.7284854404,3082641.146290661 
 11/04  01:00:00,3135773.2041156185,2757184.9636399345,3129561.0293803466 
 11/04  02:00:00,3167002.7748896154,2784441.4463501642,3165062.353890807 
 11/04  03:00:00,3191000.2232456007,2805827.6535925646,3192656.489509406 
 11/04  04:00:00,3215175.364859941,2830452.104815024,3220503.838666546 
 11/04  05:00:00,3213822.5659339977,2831182.5270044385,3221492.482674974 
 11/04  06:00:00,3031591.3144168966,2665038.595793533,3038776.0576023585 
 11/04  07:00:00,2893923.1269230377,2539532.085500289,2901056.497990673 
 11/04  08:00:00,2851422.7195027443,2500697.0137698166,2859640.5637220675 
 11/04  09:00:00,2723206.257756054,2388473.405439228,2732185.415433092 
 11/04  10:00:00,2453061.68844922,2156470.2416489683,2464001.209031852 
 11/04  11:00:00,2176865.63064371,1914307.5215108881,2186834.0744921793 
 11/04  12:00:00,2062479.6454044927,1818156.9034419307,2073349.616525992 
 11/04  13:00:00,1470418.8145870385,1305100.0222445852,1436475.0608910462 
 11/04  14:00:00,1497943.8899913575,1319339.9778205773,1480919.1479971483 
 11/04  15:00:00,2290739.123683374,1961929.1803744251,2294969.267078982 
 11/04  16:00:00,2290647.5830476293,1963879.5496985633,2294920.4264882505 
 11/04  17:00:00,2270117.9633214534,1947495.8629666027,2275171.682478773 
 11/04  18:00:00,2255769.8197936243,1938468.3445536771,2261771.529340679 
 11/04  19:00:00,2228454.666473975,1917563.6940720817,2235257.7278284207 
 11/04  20:00:00,2151066.77270565,1852471.5933411517,2158001.844064105 
 11/04  21:00:00,1992824.8082443536,1738018.2719925726,2000092.41679713 
 11/04  22:00:00,1937460.0569942286,1696952.0166609639,1944923.1818321096 
 11/04  23:00:00,1933465.6788833258,1694896.4578762236,1941123.706531967 
 11/04  24:00:00,2027558.002189772,1779584.5355816376,2035957.4673381401 
 11/05  01:00:00,2117444.06895594,1860007.7073375937,2126486.959619025 
 11/05  02:00:00,2087061.6551919496,1834245.8765781736,2095954.4169727352 
 11/05  03:00:00,2079349.642371156,1829064.2958724753,2088179.6024979213 
 11/05  04:00:00,2089235.929759911,1838948.1023478557,2097923.097338466 
 11/05  05:00:00,2074996.679410238,1827735.6541319508,2083267.02275484 
 11/05  06:00:00,2073631.3839558626,1829301.4805925386,2081566.4661353522 
 11/05  07:00:00,2065276.9467879152,1824721.1950144502,2073433.3254494981 
 11/05  08:00:00,2018565.4307781234,1783965.1741168445,2026932.2482012603 
 11/05  09:00:00,1907767.801625625,1687599.8360812932,1916138.6678179419 
 11/05  10:00:00,1439544.830266149,1281019.3533065366,1434016.1915113698 
 11/05  11:00:00,988763.3205258274,880076.1786085132,935305.182596321 
 11/05  12:00:00,685163.8378687655,610954.4080206747,598495.282179513 
 11/05  13:00:00,404821.5105507028,348405.71782904124,192000.63927442682 
 11/05  14:00:00,1056619.6634886675,871502.144745338,909693.6516916536 
 11/05  15:00:00,537875.6726441435,449326.53821314394,520636.07753569126 
 11/05  16:00:00,727436.8275432927,526069.9626012417,455495.9260840799 
 11/05  17:00:00,701727.0626789847,340855.87286222656,224405.5822610772 
 11/05  18:00:00,1620747.69627703,1345529.7096012826,1243963.573963194 
 11/05  19:00:00,2028721.5329675714,1755435.6400470966,1818195.8833115082 
 11/05  20:00:00,2232527.9931054055,1941651.7498717518,2059258.2357966527 
 11/05  21:00:00,2320747.08840132,2025473.1142525298,2179644.7844552468 
 11/05  22:00:00,2325455.0198391047,2034089.9240661878,2212129.34488447 
 11/05  23:00:00,2390643.0256388234,2096437.4919653893,2301354.0971335005 
 11/05  24:00:00,2497484.5519691883,2196597.3759927074,2428399.859520647 
 11/06  01:00:00,2608397.4923547693,2300599.2121271715,2556364.4462357853 
 11/06  02:00:00,2662814.8028519936,2350028.0613302374,2623190.730549572 
 11/06  03:00:00,2703170.9815890766,2385351.007573955,2674301.494886645 
 11/06  04:00:00,2783599.261633177,2456522.2398047308,2763520.439197923 
 11/06  05:00:00,2820524.705461176,2489984.270905038,2807326.457708824 
 11/06  06:00:00,2784556.015799852,2460110.2172275716,2777040.8216204294 
 11/06  07:00:00,2649655.353081853,2340183.634813251,2645488.7416923437 
 11/06  08:00:00,2485883.3089572466,2193071.734701997,2483480.290819889 
 11/06  09:00:00,2322359.304808574,2048272.3929655133,2320305.1635040594 
 11/06  10:00:00,1772408.4448027967,1563008.2042099424,1732546.6197600593 
 11/06  11:00:00,921442.1220504906,776181.1129898973,638794.5244676732 
 11/06  12:00:00,256062.49327394,135377.517537367,0.0 
 11/06  13:00:00,37552.164174879,0.0,0.0 
 11/06  14:00:00,0.0,0.0,0.0 
 11/06  15:00:00,0.0,0.0,0.0 
 11/06  16:00:00,0.0,0.0,0.0 
 11/06  17:00:00,202526.719026339,0.0,0.0 
 11/06  18:00:00,1499724.5107209352,1042071.4546824864,721120.7881574658 
 11/06  19:00:00,1993027.805723567,1608243.9792245205,1448313.176221729 
 11/06  20:00:00,2297921.154813263,1899537.9455643264,1837005.6261930391 
 11/06  21:00:00,2554719.417517669,2147622.895750125,2148380.0475184508 
 11/06  22:00:00,2715680.3348790747,2308999.815213682,2372275.1231115493 
 11/06  23:00:00,2898704.8069994953,2490410.8490056316,2616065.9934699284 
 11/06  24:00:00,2960040.8424520725,2554230.7728004195,2728879.550802164 
 11/07  01:00:00,3079085.891901332,2671066.6767005753,2894482.612966221 
 11/07  02:00:00,3278860.6414026604,2863605.275050034,3133815.6134492373 
 11/07  03:00:00,3365424.5772946663,2947086.6443189825,3251201.6896904306 
 11/07  04:00:00,3421510.8997268137,2998824.2732900176,3332383.7124062045 
 11/07  05:00:00,3491598.307902004,3064233.2815451277,3423846.8503789827 
 11/07  06:00:00,3545212.0058519277,3116593.641031121,3494928.8097080225 
 11/07  07:00:00,3567872.9429093124,3139799.9539822014,3531068.348655529 
 11/07  08:00:00,3527896.2665078063,3107341.034883319,3502034.94648606 
 11/07  09:00:00,3309550.5456761275,2916512.2082606647,3287881.327430383 
 11/07  10:00:00,2407247.5402697725,2120225.974150592,2341382.9669275335 
 11/07  11:00:00,1388006.8619978991,1195810.8653292954,1109412.4002559616 
 11/07  12:00:00,619862.0028240047,487660.1016139594,130045.21615137311 
 11/07  13:00:00,265492.1502754929,153445.4711687089,0.0 
 11/07  14:00:00,76197.54781320409,6214.903426382444,0.0 
 11/07  15:00:00,0.0,0.0,0.0 
 11/07  16:00:00,16585.670819132065,0.0,0.0 
 11/07  17:00:00,609458.557488116,171239.33709451463,0.0 
 11/07  18:00:00,1534350.405085079,1119365.7736180245,839299.6588999869 
 11/07  19:00:00,2144165.83484614,1738624.8632008075,1632958.2779323151 
 11/07  20:00:00,2631425.427539499,2186024.684103246,2182197.788253378 
 11/07  21:00:00,3050663.823040132,2577950.4056888553,2661745.7269559344 
 11/07  22:00:00,3334012.0554042207,2845347.678365262,3009831.1198531697 
 11/07  23:00:00,3559039.344971,3057556.5425704103,3294094.8797333646 
 11/07  24:00:00,3705036.7571345307,3200928.8070469494,3491529.5743770297 
 11/08  01:00:00,3747033.3054970764,3252285.4882443487,3577203.635449984 
 11/08  02:00:00,3902330.1281151306,3404962.436084505,3770105.828448547 
 11/08  03:00:00,4099153.5626888797,3590062.360007519,3997257.8845113292 
 11/08  04:00:00,4259069.447741316,3739548.0096384017,4182230.242848824 
 11/08  05:00:00,4408077.641033447,3875820.4422727767,4351527.602534138 
 11/08  06:00:00,4507805.48304145,3967021.3825709163,4467449.598097427 
 11/08  07:00:00,4519252.888257825,3981661.276558836,4491721.561826651 
 11/08  08:00:00,4530914.413968788,3995439.731277162,4514155.7570282 
 11/08  09:00:00,4275157.679959436,3769911.929850199,4251312.885687159 
 11/08  10:00:00,3038411.9471173706,2648560.356184122,2837557.407950556 
 11/08  11:00:00,1605834.2023456218,1296738.7209682597,909442.386821025 
 11/08  12:00:00,601406.2867955045,319418.56989414844,0.0 
 11/08  13:00:00,263312.2005499332,7036.998272100755,0.0 
 11/08  14:00:00,79206.75765040288,0.0,0.0 
 11/08  15:00:00,0.0,0.0,0.0 
 11/08  16:00:00,0.0,0.0,0.0 
 11/08  17:00:00,327865.64776402846,0.0,0.0 
 11/08  18:00:00,1751040.2857959324,1204632.3121832144,533367.5952497239 
 11/08  19:00:00,2398098.4878292554,1901111.985353835,1578220.3416460624 
 11/08  20:00:00,2586925.6705267075,2088064.4960675165,1915290.1766380903 
 11/08  21:00:00,2567054.3601597724,2093068.2557067967,1995411.908853395 
 11/08  22:00:00,2567710.1309563,2117516.421405252,2077066.6813959144 
 11/08  23:00:00,2629968.001458755,2195714.229182375,2220272.370160603 
 11/08  24:00:00,2609442.6222552145,2197285.7512715464,2272003.22122479 
 11/09  01:00:00,2499934.3755333726,2116666.3563985797,2226488.381784661 
 11/09  02:00:00,2445890.441466538,2081795.0922564736,2224625.272082592 
 11/09  03:00:00,2391873.9291341575,2046602.5241851876,2214125.4328851886 
 11/09  04:00:00,2322466.7307163565,1996496.1508415265,2180224.122496756 
 11/09  05:00:00,2258340.4632573165,1949571.8786062202,2145314.0645597368 
 11/09  06:00:00,2211302.6798399235,1915360.3537066723,2121130.2391091716 
 11/09  07:00:00,2183394.346358949,1896207.3525593902,2112266.8905846123 
 11/09  08:00:00,2185295.595750707,1902030.8791773398,2129885.5030214083 
 11/09  09:00:00,2246995.0341597535,1953492.8996091622,2204337.632889207 
 11/09  10:00:00,2481574.8266156837,2124602.4466610136,2448906.6160772545 
 11/09  11:00:00,2498436.9013104336,2144502.779608532,2473869.0103801535 
 11/09  12:00:00,2490232.584317511,2141118.703203457,2472381.207279748 
 11/09  13:00:00,2470443.447627299,2128290.7876092168,2458108.0383031033 
 11/09  14:00:00,2417300.8915649895,2084798.8681220643,2409254.1376977223 
 11/09  15:00:00,2366774.028602113,2042264.84650463,2361977.25503741 
 11/09  16:00:00,1988860.8209763286,1707242.8651929076,1848424.4591332912 
 11/09  17:00:00,1639455.488253341,1312497.3285676406,1013502.6450174232 
 11/09  18:00:00,2327636.7115872027,1993393.3852009873,2091935.4121840368 
 11/09  19:00:00,2558162.018024559,2240219.9482166814,2512134.2167744166 
 11/09  20:00:00,2555695.2088617748,2237076.661947937,2520085.5628707455 
 11/09  21:00:00,2511850.9142599464,2196328.5089599537,2484369.2295082696 
 11/09  22:00:00,2467981.1656767987,2158209.2575158062,2447601.597813283 
 11/09  23:00:00,2433912.6554786796,2130380.450467735,2419388.9150831327 
 11/09  24:00:00,2358981.2085946593,2066905.9626484676,2349380.7651887275 
 11/10  01:00:00,2313779.060999848,2028790.2230161906,2307844.0776871126 
 11/10  02:00:00,2339257.439748858,2051335.1976298555,2336514.337050581 
 11/10  03:00:00,2403678.609793566,2096803.9462710866,2403409.883718917 
 11/10  04:00:00,2452531.5542272665,2126698.9150299737,2454142.6257776865 
 11/10  05:00:00,2472401.775903049,2135601.9712788835,2475506.95475693 
 11/10  06:00:00,2514829.2857713797,2170954.359686187,2519466.1961688697 
 11/10  07:00:00,2577918.788017882,2223695.711103696,2583824.1051148186 
 11/10  08:00:00,2611159.3911591666,2277782.070460582,2619043.810513617 
 11/10  09:00:00,2671467.357562897,2353804.4726710008,2681067.40579103 
 11/10  10:00:00,2136958.691375505,1885087.6153262928,2096437.813365858 
 11/10  11:00:00,1200627.7941379482,1014980.8003296381,884779.3428858613 
 11/10  12:00:00,456153.32776421134,295682.45103715424,13465.487193726221 
 11/10  13:00:00,218785.67320373113,56360.88257839401,0.0 
 11/10  14:00:00,243280.9862027057,84722.81154707127,0.0 
 11/10  15:00:00,72683.22971468334,0.0,0.0 
 11/10  16:00:00,465903.3562631996,167326.38252772973,0.0 
 11/10  17:00:00,929708.7685191096,483772.46969708474,0.0 
 11/10  18:00:00,1999387.4142143351,1589712.7924732836,1361695.2275170623 
 11/10  19:00:00,2415497.3037993773,2027250.9488939412,1974002.3972391349 
 11/10  20:00:00,2616049.4990604133,2216784.3910694304,2232235.410604678 
 11/10  21:00:00,2681697.877408828,2288470.809893405,2359984.372467331 
 11/10  22:00:00,2694630.1045321124,2313490.93072936,2431404.424191979 
 11/10  23:00:00,2795813.5665667057,2412330.1899863905,2582387.2188243046 
 11/10  24:00:00,2812823.5953568253,2433471.71815841,2639769.89560613 
 11/11  01:00:00,2826581.282597466,2452993.4051159658,2688688.5011885073 
 11/11  02:00:00,2844705.645150504,2477613.3164396067,2734691.8819741174 
 11/11  03:00:00,2913167.123847732,2545284.2746602795,2828144.61493186 
 11/11  04:00:00,3095460.5737211416,2711796.373683249,3030758.2716944152 
 11/11  05:00:00,3269426.172813603,2868243.0431198804,3221150.7268387536 
 11/11  06:00:00,3396028.201309125,2983515.657091256,3361346.2851813566 
 11/11  07:00:00,3526441.9720425867,3102869.703916449,3503054.3406258235 
 11/11  08:00:00,3641027.5859479746,3206781.39984994,3626257.744238338 
 11/11  09:00:00,3583588.867285926,3159751.9379728963,3572593.785416038 
 11/11  10:00:00,2764633.872822514,2436711.2381527936,2721275.476748084 
 11/11  11:00:00,1596446.898868735,1381354.5213211167,1326325.5206362563 
 11/11  12:00:00,612592.8077942398,479690.5483121649,143176.06527023163 
 11/11  13:00:00,242963.50708575992,117908.25778951985,0.0 
 11/11  14:00:00,219060.13908801146,97515.81839205755,0.0 
 11/11  15:00:00,15147.026127190478,0.0,0.0 
 11/11  16:00:00,106752.65186798206,0.0,0.0 
 11/11  17:00:00,351838.5632996359,38214.50948078636,0.0 
 11/11  18:00:00,1964446.0831744778,1548980.9204823463,1190530.4987906676 
 11/11  19:00:00,2379413.932762597,1949863.9610858867,1916986.7709282667 
 11/11  20:00:00,2706037.838320734,2251932.6363952877,2294480.645100153 
 11/11  21:00:00,2920215.654235949,2455578.105663475,2569745.9680284825 
 11/11  22:00:00,3033861.4189315997,2571437.225882209,2743094.3647987396 
 11/11  23:00:00,3102863.024499957,2647203.579796124,2864903.069937497 
 11/11  24:00:00,3222158.416948016,2763512.9884609315,3029986.0717901313 
 11/12  01:00:00,3229593.919193325,2780347.790144968,3075115.560305678 
 11/12  02:00:00,3098013.4669156927,2675071.819336321,2976429.5339325494 
 11/12  03:00:00,3150141.2322078235,2694285.1199734565,3055111.4075258654 
 11/12  04:00:00,3225969.128371172,2751057.786036722,3152040.3532993263 
 11/12  05:00:00,3209078.9896999933,2756427.2091083853,3152176.918131434 
 11/12  06:00:00,3130575.823019581,2718057.6674540895,3087451.8303278913 
 11/12  07:00:00,3141328.4619622994,2737114.0397407003,3110256.3255108055 
 11/12  08:00:00,3155097.9823891297,2759002.8821796733,3133590.3007601392 
 11/12  09:00:00,3071174.9520877004,2694618.84148785,3057090.858089568 
 11/12  10:00:00,2584230.155933327,2276726.7943265685,2565253.5168392146 
 11/12  11:00:00,1796456.6633608704,1586380.293395373,1727264.7734425026 
 11/12  12:00:00,1218999.7082259057,1073422.058540654,1082411.7928474778 
 11/12  13:00:00,542808.4969304011,450335.4825822433,196756.8755006345 
 11/12  14:00:00,281353.8550633253,185964.7638516908,0.0 
 11/12  15:00:00,23941.327702090708,0.0,0.0 
 11/12  16:00:00,6520.438445153195,0.0,0.0 
 11/12  17:00:00,277633.53732507315,54996.1160758452,0.0 
 11/12  18:00:00,1173542.5456121308,938830.9573341882,729312.6358646062 
 11/12  19:00:00,1347306.0939180902,1109185.2332887982,1065274.0521996042 
 11/12  20:00:00,1510375.7314642337,1262729.023132246,1268613.96298625 
 11/12  21:00:00,1652282.6853885022,1381409.5470784423,1449508.0029577247 
 11/12  22:00:00,1667394.86309845,1416622.1210302457,1499667.527214229 
 11/12  23:00:00,1681687.077651264,1437766.943856761,1544241.1149013315 
 11/12  24:00:00,1755572.76154238,1510109.1430224483,1644439.5719233202 
 11/13  01:00:00,1823362.1323539496,1575532.1696198862,1733414.3187252644 
 11/13  02:00:00,1900981.3808855063,1634019.7811279586,1829076.0091053736 
 11/13  03:00:00,1969219.6432752484,1682087.7291374381,1911849.4853667323 
 11/13  04:00:00,1977159.069721977,1692103.6843503108,1931666.5061715734 
 11/13  05:00:00,1950737.0442398714,1685459.011703012,1915552.3000614783 
 11/13  06:00:00,1924375.7545902045,1680407.39350991,1897516.157387784 
 11/13  07:00:00,1921149.0576554819,1680898.3546413067,1901020.4815951267 
 11/13  08:00:00,1923271.9545147237,1684962.1187951956,1908591.4288176754 
 11/13  09:00:00,1871157.6296124354,1641134.6451433254,1860278.896138167 
 11/13  10:00:00,1554157.1068214125,1367034.614400604,1543100.6107753105 
 11/13  11:00:00,948214.7619893255,837768.691124232,915620.6463226619 
 11/13  12:00:00,612610.92260068,541210.2179926969,557266.4499275846 
 11/13  13:00:00,785422.8730725361,693555.0191579614,765484.2424296462 
 11/13  14:00:00,672776.9711019613,592633.4065549036,644242.0877281587 
 11/13  15:00:00,396711.6380060973,336854.3706672979,295974.9943517822 
 11/13  16:00:00,467127.5387727045,382367.37695419986,320608.0731745657 
 11/13  17:00:00,754910.4601617611,618650.4291297443,567561.2701198475 
 11/13  18:00:00,1147941.1707857936,994266.7138914334,1108471.5882613866 
 11/13  19:00:00,1173745.3014058962,1022131.1168899834,1153686.1749605678 
 11/13  20:00:00,1153828.76267023,1007677.5875260844,1138346.3712693322 
 11/13  21:00:00,1114933.8420318046,976223.5972518497,1103103.2104859264 
 11/13  22:00:00,1079202.0438422048,947533.6949279095,1070560.0199817715 
 11/13  23:00:00,1038168.889629647,913406.5502555806,1031884.8377623014 
 11/13  24:00:00,989170.7501572247,871934.5293078921,984781.066951451 
 11/14  01:00:00,1015960.9739432988,890320.4483593875,1013055.1387804617 
 11/14  02:00:00,1258524.9942615195,1066709.276580798,1256191.8486440761 
 11/14  03:00:00,1216283.8200936175,1054559.2885379298,1216296.7989570214 
 11/14  04:00:00,1093426.2577525168,968744.5064222877,1094909.5882876602 
 11/14  05:00:00,1017432.7157561061,899697.3584051358,1019005.5212482603 
 11/14  06:00:00,1048530.415924055,928377.105576095,1051146.299676143 
 11/14  07:00:00,1115359.6194209226,988660.0923690563,1119092.658668944 
 11/14  08:00:00,1204257.852631977,1068572.5266193354,1209055.667298959 
 11/14  09:00:00,1376601.6653327907,1184070.5183170731,1380049.8554777252 
 11/14  10:00:00,1439308.0895831825,1239626.8563638516,1443282.8701528942 
 11/14  11:00:00,1364903.9695939054,1178924.502620183,1367865.116966215 
 11/14  12:00:00,737686.1964724144,659161.1943264528,728473.1679589218 
 11/14  13:00:00,329371.1328310325,296591.03874290123,285870.22176136496 
 11/14  14:00:00,313850.74687404337,278068.4331828623,292895.16667450994 
 11/14  15:00:00,716149.0558700364,603930.8882913007,708213.494219728 
 11/14  16:00:00,840942.4268562518,707331.9121055019,838306.4167995396 
 11/14  17:00:00,895294.710917755,757804.5401769142,893559.7231738144 
 11/14  18:00:00,1038770.5399112983,886003.5742809852,1038696.1966106815 
 11/14  19:00:00,1331352.8213393863,1174071.837864881,1330784.5837031212 
 11/14  20:00:00,1440855.548773599,1278227.3131424505,1446196.9742514745 
 11/14  21:00:00,1471410.4458456133,1303523.3118866358,1477658.1756001443 
 11/14  22:00:00,1728754.5870228547,1541951.3462826123,1738213.1845910111 
 11/14  23:00:00,1982862.750948231,1771276.2871104863,1990443.6287377323 
 11/14  24:00:00,2081117.6930681237,1856091.9083682385,2088958.331198404 
 11/15  01:00:00,2206771.162620503,1964093.173097171,2210978.6110630035 
 11/15  02:00:00,2400749.081477391,2135951.272331716,2411272.164555731 
 11/15  03:00:00,2564121.0464544436,2278617.4106438644,2575966.3066544207 
 11/15  04:00:00,2706459.118469428,2402564.1595364483,2718240.8311645123 
 11/15  05:00:00,2754676.7408692157,2446380.56576594,2769559.5367408344 
 11/15  06:00:00,2767591.5992541057,2458337.8858613907,2782486.829369527 
 11/15  07:00:00,2841392.0170426914,2521518.4177520913,2854143.018972983 
 11/15  08:00:00,2966556.144746131,2631877.8683320154,2976254.4148885454 
 11/15  09:00:00,2982180.4802419497,2649629.505132373,2993801.4269133606 
 11/15  10:00:00,2270850.187309513,2027034.956449783,2252407.34724694 
 11/15  11:00:00,1271655.5447952827,1123022.4782563022,1084830.6630269608 
 11/15  12:00:00,656351.4787234666,567473.5890273383,362627.1461333385 
 11/15  13:00:00,217455.75695112784,140785.07086455793,0.0 
 11/15  14:00:00,27167.459321044953,1189.7495108587464,0.0 
 11/15  15:00:00,0.0,0.0,0.0 
 11/15  16:00:00,8918.43725955332,0.0,0.0 
 11/15  17:00:00,445609.41660550074,65354.520223906715,0.0 
 11/15  18:00:00,1881463.6651278804,1520554.095449561,1145618.3962563246 
 11/15  19:00:00,2266917.6593281813,1890483.0310984347,1805417.754236515 
 11/15  20:00:00,2634438.4425500077,2229404.4019510066,2224349.576475121 
 11/15  21:00:00,2698128.1145074097,2291646.571728483,2355332.1815897827 
 11/15  22:00:00,2726181.8237096723,2327104.9427767517,2444814.8514932655 
 11/15  23:00:00,2793318.758851233,2400863.563486518,2562353.9835786326 
 11/15  24:00:00,3121515.503166755,2700074.253957304,2935530.7249259106 
 11/16  01:00:00,3298381.7109465385,2862164.406265061,3148397.318370811 
 11/16  02:00:00,3189146.0724087376,2770139.642524906,3068364.568736993 
 11/16  03:00:00,3183545.483200642,2769493.4651689325,3088377.3170601833 
 11/16  04:00:00,3306670.1276553804,2886090.869616382,3233839.8666931167 
 11/16  05:00:00,3506791.425980369,3066993.2879688023,3451944.8331572907 
 11/16  06:00:00,3521589.51921977,3079260.6807264113,3479171.3720012987 
 11/16  07:00:00,3421789.532651748,2994138.7376377257,3389459.644368041 
 11/16  08:00:00,3306149.238857813,2897215.952900059,3282875.6184702516 
 11/16  09:00:00,3183873.2055817866,2792933.1534083877,3166523.7472619484 
 11/16  10:00:00,2897385.8888793997,2541144.634205771,2881700.531395768 
 11/16  11:00:00,2638450.6684707217,2315303.8722907235,2627186.2527169697 
 11/16  12:00:00,2004411.7321727138,1762709.712388792,1955580.4687498375 
 11/16  13:00:00,1165203.2108647677,1009618.8090756235,903202.9988604202 
 11/16  14:00:00,682081.9701493372,544752.3987273589,250755.4624088676 
 11/16  15:00:00,232581.98579114323,54504.15749051244,0.0 
 11/16  16:00:00,198114.39053058025,0.0,0.0 
 11/16  17:00:00,505574.4721179772,133802.7946043436,0.0 
 11/16  18:00:00,1462635.016366482,1199845.213943445,987766.2300127774 
 11/16  19:00:00,1623129.455377176,1358266.560730271,1285885.6886642347 
 11/16  20:00:00,1673288.8426544263,1414722.2475973703,1390179.1277111648 
 11/16  21:00:00,1748235.5912995052,1495020.1096799888,1514487.5038185273 
 11/16  22:00:00,1751100.4676528135,1510219.7382650871,1559714.7442073599 
 11/16  23:00:00,1718366.0207816716,1491388.1117223944,1563584.8996166917 
 11/16  24:00:00,1746947.4042859313,1524225.8895895837,1622516.0382151166 
 11/17  01:00:00,1827047.2917682673,1601175.2754152857,1728162.4430530546 
 11/17  02:00:00,1956876.3695206472,1719784.927569678,1878321.7544302994 
 11/17  03:00:00,2057534.66980424,1805623.8769781392,1992459.7475029267 
 11/17  04:00:00,2214836.155204881,1945239.8540461282,2163401.078249531 
