Date/Time,BATIMENT0000000240879449_PART0_F0_DWELLING_0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879449_PART0_F0_DWELLING_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879449_PART0_F0_DWELLING_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879449_PART0_F0_DWELLING_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879449_PART0_F0_DWELLING_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 11/27  01:00:00,11905009.690174323,10286679.447827497,10267888.52238282,10309509.463038927,12101194.549518783 
 11/27  02:00:00,11992656.69745437,10343203.808422921,10323335.819718707,10364637.245925127,12167576.992102228 
 11/27  03:00:00,12132128.547672138,10448867.560591692,10428017.47913399,10469150.916293617,12289545.805963889 
 11/27  04:00:00,12224031.986710567,10512188.176547965,10490436.243820723,10531529.428326514,12367518.182825724 
 11/27  05:00:00,12136848.213938646,10418667.253456593,10396166.047117064,10436988.254631229,12267380.19053215 
 11/27  06:00:00,12097080.320810676,10373264.394301118,10350277.731681878,10390839.795553882,12217893.228105161 
 11/27  07:00:00,12014876.329688342,10289985.689752176,10266465.825824087,10306767.31156572,12126144.07413768 
 11/27  08:00:00,11777925.565234635,10075722.503439488,10051980.819626873,10091659.54956651,11880379.015681053 
 11/27  09:00:00,11558970.85929704,9887463.50522243,9863654.183437187,9902718.34021208,11655270.640309932 
 11/27  10:00:00,11094559.88049367,9522076.836710468,9498698.882152101,9536550.425996609,11188814.716593206 
 11/27  11:00:00,10444146.10412817,9032970.157077724,9010631.152870642,9046638.689769857,10538074.825649947 
 11/27  12:00:00,9770310.886408415,8545011.008534444,8524186.383435564,8557950.924468197,9863334.149711018 
 11/27  13:00:00,9198334.29900004,8076609.535082005,8056847.128838861,8088896.669751156,9296997.10745662 
 11/27  14:00:00,8735801.57206031,7656737.32632415,7637563.637077931,7668154.676688559,8815179.689106926 
 11/27  15:00:00,8356556.555020403,7338036.313199043,7319750.936657281,7349602.221753217,8450801.6048214 
 11/27  16:00:00,8302026.933781706,7198494.343202604,7180001.829807309,7210093.919337166,8374541.8811893035 
 11/27  17:00:00,8247734.488051279,7117079.339400356,7099219.729673896,7129559.509733953,8347895.734124292 
 11/27  18:00:00,8276855.954082403,7057975.406403062,7038358.285719521,7068098.548373781,8337115.499282076 
 11/27  19:00:00,8386881.37390778,7092086.506247884,7071212.063584947,7102092.945290132,8446590.020903101 
 11/27  20:00:00,8531851.262911484,7205300.562704049,7183884.344498534,7215336.219209712,8590927.73179963 
 11/27  21:00:00,8613972.923022648,7269652.167785024,7247932.306832165,7279680.407699003,8672290.596991466 
 11/27  22:00:00,8612890.554448118,7305942.021840162,7284774.472408486,7315942.638564623,8669691.71847661 
 11/27  23:00:00,8559686.223792003,7266996.033764072,7245995.519432266,7276884.205267964,8615178.970968043 
 11/27  24:00:00,8448834.520120421,7132295.565788584,7110639.659112237,7141914.826451787,8502973.463494383 
 11/28  01:00:00,8388634.432660893,7080399.782252967,7058796.473212145,7089889.968511881,8441181.366983749 
 11/28  02:00:00,8409431.46498131,7128027.618983812,7107004.798665458,7137540.918009786,8460865.652967766 
 11/28  03:00:00,8429475.668619068,7146185.54240411,7125206.4793527555,7155681.305407884,8480001.467849664 
 11/28  04:00:00,8338147.286347507,7065751.2635045815,7044915.683263363,7075088.323255537,8386527.289182708 
 11/28  05:00:00,8031156.510107576,6801386.923329376,6780856.027847568,6810353.228933625,8077915.512367807 
 11/28  06:00:00,7797176.280223042,6600094.705403494,6579788.9060138995,6608786.431938963,7843023.8117826395 
 11/28  07:00:00,7630046.822606785,6455480.763999118,6435403.749887397,6463962.911051864,7674721.939110025 
 11/28  08:00:00,7669375.465498599,6487957.250019402,6468048.79195236,6496454.4275411405,7713366.047463475 
 11/28  09:00:00,7868502.215392888,6669610.938818276,6649685.815090849,6678336.185115692,7913907.658437519 
 11/28  10:00:00,7938226.384999548,6789794.019955225,6770195.43707073,6798753.885983562,7987774.126269298 
 11/28  11:00:00,7720639.820424726,6677781.891554818,6659085.067059504,6686641.399564721,7766234.818418701 
 11/28  12:00:00,7422650.340231496,6489416.517496898,6471816.866127672,6498087.9401429575,7468658.555866271 
 11/28  13:00:00,7187507.55047879,6351104.821476824,6334700.66751393,6360091.604617709,7271309.65361004 
 11/28  14:00:00,6887557.778875369,6222708.3859197125,6208543.107624617,6233600.130702597,7122588.576110113 
 11/28  15:00:00,6904747.13961854,6285807.151382507,6273121.393095905,6302075.821264768,7234876.799926443 
 11/28  16:00:00,6469046.534273484,6351198.69750395,6361444.108921279,6429328.951454383,7442213.7366718035 
 11/28  17:00:00,7252200.82223737,6851058.842974228,6862254.032023334,6910562.454631699,8053371.325966092 
 11/28  18:00:00,8600407.037933635,7459576.836324049,7446581.285579264,7479505.274102915,8783684.003328089 
 11/28  19:00:00,9071912.923856987,7850061.583281037,7835724.138673293,7869080.27340901,9242987.729168287 
 11/28  20:00:00,9519283.520627521,8219896.564283727,8204257.550696626,8238082.63437699,9675208.980418554 
 11/28  21:00:00,9879654.189419148,8515650.219989566,8498879.703350369,8533124.392978787,10022897.840106778 
 11/28  22:00:00,10076701.616699914,8671441.164458523,8653746.200725485,8688190.609349146,10208505.619314779 
 11/28  23:00:00,10348547.41548748,8889426.150184553,8870738.899059819,8905468.111438736,10458571.365905488 
 11/28  24:00:00,10580796.75378789,9080174.90949924,9060733.023949279,9095765.673122086,10681506.508874008 
 11/29  01:00:00,10849560.556701262,9304210.0360656,9283972.518092578,9319465.265359433,10943758.345284699 
 11/29  02:00:00,11176097.191603722,9580055.436234491,9559042.786896028,9595158.56379815,11265616.56003247 
 11/29  03:00:00,11472748.320928164,9832871.342585474,9811183.183115881,9847907.846268764,11563196.643667294 
 11/29  04:00:00,11780083.743371012,10097712.326803911,10075429.399310846,10112852.423972448,11876589.021433558 
 11/29  05:00:00,12176245.381033393,10438891.876583109,10416020.863248762,10454195.478651244,12272799.060939943 
 11/29  06:00:00,12557362.514669847,10768154.148019642,10744809.991794303,10783645.742571274,12653105.839065168 
 11/29  07:00:00,12837389.795191467,11005927.062598042,10982160.214326005,11021432.28645913,12922825.769704375 
 11/29  08:00:00,13075667.817893226,11209504.749086693,11185335.381596558,11225079.841100931,13160300.641189406 
 11/29  09:00:00,13024134.390153714,11177052.461451475,11152671.842456203,11192447.431911651,13107457.230131228 
 11/29  10:00:00,12475230.203942189,10798390.37492582,10774541.589063223,10812597.988609489,12509004.36600782 
 11/29  11:00:00,11250328.029830292,9860206.937306829,9837993.6246339,9871465.610532427,11110241.935320761 
 11/29  12:00:00,9906953.250646662,8817269.178590659,8797459.240463432,8828786.673930986,9901969.371513052 
 11/29  13:00:00,8527674.723008256,8082506.951724067,8070621.949034776,8102004.906610014,9169514.4163862 
 11/29  14:00:00,6800935.427206167,7308492.6783065265,7312783.889625651,7344735.34910721,8505500.754488233 
 11/29  15:00:00,5616558.274705242,6799850.391052273,6818588.301967018,6875920.877060914,8105829.697161921 
 11/29  16:00:00,5221246.390985885,6694046.379175576,6753653.73036063,6898443.680692395,8094562.5423673745 
 11/29  17:00:00,6841663.086533355,7192945.565134743,7237107.206182495,7311985.7056358205,8515155.592043582 
 11/29  18:00:00,8844372.302918958,7980363.676297871,7979799.26838964,8024289.894880211,9424157.032128166 
 11/29  19:00:00,9516722.985210259,8488874.432187332,8484749.102217207,8528465.521262802,10012244.010916557 
 11/29  20:00:00,9749470.496741613,8623149.71318682,8616178.42067685,8658642.058391757,10172339.457620174 
 11/29  21:00:00,9813530.753860194,8622501.985815845,8613275.655112201,8654412.559458653,10175773.347690957 
 11/29  22:00:00,9702856.633443713,8470741.08973675,8459321.99625289,8499086.804802045,10009997.39608617 
 11/29  23:00:00,9307263.115989935,8077076.046433629,8064032.716406659,8102073.223621731,9566972.289501434 
 11/29  24:00:00,8874100.657503376,7662800.288396524,7648621.758475298,7684993.0373451095,9095057.713760518 
 11/30  01:00:00,8738156.79163717,7522362.244333122,7507290.330041546,7542575.536421129,8930105.740823502 
 11/30  02:00:00,8852853.430711169,7580557.58601918,7563927.880358715,7599159.783526064,9020445.389436526 
 11/30  03:00:00,8903866.10720946,7587470.6492428845,7569476.690890821,7604909.258684302,9053671.836939026 
 11/30  04:00:00,8908559.233063173,7576403.243418386,7557616.089062889,7592707.522402307,9041973.789769452 
 11/30  05:00:00,8958409.50181391,7631284.265002935,7612193.913639583,7646549.314995856,9077386.445438433 
 11/30  06:00:00,8952226.561443072,7631528.601855589,7612255.233022335,7645987.442185141,9060172.060736427 
 11/30  07:00:00,8687090.334831975,7353674.540992288,7333230.417475489,7366969.009355563,8782821.099371297 
 11/30  08:00:00,8458677.422511285,7150678.711534296,7130066.648290921,7163115.71635789,8545343.999956718 
 11/30  09:00:00,7971958.507856313,6716130.171100011,6695542.044114278,6727475.388328843,8049125.386758678 
 11/30  10:00:00,7359975.229427429,6176880.036010217,6156619.195763752,6187090.909485781,7428148.614255446 
 11/30  11:00:00,6813391.969750756,5728460.137545212,5709026.905516188,5737751.875481951,6874339.430682742 
 11/30  12:00:00,6282596.014905542,5335138.317897491,5317194.763788226,5343693.2626670655,6339018.534554312 
 11/30  13:00:00,5938958.023054012,5076729.0634778105,5059726.308300826,5084769.85544649,5993011.398299235 
 11/30  14:00:00,5678215.194773938,4865637.702235553,4849303.844073148,4873223.790302194,5729199.617196701 
 11/30  15:00:00,5423783.271572464,4656028.567201325,4640366.2421705555,4663195.652462244,5472320.283203056 
 11/30  16:00:00,5323146.51937714,4555927.216538329,4540603.825092827,4562814.646826401,5368862.628556298 
 11/30  17:00:00,5320125.344352013,4535170.779720699,4520259.573712153,4542573.283435262,5374772.781750313 
 11/30  18:00:00,5386278.281471532,4545467.52365625,4529828.452724376,4552040.208938947,5424248.210378761 
 11/30  19:00:00,5464880.6459681615,4615358.637212791,4599761.171476163,4621923.5001672935,5501887.1261797445 
 11/30  20:00:00,5629634.910139864,4760086.941033626,4744387.464289251,4766747.698799105,5666237.118897104 
 11/30  21:00:00,5799484.399157338,4908568.958856573,4892719.028951008,4915345.983801575,5836044.282360892 
 11/30  22:00:00,5947002.204875838,5037093.618954977,5021097.537440793,5043975.757266212,5983659.249139764 
 11/30  23:00:00,5820916.884352187,4905444.686298972,4888900.800140387,4912111.440550588,5857835.543595566 
 11/30  24:00:00,5812887.025331398,4890100.361407966,4873313.77199042,4896709.662224596,5849734.178094403 
 12/01  01:00:00,5848711.375725718,4918569.684515473,4901611.705358432,4925177.941961955,5885425.745968366 
 12/01  02:00:00,5916055.1312544495,4974870.679809099,4957715.372913142,4981515.944456527,5952855.340075201 
 12/01  03:00:00,6090220.20908553,5121522.071694536,5104026.551474109,5128328.894762427,6127806.564511637 
 12/01  04:00:00,6284702.239929569,5286024.917415808,5268161.359349477,5293023.423571909,6323254.446712827 
 12/01  05:00:00,6434787.690285576,5411079.031924253,5392873.250286973,5418219.688403213,6474067.844826495 
 12/01  06:00:00,6573030.779361141,5524113.036588013,5505544.024040615,5531381.280367313,6612986.413916832 
 12/01  07:00:00,6724484.706232132,5652912.106039971,5634030.819011809,5660335.103093622,6765241.830943311 
 12/01  08:00:00,6864680.202183597,5772796.737862823,5753623.330526229,5780365.347356127,6906193.117555243 
 12/01  09:00:00,6957236.14260214,5849901.032925106,5830478.7134646345,5857560.191992481,6999232.304719625 
 12/01  10:00:00,7151468.812313331,6048655.135759971,6029524.726865389,6056576.034582437,7193910.525015405 
 12/01  11:00:00,7181151.37927529,6121901.793832492,6103256.814412795,6129906.862706338,7220239.855791943 
 12/01  12:00:00,7121667.688821778,6093020.642853461,6074616.613952803,6100961.6574599,7157709.876553476 
 12/01  13:00:00,7113395.362997508,5979979.649333297,5960203.541645749,5987763.072912611,7155418.695815094 
 12/01  14:00:00,7227359.96649494,6067303.088294899,6047186.746207237,6075189.464968147,7270082.49264407 
 12/01  15:00:00,7440103.288167052,6242278.710006695,6221713.441123172,6250387.182170054,7484156.140310682 
 12/01  16:00:00,7709738.085996152,6471401.127523022,6450375.719807243,6479807.187722534,7755473.18045086 
 12/01  17:00:00,7920817.361440629,6654116.482923789,6632730.237399105,6662762.815697822,7967892.880852127 
 12/01  18:00:00,8113860.821036097,6822289.792046195,6800572.942821681,6831158.537311671,8162168.2308036275 
 12/01  19:00:00,8338809.369579738,7017472.740714486,6995394.18011071,7026599.042551896,8388527.843148571 
 12/01  20:00:00,8575288.476608217,7221125.099357549,7198662.463328651,7230519.134851733,8626475.05900966 
 12/01  21:00:00,8813028.38668786,7444884.629862588,7422458.273825733,7454578.868178406,8865484.668675186 
 12/01  22:00:00,8983884.009204857,7613531.215318129,7591349.638691214,7623454.870697208,9037204.771005156 
 12/01  23:00:00,9007180.43001599,7632466.921454592,7610171.017026007,7642415.124664172,9060680.275334392 
 12/01  24:00:00,9002899.185966028,7628114.4983815225,7605779.965260515,7638057.731935263,9056438.989530541 
 12/02  01:00:00,8989961.093374372,7615774.494768482,7593390.714811537,7625701.592911041,9043473.26478111 
 12/02  02:00:00,9037607.531851469,7658476.029414178,7636069.841072511,7668462.0013631405,9091486.310968652 
 12/02  03:00:00,9190218.186472323,7792183.547036387,7769631.935472703,7802348.012157543,9245085.267845998 
 12/02  04:00:00,9368537.431262568,7947955.910082971,7925224.357766593,7958327.596424445,9424556.997900438 
 12/02  05:00:00,9613258.58543242,8159052.115265373,8136091.9921248015,8169698.935613591,9670608.544340175 
 12/02  06:00:00,9862911.166472804,8375468.943990922,8352284.310637908,8386396.666159517,9921570.777782192 
 12/02  07:00:00,10065920.097764406,8551946.33708911,8528527.45490141,8563107.022500888,10125809.963281274 
 12/02  08:00:00,10215023.703152683,8683372.746687368,8659724.031506384,8694711.498325512,10275996.780730054 
 12/02  09:00:00,10396544.582503483,8844855.345443195,8820943.48172386,8856415.889805607,10458946.393496294 
 12/02  10:00:00,10607861.975234203,9051151.85426051,9027089.815305455,9063011.714589834,10672670.839880843 
 12/02  11:00:00,10723090.162920667,9206140.933214677,9182235.035565298,9218274.194151348,10790672.994846461 
 12/02  12:00:00,10793197.041041426,9315315.477494119,9291760.010892093,9327648.519521153,10862501.571852712 
 12/02  13:00:00,10719443.526883414,9322091.598520635,9299209.187165912,9334640.780822262,10802968.153302161 
 12/02  14:00:00,10510153.522803636,9259022.295063064,9237698.857420113,9272560.478475763,10675079.971600216 
 12/02  15:00:00,10602321.037848452,9352377.139250744,9331499.33880683,9368677.016678233,10818646.594120286 
 12/02  16:00:00,10411150.333019556,9413512.135166572,9404361.43893084,9463419.257862894,10984232.272163613 
 12/02  17:00:00,10759140.133641105,9605764.704238236,9598683.141079213,9647802.727741119,11273026.629000403 
 12/02  18:00:00,11427443.566119106,9819837.391593343,9798177.743615204,9837863.819251118,11563748.917136358 
 12/02  19:00:00,11665224.63504206,10010772.904161645,9988433.888238572,10028285.388973327,11791382.34738594 
 12/02  20:00:00,11892312.18659895,10194779.393940799,10171766.415109556,10211826.281248303,12009410.844757944 
 12/02  21:00:00,11970883.373520767,10254179.032006076,10230588.816142775,10270739.203833055,12080715.835948387 
 12/02  22:00:00,12114720.562444186,10369723.546013238,10345602.74836568,10385911.337845055,12218216.904292945 
 12/02  23:00:00,12380992.500426214,10593027.44096556,10568451.030105013,10609071.972601332,12479371.98157074 
 12/02  24:00:00,12664943.597172352,10834326.265695825,10809332.721070366,10850318.234214181,12759249.04595658 
 12/03  01:00:00,12819660.970016737,10962458.929547843,10937121.710779104,10978320.183905654,12910292.614910845 
 12/03  02:00:00,12879436.13747207,11010431.072128685,10984872.443611607,11026092.495185532,12966472.531056965 
 12/03  03:00:00,13275492.63715769,11355948.826522604,11330053.768060602,11371819.798335178,13360565.11757248 
 12/03  04:00:00,13910280.000241347,11909335.619658835,11882952.90082896,11925735.582090674,13995268.96984986 
 12/03  05:00:00,14422051.77084881,12354993.78787716,12328148.721983783,12371823.779767392,14507577.226608858 
 12/03  06:00:00,14783218.286211986,12668619.867141845,12641343.88378302,12685732.335862745,14869163.61868658 
 12/03  07:00:00,15152384.056432072,12989912.897669004,12962230.674588546,13007340.496402338,15239168.814386256 
 12/03  08:00:00,15645158.716641858,13420424.858442845,13392235.477614248,13438329.657117417,15733836.818919541 
 12/03  09:00:00,15987374.13573064,13731525.40263981,13702937.788990969,13749786.69277645,16079149.27868517 
 12/03  10:00:00,15432988.910661934,13324505.798169017,13295760.77346248,13339975.196216095,15363310.289840575 
 12/03  11:00:00,13914836.931595208,12084540.719870439,12057257.157523733,12094328.013180185,13420504.706145696 
 12/03  12:00:00,12504454.494448645,11002444.253805589,10977911.260509642,11014849.460785361,12385965.315918546 
