osm_id,building_type,is_attached,storeys,storey_provenance,epc_certificate_found,epc_age_band,tabula_period,blocker_key,prepared,simulated,eui_kwh_m2
way/395632068,AB,True,3,,Y,H|I,GB.06,,Y,Y,69.420318
way/395632424,AB,True,3,,Y,H,GB.06,,Y,Y,76.495326
way/395878238,AB,True,3,,Y,I,GB.06,,Y,Y,71.554992
way/395878241,TH,True,3,,Y,PERIOD_STRADDLE_K_GB.07_GB.08,,PERIOD_STRADDLE_K_GB.07_GB.08,N,N,
way/395878243,TH,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/395878247,TH,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/396164723,TH,True,3,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_E|G,,PERIOD_STRADDLE_DISJOINT_BANDS_E|G,N,N,
way/396164724,TH,True,3,,Y,PERIOD_STRADDLE_F_GB.04_GB.05,,PERIOD_STRADDLE_F_GB.04_GB.05,N,N,
way/396164725,TH,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/396164726,TH,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/396164727,TH,True,3,,Y,G,GB.05,,Y,Y,278.938623
way/396164728,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/396164729,TH,True,3,,Y,PERIOD_STRADDLE_F_GB.04_GB.05,,PERIOD_STRADDLE_F_GB.04_GB.05,N,N,
way/396164730,TH,True,3,,Y,G,GB.05,,Y,Y,263.948012
way/396164731,TH,True,3,,Y,PERIOD_STRADDLE_F_GB.04_GB.05,,PERIOD_STRADDLE_F_GB.04_GB.05,N,N,
way/396164732,TH,True,2,,Y,F|G,GB.05,,Y,Y,201.130114
way/396164733,TH,True,2,,Y,G,GB.05,,Y,Y,274.499369
way/396164735,TH,True,3,,Y,E,GB.04,,Y,Y,427.895325
way/396164736,TH,True,3,,Y,G,GB.05,,Y,Y,251.442255
way/396164737,TH,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/396164738,TH,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/396164739,TH,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/396164740,TH,True,2,,Y,G,GB.05,,Y,Y,220.789511
way/396164741,TH,True,2,,Y,G,GB.05,,Y,Y,204.208292
way/396164742,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/396164743,TH,True,2,,Y,G,GB.05,,Y,Y,272.659219
way/396469813,TH,True,2,,Y,PERIOD_STRADDLE_F_GB.04_GB.05,,PERIOD_STRADDLE_F_GB.04_GB.05,N,N,
way/396469814,TH,True,2,,Y,PERIOD_STRADDLE_F_GB.04_GB.05,,PERIOD_STRADDLE_F_GB.04_GB.05,N,N,
way/396469815,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/396469816,TH,True,2,,Y,D|E,GB.04,,Y,Y,239.031324
way/396469817,TH,True,2,,Y,E,GB.04,,Y,Y,223.100448
way/396469818,TH,True,2,,Y,PERIOD_STRADDLE_F_GB.04_GB.05,,PERIOD_STRADDLE_F_GB.04_GB.05,N,N,
way/396524027,AB,True,4,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_D|F|G|H|I,,PERIOD_STRADDLE_DISJOINT_BANDS_D|F|G|H|I,N,N,
way/396524028,TH,True,2,SAP_FLOOR_DIMENSIONS,Y,G,GB.05,,Y,Y,253.914012
way/396524029,TH,True,2,SAP_FLOOR_DIMENSIONS,Y,G,GB.05,,Y,Y,260.422688
way/396524030,TH,True,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/396524031,TH,True,2,SAP_FLOOR_DIMENSIONS,Y,H,GB.06,,Y,Y,181.985581
way/396524034,SFH,False,2,SAP_FLOOR_DIMENSIONS,Y,PERIOD_STRADDLE_B_GB.01_GB.02,,PERIOD_STRADDLE_B_GB.01_GB.02,N,N,
way/396524035,TH,True,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/396524036,TH,True,3,SAP_FLOOR_DIMENSIONS,Y,PERIOD_STRADDLE_DISJOINT_BANDS_B|I,,PERIOD_STRADDLE_DISJOINT_BANDS_B|I,N,N,
way/396524037,TH,True,2,SAP_FLOOR_DIMENSIONS,Y,I,GB.06,,Y,Y,159.652051
way/396524038,TH,True,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/396524039,TH,True,2,SAP_FLOOR_DIMENSIONS,Y,I,GB.06,,Y,Y,199.971579
way/396524040,TH,True,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/396524041,TH,True,2,SAP_FLOOR_DIMENSIONS,Y,I,GB.06,,Y,Y,231.890365
way/396524042,AB,False,,,Y,F|G,GB.05,MISSING_OBSERVED_STOREY_COUNT,N,N,
way/396524043,AB,False,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_D|F|G,,PERIOD_STRADDLE_DISJOINT_BANDS_D|F|G,N,N,
way/396524044,AB,False,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_D|F|G,,PERIOD_STRADDLE_DISJOINT_BANDS_D|F|G,N,N,
way/396524045,AB,False,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_F|G|I,,PERIOD_STRADDLE_DISJOINT_BANDS_F|G|I,N,N,
way/396524046,AB,False,,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_E|F|G,,PERIOD_STRADDLE_DISJOINT_BANDS_E|F|G,N,N,
way/396524527,TH,True,2,SAP_FLOOR_DIMENSIONS,Y,PERIOD_STRADDLE_DISJOINT_BANDS_G|H,,PERIOD_STRADDLE_DISJOINT_BANDS_G|H,N,N,
way/396524529,TH,True,2,SAP_FLOOR_DIMENSIONS,Y,PERIOD_STRADDLE_DISJOINT_BANDS_A|I,,PERIOD_STRADDLE_DISJOINT_BANDS_A|I,N,N,
way/396524531,TH,True,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/396524532,TH,True,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/396581865,SFH,False,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/396585005,TH,True,2,,Y,D|F,GB.04,,Y,Y,237.680139
way/396585006,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/396585541,AB,True,3,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_B|C|D|E|F,,PERIOD_STRADDLE_DISJOINT_BANDS_B|C|D|E|F,N,N,
way/396586805,SFH,False,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/396591271,TH,True,2,,Y,PERIOD_STRADDLE_F_GB.04_GB.05,,PERIOD_STRADDLE_F_GB.04_GB.05,N,N,
way/396591273,AB,True,2,,Y,PERIOD_STRADDLE_F_GB.04_GB.05,,PERIOD_STRADDLE_F_GB.04_GB.05,N,N,
way/396595549,AB,True,3,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_B|C|I,,PERIOD_STRADDLE_DISJOINT_BANDS_B|C|I,N,N,
way/396595550,AB,True,3,,Y,PERIOD_STRADDLE_B_GB.01_GB.02,,PERIOD_STRADDLE_B_GB.01_GB.02,N,N,
way/396595551,AB,True,3,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_D|G|H|I,,PERIOD_STRADDLE_DISJOINT_BANDS_D|G|H|I,N,N,
way/396619806,TH,True,2,,Y,F|G,GB.05,,Y,Y,237.280507
way/396619808,TH,True,2,,Y,D|E|F,GB.04,,Y,Y,286.076069
way/396619810,TH,True,2,,Y,E|F,GB.04,,Y,Y,291.717587
way/396619811,TH,True,2,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_E|G,,PERIOD_STRADDLE_DISJOINT_BANDS_E|G,N,N,
way/396619812,TH,True,2,,Y,PERIOD_STRADDLE_F_GB.04_GB.05,,PERIOD_STRADDLE_F_GB.04_GB.05,N,N,
way/396619813,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/396619814,TH,True,2,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_G|L,,PERIOD_STRADDLE_DISJOINT_BANDS_G|L,N,N,
way/396619815,TH,True,2,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_E|F|J,,PERIOD_STRADDLE_DISJOINT_BANDS_E|F|J,N,N,
way/396619816,TH,True,2,,Y,F|G,GB.05,,Y,Y,170.736438
way/396619817,TH,True,2,,Y,PERIOD_STRADDLE_F_GB.04_GB.05,,PERIOD_STRADDLE_F_GB.04_GB.05,N,N,
way/396619819,AB,False,2,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_A|F|G|I,,PERIOD_STRADDLE_DISJOINT_BANDS_A|F|G|I,N,N,
way/396619820,SFH,False,1,SAP_FLOOR_DIMENSIONS,Y,PERIOD_STRADDLE_DISJOINT_BANDS_G|H,,PERIOD_STRADDLE_DISJOINT_BANDS_G|H,N,N,
way/396619822,TH,True,2,,Y,A|B,GB.01,,Y,Y,308.574677
way/396619823,TH,True,3,,Y,PERIOD_STRADDLE_B_GB.01_GB.02,,PERIOD_STRADDLE_B_GB.01_GB.02,N,N,
way/396622951,SFH,False,2,SAP_FLOOR_DIMENSIONS,Y,PERIOD_STRADDLE_DISJOINT_BANDS_A|B|G,,PERIOD_STRADDLE_DISJOINT_BANDS_A|B|G,N,N,
way/396622952,AB,True,2,,Y,D|E,GB.04,,Y,Y,120.0001
way/396622953,AB,True,2,,Y,PERIOD_STRADDLE_F_GB.04_GB.05,,PERIOD_STRADDLE_F_GB.04_GB.05,N,N,
way/396622954,AB,True,2,,Y,PERIOD_STRADDLE_F_GB.04_GB.05,,PERIOD_STRADDLE_F_GB.04_GB.05,N,N,
way/396622955,AB,True,2,,Y,PERIOD_STRADDLE_F_GB.04_GB.05,,PERIOD_STRADDLE_F_GB.04_GB.05,N,N,
way/396622956,AB,True,2,,Y,PERIOD_STRADDLE_F_GB.04_GB.05,,PERIOD_STRADDLE_F_GB.04_GB.05,N,N,
way/396622957,AB,True,2,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_F|H,,PERIOD_STRADDLE_DISJOINT_BANDS_F|H,N,N,
way/396622958,TH,True,2,,Y,PERIOD_STRADDLE_B_GB.01_GB.02,,PERIOD_STRADDLE_B_GB.01_GB.02,N,N,
way/396622959,TH,True,2,,Y,PERIOD_STRADDLE_B_GB.01_GB.02,,PERIOD_STRADDLE_B_GB.01_GB.02,N,N,
way/396622960,TH,True,3,,Y,A,GB.01,,Y,Y,349.863178
way/396622961,TH,True,3,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_B|I,,PERIOD_STRADDLE_DISJOINT_BANDS_B|I,N,N,
way/396622962,TH,True,3,,Y,PERIOD_STRADDLE_B_GB.01_GB.02,,PERIOD_STRADDLE_B_GB.01_GB.02,N,N,
way/396622963,TH,True,3,,Y,PERIOD_STRADDLE_B_GB.01_GB.02,,PERIOD_STRADDLE_B_GB.01_GB.02,N,N,
way/396622964,SFH,False,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/396682091,TH,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/396711810,TH,True,2,,Y,PERIOD_STRADDLE_D_GB.03_GB.04,,PERIOD_STRADDLE_D_GB.03_GB.04,N,N,
way/396929140,AB,True,3,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_D|E|F|G,,PERIOD_STRADDLE_DISJOINT_BANDS_D|E|F|G,N,N,
way/396929143,TH,True,2,SAP_FLOOR_DIMENSIONS,Y,PERIOD_STRADDLE_DISJOINT_BANDS_G|H,,PERIOD_STRADDLE_DISJOINT_BANDS_G|H,N,N,
way/396929144,TH,True,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/396929145,TH,True,2,SAP_FLOOR_DIMENSIONS,Y,PERIOD_STRADDLE_F_GB.04_GB.05,,PERIOD_STRADDLE_F_GB.04_GB.05,N,N,
way/396929146,TH,True,,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/396929147,TH,True,2,SAP_FLOOR_DIMENSIONS,Y,D|E,GB.04,,Y,Y,349.064176
way/396940018,TH,True,1,,Y,G,GB.05,,Y,Y,156.765883
way/396940019,TH,True,2,,Y,G,GB.05,,Y,Y,243.986557
way/396940020,TH,True,3,,Y,G,GB.05,,Y,Y,340.041268
way/396940021,TH,True,3,,Y,D|F,GB.04,,Y,Y,415.57949
way/396940022,TH,True,3,,Y,PERIOD_STRADDLE_F_GB.04_GB.05,,PERIOD_STRADDLE_F_GB.04_GB.05,N,N,
way/396940023,TH,True,3,,Y,PERIOD_STRADDLE_F_GB.04_GB.05,,PERIOD_STRADDLE_F_GB.04_GB.05,N,N,
way/396940024,TH,True,2,,Y,E,GB.04,,Y,Y,311.722363
way/396940025,TH,True,3,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_G|H,,PERIOD_STRADDLE_DISJOINT_BANDS_G|H,N,N,
way/396940026,TH,True,3,,Y,E|F,GB.04,,Y,Y,347.160122
way/396940027,TH,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/396940028,TH,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/396940029,TH,True,3,,Y,G,GB.05,,Y,Y,420.984557
way/396940030,TH,True,3,,Y,PERIOD_STRADDLE_F_GB.04_GB.05,,PERIOD_STRADDLE_F_GB.04_GB.05,N,N,
way/396940031,TH,True,3,,Y,G,GB.05,,Y,Y,335.078077
way/396940032,TH,True,3,,Y,G,GB.05,,Y,Y,335.136151
way/396940033,TH,True,3,,Y,G,GB.05,,Y,Y,337.960165
way/396940034,TH,True,3,,Y,PERIOD_STRADDLE_F_GB.04_GB.05,,PERIOD_STRADDLE_F_GB.04_GB.05,N,N,
way/396940035,TH,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/396940036,TH,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/396940037,TH,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/396940039,TH,True,3,,Y,PERIOD_STRADDLE_F_GB.04_GB.05,,PERIOD_STRADDLE_F_GB.04_GB.05,N,N,
way/396940040,TH,True,3,,Y,PERIOD_STRADDLE_F_GB.04_GB.05,,PERIOD_STRADDLE_F_GB.04_GB.05,N,N,
way/397131449,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/397131452,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/397131456,TH,True,2,,Y,A,GB.01,,Y,Y,331.195028
way/397131459,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/397131462,TH,True,2,,Y,A,GB.01,,Y,Y,363.692848
way/397131465,TH,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/397131466,TH,True,2,,Y,I,GB.06,,Y,Y,189.826793
way/397131468,TH,True,2,,Y,H,GB.06,,Y,Y,180.817932
way/397131470,AB,True,3,,Y,H,GB.06,,Y,Y,119.389934
way/397131471,TH,True,2,,Y,A,GB.01,,Y,Y,339.907551
way/397131474,TH,True,2,,Y,H,GB.06,,Y,Y,210.206341
way/397131482,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/397131485,TH,True,2,,Y,A,GB.01,,Y,Y,372.139758
way/397131488,TH,True,2,,Y,A,GB.01,,Y,Y,369.454491
way/397134748,TH,True,2,,Y,A,GB.01,,Y,Y,385.367636
way/397134755,TH,True,2,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_B|H,,PERIOD_STRADDLE_DISJOINT_BANDS_B|H,N,N,
way/397134758,TH,True,2,,Y,A,GB.01,,Y,Y,383.078846
way/397134759,TH,True,2,,Y,A,GB.01,,Y,Y,380.517948
way/397134763,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/397134764,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/397134766,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/398158941,TH,True,3,,Y,H|I|J,GB.06,,Y,Y,224.40496
way/398158943,AB,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/398158944,TH,False,3,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_G|H|I,,PERIOD_STRADDLE_DISJOINT_BANDS_G|H|I,N,N,
way/398158946,AB,True,2,,Y,PERIOD_STRADDLE_F_GB.04_GB.05,,PERIOD_STRADDLE_F_GB.04_GB.05,N,N,
way/398158947,AB,True,3,,Y,G,GB.05,,Y,Y,54.980145
way/398158948,TH,True,2,,Y,I,GB.06,,Y,Y,160.649085
way/398158951,AB,True,2,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_E|I,,PERIOD_STRADDLE_DISJOINT_BANDS_E|I,N,N,
way/398158953,TH,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/398158956,TH,False,2,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_G|I,,PERIOD_STRADDLE_DISJOINT_BANDS_G|I,N,N,
way/398158958,AB,True,3,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_E|I,,PERIOD_STRADDLE_DISJOINT_BANDS_E|I,N,N,
way/398158959,TH,True,2,,Y,G,GB.05,,Y,Y,180.906084
way/398158960,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/398158963,AB,True,3,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_E|F|G|H,,PERIOD_STRADDLE_DISJOINT_BANDS_E|F|G|H,N,N,
way/398158964,TH,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/398158965,AB,True,3,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_F|G|I,,PERIOD_STRADDLE_DISJOINT_BANDS_F|G|I,N,N,
way/398158967,AB,True,3,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_E|G|I,,PERIOD_STRADDLE_DISJOINT_BANDS_E|G|I,N,N,
way/398158969,TH,True,3,,Y,H,GB.06,,Y,Y,209.806347
way/398158970,AB,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/409624877,AB,True,4,,Y,D|E,GB.04,,Y,Y,98.617504
way/409624878,AB,True,4,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_D|E|F|G|H,,PERIOD_STRADDLE_DISJOINT_BANDS_D|E|F|G|H,N,N,
way/409624879,AB,True,4,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/409624880,AB,True,4,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_D|E|F|I,,PERIOD_STRADDLE_DISJOINT_BANDS_D|E|F|I,N,N,
way/419435175,AB,True,,,Y,H|I|J,GB.06,MISSING_OBSERVED_STOREY_COUNT,N,N,
way/419435176,TH,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/419435178,AB,True,3,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_F|G|I,,PERIOD_STRADDLE_DISJOINT_BANDS_F|G|I,N,N,
way/419435179,TH,True,3,,Y,H,GB.06,,Y,Y,234.55094
way/419435181,AB,True,3,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_E|F|H|I,,PERIOD_STRADDLE_DISJOINT_BANDS_E|F|H|I,N,N,
way/419435182,TH,True,3,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_F|I,,PERIOD_STRADDLE_DISJOINT_BANDS_F|I,N,N,
way/419435184,TH,False,2,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_E|G|J,,PERIOD_STRADDLE_DISJOINT_BANDS_E|G|J,N,N,
way/419435186,TH,False,3,,Y,PERIOD_STRADDLE_F_GB.04_GB.05,,PERIOD_STRADDLE_F_GB.04_GB.05,N,N,
way/419435188,TH,True,2,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_G|I,,PERIOD_STRADDLE_DISJOINT_BANDS_G|I,N,N,
way/419435190,TH,False,2,,Y,GB.08,GB.08,,Y,Y,93.344591
way/422882740,AB,False,4,,Y,D|E,GB.04,,Y,Y,105.932046
way/422882741,AB,False,3,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_D|I,,PERIOD_STRADDLE_DISJOINT_BANDS_D|I,N,N,
way/422882742,TH,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/422882744,MFH,False,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/422882745,TH,False,2,SAP_FLOOR_DIMENSIONS,Y,PERIOD_STRADDLE_DISJOINT_BANDS_A|K|L,,PERIOD_STRADDLE_DISJOINT_BANDS_A|K|L,N,N,
way/442591154,AB,False,4,,Y,D|E,GB.04,,Y,Y,106.798149
way/442591156,AB,False,2,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_B|J|K,,PERIOD_STRADDLE_DISJOINT_BANDS_B|J|K,N,N,
way/459203320,AB,True,,,Y,J|K,GB.07,MISSING_OBSERVED_STOREY_COUNT,N,N,
way/484767410,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/484767411,TH,True,2,,Y,I,GB.06,,Y,Y,148.270753
way/484767412,TH,True,2,,Y,E,GB.04,,Y,Y,221.48734
way/484767413,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/484767414,TH,True,2,,Y,E,GB.04,,Y,Y,219.25253
way/484767415,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/484767416,TH,True,2,,Y,PERIOD_STRADDLE_F_GB.04_GB.05,,PERIOD_STRADDLE_F_GB.04_GB.05,N,N,
way/484767417,TH,True,3,,Y,I,GB.06,,Y,Y,216.589963
way/484767418,TH,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/484767419,TH,True,3,,Y,G,GB.05,,Y,Y,256.817419
way/484767420,TH,True,3,,Y,G,GB.05,,Y,Y,331.783205
way/502746345,TH,True,2,,Y,I,GB.06,,Y,Y,254.09614
way/513371053,AB,True,5,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_F|I|J|K,,PERIOD_STRADDLE_DISJOINT_BANDS_F|I|J|K,N,N,
way/51781396,AB,False,17,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_D|E|I,,PERIOD_STRADDLE_DISJOINT_BANDS_D|E|I,N,N,
way/51781397,AB,False,17,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_D|E|F|G,,PERIOD_STRADDLE_DISJOINT_BANDS_D|E|F|G,N,N,
way/51781407,AB,False,17,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_C|D|E|F|G,,PERIOD_STRADDLE_DISJOINT_BANDS_C|D|E|F|G,N,N,
way/531931774,AB,True,7,,Y,GB.08,GB.08,,Y,Y,48.624349
way/531931777,AB,True,5,,Y,GB.08,GB.08,,Y,Y,47.726838
way/531931779,AB,True,9,,Y,GB.08,GB.08,,Y,Y,53.786355
way/531931788,TH,True,3,,Y,GB.08,GB.08,,Y,Y,140.187874
way/531931790,AB,True,4,,Y,GB.08,GB.08,,Y,Y,62.715524
way/554859553,AB,True,6,,Y,L,GB.08,,Y,Y,75.237698
way/554859554,AB,True,7,,Y,L,GB.08,,Y,Y,43.861808
way/554859555,AB,True,7,,Y,L,GB.08,,Y,Y,45.986617
way/554859556,AB,True,10,,Y,L,GB.08,,Y,Y,48.90133
way/554859557,TH,True,3,,Y,G,GB.05,,Y,Y,319.755457
way/554859558,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/554859559,TH,True,2,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_G|H,,PERIOD_STRADDLE_DISJOINT_BANDS_G|H,N,N,
way/554859560,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/554859561,AB,True,3,,Y,G,GB.05,,Y,Y,73.473864
way/554859562,AB,True,3,,Y,PERIOD_STRADDLE_DISJOINT_BANDS_F|K,,PERIOD_STRADDLE_DISJOINT_BANDS_F|K,N,N,
way/554859563,TH,True,2,,Y,PERIOD_STRADDLE_F_GB.04_GB.05,,PERIOD_STRADDLE_F_GB.04_GB.05,N,N,
way/554859564,TH,True,3,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/554859565,TH,True,2,,N,MISSING_OBSERVED_EPC_AGE_BAND,,MISSING_OBSERVED_EPC_AGE_BAND,N,N,
way/554859566,TH,True,3,,Y,G,GB.05,,Y,Y,320.434135
way/601403968,TH,True,3,,Y,I,GB.06,,Y,Y,282.979902
way/635993716,TH,True,2,,Y,A|B,GB.01,,Y,Y,328.73505
way/635993719,TH,True,2,,Y,PERIOD_STRADDLE_B_GB.01_GB.02,,PERIOD_STRADDLE_B_GB.01_GB.02,N,N,
way/635993722,TH,True,2,,Y,PERIOD_STRADDLE_B_GB.01_GB.02,,PERIOD_STRADDLE_B_GB.01_GB.02,N,N,
way/635993725,TH,True,2,,Y,PERIOD_STRADDLE_D_GB.03_GB.04,,PERIOD_STRADDLE_D_GB.03_GB.04,N,N,
