cell,city,archetype_id,heating_eui,heating_eui,heating_eui,cooling_eui,cooling_eui,cooling_eui,lighting_eui,lighting_eui,lighting_eui,equipment_eui,equipment_eui,equipment_eui,fans_eui,fans_eui,fans_eui,pumps_eui,pumps_eui,pumps_eui,dhw_eui,dhw_eui,dhw_eui,cooking_eui,cooking_eui,cooking_eui,refrig_eui,refrig_eui,refrig_eui,total_eui,total_eui,total_eui,phaseE_total_eui,phaseE_total_eui,phaseE_total_eui
,,,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count
austin_urban,AUS,Hospital,15.71296378486791,15.71296378486791,2,56.76071952554135,56.76071952554135,2,29.0357566902233,29.0357566902233,2,85.37451119205161,85.37451119205161,2,40.30934507583089,40.30934507583089,2,13.13633273807378,13.13633273807378,2,38.636422684520326,38.636422684520326,2,51.87253470433926,51.87253470433926,2,4.936064600349637,4.936064600349637,2,335.7746509957981,335.7746509957981,2,330.54208351446755,330.54208351446755,2
austin_urban,AUS,LargeOffice,1.9554170554482122,1.9554170554482122,2,17.333165351317426,17.333165351317426,2,7.136729755118133,7.136729755118133,2,60.38118369147546,60.38118369147546,2,11.301040773688605,11.301040773688605,2,2.3065895840620922,2.3065895840620922,2,3.3212823107016294,3.3212823107016294,2,0.0,0.0,2,0.0,0.0,2,103.73540852181156,103.73540852181156,2,144.8041471794864,144.8041471794864,2
austin_urban,AUS,MediumOffice,5.951269290593178,4.969891761885495,27,25.619622181776435,23.876162690420035,27,9.494311877629322,9.491466417126198,27,36.2454624651254,36.11612846598965,27,7.274267704553764,6.590778039589629,27,0.008200868889460458,0.008171606170228256,27,10.594719459849424,7.448984117680253,27,0.0,0.0,27,0.0,0.0,27,95.18785384841698,88.17577785462088,27,153.63016189935772,145.81521319449308,27
austin_urban,AUS,MidriseApartment,3.9950589576693414,3.8877222080257576,11,18.110897668068645,17.877436315850147,11,5.076280037260472,5.075276724111183,11,37.43705964987973,37.429660315333436,11,9.890120636601555,9.806193342176124,11,0.0,0.0,11,34.74975049698591,31.765491408314908,11,0.0,0.0,11,0.0,0.0,11,109.25916744646565,105.8687628670646,11,106.83770626236195,107.26171156879367,11
austin_urban,AUS,OpenUBEMUnknown,1.7761052020599952,0.671650978836727,5,73.88909841843548,78.47846213401415,5,35.20954728295269,38.84617064467661,5,256.6231018620134,308.6013603935519,5,52.428463021022175,30.017360596421394,5,0.02315230923949014,0.0,5,5.671153181062531,3.9258866614292365,5,0.0,0.0,5,0.0,0.0,5,425.6206212767858,481.45136751202455,5,415.23893021218885,466.24104623802344,5
austin_urban,AUS,QuickServiceRestaurant,36.159207690412764,34.92087031226563,3,151.64622284781333,153.64361489417286,3,25.32742712068516,25.33037798275868,3,286.37630358803426,286.42938084447377,3,43.43043783602587,44.01917466154664,3,1.1201794883321887e-08,1.120386936342629e-08,3,203.8109336334317,204.44797911658327,3,803.8686782832556,804.0176680685119,3,18.800843378905004,19.70085910103274,3,1569.4200543897653,1572.5099249925495,3,1435.719068561506,1434.945092639733,3
austin_urban,AUS,RetailStandalone,12.64682532244562,11.979547046056643,3,41.2764654416596,40.026546436710795,3,23.891969203904935,23.943680967716478,3,23.442184270885036,23.527421024599853,3,47.60693750297704,43.778017619727954,3,0.0,0.0,3,70.46200337889235,62.10827306257028,3,0.0,0.0,3,0.0,0.0,3,219.3263851207646,204.86178715543707,3,182.99082008039966,180.22041736677485,3
austin_urban,AUS,SmallOffice,3.089400165856055,2.3605072315702653,356,17.412759800731656,15.495010585565598,356,10.62541766949247,10.612070189550915,356,26.271551867495734,26.253402548207536,356,13.484106744268917,11.635518231845335,356,1.2805474565443281e-10,1.279662870631151e-10,356,44.700358090449505,20.66466691457416,356,0.0,0.0,356,0.0,0.0,356,115.58359433842239,86.94438805809247,356,117.42483631035103,111.27163078510036,356
austin_urban,AUS,SuperMarket,1.9797204085087723,1.9797204085087723,2,23.42166188086516,23.42166188086516,2,66.57474243824807,66.57474243824807,2,20.8864504699256,20.8864504699256,2,10.201333515710402,10.201333515710402,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,72.56820525435735,72.56820525435735,2,195.63211396761534,195.63211396761534,2,350.1880499221698,350.1880499221698,2
la_centre,LA,Courthouse,9.678814950258934,9.544756304199161,14,25.43294803406322,24.996877527794528,14,19.612867365720483,19.676654776872198,14,28.164589752750157,28.256190141053114,14,30.88767286832055,33.42162808385712,14,0.4195752573605459,0.38891359832299877,14,2.4085418282946844,2.2962261127385437,14,0.0,0.0,14,0.0,0.0,14,116.60501005676858,117.17150109617124,14,113.01726826809313,117.14119519385156,14
la_centre,LA,FullServiceRestaurant,112.66026354203348,112.66026354203348,2,61.98691604204693,61.98691604204693,2,20.88334671495152,20.88334671495152,2,223.76158500417662,223.76158500417662,2,150.38076199558955,150.38076199558955,2,0.24155749512766356,0.24155749512766356,2,370.61188748913406,370.61188748913406,2,454.37087752589076,454.37087752589076,2,115.91773429934617,115.91773429934617,2,1510.8149301082967,1510.8149301082967,2,985.3254458082727,985.3254458082727,2
