osm_id,join_status,t08_cell,t08_city,t08_archetype_id,t08_floor_area_m2,t08_status,t20_cell,t20_city,t20_archetype_id,t20_floor_area_m2,t20_status,archetype_agree,floor_area_agree_1pct,vintage_t08,vintage_t20,vintage_agree
way/1014148317,in_both,nyc_suburban,NYC,MidriseApartment,96.83190910034034,success,nyc_suburban,NYC,MidriseApartment,96.83190910034034,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148318,in_both,nyc_suburban,NYC,MidriseApartment,161.0897120095934,success,nyc_suburban,NYC,MidriseApartment,161.0897120095934,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148319,in_both,nyc_suburban,NYC,MidriseApartment,85.56617581794525,success,nyc_suburban,NYC,MidriseApartment,85.56617581794525,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148320,in_both,nyc_suburban,NYC,OpenUBEMUnknown,45.80010676082719,success,nyc_suburban,NYC,OpenUBEMUnknown,45.80010676082719,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148321,in_both,nyc_suburban,NYC,OpenUBEMUnknown,26.228030960672235,success,nyc_suburban,NYC,OpenUBEMUnknown,26.228030960672235,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148322,in_both,nyc_suburban,NYC,MidriseApartment,116.57391522771704,success,nyc_suburban,NYC,MidriseApartment,116.57391522771704,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148323,in_both,nyc_suburban,NYC,MidriseApartment,136.38711544709577,success,nyc_suburban,NYC,MidriseApartment,136.38711544709577,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148324,in_both,nyc_suburban,NYC,MidriseApartment,102.77325129958088,success,nyc_suburban,NYC,MidriseApartment,102.77325129958088,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148325,in_both,nyc_suburban,NYC,OpenUBEMUnknown,21.829992731115446,success,nyc_suburban,NYC,OpenUBEMUnknown,21.829992731115446,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148326,in_both,nyc_suburban,NYC,MidriseApartment,104.20945210772308,success,nyc_suburban,NYC,MidriseApartment,104.20945210772308,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148327,in_both,nyc_suburban,NYC,MidriseApartment,127.24561348952724,success,nyc_suburban,NYC,MidriseApartment,127.24561348952724,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148328,in_both,nyc_suburban,NYC,MidriseApartment,95.23754970020326,success,nyc_suburban,NYC,MidriseApartment,95.23754970020326,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148329,in_both,nyc_suburban,NYC,OpenUBEMUnknown,51.32881879836461,success,nyc_suburban,NYC,OpenUBEMUnknown,51.32881879836461,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148330,in_both,nyc_suburban,NYC,MidriseApartment,82.72265972030114,success,nyc_suburban,NYC,MidriseApartment,82.72265972030114,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148331,in_both,nyc_suburban,NYC,MidriseApartment,137.2980507441537,success,nyc_suburban,NYC,MidriseApartment,137.2980507441537,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148332,in_both,nyc_suburban,NYC,MidriseApartment,35.69223994042942,success,nyc_suburban,NYC,MidriseApartment,35.69223994042942,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148333,in_both,nyc_suburban,NYC,MidriseApartment,49.988678186398175,success,nyc_suburban,NYC,MidriseApartment,49.988678186398175,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148334,in_both,nyc_suburban,NYC,MidriseApartment,179.43301394534865,success,nyc_suburban,NYC,MidriseApartment,179.43301394534865,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148335,in_both,nyc_suburban,NYC,MidriseApartment,113.62076038697998,success,nyc_suburban,NYC,MidriseApartment,113.62076038697998,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148336,in_both,nyc_suburban,NYC,OpenUBEMUnknown,58.72054734306461,success,nyc_suburban,NYC,OpenUBEMUnknown,58.72054734306461,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148337,in_both,nyc_suburban,NYC,MidriseApartment,99.04578958696383,success,nyc_suburban,NYC,MidriseApartment,99.04578958696383,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148338,in_both,nyc_suburban,NYC,MidriseApartment,131.29700877707063,success,nyc_suburban,NYC,MidriseApartment,131.29700877707063,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148339,in_both,nyc_suburban,NYC,OpenUBEMUnknown,24.57683644302336,success,nyc_suburban,NYC,OpenUBEMUnknown,24.57683644302336,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148340,in_both,nyc_suburban,NYC,MidriseApartment,87.27180450956642,success,nyc_suburban,NYC,MidriseApartment,87.27180450956642,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148341,in_both,nyc_suburban,NYC,OpenUBEMUnknown,121.82669717736358,success,nyc_suburban,NYC,OpenUBEMUnknown,121.82669717736358,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148342,in_both,nyc_suburban,NYC,MidriseApartment,139.48121719774988,success,nyc_suburban,NYC,MidriseApartment,139.48121719774988,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148343,in_both,nyc_suburban,NYC,MidriseApartment,144.27343492341657,success,nyc_suburban,NYC,MidriseApartment,144.27343492341657,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148344,in_both,nyc_suburban,NYC,OpenUBEMUnknown,34.421016786102044,success,nyc_suburban,NYC,OpenUBEMUnknown,34.421016786102044,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148345,in_both,nyc_suburban,NYC,MidriseApartment,101.08205166182162,success,nyc_suburban,NYC,MidriseApartment,101.08205166182162,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148346,in_both,nyc_suburban,NYC,MidriseApartment,108.41897629773524,success,nyc_suburban,NYC,MidriseApartment,108.41897629773524,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148347,in_both,nyc_suburban,NYC,OpenUBEMUnknown,42.22841776899683,success,nyc_suburban,NYC,OpenUBEMUnknown,42.22841776899683,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148348,in_both,nyc_suburban,NYC,MidriseApartment,136.90122183715096,success,nyc_suburban,NYC,MidriseApartment,136.90122183715096,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148349,in_both,nyc_suburban,NYC,MidriseApartment,124.49319437754586,success,nyc_suburban,NYC,MidriseApartment,124.49319437754586,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148350,in_both,nyc_suburban,NYC,MidriseApartment,94.61050140845812,success,nyc_suburban,NYC,MidriseApartment,94.61050140845812,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148351,in_both,nyc_suburban,NYC,OpenUBEMUnknown,32.50765306284175,success,nyc_suburban,NYC,OpenUBEMUnknown,32.50765306284175,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148352,in_both,nyc_suburban,NYC,MidriseApartment,114.01790629385408,success,nyc_suburban,NYC,MidriseApartment,114.01790629385408,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148353,in_both,nyc_suburban,NYC,MidriseApartment,81.27263762500061,success,nyc_suburban,NYC,MidriseApartment,81.27263762500061,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1014148354,in_both,nyc_suburban,NYC,MidriseApartment,99.70024217653972,success,nyc_suburban,NYC,MidriseApartment,99.70024217653972,success,1.0,1.0,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1016738377,t20_only,,,,,,la_suburban,LA,RetailStandalone,303.1021125033422,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1016738378,t20_only,,,,,,la_suburban,LA,OpenUBEMUnknown,176.29993584934869,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1020753276,t20_only,,,,,,austin_centre,AUS,FullServiceRestaurant,312.2607870883653,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1020754973,t20_only,,,,,,austin_centre,AUS,RetailStandalone,608.397384463635,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1020754974,t20_only,,,,,,austin_centre,AUS,RetailStandalone,1442.8531576141943,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1020979628,t20_only,,,,,,austin_centre,AUS,RetailStandalone,216.4367511435724,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1020979629,t20_only,,,,,,austin_centre,AUS,SmallOffice,275.44401038664523,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1020979630,t20_only,,,,,,austin_centre,AUS,QuickServiceRestaurant,125.00471343841404,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1021167043,t20_only,,,,,,austin_centre,AUS,RetailStandalone,109.42946291194085,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1021167044,t20_only,,,,,,austin_centre,AUS,FullServiceRestaurant,140.42897904082463,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1021167045,t20_only,,,,,,austin_centre,AUS,SmallOffice,324.17497700807803,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1022725553,t20_only,,,,,,austin_centre,AUS,OpenUBEMUnknown,43.51698829256768,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1025013853,t20_only,,,,,,austin_centre,AUS,LargeOffice,13980.805505947796,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1029943785,t20_only,,,,,,austin_centre,AUS,SmallOffice,453.7144412639356,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1029943786,t20_only,,,,,,austin_centre,AUS,LargeOffice,15268.151021651376,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1032979883,t20_only,,,,,,austin_centre,AUS,QuickServiceRestaurant,451.7475963535881,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1034698229,t20_only,,,,,,austin_centre,AUS,OpenUBEMUnknown,244.2381923394965,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/1034702476,t20_only,,,,,,austin_centre,AUS,SmallOffice,130.1044380102138,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
