cell,osm_id,n_parts,footprint_area_m2,levels,underground,declared_area_m2,n_zones,area_plain_m2,area_multiplier_aware_m2,max_zone_multiplier,max_zone_list_multiplier,n_zones_excluded_not_in_total_area,ratio,parse_status
nyc_urban,way/241862312,1,81.18194365852663,,0,,3,243.54,243.54,1,1,0,,ok
nyc_urban,way/241862314,1,71.68505445345073,,0,,2,143.38,143.38,1,1,0,,ok
nyc_urban,way/241862316,1,43.7200761651372,,0,,1,43.72,43.72,1,1,0,,ok
nyc_urban,way/241862318,1,44.557924212638255,,0,,1,44.56,44.56,1,1,0,,ok
nyc_urban,way/241862320,1,205.16033160418007,,0,,2,410.42,410.42,1,1,0,,ok
nyc_urban,way/241862321,1,40.40014037939298,,0,,2,80.8,80.8,1,1,0,,ok
nyc_urban,way/241862323,1,74.33354854174863,,0,,3,222.99,222.99,1,1,0,,ok
nyc_urban,way/241862327,1,30.937945742777806,,0,,1,30.94,30.94,1,1,0,,ok
nyc_urban,way/241862328,1,123.02812017202956,,0,,3,369.09,369.09,1,1,0,,ok
nyc_urban,way/241862330,1,451.3320971699008,,0,,3,1353.99,1353.99,1,1,0,,ok
nyc_urban,way/241862332,1,49.75042689039479,,0,,3,149.25,149.25,1,1,0,,ok
nyc_urban,way/241862334,1,73.2193261525848,,0,,2,146.44,146.44,1,1,0,,ok
nyc_urban,way/241862336,1,28.949881196308077,,0,,1,28.95,28.95,1,1,0,,ok
nyc_urban,way/241862338,1,114.73299095276846,,0,,4,458.92,458.92,1,1,0,,ok
nyc_urban,way/241862339,1,135.71894083484943,,0,,4,542.88,542.88,1,1,0,,ok
nyc_urban,way/241862341,1,85.91370467130592,,0,,3,257.73,257.73,1,1,0,,ok
nyc_urban,way/241862345,1,59.730093879551454,,0,,2,119.46,119.46,1,1,0,,ok
nyc_urban,way/241862347,1,71.86482630109688,,0,,2,143.72,143.72,1,1,0,,ok
nyc_urban,way/241862349,1,73.75670806869422,,0,,2,147.52,147.52,1,1,0,,ok
nyc_urban,way/241862350,1,87.66494528892562,,0,,3,262.98,262.98,1,1,0,,ok
nyc_urban,way/241862352,1,168.14666055139352,,0,,2,336.3,336.3,1,1,0,,ok
nyc_urban,way/241862354,1,53.00367186626497,,0,,3,159.0,159.0,1,1,0,,ok
nyc_urban,way/241862356,1,56.68118110313253,,0,,3,170.04,170.04,1,1,0,,ok
nyc_urban,way/241862357,1,30.399762275585424,,0,,1,30.4,30.4,1,1,0,,ok
nyc_urban,way/241862359,1,925.3652935925634,,0,,1,926.13,926.13,1,1,0,,ok
nyc_urban,way/241862361,1,115.63403367683226,,0,,3,346.89,346.89,1,1,0,,ok
nyc_urban,way/241862363,1,84.0142760405072,,0,,3,252.03,252.03,1,1,0,,ok
nyc_urban,way/241862365,1,368.821060795735,,0,,2,737.6,737.6,1,1,0,,ok
nyc_urban,way/241862367,1,101.68109469768055,,0,,3,305.04,305.04,1,1,0,,ok
nyc_urban,way/241862369,1,21.54243073391627,,0,,1,21.54,21.54,1,1,0,,ok
nyc_urban,way/241862370,1,34.91685885198305,,0,,1,34.92,34.92,1,1,0,,ok
nyc_urban,way/241862373,1,117.09713230784217,,0,,3,351.3,351.3,1,1,0,,ok
nyc_urban,way/241862376,1,111.49737379707088,,0,,4,446.0,446.0,1,1,0,,ok
nyc_urban,way/241862377,1,162.8094054715807,,0,,3,488.52,488.52,1,1,0,,ok
nyc_urban,way/241862378,1,75.13942638743796,,0,,3,225.42,225.42,1,1,0,,ok
nyc_urban,way/241862379,1,61.593797979370436,,0,,3,184.77,184.77,1,1,0,,ok
nyc_urban,way/241862381,1,109.09764894483426,,0,,3,327.54,327.54,1,1,0,,ok
nyc_urban,way/241862383,1,27.40176681744185,,0,,2,54.8,54.8,1,1,0,,ok
nyc_urban,way/241862386,1,153.40571154130262,,0,,4,613.64,613.64,1,1,0,,ok
nyc_urban,way/241862391,1,71.97816277076798,,0,,3,215.94,215.94,1,1,0,,ok
nyc_urban,way/241862394,1,89.21154579144752,,0,,3,267.63,267.63,1,1,0,,ok
nyc_urban,way/241862398,1,52.431559996699775,,0,,2,104.86,104.86,1,1,0,,ok
nyc_urban,way/241862401,1,50.9465715792418,,0,,3,152.85,152.85,1,1,0,,ok
nyc_urban,way/241862405,1,44.89820721225354,,0,,2,89.8,89.8,1,1,0,,ok
nyc_urban,way/241862408,1,45.71207386793954,,0,,2,91.42,91.42,1,1,0,,ok
nyc_urban,way/241862417,1,40.84521743980223,,0,,1,40.85,40.85,1,1,0,,ok
nyc_urban,way/241862421,1,32.187006824454414,,0,,1,32.19,32.19,1,1,0,,ok
nyc_urban,way/241862424,1,162.90174606438168,,0,,3,488.7,488.7,1,1,0,,ok
nyc_urban,way/241862427,1,70.78332637230505,,0,,3,212.34,212.34,1,1,0,,ok
nyc_urban,way/241862431,1,82.32593654145434,,0,,4,329.32,329.32,1,1,0,,ok
nyc_urban,way/241862436,1,36.62773751490117,,0,,2,73.26,73.26,1,1,0,,ok
nyc_urban,way/241862439,1,137.13283051840247,,0,,5,685.55,685.55,1,1,0,,ok
nyc_urban,way/241862443,1,34.05042844150428,,0,,2,68.1,68.1,1,1,0,,ok
nyc_urban,way/241862447,1,55.45324281451668,,0,,3,166.35,166.35,1,1,0,,ok
nyc_urban,way/241862450,1,53.846024911315205,,0,,2,107.7,107.7,1,1,0,,ok
nyc_urban,way/241862453,1,130.82250215296702,,0,,4,523.28,523.28,1,1,0,,ok
nyc_urban,way/241862456,1,38.550338530968986,,0,,1,38.55,38.55,1,1,0,,ok
nyc_urban,way/241862458,1,241.41942518183427,,0,,4,965.68,965.68,1,1,0,,ok
nyc_urban,way/241862461,1,88.671078758258,,0,,3,266.01,266.01,1,1,0,,ok
nyc_urban,way/241862464,1,126.17603240012508,,0,,3,378.54,378.54,1,1,0,,ok
nyc_urban,way/241862467,1,71.82474074443438,,0,,3,215.46,215.46,1,1,0,,ok
nyc_urban,way/241862469,1,22.49045201506363,,0,,1,22.49,22.49,1,1,0,,ok
nyc_urban,way/241862472,1,142.50445562073446,,0,,4,570.0,570.0,1,1,0,,ok
nyc_urban,way/241862474,1,72.3135478710733,,0,,3,216.93,216.93,1,1,0,,ok
nyc_urban,way/241862477,1,72.39078788641771,,0,,2,144.78,144.78,1,1,0,,ok
nyc_urban,way/241862480,1,61.040795368762275,,0,,3,183.12,183.12,1,1,0,,ok
nyc_urban,way/241862482,1,54.776053271012266,,0,,3,164.34,164.34,1,1,0,,ok
nyc_urban,way/241862485,1,57.14059419580704,,0,,1,57.14,57.14,1,1,0,,ok
nyc_urban,way/241862488,1,38.006519264241305,,0,,2,76.02,76.02,1,1,0,,ok
nyc_urban,way/241862490,1,121.08826232470074,,0,,4,484.04,484.04,1,1,0,,ok
nyc_urban,way/241862493,1,29.44957977064924,,0,,1,29.45,29.45,1,1,0,,ok
nyc_urban,way/241862496,1,179.24588077354304,,0,,4,717.0,717.0,1,1,0,,ok
nyc_urban,way/241862498,1,86.95625891982738,,0,,3,260.88,260.88,1,1,0,,ok
nyc_urban,way/241862505,1,51.68831980381803,,0,,3,155.07,155.07,1,1,0,,ok
nyc_urban,way/241862507,1,43.880835158161275,,0,,1,43.88,43.88,1,1,0,,ok
nyc_urban,way/241862510,1,27.90498040745053,,0,,1,27.9,27.9,1,1,0,,ok
nyc_urban,way/241862512,1,29.31178441413273,,0,,2,58.62,58.62,1,1,0,,ok
nyc_urban,way/241862515,1,51.27997347793594,,0,,3,153.84,153.84,1,1,0,,ok
nyc_urban,way/241862518,1,26.501133342608497,,0,,1,26.5,26.5,1,1,0,,ok
nyc_urban,way/241862520,1,73.9927495304429,,0,,3,221.97,221.97,1,1,0,,ok
nyc_urban,way/241862523,1,36.44894602979013,,0,,1,36.45,36.45,1,1,0,,ok
nyc_urban,way/241862526,1,33.86083666049585,,0,,1,33.86,33.86,1,1,0,,ok
nyc_urban,way/241862528,1,72.30771256158854,,0,,2,144.62,144.62,1,1,0,,ok
nyc_urban,way/241862531,1,98.32689603848851,,0,,4,393.24,393.24,1,1,0,,ok
nyc_urban,way/241862536,1,235.42197820922647,,0,,4,941.68,941.68,1,1,0,,ok
nyc_urban,way/241862539,1,32.745619135826445,,0,,1,32.75,32.75,1,1,0,,ok
nyc_urban,way/241862542,1,65.83751786146537,,0,,3,197.52,197.52,1,1,0,,ok
nyc_urban,way/241862543,1,116.80302384496264,,0,,3,350.4,350.4,1,1,0,,ok
nyc_urban,way/241862544,1,76.15906324865365,,0,,3,228.48,228.48,1,1,0,,ok
nyc_urban,way/241862545,1,48.733116500102284,,0,,2,97.46,97.46,1,1,0,,ok
nyc_urban,way/241862546,1,58.30034491135997,,0,,3,174.9,174.9,1,1,0,,ok
nyc_urban,way/241862549,1,73.72695662893345,,0,,3,221.19,221.19,1,1,0,,ok
nyc_urban,way/241862552,1,87.15619240678357,,0,,3,261.57,261.57,1,1,0,,ok
nyc_urban,way/241862555,1,76.03625846577354,,0,,3,228.12,228.12,1,1,0,,ok
nyc_urban,way/241862557,1,44.653092557091064,,0,,1,44.65,44.65,1,1,0,,ok
nyc_urban,way/241862560,1,455.84942550156137,,0,,2,911.9,911.9,1,1,0,,ok
nyc_urban,way/241862563,1,78.04136552311338,,0,,3,234.12,234.12,1,1,0,,ok
nyc_urban,way/241862568,1,35.32340667613457,,0,,2,70.64,70.64,1,1,0,,ok
nyc_urban,way/241862571,1,75.4515258521251,,0,,3,226.35,226.35,1,1,0,,ok
nyc_urban,way/241862577,1,63.233688555560896,,0,,3,189.69,189.69,1,1,0,,ok
nyc_urban,way/241862580,1,25.528042616595457,,0,,1,25.53,25.53,1,1,0,,ok
nyc_urban,way/241862582,1,40.53316197543166,,0,,2,81.06,81.06,1,1,0,,ok
nyc_urban,way/241862585,1,34.73417147300974,,0,,1,34.73,34.73,1,1,0,,ok
nyc_urban,way/241862588,1,85.41002043768904,,0,,3,256.29,256.29,1,1,0,,ok
nyc_urban,way/241862593,1,76.22559288213155,,0,,3,228.69,228.69,1,1,0,,ok
nyc_urban,way/241862595,1,108.38400612370077,,0,,2,216.76,216.76,1,1,0,,ok
nyc_urban,way/241862598,1,39.632842404561885,,0,,2,79.26,79.26,1,1,0,,ok
nyc_urban,way/241862600,1,76.75146529452819,,0,,4,307.04,307.04,1,1,0,,ok
nyc_urban,way/241862605,1,75.83968343498421,,0,,3,227.52,227.52,1,1,0,,ok
nyc_urban,way/241862608,1,229.15316828606217,,0,,5,1145.75,1145.75,1,1,0,,ok
nyc_urban,way/241862610,1,58.522765135560036,,0,,3,175.56,175.56,1,1,0,,ok
nyc_urban,way/241862613,1,60.05671497038367,,0,,3,180.18,180.18,1,1,0,,ok
nyc_urban,way/241862616,1,121.01621016143703,,0,,3,363.06,363.06,1,1,0,,ok
nyc_urban,way/241862618,1,477.65247662266927,,0,,9,4305.24,4305.24,1,1,0,,ok
nyc_urban,way/241862621,1,49.659353656359585,,0,,1,49.67,49.67,1,1,0,,ok
nyc_urban,way/241862623,1,149.03952871288394,,0,,4,596.2,596.2,1,1,0,,ok
nyc_urban,way/241862626,1,100.14944256726747,,0,,3,300.54,300.54,1,1,0,,ok
nyc_urban,way/241862628,1,352.1698816121921,,0,,3,1056.81,1056.81,1,1,0,,ok
nyc_urban,way/241862631,1,189.22238723406127,,0,,1,189.22,189.22,1,1,0,,ok
nyc_urban,way/241862633,1,30.133124886317812,,0,,1,30.13,30.13,1,1,0,,ok
nyc_urban,way/241862637,1,44.831893615983574,,0,,1,44.85,44.85,1,1,0,,ok
nyc_urban,way/241862641,1,70.6039235518892,,0,,2,141.14,141.14,1,1,0,,ok
nyc_urban,way/241862644,1,77.68555153698917,,0,,3,233.16,233.16,1,1,0,,ok
nyc_urban,way/241862648,1,216.0925788884169,4.0,0,864.3703155536676,4,845.08,845.08,1,1,0,0.9776828111672122,ok
nyc_urban,way/241862649,1,85.63602229379059,,0,,2,171.28,171.28,1,1,0,,ok
nyc_urban,way/241862650,1,109.00924191967691,,0,,3,327.03,327.03,1,1,0,,ok
nyc_urban,way/241862651,1,47.286483470157556,,0,,1,47.27,47.27,1,1,0,,ok
nyc_urban,way/241862652,1,46.88497000700232,,0,,3,140.64,140.64,1,1,0,,ok
nyc_urban,way/241862653,1,46.49872497444356,,0,,1,46.49,46.49,1,1,0,,ok
nyc_urban,way/241862654,1,20.907449362153596,,0,,1,20.91,20.91,1,1,0,,ok
nyc_urban,way/241862655,1,42.32195624668816,,0,,1,42.34,42.34,1,1,0,,ok
nyc_urban,way/241862656,1,304.27725265092784,,0,,2,608.56,608.56,1,1,0,,ok
nyc_urban,way/241862657,1,20.739322363111633,,0,,2,41.5,41.5,1,1,0,,ok
nyc_urban,way/241862658,1,49.82589727779724,,0,,2,99.68,99.68,1,1,0,,ok
nyc_urban,way/241862659,1,114.16867266204326,,0,,3,342.51,342.51,1,1,0,,ok
nyc_urban,way/241862660,1,139.32202794036,,0,,4,557.28,557.28,1,1,0,,ok
nyc_urban,way/241862661,1,155.10054636933364,,0,,4,620.56,620.56,1,1,0,,ok
nyc_urban,way/241862662,1,48.42269436755493,,0,,1,48.43,48.43,1,1,0,,ok
nyc_urban,way/241862663,1,145.29281858331746,,0,,4,581.2,581.2,1,1,0,,ok
nyc_urban,way/241862664,1,27.4988368739351,,0,,1,27.48,27.48,1,1,0,,ok
nyc_urban,way/241862666,1,268.48555339946756,,0,,6,1614.6,1614.6,1,1,0,,ok
nyc_urban,way/241862668,1,447.5257530260264,,0,,4,1789.96,1789.96,1,1,0,,ok
nyc_urban,way/241862670,1,69.02875973980217,,0,,3,207.09,207.09,1,1,0,,ok
nyc_urban,way/241862675,1,44.757819508515574,,0,,1,44.75,44.75,1,1,0,,ok
nyc_urban,way/241862677,1,442.6683842076939,,0,,2,885.2,885.2,1,1,0,,ok
nyc_urban,way/241862678,1,24.974321061801326,,0,,1,24.98,24.98,1,1,0,,ok
nyc_urban,way/241862679,1,74.77871580076253,,0,,3,224.37,224.37,1,1,0,,ok
nyc_urban,way/241862680,1,36.76093968237176,,0,,1,36.75,36.75,1,1,0,,ok
nyc_urban,way/241862682,1,120.50653537228963,,0,,2,241.04,241.04,1,1,0,,ok
nyc_urban,way/241862683,1,32.34433987192405,,0,,1,32.35,32.35,1,1,0,,ok
nyc_urban,way/241862684,1,75.44886117572878,,0,,2,147.56,147.56,1,1,0,,ok
nyc_urban,way/241862685,1,459.6520466929711,,0,,2,919.38,919.38,1,1,0,,ok
nyc_urban,way/241862686,1,144.2652286811286,,0,,2,288.52,288.52,1,1,0,,ok
nyc_urban,way/241862687,1,48.606919926790745,,0,,2,97.22,97.22,1,1,0,,ok
nyc_urban,way/241862688,1,23.30684426217601,,0,,2,46.62,46.62,1,1,0,,ok
nyc_urban,way/241862689,1,107.80809443342847,,0,,2,215.66,215.66,1,1,0,,ok
nyc_urban,way/241862691,1,204.79943955048012,,0,,2,409.68,409.68,1,1,0,,ok
nyc_urban,way/241862692,1,33.25171153948552,,0,,1,33.24,33.24,1,1,0,,ok
nyc_urban,way/241862693,1,94.28359001287053,,0,,4,377.0,377.0,1,1,0,,ok
nyc_urban,way/241862694,1,257.2394882829533,,0,,2,514.5,514.5,1,1,0,,ok
nyc_urban,way/241862695,1,156.82330003059553,,0,,3,470.4,470.4,1,1,0,,ok
nyc_urban,way/241862696,1,131.75426213304823,,0,,3,395.31,395.31,1,1,0,,ok
nyc_urban,way/241862697,1,38.36026602904646,,0,,1,38.38,38.38,1,1,0,,ok
nyc_urban,way/241862698,1,54.14055051578758,,0,,3,162.36,162.36,1,1,0,,ok
nyc_urban,way/241862699,1,117.00412594556063,,0,,3,350.97,350.97,1,1,0,,ok
nyc_urban,way/241862700,1,467.8037440195084,,0,,3,1403.22,1403.22,1,1,0,,ok
nyc_urban,way/241862701,1,137.76102071259007,,0,,3,413.16,413.16,1,1,0,,ok
nyc_urban,way/241862702,1,42.875857732840096,,0,,2,85.8,85.8,1,1,0,,ok
nyc_urban,way/241862703,1,143.33730856501577,,0,,5,716.75,716.75,1,1,0,,ok
nyc_urban,way/241862704,1,146.71557075726662,,0,,2,293.68,293.68,1,1,0,,ok
nyc_urban,way/241862705,1,125.07074033513922,,0,,3,375.42,375.42,1,1,0,,ok
nyc_urban,way/241862706,1,56.9984067895052,,0,,1,56.98,56.98,1,1,0,,ok
nyc_urban,way/241862707,1,95.98783081443001,,0,,3,287.88,287.88,1,1,0,,ok
nyc_urban,way/241862708,1,54.0596652672072,,0,,1,54.06,54.06,1,1,0,,ok
nyc_urban,way/241862709,1,113.38880672729547,,0,,3,339.99,339.99,1,1,0,,ok
nyc_urban,way/241862710,1,44.971623086808535,,0,,3,134.91,134.91,1,1,0,,ok
nyc_urban,way/241862711,1,62.67965889138175,,0,,2,125.4,125.4,1,1,0,,ok
nyc_urban,way/241862712,1,230.06824177913816,,0,,4,920.04,920.04,1,1,0,,ok
nyc_urban,way/241862713,1,646.3003711624676,,0,,18,1938.87,1938.87,1,1,0,,ok
nyc_urban,way/241862714,1,71.95713241356638,,0,,4,287.92,287.92,1,1,0,,ok
nyc_urban,way/241862715,1,64.59715959560789,,0,,3,191.01,191.01,1,1,0,,ok
nyc_urban,way/241862716,1,207.12876189831587,,0,,3,621.39,621.39,1,1,0,,ok
nyc_urban,way/241862718,1,97.64592376402184,,0,,3,292.95,292.95,1,1,0,,ok
nyc_urban,way/241862719,1,72.007121245369,,0,,3,216.03,216.03,1,1,0,,ok
nyc_urban,way/241862720,1,111.60895539777201,,0,,2,221.76,221.76,1,1,0,,ok
nyc_urban,way/241862721,1,94.91942282197068,,0,,3,284.55,284.55,1,1,0,,ok
nyc_urban,way/241862722,1,92.73012412184349,,0,,3,278.19,278.19,1,1,0,,ok
nyc_urban,way/241862723,1,77.81508191342073,,0,,2,155.62,155.62,1,1,0,,ok
nyc_urban,way/241862724,1,96.16439470766477,,0,,3,288.48,288.48,1,1,0,,ok
nyc_urban,way/241862725,1,89.47551994436273,,0,,3,268.41,268.41,1,1,0,,ok
nyc_urban,way/241862726,1,341.35071805140933,,0,,3,1024.23,1024.23,1,1,0,,ok
nyc_urban,way/241862727,1,174.16330123976184,,0,,2,348.4,348.4,1,1,0,,ok
nyc_urban,way/241862728,1,91.25579019990901,,0,,3,273.72,273.72,1,1,0,,ok
nyc_urban,way/241862729,1,59.94607071368874,,0,,3,179.85,179.85,1,1,0,,ok
nyc_urban,way/241862730,1,80.58064059523647,,0,,2,161.16,161.16,1,1,0,,ok
nyc_urban,way/241862731,1,111.11492097028135,,0,,2,222.22,222.22,1,1,0,,ok
nyc_urban,way/241862733,1,131.97863847031442,,0,,4,527.92,527.92,1,1,0,,ok
nyc_urban,way/241862736,1,90.02935471612284,,0,,3,270.09,270.09,1,1,0,,ok
nyc_urban,way/241862737,1,118.9795313218652,,0,,4,476.0,476.0,1,1,0,,ok
nyc_urban,way/241862738,1,99.67704362133112,,0,,2,199.36,199.36,1,1,0,,ok
nyc_urban,way/241862739,1,159.64432619238266,,0,,3,478.92,478.92,1,1,0,,ok
nyc_urban,way/241862741,1,105.35860221443755,,0,,3,316.08,316.08,1,1,0,,ok
nyc_urban,way/241862744,1,268.1017755974369,,0,,3,801.6,801.6,1,1,0,,ok
nyc_urban,way/241862746,1,29.79476721750896,,0,,2,59.42,59.42,1,1,0,,ok
nyc_urban,way/241862750,1,79.58606351991733,,0,,2,159.18,159.18,1,1,0,,ok
nyc_urban,way/241862754,1,97.99623808247937,,0,,2,196.0,196.0,1,1,0,,ok
nyc_urban,way/241862759,1,88.59136423188725,,0,,2,177.18,177.18,1,1,0,,ok
nyc_urban,way/241862761,1,94.80525952482233,,0,,3,284.43,284.43,1,1,0,,ok
nyc_urban,way/241862762,1,36.78804364893524,,0,,1,36.79,36.79,1,1,0,,ok
nyc_urban,way/241862763,1,95.03889619666836,,0,,3,285.12,285.12,1,1,0,,ok
nyc_urban,way/241862764,1,74.28875423813936,,0,,3,222.75,222.75,1,1,0,,ok
nyc_urban,way/241862765,1,503.1996817228255,,0,,10,1006.3,1006.3,1,1,0,,ok
nyc_urban,way/241862766,1,67.57941571903802,,0,,3,202.74,202.74,1,1,0,,ok
nyc_urban,way/241862767,1,171.19859132625083,,0,,4,684.8,684.8,1,1,0,,ok
nyc_urban,way/241862768,1,78.23380377580015,,0,,3,234.69,234.69,1,1,0,,ok
nyc_urban,way/241862769,1,101.08645009794002,,0,,3,303.27,303.27,1,1,0,,ok
nyc_urban,way/241862770,1,62.93608815926691,,0,,1,62.93,62.93,1,1,0,,ok
nyc_urban,way/241862771,1,67.91554889402404,,0,,3,203.76,203.76,1,1,0,,ok
nyc_urban,way/241862772,1,90.43897076000937,,0,,2,180.88,180.88,1,1,0,,ok
nyc_urban,way/241862773,1,61.60619504558184,,0,,3,184.83,184.83,1,1,0,,ok
nyc_urban,way/241862774,1,81.39685618689124,,0,,4,325.6,325.6,1,1,0,,ok
nyc_urban,way/241862775,1,136.20992282820765,,0,,4,544.76,544.76,1,1,0,,ok
nyc_urban,way/241862776,1,107.61837306593533,,0,,2,211.1,211.1,1,1,0,,ok
nyc_urban,way/241862777,1,153.54772197729142,,0,,3,460.65,460.65,1,1,0,,ok
nyc_urban,way/241862778,1,82.20422054718968,,0,,2,164.4,164.4,1,1,0,,ok
nyc_urban,way/241862779,1,187.68920418859335,,0,,4,750.84,750.84,1,1,0,,ok
nyc_urban,way/241862780,1,248.6701481867626,,0,,2,497.26,497.26,1,1,0,,ok
nyc_urban,way/241862781,1,50.40635290682431,,0,,3,149.34,149.34,1,1,0,,ok
nyc_urban,way/241862782,1,74.53171920768736,,0,,3,223.59,223.59,1,1,0,,ok
nyc_urban,way/241862783,1,105.14714347313628,,0,,3,315.42,315.42,1,1,0,,ok
nyc_urban,way/241862784,1,98.97742686289315,,0,,2,198.0,198.0,1,1,0,,ok
nyc_urban,way/241862785,1,101.94835203784037,,0,,3,305.73,305.73,1,1,0,,ok
nyc_urban,way/241862786,1,62.19078167493766,,0,,2,124.4,124.4,1,1,0,,ok
nyc_urban,way/241862787,1,138.9679005181773,,0,,3,416.82,416.82,1,1,0,,ok
nyc_urban,way/241862788,1,72.51383285612731,,0,,3,217.56,217.56,1,1,0,,ok
nyc_urban,way/241862789,1,357.65406047758165,,0,,2,704.38,704.38,1,1,0,,ok
nyc_urban,way/241862790,1,71.57994044561406,,0,,3,214.71,214.71,1,1,0,,ok
nyc_urban,way/241862791,1,51.997039140688564,,0,,1,52.56,52.56,1,1,0,,ok
nyc_urban,way/241862792,1,153.20489481882186,,0,,3,459.6,459.6,1,1,0,,ok
nyc_urban,way/241862793,1,344.94359740041534,,0,,4,1379.76,1379.76,1,1,0,,ok
nyc_urban,way/241862794,1,104.60571834198394,,0,,3,313.59,313.59,1,1,0,,ok
nyc_urban,way/241862795,1,578.2116951022707,,0,,27,1509.3,1509.3,1,1,0,,ok
nyc_urban,way/241862796,1,217.74821066681818,,0,,4,871.04,871.04,1,1,0,,ok
nyc_urban,way/241862797,1,102.50048561523259,,0,,2,204.94,204.94,1,1,0,,ok
nyc_urban,way/241862798,1,69.47269574666309,,0,,3,208.35,208.35,1,1,0,,ok
nyc_urban,way/241862799,1,73.62416376413618,,0,,2,145.84,145.84,1,1,0,,ok
nyc_urban,way/241862800,1,936.2989695460907,,0,,40,4550.65,4550.65,1,1,0,,ok
nyc_urban,way/241862801,1,85.7630315336942,,0,,3,257.28,257.28,1,1,0,,ok
nyc_urban,way/241862802,1,2070.429312937171,,0,,21,6211.29,6211.29,1,1,0,,ok
nyc_urban,way/241862803,1,77.09311895717697,,0,,3,231.36,231.36,1,1,0,,ok
nyc_urban,way/241862804,1,68.98068745411973,,0,,2,137.94,137.94,1,1,0,,ok
nyc_urban,way/241862805,1,79.25835929008356,,0,,3,237.84,237.84,1,1,0,,ok
nyc_urban,way/241862806,1,181.79742097016768,,0,,2,363.18,363.18,1,1,0,,ok
nyc_urban,way/241862807,1,42.16115797057336,,0,,2,84.34,84.34,1,1,0,,ok
nyc_urban,way/241862808,1,232.53474720911606,,0,,2,465.1,465.1,1,1,0,,ok
nyc_urban,way/241862809,1,27.32375567157128,,0,,1,27.32,27.32,1,1,0,,ok
nyc_urban,way/241862810,1,93.58229255617134,,0,,3,280.83,280.83,1,1,0,,ok
nyc_urban,way/241862811,1,102.90152473368713,,0,,3,308.79,308.79,1,1,0,,ok
nyc_urban,way/241862812,1,91.97841774970867,,0,,4,366.12,366.12,1,1,0,,ok
nyc_urban,way/241862813,1,169.97945919121315,,0,,4,679.92,679.92,1,1,0,,ok
nyc_urban,way/241862814,1,69.39851463064637,,0,,3,208.2,208.2,1,1,0,,ok
nyc_urban,way/241862815,1,169.04107319534103,,0,,2,337.98,337.98,1,1,0,,ok
nyc_urban,way/241862816,1,70.94659543850825,,0,,2,141.9,141.9,1,1,0,,ok
nyc_urban,way/241862817,1,67.13716441828852,,0,,3,201.36,201.36,1,1,0,,ok
nyc_urban,way/241862818,1,281.5938376271199,,0,,3,844.77,844.77,1,1,0,,ok
nyc_urban,way/241862820,1,81.48369318876057,,0,,2,157.6,157.6,1,1,0,,ok
nyc_urban,way/241862821,1,28.110007346609294,,0,,1,27.32,27.32,1,1,0,,ok
nyc_urban,way/241862822,1,142.46562695389662,,0,,5,712.35,712.35,1,1,0,,ok
nyc_urban,way/241862824,1,604.6612662274138,,0,,24,1715.04,1715.04,1,1,0,,ok
nyc_urban,way/241862825,1,139.74555208516998,,0,,5,698.75,698.75,1,1,0,,ok
nyc_urban,way/241862826,1,167.2747160131514,,0,,4,669.12,669.12,1,1,0,,ok
nyc_urban,way/241862827,1,1085.655930902541,,0,,16,2168.06,2168.06,1,1,0,,ok
nyc_urban,way/241862828,1,166.85634333751827,,0,,2,328.8,328.8,1,1,0,,ok
nyc_urban,way/241862829,1,76.77416881507727,,0,,2,150.98,150.98,1,1,0,,ok
nyc_urban,way/241862830,1,117.45386507081595,,0,,4,469.8,469.8,1,1,0,,ok
nyc_urban,way/241862831,1,74.69967443488422,,0,,3,224.91,224.91,1,1,0,,ok
nyc_urban,way/241862832,1,41.09610271534875,,0,,3,123.27,123.27,1,1,0,,ok
nyc_urban,way/241862833,1,110.20953471979689,,0,,3,330.63,330.63,1,1,0,,ok
nyc_urban,way/241862834,1,152.39322132977145,,0,,3,457.17,457.17,1,1,0,,ok
nyc_urban,way/241862835,1,62.35349649524451,,0,,3,187.05,187.05,1,1,0,,ok
nyc_urban,way/241862836,1,151.38318378237216,,0,,3,454.14,454.14,1,1,0,,ok
nyc_urban,way/241862837,1,102.43007975234076,,0,,2,204.86,204.86,1,1,0,,ok
nyc_urban,way/241862838,1,136.04989335244213,,0,,3,407.73,407.73,1,1,0,,ok
nyc_urban,way/241862839,1,71.56916776137462,,0,,3,215.43,215.43,1,1,0,,ok
nyc_urban,way/241862840,1,102.29277741723942,,0,,4,409.16,409.16,1,1,0,,ok
nyc_urban,way/241862841,1,71.84624224214355,,0,,3,215.37,215.37,1,1,0,,ok
nyc_urban,way/241862843,1,116.28244545691507,,0,,3,348.84,348.84,1,1,0,,ok
nyc_urban,way/241862844,1,130.79046305178215,,0,,4,523.04,523.04,1,1,0,,ok
nyc_urban,way/241862845,1,86.77330252385688,,0,,3,260.31,260.31,1,1,0,,ok
nyc_urban,way/241862846,1,696.6339145034337,,0,,2,1393.04,1393.04,1,1,0,,ok
nyc_urban,way/241862847,1,23.16665926120864,,0,,2,45.38,45.38,1,1,0,,ok
nyc_urban,way/241862848,1,125.15142805917715,,0,,1,125.15,125.15,1,1,0,,ok
nyc_urban,way/241862849,1,343.75259591112354,,0,,3,1027.41,1027.41,1,1,0,,ok
nyc_urban,way/241862850,1,65.88781111701455,,0,,3,198.36,198.36,1,1,0,,ok
