stem,osm_id,archetype_id,cell,city,task_id,floor_area_m2,area_provenance,heating_eui_kwh_m2,cooling_eui_kwh_m2,lighting_eui_kwh_m2,equipment_eui_kwh_m2,fans_eui_kwh_m2,pumps_eui_kwh_m2,dhw_eui_kwh_m2,cooking_eui_kwh_m2,refrigeration_eui_kwh_m2,total_eui_kwh_m2,total_kwh,gwp_total_kgco2_m2,gwp_total_kgco2
way_813473638,way/813473638,MidriseApartment,nyc_suburban,nyc,5784,133.83,ok,108.84219551604969,4.704539228788408,3.965587146844749,46.55727498395911,7.368018645618897,0.0,42.09495377046376,0.0,0.0,213.5325692917246,28577.063748311502,43.03299037253721,5759.105101556655
way_813473639,way/813473639,OpenUBEMUnknown,nyc_suburban,nyc,5785,27.49,ok,192.16840389981544,30.64686671978713,19.234046996229697,35.25673957987794,20.99900706930849,0.0,120.44914518443382,0.0,0.0,418.75420944945256,11511.55321776545,80.23866615316268,2205.7609325504422
way_813473640,way/813473640,MidriseApartment,nyc_suburban,nyc,5786,109.84,ok,109.01345643815678,4.650274265454394,3.965635297966803,46.55785000888375,7.192939714668009,0.0,43.18469593559357,0.0,0.0,214.5648516607233,23567.80330641385,43.25588617135023,4751.226537061109
way_813473641,way/813473641,MidriseApartment,nyc_suburban,nyc,5787,139.83,ok,89.5715193607049,4.446090423781353,3.96539287680008,46.55488005239329,7.011640753421605,0.0,41.86527133476635,0.0,0.0,193.4147948018676,27045.19075714515,39.3562034884104,5503.1779337844255
way_813473642,way/813473642,MidriseApartment,nyc_suburban,nyc,5788,129.32,ok,94.25449626902127,4.416737214783065,3.9655209635772,46.55644236501789,6.956184809172411,0.0,42.25631496406085,0.0,0.0,198.4056965856327,25657.824682454026,40.27245014165668,5208.033252319041
way_813473643,way/813473643,MidriseApartment,nyc_suburban,nyc,5789,81.28,ok,114.35511949336647,5.097526341964582,3.9655615093051946,46.55704877805271,7.041263729365807,0.0,45.31415450563685,0.0,0.0,222.33067435769163,18071.037211793177,44.76300449202121,3638.337005111484
way_813473644,way/813473644,OpenUBEMUnknown,nyc_suburban,nyc,5790,34.74,ok,148.1900762667744,21.17620054304516,9.079885629044895,31.67890270785784,13.81508359882208,0.0,96.01019496232456,0.0,0.0,319.9503437078689,11115.074940411369,61.08281924595533,2122.0171406044883
way_813473645,way/813473645,MidriseApartment,nyc_suburban,nyc,5791,132.85,ok,90.39862498854426,4.435541052887457,3.9654646364079342,46.555819251507565,6.904470631421045,0.0,42.11614657848287,0.0,0.0,194.3760671392511,25822.860519449507,39.53581160993885,5252.332572380376
way_813473646,way/813473646,MidriseApartment,nyc_suburban,nyc,5792,100.83,ok,112.79003321128788,4.727740418638842,3.965639409501955,46.55775856376312,7.327823959353479,0.0,43.727895457572906,0.0,0.0,219.0968910201182,22091.53952155852,44.10781802481273,4447.391291441868
way_813473647,way/813473647,OpenUBEMUnknown,nyc_suburban,nyc,5793,63.25,ok,149.54389242967392,19.859685194288623,20.308772279091947,17.42936681829801,14.193006985585374,0.0,54.65211692936597,0.0,0.0,275.98684063630384,17456.167670246217,52.95964384241259,3349.6974730325965
way_813473648,way/813473648,OpenUBEMUnknown,nyc_suburban,nyc,5794,25.53,ok,159.01226983332924,28.30655115538404,36.63677527755292,27.011299174246226,18.57424720872616,0.0,129.0219364304731,0.0,0.0,398.56307907971166,10175.31540890504,76.76798227597556,1959.886587505656
way_813473649,way/813473649,MidriseApartment,nyc_suburban,nyc,5795,131.74,ok,92.61961651944615,4.523746006951089,3.965592017924559,46.5572832234649,7.0416816555326776,0.0,42.16088821929005,0.0,0.0,196.86880764260945,25935.49671883737,39.9983763140214,5269.386095609179
way_813473650,way/813473650,MidriseApartment,nyc_suburban,nyc,5796,115.21,ok,96.27961982961207,4.465904468768345,3.965484625438212,46.54969256403143,7.073217533016694,0.0,42.81238129074335,0.0,0.0,201.14630031161008,23174.065258900595,40.79845800154365,4700.390346357844
way_813473651,way/813473651,OpenUBEMUnknown,nyc_suburban,nyc,5797,40.21,ok,115.1165496332806,24.64038715586829,35.263326848158364,55.82259887743532,15.467617476997404,0.0,83.0169822115465,0.0,0.0,329.3274622032865,13242.25725519415,65.10162291076426,2617.736257241831
way_813473652,way/813473652,MidriseApartment,nyc_suburban,nyc,5798,114.54,ok,102.91043658731402,4.388973319044194,3.9654783557115674,46.55596917068293,6.524039595985808,0.0,42.92704530588915,0.0,0.0,207.27194233462768,23740.928275008257,41.88604653121913,4797.62776968584
way_813473653,way/813473653,OpenUBEMUnknown,nyc_suburban,nyc,5799,37.23,ok,166.04871297836578,25.69153549499932,30.672160780559143,20.859014661446675,17.926661872143935,0.0,90.02649492480558,0.0,0.0,351.2245807123204,13076.091139919688,67.55574364719469,2515.100335985058
way_813473654,way/813473654,MidriseApartment,nyc_suburban,nyc,5800,171.1,ok,87.03132520479306,3.974256636646271,3.9654703625666174,46.55591672574551,6.082556436327303,0.0,40.99549240409275,0.0,0.0,188.60501777017157,32270.31854047635,38.39060187149857,6568.631980213405
way_813473655,way/813473655,MidriseApartment,nyc_suburban,nyc,5801,131.94,ok,89.7825570758466,4.214778771579031,3.965445200352991,46.55553511315728,5.924403500946618,0.0,42.14494723268591,0.0,0.0,192.58766689456843,25410.01677006936,39.1630232662464,5167.16928974855
way_813473656,way/813473656,MidriseApartment,nyc_suburban,nyc,5802,107.38,ok,106.19226435813744,4.6286007552270645,3.9654830236511263,46.55601737668278,7.096948099962473,0.0,43.3185477644838,0.0,0.0,211.75786137814467,22738.559154785173,42.74841558786592,4590.324865825042
way_815830298,way/815830298,SmallOffice,nyc_suburban,nyc,5803,121.9,ok,58.31643460374908,12.281734134456586,26.46464105612289,27.76429594834889,14.971766109324832,0.0,7.153598875818259,0.0,0.0,146.9524707278205,17913.50618172132,30.30976530632264,3694.76039084073
way_815830299,way/815830299,SmallOffice,nyc_suburban,nyc,5804,88.36,ok,69.51164563691205,12.670293075541204,26.46611237084763,27.76583951804528,17.651332349698244,0.0,9.324726615084792,0.0,0.0,163.3899495661292,14437.135943663176,33.504453213593564,2960.4534859531277
way_815830301,way/815830301,SmallOffice,nyc_suburban,nyc,5805,84.51,ok,69.572563893042,12.834060197484131,26.464442628716,27.76408777636109,17.32512769182474,0.0,9.683313343290932,0.0,0.0,163.6435955307189,13829.520258301054,33.55843302779292,2836.02317517878
way_815830302,way/815830302,SmallOffice,nyc_suburban,nyc,5806,63.3,ok,76.79712540876922,14.125083814455492,26.46470299488846,27.764360928906687,18.662104792614805,0.0,12.446526216048644,0.0,0.0,176.25990415568327,11157.251933054751,36.06774812386946,2283.0884562409365
way_815834476,way/815834476,SmallOffice,nyc_suburban,nyc,5807,155.92,ok,55.91459385574619,12.302233635034929,26.464897831155174,27.76456533339231,14.88474469117862,0.0,5.912153288505698,0.0,0.0,143.24318863501293,22334.477971971213,29.5836400635348,4612.681158706346
way_815834477,way/815834477,SmallOffice,nyc_suburban,nyc,5808,96.66,ok,65.04634857812641,13.121692676310158,26.466101063219494,27.76582765510661,16.68867814573575,0.0,8.648613150411574,0.0,0.0,157.73726126891,15246.88367425284,32.4315981858612,3134.8382806453437
way_815834479,way/815834479,SmallOffice,nyc_suburban,nyc,5809,172.06,ok,52.682867696391206,11.874217833561042,26.464731845768565,27.764391196626185,14.058335530059503,0.0,5.491987784927613,0.0,0.0,138.3365318873341,23802.183676534707,28.62540249861064,4925.286753910947
way_815834480,way/815834480,SmallOffice,nyc_suburban,nyc,5810,72.34,ok,72.68295486527548,13.85881072728863,26.465348527105363,27.76503816260227,17.812011323429306,0.0,11.069943833988344,0.0,0.0,169.6541074396894,12272.778132187132,34.76776954717963,2515.1004490429746
way_815834481,way/815834481,SmallOffice,nyc_suburban,nyc,5811,101.46,ok,63.698735278858585,12.294782888010046,26.464315496480896,27.763954400792237,15.907687621300193,0.0,8.30504961775959,0.0,0.0,154.43452530320153,15668.926937262826,31.751938079778768,3221.5516375743537
way_815834482,way/815834482,SmallOffice,nyc_suburban,nyc,5812,95.41,ok,65.87716709070241,13.26233315737461,26.464204030563423,27.763837460896195,16.963136696375244,0.0,8.74479611075618,0.0,0.0,159.07547454666806,15177.3910264976,32.69506042274311,3119.4357149339203
way_815834484,way/815834484,SmallOffice,nyc_suburban,nyc,5813,90.2,ok,65.7966751844157,12.893051650313792,26.46519104973238,27.764872951683607,15.923073323357231,0.0,9.161099020546484,0.0,0.0,158.0039631800492,14251.95747884044,32.45962089854206,2927.8578050484944
way_815834485,way/815834485,MidriseApartment,nyc_suburban,nyc,5814,105.05,ok,101.91897119861564,4.428295679993432,3.965664459589264,46.55802733008335,6.84955559876482,0.0,43.4445745522736,0.0,0.0,207.1650888193201,21762.69258046957,41.90374651331108,4401.988571223328
way_815834487,way/815834487,MidriseApartment,nyc_suburban,nyc,5815,136.43,ok,88.6155704578766,4.024132319453864,3.965476730411579,46.55595273464451,6.215463366375329,0.0,41.97924092730082,0.0,0.0,191.35583653606272,26106.67677861504,38.93734683425316,5312.222228597158
way_815834490,way/815834490,SmallOffice,nyc_suburban,nyc,5816,32.47,ok,103.62152947714746,17.130772940260524,26.46869343766958,27.76854733873777,23.91554392654079,0.0,22.90623723543287,0.0,0.0,221.811324355789,7202.213701832468,45.09669279955628,1464.2896152015924
way_815834491,way/815834491,SmallOffice,nyc_suburban,nyc,5817,103.63,ok,62.17602435466961,12.703386154662931,26.46460576597364,27.764258925137916,15.504195526892092,0.0,8.160104186406716,0.0,0.0,152.77257491374291,15831.821938311175,31.445294824396974,3258.675902652258
way_815834492,way/815834492,SmallOffice,nyc_suburban,nyc,5818,113.84,ok,65.3132110442745,13.473840474986511,26.465934753695212,27.765653178257303,17.156424957515384,0.0,7.5674123632183505,0.0,0.0,157.74247677194725,17957.403555718476,32.42158651027157,3690.873408329315
way_815834493,way/815834493,SmallOffice,nyc_suburban,nyc,5819,95.96,ok,66.13378527258728,12.556915396834466,26.463742619709198,27.76335339053564,16.77084654361748,0.0,8.697476397110595,0.0,0.0,158.38611962039465,15198.732038773069,32.53067739510282,3121.6438028340663
way_815834494,way/815834494,SmallOffice,nyc_suburban,nyc,5820,92.54,ok,66.17408025165892,12.581555953887548,26.4639478837851,27.76356873496261,16.389545386942714,0.0,8.966678353417915,0.0,0.0,158.3393765646548,14652.725907293156,32.51857244542028,3009.268694099193
way_815834495,way/815834495,MidriseApartment,nyc_suburban,nyc,5821,80.01,ok,114.44258697669248,4.863082225512701,3.9652544256529914,46.5533112203567,7.405044687908665,0.0,45.43849125743716,0.0,0.0,222.6677707935607,17815.64834119279,44.83447141041439,3587.206057547256
way_815834496,way/815834496,SmallOffice,nyc_suburban,nyc,5822,34.2,ok,101.21681459428144,16.963521958393827,26.46540271008969,27.76509500649428,23.77652002142675,0.0,21.82237550326081,0.0,0.0,218.00972979394683,7455.932758952982,44.35011403794476,1516.7739000977108
way_815834663,way/815834663,MidriseApartment,nyc_suburban,nyc,5823,52.18,ok,150.87693427476324,5.63506717855901,3.965751106329777,46.55918934057506,8.29389284373957,0.0,49.92983125543679,0.0,0.0,265.26066599940344,13841.301551848872,52.80165616066616,2755.1904184635605
way_815835192,way/815835192,SmallOffice,nyc_suburban,nyc,5824,121.68,ok,60.66501486431651,12.859644804371376,26.465460457056388,27.765155589357622,15.745695185580615,0.0,7.168463645139791,0.0,0.0,150.66943454582233,18333.45679553566,31.03983271369785,3776.926844602755
way_815835198,way/815835198,SmallOffice,nyc_suburban,nyc,5825,131.56,ok,58.07867892879315,11.467076910875514,26.465163109555903,27.76484363938929,14.837376627662536,0.0,6.735109945450501,0.0,0.0,145.3482491617269,19122.01565971679,29.96218454306597,3941.8249984857584
way_815835207,way/815835207,SmallOffice,nyc_suburban,nyc,5826,74.3,ok,72.41393214129928,13.961265289869848,26.465762617029423,27.76547258812827,18.133813422199783,0.0,10.817335374162706,0.0,0.0,169.55758143268932,12598.128300448816,34.75752112244585,2582.4838193977266
way_815835209,way/815835209,SmallOffice,nyc_suburban,nyc,5827,185.33,ok,60.29894248989103,12.865845259120004,26.46470571569195,27.76436378332552,14.106085339425858,0.0,5.21081646245978,0.0,0.0,146.71075904991417,27189.90497472059,30.172882971035744,5591.940401022055
way_815835215,way/815835215,SmallOffice,nyc_suburban,nyc,5828,62.64,ok,79.88328721352457,13.96002265735022,26.46603085540846,27.765753999432125,19.89141298553258,0.0,12.564398350953292,0.0,0.0,180.53090606220124,11308.455955736286,36.89041109369021,2310.8153509087547
way_815835217,way/815835217,SmallOffice,nyc_suburban,nyc,5829,83.02,ok,68.23279739991206,13.124680529291844,26.46399898847647,27.763622349347084,16.750339883220388,0.0,9.828045882321986,0.0,0.0,162.16348503256984,13462.812527403948,33.284656543449785,2763.292186237201
way_815835223,way/815835223,SmallOffice,nyc_suburban,nyc,5830,110.98,ok,61.67936849279627,12.831799931109115,26.464788153018045,27.76445026905248,15.969394569168925,0.0,7.718301470570959,0.0,0.0,152.4281028857158,16916.47085825674,31.389317628814883,3483.586470445876
way_815835238,way/815835238,SmallOffice,nyc_suburban,nyc,5831,96.99,ok,65.26796140925559,13.245772604405415,26.46580065768036,27.765512496927624,16.738859083105883,0.0,8.623986732588474,0.0,0.0,158.10789298396335,15334.884540514604,32.50492224499353,3152.6524085419223
way_815835380,way/815835380,SmallOffice,nyc_suburban,nyc,5832,115.15,ok,62.28390101002642,11.83676644614982,26.46595817447178,27.76567774920713,15.926309591923966,0.0,7.490436753658181,0.0,0.0,151.7690497254373,17476.206075884107,31.217120147315832,3594.6513849634184
way_815835392,way/815835392,SmallOffice,nyc_suburban,nyc,5833,90.5,ok,66.3405032921489,12.66071561386901,26.465654237370096,27.765358886065236,16.577751202386914,0.0,9.136426937671084,0.0,0.0,158.94641016951124,14384.650120340766,32.64689477345045,2954.5439769972654
way_815835393,way/815835393,SmallOffice,nyc_suburban,nyc,5834,125.62,ok,58.13322266376794,12.358131413445376,26.465475424225605,27.76517129153633,15.253173673987568,0.0,6.986206695684287,0.0,0.0,146.9613811626471,18461.288701651727,30.319422643104197,3808.725872426749
way_815835398,way/815835398,SmallOffice,nyc_suburban,nyc,5835,123.65,ok,58.65938689005235,11.657482134690367,26.465652700734307,27.765357273940413,14.877615380620028,0.0,7.072038441449039,0.0,0.0,146.49753282148652,18114.41993337681,30.194012287130064,3733.489619303633
way_815835401,way/815835401,SmallOffice,nyc_suburban,nyc,5836,94.95,ok,64.75650476302881,12.533051196586426,26.46477438387907,27.764435823733244,16.20980835043146,0.0,8.775848716819722,0.0,0.0,156.5044232344787,14860.094986113754,32.1689694476772,3054.44364905695
way_815835420,way/815835420,SmallOffice,nyc_suburban,nyc,5837,88.06,ok,67.64866385055034,12.716643840970276,26.464724873946874,27.764383882424497,16.89316566421776,0.0,9.350207165034158,0.0,0.0,160.8377892771439,14163.375723745294,33.01365491902537,2907.1824521693743
way_815835732,way/815835732,SmallOffice,nyc_suburban,nyc,5838,91.13,ok,66.97966099687314,12.596706850885557,26.46569298905658,27.76539954077252,16.76298698502701,0.0,9.083778606562255,0.0,0.0,159.65422596917705,14549.289612571103,32.77788428494136,2987.048594886706
way_815835733,way/815835733,SmallOffice,nyc_suburban,nyc,5839,141.0,ok,55.42234565905447,11.295302261539698,26.46585836176853,27.765573034804184,14.180972744724096,0.0,6.380547011449269,0.0,0.0,141.51059907334025,19952.99446934097,29.21810577923756,4119.752914872496
way_815835734,way/815835734,SmallOffice,nyc_suburban,nyc,5840,72.12,ok,73.67196310354332,13.43387373682303,26.464209804549476,27.763843518407576,18.21211077641312,0.0,11.09974835149301,0.0,0.0,170.64574929122952,12306.971438883476,34.94736699696334,2520.404107820996
way_815835735,way/815835735,SmallOffice,nyc_suburban,nyc,5841,133.31,ok,62.31061015730162,12.542241221162628,26.46419138804622,27.76382419746136,15.637683950817037,0.0,6.671128019296927,0.0,0.0,151.3896789340858,20181.758098702976,31.13145065489103,4150.133686803523
way_815835736,way/815835736,SmallOffice,nyc_suburban,nyc,5842,101.24,ok,63.19102080857506,12.315052833198685,26.46379741409521,27.763410875806706,15.82178989896355,0.0,8.318036121531733,0.0,0.0,153.87310795217095,15578.113449077786,31.648072892219584,3204.0508996083104
way_815835737,way/815835737,SmallOffice,nyc_suburban,nyc,5843,97.51,ok,64.00503312657911,12.897581634542563,26.465424281584703,27.76511763731139,16.226592266843987,0.0,8.583958069320085,0.0,0.0,155.94370701618183,15206.070871147893,32.07546712303436,3127.6787991670803
way_815835738,way/815835738,SmallOffice,nyc_suburban,nyc,5844,87.65,ok,66.94390932143959,12.889934634003026,26.46549007116224,27.765186657791453,16.416304370815833,0.0,9.385000145883776,0.0,0.0,159.8658252010959,14012.239578876057,32.82654082311133,2877.246303145708
way_815835739,way/815835739,SmallOffice,nyc_suburban,nyc,5845,127.8,ok,56.42886764210476,11.895592796576128,26.465518632926184,27.76521662218032,14.436567370965284,0.0,6.888706309672751,0.0,0.0,143.88046937442542,18387.923986051566,29.70413842450673,3796.1888906519607
way_815835740,way/815835740,SmallOffice,nyc_suburban,nyc,5846,113.14,ok,59.61885290763516,12.311858837888357,26.464034575703938,27.763659684256865,15.169096541849164,0.0,7.595178319543881,0.0,0.0,148.9226808668774,16849.11211327851,30.694335121214195,3472.757075614174
way_815835741,way/815835741,SmallOffice,nyc_suburban,nyc,5847,82.62,ok,70.32144310976477,12.916065944403773,26.466052937264376,27.76577716569697,17.61766945191671,0.0,9.872475304507171,0.0,0.0,164.95948391355373,13628.95256093781,33.820350632889486,2794.2373692893293
way_815835742,way/815835742,SmallOffice,nyc_suburban,nyc,5848,134.14,ok,56.65440000851728,12.199589480663729,26.46566258966443,27.765367648504636,14.775677377722022,0.0,6.63383736517089,0.0,0.0,144.49453447024297,19382.49685383839,29.83155284929536,4001.604499204479
way_815835743,way/815835743,SmallOffice,nyc_suburban,nyc,5849,117.69,ok,58.57567848552011,12.18774344666484,26.46499416105914,27.764666393978946,14.907697379155648,0.0,7.356327787656746,0.0,0.0,147.25710765403542,17330.688999803428,30.36680528752448,3573.8693142887564
way_815835744,way/815835744,SmallOffice,nyc_suburban,nyc,5850,57.31,ok,80.32448818574566,14.519334286351697,26.467404750634344,27.767195365445296,19.40184216142036,0.0,13.595391573973028,0.0,0.0,182.0756563235704,10434.75586390382,37.21621870683323,2132.8614940886127
way_815835745,way/815835745,SmallOffice,nyc_suburban,nyc,5851,64.88,ok,76.1900867047223,14.217709470710526,26.4631654549188,27.762747881713917,18.741008679612392,0.0,12.179440819705473,0.0,0.0,175.5541590113834,11389.953836658557,35.935875216684906,2331.519584058517
way_815835746,way/815835746,SmallOffice,nyc_suburban,nyc,5852,92.75,ok,65.79278318045122,12.55772072905116,26.466125175946136,27.76585295198744,16.555083858713115,0.0,8.949452774569323,0.0,0.0,158.0870186707184,14662.570981709132,32.4782946078485,3012.361824877948
way_815835748,way/815835748,SmallOffice,nyc_suburban,nyc,5853,63.0,ok,77.0988325165694,14.26785379511086,26.464706336150652,27.764364434225936,19.05529298994274,0.0,12.49692277466604,0.0,0.0,177.14797284666565,11160.322289339936,36.25304068914827,2283.941563416341
way_815835749,way/815835749,SmallOffice,nyc_suburban,nyc,5854,150.27,ok,54.384101107985344,11.119964802739498,26.464243335360287,27.763878695900587,14.02616119681378,0.0,6.076122270911071,0.0,0.0,139.83447140971057,21012.92601873721,28.888017230431448,4341.002349216934
way_815835750,way/815835750,SmallOffice,nyc_suburban,nyc,5855,81.7,ok,69.9257691927198,12.972674423338969,26.46642350667473,27.766165933462748,17.39250688168214,0.0,9.965636033928032,0.0,0.0,164.48917597180642,13438.765676896584,33.73209981955087,2755.912555257306
way_815835751,way/815835751,SmallOffice,nyc_suburban,nyc,5856,67.79,ok,74.52387727317794,13.935636492898976,26.46590912763312,27.765626293744184,18.133381317699957,0.0,11.71482500449691,0.0,0.0,172.5392555096511,11696.43613099925,35.333705164764446,2395.271873119382
way_815835752,way/815835752,SmallOffice,nyc_suburban,nyc,5857,62.74,ok,77.41526237530435,14.39205831468682,26.46367190615819,27.76327920430198,18.995899150877577,0.0,12.544785616740583,0.0,0.0,177.5749565680695,11141.05277508068,36.334953854060046,2279.6550048037275
way_815835753,way/815835753,SmallOffice,nyc_suburban,nyc,5858,62.78,ok,77.1092125890484,14.180538280728053,26.46638433932771,27.76612484266041,18.886512393836504,0.0,12.536694896801515,0.0,0.0,176.9454673424026,11108.636439756036,36.20747324800732,2273.1051705098994
way_815835754,way/815835754,SmallOffice,nyc_suburban,nyc,5859,78.25,ok,70.67109422227743,13.720490205567064,26.46428322708804,27.76392054667486,17.802870815204543,0.0,10.342536319548682,0.0,0.0,166.7651953363606,13049.376535070216,34.208152557730166,2676.7879376423857
way_815835755,way/815835755,SmallOffice,nyc_suburban,nyc,5860,67.68,ok,75.07027571528039,14.167431518491288,26.46482324624323,27.764487085655624,18.78537660469116,0.0,11.734579829088869,0.0,0.0,173.98697399945053,11775.438400282814,35.63348228445532,2411.6740810119363
way_815835757,way/815835757,SmallOffice,nyc_suburban,nyc,5861,67.66,ok,74.57994635716422,13.90361957546918,26.463514641419817,27.763114216434897,18.457569189172087,0.0,11.735398288375135,0.0,0.0,172.90316226803537,11698.627959055271,35.41246206713439,2396.0071834623127
way_815835758,way/815835758,SmallOffice,nyc_suburban,nyc,5862,95.1,ok,64.90715939452035,12.504377355217986,26.46498374472318,27.76465546607696,16.220444461485076,0.0,8.76363470546409,0.0,0.0,156.62525512748766,14895.061762624076,32.18959128260607,3061.230130975837
way_815835760,way/815835760,SmallOffice,nyc_suburban,nyc,5863,60.11,ok,78.63908984011252,14.424100415864755,26.465456366040964,27.76515129743983,19.17377107730149,0.0,13.032257289500617,0.0,0.0,179.49982628626017,10789.7345580671,36.71270931428619,2206.800956881743
way_815835761,way/815835761,SmallOffice,nyc_suburban,nyc,5864,64.72,ok,76.23337539939057,14.192829384840142,26.467129205284955,27.766906288339843,18.71857167265672,0.0,12.206007109521874,0.0,0.0,175.58481906003408,11363.849489565406,35.940895898824635,2326.0947825719304
way_815835762,way/815835762,SmallOffice,nyc_suburban,nyc,5865,76.71,ok,71.08387949824751,13.714313290300852,26.466381399079587,27.76612175800559,17.919855287692428,0.0,10.522253372044082,0.0,0.0,167.47280460537007,12846.838841277937,34.34857470565741,2634.87916567098
way_815835763,way/815835763,SmallOffice,nyc_suburban,nyc,5866,127.03,ok,58.40403551938264,11.568104883118725,26.465457741025663,27.765152739941573,14.869356419923616,0.0,6.923972619841217,0.0,0.0,145.9960799232334,18545.88203264834,30.092944549383294,3822.70674610816
way_815835764,way/815835764,SmallOffice,nyc_suburban,nyc,5867,149.25,ok,56.29655668771368,11.109115565294124,26.464262300952477,27.763898592873456,14.661821129897614,0.0,6.10852792449574,0.0,0.0,142.40418220122706,21253.82419353314,29.38065547392393,4385.062829483147
way_815835765,way/815835765,SmallOffice,nyc_suburban,nyc,5868,60.95,ok,78.30752707458694,14.439833630029804,26.462989801607453,27.76256360219396,19.17282263907621,0.0,12.87012905197604,0.0,0.0,179.01586579947042,10911.017020477722,36.61873126879247,2231.911670832901
way_815835766,way/815835766,SmallOffice,nyc_suburban,nyc,5869,112.42,ok,60.16500325680552,12.444937788344074,26.46448341815665,27.76413056892648,15.53041571621331,0.0,7.636497959100282,0.0,0.0,150.00546870754633,16863.61479210236,30.9127898054193,3475.215829925238
way_815835767,way/815835767,SmallOffice,nyc_suburban,nyc,5870,56.1,ok,81.06553833974189,14.627952884267096,26.462860397484896,27.76242784318301,19.57305255905951,0.0,13.860039677558005,0.0,0.0,183.3518717012944,10286.040002442616,37.46962212844921,2102.045801406001
way_815835768,way/815835768,SmallOffice,nyc_suburban,nyc,5871,86.1,ok,68.3058898387436,12.795979818130128,26.466103123081385,27.76582981612077,17.046228087856772,0.0,9.52896625909252,0.0,0.0,161.9089969430252,13940.364636794468,33.22487774735804,2860.6619740475267
way_815835769,way/815835769,SmallOffice,nyc_suburban,nyc,5872,119.84,ok,60.161176850491714,11.72891497023005,26.46450315700189,27.764151277142343,15.292516944662149,0.0,7.251722172733432,0.0,0.0,148.6629853722616,17815.77216701183,30.61374807880289,3668.751569763738
way_815835770,way/815835770,SmallOffice,nyc_suburban,nyc,5873,126.86,ok,58.2634878677219,11.576315923292295,26.46559023482825,27.76529174040533,14.84810111015492,0.0,6.931141009446829,0.0,0.0,145.84992788584952,18502.52185159887,30.066256363777807,3814.205282308853
way_815835772,way/815835772,SmallOffice,nyc_suburban,nyc,5874,95.3,ok,64.93655419182386,12.477242031203843,26.46428196850793,27.76391922628127,16.33184220538505,0.0,8.74905808615602,0.0,0.0,156.72289770935797,14935.692151701816,32.21012226115998,3069.624651488546
way_815835773,way/815835773,SmallOffice,nyc_suburban,nyc,5875,130.79,ok,58.60289019660012,11.476136539936968,26.46579527304824,27.765506847839987,14.986981881700196,0.0,6.76651466125376,0.0,0.0,146.06382540037927,19103.687724115603,30.09971667632129,3936.7419440960607
way_815835774,way/815835774,SmallOffice,nyc_suburban,nyc,5876,91.18,ok,65.54835729056953,12.987330207890214,26.46459511438593,27.764247750460257,16.49827587369796,0.0,9.07977559203692,0.0,0.0,158.3425818290408,14437.67661117194,32.54548708093125,2967.497512039312
way_815835775,way/815835775,SmallOffice,nyc_suburban,nyc,5877,102.57,ok,62.77777554067789,12.28051240802655,26.464276764089806,27.763913766281227,15.783378933811065,0.0,8.22869485572073,0.0,0.0,153.29855226860727,15723.832506191044,31.537323923769776,3234.7833148610657
way_815835776,way/815835776,SmallOffice,nyc_suburban,nyc,5878,117.35,ok,58.66422873298068,12.001292903580609,26.465001641408424,27.76467424166729,14.84754495325919,0.0,7.373250734558481,0.0,0.0,147.11599320745466,17264.061802894805,30.33164705262447,3559.418781625481
way_815835777,way/815835777,SmallOffice,nyc_suburban,nyc,5879,116.79,ok,60.27476727708616,11.814645579406283,26.46452636218399,27.764175621915147,15.321390558119033,0.0,7.40401135741579,0.0,0.0,149.0435167561264,17406.792321948004,30.69380161104525,3584.729090153975
way_815835778,way/815835778,SmallOffice,nyc_suburban,nyc,5880,86.28,ok,67.36451708181683,12.924862422926552,26.465954127287443,27.76567350326612,16.573382337507113,0.0,9.512496091403186,0.0,0.0,160.60688556420726,13857.162086479802,32.97409074021616,2845.0045490658504
way_815835958,way/815835958,SmallOffice,nyc_suburban,nyc,5881,102.16,ok,63.48912234904535,12.982559625030458,26.4641031819004,27.763731659613107,16.38817339276151,0.0,8.260243823882345,0.0,0.0,155.34793403223318,15870.344940732944,31.964288222632643,3265.4716848241505
way_815835960,way/815835960,SmallOffice,nyc_suburban,nyc,5882,258.34,ok,43.20212471586903,10.648234543214958,26.46545391280838,27.76514872368476,11.543402000279723,0.0,4.138468815926591,0.0,0.0,123.76283271178345,31972.89020276213,25.774310686037733,6658.535422630987
way_815835961,way/815835961,SmallOffice,nyc_suburban,nyc,5883,90.16,ok,66.87581579305436,12.65616270123755,26.46463010288665,27.7642844572317,16.720327283281122,0.0,9.165251113350903,0.0,0.0,159.64647145104226,14393.72586602597,32.78050422634992,2955.4902610477084
way_815835964,way/815835964,SmallOffice,nyc_suburban,nyc,5884,269.77,ok,51.047344511021805,11.73751930853861,26.46539932867898,27.765091459001344,13.774777763851908,0.0,4.0308797563105605,0.0,0.0,134.8210121274032,36370.66444160956,27.9103742054931,7529.381649415873
way_815835966,way/815835966,SmallOffice,nyc_suburban,nyc,5885,87.25,ok,67.36668891828553,12.793117108899066,26.465105732005146,27.764783444046728,16.77209494213552,0.0,9.422052927403112,0.0,0.0,160.58384307277512,14010.940308099627,32.96886427492908,2876.5334079875624
way_815835967,way/815835967,SmallOffice,nyc_suburban,nyc,5886,85.44,ok,68.1653013797608,12.847508756533133,26.465011635353257,27.76468472640355,16.989901183237002,0.0,9.59171402951354,0.0,0.0,161.8241217108013,13826.252958970865,33.21184815455636,2837.620306325295
