cell,osm_id,archetype_id,use_class,base_storeys_geometry_fallback,treated_storeys_archetype_fallback,recovered_lev_src,archetype_consumed_group_median_today,genuine_disagreement,eligible_for_intervention,tier,footprint_area_m2,on_record_total_eui_kwh_m2
austin_rural,way/1480414345,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,181.97869843217853,107.95475003012606
austin_rural,way/1480414346,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,189.21602979680085,111.4648526594344
austin_rural,way/1480414347,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,313.70866307606553,101.89149695375136
austin_rural,way/1480414349,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,127.07783116836256,117.8199935407915
austin_rural,way/1480414350,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,158.41109330942143,116.62370055425018
austin_rural,way/1480414351,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,106.38602450205845,123.14623078980507
austin_rural,way/1480414352,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,155.35757026033582,114.25406176461416
austin_rural,way/1480414353,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,71.58294391874043,138.1736421861593
austin_rural,way/1480414354,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,255.8805384915904,106.70336229998532
austin_rural,way/1480414355,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,202.8278806888095,109.0654535746424
austin_rural,way/1480414356,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,164.21731057464848,111.6914488993895
austin_rural,way/1480414357,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,179.1277804374284,111.65450721654534
austin_rural,way/1480414358,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,167.73118660293298,111.5673651877542
austin_rural,way/1480414359,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,333.489475184872,102.07679065762952
austin_rural,way/1480414360,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,237.38722129363336,103.8414428148172
austin_rural,way/1480414361,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,41.33868045605182,154.32574912965188
austin_rural,way/1480414362,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,211.36350368552553,106.37788305004808
austin_rural,way/1480414363,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,158.9682278426738,117.80823467328668
austin_rural,way/1480414364,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,388.5357790685866,98.10583255378494
austin_rural,way/1480414365,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,287.0961565458416,100.01721772636678
austin_rural,way/1480414366,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,166.9864264922913,111.7984346255345
austin_rural,way/1480414367,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,89.50945660398365,129.800892830703
austin_rural,way/1480414368,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,224.40545658495,105.76425823134224
austin_rural,way/1480414369,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,188.45163204739836,107.57855275006652
austin_rural,way/1480414370,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,34.89316409376984,162.68030314857978
austin_rural,way/1480414371,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,333.8850441107824,98.7772050240921
austin_rural,way/1480414372,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,123.43960288044043,117.1662713663742
austin_rural,way/1480414373,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,87.66291895488646,130.83802672329904
austin_rural,way/1480414374,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,254.08572695982534,102.90243991174182
austin_rural,way/1480414375,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,63.628448237833496,136.36524373790064
austin_rural,way/1480414376,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,49.10032702860006,146.67377759549638
austin_rural,way/1480414377,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,219.3436665074644,105.52271450245486
austin_rural,way/1480414378,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,175.2766293896873,110.7195119842013
austin_rural,way/1480414379,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,87.74530175077629,127.32318101730158
austin_rural,way/1480414380,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,184.27888403531603,110.91972671394552
austin_rural,way/1480414381,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,215.36577050052205,106.87223988108212
austin_rural,way/1480414382,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,222.83082016620938,109.10580364668256
austin_rural,way/1495070684,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,161.51533303848223,112.41420281194152
austin_rural,way/1509648448,MidriseApartment,residential,1,1,GROUPMEDIAN_LEVELS_MED,True,False,False,0,445.6678872683556,114.49377748842991
austin_rural,relation/19829553,MediumOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,3625.4939232500487,107.78161418512288
la_centre,way/219011063,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,274.1858590873246,88.55265423253708
la_centre,way/262726265,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,102.30424534301558,97.14506904028912
la_centre,way/264685255,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,244.5495181052031,200.6583712780813
la_centre,way/425993596,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,233.4454631290128,477.5532947437261
la_centre,way/428015097,Courthouse,institutional,1,13,GROUPMEDIAN_LEVELS_MED,False,True,True,2,8860.284554453647,81.24858011349238
la_centre,way/780084203,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,49.34365591451519,127.36581232653148
la_centre,way/780084204,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,37.48999140215855,134.73403866726758
la_centre,way/900894807,LargeOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,1,2800.386133966413,100.13036865007284
la_centre,way/905248731,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,673.9265483496739,122.13580601622756
la_centre,way/905248734,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,322.94343080114623,84.28254358164216
la_centre,way/905248735,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,365.16248702687466,85.65279432929745
la_centre,way/905248736,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,148.8184498900543,93.93925688168464
la_centre,way/905248740,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,148.479374172596,86.27514084914384
la_centre,way/905248741,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,176.04091155658486,91.89907502360504
la_centre,way/905248742,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,149.91394814867851,88.77420089616125
la_centre,way/906254725,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,243.87804925023093,549.2118127546044
la_centre,way/912211057,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,950.7102606608942,462.8918727912604
la_centre,way/959003471,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,96.88941517916581,97.75373759875718
la_centre,way/959003472,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,262.66137420655826,430.992648155632
la_centre,way/959003473,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,63.51142658069038,99.98005674033398
la_centre,way/959003484,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,286.8354204011504,174.45999273621567
la_centre,way/959006685,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,81.48803270857864,106.84962540158192
la_centre,way/1012945102,LargeOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,1,2269.7388454211277,101.94459354188336
la_centre,way/1106947212,LargeOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,1,3620.193554398917,103.20695616386772
la_centre,way/1106947213,LargeOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,1,4377.489934398794,100.08654263776168
la_centre,way/1182634544,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,591.2334399469249,119.22961382006746
la_centre,way/1182638453,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,718.5749869292599,300.1505211475821
la_centre,way/1253398512,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,169.12546824399368,119.9349983537236
la_centre,way/1307600733,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,76.22193857026926,96.12825289156832
la_centre,way/1307600742,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,382.07803117317053,155.35265109532273
la_centre,way/1415178948,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,96.08158759508089,426.2271220555955
la_suburban,way/285843826,Courthouse,institutional,1,2,GROUPMEDIAN_LEVELS_MED,False,True,True,2,2383.7599665905777,88.6423468970763
la_suburban,way/285843827,SmallOffice,unknown,1,2,GROUPMEDIAN_LEVELS_MED,False,True,True,2,1043.8978613452894,74.8652934158254
la_suburban,way/285843828,Courthouse,institutional,1,2,GROUPMEDIAN_LEVELS_MED,False,True,True,2,6869.198444361044,85.64734102090945
la_suburban,way/443470324,SmallOffice,unknown,1,2,GROUPMEDIAN_LEVELS_MED,False,True,True,2,32.93133204015213,123.369403628557
la_suburban,way/443480718,SmallOffice,unknown,1,2,GROUPMEDIAN_LEVELS_MED,False,True,True,2,26.404571839162756,140.32020945990075
la_suburban,way/443480725,SmallOffice,unknown,1,2,GROUPMEDIAN_LEVELS_MED,False,True,True,2,23.59795848568877,142.17697389686342
la_suburban,way/449558400,SmallOffice,unknown,1,2,GROUPMEDIAN_LEVELS_MED,False,True,True,2,22.015612807847297,137.3473698401199
la_suburban,way/449558402,SmallOffice,unknown,1,2,GROUPMEDIAN_LEVELS_MED,False,True,True,2,144.64271997957022,93.24973512474553
la_suburban,way/449558403,SmallOffice,unknown,1,2,GROUPMEDIAN_LEVELS_MED,False,True,True,2,30.940055074317293,133.03359776640934
la_suburban,way/449558404,SmallOffice,unknown,1,2,GROUPMEDIAN_LEVELS_MED,False,True,True,2,194.93230458967577,88.80695412455908
la_suburban,way/449560234,SmallOffice,unknown,1,2,GROUPMEDIAN_LEVELS_MED,False,True,True,2,20.599498079655696,146.98412868789882
la_suburban,way/449560240,SmallOffice,unknown,1,2,GROUPMEDIAN_LEVELS_MED,False,True,True,2,62.93392685339711,103.11845198944948
la_suburban,way/1016738377,RetailStandalone,commercial,1,2,GROUPMEDIAN_LEVELS_MED,False,True,True,2,303.1021119141153,161.2798765310538
la_suburban,way/1016738378,OpenUBEMUnknown,unknown,1,2,GROUPMEDIAN_LEVELS_MED,False,True,True,2,176.29788337250076,135.05019480289224
la_suburban,way/1119752143,SmallOffice,unknown,1,2,GROUPMEDIAN_LEVELS_MED,False,True,True,2,718.3656971467426,74.73248885565081
la_urban,way/379694092,MediumOffice,commercial,1,11,GROUPMEDIAN_LEVELS_MED,False,True,True,2,220.868514073017,136.9449413741097
la_urban,way/402036175,LargeOffice,commercial,1,11,GROUPMEDIAN_LEVELS_MED,False,True,True,1,5256.109050922905,96.12912582354038
la_urban,way/402036181,LargeOffice,unknown,1,3,GROUPMEDIAN_LEVELS_MED,False,True,True,1,10330.107644864023,94.07949845779687
la_urban,way/402036182,LargeOffice,commercial,1,11,GROUPMEDIAN_LEVELS_MED,False,True,True,1,3907.7852148755173,99.43711381805409
la_urban,way/402234762,MidriseApartment,residential,1,7,GROUPMEDIAN_LEVELS_MED,True,True,False,0,1193.0965484464787,93.15789377363656
la_urban,way/402247688,SmallOffice,unknown,1,3,GROUPMEDIAN_LEVELS_MED,False,True,True,2,55.922451033680794,111.89261447636234
la_urban,way/402250517,SmallOffice,unknown,1,3,GROUPMEDIAN_LEVELS_MED,False,True,True,2,51.626161603001805,125.2449507194061
la_urban,way/402254086,SmallOffice,unknown,1,3,GROUPMEDIAN_LEVELS_MED,False,True,True,2,165.73093242139805,94.20147671350408
la_urban,way/402259792,SmallOffice,unknown,1,3,GROUPMEDIAN_LEVELS_MED,False,True,True,2,447.1429281660085,85.51983334815422
la_urban,way/402279955,SmallOffice,unknown,1,3,GROUPMEDIAN_LEVELS_MED,False,True,True,2,245.68593263276807,87.81722392748092
la_urban,way/402279965,SmallOffice,unknown,1,3,GROUPMEDIAN_LEVELS_MED,False,True,True,2,255.42083453328695,89.26223760104388
la_urban,way/402307205,SecondarySchool,institutional,1,7,GROUPMEDIAN_LEVELS_MED,False,True,True,2,254.46279355329597,192.3909106195348
la_urban,way/402307206,SecondarySchool,institutional,1,7,GROUPMEDIAN_LEVELS_MED,False,True,True,2,56.560136825788874,256.7207880961354
la_urban,way/402312391,SmallOffice,unknown,1,3,GROUPMEDIAN_LEVELS_MED,False,True,True,2,43.15524963457585,126.92387550098437
la_urban,way/427278427,LargeOffice,unknown,1,3,GROUPMEDIAN_LEVELS_MED,False,True,True,1,5134.954425379737,101.44513197416543
la_urban,way/495912543,OpenUBEMUnknown,unknown,1,3,GROUPMEDIAN_LEVELS_MED,False,True,True,2,165.32413366587548,398.7103631440031
la_urban,way/913603652,MidriseApartment,residential,1,7,GROUPMEDIAN_LEVELS_MED,True,True,False,0,3088.005270344119,89.75927302211748
la_urban,way/1176846930,MediumOffice,unknown,1,3,GROUPMEDIAN_LEVELS_MED,False,True,True,2,1625.6103335810524,102.65726672791718
la_urban,way/1253804860,SmallOffice,unknown,1,3,GROUPMEDIAN_LEVELS_MED,False,True,True,2,579.3974966963011,77.08484133238453
la_urban,way/1253804863,MediumOffice,unknown,1,3,GROUPMEDIAN_LEVELS_MED,False,True,True,2,1211.6052363859499,107.228516805538
la_urban,way/1253804865,MediumOffice,unknown,1,3,GROUPMEDIAN_LEVELS_MED,False,True,True,2,2755.9111056513084,102.33550834766044
la_urban,way/1253804866,SmallOffice,unknown,1,3,GROUPMEDIAN_LEVELS_MED,False,True,True,2,377.42396600006526,83.98730217592063
la_urban,way/1253804867,SmallOffice,unknown,1,3,GROUPMEDIAN_LEVELS_MED,False,True,True,2,362.950753056441,85.6600038194008
la_urban,way/1253806981,MediumOffice,unknown,1,3,GROUPMEDIAN_LEVELS_MED,False,True,True,2,1091.5775952799654,109.80929595106912
la_urban,way/1253806982,MediumOffice,unknown,1,3,GROUPMEDIAN_LEVELS_MED,False,True,True,2,909.4365962276753,111.72365652069348
la_urban,way/1253806983,SmallOffice,unknown,1,3,GROUPMEDIAN_LEVELS_MED,False,True,True,2,112.56985022719503,99.47789312568844
la_urban,way/1253806986,MediumOffice,unknown,1,3,GROUPMEDIAN_LEVELS_MED,False,True,True,2,1694.1254980194135,105.51941987876444
la_urban,way/1416444072,MidriseApartment,residential,1,7,GROUPMEDIAN_LEVELS_MED,True,True,False,0,2043.8160891610005,90.80169154998512
la_urban,relation/6412968,LargeOffice,commercial,1,11,GROUPMEDIAN_LEVELS_MED,False,True,True,1,5336.096362261747,102.35623408606985
nyc_centre,way/42496352,LargeOffice,commercial,1,19,GROUPMEDIAN_LEVELS_MED,False,True,True,1,2814.4753309379144,115.48659612954413
nyc_centre,way/42500728,LargeOffice,commercial,1,19,GROUPMEDIAN_LEVELS_MED,False,True,True,1,1632.120223183551,121.83772957600095
nyc_centre,way/86121620,LargeOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,1,4632.212940246705,107.99100511409738
nyc_centre,way/91200880,LargeOffice,commercial,1,19,GROUPMEDIAN_LEVELS_MED,False,True,True,1,1301.3754653152691,128.35377328826007
nyc_centre,way/91200920,LargeOffice,commercial,1,19,GROUPMEDIAN_LEVELS_MED,False,True,True,1,1312.1081469629587,128.2192561913776
nyc_centre,way/109284804,LargeOffice,commercial,1,19,GROUPMEDIAN_LEVELS_MED,False,True,True,1,2374.1491508648855,114.057875058778
nyc_centre,way/137716320,LargeOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,1,3567.007378610574,111.00730234784304
nyc_centre,way/143858914,LargeOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,1,2208.6457958733736,123.68587902716487
nyc_centre,way/157835453,LargeOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,1,5184.229188954828,111.1382097957904
nyc_centre,way/160915057,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,1564.208085867652,125.59932082967462
nyc_centre,way/162004802,LargeOffice,commercial,1,19,GROUPMEDIAN_LEVELS_MED,False,True,True,1,1930.5703348164138,120.29477502234788
nyc_centre,way/163474780,LargeOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,1,6459.2499320522475,107.3232882182994
nyc_centre,way/163631696,LargeOffice,commercial,1,19,GROUPMEDIAN_LEVELS_MED,False,True,True,1,2317.7375412756187,116.77009037819543
nyc_centre,way/260085134,LargeOffice,commercial,1,19,GROUPMEDIAN_LEVELS_MED,False,True,True,1,3058.0473050895557,112.20453578102769
nyc_centre,way/260085136,LargeOffice,commercial,1,19,GROUPMEDIAN_LEVELS_MED,False,True,True,1,1476.8180530215748,123.06033358176236
nyc_centre,way/260085159,LargeOffice,commercial,1,19,GROUPMEDIAN_LEVELS_MED,False,True,True,1,1188.0094109407205,118.98172551530295
nyc_centre,way/260180778,LargeHotel,commercial,1,19,GROUPMEDIAN_LEVELS_MED,True,True,False,1,836.3705268918505,311.97536384910666
nyc_centre,way/265296287,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,1254.9838224484533,126.0718450436073
nyc_centre,way/265301856,LargeHotel,commercial,1,19,GROUPMEDIAN_LEVELS_MED,True,True,False,1,253.00661768785642,343.9247300023386
nyc_centre,way/265301922,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,398.4361410477479,98.41308160378972
nyc_centre,way/265301927,LargeOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,1,2258.6314969050645,116.80029927640918
nyc_centre,way/265301955,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,345.26029028719427,102.20648882978138
nyc_centre,way/265302062,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,1637.812438289218,125.93697011226028
nyc_centre,way/265302075,LargeOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,1,4073.647113476767,113.72122679064876
nyc_centre,way/265302076,Courthouse,institutional,1,4,GROUPMEDIAN_LEVELS_MED,False,True,True,2,9186.329290808064,93.3228126012086
nyc_centre,way/265302090,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,905.7267533722994,132.0004786424173
nyc_centre,way/265302106,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,1619.96721042749,123.11802485075924
nyc_centre,way/265302121,LargeOffice,commercial,1,19,GROUPMEDIAN_LEVELS_MED,False,True,True,1,2499.764863281035,117.6249150556432
nyc_centre,way/265302152,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,886.9328622754703,131.76241885047108
nyc_centre,way/265302165,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,1105.6593488196818,136.92453508156373
nyc_centre,way/265302172,LargeOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,1,2646.3047764999314,116.61272429216773
nyc_centre,way/265424331,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,838.9525005846623,135.32446128711086
nyc_centre,way/265424368,LargeOffice,commercial,1,19,GROUPMEDIAN_LEVELS_MED,False,True,True,1,655.270619084866,140.264821793646
nyc_centre,way/265424370,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,1250.804636857427,131.60892912555786
nyc_centre,way/265424380,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,597.4836887412671,174.29120944268257
nyc_centre,way/265424381,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,1495.718642076612,128.81691830861897
nyc_centre,way/265424408,LargeOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,1,2670.2940384738667,113.22728486518984
nyc_centre,way/265424438,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,1343.5640762439464,127.85455220016875
nyc_centre,way/265427666,LargeOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,1,2350.7573206608163,117.7347353034464
nyc_centre,way/265875663,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,1756.047606884122,125.15228511578256
nyc_centre,way/265875682,LargeOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,1,3305.105821560884,112.77739866966762
nyc_centre,way/265932612,LargeOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,1,2572.3795643884177,115.39598137718848
nyc_centre,way/266010333,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,1249.2546656749198,127.20617076055927
nyc_centre,way/266010344,LargeOffice,commercial,1,19,GROUPMEDIAN_LEVELS_MED,False,True,True,1,1603.9778399251306,124.27807058806502
nyc_centre,way/266010396,LargeOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,1,3437.882702750647,114.27051353394124
nyc_centre,way/266010414,LargeOffice,commercial,1,19,GROUPMEDIAN_LEVELS_MED,False,True,True,1,3944.881002173831,109.95953608817064
nyc_centre,way/266010420,LargeOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,1,1866.6103400658533,119.36358826527646
nyc_centre,way/266010429,LargeOffice,commercial,1,19,GROUPMEDIAN_LEVELS_MED,False,True,True,1,1789.6298886613986,119.12648646102116
nyc_centre,way/266010436,LargeOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,1,2979.688036830123,113.03008638631276
nyc_centre,way/266010439,LargeOffice,commercial,1,19,GROUPMEDIAN_LEVELS_MED,False,True,True,1,1327.4468006093234,125.40552305087996
nyc_centre,way/266010446,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,1603.6441767949145,125.3945098151934
nyc_centre,way/266025012,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,916.5965639928074,134.6393351633467
nyc_centre,way/266034045,LargeOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,1,2477.266294436991,108.92809178873124
nyc_centre,way/266034056,LargeHotel,commercial,1,19,GROUPMEDIAN_LEVELS_MED,True,True,False,1,2932.4636722561927,307.22791226733983
nyc_centre,way/266143308,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,975.9248498334541,142.5752981117046
nyc_centre,way/266143341,LargeOffice,commercial,1,19,GROUPMEDIAN_LEVELS_MED,False,True,True,1,3237.2712112967265,105.3064589536598
nyc_centre,way/266143358,LargeOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,1,4893.306409055673,107.6931024759608
nyc_centre,way/266143361,LargeOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,1,2303.9274814349837,116.5199024916738
nyc_centre,way/266149351,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,1284.76341584706,133.7162308917783
nyc_centre,way/266149365,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,1846.7343953173365,122.99495502643012
nyc_centre,way/266149373,LargeOffice,commercial,1,19,GROUPMEDIAN_LEVELS_MED,False,True,True,1,3692.5462403056554,110.64359998842129
nyc_centre,way/266170546,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,434.5922825012342,94.35703308115308
nyc_centre,way/266170562,LargeOffice,commercial,1,19,GROUPMEDIAN_LEVELS_MED,False,True,True,1,1074.7774830103108,126.84300889246516
nyc_centre,way/266170597,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,235.0045290123143,110.15052063696908
nyc_centre,way/266170615,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,1843.3500251383587,122.86999012510194
nyc_centre,way/266170653,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,168.7149300968416,127.92733233752072
nyc_centre,way/266170683,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,734.9849351863975,135.80829305056952
nyc_centre,way/266170696,LargeOffice,commercial,1,19,GROUPMEDIAN_LEVELS_MED,False,True,True,1,952.66033148312,135.8157596563512
nyc_centre,way/266170711,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,841.9735928927685,144.11311477836222
nyc_centre,way/266170734,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,911.1234599088452,131.6952512400032
nyc_centre,way/266170756,LargeHotel,commercial,1,19,GROUPMEDIAN_LEVELS_MED,True,True,False,1,1064.194495097654,324.9448906499079
nyc_centre,way/266170763,LargeHotel,commercial,1,19,GROUPMEDIAN_LEVELS_MED,True,True,False,1,1169.1909035025094,337.2436538088143
nyc_centre,way/266170766,LargeOffice,commercial,1,19,GROUPMEDIAN_LEVELS_MED,False,True,True,1,1235.881839072097,124.30644391358342
nyc_centre,way/266170769,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,1111.4307975939942,127.79345657092452
nyc_centre,way/266170781,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,1694.8817714337627,128.27484699637697
nyc_centre,way/266170792,LargeOffice,commercial,1,19,GROUPMEDIAN_LEVELS_MED,False,True,True,1,3931.830138491031,109.89627783191465
nyc_centre,way/266170794,LargeOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,1,5475.288575321418,108.26156473663224
