group,cell,mode,stem,zone_name,volume_m3,floor_area_m2,multiplier,ceiling_height_m,volume_degenerate
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F74_PERIM4,100.46,28.7,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F75_PERIM4,100.46,28.7,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F76_PERIM4,100.46,28.7,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F77_PERIM4,100.46,28.7,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F78_PERIM4,100.46,28.7,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F79_PERIM4,100.46,28.7,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F80_PERIM4,100.46,28.7,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F81_PERIM4,100.46,28.7,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F82_PERIM4,100.46,28.7,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F83_PERIM4,100.46,28.7,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F84_PERIM4,100.46,28.7,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F85_PERIM4,100.46,28.7,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F86_PERIM4,100.46,28.7,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F87_PERIM4,100.46,28.7,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F88_PERIM4,100.46,28.7,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F89_PERIM4,100.46,28.7,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F90_PERIM4,100.46,28.7,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F91_PERIM4,100.46,28.7,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F92_PERIM4,100.46,28.7,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F0_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F1_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F2_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F3_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F4_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F5_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F6_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F7_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F8_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F9_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F10_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F11_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F12_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F13_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F14_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F15_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F16_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F17_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F18_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F19_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F20_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F21_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F22_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F23_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F24_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F25_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F26_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F27_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F28_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F29_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F30_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F31_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F32_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F33_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F34_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F35_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F36_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F37_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F38_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F39_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F40_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F41_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F42_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F43_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F44_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F45_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F46_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F47_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F48_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F49_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F50_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F51_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F52_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F53_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F54_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F55_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F56_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F57_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F58_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F59_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F60_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F61_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F62_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F63_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F64_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F65_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F66_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F67_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F68_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F69_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F70_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F71_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F72_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F73_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F74_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F75_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F76_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F77_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F78_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F79_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F80_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F81_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F82_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F83_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F84_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F85_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F86_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F87_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F88_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F89_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F90_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F91_PERIM5,824.49,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F92_PERIM5,824.47,235.57,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F0_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F1_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F2_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F3_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F4_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F5_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F6_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F7_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F8_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F9_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F10_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F11_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F12_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F13_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F14_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F15_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F16_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F17_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F18_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F19_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F20_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F21_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F22_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F23_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F24_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F25_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F26_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F27_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F28_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F29_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F30_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F31_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F32_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F33_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F34_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F35_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F36_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F37_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F38_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F39_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F40_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F41_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F42_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F43_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F44_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F45_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F46_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F47_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F48_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F49_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F50_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F51_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F52_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F53_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F54_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F55_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F56_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F57_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F58_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F59_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F60_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F61_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F62_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F63_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F64_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F65_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F66_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F67_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F68_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F69_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F70_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F71_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F72_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F73_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F74_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F75_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F76_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F77_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F78_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F79_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F80_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F81_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F82_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F83_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F84_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F85_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F86_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F87_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F88_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F89_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F90_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F91_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F92_PERIM6,910.55,260.16,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F0_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F1_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F2_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F3_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F4_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F5_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F6_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F7_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F8_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F9_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F10_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F11_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F12_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F13_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F14_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F15_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F16_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F17_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F18_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F19_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F20_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F21_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F22_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F23_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F24_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F25_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F26_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F27_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F28_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F29_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F30_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F31_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F32_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F33_PERIM7,823.14,235.18,1.0,3.5,False
control,nyc_centre,fast_zone,way_1240348353,WAY/1240348353_F34_PERIM7,823.14,235.18,1.0,3.5,False
