osm_id,cells,n_stems,n_zones,n_stub_zones,frac_stub,all_stubbed,vol_built,vol_expected,vol_ratio
way/516285440,austin_centre,1,1,1,1.000000,True,10.0000,8396.8850,0.001191
way/516285444,austin_centre,1,1,1,1.000000,True,10.0000,683.3050,0.014635
way/516285445,austin_centre,1,1,1,1.000000,True,10.0000,2858.3450,0.003499
way/516285449,austin_centre,1,1,1,1.000000,True,10.0000,8577.9750,0.001166
way/516286382,austin_centre,1,75,60,0.800000,False,30803.6900,58035.0750,0.530777
way/516286383,austin_centre,1,1,1,1.000000,True,10.0000,8034.4600,0.001245
way/516286384,austin_centre,1,1,1,1.000000,True,10.0000,5094.0750,0.001963
way/516286385,austin_centre,1,99,90,0.909091,False,18213.3000,34940.4300,0.521267
way/516286386,austin_centre,1,1,1,1.000000,True,10.0000,2219.2100,0.004506
way/516286387,austin_centre,1,1,1,1.000000,True,10.0000,668.8150,0.014952
way/516286388,austin_centre,1,1,1,1.000000,True,10.0000,5681.6900,0.001760
way/516289338,austin_centre,1,1,1,1.000000,True,10.0000,4448.0450,0.002248
way/52143469,austin_centre,1,10,8,0.800000,False,36560.9000,46303.3200,0.789596
way/55932516,austin_centre,1,45,45,1.000000,True,450.0000,246079.5750,0.001829
way/55932517,austin_centre,1,1,1,1.000000,True,10.0000,3296.5800,0.003033
way/55932518,austin_centre,1,1,1,1.000000,True,10.0000,7407.1200,0.001350
way/55932520,austin_centre,1,66,60,0.909091,False,92567.5200,125526.8700,0.737432
way/55932522,austin_centre,1,1,1,1.000000,True,10.0000,3328.7100,0.003004
way/55932526,austin_centre,1,35,28,0.800000,False,50310.4700,72316.4050,0.695699
way/55932527,austin_centre,1,1,1,1.000000,True,10.0000,3464.7200,0.002886
way/55932528,austin_centre,1,1,1,1.000000,True,10.0000,4779.5300,0.002092
way/55932530,austin_centre,1,1,1,1.000000,True,10.0000,9520.7350,0.001050
way/55932532,austin_centre,1,54,48,0.888889,False,102119.7000,135316.2300,0.754674
way/55932533,austin_centre,1,1,1,1.000000,True,10.0000,4918.8650,0.002033
way/55932534,austin_centre,1,58,58,1.000000,True,580.0000,355097.7500,0.001633
way/565214396,austin_rural,1,1,1,1.000000,True,10.0000,3384.3950,0.002955
way/567895775,austin_urban,1,1,1,1.000000,True,10.0000,11922.7500,0.000839
way/570854307,nyc_urban,1,15,15,1.000000,True,150.0000,43215.9000,0.003471
way/584933755,austin_centre,1,1,1,1.000000,True,10.0000,410.2350,0.024376
way/585522081,austin_rural,1,1,1,1.000000,True,10.0000,3798.0250,0.002633
way/585522082,austin_rural,1,1,1,1.000000,True,10.0000,4437.7200,0.002253
way/591988931,nyc_centre,1,1,1,1.000000,True,10.0000,123.4100,0.081031
way/591988933,nyc_centre,1,1,1,1.000000,True,10.0000,242.0250,0.041318
way/591988935,nyc_centre,1,1,1,1.000000,True,10.0000,165.6550,0.060366
way/591988942,nyc_centre,1,1,1,1.000000,True,10.0000,71.7500,0.139373
way/591988947,nyc_centre,1,1,1,1.000000,True,10.0000,285.4950,0.035027
way/605951159,nyc_suburban,1,1,1,1.000000,True,10.0000,716.9750,0.013947
way/610017055,nyc_suburban,1,1,1,1.000000,True,10.0000,376.9850,0.026526
way/610017056,nyc_suburban,1,1,1,1.000000,True,10.0000,486.7800,0.020543
way/610017057,nyc_suburban,1,1,1,1.000000,True,10.0000,507.7450,0.019695
way/610017058,nyc_suburban,1,1,1,1.000000,True,10.0000,1212.9950,0.008244
way/610017059,nyc_suburban,1,1,1,1.000000,True,10.0000,740.5300,0.013504
way/610017060,nyc_suburban,1,1,1,1.000000,True,10.0000,481.8450,0.020754
way/610017061,nyc_suburban,1,1,1,1.000000,True,10.0000,1514.3800,0.006603
way/610017062,nyc_suburban,1,1,1,1.000000,True,10.0000,2511.6700,0.003981
way/610017063,nyc_suburban,1,1,1,1.000000,True,10.0000,737.0650,0.013567
way/610017064,nyc_suburban,1,1,1,1.000000,True,10.0000,350.7000,0.028514
way/610017065,nyc_suburban,1,1,1,1.000000,True,10.0000,1375.8850,0.007268
way/610017066,nyc_suburban,1,1,1,1.000000,True,10.0000,306.1450,0.032664
way/610017067,nyc_suburban,1,1,1,1.000000,True,10.0000,1514.9750,0.006601
way/610017069,nyc_suburban,1,1,1,1.000000,True,10.0000,1527.0150,0.006549
way/610017070,nyc_suburban,1,1,1,1.000000,True,10.0000,552.3350,0.018105
way/610017071,nyc_suburban,1,1,1,1.000000,True,10.0000,904.2250,0.011059
way/610017072,nyc_suburban,1,1,1,1.000000,True,10.0000,1609.0550,0.006215
way/610017073,nyc_suburban,1,1,1,1.000000,True,10.0000,328.9650,0.030398
way/610017074,nyc_suburban,1,1,1,1.000000,True,10.0000,836.9200,0.011949
way/610017075,nyc_suburban,1,1,1,1.000000,True,10.0000,844.6900,0.011839
way/610017076,nyc_suburban,1,1,1,1.000000,True,10.0000,423.7450,0.023599
way/610017077,nyc_suburban,1,1,1,1.000000,True,10.0000,404.5650,0.024718
way/610017078,nyc_suburban,1,1,1,1.000000,True,10.0000,222.1100,0.045023
way/610017079,nyc_suburban,1,1,1,1.000000,True,10.0000,813.7500,0.012289
way/610017080,nyc_suburban,1,1,1,1.000000,True,10.0000,934.6750,0.010699
way/610017081,nyc_suburban,1,1,1,1.000000,True,10.0000,1555.6450,0.006428
way/610017082,nyc_suburban,1,1,1,1.000000,True,10.0000,535.8500,0.018662
way/610017083,nyc_suburban,1,1,1,1.000000,True,10.0000,644.7350,0.015510
way/610017084,nyc_suburban,1,1,1,1.000000,True,10.0000,551.3550,0.018137
way/610017085,nyc_suburban,1,1,1,1.000000,True,10.0000,373.8350,0.026750
way/610017086,nyc_suburban,1,1,1,1.000000,True,10.0000,793.6600,0.012600
way/610017087,nyc_suburban,1,1,1,1.000000,True,10.0000,1350.5800,0.007404
way/610017088,nyc_suburban,1,1,1,1.000000,True,10.0000,1373.9950,0.007278
way/610017090,nyc_suburban,1,1,1,1.000000,True,10.0000,1113.8750,0.008978
way/610017091,nyc_suburban,1,1,1,1.000000,True,10.0000,706.4750,0.014155
way/610017092,nyc_suburban,1,1,1,1.000000,True,10.0000,2949.3450,0.003391
way/610017093,nyc_suburban,1,1,1,1.000000,True,10.0000,1473.6750,0.006786
way/610017094,nyc_suburban,1,1,1,1.000000,True,10.0000,7255.8850,0.001378
way/610017095,nyc_suburban,1,1,1,1.000000,True,10.0000,2037.2100,0.004909
way/610017096,nyc_suburban,1,1,1,1.000000,True,10.0000,1903.0550,0.005255
way/610017097,nyc_suburban,1,1,1,1.000000,True,10.0000,1902.5650,0.005256
way/610017098,nyc_suburban,1,1,1,1.000000,True,10.0000,1902.7050,0.005256
way/610017099,nyc_suburban,1,1,1,1.000000,True,10.0000,1083.4600,0.009230
way/610017101,nyc_suburban,1,1,1,1.000000,True,10.0000,749.9100,0.013335
way/610017103,nyc_suburban,1,1,1,1.000000,True,10.0000,969.1500,0.010318
way/610017104,nyc_suburban,1,1,1,1.000000,True,10.0000,506.8700,0.019729
way/610017105,nyc_suburban,1,1,1,1.000000,True,10.0000,594.0900,0.016832
way/610017110,nyc_suburban,1,1,1,1.000000,True,10.0000,1301.6500,0.007683
way/610017111,nyc_suburban,1,1,1,1.000000,True,10.0000,770.1400,0.012985
way/610017112,nyc_suburban,1,1,1,1.000000,True,10.0000,1518.9300,0.006584
way/610017113,nyc_suburban,1,1,1,1.000000,True,10.0000,2268.5950,0.004408
way/610017114,nyc_suburban,1,1,1,1.000000,True,10.0000,743.4700,0.013450
way/610017115,nyc_suburban,1,1,1,1.000000,True,10.0000,468.4050,0.021349
way/610017116,nyc_suburban,1,1,1,1.000000,True,10.0000,2252.0750,0.004440
way/610017117,nyc_suburban,1,1,1,1.000000,True,10.0000,408.0300,0.024508
way/610017118,nyc_suburban,1,1,1,1.000000,True,10.0000,505.3300,0.019789
way/610017119,nyc_suburban,1,1,1,1.000000,True,10.0000,1861.8950,0.005371
way/610017120,nyc_suburban,1,1,1,1.000000,True,10.0000,2829.9250,0.003534
way/610017122,nyc_suburban,1,1,1,1.000000,True,10.0000,736.0150,0.013587
way/610017123,nyc_suburban,1,1,1,1.000000,True,10.0000,1557.4650,0.006421
way/610017124,nyc_suburban,1,1,1,1.000000,True,10.0000,751.6250,0.013305
way/610017125,nyc_suburban,1,1,1,1.000000,True,10.0000,1197.0000,0.008354
way/610017126,nyc_suburban,1,1,1,1.000000,True,10.0000,526.9600,0.018977
way/610017127,nyc_suburban,1,1,1,1.000000,True,10.0000,375.4450,0.026635
way/610017128,nyc_suburban,1,1,1,1.000000,True,10.0000,1095.6050,0.009127
way/610017129,nyc_suburban,1,1,1,1.000000,True,10.0000,987.9450,0.010122
way/610017130,nyc_suburban,1,1,1,1.000000,True,10.0000,941.8850,0.010617
way/610017131,nyc_suburban,1,1,1,1.000000,True,10.0000,790.9650,0.012643
way/610017132,nyc_suburban,1,1,1,1.000000,True,10.0000,1559.9850,0.006410
way/610017142,nyc_suburban,1,1,1,1.000000,True,10.0000,6730.1150,0.001486
way/610017143,nyc_suburban,1,1,1,1.000000,True,10.0000,1064.5250,0.009394
way/610017144,nyc_suburban,1,1,1,1.000000,True,10.0000,882.6650,0.011329
way/610017145,nyc_suburban,1,1,1,1.000000,True,10.0000,364.1400,0.027462
way/610017146,nyc_suburban,1,1,1,1.000000,True,10.0000,324.6950,0.030798
way/610017147,nyc_suburban,1,1,1,1.000000,True,10.0000,305.7950,0.032702
way/610017148,nyc_suburban,1,1,1,1.000000,True,10.0000,270.3750,0.036986
way/610017149,nyc_suburban,1,1,1,1.000000,True,10.0000,260.5750,0.038377
way/610017150,nyc_suburban,1,1,1,1.000000,True,10.0000,250.2850,0.039954
way/610017151,nyc_suburban,1,1,1,1.000000,True,10.0000,293.8600,0.034030
way/610017152,nyc_suburban,1,1,1,1.000000,True,10.0000,1163.0850,0.008598
way/610017153,nyc_suburban,1,1,1,1.000000,True,10.0000,1527.8900,0.006545
way/610017154,nyc_suburban,1,1,1,1.000000,True,10.0000,399.3850,0.025038
way/610017155,nyc_suburban,1,1,1,1.000000,True,10.0000,1402.5200,0.007130
way/610017156,nyc_suburban,1,1,1,1.000000,True,10.0000,1099.9800,0.009091
way/610017157,nyc_suburban,1,1,1,1.000000,True,10.0000,413.3850,0.024191
way/610017158,nyc_suburban,1,1,1,1.000000,True,10.0000,355.2500,0.028149
way/610017159,nyc_suburban,1,1,1,1.000000,True,10.0000,458.0800,0.021830
way/610017160,nyc_suburban,1,1,1,1.000000,True,10.0000,559.1250,0.017885
way/610017161,nyc_suburban,1,1,1,1.000000,True,10.0000,1174.1800,0.008517
way/610130112,nyc_suburban,1,1,1,1.000000,True,10.0000,1011.7800,0.009884
way/610130113,nyc_suburban,1,1,1,1.000000,True,10.0000,1787.6250,0.005594
way/610130114,nyc_suburban,1,1,1,1.000000,True,10.0000,992.2500,0.010078
way/610130115,nyc_suburban,1,1,1,1.000000,True,10.0000,4807.5300,0.002080
way/610130116,nyc_suburban,1,1,1,1.000000,True,10.0000,620.0950,0.016127
way/610130117,nyc_suburban,1,1,1,1.000000,True,10.0000,453.4950,0.022051
way/610130118,nyc_suburban,1,1,1,1.000000,True,10.0000,859.1800,0.011639
way/610130119,nyc_suburban,1,1,1,1.000000,True,10.0000,573.3700,0.017441
way/610130120,nyc_suburban,1,1,1,1.000000,True,10.0000,477.2250,0.020954
way/610130121,nyc_suburban,1,1,1,1.000000,True,10.0000,241.3950,0.041426
way/610130122,nyc_suburban,1,1,1,1.000000,True,10.0000,230.5100,0.043382
way/610130125,nyc_suburban,1,1,1,1.000000,True,10.0000,1077.2650,0.009283
way/610130126,nyc_suburban,1,1,1,1.000000,True,10.0000,369.8100,0.027041
way/610130127,nyc_suburban,1,1,1,1.000000,True,10.0000,438.8300,0.022788
way/610130128,nyc_suburban,1,1,1,1.000000,True,10.0000,132.6150,0.075406
way/610130130,nyc_suburban,1,1,1,1.000000,True,10.0000,617.4350,0.016196
way/610130131,nyc_suburban,1,1,1,1.000000,True,10.0000,1027.7050,0.009730
way/610130132,nyc_suburban,1,1,1,1.000000,True,10.0000,645.8550,0.015483
way/610130133,nyc_suburban,1,1,1,1.000000,True,10.0000,881.5450,0.011344
way/610130134,nyc_suburban,1,1,1,1.000000,True,10.0000,1700.1600,0.005882
way/610130135,nyc_suburban,1,1,1,1.000000,True,10.0000,602.5950,0.016595
way/610130136,nyc_suburban,1,1,1,1.000000,True,10.0000,552.5800,0.018097
way/610130137,nyc_suburban,1,1,1,1.000000,True,10.0000,705.9500,0.014165
way/610130138,nyc_suburban,1,1,1,1.000000,True,10.0000,533.5400,0.018743
way/610130139,nyc_suburban,1,1,1,1.000000,True,10.0000,529.1650,0.018898
way/610130140,nyc_suburban,1,1,1,1.000000,True,10.0000,585.0600,0.017092
way/610130141,nyc_suburban,1,1,1,1.000000,True,10.0000,930.5800,0.010746
way/610130142,nyc_suburban,1,1,1,1.000000,True,10.0000,3039.2600,0.003290
way/610130143,nyc_suburban,1,1,1,1.000000,True,10.0000,455.2100,0.021968
way/610130144,nyc_suburban,1,1,1,1.000000,True,10.0000,17960.3200,0.000557
way/610130145,nyc_suburban,1,1,1,1.000000,True,10.0000,1802.7100,0.005547
way/610130146,nyc_suburban,1,1,1,1.000000,True,10.0000,764.2950,0.013084
way/635639732,nyc_centre,1,1,1,1.000000,True,10.0000,5832.7150,0.001714
way/645421567,nyc_centre,1,25,25,1.000000,True,250.0000,209163.5000,0.001195
way/690550775,austin_rural,1,1,1,1.000000,True,10.0000,818.5100,0.012217
way/690550776,austin_rural,1,1,1,1.000000,True,10.0000,797.8250,0.012534
way/690550777,austin_rural,1,1,1,1.000000,True,10.0000,2673.3700,0.003741
way/690550778,austin_rural,1,1,1,1.000000,True,10.0000,1451.3800,0.006890
way/690550780,austin_rural,1,1,1,1.000000,True,10.0000,1196.9300,0.008355
way/695509051,la_centre,1,8,8,1.000000,True,80.0000,88412.8000,0.000905
way/702073637,nyc_centre,1,1,1,1.000000,True,10.0000,171.9550,0.058155
way/702073638,nyc_centre,1,1,1,1.000000,True,10.0000,1535.2400,0.006514
way/702073639,nyc_centre,1,1,1,1.000000,True,10.0000,1583.5050,0.006315
way/702073640,nyc_centre,1,1,1,1.000000,True,10.0000,127.3650,0.078515
way/702073641,nyc_centre,1,1,1,1.000000,True,10.0000,177.1350,0.056454
way/702073799,nyc_centre,1,1,1,1.000000,True,10.0000,1847.9300,0.005411
way/724582090,austin_centre,1,1,1,1.000000,True,10.0000,260.3650,0.038408
way/74457832,austin_rural,1,1,1,1.000000,True,10.0000,6125.1750,0.001633
way/74457834,austin_rural,1,1,1,1.000000,True,10.0000,6181.6300,0.001618
way/74457835,austin_rural,1,1,1,1.000000,True,10.0000,1009.9250,0.009902
way/74457836,austin_rural,1,1,1,1.000000,True,10.0000,915.0400,0.010928
way/74457837,austin_rural,1,1,1,1.000000,True,10.0000,1545.2500,0.006471
way/761866460,austin_rural,1,1,1,1.000000,True,10.0000,1020.3200,0.009801
way/761866461,austin_rural,1,1,1,1.000000,True,10.0000,712.0050,0.014045
way/761866462,austin_rural,1,1,1,1.000000,True,10.0000,1774.0450,0.005637
way/761866463,austin_rural,1,1,1,1.000000,True,10.0000,1103.5500,0.009062
way/761867998,austin_rural,1,1,1,1.000000,True,10.0000,38143.3850,0.000262
way/761867999,austin_rural,1,1,1,1.000000,True,10.0000,14945.9450,0.000669
way/761868000,austin_rural,1,1,1,1.000000,True,10.0000,10296.7900,0.000971
way/762120700,austin_rural,1,1,1,1.000000,True,10.0000,2446.4300,0.004088
way/762120701,austin_rural,1,1,1,1.000000,True,10.0000,2971.8500,0.003365
way/762120702,austin_rural,1,1,1,1.000000,True,10.0000,1836.1350,0.005446
way/762120703,austin_rural,1,1,1,1.000000,True,10.0000,2586.3600,0.003866
way/762123126,austin_rural,1,1,1,1.000000,True,10.0000,26676.3000,0.000375
way/762123128,austin_rural,1,1,1,1.000000,True,10.0000,1267.7350,0.007888
way/762123129,austin_rural,1,1,1,1.000000,True,10.0000,1543.7450,0.006478
way/762123130,austin_rural,1,1,1,1.000000,True,10.0000,1176.5250,0.008500
way/762123131,austin_rural,1,1,1,1.000000,True,10.0000,691.7050,0.014457
way/762123132,austin_rural,1,1,1,1.000000,True,10.0000,1631.8750,0.006128
way/762123133,austin_rural,1,1,1,1.000000,True,10.0000,1319.0450,0.007581
way/762123134,austin_rural,1,1,1,1.000000,True,10.0000,5066.9500,0.001974
way/762123135,austin_rural,1,1,1,1.000000,True,10.0000,2450.4200,0.004081
way/762123136,austin_rural,1,1,1,1.000000,True,10.0000,4292.7150,0.002330
way/762123137,austin_rural,1,1,1,1.000000,True,10.0000,2391.1300,0.004182
way/762123138,austin_rural,1,1,1,1.000000,True,10.0000,1810.9000,0.005522
way/762123139,austin_rural,1,1,1,1.000000,True,10.0000,1096.8300,0.009117
way/762123140,austin_rural,1,1,1,1.000000,True,10.0000,1863.2250,0.005367
way/762123141,austin_rural,1,1,1,1.000000,True,10.0000,139.7900,0.071536
way/762123142,austin_rural,1,1,1,1.000000,True,10.0000,1078.0350,0.009276
way/762123143,austin_rural,1,1,1,1.000000,True,10.0000,888.1950,0.011259
way/762123145,austin_rural,1,1,1,1.000000,True,10.0000,5618.5850,0.001780
way/762123146,austin_rural,1,1,1,1.000000,True,10.0000,3595.6900,0.002781
way/762126664,austin_rural,1,1,1,1.000000,True,10.0000,2019.6400,0.004951
way/762126665,austin_rural,1,1,1,1.000000,True,10.0000,1330.0000,0.007519
way/762126666,austin_rural,1,1,1,1.000000,True,10.0000,3590.3000,0.002785
way/762126667,austin_rural,1,1,1,1.000000,True,10.0000,228.5850,0.043747
way/762126668,austin_rural,1,1,1,1.000000,True,10.0000,562.5900,0.017775
way/762126686,austin_rural,1,1,1,1.000000,True,10.0000,1188.0050,0.008417
way/762126687,austin_rural,1,1,1,1.000000,True,10.0000,1352.6100,0.007393
way/762126688,austin_rural,1,1,1,1.000000,True,10.0000,1218.1050,0.008209
way/762126689,austin_rural,1,1,1,1.000000,True,10.0000,1070.6500,0.009340
way/762126691,austin_rural,1,1,1,1.000000,True,10.0000,3752.7000,0.002665
way/762128907,austin_rural,1,1,1,1.000000,True,10.0000,2708.8950,0.003692
way/762128908,austin_rural,1,1,1,1.000000,True,10.0000,1256.2900,0.007960
way/762128911,austin_rural,1,1,1,1.000000,True,10.0000,1731.6950,0.005775
way/762128912,austin_rural,1,1,1,1.000000,True,10.0000,1682.9400,0.005942
way/762128913,austin_rural,1,1,1,1.000000,True,10.0000,1056.0550,0.009469
way/772280775,austin_centre,1,1,1,1.000000,True,10.0000,1947.8200,0.005134
way/772281126,austin_centre,1,1,1,1.000000,True,10.0000,562.0650,0.017792
way/772626975,nyc_rural,1,1,1,1.000000,True,10.0000,845.6000,0.011826
way/772626976,nyc_rural,1,1,1,1.000000,True,10.0000,966.3850,0.010348
way/772626977,nyc_rural,1,1,1,1.000000,True,10.0000,1030.6100,0.009703
way/772626978,nyc_rural,1,1,1,1.000000,True,10.0000,499.8000,0.020008
way/772626979,nyc_rural,1,1,1,1.000000,True,10.0000,1482.6700,0.006745
way/772626980,nyc_rural,1,1,1,1.000000,True,10.0000,588.4550,0.016994
way/772626981,nyc_rural,1,1,1,1.000000,True,10.0000,598.8850,0.016698
way/772626982,nyc_rural,1,1,1,1.000000,True,10.0000,627.4100,0.015939
way/772626983,nyc_rural,1,1,1,1.000000,True,10.0000,506.3450,0.019749
way/772626984,nyc_rural,1,1,1,1.000000,True,10.0000,336.7000,0.029700
way/772626985,nyc_rural,1,1,1,1.000000,True,10.0000,316.0850,0.031637
way/772626986,nyc_rural,1,1,1,1.000000,True,10.0000,236.8100,0.042228
way/772626987,nyc_rural,1,1,1,1.000000,True,10.0000,534.1700,0.018721
way/772626988,nyc_rural,1,1,1,1.000000,True,10.0000,661.9200,0.015108
way/772626989,nyc_rural,1,1,1,1.000000,True,10.0000,408.8000,0.024462
way/772626990,nyc_rural,1,1,1,1.000000,True,10.0000,530.1800,0.018862
way/772626992,nyc_rural,1,1,1,1.000000,True,10.0000,933.8000,0.010709
way/772626993,nyc_rural,1,1,1,1.000000,True,10.0000,277.9700,0.035975
way/772626994,nyc_rural,1,1,1,1.000000,True,10.0000,901.5300,0.011092
way/772626995,nyc_rural,1,1,1,1.000000,True,10.0000,473.5500,0.021117
way/772626996,nyc_rural,1,1,1,1.000000,True,10.0000,646.4500,0.015469
way/772626997,nyc_rural,1,1,1,1.000000,True,10.0000,602.9100,0.016586
way/772626999,nyc_rural,1,1,1,1.000000,True,10.0000,877.5550,0.011395
way/772627000,nyc_rural,1,1,1,1.000000,True,10.0000,685.3700,0.014591
way/772627001,nyc_rural,1,1,1,1.000000,True,10.0000,1855.2800,0.005390
way/772627004,nyc_rural,1,1,1,1.000000,True,10.0000,1248.4500,0.008010
way/772627005,nyc_rural,1,1,1,1.000000,True,10.0000,409.8150,0.024401
way/772627006,nyc_rural,1,1,1,1.000000,True,10.0000,528.3250,0.018928
way/772627007,nyc_rural,1,1,1,1.000000,True,10.0000,156.6250,0.063847
way/772627008,nyc_rural,1,1,1,1.000000,True,10.0000,208.1800,0.048035
way/772627009,nyc_rural,1,1,1,1.000000,True,10.0000,354.5500,0.028205
way/772627010,nyc_rural,1,1,1,1.000000,True,10.0000,230.4400,0.043395
way/772627011,nyc_rural,1,1,1,1.000000,True,10.0000,711.2350,0.014060
way/772627012,nyc_rural,1,1,1,1.000000,True,10.0000,252.5950,0.039589
way/772627013,nyc_rural,1,1,1,1.000000,True,10.0000,462.3150,0.021630
way/772627014,nyc_rural,1,1,1,1.000000,True,10.0000,968.1700,0.010329
way/772627015,nyc_rural,1,1,1,1.000000,True,10.0000,483.2800,0.020692
way/772627016,nyc_rural,1,1,1,1.000000,True,10.0000,229.3200,0.043607
way/772627017,nyc_rural,1,1,1,1.000000,True,10.0000,514.8850,0.019422
way/772627018,nyc_rural,1,1,1,1.000000,True,10.0000,282.2050,0.035435
way/772627019,nyc_rural,1,1,1,1.000000,True,10.0000,910.2100,0.010986
way/772627020,nyc_rural,1,1,1,1.000000,True,10.0000,919.4850,0.010876
way/772627021,nyc_rural,1,1,1,1.000000,True,10.0000,2164.8200,0.004619
way/772627022,nyc_rural,1,1,1,1.000000,True,10.0000,685.0900,0.014597
way/772627023,nyc_rural,1,1,1,1.000000,True,10.0000,921.8650,0.010848
way/772627024,nyc_rural,1,1,1,1.000000,True,10.0000,530.0400,0.018867
way/772627025,nyc_rural,1,1,1,1.000000,True,10.0000,163.2750,0.061246
way/772627026,nyc_rural,1,1,1,1.000000,True,10.0000,178.1850,0.056121
way/772627027,nyc_rural,1,1,1,1.000000,True,10.0000,424.8300,0.023539
way/772627028,nyc_rural,1,1,1,1.000000,True,10.0000,387.1700,0.025828
way/772627029,nyc_rural,1,1,1,1.000000,True,10.0000,431.0600,0.023199
way/772627030,nyc_rural,1,1,1,1.000000,True,10.0000,396.8650,0.025197
way/772627031,nyc_rural,1,1,1,1.000000,True,10.0000,440.4400,0.022705
way/772627032,nyc_rural,1,1,1,1.000000,True,10.0000,242.5850,0.041223
way/772627033,nyc_rural,1,1,1,1.000000,True,10.0000,325.2200,0.030748
way/772627034,nyc_rural,1,1,1,1.000000,True,10.0000,800.6600,0.012490
way/772627035,nyc_rural,1,1,1,1.000000,True,10.0000,363.7900,0.027488
way/772627036,nyc_rural,1,1,1,1.000000,True,10.0000,1050.4550,0.009520
way/772627037,nyc_rural,1,1,1,1.000000,True,10.0000,445.2350,0.022460
way/772627038,nyc_rural,1,1,1,1.000000,True,10.0000,364.2450,0.027454
way/772627039,nyc_rural,1,1,1,1.000000,True,10.0000,350.5250,0.028529
way/772627040,nyc_rural,1,1,1,1.000000,True,10.0000,398.4750,0.025096
way/772627041,nyc_rural,1,1,1,1.000000,True,10.0000,332.1850,0.030104
way/772627042,nyc_rural,1,1,1,1.000000,True,10.0000,334.3200,0.029911
way/772627043,nyc_rural,1,1,1,1.000000,True,10.0000,1738.6950,0.005751
way/772627044,nyc_rural,1,1,1,1.000000,True,10.0000,364.0700,0.027467
way/772627046,nyc_rural,1,1,1,1.000000,True,10.0000,111.8250,0.089425
way/772627047,nyc_rural,1,1,1,1.000000,True,10.0000,516.7750,0.019351
way/772627048,nyc_rural,1,1,1,1.000000,True,10.0000,382.4450,0.026148
way/772627049,nyc_rural,1,1,1,1.000000,True,10.0000,91.2450,0.109595
way/772627050,nyc_rural,1,1,1,1.000000,True,10.0000,222.9500,0.044853
way/772627051,nyc_rural,1,1,1,1.000000,True,10.0000,237.2650,0.042147
way/772627052,nyc_rural,1,1,1,1.000000,True,10.0000,224.4550,0.044552
way/772627053,nyc_rural,1,1,1,1.000000,True,10.0000,345.9750,0.028904
way/772627054,nyc_rural,1,1,1,1.000000,True,10.0000,606.4100,0.016490
way/772627056,nyc_rural,1,1,1,1.000000,True,10.0000,930.1250,0.010751
way/772627057,nyc_rural,1,1,1,1.000000,True,10.0000,397.6000,0.025151
way/772627058,nyc_rural,1,1,1,1.000000,True,10.0000,123.5150,0.080962
way/772627059,nyc_rural,1,1,1,1.000000,True,10.0000,207.2700,0.048246
way/772627060,nyc_rural,1,1,1,1.000000,True,10.0000,222.8100,0.044881
way/772627061,nyc_rural,1,1,1,1.000000,True,10.0000,238.1750,0.041986
way/772627062,nyc_rural,1,1,1,1.000000,True,10.0000,501.2700,0.019949
way/772627063,nyc_rural,1,1,1,1.000000,True,10.0000,389.4800,0.025675
way/772627064,nyc_rural,1,1,1,1.000000,True,10.0000,229.4250,0.043587
way/772627065,nyc_rural,1,1,1,1.000000,True,10.0000,1703.0300,0.005872
way/772627066,nyc_rural,1,1,1,1.000000,True,10.0000,427.3150,0.023402
way/772627067,nyc_rural,1,1,1,1.000000,True,10.0000,641.2700,0.015594
way/772627068,nyc_rural,1,1,1,1.000000,True,10.0000,433.5100,0.023068
way/772627069,nyc_rural,1,1,1,1.000000,True,10.0000,891.5900,0.011216
way/772627071,nyc_rural,1,1,1,1.000000,True,10.0000,569.2750,0.017566
way/772627072,nyc_rural,1,1,1,1.000000,True,10.0000,1246.1400,0.008025
way/772627073,nyc_rural,1,1,1,1.000000,True,10.0000,504.4200,0.019825
way/772627074,nyc_rural,1,1,1,1.000000,True,10.0000,515.6200,0.019394
way/772627075,nyc_rural,1,1,1,1.000000,True,10.0000,591.9900,0.016892
way/772627076,nyc_rural,1,1,1,1.000000,True,10.0000,76.5450,0.130642
way/772627077,nyc_rural,1,1,1,1.000000,True,10.0000,405.5100,0.024660
way/772627078,nyc_rural,1,1,1,1.000000,True,10.0000,704.4450,0.014196
way/772627079,nyc_rural,1,1,1,1.000000,True,10.0000,355.8800,0.028099
way/772627080,nyc_rural,1,1,1,1.000000,True,10.0000,1055.0750,0.009478
way/772627081,nyc_rural,1,1,1,1.000000,True,10.0000,742.4900,0.013468
way/772627082,nyc_rural,1,1,1,1.000000,True,10.0000,533.5750,0.018742
way/772627083,nyc_rural,1,1,1,1.000000,True,10.0000,477.4700,0.020944
way/772627084,nyc_rural,1,1,1,1.000000,True,10.0000,1281.4200,0.007804
way/772627085,nyc_rural,1,1,1,1.000000,True,10.0000,558.4950,0.017905
way/772627086,nyc_rural,1,1,1,1.000000,True,10.0000,1265.0050,0.007905
way/772627087,nyc_rural,1,1,1,1.000000,True,10.0000,1126.4050,0.008878
way/772627088,nyc_rural,1,1,1,1.000000,True,10.0000,608.5450,0.016433
way/772627089,nyc_rural,1,1,1,1.000000,True,10.0000,1252.1950,0.007986
way/772627090,nyc_rural,1,1,1,1.000000,True,10.0000,612.9900,0.016313
way/780084203,la_centre,1,1,1,1.000000,True,10.0000,172.6900,0.057907
