=== COUNT VERIFICATION ===
corpus,extension,n_source,n_dest,count_match,n_missing_in_dest,n_extra_in_dest
open48_refleet,.err,8160,8160,True,0,0
open48_refleet,.eio,0,0,True,0,0
open48_refleet,.end,8160,8160,True,0,0
open48_refleet,.gpkg,24,24,True,0,0
open48_refleet,.csv,14,14,True,0,0
open48_refleet,.geojson,12,12,True,0,0
open48_refleet,.parquet,36,36,True,0,0
open48_refleet,.json,24,24,True,0,0
open48_refleet,.idf,16332,16332,True,0,0
open48_refleet3,.err,5215,5215,True,0,0
open48_refleet3,.eio,5215,5215,True,0,0
open48_refleet3,.end,5215,5215,True,0,0
open48_refleet3,.gpkg,17,17,True,0,0
open48_refleet3,.csv,9,9,True,0,0
open48_refleet3,.geojson,5,5,True,0,0
open48_refleet3,.parquet,30,30,True,0,0
open48_refleet3,.json,10,10,True,0,0
open48_refleet3,.idf,14213,14213,True,0,0
open48_refleet3_t02a3,.err,0,0,True,0,0
open48_refleet3_t02a3,.eio,0,0,True,0,0
open48_refleet3_t02a3,.end,0,0,True,0,0
open48_refleet3_t02a3,.gpkg,1,1,True,0,0
open48_refleet3_t02a3,.csv,0,0,True,0,0
open48_refleet3_t02a3,.geojson,0,0,True,0,0
open48_refleet3_t02a3,.parquet,2,2,True,0,0
open48_refleet3_t02a3,.json,0,0,True,0,0
open48_refleet3_t02a3,.idf,1589,1589,True,0,0
open48_refleet3_t02a4,.err,1589,1589,True,0,0
open48_refleet3_t02a4,.eio,1589,1589,True,0,0
open48_refleet3_t02a4,.end,1589,1589,True,0,0
open48_refleet3_t02a4,.gpkg,2,2,True,0,0
open48_refleet3_t02a4,.csv,1,1,True,0,0
open48_refleet3_t02a4,.geojson,1,1,True,0,0
open48_refleet3_t02a4,.parquet,3,3,True,0,0
open48_refleet3_t02a4,.json,2,2,True,0,0
open48_refleet3_t02a4,.idf,3178,3178,True,0,0
open48_refleet4,.err,8160,8160,True,0,0
open48_refleet4,.eio,8160,8160,True,0,0
open48_refleet4,.end,8160,8160,True,0,0
open48_refleet4,.gpkg,24,24,True,0,0
open48_refleet4,.csv,15,15,True,0,0
open48_refleet4,.geojson,12,12,True,0,0
open48_refleet4,.parquet,36,36,True,0,0
open48_refleet4,.json,24,24,True,0,0
open48_refleet4,.idf,16336,16336,True,0,0
open48_repeat,.err,738,738,True,0,0
open48_repeat,.eio,0,0,True,0,0
open48_repeat,.end,738,738,True,0,0
open48_repeat,.gpkg,2,2,True,0,0
open48_repeat,.csv,1,1,True,0,0
open48_repeat,.geojson,1,1,True,0,0
open48_repeat,.parquet,3,3,True,0,0
open48_repeat,.json,2,2,True,0,0
open48_repeat,.idf,1479,1479,True,0,0

=== HASH VERIFICATION (200 random + all .gpkg/.parquet) ===
corpus,extension,relpath,src_sha256,dst_sha256,status
open48_refleet4,.end,nyc_urban\sim_out\way_241854896\eplusout.end,5612b5a79504ca8fc69e167aa29567e81e1a884cccfe29d01ac82602c04e341d,5612b5a79504ca8fc69e167aa29567e81e1a884cccfe29d01ac82602c04e341d,OK
open48_refleet4,.end,nyc_urban\sim_out\way_241862580\eplusout.end,c7da395a98de3c3b808d6f4142eb8202932e6f1daba4c5661d294d30559c8a5d,c7da395a98de3c3b808d6f4142eb8202932e6f1daba4c5661d294d30559c8a5d,OK
open48_refleet4,.end,nyc_urban\sim_out\way_281344659\eplusout.end,3f5c07271fba474af81fff84775de0e8b582cb987e8789cbd5c1dc0d92da4e75,3f5c07271fba474af81fff84775de0e8b582cb987e8789cbd5c1dc0d92da4e75,OK
open48_refleet4,.end,nyc_urban\sim_out\way_281344677\eplusout.end,9a53f991059244e3e9a774393fb4b222975f15493e50b36c8700bf07ad3f67c4,9a53f991059244e3e9a774393fb4b222975f15493e50b36c8700bf07ad3f67c4,OK
open48_refleet4,.err,austin_centre\sim_out\way_328644622\eplusout.err,ea84ea3016595a3c5f2921b7545af7ff908919b2b807284ed068521ebe7738c7,ea84ea3016595a3c5f2921b7545af7ff908919b2b807284ed068521ebe7738c7,OK
open48_refleet4,.err,austin_urban\sim_out\way_381810679\eplusout.err,5429a77f70096dc4a639d3eacc736de0ccd410d8e61ad86b7f2c750b0391f5d2,5429a77f70096dc4a639d3eacc736de0ccd410d8e61ad86b7f2c750b0391f5d2,OK
open48_refleet4,.err,la_suburban\sim_out\way_442622419\eplusout.err,fbd8ec4af63a53cec5586f1e45c00a5fa601a79ec3f3f945d46d3407285bb84f,fbd8ec4af63a53cec5586f1e45c00a5fa601a79ec3f3f945d46d3407285bb84f,OK
open48_refleet4,.err,la_urban\sim_out\way_402247255\eplusout.err,7d621a125b2d8eef1103ae4ecef5c51600e9332692e799b3dca5e0bc537ae130,7d621a125b2d8eef1103ae4ecef5c51600e9332692e799b3dca5e0bc537ae130,OK
open48_refleet4,.err,la_urban\sim_out\way_402279957\eplusout.err,594e2c3854c0596d6436a9f750d8cc9ba6167dbe8392662fdd610ca18b10abc0,594e2c3854c0596d6436a9f750d8cc9ba6167dbe8392662fdd610ca18b10abc0,OK
open48_refleet4,.err,la_urban\sim_out\way_428643305\eplusout.err,8245d3f03dee95d3d7da4fd08a5a1ae5642154a3587bbbf29d7c76a420c2e228,8245d3f03dee95d3d7da4fd08a5a1ae5642154a3587bbbf29d7c76a420c2e228,OK
open48_refleet4,.err,nyc_centre\sim_out\way_265424438\eplusout.err,23269b76cd75837745951735807ff43b15dcd9d3ebdc50958acee3ffc9fa4f41,23269b76cd75837745951735807ff43b15dcd9d3ebdc50958acee3ffc9fa4f41,OK
open48_refleet4,.err,nyc_centre\sim_out\way_266170767\eplusout.err,0a74ebd142829ce1defc0f177fce6b5b6d14eea8ddc338c2439ccb8ec4cbcef1,0a74ebd142829ce1defc0f177fce6b5b6d14eea8ddc338c2439ccb8ec4cbcef1,OK
open48_refleet4,.err,nyc_suburban\sim_out\way_610017156\eplusout.err,41aaaf71073c2dd1d79216807939737db5a6ae3424d2a6cccb709c6ba1ae0e2a,41aaaf71073c2dd1d79216807939737db5a6ae3424d2a6cccb709c6ba1ae0e2a,OK
open48_refleet4,.err,nyc_suburban\sim_out\way_813297303\eplusout.err,f36c6cf8a4ad77fa453a6efac00210c1cf1778418abbb403b65409809177cdf2,f36c6cf8a4ad77fa453a6efac00210c1cf1778418abbb403b65409809177cdf2,OK
open48_refleet4,.err,nyc_suburban\sim_out\way_845749004\eplusout.err,c07f5144b0ab5d3d28e73e00ba5c8dfaa4e2cd5b0e4ea7bd0bc97e5c3193b322,c07f5144b0ab5d3d28e73e00ba5c8dfaa4e2cd5b0e4ea7bd0bc97e5c3193b322,OK
open48_refleet4,.err,nyc_suburban\sim_out\way_846411823\eplusout.err,a05968f052be17b476a5e87e5a1995c8c6fe3b9c5fd5b5dd745c99e017ffa7d9,a05968f052be17b476a5e87e5a1995c8c6fe3b9c5fd5b5dd745c99e017ffa7d9,OK
open48_refleet4,.err,nyc_urban\sim_out\way_241862312\eplusout.err,bff5f0e919b05f5cca6777d983adf7489eb816d29865e8d049a0cdf7bd325c27,bff5f0e919b05f5cca6777d983adf7489eb816d29865e8d049a0cdf7bd325c27,OK
open48_refleet4,.err,nyc_urban\sim_out\way_241862515\eplusout.err,bc0059933bb39b01e4d5472e4902f537e0e1220e770d9cb2dd743339a8b20fae,bc0059933bb39b01e4d5472e4902f537e0e1220e770d9cb2dd743339a8b20fae,OK
open48_refleet4,.err,nyc_urban\sim_out\way_241862812\eplusout.err,7cf5598dc9bb9eaf6bb6029b8e5865baedccf7386fa7ca2c6abec1f702bacb53,7cf5598dc9bb9eaf6bb6029b8e5865baedccf7386fa7ca2c6abec1f702bacb53,OK
open48_refleet4,.err,nyc_urban\sim_out\way_281344721\eplusout.err,ec89f1f583ffff309f841ae2526149f39d958b715e02b75deed47cd97af0da26,ec89f1f583ffff309f841ae2526149f39d958b715e02b75deed47cd97af0da26,OK
open48_refleet4,.err,nyc_urban\sim_out\way_281345313\eplusout.err,0c6613b37c9283e40a00de1c53d4db51d7ed191188494ea79474041b83acce4a,0c6613b37c9283e40a00de1c53d4db51d7ed191188494ea79474041b83acce4a,OK
open48_refleet4,.gpkg,austin_centre\01_buildings.gpkg,39b85e84e32bc16ace0806b6e1a3017ec788832180d96984eec8d0281166bea7,39b85e84e32bc16ace0806b6e1a3017ec788832180d96984eec8d0281166bea7,OK
open48_refleet4,.gpkg,austin_centre\results\05_results.gpkg,cf03d56c021bbd442fbf7db93b15bfe92d3aebe18a943bed70ea4e504b6fe032,cf03d56c021bbd442fbf7db93b15bfe92d3aebe18a943bed70ea4e504b6fe032,OK
open48_refleet4,.gpkg,austin_rural\01_buildings.gpkg,2055c0fa8e28225e292cdf7f92d72ba339076b1315f885aa17730f4ea0435e29,2055c0fa8e28225e292cdf7f92d72ba339076b1315f885aa17730f4ea0435e29,OK
open48_refleet4,.gpkg,austin_rural\results\05_results.gpkg,8fb5b78fc6a40ad2ff3ed7d3f66b1fa439aa26e141cc0e7aa45651a951e8f7d8,8fb5b78fc6a40ad2ff3ed7d3f66b1fa439aa26e141cc0e7aa45651a951e8f7d8,OK
open48_refleet4,.gpkg,austin_suburban\01_buildings.gpkg,4db17d795502c928421d8bbe18cf4a76fe9885fad5c35421766aa5d4ba2d1732,4db17d795502c928421d8bbe18cf4a76fe9885fad5c35421766aa5d4ba2d1732,OK
open48_refleet4,.gpkg,austin_suburban\results\05_results.gpkg,1e7484c82220b50bad17bdd329fb2cc44b5fa67bc635c0d087a26670f815a59c,1e7484c82220b50bad17bdd329fb2cc44b5fa67bc635c0d087a26670f815a59c,OK
open48_refleet4,.gpkg,austin_urban\01_buildings.gpkg,ce9668bb506dd91c204ac92ccff9a7bf059acbf557c0ba325da2e63f1adf26bd,ce9668bb506dd91c204ac92ccff9a7bf059acbf557c0ba325da2e63f1adf26bd,OK
open48_refleet4,.gpkg,austin_urban\results\05_results.gpkg,ac738496953203a77cacdb992ee1fba2e4d03429fac573ce39557477dea6e817,ac738496953203a77cacdb992ee1fba2e4d03429fac573ce39557477dea6e817,OK
open48_refleet4,.gpkg,la_centre\01_buildings.gpkg,02e2402d392bda5070474d90e6c133c4b2a75c1462f56dc511fd6fd05f5948e5,02e2402d392bda5070474d90e6c133c4b2a75c1462f56dc511fd6fd05f5948e5,OK
open48_refleet4,.gpkg,la_centre\results\05_results.gpkg,216b52dbde50652dd1b22c8fdb574835457ffbbd0f762113bb6c109a610b916c,216b52dbde50652dd1b22c8fdb574835457ffbbd0f762113bb6c109a610b916c,OK
open48_refleet4,.gpkg,la_rural\01_buildings.gpkg,1d8b8dca42d00f921af7643f6cd2ed07616dfd5a28185f3e6ff1ad67ffdb0cfa,1d8b8dca42d00f921af7643f6cd2ed07616dfd5a28185f3e6ff1ad67ffdb0cfa,OK
open48_refleet4,.gpkg,la_rural\results\05_results.gpkg,a0b7f669617b4d612e42f36af23f49cc576c036b3e55c95b803d65028017b96b,a0b7f669617b4d612e42f36af23f49cc576c036b3e55c95b803d65028017b96b,OK
open48_refleet4,.gpkg,la_suburban\01_buildings.gpkg,d4f374674ba314b35b49bc0dca52b526b39d3f93c9955479c57eecef888d1d60,d4f374674ba314b35b49bc0dca52b526b39d3f93c9955479c57eecef888d1d60,OK
open48_refleet4,.gpkg,la_suburban\results\05_results.gpkg,e9d895d6a6fe346c3e4b1724799abdb670719bfdccd0715824812e325b34cbce,e9d895d6a6fe346c3e4b1724799abdb670719bfdccd0715824812e325b34cbce,OK
open48_refleet4,.gpkg,la_urban\01_buildings.gpkg,885693a2f17f661e865e0822c24d0d1da186df3e944ae7f5104d1f2005c80ccd,885693a2f17f661e865e0822c24d0d1da186df3e944ae7f5104d1f2005c80ccd,OK
open48_refleet4,.gpkg,la_urban\results\05_results.gpkg,991c0c5bce94d8118a01f847dc5236bb791ea203a08ec9fb7312ff1ab9d06a2a,991c0c5bce94d8118a01f847dc5236bb791ea203a08ec9fb7312ff1ab9d06a2a,OK
open48_refleet4,.gpkg,nyc_centre\01_buildings.gpkg,209281d90be483469b24b0193412ffaa8345d9194361de438b305c9cffcfbf43,209281d90be483469b24b0193412ffaa8345d9194361de438b305c9cffcfbf43,OK
open48_refleet4,.gpkg,nyc_centre\results\05_results.gpkg,7c4b15040e796260a0555dda84cddb7e80da17563c765552b0988ee15f81cbbd,7c4b15040e796260a0555dda84cddb7e80da17563c765552b0988ee15f81cbbd,OK
open48_refleet4,.gpkg,nyc_rural\01_buildings.gpkg,35027f2a3b4b3fe0ba3e0f3d3a0082c3153d342c762a03b8f232d79203faf462,35027f2a3b4b3fe0ba3e0f3d3a0082c3153d342c762a03b8f232d79203faf462,OK
open48_refleet4,.gpkg,nyc_rural\results\05_results.gpkg,b5e94a5e2c27b5c11e26488b0f9837c0dcb5253f10918e8664cc6a7cb533fe67,b5e94a5e2c27b5c11e26488b0f9837c0dcb5253f10918e8664cc6a7cb533fe67,OK
open48_refleet4,.gpkg,nyc_suburban\01_buildings.gpkg,39d3d375fdaa9afd43cd8bd0e11d193752b09ccd13ea180dca79500906f4679d,39d3d375fdaa9afd43cd8bd0e11d193752b09ccd13ea180dca79500906f4679d,OK
open48_refleet4,.gpkg,nyc_suburban\results\05_results.gpkg,a051a9015853ed5035df231fc6457cf052f111560a7fb11873a8387e1410dcb3,a051a9015853ed5035df231fc6457cf052f111560a7fb11873a8387e1410dcb3,OK
open48_refleet4,.gpkg,nyc_urban\01_buildings.gpkg,1000b56dc5e6cd78ab0e15bb2021b50a6bd241ebfc204c3a503051c7bd7bfcf9,1000b56dc5e6cd78ab0e15bb2021b50a6bd241ebfc204c3a503051c7bd7bfcf9,OK
open48_refleet4,.gpkg,nyc_urban\results\05_results.gpkg,e22600e8c982ea13c79e0830178a273e597d0a876472afd42174e65325e4a6b0,e22600e8c982ea13c79e0830178a273e597d0a876472afd42174e65325e4a6b0,OK
open48_refleet4,.idf,austin_centre\fleet_staging\idfs\way_328535178.idf,96b23d2b85bede171f7193a84eb1b39ea3bd8ed321b21150d2076b13a4bc3291,96b23d2b85bede171f7193a84eb1b39ea3bd8ed321b21150d2076b13a4bc3291,OK
open48_refleet4,.idf,austin_centre\fleet_staging\idfs\way_785725910.idf,92e9e15ca066a41fd17550963596230b6d18f455f1b95e44f56113ff7ab4e55f,92e9e15ca066a41fd17550963596230b6d18f455f1b95e44f56113ff7ab4e55f,OK
open48_refleet4,.idf,austin_centre\step3\idfs\way_328605869.idf,d960baba59543f07b5972d09a1aeb3bf9bfc6b927453721c275be0080c701243,d960baba59543f07b5972d09a1aeb3bf9bfc6b927453721c275be0080c701243,OK
open48_refleet4,.idf,austin_centre\step3\idfs\way_99725026.idf,522c0a41a1c6c60a218ade842dd29120ad3c7a0fb6c4e94a603f47d95cae238c,522c0a41a1c6c60a218ade842dd29120ad3c7a0fb6c4e94a603f47d95cae238c,OK
open48_refleet4,.idf,austin_suburban\fleet_staging\idfs\way_382991797.idf,4beb3b9d517368f03fe874248121ec2aa117405d71bdf927f73b16dc0841481c,4beb3b9d517368f03fe874248121ec2aa117405d71bdf927f73b16dc0841481c,OK
open48_refleet4,.idf,austin_suburban\fleet_staging\idfs\way_382991805.idf,1b9231f512c07beaa7a8ebbc869178fb77023bc8859a490ac47d193dc63b4532,1b9231f512c07beaa7a8ebbc869178fb77023bc8859a490ac47d193dc63b4532,OK
open48_refleet4,.idf,austin_suburban\step3\idfs\way_333644296.idf,14ddc61bbfb2fc0d43eda321d4999080d063346410ebb609272e3bc416330b0a,14ddc61bbfb2fc0d43eda321d4999080d063346410ebb609272e3bc416330b0a,OK
open48_refleet4,.idf,austin_suburban\step3\idfs\way_382991786.idf,dd71679516bd7d153fa80de3c7ee8fe1f1a84a50c3c58d68ebf698b2f6737c32,dd71679516bd7d153fa80de3c7ee8fe1f1a84a50c3c58d68ebf698b2f6737c32,OK
open48_refleet4,.idf,la_rural\fleet_staging\idfs\way_472961040.idf,89cdf5b0b47653eaa94790377274f90ccc9373c6fb6b30f5518079844268a8cb,89cdf5b0b47653eaa94790377274f90ccc9373c6fb6b30f5518079844268a8cb,OK
open48_refleet4,.idf,la_suburban\fleet_staging\idfs\way_442633379.idf,58d13bdb9754faea8fa28f2c6966ff06a173bf4948b628ac04e3c073e49fbc7b,58d13bdb9754faea8fa28f2c6966ff06a173bf4948b628ac04e3c073e49fbc7b,OK
open48_refleet4,.idf,la_suburban\step3\idfs\way_442622063.idf,1ce9c3d6b49d14210944190fe1be21c945730cbff4e08d7c239a5c2d81517df0,1ce9c3d6b49d14210944190fe1be21c945730cbff4e08d7c239a5c2d81517df0,OK
open48_refleet4,.idf,la_suburban\step3\idfs\way_442622243.idf,cabe2a01b133f028151ae9f45132db2f1036aba9c2abdb20044e50a1287e8d72,cabe2a01b133f028151ae9f45132db2f1036aba9c2abdb20044e50a1287e8d72,OK
open48_refleet4,.idf,la_suburban\step3\idfs\way_442622308.idf,2247e8c5ad63d89c664c2a118e22df39db122c96ae9bfb33a6997b587c17c449,2247e8c5ad63d89c664c2a118e22df39db122c96ae9bfb33a6997b587c17c449,OK
open48_refleet4,.idf,la_suburban\step3\idfs\way_442624626.idf,40f0ffb3bc3814d326631bbb446eed87df4c7768c8d22ff8f112f65b90aa32f1,40f0ffb3bc3814d326631bbb446eed87df4c7768c8d22ff8f112f65b90aa32f1,OK
open48_refleet4,.idf,la_suburban\step3\idfs\way_442634282.idf,c35804b3a6480cd6d7d0b64d07a11308e6f12abeb7afb4caca871a8c9d1354e7,c35804b3a6480cd6d7d0b64d07a11308e6f12abeb7afb4caca871a8c9d1354e7,OK
open48_refleet4,.idf,la_suburban\step3\idfs\way_442634439.idf,c56955bfcdc706eb1729bf3c16e31c3060e9622b4a8d428e08293a5323d8b1ad,c56955bfcdc706eb1729bf3c16e31c3060e9622b4a8d428e08293a5323d8b1ad,OK
open48_refleet4,.idf,la_suburban\step3\idfs\way_442634628.idf,d805d66d8bf5b459fa6f1986acab379e96efe961f75620948aface8612f2249b,d805d66d8bf5b459fa6f1986acab379e96efe961f75620948aface8612f2249b,OK
open48_refleet4,.idf,la_urban\fleet_staging\idfs\way_402271399.idf,1f3d28b01d43f4f0e8008c821394d8f3644859ae56fa5edf569dfbe4431eeed7,1f3d28b01d43f4f0e8008c821394d8f3644859ae56fa5edf569dfbe4431eeed7,OK
open48_refleet4,.idf,la_urban\fleet_staging\idfs\way_402280876.idf,8aa2a591ffffa26c5d7c9d6e079a1e6b749d64e38b1d6fba7c9f2ab800847357,8aa2a591ffffa26c5d7c9d6e079a1e6b749d64e38b1d6fba7c9f2ab800847357,OK
open48_refleet4,.idf,la_urban\step3\idfs\relation_6388405.idf,69993e079342ea18b88833392bb5d539351b9ff718818de744fd808ef3d9798f,69993e079342ea18b88833392bb5d539351b9ff718818de744fd808ef3d9798f,OK
open48_refleet4,.idf,nyc_rural\step3\idfs\way_304843764.idf,2062a4f6fbbd83133cd0937af31e7be6def433d08544df00c11db01215677f2f,2062a4f6fbbd83133cd0937af31e7be6def433d08544df00c11db01215677f2f,OK
open48_refleet4,.idf,nyc_suburban\fleet_staging\idfs\way_610017099.idf,770d6c5468146a145d62ddc40c59903b9dca61fb66ef6e1bab84bd309ae8a9f5,770d6c5468146a145d62ddc40c59903b9dca61fb66ef6e1bab84bd309ae8a9f5,OK
open48_refleet4,.idf,nyc_suburban\step3\idfs\way_813470159.idf,1085f988eeee0912415cfa8048d8e7bfa4a407ff92db8110dc364d4ae2a15583,1085f988eeee0912415cfa8048d8e7bfa4a407ff92db8110dc364d4ae2a15583,OK
open48_refleet4,.idf,nyc_suburban\step3\idfs\way_845749035.idf,ab6e27385f43442b2031cae6ddc5e5c5724b0534abd79555cfb32cdbd7e388bd,ab6e27385f43442b2031cae6ddc5e5c5724b0534abd79555cfb32cdbd7e388bd,OK
open48_refleet4,.idf,nyc_suburban\step3\idfs\way_846412104.idf,c91ed855ffa3e8257a2d711e0fa7be76930b76850c1a30eb91a3b796f05f85ea,c91ed855ffa3e8257a2d711e0fa7be76930b76850c1a30eb91a3b796f05f85ea,OK
open48_refleet4,.idf,nyc_urban\fleet_staging\idfs\way_241854912.idf,47e1fabea19d68f52396cfc272313f92b17b246da4ab642fc9476ebec22c27b4,47e1fabea19d68f52396cfc272313f92b17b246da4ab642fc9476ebec22c27b4,OK
open48_refleet4,.idf,nyc_urban\fleet_staging\idfs\way_241862338.idf,e41c09163e716dd3067c4de1e8ab5b16ce58b200d798bda7a39c6540c43fe8db,e41c09163e716dd3067c4de1e8ab5b16ce58b200d798bda7a39c6540c43fe8db,OK
open48_refleet4,.idf,nyc_urban\fleet_staging\idfs\way_280618387.idf,d17c5bb92830542250bd3d85027c85f05c4efc870ccbcd7d0a42672baedd72ed,d17c5bb92830542250bd3d85027c85f05c4efc870ccbcd7d0a42672baedd72ed,OK
open48_refleet4,.idf,nyc_urban\fleet_staging\idfs\way_280621506.idf,dd28d65f8b9f83985a2e8ce844d7be2b2a58efa21c1f0013f079699d00161880,dd28d65f8b9f83985a2e8ce844d7be2b2a58efa21c1f0013f079699d00161880,OK
open48_refleet4,.idf,nyc_urban\step3\idfs\way_241836720.idf,d58c2308c8aa8bfdf0fbbd35f21133c720cef31cadee3885008cfeffb43a7eae,d58c2308c8aa8bfdf0fbbd35f21133c720cef31cadee3885008cfeffb43a7eae,OK
open48_refleet4,.idf,nyc_urban\step3\idfs\way_241854775.idf,b1bb2891903f7f7a4571cd82f3a1cd45e96856b53f732227b110de8af72550ee,b1bb2891903f7f7a4571cd82f3a1cd45e96856b53f732227b110de8af72550ee,OK
open48_refleet4,.idf,nyc_urban\step3\idfs\way_241854784.idf,318ade291649f5ad6f199bf20a566be831e89e6b40a9848bed86e61320bdb5e6,318ade291649f5ad6f199bf20a566be831e89e6b40a9848bed86e61320bdb5e6,OK
open48_refleet4,.idf,nyc_urban\step3\idfs\way_280621279.idf,9b13bbc4633b74e01bd7cf8357bb4241e5062a9d0f937763704965f72371c4c6,9b13bbc4633b74e01bd7cf8357bb4241e5062a9d0f937763704965f72371c4c6,OK
open48_refleet4,.parquet,austin_centre\02a_climate_epw.parquet,3b206482738824d7caab83eb3cd546d0e4096d24f0705e44fa569d6bb5cdc9e9,3b206482738824d7caab83eb3cd546d0e4096d24f0705e44fa569d6bb5cdc9e9,OK
open48_refleet4,.parquet,austin_centre\04_simulation_manifest.parquet,d2a04eee28640a1682e5d3028f29c9cbb016ee8d811e6e33123abfadc6875b10,d2a04eee28640a1682e5d3028f29c9cbb016ee8d811e6e33123abfadc6875b10,OK
open48_refleet4,.parquet,austin_centre\step3\03_idf_manifest.parquet,e06b827630f7fa2ab8b097cb58229fae74adbfd7a1e1d119f0c4151f98cc68b5,e06b827630f7fa2ab8b097cb58229fae74adbfd7a1e1d119f0c4151f98cc68b5,OK
open48_refleet4,.parquet,austin_rural\02a_climate_epw.parquet,0d53fbc1ddc3974528019b867459916a131f96eeb64df9a30ee912ebbb03b0f2,0d53fbc1ddc3974528019b867459916a131f96eeb64df9a30ee912ebbb03b0f2,OK
open48_refleet4,.parquet,austin_rural\04_simulation_manifest.parquet,73f5a3a3e377f651ce944f017d93f28a002930b3e42c109a0cdb003c6df77734,73f5a3a3e377f651ce944f017d93f28a002930b3e42c109a0cdb003c6df77734,OK
open48_refleet4,.parquet,austin_rural\step3\03_idf_manifest.parquet,f6e79140486d5c1208a9011ef23a1b36801b36af3cad43cab002a141680b6bef,f6e79140486d5c1208a9011ef23a1b36801b36af3cad43cab002a141680b6bef,OK
open48_refleet4,.parquet,austin_suburban\02a_climate_epw.parquet,1438c1b71c7141923b2b629aee518f303ba8b47ee8c5873bc78461dcad6ed48b,1438c1b71c7141923b2b629aee518f303ba8b47ee8c5873bc78461dcad6ed48b,OK
open48_refleet4,.parquet,austin_suburban\04_simulation_manifest.parquet,77f151051fa9da05d1acca7e8891b2cd9b5e5dce41705910e66cd7be0c2a906b,77f151051fa9da05d1acca7e8891b2cd9b5e5dce41705910e66cd7be0c2a906b,OK
open48_refleet4,.parquet,austin_suburban\step3\03_idf_manifest.parquet,d3a8283cc635893b386ba68ba57e53aa5579584544313881ccbd5d5825f91628,d3a8283cc635893b386ba68ba57e53aa5579584544313881ccbd5d5825f91628,OK
open48_refleet4,.parquet,austin_urban\02a_climate_epw.parquet,6c6af1c84175aaca016e2a5c976e00cc4d47d47606a00b0097a4880c72d0ce56,6c6af1c84175aaca016e2a5c976e00cc4d47d47606a00b0097a4880c72d0ce56,OK
open48_refleet4,.parquet,austin_urban\04_simulation_manifest.parquet,0cdff1948d869aab8cf40f3eafa47ef03048f575926620a2720a4005661ad25c,0cdff1948d869aab8cf40f3eafa47ef03048f575926620a2720a4005661ad25c,OK
open48_refleet4,.parquet,austin_urban\step3\03_idf_manifest.parquet,ead0d5e5fe2ca51f2fbd018a82062bebdfe0460d55898e29e26a2f5063f5db3e,ead0d5e5fe2ca51f2fbd018a82062bebdfe0460d55898e29e26a2f5063f5db3e,OK
open48_refleet4,.parquet,la_centre\02a_climate_epw.parquet,9bef9efa8f5e0bcf117cdee9e67fc72c7bb90627bf81da9f20938ebe37e935fa,9bef9efa8f5e0bcf117cdee9e67fc72c7bb90627bf81da9f20938ebe37e935fa,OK
open48_refleet4,.parquet,la_centre\04_simulation_manifest.parquet,84c268732e1a7a619226cd02abfb3a08c839b218e7b53b64dfe65895927f720c,84c268732e1a7a619226cd02abfb3a08c839b218e7b53b64dfe65895927f720c,OK
open48_refleet4,.parquet,la_centre\step3\03_idf_manifest.parquet,eeb265c4b686f33a88ef094a0e3ba327f2654b0e7e57de428a3efb9aea9b7881,eeb265c4b686f33a88ef094a0e3ba327f2654b0e7e57de428a3efb9aea9b7881,OK
open48_refleet4,.parquet,la_rural\02a_climate_epw.parquet,4d78d5410edfc71bd176a351ac390e75b8c61eaf02704b3a9592040a6f947c56,4d78d5410edfc71bd176a351ac390e75b8c61eaf02704b3a9592040a6f947c56,OK
open48_refleet4,.parquet,la_rural\04_simulation_manifest.parquet,bbf2b8bba0faf62a571ddf5fcc2ac67c09d8b9bdc970e43b1111203c89e245e3,bbf2b8bba0faf62a571ddf5fcc2ac67c09d8b9bdc970e43b1111203c89e245e3,OK
open48_refleet4,.parquet,la_rural\step3\03_idf_manifest.parquet,0549cf0965c06f9407c5db1d4ff47334b0601b3d6312a98bd9630ade8fd61416,0549cf0965c06f9407c5db1d4ff47334b0601b3d6312a98bd9630ade8fd61416,OK
open48_refleet4,.parquet,la_suburban\02a_climate_epw.parquet,45d491ea7e2625488c577e9e09ce9c5351e0ce12e7448cc51dfcc6f45bf03a1e,45d491ea7e2625488c577e9e09ce9c5351e0ce12e7448cc51dfcc6f45bf03a1e,OK
open48_refleet4,.parquet,la_suburban\04_simulation_manifest.parquet,79c42612f81478face0dd4f33e0b7cbfc6bf4345ee0293c6607bf54b4a1cb989,79c42612f81478face0dd4f33e0b7cbfc6bf4345ee0293c6607bf54b4a1cb989,OK
open48_refleet4,.parquet,la_suburban\step3\03_idf_manifest.parquet,4cd03b0214a3373a6fa9a22d9444ca142d0bd966209a97ca2523a71e3db6738e,4cd03b0214a3373a6fa9a22d9444ca142d0bd966209a97ca2523a71e3db6738e,OK
open48_refleet4,.parquet,la_urban\02a_climate_epw.parquet,ca6a9f9527d7ae91bd1ac163733ecd1b98098fcf3dfdd2a2c1e140ac0a1df92e,ca6a9f9527d7ae91bd1ac163733ecd1b98098fcf3dfdd2a2c1e140ac0a1df92e,OK
open48_refleet4,.parquet,la_urban\04_simulation_manifest.parquet,5bc0f0129b109d4fcf4a79ad926f50b38c7143046ddb36fc8b82a66c033192a0,5bc0f0129b109d4fcf4a79ad926f50b38c7143046ddb36fc8b82a66c033192a0,OK
