cell,mode,stem,n_zones,area_plain_m2,area_multiplier_aware_m2,max_zone_multiplier,max_zone_list_multiplier,n_zones_excluded_not_in_total_area,parse_status
nyc_suburban,layout_assign,way_813470170,27,383.60999999999996,511.4799999999999,1,2,0,ok
nyc_suburban,layout_assign,way_813470171,27,366.30000000000007,488.40000000000003,1,2,0,ok
nyc_suburban,layout_assign,way_813470172,27,234.98999999999992,313.3199999999999,1,2,0,ok
nyc_suburban,layout_assign,way_813470173,27,586.6199999999999,782.16,1,2,0,ok
nyc_suburban,layout_assign,way_813470174,27,293.04,390.72,1,2,0,ok
nyc_suburban,layout_assign,way_813470175,1,36.47,36.47,1,1,0,ok
nyc_suburban,layout_assign,way_813470176,27,277.5899999999999,370.1200000000001,1,2,0,ok
nyc_suburban,layout_assign,way_813470177,27,301.0200000000001,401.36000000000007,1,2,0,ok
nyc_suburban,layout_assign,way_813470178,27,229.88999999999996,306.5199999999999,1,2,0,ok
nyc_suburban,layout_assign,way_813470179,27,241.61999999999986,322.1599999999999,1,2,0,ok
nyc_suburban,layout_assign,way_813470180,27,241.35000000000002,321.80000000000007,1,2,0,ok
nyc_suburban,layout_assign,way_813470181,1,34.22,34.22,1,1,0,ok
nyc_suburban,layout_assign,way_813470182,27,252.27000000000004,336.3600000000001,1,2,0,ok
nyc_suburban,layout_assign,way_813470183,1,21.47,21.47,1,1,0,ok
nyc_suburban,layout_assign,way_813470184,27,270.65999999999997,360.8800000000001,1,2,0,ok
nyc_suburban,layout_assign,way_813470185,1,28.98,28.98,1,1,0,ok
nyc_suburban,layout_assign,way_813470186,27,212.30999999999997,283.08,1,2,0,ok
nyc_suburban,layout_assign,way_813470187,27,245.37000000000018,327.1600000000001,1,2,0,ok
nyc_suburban,layout_assign,way_813470188,1,23.07,23.07,1,1,0,ok
nyc_suburban,layout_assign,way_813470189,1,48.06,48.06,1,1,0,ok
nyc_suburban,layout_assign,way_813470190,1,74.92,74.92,1,1,0,ok
nyc_suburban,layout_assign,way_813470191,1,27.87,27.87,1,1,0,ok
nyc_suburban,layout_assign,way_813470192,27,219.51000000000005,292.68,1,2,0,ok
nyc_suburban,layout_assign,way_813470193,27,448.6199999999998,598.16,1,2,0,ok
nyc_suburban,layout_assign,way_813470194,1,40.8,40.8,1,1,0,ok
nyc_suburban,layout_assign,way_813470195,27,443.27999999999975,591.0399999999997,1,2,0,ok
nyc_suburban,layout_assign,way_813470196,27,436.35,581.8,1,2,0,ok
nyc_suburban,layout_assign,way_813470197,27,241.0800000000001,321.44,1,2,0,ok
nyc_suburban,layout_assign,way_813470198,1,32.95,32.95,1,1,0,ok
nyc_suburban,layout_assign,way_813470199,1,28.14,28.14,1,1,0,ok
nyc_suburban,layout_assign,way_813470200,27,221.91000000000014,295.88000000000005,1,2,0,ok
nyc_suburban,layout_assign,way_813470201,1,37.57,37.57,1,1,0,ok
nyc_suburban,layout_assign,way_813470202,27,231.51,308.67999999999995,1,2,0,ok
nyc_suburban,layout_assign,way_813470203,1,33.16,33.16,1,1,0,ok
nyc_suburban,layout_assign,way_813470204,27,237.1200000000001,316.15999999999997,1,2,0,ok
nyc_suburban,layout_assign,way_813470205,27,237.62999999999988,316.84000000000003,1,2,0,ok
nyc_suburban,layout_assign,way_813470206,27,329.52000000000004,439.36000000000007,1,2,0,ok
nyc_suburban,layout_assign,way_813470207,1,34.69,34.69,1,1,0,ok
nyc_suburban,layout_assign,way_813470208,1,30.45,30.45,1,1,0,ok
nyc_suburban,layout_assign,way_813470209,27,245.37000000000018,327.1600000000001,1,2,0,ok
nyc_suburban,layout_assign,way_813470210,27,296.2500000000001,395.0000000000001,1,2,0,ok
nyc_suburban,layout_assign,way_813470211,27,233.09999999999997,310.79999999999995,1,2,0,ok
nyc_suburban,layout_assign,way_813470212,27,412.91999999999996,550.56,1,2,0,ok
nyc_suburban,layout_assign,way_813470213,1,27.62,27.62,1,1,0,ok
nyc_suburban,layout_assign,way_813470214,27,237.09000000000012,316.12,1,2,0,ok
nyc_suburban,layout_assign,way_813470215,1,27.27,27.27,1,1,0,ok
nyc_suburban,layout_assign,way_813470216,27,226.98000000000005,302.64,1,2,0,ok
nyc_suburban,layout_assign,way_813470217,27,217.37999999999997,289.84,1,2,0,ok
nyc_suburban,layout_assign,way_813470218,27,232.83000000000004,310.44,1,2,0,ok
nyc_suburban,layout_assign,way_813470219,27,219.77999999999997,293.03999999999996,1,2,0,ok
nyc_suburban,layout_assign,way_813470220,27,387.6000000000002,516.8000000000002,1,2,0,ok
nyc_suburban,layout_assign,way_813470221,27,255.48000000000005,340.63999999999993,1,2,0,ok
nyc_suburban,layout_assign,way_813470222,27,334.59000000000003,446.12000000000006,1,2,0,ok
nyc_suburban,layout_assign,way_813470223,27,223.77000000000004,298.36,1,2,0,ok
nyc_suburban,layout_assign,way_813470224,1,39.14,39.14,1,1,0,ok
nyc_suburban,layout_assign,way_813470225,27,240.02999999999997,320.04,1,2,0,ok
nyc_suburban,layout_assign,way_813470226,1,30.73,30.73,1,1,0,ok
nyc_suburban,layout_assign,way_813470227,27,235.7699999999999,314.36,1,2,0,ok
nyc_suburban,layout_assign,way_813470228,1,23.82,23.82,1,1,0,ok
nyc_suburban,layout_assign,way_813470229,1,29.97,29.97,1,1,0,ok
nyc_suburban,layout_assign,way_813470230,27,252.27000000000004,336.3600000000001,1,2,0,ok
nyc_suburban,layout_assign,way_813470231,27,239.75999999999996,319.68,1,2,0,ok
nyc_suburban,layout_assign,way_813470232,27,308.2199999999999,410.9599999999999,1,2,0,ok
nyc_suburban,layout_assign,way_813470233,27,260.55,347.39999999999986,1,2,0,ok
nyc_suburban,layout_assign,way_813470234,1,25.07,25.07,1,1,0,ok
nyc_suburban,layout_assign,way_813470235,1,29.69,29.69,1,1,0,ok
nyc_suburban,layout_assign,way_813470236,27,349.5000000000001,466.0000000000001,1,2,0,ok
nyc_suburban,layout_assign,way_813470237,27,303.69,404.91999999999985,1,2,0,ok
nyc_suburban,layout_assign,way_813470238,1,23.73,23.73,1,1,0,ok
nyc_suburban,layout_assign,way_813470239,1,23.67,23.67,1,1,0,ok
nyc_suburban,layout_assign,way_813470240,27,314.0999999999999,418.80000000000007,1,2,0,ok
nyc_suburban,layout_assign,way_813470241,27,256.2900000000001,341.7200000000001,1,2,0,ok
nyc_suburban,layout_assign,way_813470242,27,282.6600000000001,376.88000000000005,1,2,0,ok
nyc_suburban,layout_assign,way_813470243,27,238.4399999999999,317.91999999999996,1,2,0,ok
nyc_suburban,layout_assign,way_813470244,1,27.48,27.48,1,1,0,ok
nyc_suburban,layout_assign,way_813470245,27,237.90000000000015,317.20000000000016,1,2,0,ok
nyc_suburban,layout_assign,way_813470246,1,26.02,26.02,1,1,0,ok
nyc_suburban,layout_assign,way_813470247,27,331.1400000000001,441.5200000000001,1,2,0,ok
nyc_suburban,layout_assign,way_813470248,1,32.75,32.75,1,1,0,ok
nyc_suburban,layout_assign,way_813470249,27,232.55999999999997,310.0800000000001,1,2,0,ok
nyc_suburban,layout_assign,way_813470250,27,242.39999999999992,323.2,1,2,0,ok
nyc_suburban,layout_assign,way_813470251,1,31.67,31.67,1,1,0,ok
nyc_suburban,layout_assign,way_813470252,1,36.87,36.87,1,1,0,ok
nyc_suburban,layout_assign,way_813470253,27,287.19,382.9199999999998,1,2,0,ok
nyc_suburban,layout_assign,way_813470254,1,20.91,20.91,1,1,0,ok
nyc_suburban,layout_assign,way_813470255,27,241.61999999999986,322.1599999999999,1,2,0,ok
nyc_suburban,layout_assign,way_813470256,27,248.82000000000005,331.76,1,2,0,ok
nyc_suburban,layout_assign,way_813470257,27,233.64000000000004,311.52,1,2,0,ok
nyc_suburban,layout_assign,way_813470258,1,57.05,57.05,1,1,0,ok
nyc_suburban,layout_assign,way_813470259,27,224.3099999999999,299.08,1,2,0,ok
nyc_suburban,layout_assign,way_813470260,27,282.6600000000001,376.88000000000005,1,2,0,ok
nyc_suburban,layout_assign,way_813473569,27,162.2400000000001,216.32000000000008,1,2,0,ok
nyc_suburban,layout_assign,way_813473570,27,251.75999999999988,335.67999999999995,1,2,0,ok
nyc_suburban,layout_assign,way_813473571,1,29.22,29.22,1,1,0,ok
nyc_suburban,layout_assign,way_813473572,27,339.6600000000001,452.88000000000005,1,2,0,ok
nyc_suburban,layout_assign,way_813473573,1,35.18,35.18,1,1,0,ok
nyc_suburban,layout_assign,way_813473574,27,295.17000000000013,393.5599999999999,1,2,0,ok
nyc_suburban,layout_assign,way_813473575,27,396.3899999999999,528.5199999999999,1,2,0,ok
nyc_suburban,layout_assign,way_813473576,27,397.46999999999997,529.96,1,2,0,ok
nyc_suburban,layout_assign,way_813473577,27,237.90000000000015,317.20000000000016,1,2,0,ok
nyc_suburban,layout_assign,way_813473578,1,22.45,22.45,1,1,0,ok
nyc_suburban,layout_assign,way_813473579,27,211.76999999999998,282.35999999999996,1,2,0,ok
nyc_suburban,layout_assign,way_813473580,27,206.19000000000005,274.9200000000001,1,2,0,ok
nyc_suburban,layout_assign,way_813473581,27,290.64000000000004,387.5200000000002,1,2,0,ok
nyc_suburban,layout_assign,way_813473582,1,36.32,36.32,1,1,0,ok
nyc_suburban,layout_assign,way_813473583,27,422.4900000000002,563.3200000000003,1,2,0,ok
nyc_suburban,layout_assign,way_813473584,27,245.61,327.48000000000013,1,2,0,ok
nyc_suburban,layout_assign,way_813473585,27,247.2,329.5999999999999,1,2,0,ok
nyc_suburban,layout_assign,way_813473586,27,274.91999999999985,366.5599999999999,1,2,0,ok
nyc_suburban,layout_assign,way_813473587,27,242.67000000000007,323.56000000000006,1,2,0,ok
nyc_suburban,layout_assign,way_813473588,27,594.5999999999999,792.8000000000003,1,2,0,ok
nyc_suburban,layout_assign,way_813473589,27,291.1800000000001,388.2400000000001,1,2,0,ok
nyc_suburban,layout_assign,way_813473590,1,43.11,43.11,1,1,0,ok
nyc_suburban,layout_assign,way_813473591,27,222.72000000000014,296.96000000000015,1,2,0,ok
nyc_suburban,layout_assign,way_813473592,27,447.5400000000001,596.72,1,2,0,ok
nyc_suburban,layout_assign,way_813473593,1,35.75,35.75,1,1,0,ok
nyc_suburban,layout_assign,way_813473594,27,358.5900000000001,478.12,1,2,0,ok
nyc_suburban,layout_assign,way_813473595,1,34.85,34.85,1,1,0,ok
nyc_suburban,layout_assign,way_813473596,27,441.15,588.2,1,2,0,ok
nyc_suburban,layout_assign,way_813473597,27,348.98999999999995,465.32000000000005,1,2,0,ok
nyc_suburban,layout_assign,way_813473598,27,226.98000000000005,302.64,1,2,0,ok
nyc_suburban,layout_assign,way_813473599,1,32.24,32.24,1,1,0,ok
nyc_suburban,layout_assign,way_813473600,1,29.08,29.08,1,1,0,ok
nyc_suburban,layout_assign,way_813473601,27,214.71000000000004,286.28,1,2,0,ok
nyc_suburban,layout_assign,way_813473602,1,29.04,29.04,1,1,0,ok
nyc_suburban,layout_assign,way_813473603,27,242.4299999999999,323.23999999999995,1,2,0,ok
nyc_suburban,layout_assign,way_813473604,27,263.48999999999984,351.3199999999999,1,2,0,ok
nyc_suburban,layout_assign,way_813473605,27,403.31999999999977,537.7599999999998,1,2,0,ok
nyc_suburban,layout_assign,way_813473606,27,223.77000000000004,298.36,1,2,0,ok
nyc_suburban,layout_assign,way_813473607,27,370.5600000000001,494.0800000000002,1,2,0,ok
nyc_suburban,layout_assign,way_813473608,1,43.59,43.59,1,1,0,ok
nyc_suburban,layout_assign,way_813473609,1,37.66,37.66,1,1,0,ok
nyc_suburban,layout_assign,way_813473610,1,79.59,79.59,1,1,0,ok
nyc_suburban,layout_assign,way_813473611,27,493.92000000000013,658.5599999999998,1,2,0,ok
nyc_suburban,layout_assign,way_813473613,27,301.8300000000002,402.43999999999994,1,2,0,ok
nyc_suburban,layout_assign,way_813473614,27,433.70999999999975,578.2799999999999,1,2,0,ok
nyc_suburban,layout_assign,way_813473615,27,299.97,399.96000000000004,1,2,0,ok
nyc_suburban,layout_assign,way_813473616,27,422.25000000000006,563.0000000000001,1,2,0,ok
nyc_suburban,layout_assign,way_813473617,1,36.35,36.35,1,1,0,ok
nyc_suburban,layout_assign,way_813473618,27,339.39000000000004,452.52000000000004,1,2,0,ok
nyc_suburban,layout_assign,way_813473619,1,23.76,23.76,1,1,0,ok
nyc_suburban,layout_assign,way_813473620,27,388.92,518.5600000000001,1,2,0,ok
nyc_suburban,layout_assign,way_813473621,27,632.9699999999998,843.9599999999998,1,2,0,ok
nyc_suburban,layout_assign,way_813473622,27,454.23000000000013,605.6400000000001,1,2,0,ok
nyc_suburban,layout_assign,way_813473623,27,388.40999999999997,517.8799999999999,1,2,0,ok
nyc_suburban,layout_assign,way_813473624,1,33.83,33.83,1,1,0,ok
nyc_suburban,layout_assign,way_813473625,1,63.72,63.72,1,1,0,ok
nyc_suburban,layout_assign,way_813473626,27,246.96000000000006,329.2799999999999,1,2,0,ok
nyc_suburban,layout_assign,way_813473627,27,423.56999999999994,564.7599999999999,1,2,0,ok
nyc_suburban,layout_assign,way_813473628,27,252.81000000000006,337.08000000000004,1,2,0,ok
nyc_suburban,layout_assign,way_813473629,1,26.64,26.64,1,1,0,ok
nyc_suburban,layout_assign,way_813473630,27,416.63999999999976,555.5199999999998,1,2,0,ok
nyc_suburban,layout_assign,way_813473631,27,322.62000000000023,430.16000000000014,1,2,0,ok
nyc_suburban,layout_assign,way_813473632,1,36.73,36.73,1,1,0,ok
nyc_suburban,layout_assign,way_813473633,27,413.46,551.28,1,2,0,ok
nyc_suburban,layout_assign,way_813473634,27,419.58000000000004,559.44,1,2,0,ok
nyc_suburban,layout_assign,way_813473635,1,24.2,24.2,1,1,0,ok
nyc_suburban,layout_assign,way_813473636,27,363.35999999999984,484.4799999999999,1,2,0,ok
nyc_suburban,layout_assign,way_813473637,27,362.03999999999985,482.7199999999998,1,2,0,ok
nyc_suburban,layout_assign,way_813473638,27,401.45999999999987,535.2799999999999,1,2,0,ok
nyc_suburban,layout_assign,way_813473639,1,27.49,27.49,1,1,0,ok
nyc_suburban,layout_assign,way_813473640,27,329.55,439.4000000000001,1,2,0,ok
nyc_suburban,layout_assign,way_813473641,27,419.58000000000004,559.44,1,2,0,ok
nyc_suburban,layout_assign,way_813473642,27,387.9,517.2,1,2,0,ok
nyc_suburban,layout_assign,way_813473643,27,243.7500000000001,325.0,1,2,0,ok
nyc_suburban,layout_assign,way_813473644,1,34.74,34.74,1,1,0,ok
nyc_suburban,layout_assign,way_813473645,27,398.55,531.4,1,2,0,ok
nyc_suburban,layout_assign,way_813473646,27,302.6100000000002,403.48000000000013,1,2,0,ok
nyc_suburban,layout_assign,way_813473647,1,63.25,63.25,1,1,0,ok
nyc_suburban,layout_assign,way_813473648,1,25.53,25.53,1,1,0,ok
nyc_suburban,layout_assign,way_813473649,27,395.33999999999986,527.1199999999998,1,2,0,ok
nyc_suburban,layout_assign,way_813473650,27,344.9699999999998,459.9599999999998,1,2,0,ok
nyc_suburban,layout_assign,way_813473651,1,40.21,40.21,1,1,0,ok
nyc_suburban,layout_assign,way_813473652,27,343.65000000000003,458.19999999999993,1,2,0,ok
nyc_suburban,layout_assign,way_813473653,1,37.23,37.23,1,1,0,ok
nyc_suburban,layout_assign,way_813473654,27,513.3599999999998,684.48,1,2,0,ok
nyc_suburban,layout_assign,way_813473655,27,395.8500000000002,527.8000000000002,1,2,0,ok
nyc_suburban,layout_assign,way_813473656,27,322.0799999999999,429.4399999999998,1,2,0,ok
nyc_suburban,layout_assign,way_815830298,6,115.47,115.47,1,1,1,ok
nyc_suburban,layout_assign,way_815830299,6,83.71,83.71,1,1,1,ok
nyc_suburban,layout_assign,way_815830301,6,80.06,80.06,1,1,1,ok
nyc_suburban,layout_assign,way_815830302,6,59.98,59.98,1,1,1,ok
nyc_suburban,layout_assign,way_815834476,6,147.70999999999998,147.70999999999998,1,1,1,ok
nyc_suburban,layout_assign,way_815834477,6,91.57,91.57,1,1,1,ok
nyc_suburban,layout_assign,way_815834479,6,163.00000000000003,163.00000000000003,1,1,1,ok
nyc_suburban,layout_assign,way_815834480,6,68.52,68.52,1,1,1,ok
nyc_suburban,layout_assign,way_815834481,6,96.1,96.1,1,1,1,ok
nyc_suburban,layout_assign,way_815834482,6,90.38,90.38,1,1,1,ok
nyc_suburban,layout_assign,way_815834484,6,85.46,85.46,1,1,1,ok
nyc_suburban,layout_assign,way_815834485,27,315.15000000000015,420.19999999999993,1,2,0,ok
nyc_suburban,layout_assign,way_815834487,27,409.20000000000016,545.6000000000001,1,2,0,ok
nyc_suburban,layout_assign,way_815834490,6,30.77,30.77,1,1,1,ok
nyc_suburban,layout_assign,way_815834491,6,98.18,98.18,1,1,1,ok
nyc_suburban,layout_assign,way_815834492,6,107.86,107.86,1,1,1,ok
nyc_suburban,layout_assign,way_815834493,6,90.91,90.91,1,1,1,ok
nyc_suburban,layout_assign,way_815834494,6,87.66999999999999,87.66999999999999,1,1,1,ok
nyc_suburban,layout_assign,way_815834495,27,240.02999999999997,320.04,1,2,0,ok
nyc_suburban,layout_assign,way_815834496,6,32.41,32.41,1,1,1,ok
nyc_suburban,layout_assign,way_815834663,27,156.6299999999999,208.83999999999995,1,2,0,ok
nyc_suburban,layout_assign,way_815835192,6,115.26999999999998,115.26999999999998,1,1,1,ok
nyc_suburban,layout_assign,way_815835198,6,124.63,124.63,1,1,1,ok
nyc_suburban,layout_assign,way_815835207,6,70.39,70.39,1,1,1,ok
nyc_suburban,layout_assign,way_815835209,6,175.58,175.58,1,1,1,ok
nyc_suburban,layout_assign,way_815835215,6,59.330000000000005,59.330000000000005,1,1,1,ok
nyc_suburban,layout_assign,way_815835217,6,78.65,78.65,1,1,1,ok
nyc_suburban,layout_assign,way_815835223,6,105.12,105.12,1,1,1,ok
nyc_suburban,layout_assign,way_815835238,6,91.88,91.88,1,1,1,ok
nyc_suburban,layout_assign,way_815835380,6,109.08,109.08,1,1,1,ok
nyc_suburban,layout_assign,way_815835392,6,85.74000000000001,85.74000000000001,1,1,1,ok
nyc_suburban,layout_assign,way_815835393,6,119.0,119.0,1,1,1,ok
nyc_suburban,layout_assign,way_815835398,6,117.14,117.14,1,1,1,ok
nyc_suburban,layout_assign,way_815835401,6,89.94,89.94,1,1,1,ok
nyc_suburban,layout_assign,way_815835420,6,83.42,83.42,1,1,1,ok
nyc_suburban,layout_assign,way_815835732,6,86.34,86.34,1,1,1,ok
nyc_suburban,layout_assign,way_815835733,6,133.59,133.59,1,1,1,ok
nyc_suburban,layout_assign,way_815835734,6,68.32,68.32,1,1,1,ok
nyc_suburban,layout_assign,way_815835735,6,126.28999999999999,126.28999999999999,1,1,1,ok
nyc_suburban,layout_assign,way_815835736,6,95.91999999999999,95.91999999999999,1,1,1,ok
nyc_suburban,layout_assign,way_815835737,6,92.36999999999999,92.36999999999999,1,1,1,ok
nyc_suburban,layout_assign,way_815835738,6,83.03,83.03,1,1,1,ok
nyc_suburban,layout_assign,way_815835739,6,121.07000000000001,121.07000000000001,1,1,1,ok
nyc_suburban,layout_assign,way_815835740,6,107.17999999999999,107.17999999999999,1,1,1,ok
nyc_suburban,layout_assign,way_815835741,6,78.28000000000002,78.28000000000002,1,1,1,ok
nyc_suburban,layout_assign,way_815835742,6,127.09000000000002,127.09000000000002,1,1,1,ok
nyc_suburban,layout_assign,way_815835743,6,111.5,111.5,1,1,1,ok
nyc_suburban,layout_assign,way_815835744,6,54.300000000000004,54.300000000000004,1,1,1,ok
nyc_suburban,layout_assign,way_815835745,6,61.45,61.45,1,1,1,ok
nyc_suburban,layout_assign,way_815835746,6,87.87,87.87,1,1,1,ok
nyc_suburban,layout_assign,way_815835748,6,59.69,59.69,1,1,1,ok
nyc_suburban,layout_assign,way_815835749,6,142.34,142.34,1,1,1,ok
nyc_suburban,layout_assign,way_815835750,6,77.4,77.4,1,1,1,ok
nyc_suburban,layout_assign,way_815835751,6,64.22,64.22,1,1,1,ok
nyc_suburban,layout_assign,way_815835752,6,59.43999999999999,59.43999999999999,1,1,1,ok
nyc_suburban,layout_assign,way_815835753,6,59.47,59.47,1,1,1,ok
nyc_suburban,layout_assign,way_815835754,6,74.12,74.12,1,1,1,ok
nyc_suburban,layout_assign,way_815835755,6,64.11,64.11,1,1,1,ok
nyc_suburban,layout_assign,way_815835757,6,64.11,64.11,1,1,1,ok
nyc_suburban,layout_assign,way_815835758,6,90.1,90.1,1,1,1,ok
nyc_suburban,layout_assign,way_815835760,6,56.95,56.95,1,1,1,ok
nyc_suburban,layout_assign,way_815835761,6,61.309999999999995,61.309999999999995,1,1,1,ok
nyc_suburban,layout_assign,way_815835762,6,72.68,72.68,1,1,1,ok
nyc_suburban,layout_assign,way_815835763,6,120.33000000000001,120.33000000000001,1,1,1,ok
nyc_suburban,layout_assign,way_815835764,6,141.4,141.4,1,1,1,ok
nyc_suburban,layout_assign,way_815835765,6,57.720000000000006,57.720000000000006,1,1,1,ok
nyc_suburban,layout_assign,way_815835766,6,106.5,106.5,1,1,1,ok
nyc_suburban,layout_assign,way_815835767,6,53.14,53.14,1,1,1,ok
nyc_suburban,layout_assign,way_815835768,6,81.56,81.56,1,1,1,ok
nyc_suburban,layout_assign,way_815835769,6,113.54,113.54,1,1,1,ok
nyc_suburban,layout_assign,way_815835770,6,120.17000000000002,120.17000000000002,1,1,1,ok
nyc_suburban,layout_assign,way_815835772,6,90.29,90.29,1,1,1,ok
nyc_suburban,layout_assign,way_815835773,6,123.9,123.9,1,1,1,ok
nyc_suburban,layout_assign,way_815835774,6,86.37,86.37,1,1,1,ok
nyc_suburban,layout_assign,way_815835775,6,97.16999999999999,97.16999999999999,1,1,1,ok
nyc_suburban,layout_assign,way_815835776,6,111.17,111.17,1,1,1,ok
nyc_suburban,layout_assign,way_815835777,6,110.65,110.65,1,1,1,ok
nyc_suburban,layout_assign,way_815835778,6,81.73,81.73,1,1,1,ok
nyc_suburban,layout_assign,way_815835958,6,96.77,96.77,1,1,1,ok
nyc_suburban,layout_assign,way_815835960,6,244.73999999999998,244.73999999999998,1,1,1,ok
nyc_suburban,layout_assign,way_815835961,6,85.43,85.43,1,1,1,ok
nyc_suburban,layout_assign,way_815835964,6,255.57000000000002,255.57000000000002,1,1,1,ok
nyc_suburban,layout_assign,way_815835966,6,82.66,82.66,1,1,1,ok
nyc_suburban,layout_assign,way_815835967,6,80.94,80.94,1,1,1,ok
nyc_suburban,layout_assign,way_815835968,6,152.14000000000001,152.14000000000001,1,1,1,ok
nyc_suburban,layout_assign,way_815835969,6,86.82,86.82,1,1,1,ok
nyc_suburban,layout_assign,way_815835971,6,65.17999999999999,65.17999999999999,1,1,1,ok
nyc_suburban,layout_assign,way_815835972,6,81.41999999999999,81.41999999999999,1,1,1,ok
nyc_suburban,layout_assign,way_815835973,6,123.1,123.1,1,1,1,ok
nyc_suburban,layout_assign,way_815835974,6,158.31000000000003,158.31000000000003,1,1,1,ok
nyc_suburban,layout_assign,way_815835975,6,139.9,139.9,1,1,1,ok
nyc_suburban,layout_assign,way_815835977,6,97.76,97.76,1,1,1,ok
nyc_suburban,layout_assign,way_815835978,6,88.17999999999999,88.17999999999999,1,1,1,ok
nyc_suburban,layout_assign,way_815835980,6,104.8,104.8,1,1,1,ok
nyc_suburban,layout_assign,way_815835982,6,106.07999999999998,106.07999999999998,1,1,1,ok
nyc_suburban,layout_assign,way_815835983,6,105.74,105.74,1,1,1,ok
nyc_suburban,layout_assign,way_815835986,6,95.17,95.17,1,1,1,ok
nyc_suburban,layout_assign,way_815835989,6,154.34999999999997,154.34999999999997,1,1,1,ok
nyc_suburban,layout_assign,way_815835993,6,150.29999999999998,150.29999999999998,1,1,1,ok
nyc_suburban,layout_assign,way_815835994,6,115.02,115.02,1,1,1,ok
nyc_suburban,layout_assign,way_815838735,6,99.41000000000001,99.41000000000001,1,1,1,ok
nyc_suburban,layout_assign,way_815838736,6,73.30000000000001,73.30000000000001,1,1,1,ok
nyc_suburban,layout_assign,way_815838743,6,83.99000000000001,83.99000000000001,1,1,1,ok
nyc_suburban,layout_assign,way_815838751,6,77.67999999999999,77.67999999999999,1,1,1,ok
nyc_suburban,layout_assign,way_815838757,6,124.94000000000001,124.94000000000001,1,1,1,ok
nyc_suburban,layout_assign,way_815838762,6,91.17,91.17,1,1,1,ok
nyc_suburban,layout_assign,way_845748782,1,39.47,39.47,1,1,0,ok
nyc_suburban,layout_assign,way_845748783,27,326.3399999999999,435.11999999999995,1,2,0,ok
nyc_suburban,layout_assign,way_845748784,27,303.69,404.91999999999985,1,2,0,ok
nyc_suburban,layout_assign,way_845748785,27,358.04999999999995,477.4,1,2,0,ok
nyc_suburban,layout_assign,way_845748786,27,248.01000000000002,330.68,1,2,0,ok
nyc_suburban,layout_assign,way_845748787,1,40.68,40.68,1,1,0,ok
nyc_suburban,layout_assign,way_845748788,27,457.14000000000027,609.5200000000001,1,2,0,ok
nyc_suburban,layout_assign,way_845748789,27,455.8200000000002,607.7600000000001,1,2,0,ok
nyc_suburban,layout_assign,way_845748790,27,240.54,320.7199999999999,1,2,0,ok
nyc_suburban,layout_assign,way_845748791,1,54.91,54.91,1,1,0,ok
nyc_suburban,layout_assign,way_845748792,27,260.52,347.3599999999999,1,2,0,ok
nyc_suburban,layout_assign,way_845748793,27,250.94999999999985,334.6000000000001,1,2,0,ok
nyc_suburban,layout_assign,way_845748794,1,25.46,25.46,1,1,0,ok
nyc_suburban,layout_assign,way_845748795,27,410.79,547.72,1,2,0,ok
nyc_suburban,layout_assign,way_845748796,1,25.22,25.22,1,1,0,ok
nyc_suburban,layout_assign,way_845748797,27,402.27000000000015,536.3600000000001,1,2,0,ok
nyc_suburban,layout_assign,way_845748798,1,29.51,29.51,1,1,0,ok
nyc_suburban,layout_assign,way_845748799,27,297.84000000000003,397.12000000000006,1,2,0,ok
nyc_suburban,layout_assign,way_845748800,27,327.1499999999999,436.19999999999976,1,2,0,ok
nyc_suburban,layout_assign,way_845748801,27,526.4099999999999,701.8799999999999,1,2,0,ok
nyc_suburban,layout_assign,way_845748802,27,344.18999999999994,458.9200000000001,1,2,0,ok
nyc_suburban,layout_assign,way_845748803,1,52.45,52.45,1,1,0,ok
nyc_suburban,layout_assign,way_845748804,27,274.65000000000003,366.2,1,2,0,ok
nyc_suburban,layout_assign,way_845748805,27,366.84,489.1199999999999,1,2,0,ok
nyc_suburban,layout_assign,way_845748806,27,291.45,388.59999999999997,1,2,0,ok
nyc_suburban,layout_assign,way_845748807,27,506.42999999999995,675.24,1,2,0,ok
nyc_suburban,layout_assign,way_845748808,27,404.1300000000001,538.8400000000001,1,2,0,ok
nyc_suburban,layout_assign,way_845748809,27,452.87999999999994,603.84,1,2,0,ok
nyc_suburban,layout_assign,way_845748810,27,298.89000000000004,398.52000000000027,1,2,0,ok
nyc_suburban,layout_assign,way_845748811,27,523.7400000000002,698.3199999999998,1,2,0,ok
nyc_suburban,layout_assign,way_845748812,1,33.21,33.21,1,1,0,ok
nyc_suburban,layout_assign,way_845748813,27,385.23,513.64,1,2,0,ok
nyc_suburban,layout_assign,way_845748814,27,340.20000000000005,453.59999999999985,1,2,0,ok
nyc_suburban,layout_assign,way_845748815,1,68.77,68.77,1,1,0,ok
nyc_suburban,layout_assign,way_845748816,1,28.81,28.81,1,1,0,ok
nyc_suburban,layout_assign,way_845748817,27,393.45,524.5999999999999,1,2,0,ok
nyc_suburban,layout_assign,way_845748818,27,353.52000000000004,471.3599999999999,1,2,0,ok
nyc_suburban,layout_assign,way_845748819,1,29.66,29.66,1,1,0,ok
nyc_suburban,layout_assign,way_845748820,27,405.75000000000017,541.0000000000002,1,2,0,ok
nyc_suburban,layout_assign,way_845748821,27,216.06000000000006,288.08000000000004,1,2,0,ok
nyc_suburban,layout_assign,way_845748822,27,566.37,755.16,1,2,0,ok
