osm_id,year_built,data_quality_flag,run2_archetype,head_vintage,head_vintage_tier,e02_vintage,e02_archetype,cell
way/265301972,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,nyc_centre
way/265301973,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,nyc_centre
way/265301975,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,nyc_centre
way/265301976,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265301979,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265301980,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265301981,,"generic_tag,no_function,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,nyc_centre
way/265301982,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265301984,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265301986,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265301987,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,nyc_centre
way/265301988,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265301991,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265301993,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265301995,2018.0,,SuperTallBuilding,90.1-2019,OBSERVED_YEAR,90.1-2019,SuperTallBuilding,nyc_centre
way/265301998,,"generic_tag,no_function,no_year",TallBuilding,DOERefPre1980,HOTDECK_NEIGHBOR_MED,DOERefPre1980,TallBuilding,nyc_centre
way/265302002,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265302004,,"generic_tag,no_floors,no_function,no_year",LargeOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,LargeOffice,nyc_centre
way/265302008,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,nyc_centre
way/265302011,,"generic_tag,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265302016,,"generic_tag,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265302023,,"generic_tag,no_floors,no_function,no_year",LargeOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,LargeOffice,nyc_centre
way/265302028,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,nyc_centre
way/265302031,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265302034,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265302037,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265302040,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,nyc_centre
way/265302042,,"generic_tag,no_floors,no_function,no_year",LargeOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,LargeOffice,nyc_centre
way/265302043,,"generic_tag,no_floors,no_function,no_year",TallBuilding,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,TallBuilding,nyc_centre
way/265302044,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265302045,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265302047,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265302048,,"no_floors,no_year",RetailStandalone,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,RetailStandalone,nyc_centre
way/265302050,,"generic_tag,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265302051,,no_year,RetailStandalone,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,RetailStandalone,nyc_centre
way/265302059,1917.0,"generic_tag,no_floors,no_function",TallBuilding,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,TallBuilding,nyc_centre
way/265302062,1930.0,"generic_tag,no_floors,no_function,no_height",MediumOffice,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MediumOffice,nyc_centre
way/265302063,,"generic_tag,no_floors,no_function,no_year",LargeOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,LargeOffice,nyc_centre
way/265302064,,"generic_tag,no_floors,no_function,no_year",LargeOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,LargeOffice,nyc_centre
way/265302066,,"generic_tag,no_floors,no_function,no_year",TallBuilding,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,TallBuilding,nyc_centre
way/265302068,,no_year,LargeOffice,DOERefPre1980,HOTDECK_NEIGHBOR_HIGH,DOERefPre1980,LargeOffice,nyc_centre
way/265302069,1901.0,"generic_tag,no_floors",LargeOffice,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,LargeOffice,nyc_centre
way/265302070,1922.0,"generic_tag,no_function",LargeOffice,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,LargeOffice,nyc_centre
way/265302071,,"generic_tag,no_floors,no_function,no_year",LargeOffice,DOERef1980to2004,HOTDECK_NEIGHBOR_HIGH,DOERef1980to2004,LargeOffice,nyc_centre
way/265302072,,"generic_tag,no_function,no_year",LargeOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,LargeOffice,nyc_centre
way/265302075,1950.0,"generic_tag,no_floors,no_function,no_height",LargeOffice,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,LargeOffice,nyc_centre
way/265302076,1911.0,"no_floors,no_height",Courthouse,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,Courthouse,nyc_centre
way/265302078,,"generic_tag,no_floors,no_function,no_year",LargeOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,LargeOffice,nyc_centre
way/265302079,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265302080,,"generic_tag,no_floors,no_function,no_year",SuperTallBuilding,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SuperTallBuilding,nyc_centre
way/265302081,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265302082,,"generic_tag,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265302083,,"generic_tag,no_floors,no_function,no_year",LargeOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,LargeOffice,nyc_centre
way/265302086,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265302087,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,nyc_centre
way/265302089,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,nyc_centre
way/265302090,1927.0,"generic_tag,no_floors,no_function,no_height",MediumOffice,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MediumOffice,nyc_centre
way/265302091,,"generic_tag,no_floors,no_function,no_year",LargeOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,LargeOffice,nyc_centre
way/265302092,1920.0,"generic_tag,no_function",LargeOffice,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,LargeOffice,nyc_centre
way/265302094,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,HOTDECK_NEIGHBOR_HIGH,DOERefPre1980,MediumOffice,nyc_centre
way/265302095,,"generic_tag,no_floors,no_function,no_year",TallBuilding,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,TallBuilding,nyc_centre
way/265302097,,"generic_tag,no_floors,no_function,no_year",TallBuilding,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,TallBuilding,nyc_centre
way/265302098,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,nyc_centre
way/265302100,,"generic_tag,no_floors,no_function,no_year",LargeOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,LargeOffice,nyc_centre
way/265302101,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,nyc_centre
way/265302103,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,nyc_centre
way/265302106,1928.0,"generic_tag,no_floors,no_function,no_height",MediumOffice,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MediumOffice,nyc_centre
way/265302107,,"generic_tag,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265302108,,"generic_tag,no_floors,no_function,no_year",TallBuilding,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,TallBuilding,nyc_centre
way/265302110,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265302111,,"generic_tag,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265302112,,"generic_tag,no_floors,no_function,no_year",TallBuilding,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,TallBuilding,nyc_centre
way/265302115,,"generic_tag,no_floors,no_function,no_year",TallBuilding,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,TallBuilding,nyc_centre
way/265302116,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,nyc_centre
way/265302117,,"generic_tag,no_floors,no_function,no_year",TallBuilding,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,TallBuilding,nyc_centre
way/265302118,,"generic_tag,no_floors,no_function,no_year",TallBuilding,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,TallBuilding,nyc_centre
way/265302121,1957.0,"no_floors,no_height",LargeOffice,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,LargeOffice,nyc_centre
way/265302122,,"generic_tag,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265302123,,"no_floors,no_year",LargeOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,LargeOffice,nyc_centre
way/265302124,,"generic_tag,no_floors,no_function,no_year",TallBuilding,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,TallBuilding,nyc_centre
way/265302125,,no_year,LargeOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,LargeOffice,nyc_centre
way/265302141,,"generic_tag,no_floors,no_function,no_year",TallBuilding,90.1-2013,HOTDECK_NEIGHBOR_HIGH,90.1-2013,TallBuilding,nyc_centre
way/265302142,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,nyc_centre
way/265302143,,"generic_tag,no_floors,no_function,no_year",LargeOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,LargeOffice,nyc_centre
way/265302147,,"generic_tag,no_floors,no_function,no_year",LargeOffice,DOERefPre1980,HOTDECK_NEIGHBOR_HIGH,DOERefPre1980,LargeOffice,nyc_centre
way/265302149,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,nyc_centre
way/265302151,,"generic_tag,no_floors,no_function,no_year",TallBuilding,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,TallBuilding,nyc_centre
way/265302152,1926.0,"generic_tag,no_floors,no_function,no_height",MediumOffice,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MediumOffice,nyc_centre
way/265302154,,"generic_tag,no_function,no_year",LargeOffice,DOERefPre1980,HOTDECK_NEIGHBOR_HIGH,DOERefPre1980,LargeOffice,nyc_centre
way/265302156,,"generic_tag,no_floors,no_function,no_year",TallBuilding,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,TallBuilding,nyc_centre
way/265302157,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,nyc_centre
way/265302158,,"generic_tag,no_floors,no_function,no_year",TallBuilding,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,TallBuilding,nyc_centre
way/265302159,,"generic_tag,no_floors,no_function,no_year",TallBuilding,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,TallBuilding,nyc_centre
way/265302160,,"generic_tag,no_floors,no_function,no_year",TallBuilding,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,TallBuilding,nyc_centre
way/265302161,,"generic_tag,no_function,no_year",MediumOffice,DOERefPre1980,HOTDECK_NEIGHBOR_HIGH,DOERefPre1980,MediumOffice,nyc_centre
way/265302163,,"generic_tag,no_floors,no_function,no_year",LargeOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,LargeOffice,nyc_centre
way/265302164,2014.0,"generic_tag,no_function",TallBuilding,90.1-2013,OBSERVED_YEAR,90.1-2013,TallBuilding,nyc_centre
way/265302165,1963.0,"generic_tag,no_floors,no_function,no_height",MediumOffice,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MediumOffice,nyc_centre
way/265302168,1906.0,,LargeHotel,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,LargeHotel,nyc_centre
way/265302169,1930.0,,TallBuilding,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,TallBuilding,nyc_centre
way/265302170,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,HOTDECK_NEIGHBOR_HIGH,DOERefPre1980,MediumOffice,nyc_centre
way/265302172,1931.0,"generic_tag,no_floors,no_function,no_height",LargeOffice,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,LargeOffice,nyc_centre
way/265302177,1986.0,,MidriseApartment,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,MidriseApartment,nyc_centre
way/265320169,1924.0,no_floors,OpenUBEMUnknown,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,OpenUBEMUnknown,nyc_centre
way/265320175,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,nyc_centre
way/265320176,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265320177,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265320178,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265320179,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,nyc_centre
way/265320181,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265320244,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,nyc_centre
way/265320250,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,nyc_centre
way/265320251,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265320254,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,nyc_centre
way/265320258,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265424275,1990.0,,TallBuilding,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,TallBuilding,nyc_centre
way/265424277,,"generic_tag,no_function,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,nyc_centre
way/265424278,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,nyc_centre
way/265424281,,"generic_tag,no_function,no_year",MediumOffice,DOERefPre1980,HOTDECK_NEIGHBOR_HIGH,DOERefPre1980,MediumOffice,nyc_centre
way/265424282,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,nyc_centre
way/265424283,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265424285,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,nyc_centre
way/265424286,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265424287,,"generic_tag,no_floors,no_function,no_year",TallBuilding,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,TallBuilding,nyc_centre
way/265424288,,"generic_tag,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265424289,,"generic_tag,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265424290,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265424292,,"generic_tag,no_floors,no_function,no_year",TallBuilding,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,TallBuilding,nyc_centre
way/265424293,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,HOTDECK_NEIGHBOR_HIGH,DOERefPre1980,MediumOffice,nyc_centre
way/265424315,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265424318,1924.0,"generic_tag,no_function",SmallOffice,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,SmallOffice,nyc_centre
way/265424322,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265424325,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265424328,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265424331,1986.0,"generic_tag,no_floors,no_function,no_height",MediumOffice,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,MediumOffice,nyc_centre
way/265424333,,no_year,MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,nyc_centre
way/265424344,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265424350,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,nyc_centre
way/265424359,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,HOTDECK_NEIGHBOR_HIGH,DOERefPre1980,MediumOffice,nyc_centre
way/265424368,1970.0,"no_floors,no_height",LargeOffice,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,LargeOffice,nyc_centre
way/265424370,1926.0,"generic_tag,no_floors,no_function,no_height",MediumOffice,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MediumOffice,nyc_centre
way/265424373,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,nyc_centre
way/265424380,,"generic_tag,no_floors,no_function,no_height,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,nyc_centre
way/265424381,2008.0,"generic_tag,no_floors,no_function,no_height",MediumOffice,90.1-2007,OBSERVED_YEAR,90.1-2007,MediumOffice,nyc_centre
way/265424383,1989.0,"generic_tag,no_floors,no_function",MediumOffice,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,MediumOffice,nyc_centre
way/265424392,,"generic_tag,no_floors,no_function,no_year",TallBuilding,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,TallBuilding,nyc_centre
way/265424396,1917.0,"generic_tag,no_function",TallBuilding,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,TallBuilding,nyc_centre
way/265424408,1953.0,"generic_tag,no_floors,no_function,no_height",LargeOffice,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,LargeOffice,nyc_centre
way/265424410,,"generic_tag,no_floors,no_function,no_year",TallBuilding,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,TallBuilding,nyc_centre
way/265424412,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,nyc_centre
way/265424415,,"generic_tag,no_floors,no_function,no_year",LargeOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,LargeOffice,nyc_centre
way/265424423,2003.0,"generic_tag,no_floors,no_function",MediumOffice,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,MediumOffice,nyc_centre
way/265424428,,"generic_tag,no_floors,no_function,no_year",LargeOffice,DOERefPre1980,HOTDECK_NEIGHBOR_HIGH,DOERefPre1980,LargeOffice,nyc_centre
way/265424430,,"generic_tag,no_floors,no_function,no_year",LargeOffice,DOERefPre1980,HOTDECK_NEIGHBOR_HIGH,DOERefPre1980,LargeOffice,nyc_centre
way/265424435,,"no_floors,no_year",TallBuilding,DOERefPre1980,HOTDECK_NEIGHBOR_HIGH,DOERefPre1980,TallBuilding,nyc_centre
way/265424438,1929.0,"generic_tag,no_floors,no_function,no_height",MediumOffice,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MediumOffice,nyc_centre
way/265424440,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,nyc_centre
way/265424444,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,nyc_centre
