cell,osm_id,archetype_id,num_floors,n_proto,old_status,old_multiplier,new_status,new_multiplier,changed
nyc_urban,way/280621259,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621260,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621261,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621262,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621263,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/280621264,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621265,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/280621266,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621267,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621268,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621269,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621270,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621271,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621272,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621273,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621274,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621275,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621276,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621277,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621278,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621279,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621280,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621281,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621283,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621284,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621285,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621286,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621287,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621288,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621290,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621291,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621293,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621295,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621299,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621300,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621302,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621304,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621306,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621309,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621311,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621317,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/280621319,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621321,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621323,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/280621325,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621327,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621329,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621332,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621334,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/280621338,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621340,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621341,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621344,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/280621348,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621350,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621352,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621354,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621356,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621360,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621361,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621365,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621367,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621369,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621373,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/280621375,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621376,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621382,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621384,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621386,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621390,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621392,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621394,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621396,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621398,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621400,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621405,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621407,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/280621409,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621411,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621413,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621415,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621417,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621421,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621423,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/280621425,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621427,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621429,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621431,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621433,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/280621435,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621437,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621439,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621441,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621447,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621449,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621451,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621452,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621455,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621457,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/280621459,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621460,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621464,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621466,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621468,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621470,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621472,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/280621473,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621475,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621477,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621479,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621481,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621483,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621484,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621488,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621490,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621492,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621494,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/280621495,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621497,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621498,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621499,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621500,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621502,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621503,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621504,LargeOffice,9,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621505,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621506,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/280621507,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621508,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621509,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621510,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/280621512,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/280621514,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/280621515,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/280621518,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/280621519,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621521,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/280621522,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/280621523,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/280621524,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/280621525,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/280621526,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621527,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/280621531,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/280621533,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621534,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/280621536,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/280621537,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/280621538,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/280621540,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/280621541,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/280621542,SmallOffice,6,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621543,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/280621544,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/280621545,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621546,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/280621547,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/280621549,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/280621551,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/280621552,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621553,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/280621554,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/280621555,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621556,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/280621557,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/280621558,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/280621559,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/280621560,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/280621561,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621562,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/280621563,MediumOffice,6,3,applied,4.0,applied,4.0,False
nyc_urban,way/280621565,SmallOffice,6,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621567,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621570,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/280621574,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621580,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621582,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/280621586,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/280621587,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621588,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/280621589,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621591,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/280621593,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/280621597,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/280621600,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621601,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621603,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/280621605,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621606,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621608,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621609,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/280621611,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/280621613,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/280621614,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344619,MidriseApartment,6,3,applied,4.0,applied,2.0,False
nyc_urban,way/281344620,MediumOffice,7,3,applied,5.0,applied,5.0,False
nyc_urban,way/281344622,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/281344623,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344624,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344630,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/281344634,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/281344637,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344638,MediumOffice,4,3,applied,2.0,applied,2.0,False
nyc_urban,way/281344639,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344641,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344643,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344645,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344646,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344647,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344648,MidriseApartment,6,3,applied,4.0,applied,2.0,False
nyc_urban,way/281344649,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344650,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344651,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344652,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344654,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/281344655,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344656,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344657,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/281344658,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344659,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344660,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344661,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344662,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/281344663,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344664,MidriseApartment,1,3,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/281344665,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344666,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/281344667,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344668,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344670,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344671,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344674,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/281344675,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344677,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344681,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344683,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/281344684,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344685,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/281344686,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344687,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344688,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344689,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344691,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344693,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344694,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344695,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344696,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344697,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344698,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344699,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344700,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344701,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344702,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344703,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344704,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344705,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344706,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344707,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344708,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344709,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344710,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344711,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344712,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344713,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/281344714,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/281344715,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344716,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344718,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344719,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344720,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344721,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344722,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344723,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344724,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344725,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344746,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/281344748,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/281344749,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344750,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344751,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344752,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344753,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344754,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344755,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344756,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344757,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344758,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344759,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344760,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344761,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344762,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344765,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344766,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344767,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344768,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/281344769,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344770,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344771,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/281344776,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/281344886,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/281344890,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344891,LargeOffice,7,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344894,LargeOffice,20,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_urban,way/281344895,SmallOffice,2,2,identity,,identity,,False
nyc_urban,way/281344896,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_urban,way/281344903,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
