zone_name,north_axis_deg,origin_x,origin_y,origin_z,centroid_x,centroid_y,centroid_z,zone_type,zone_multiplier,zone_list_multiplier,min_x,max_x,min_y,max_y,min_z,max_z,ceiling_height,volume,inside_convection_algo,outside_convection_algo,floor_area,ext_gross_wall_area,ext_net_wall_area,ext_window_area,n_surfaces,n_subsurfaces,n_shading_subsurfaces,part_of_total_building_area,cell,stem,mode,run_label,extent_x,extent_y,extent_z,footprint_diagonal_m,aspect_ratio,volume_over_floor_area,volume_consistency_ratio,floor_index,is_top_floor_zone,has_fatal,cause_class,severe_line_text,n_severe_total,run_severe_zone_name,run_severe_zone_name_independent_reread,is_blowup_zone
RELATION/6356830_F12_WHOLE,0.0,0.0,0.0,0.0,0.49,-2.74,43.75,1,1,1,-19.15,20.78,-30.14,33.98,42.0,45.5,3.5,7498.3,TARP,DOE-2,2142.37,872.23,523.68,348.54,40,38,0,Yes,la_urban,relation_6356830,floor,background,39.93,64.12,3.5,75.53660900517046,1.605810167793639,3.5000023338638986,1.0000006668182568,12.0,False,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356830_F13_WHOLE,0.0,0.0,0.0,0.0,0.49,-2.74,47.25,1,1,1,-19.15,20.78,-30.14,33.98,45.5,49.0,3.5,7498.3,TARP,DOE-2,2142.37,872.23,523.68,348.54,40,38,0,Yes,la_urban,relation_6356830,floor,background,39.93,64.12,3.5,75.53660900517046,1.605810167793639,3.5000023338638986,1.0000006668182568,13.0,True,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356830_F0_WHOLE,0.0,0.0,0.0,0.0,0.49,-2.74,1.75,1,1,1,-19.15,20.78,-30.14,33.98,0.0,3.5,3.5,7498.3,TARP,DOE-2,2142.37,872.23,523.68,348.54,40,38,0,Yes,la_urban,relation_6356830,layout_assign,background,39.93,64.12,3.5,75.53660900517046,1.605810167793639,3.5000023338638986,1.0000006668182568,0.0,False,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356830_F1_WHOLE,0.0,0.0,0.0,0.0,0.49,-2.74,5.25,1,1,1,-19.15,20.78,-30.14,33.98,3.5,7.0,3.5,7498.3,TARP,DOE-2,2142.37,872.23,523.68,348.54,40,38,0,Yes,la_urban,relation_6356830,layout_assign,background,39.93,64.12,3.5,75.53660900517046,1.605810167793639,3.5000023338638986,1.0000006668182568,1.0,False,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356830_F2_WHOLE,0.0,0.0,0.0,0.0,0.49,-2.74,8.75,1,1,1,-19.15,20.78,-30.14,33.98,7.0,10.5,3.5,7498.3,TARP,DOE-2,2142.37,872.23,523.68,348.54,40,38,0,Yes,la_urban,relation_6356830,layout_assign,background,39.93,64.12,3.5,75.53660900517046,1.605810167793639,3.5000023338638986,1.0000006668182568,2.0,False,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356830_F3_WHOLE,0.0,0.0,0.0,0.0,0.49,-2.74,12.25,1,1,1,-19.15,20.78,-30.14,33.98,10.5,14.0,3.5,7498.3,TARP,DOE-2,2142.37,872.23,523.68,348.54,40,38,0,Yes,la_urban,relation_6356830,layout_assign,background,39.93,64.12,3.5,75.53660900517046,1.605810167793639,3.5000023338638986,1.0000006668182568,3.0,False,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356830_F4_WHOLE,0.0,0.0,0.0,0.0,0.49,-2.74,15.75,1,1,1,-19.15,20.78,-30.14,33.98,14.0,17.5,3.5,7498.3,TARP,DOE-2,2142.37,872.23,523.68,348.54,40,38,0,Yes,la_urban,relation_6356830,layout_assign,background,39.93,64.12,3.5,75.53660900517046,1.605810167793639,3.5000023338638986,1.0000006668182568,4.0,False,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356830_F5_WHOLE,0.0,0.0,0.0,0.0,0.49,-2.74,19.25,1,1,1,-19.15,20.78,-30.14,33.98,17.5,21.0,3.5,7498.3,TARP,DOE-2,2142.37,872.23,523.68,348.54,40,38,0,Yes,la_urban,relation_6356830,layout_assign,background,39.93,64.12,3.5,75.53660900517046,1.605810167793639,3.5000023338638986,1.0000006668182568,5.0,False,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356830_F6_WHOLE,0.0,0.0,0.0,0.0,0.49,-2.74,22.75,1,1,1,-19.15,20.78,-30.14,33.98,21.0,24.5,3.5,7498.3,TARP,DOE-2,2142.37,872.23,523.68,348.54,40,38,0,Yes,la_urban,relation_6356830,layout_assign,background,39.93,64.12,3.5,75.53660900517046,1.605810167793639,3.5000023338638986,1.0000006668182568,6.0,False,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356830_F7_WHOLE,0.0,0.0,0.0,0.0,0.49,-2.74,26.25,1,1,1,-19.15,20.78,-30.14,33.98,24.5,28.0,3.5,7498.3,TARP,DOE-2,2142.37,872.23,523.68,348.54,40,38,0,Yes,la_urban,relation_6356830,layout_assign,background,39.93,64.12,3.5,75.53660900517046,1.605810167793639,3.5000023338638986,1.0000006668182568,7.0,False,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356830_F8_WHOLE,0.0,0.0,0.0,0.0,0.49,-2.74,29.75,1,1,1,-19.15,20.78,-30.14,33.98,28.0,31.5,3.5,7498.3,TARP,DOE-2,2142.37,872.23,523.68,348.54,40,38,0,Yes,la_urban,relation_6356830,layout_assign,background,39.93,64.12,3.5,75.53660900517046,1.605810167793639,3.5000023338638986,1.0000006668182568,8.0,False,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356830_F9_WHOLE,0.0,0.0,0.0,0.0,0.49,-2.74,33.25,1,1,1,-19.15,20.78,-30.14,33.98,31.5,35.0,3.5,7498.3,TARP,DOE-2,2142.37,872.23,523.68,348.54,40,38,0,Yes,la_urban,relation_6356830,layout_assign,background,39.93,64.12,3.5,75.53660900517046,1.605810167793639,3.5000023338638986,1.0000006668182568,9.0,False,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356830_F10_WHOLE,0.0,0.0,0.0,0.0,0.49,-2.74,36.75,1,1,1,-19.15,20.78,-30.14,33.98,35.0,38.5,3.5,7498.3,TARP,DOE-2,2142.37,872.23,523.68,348.54,40,38,0,Yes,la_urban,relation_6356830,layout_assign,background,39.93,64.12,3.5,75.53660900517046,1.605810167793639,3.5000023338638986,1.0000006668182568,10.0,False,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356830_F11_WHOLE,0.0,0.0,0.0,0.0,0.49,-2.74,40.25,1,1,1,-19.15,20.78,-30.14,33.98,38.5,42.0,3.5,7498.3,TARP,DOE-2,2142.37,872.23,523.68,348.54,40,38,0,Yes,la_urban,relation_6356830,layout_assign,background,39.93,64.12,3.5,75.53660900517046,1.605810167793639,3.5000023338638986,1.0000006668182568,11.0,False,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356830_F12_WHOLE,0.0,0.0,0.0,0.0,0.49,-2.74,43.75,1,1,1,-19.15,20.78,-30.14,33.98,42.0,45.5,3.5,7498.3,TARP,DOE-2,2142.37,872.23,523.68,348.54,40,38,0,Yes,la_urban,relation_6356830,layout_assign,background,39.93,64.12,3.5,75.53660900517046,1.605810167793639,3.5000023338638986,1.0000006668182568,12.0,False,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356830_F13_WHOLE,0.0,0.0,0.0,0.0,0.49,-2.74,47.25,1,1,1,-19.15,20.78,-30.14,33.98,45.5,49.0,3.5,7498.3,TARP,DOE-2,2142.37,872.23,523.68,348.54,40,38,0,Yes,la_urban,relation_6356830,layout_assign,background,39.93,64.12,3.5,75.53660900517046,1.605810167793639,3.5000023338638986,1.0000006668182568,13.0,True,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356862_F0_WHOLE,0.0,0.0,0.0,0.0,0.49,2.05,1.75,1,1,1,-19.45,18.82,-13.28,14.15,0.0,3.5,3.5,10.0,TARP,DOE-2,990.15,456.8,360.97,95.83,10,8,0,Yes,la_urban,relation_6356862,auto,background,38.269999999999996,27.43,3.5,47.08500610597815,1.3951877506379875,0.010099479876786346,0.0028855656790818134,0.0,False,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356862_F1_WHOLE,0.0,0.0,0.0,0.0,0.49,2.05,5.25,1,1,1,-19.45,18.82,-13.28,14.15,3.5,7.0,3.5,10.0,TARP,DOE-2,990.15,456.8,360.97,95.83,10,8,0,Yes,la_urban,relation_6356862,auto,background,38.269999999999996,27.43,3.5,47.08500610597815,1.3951877506379875,0.010099479876786346,0.0028855656790818134,1.0,False,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356862_F2_WHOLE,0.0,0.0,0.0,0.0,0.49,2.05,8.75,1,1,1,-19.45,18.82,-13.28,14.15,7.0,10.5,3.5,10.0,TARP,DOE-2,990.15,456.8,360.97,95.83,10,8,0,Yes,la_urban,relation_6356862,auto,background,38.269999999999996,27.43,3.5,47.08500610597815,1.3951877506379875,0.010099479876786346,0.0028855656790818134,2.0,True,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356862_F0_WHOLE,0.0,0.0,0.0,0.0,0.33,1.52,5.25,1,1,1,-19.45,18.82,-13.28,14.15,0.0,10.5,10.5,10396.54,TARP,DOE-2,990.15,1370.39,1082.9,287.49,10,8,0,Yes,la_urban,relation_6356862,building,background,38.269999999999996,27.43,10.5,47.08500610597815,1.3951877506379875,10.499964651820433,0.9999966335067079,0.0,True,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356862_F0_WHOLE,0.0,0.0,0.0,0.0,0.49,2.05,1.75,1,1,1,-19.45,18.82,-13.28,14.15,0.0,3.5,3.5,3465.51,TARP,DOE-2,990.15,456.8,360.97,95.83,10,8,0,Yes,la_urban,relation_6356862,fast_zone,background,38.269999999999996,27.43,3.5,47.08500610597815,1.3951877506379875,3.499984850780185,0.9999956716514814,0.0,False,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356862_F1_WHOLE,0.0,0.0,0.0,0.0,0.49,2.05,5.25,1,1,1,-19.45,18.82,-13.28,14.15,3.5,7.0,3.5,3465.51,TARP,DOE-2,990.15,456.8,360.97,95.83,10,8,0,Yes,la_urban,relation_6356862,fast_zone,background,38.269999999999996,27.43,3.5,47.08500610597815,1.3951877506379875,3.499984850780185,0.9999956716514814,1.0,False,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356862_F2_WHOLE,0.0,0.0,0.0,0.0,0.49,2.05,8.75,1,1,1,-19.45,18.82,-13.28,14.15,7.0,10.5,3.5,3465.51,TARP,DOE-2,990.15,456.8,360.97,95.83,10,8,0,Yes,la_urban,relation_6356862,fast_zone,background,38.269999999999996,27.43,3.5,47.08500610597815,1.3951877506379875,3.499984850780185,0.9999956716514814,2.0,True,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356862_F0_WHOLE,0.0,0.0,0.0,0.0,0.49,2.05,1.75,1,1,1,-19.45,18.82,-13.28,14.15,0.0,3.5,3.5,3465.51,TARP,DOE-2,990.15,456.8,360.97,95.83,10,8,0,Yes,la_urban,relation_6356862,floor,background,38.269999999999996,27.43,3.5,47.08500610597815,1.3951877506379875,3.499984850780185,0.9999956716514814,0.0,False,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356862_F1_WHOLE,0.0,0.0,0.0,0.0,0.49,2.05,5.25,1,1,1,-19.45,18.82,-13.28,14.15,3.5,7.0,3.5,3465.51,TARP,DOE-2,990.15,456.8,360.97,95.83,10,8,0,Yes,la_urban,relation_6356862,floor,background,38.269999999999996,27.43,3.5,47.08500610597815,1.3951877506379875,3.499984850780185,0.9999956716514814,1.0,False,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356862_F2_WHOLE,0.0,0.0,0.0,0.0,0.49,2.05,8.75,1,1,1,-19.45,18.82,-13.28,14.15,7.0,10.5,3.5,3465.51,TARP,DOE-2,990.15,456.8,360.97,95.83,10,8,0,Yes,la_urban,relation_6356862,floor,background,38.269999999999996,27.43,3.5,47.08500610597815,1.3951877506379875,3.499984850780185,0.9999956716514814,2.0,True,False,BACKGROUND_SUCCESS,,0,,,False
G SW APARTMENT,0.0,-24.59,-8.98,0.0,-18.44,-4.93,1.52,1,1,1,-24.59,-12.29,-8.98,-0.89,0.0,3.05,3.05,303.04,TARP,TARP,99.43,62.12,49.69,12.42,6,2,0,Yes,la_urban,relation_6356862,layout_assign,background,12.3,8.09,3.05,14.722027713599783,1.5203955500618047,3.047772302122096,0.9992696072531463,,False,False,BACKGROUND_SUCCESS,,0,,,False
G NW APARTMENT,0.0,-24.59,0.89,0.0,-18.44,4.93,1.52,1,1,1,-24.59,-12.29,0.89,8.98,0.0,3.05,3.05,303.04,TARP,TARP,99.43,62.12,49.69,12.42,6,2,0,Yes,la_urban,relation_6356862,layout_assign,background,12.3,8.09,3.05,14.722027713599783,1.5203955500618047,3.047772302122096,0.9992696072531463,,False,False,BACKGROUND_SUCCESS,,0,,,False
OFFICE,0.0,12.29,-8.98,0.0,18.44,-4.93,1.52,1,1,1,12.29,24.59,-8.98,-0.89,0.0,3.05,3.05,303.04,TARP,TARP,99.43,62.12,49.69,12.42,6,2,0,Yes,la_urban,relation_6356862,layout_assign,background,12.3,8.09,3.05,14.722027713599783,1.5203955500618047,3.047772302122096,0.9992696072531463,,False,False,BACKGROUND_SUCCESS,,0,,,False
G NE APARTMENT,0.0,12.29,0.89,0.0,18.44,4.93,1.52,1,1,1,12.29,24.59,0.89,8.98,0.0,3.05,3.05,303.04,TARP,TARP,99.43,62.12,49.69,12.42,6,2,0,Yes,la_urban,relation_6356862,layout_assign,background,12.3,8.09,3.05,14.722027713599783,1.5203955500618047,3.047772302122096,0.9992696072531463,,False,False,BACKGROUND_SUCCESS,,0,,,False
G N1 APARTMENT,0.0,-12.29,0.89,0.0,-6.15,4.93,1.52,1,1,1,-12.29,-1.33e-06,0.89,8.98,0.0,3.05,3.05,303.04,TARP,TARP,99.43,37.47,29.97,7.49,6,1,0,Yes,la_urban,relation_6356862,layout_assign,background,12.28999867,8.09,3.05,14.713672801466048,1.5191592917181704,3.047772302122096,0.9992696072531463,,False,False,BACKGROUND_SUCCESS,,0,,,False
G N2 APARTMENT,0.0,-1.84e-07,0.89,0.0,6.15,4.93,1.52,1,1,1,-1.33e-06,12.29,0.89,8.98,0.0,3.05,3.05,303.04,TARP,TARP,99.43,37.47,29.97,7.49,6,1,0,Yes,la_urban,relation_6356862,layout_assign,background,12.290001329999999,8.09,3.05,14.71367502330406,1.5191596205191593,3.047772302122096,0.9992696072531463,,False,False,BACKGROUND_SUCCESS,,0,,,False
G S1 APARTMENT,0.0,-12.29,-8.98,0.0,-6.15,-4.93,1.52,1,1,1,-12.29,-1.33e-06,-8.98,-0.89,0.0,3.05,3.05,303.04,TARP,TARP,99.43,37.47,29.97,7.49,6,1,0,Yes,la_urban,relation_6356862,layout_assign,background,12.28999867,8.09,3.05,14.713672801466048,1.5191592917181704,3.047772302122096,0.9992696072531463,,False,False,BACKGROUND_SUCCESS,,0,,,False
G S2 APARTMENT,0.0,-1.84e-07,-8.98,0.0,6.15,-4.93,1.52,1,1,1,-1.33e-06,12.29,-8.98,-0.89,0.0,3.05,3.05,303.04,TARP,TARP,99.43,37.47,29.97,7.49,6,1,0,Yes,la_urban,relation_6356862,layout_assign,background,12.290001329999999,8.09,3.05,14.71367502330406,1.5191596205191593,3.047772302122096,0.9992696072531463,,False,False,BACKGROUND_SUCCESS,,0,,,False
M SW APARTMENT,0.0,-24.59,-8.98,3.05,-18.44,-4.93,4.57,1,1,2,-24.59,-12.29,-8.98,-0.89,3.05,6.1,3.05,303.04,TARP,TARP,99.43,62.12,49.69,12.42,6,2,0,Yes,la_urban,relation_6356862,layout_assign,background,12.3,8.09,3.05,14.722027713599783,1.5203955500618047,3.047772302122096,0.9992696072531463,,False,False,BACKGROUND_SUCCESS,,0,,,False
M NW APARTMENT,0.0,-24.59,0.89,3.05,-18.44,4.93,4.57,1,1,2,-24.59,-12.29,0.89,8.98,3.05,6.1,3.05,303.04,TARP,TARP,99.43,62.12,49.69,12.42,6,2,0,Yes,la_urban,relation_6356862,layout_assign,background,12.3,8.09,3.05,14.722027713599783,1.5203955500618047,3.047772302122096,0.9992696072531463,,False,False,BACKGROUND_SUCCESS,,0,,,False
M SE APARTMENT,0.0,12.29,-8.98,3.05,18.44,-4.93,4.57,1,1,2,12.29,24.59,-8.98,-0.89,3.05,6.1,3.05,303.04,TARP,TARP,99.43,62.12,49.69,12.42,6,2,0,Yes,la_urban,relation_6356862,layout_assign,background,12.3,8.09,3.05,14.722027713599783,1.5203955500618047,3.047772302122096,0.9992696072531463,,False,False,BACKGROUND_SUCCESS,,0,,,False
M NE APARTMENT,0.0,12.29,0.89,3.05,18.44,4.93,4.57,1,1,2,12.29,24.59,0.89,8.98,3.05,6.1,3.05,303.04,TARP,TARP,99.43,62.12,49.69,12.42,6,2,0,Yes,la_urban,relation_6356862,layout_assign,background,12.3,8.09,3.05,14.722027713599783,1.5203955500618047,3.047772302122096,0.9992696072531463,,False,False,BACKGROUND_SUCCESS,,0,,,False
M N1 APARTMENT,0.0,-12.29,0.89,3.05,-6.15,4.93,4.57,1,1,2,-12.29,-1.33e-06,0.89,8.98,3.05,6.1,3.05,303.04,TARP,TARP,99.43,37.47,29.97,7.49,6,1,0,Yes,la_urban,relation_6356862,layout_assign,background,12.28999867,8.09,3.05,14.713672801466048,1.5191592917181704,3.047772302122096,0.9992696072531463,,False,False,BACKGROUND_SUCCESS,,0,,,False
M N2 APARTMENT,0.0,-1.84e-07,0.89,3.05,6.15,4.93,4.57,1,1,2,-1.33e-06,12.29,0.89,8.98,3.05,6.1,3.05,303.04,TARP,TARP,99.43,37.47,29.97,7.49,6,1,0,Yes,la_urban,relation_6356862,layout_assign,background,12.290001329999999,8.09,3.05,14.71367502330406,1.5191596205191593,3.047772302122096,0.9992696072531463,,False,False,BACKGROUND_SUCCESS,,0,,,False
M S1 APARTMENT,0.0,-12.29,-8.98,3.05,-6.15,-4.93,4.57,1,1,2,-12.29,-1.33e-06,-8.98,-0.89,3.05,6.1,3.05,303.04,TARP,TARP,99.43,37.47,29.97,7.49,6,1,0,Yes,la_urban,relation_6356862,layout_assign,background,12.28999867,8.09,3.05,14.713672801466048,1.5191592917181704,3.047772302122096,0.9992696072531463,,False,False,BACKGROUND_SUCCESS,,0,,,False
M S2 APARTMENT,0.0,-1.84e-07,-8.98,3.05,6.15,-4.93,4.57,1,1,2,-1.33e-06,12.29,-8.98,-0.89,3.05,6.1,3.05,303.04,TARP,TARP,99.43,37.47,29.97,7.49,6,1,0,Yes,la_urban,relation_6356862,layout_assign,background,12.290001329999999,8.09,3.05,14.71367502330406,1.5191596205191593,3.047772302122096,0.9992696072531463,,False,False,BACKGROUND_SUCCESS,,0,,,False
T SW APARTMENT,0.0,-24.59,-8.98,9.14,-18.44,-4.93,10.67,1,1,1,-24.59,-12.29,-8.98,-0.89,9.14,12.19,3.05,303.04,TARP,TARP,99.43,62.12,49.69,12.42,6,2,0,Yes,la_urban,relation_6356862,layout_assign,background,12.3,8.09,3.049999999999999,14.722027713599783,1.5203955500618047,3.047772302122096,0.9992696072531463,,False,False,BACKGROUND_SUCCESS,,0,,,False
T NW APARTMENT,0.0,-24.59,0.89,9.14,-18.44,4.93,10.67,1,1,1,-24.59,-12.29,0.89,8.98,9.14,12.19,3.05,303.04,TARP,TARP,99.43,62.12,49.69,12.42,6,2,0,Yes,la_urban,relation_6356862,layout_assign,background,12.3,8.09,3.049999999999999,14.722027713599783,1.5203955500618047,3.047772302122096,0.9992696072531463,,False,False,BACKGROUND_SUCCESS,,0,,,False
T SE APARTMENT,0.0,12.29,-8.98,9.14,18.44,-4.93,10.67,1,1,1,12.29,24.59,-8.98,-0.89,9.14,12.19,3.05,303.04,TARP,TARP,99.43,62.12,49.69,12.42,6,2,0,Yes,la_urban,relation_6356862,layout_assign,background,12.3,8.09,3.049999999999999,14.722027713599783,1.5203955500618047,3.047772302122096,0.9992696072531463,,False,False,BACKGROUND_SUCCESS,,0,,,False
T NE APARTMENT,0.0,12.29,0.89,9.14,18.44,4.93,10.67,1,1,1,12.29,24.59,0.89,8.98,9.14,12.19,3.05,303.04,TARP,TARP,99.43,62.12,49.69,12.42,6,2,0,Yes,la_urban,relation_6356862,layout_assign,background,12.3,8.09,3.049999999999999,14.722027713599783,1.5203955500618047,3.047772302122096,0.9992696072531463,,False,False,BACKGROUND_SUCCESS,,0,,,False
T N1 APARTMENT,0.0,-12.29,0.89,9.14,-6.15,4.93,10.67,1,1,1,-12.29,-1.33e-06,0.89,8.98,9.14,12.19,3.05,303.04,TARP,TARP,99.43,37.47,29.97,7.49,6,1,0,Yes,la_urban,relation_6356862,layout_assign,background,12.28999867,8.09,3.049999999999999,14.713672801466048,1.5191592917181704,3.047772302122096,0.9992696072531463,,False,False,BACKGROUND_SUCCESS,,0,,,False
T N2 APARTMENT,0.0,-1.84e-07,0.89,9.14,6.15,4.93,10.67,1,1,1,-1.33e-06,12.29,0.89,8.98,9.14,12.19,3.05,303.04,TARP,TARP,99.43,37.47,29.97,7.49,6,1,0,Yes,la_urban,relation_6356862,layout_assign,background,12.290001329999999,8.09,3.049999999999999,14.71367502330406,1.5191596205191593,3.047772302122096,0.9992696072531463,,False,False,BACKGROUND_SUCCESS,,0,,,False
T S1 APARTMENT,0.0,-12.29,-8.98,9.14,-6.15,-4.93,10.67,1,1,1,-12.29,-1.33e-06,-8.98,-0.89,9.14,12.19,3.05,303.04,TARP,TARP,99.43,37.47,29.97,7.49,6,1,0,Yes,la_urban,relation_6356862,layout_assign,background,12.28999867,8.09,3.049999999999999,14.713672801466048,1.5191592917181704,3.047772302122096,0.9992696072531463,,False,False,BACKGROUND_SUCCESS,,0,,,False
T S2 APARTMENT,0.0,-1.84e-07,-8.98,9.14,6.15,-4.93,10.67,1,1,1,-1.33e-06,12.29,-8.98,-0.89,9.14,12.19,3.05,303.04,TARP,TARP,99.43,37.47,29.97,7.49,6,1,0,Yes,la_urban,relation_6356862,layout_assign,background,12.290001329999999,8.09,3.049999999999999,14.71367502330406,1.5191596205191593,3.047772302122096,0.9992696072531463,,False,False,BACKGROUND_SUCCESS,,0,,,False
T CORRIDOR,0.0,-24.59,-0.89,9.14,-3.18e-07,4.85e-08,10.67,1,1,1,-24.59,24.59,-0.89,0.89,9.14,12.19,3.05,266.67,TARP,TARP,87.5,10.85,9.66,1.18,12,1,0,Yes,la_urban,relation_6356862,layout_assign,background,49.18,1.78,3.049999999999999,49.212201738999646,27.629213483146067,3.047657142857143,0.9992318501170961,,False,False,BACKGROUND_SUCCESS,,0,,,False
G CORRIDOR,0.0,-24.59,-0.89,0.0,-3.18e-07,4.85e-08,1.52,1,1,1,-24.59,24.59,-0.89,0.89,0.0,3.05,3.05,266.67,TARP,TARP,87.5,10.85,7.32,3.52,12,1,0,Yes,la_urban,relation_6356862,layout_assign,background,49.18,1.78,3.05,49.212201738999646,27.629213483146067,3.047657142857143,0.9992318501170961,,False,False,BACKGROUND_SUCCESS,,0,,,False
M CORRIDOR,0.0,-24.59,-0.89,3.05,-3.18e-07,4.85e-08,4.57,1,1,2,-24.59,24.59,-0.89,0.89,3.05,6.1,3.05,266.67,TARP,TARP,87.5,10.85,9.66,1.18,12,1,0,Yes,la_urban,relation_6356862,layout_assign,background,49.18,1.78,3.05,49.212201738999646,27.629213483146067,3.047657142857143,0.9992318501170961,,False,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356884_F0_WHOLE,0.0,0.0,0.0,0.0,13.24,-0.0166,1.75,1,1,1,-20.38,20.88,-57.02,56.66,0.0,3.5,3.5,10.0,TARP,DOE-2,4447.78,1088.61,860.23,228.38,19,17,0,Yes,la_urban,relation_6356884,auto,background,41.26,113.68,3.5,120.93605748493707,2.755210857973825,0.0022483126413626576,0.0006423750403893307,0.0,False,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356884_F1_WHOLE,0.0,0.0,0.0,0.0,13.24,-0.0166,5.25,1,1,1,-20.38,20.88,-57.02,56.66,3.5,7.0,3.5,10.0,TARP,DOE-2,4447.78,1088.61,860.23,228.38,19,17,0,Yes,la_urban,relation_6356884,auto,background,41.26,113.68,3.5,120.93605748493707,2.755210857973825,0.0022483126413626576,0.0006423750403893307,1.0,False,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356884_F2_WHOLE,0.0,0.0,0.0,0.0,13.24,-0.0166,8.75,1,1,1,-20.38,20.88,-57.02,56.66,7.0,10.5,3.5,10.0,TARP,DOE-2,4447.78,1088.61,860.23,228.38,19,17,0,Yes,la_urban,relation_6356884,auto,background,41.26,113.68,3.5,120.93605748493707,2.755210857973825,0.0022483126413626576,0.0006423750403893307,2.0,False,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356884_F3_WHOLE,0.0,0.0,0.0,0.0,13.24,-0.0166,12.25,1,1,1,-20.38,20.88,-57.02,56.66,10.5,14.0,3.5,10.0,TARP,DOE-2,4447.78,1088.61,860.23,228.38,19,17,0,Yes,la_urban,relation_6356884,auto,background,41.26,113.68,3.5,120.93605748493707,2.755210857973825,0.0022483126413626576,0.0006423750403893307,3.0,False,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356884_F4_WHOLE,0.0,0.0,0.0,0.0,13.24,-0.0166,15.75,1,1,1,-20.38,20.88,-57.02,56.66,14.0,17.5,3.5,10.0,TARP,DOE-2,4447.78,1088.61,860.23,228.38,19,17,0,Yes,la_urban,relation_6356884,auto,background,41.26,113.68,3.5,120.93605748493707,2.755210857973825,0.0022483126413626576,0.0006423750403893307,4.0,False,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356884_F5_WHOLE,0.0,0.0,0.0,0.0,13.24,-0.0166,19.25,1,1,1,-20.38,20.88,-57.02,56.66,17.5,21.0,3.5,10.0,TARP,DOE-2,4447.78,1088.61,860.23,228.38,19,17,0,Yes,la_urban,relation_6356884,auto,background,41.26,113.68,3.5,120.93605748493707,2.755210857973825,0.0022483126413626576,0.0006423750403893307,5.0,False,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356884_F6_WHOLE,0.0,0.0,0.0,0.0,13.24,-0.0166,22.75,1,1,1,-20.38,20.88,-57.02,56.66,21.0,24.5,3.5,10.0,TARP,DOE-2,4447.78,1088.61,860.23,228.38,19,17,0,Yes,la_urban,relation_6356884,auto,background,41.26,113.68,3.5,120.93605748493707,2.755210857973825,0.0022483126413626576,0.0006423750403893307,6.0,False,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356884_F7_WHOLE,0.0,0.0,0.0,0.0,13.24,-0.0166,26.25,1,1,1,-20.38,20.88,-57.02,56.66,24.5,28.0,3.5,10.0,TARP,DOE-2,4447.78,1088.61,860.23,228.38,19,17,0,Yes,la_urban,relation_6356884,auto,background,41.26,113.68,3.5,120.93605748493707,2.755210857973825,0.0022483126413626576,0.0006423750403893307,7.0,True,False,BACKGROUND_SUCCESS,,0,,,False
RELATION/6356884_F0_WHOLE,0.0,0.0,0.0,0.0,7.61,-0.21,14.0,1,1,1,-20.38,20.88,-57.02,56.66,0.0,28.0,28.0,124537.82,TARP,DOE-2,4447.78,8708.9,6881.86,1827.04,19,17,0,Yes,la_urban,relation_6356884,building,background,41.26,113.68,28.0,120.93605748493707,2.755210857973825,27.99999550337472,0.99999983940624,0.0,True,False,BACKGROUND_SUCCESS,,0,,,False
