cell,osm_id,archetype_id,use_class,recovered_levels,recovered_lev_src,genuine_disagreement
nyc_suburban,way/1108091548,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091549,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091550,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091551,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091552,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091553,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091554,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091555,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091556,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091558,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091560,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091561,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091562,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091563,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091564,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091565,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091566,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091567,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091568,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091569,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091570,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091571,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091573,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091574,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091575,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091576,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091577,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091578,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091579,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108091580,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092411,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092412,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092413,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092414,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092415,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092416,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092417,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092419,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092420,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092421,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092422,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092423,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092425,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092426,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092427,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092428,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092429,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092430,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092431,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092432,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092434,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092435,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092616,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092617,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092618,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092619,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092620,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092621,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092622,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092623,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092624,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092625,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092626,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092627,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092628,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092629,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092630,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092631,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092632,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092633,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092634,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092635,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092636,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092637,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092638,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092639,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092640,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092641,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092642,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092643,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092644,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092645,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092646,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092647,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092648,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092649,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092650,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092651,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092652,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092653,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092654,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092655,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092656,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092657,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092658,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092659,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092660,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092661,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092662,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092663,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092664,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092665,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092666,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092667,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092668,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092669,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092670,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092671,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092672,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092673,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092674,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092675,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092676,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092677,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092678,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092679,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092680,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092682,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092683,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092684,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092685,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092686,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092687,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092688,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092689,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092690,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092691,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092692,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_suburban,way/1108092693,MidriseApartment,residential,1,LEVELS_DEFAULT_LOW,False
nyc_urban,way/281344664,MidriseApartment,residential,6,GROUPMEDIAN_LEVELS_MED,True
nyc_urban,way/281345438,MidriseApartment,residential,6,GROUPMEDIAN_LEVELS_MED,True
nyc_urban,way/821626191,MidriseApartment,residential,6,GROUPMEDIAN_LEVELS_MED,True
nyc_urban,way/828447386,MidriseApartment,residential,6,GROUPMEDIAN_LEVELS_MED,True
nyc_urban,way/832347781,MidriseApartment,residential,6,GROUPMEDIAN_LEVELS_MED,True
