osm_id,neither,height_only,cell,persisted_levels
way/772626985,True,False,nyc_rural,1.0
way/772626986,True,False,nyc_rural,1.0
way/772626987,True,False,nyc_rural,1.0
way/772626988,True,False,nyc_rural,1.0
way/772626989,True,False,nyc_rural,1.0
way/772626990,True,False,nyc_rural,1.0
way/772626992,True,False,nyc_rural,1.0
way/772626993,True,False,nyc_rural,1.0
way/772626994,True,False,nyc_rural,1.0
way/772626995,True,False,nyc_rural,1.0
way/772626996,True,False,nyc_rural,1.0
way/772626997,True,False,nyc_rural,1.0
way/772626999,True,False,nyc_rural,1.0
way/772627000,True,False,nyc_rural,1.0
way/772627001,True,False,nyc_rural,1.0
way/772627004,True,False,nyc_rural,1.0
way/772627005,True,False,nyc_rural,1.0
way/772627006,True,False,nyc_rural,1.0
way/772627007,True,False,nyc_rural,1.0
way/772627008,True,False,nyc_rural,1.0
way/772627009,True,False,nyc_rural,1.0
way/772627010,True,False,nyc_rural,1.0
way/772627011,True,False,nyc_rural,1.0
way/772627012,True,False,nyc_rural,1.0
way/772627013,True,False,nyc_rural,1.0
way/772627014,True,False,nyc_rural,1.0
way/772627015,True,False,nyc_rural,1.0
way/772627016,True,False,nyc_rural,1.0
way/772627017,True,False,nyc_rural,1.0
way/772627018,True,False,nyc_rural,1.0
way/772627019,True,False,nyc_rural,1.0
way/772627020,True,False,nyc_rural,1.0
way/772627021,True,False,nyc_rural,1.0
way/772627022,True,False,nyc_rural,1.0
way/772627023,True,False,nyc_rural,1.0
way/772627024,True,False,nyc_rural,1.0
way/772627025,True,False,nyc_rural,1.0
way/772627026,True,False,nyc_rural,1.0
way/772627027,True,False,nyc_rural,1.0
way/772627028,True,False,nyc_rural,1.0
way/772627029,True,False,nyc_rural,1.0
way/772627030,True,False,nyc_rural,1.0
way/772627031,True,False,nyc_rural,1.0
way/772627032,True,False,nyc_rural,1.0
way/772627033,True,False,nyc_rural,1.0
way/772627034,True,False,nyc_rural,1.0
way/772627035,True,False,nyc_rural,1.0
way/772627036,True,False,nyc_rural,1.0
way/772627037,True,False,nyc_rural,1.0
way/772627038,True,False,nyc_rural,1.0
way/772627039,True,False,nyc_rural,1.0
way/772627040,True,False,nyc_rural,1.0
way/772627041,True,False,nyc_rural,1.0
way/772627042,True,False,nyc_rural,1.0
way/772627043,True,False,nyc_rural,1.0
way/772627044,True,False,nyc_rural,1.0
way/772627046,True,False,nyc_rural,1.0
way/772627047,True,False,nyc_rural,1.0
way/772627048,True,False,nyc_rural,1.0
way/772627049,True,False,nyc_rural,1.0
way/772627050,True,False,nyc_rural,1.0
way/772627051,True,False,nyc_rural,1.0
way/772627052,True,False,nyc_rural,1.0
way/772627053,True,False,nyc_rural,1.0
way/772627054,True,False,nyc_rural,1.0
way/772627056,True,False,nyc_rural,1.0
way/772627057,True,False,nyc_rural,1.0
way/772627058,True,False,nyc_rural,1.0
way/772627059,True,False,nyc_rural,1.0
way/772627060,True,False,nyc_rural,1.0
way/772627061,True,False,nyc_rural,1.0
way/772627062,True,False,nyc_rural,1.0
way/772627063,True,False,nyc_rural,1.0
way/772627064,True,False,nyc_rural,1.0
way/772627065,True,False,nyc_rural,1.0
way/772627066,True,False,nyc_rural,1.0
way/772627067,True,False,nyc_rural,1.0
way/772627068,True,False,nyc_rural,1.0
way/772627069,True,False,nyc_rural,1.0
way/772627071,True,False,nyc_rural,1.0
way/772627072,True,False,nyc_rural,1.0
way/772627073,True,False,nyc_rural,1.0
way/772627074,True,False,nyc_rural,1.0
way/772627075,True,False,nyc_rural,1.0
way/772627076,True,False,nyc_rural,1.0
way/772627077,True,False,nyc_rural,1.0
way/772627078,True,False,nyc_rural,1.0
way/772627079,True,False,nyc_rural,1.0
way/772627080,True,False,nyc_rural,1.0
way/772627081,True,False,nyc_rural,1.0
way/772627082,True,False,nyc_rural,1.0
way/772627083,True,False,nyc_rural,1.0
way/772627084,True,False,nyc_rural,1.0
way/772627085,True,False,nyc_rural,1.0
way/772627086,True,False,nyc_rural,1.0
way/772627087,True,False,nyc_rural,1.0
way/772627088,True,False,nyc_rural,1.0
way/772627089,True,False,nyc_rural,1.0
way/772627090,True,False,nyc_rural,1.0
way/801981473,True,False,nyc_rural,1.0
way/864013124,True,False,nyc_rural,1.0
way/864013126,True,False,nyc_rural,1.0
way/864144721,True,False,nyc_rural,1.0
way/899599347,True,False,nyc_rural,1.0
way/899656618,True,False,nyc_rural,1.0
way/900486144,True,False,nyc_rural,1.0
way/900487237,True,False,nyc_rural,1.0
way/900488595,True,False,nyc_rural,1.0
way/933066296,True,False,nyc_rural,1.0
way/933154994,True,False,nyc_rural,1.0
way/933154996,True,False,nyc_rural,1.0
way/964817673,True,False,nyc_rural,1.0
way/965213412,True,False,nyc_rural,1.0
way/965390712,True,False,nyc_rural,1.0
way/965718400,True,False,nyc_rural,1.0
way/965718401,True,False,nyc_rural,1.0
way/965718402,True,False,nyc_rural,1.0
way/965718403,True,False,nyc_rural,1.0
way/966004656,True,False,nyc_rural,1.0
way/1055839510,True,False,nyc_rural,1.0
way/1103897140,True,False,nyc_rural,1.0
way/1103897841,True,False,nyc_rural,1.0
way/1103897842,True,False,nyc_rural,1.0
way/1103897844,True,False,nyc_rural,1.0
way/1103897845,True,False,nyc_rural,1.0
way/1112796933,True,False,nyc_rural,1.0
way/1113052360,True,False,nyc_rural,1.0
way/1113052363,True,False,nyc_rural,1.0
way/1113052364,True,False,nyc_rural,1.0
way/1131271326,True,False,nyc_rural,1.0
way/1184864928,True,False,nyc_rural,1.0
way/1184864930,True,False,nyc_rural,1.0
way/1232540296,True,False,nyc_rural,1.0
way/1232540297,True,False,nyc_rural,1.0
way/1279436022,True,False,nyc_rural,1.0
way/1279684261,True,False,nyc_rural,1.0
way/1279684262,True,False,nyc_rural,1.0
way/1279684265,True,False,nyc_rural,1.0
way/1279684266,True,False,nyc_rural,1.0
way/1279684267,True,False,nyc_rural,1.0
way/1317229554,True,False,nyc_rural,1.0
way/1317287812,True,False,nyc_rural,1.0
way/1317287813,True,False,nyc_rural,1.0
way/1317287814,True,False,nyc_rural,1.0
way/1386674588,True,False,nyc_rural,1.0
way/1386674589,True,False,nyc_rural,1.0
way/1386674590,True,False,nyc_rural,1.0
way/1386674591,True,False,nyc_rural,1.0
way/1386674592,True,False,nyc_rural,1.0
way/1386674593,True,False,nyc_rural,1.0
way/1386674594,True,False,nyc_rural,1.0
way/39335032,False,False,la_centre,4.0
way/202905185,False,True,la_centre,7.0
way/205862199,False,True,la_centre,2.0
way/219011063,True,False,la_centre,1.0
way/262726265,True,False,la_centre,1.0
way/264685255,True,False,la_centre,1.0
way/319507579,False,False,la_centre,13.0
way/401698800,False,True,la_centre,10.0
way/423024468,False,False,la_centre,2.0
way/425993506,False,False,la_centre,13.0
way/425993510,False,False,la_centre,16.0
way/425993511,False,False,la_centre,18.0
way/425993512,False,False,la_centre,5.0
way/425993513,False,False,la_centre,22.0
way/425993516,False,False,la_centre,11.0
way/425993517,False,False,la_centre,8.0
way/425993518,False,False,la_centre,4.0
way/425993519,False,False,la_centre,12.0
way/425993522,False,False,la_centre,11.0
way/425993526,False,False,la_centre,3.0
way/425993529,False,False,la_centre,18.0
way/425993533,False,False,la_centre,9.0
way/425993537,False,False,la_centre,5.0
way/425993543,False,False,la_centre,6.0
way/425993569,False,False,la_centre,4.0
way/425993573,False,False,la_centre,3.0
way/425993582,False,False,la_centre,7.0
way/425993586,False,False,la_centre,2.0
way/425993587,False,False,la_centre,4.0
way/425993588,False,True,la_centre,1.0
way/425993593,False,False,la_centre,2.0
way/425993594,False,False,la_centre,6.0
way/425993595,False,False,la_centre,6.0
way/425993596,True,False,la_centre,1.0
way/427817489,False,False,la_centre,11.0
way/427817495,False,False,la_centre,7.0
way/427817496,False,False,la_centre,3.0
way/427817498,False,False,la_centre,12.0
way/427817500,False,False,la_centre,4.0
way/427817501,False,False,la_centre,9.0
way/427817502,False,False,la_centre,5.0
way/427817503,False,False,la_centre,3.0
way/427817507,False,False,la_centre,5.0
way/427817515,False,False,la_centre,3.0
way/427817519,False,False,la_centre,3.0
way/427817520,False,False,la_centre,3.0
way/427817521,False,False,la_centre,3.0
way/427817522,False,False,la_centre,4.0
way/427817524,False,False,la_centre,7.0
way/427817527,False,False,la_centre,5.0
way/427817530,False,False,la_centre,5.0
way/427817535,False,False,la_centre,5.0
way/427817540,False,False,la_centre,6.0
way/427817541,False,False,la_centre,3.0
way/427817542,False,False,la_centre,4.0
way/427817543,False,False,la_centre,7.0
way/427817544,False,False,la_centre,3.0
way/427817545,False,False,la_centre,9.0
way/427817546,False,False,la_centre,2.0
way/427817548,False,False,la_centre,3.0
way/427817549,False,False,la_centre,16.0
way/427817550,False,False,la_centre,2.0
way/427817551,False,False,la_centre,3.0
way/427817555,False,False,la_centre,5.0
way/427817556,False,False,la_centre,3.0
way/427817560,False,False,la_centre,4.0
way/427817563,False,False,la_centre,4.0
way/427817564,False,False,la_centre,2.0
way/427817567,False,False,la_centre,2.0
way/427817568,False,False,la_centre,5.0
way/427817570,False,False,la_centre,4.0
way/427817576,False,False,la_centre,2.0
way/427817582,False,False,la_centre,3.0
way/427817597,False,False,la_centre,4.0
way/427817600,False,False,la_centre,2.0
way/427817605,False,False,la_centre,4.0
way/427817617,False,False,la_centre,3.0
way/427817619,False,False,la_centre,2.0
way/427817623,False,False,la_centre,3.0
way/427817626,False,False,la_centre,4.0
way/427817639,False,False,la_centre,21.0
way/427817643,False,False,la_centre,7.0
way/427817656,False,False,la_centre,4.0
way/427817657,False,False,la_centre,5.0
way/427817660,False,False,la_centre,5.0
way/427817661,False,False,la_centre,3.0
way/427817667,False,False,la_centre,3.0
way/427817671,False,False,la_centre,8.0
way/427817672,False,False,la_centre,2.0
way/427817673,False,False,la_centre,2.0
way/427817677,False,False,la_centre,2.0
way/427817679,False,False,la_centre,2.0
way/427817680,False,False,la_centre,2.0
way/427817685,False,False,la_centre,3.0
way/427817687,False,False,la_centre,6.0
way/427817698,False,False,la_centre,7.0
way/427817699,False,False,la_centre,13.0
way/427817704,False,False,la_centre,5.0
way/427817705,False,False,la_centre,6.0
way/427817708,False,False,la_centre,6.0
way/427942768,False,False,la_centre,5.0
way/427942784,False,False,la_centre,5.0
way/427942809,False,False,la_centre,1.0
way/427942810,False,False,la_centre,5.0
way/427942814,False,False,la_centre,1.0
way/427942815,False,False,la_centre,12.0
way/427942816,False,False,la_centre,1.0
way/427942817,False,False,la_centre,4.0
way/427942820,False,False,la_centre,2.0
way/427942821,False,False,la_centre,2.0
way/427942822,False,False,la_centre,1.0
way/427942823,False,False,la_centre,2.0
way/427942824,False,False,la_centre,2.0
way/427942825,False,False,la_centre,4.0
way/427942826,False,False,la_centre,2.0
way/427942827,False,False,la_centre,1.0
way/427942828,False,False,la_centre,1.0
way/427942830,False,False,la_centre,1.0
way/427942833,False,False,la_centre,35.0
way/427942886,False,False,la_centre,4.0
way/427942890,False,False,la_centre,6.0
way/427942899,False,False,la_centre,13.0
way/427942921,False,False,la_centre,13.0
way/427942923,False,False,la_centre,1.0
way/427942925,False,False,la_centre,1.0
way/427942926,False,False,la_centre,7.0
way/427942934,False,False,la_centre,7.0
way/427942940,False,False,la_centre,12.0
way/427942948,False,True,la_centre,1.0
way/427942954,False,False,la_centre,9.0
way/427942955,False,False,la_centre,1.0
way/427942962,False,False,la_centre,2.0
way/427942965,False,False,la_centre,10.0
way/427942972,False,False,la_centre,7.0
way/428015095,False,False,la_centre,17.0
way/428015097,True,False,la_centre,1.0
way/428015098,False,False,la_centre,8.0
way/428015099,False,False,la_centre,8.0
way/428015101,False,False,la_centre,11.0
way/428015102,False,False,la_centre,3.0
way/428015103,False,False,la_centre,10.0
way/428015106,False,False,la_centre,3.0
way/428015108,False,False,la_centre,6.0
way/428015113,False,False,la_centre,6.0
way/428015119,False,False,la_centre,17.0
way/428015121,False,False,la_centre,6.0
way/428015124,False,False,la_centre,12.0
way/428015126,False,False,la_centre,5.0
way/428015129,False,False,la_centre,3.0
way/428015132,False,False,la_centre,3.0
way/428015142,False,False,la_centre,3.0
way/428015149,False,False,la_centre,17.0
way/428015153,False,False,la_centre,11.0
way/428015158,False,False,la_centre,3.0
way/428015162,False,False,la_centre,2.0
way/428015169,False,False,la_centre,2.0
way/428015178,False,False,la_centre,6.0
way/428015183,False,False,la_centre,3.0
way/428015185,False,False,la_centre,3.0
way/428015187,False,False,la_centre,6.0
way/428015190,False,False,la_centre,17.0
way/428331962,False,False,la_centre,10.0
way/428331963,False,False,la_centre,6.0
way/429324543,False,False,la_centre,8.0
way/429324547,False,False,la_centre,4.0
way/429324663,False,False,la_centre,3.0
way/495107667,False,False,la_centre,17.0
way/495107670,False,True,la_centre,3.0
way/495110352,False,False,la_centre,16.0
way/495110353,False,True,la_centre,6.0
way/495110356,False,False,la_centre,17.0
way/495110357,False,False,la_centre,16.0
way/695509051,False,True,la_centre,8.0
way/780084203,True,False,la_centre,1.0
way/780084204,True,False,la_centre,1.0
way/894010731,False,True,la_centre,9.0
way/900894807,True,False,la_centre,1.0
way/904226185,False,False,la_centre,6.0
way/904226186,False,True,la_centre,3.0
way/904305569,False,True,la_centre,13.0
way/905248731,True,False,la_centre,1.0
way/905248734,True,False,la_centre,1.0
way/905248735,True,False,la_centre,1.0
way/905248736,True,False,la_centre,1.0
way/905248740,True,False,la_centre,1.0
way/905248741,True,False,la_centre,1.0
way/905248742,True,False,la_centre,1.0
way/905534492,False,False,la_centre,2.0
way/906254725,True,False,la_centre,1.0
way/912211057,True,False,la_centre,1.0
way/959003471,True,False,la_centre,1.0
way/959003472,True,False,la_centre,1.0
way/959003473,True,False,la_centre,1.0
way/959003484,True,False,la_centre,1.0
way/959006685,True,False,la_centre,1.0
way/1012945102,True,False,la_centre,1.0
way/1052359112,False,True,la_centre,10.0
way/1106947212,True,False,la_centre,1.0
way/1106947213,True,False,la_centre,1.0
way/1182634544,True,False,la_centre,1.0
way/1182638453,True,False,la_centre,1.0
way/1253398512,True,False,la_centre,1.0
way/1307600733,True,False,la_centre,1.0
way/1307600742,True,False,la_centre,1.0
way/1307601688,False,False,la_centre,17.0
way/1307603689,False,False,la_centre,5.0
way/1307603690,False,False,la_centre,7.0
way/1307785379,False,False,la_centre,5.0
way/1415178948,True,False,la_centre,1.0
relation/2765901,False,True,la_centre,1.0
relation/6333145,False,False,la_centre,6.0
relation/6333146,False,False,la_centre,14.0
relation/6333147,False,False,la_centre,12.0
relation/6333148,False,False,la_centre,1.0
relation/6363655,False,False,la_centre,6.0
relation/6363656,False,False,la_centre,6.0
relation/6363660,False,False,la_centre,7.0
relation/6363662,False,False,la_centre,4.0
relation/6365236,False,False,la_centre,5.0
relation/6366079,False,False,la_centre,6.0
relation/6366080,False,False,la_centre,3.0
relation/6366081,False,False,la_centre,17.0
relation/6366083,False,False,la_centre,10.0
relation/6366084,False,False,la_centre,10.0
relation/6410855,False,True,la_centre,5.0
relation/12292681,False,False,la_centre,5.0
way/244066774,False,False,la_urban,3.0
way/376146181,False,False,la_urban,2.0
way/376149028,False,False,la_urban,11.0
way/376149029,False,False,la_urban,2.0
way/376149058,False,False,la_urban,3.0
way/379694092,True,False,la_urban,1.0
way/388772955,False,False,la_urban,4.0
way/388772956,False,False,la_urban,12.0
way/401903955,False,False,la_urban,18.0
way/401903957,False,False,la_urban,6.0
way/401904727,False,False,la_urban,9.0
way/401904729,False,False,la_urban,2.0
way/401904731,False,False,la_urban,3.0
way/401904732,False,False,la_urban,5.0
way/401904735,False,False,la_urban,3.0
way/401906095,False,False,la_urban,2.0
way/401907375,False,False,la_urban,4.0
way/401907376,False,False,la_urban,3.0
way/401907377,False,False,la_urban,3.0
way/401907378,False,False,la_urban,3.0
way/401907379,False,False,la_urban,3.0
way/401907380,False,False,la_urban,3.0
way/401907381,False,False,la_urban,3.0
way/401907382,False,False,la_urban,5.0
way/401907383,False,False,la_urban,7.0
way/401907384,False,False,la_urban,6.0
way/401907387,False,False,la_urban,6.0
way/401907388,False,False,la_urban,2.0
way/401907389,False,False,la_urban,4.0
way/401910456,False,False,la_urban,5.0
way/401910457,False,False,la_urban,2.0
way/401910458,False,False,la_urban,3.0
way/401910460,False,False,la_urban,11.0
way/401910461,False,False,la_urban,6.0
way/401910463,False,False,la_urban,2.0
way/401910464,False,False,la_urban,2.0
way/401910465,False,False,la_urban,2.0
way/401910884,False,False,la_urban,7.0
way/401910885,False,False,la_urban,6.0
way/401910886,False,False,la_urban,3.0
way/401910888,False,False,la_urban,10.0
way/401910889,False,False,la_urban,5.0
way/401910891,False,False,la_urban,3.0
way/401910892,False,False,la_urban,13.0
way/401911154,False,False,la_urban,4.0
way/401911274,False,False,la_urban,3.0
way/401911275,False,False,la_urban,2.0
way/401911276,False,False,la_urban,3.0
way/401911277,False,False,la_urban,2.0
way/401911278,False,False,la_urban,2.0
way/401911279,False,False,la_urban,3.0
way/401911280,False,False,la_urban,5.0
way/401911281,False,False,la_urban,4.0
way/402036175,True,False,la_urban,1.0
way/402036176,False,False,la_urban,21.0
way/402036177,False,False,la_urban,5.0
way/402036179,False,False,la_urban,17.0
way/402036180,False,False,la_urban,6.0
way/402036181,True,False,la_urban,1.0
way/402036182,True,False,la_urban,1.0
way/402036183,False,False,la_urban,5.0
way/402036184,False,False,la_urban,4.0
way/402036185,False,False,la_urban,9.0
way/402036784,False,False,la_urban,22.0
way/402036789,False,False,la_urban,29.0
way/402215465,False,False,la_urban,11.0
way/402215466,False,False,la_urban,4.0
way/402215467,False,False,la_urban,4.0
way/402215468,False,False,la_urban,6.0
way/402215469,False,False,la_urban,1.0
way/402215470,False,False,la_urban,4.0
way/402216570,False,False,la_urban,4.0
way/402216572,False,False,la_urban,4.0
way/402216573,False,False,la_urban,2.0
way/402216574,False,False,la_urban,3.0
way/402216575,False,False,la_urban,2.0
way/402216579,False,False,la_urban,6.0
way/402217278,False,False,la_urban,3.0
way/402217279,False,False,la_urban,2.0
way/402217281,False,False,la_urban,2.0
way/402217282,False,False,la_urban,3.0
way/402217283,False,False,la_urban,3.0
way/402217284,False,False,la_urban,3.0
way/402220799,False,False,la_urban,2.0
way/402220802,False,False,la_urban,4.0
way/402220810,False,False,la_urban,3.0
way/402220821,False,False,la_urban,3.0
way/402220825,False,False,la_urban,2.0
way/402220827,False,False,la_urban,4.0
way/402220830,False,False,la_urban,2.0
way/402220832,False,False,la_urban,4.0
way/402222541,False,False,la_urban,2.0
way/402222542,False,False,la_urban,3.0
way/402222543,False,False,la_urban,3.0
way/402222548,False,False,la_urban,2.0
way/402222549,False,False,la_urban,3.0
way/402222550,False,False,la_urban,3.0
way/402222551,False,False,la_urban,2.0
way/402222552,False,False,la_urban,3.0
way/402222553,False,False,la_urban,3.0
way/402222554,False,False,la_urban,3.0
way/402222555,False,False,la_urban,2.0
way/402222556,False,False,la_urban,3.0
way/402222560,False,False,la_urban,1.0
way/402222662,False,False,la_urban,3.0
way/402231355,False,False,la_urban,2.0
way/402231358,False,False,la_urban,4.0
way/402231369,False,False,la_urban,6.0
way/402231370,False,False,la_urban,4.0
way/402231371,False,False,la_urban,6.0
way/402231372,False,False,la_urban,3.0
way/402231373,False,False,la_urban,4.0
way/402234752,False,False,la_urban,13.0
way/402234753,False,False,la_urban,10.0
way/402234754,False,False,la_urban,13.0
way/402234756,False,False,la_urban,3.0
way/402234757,False,False,la_urban,3.0
way/402234758,False,False,la_urban,4.0
way/402234762,True,False,la_urban,1.0
way/402234763,False,False,la_urban,3.0
way/402241959,False,False,la_urban,3.0
way/402241964,False,False,la_urban,3.0
way/402247246,False,False,la_urban,4.0
way/402247247,False,False,la_urban,3.0
way/402247248,False,False,la_urban,1.0
way/402247249,False,False,la_urban,1.0
way/402247250,False,False,la_urban,3.0
way/402247251,False,False,la_urban,1.0
way/402247252,False,False,la_urban,3.0
way/402247253,False,False,la_urban,3.0
way/402247254,False,False,la_urban,2.0
way/402247255,False,False,la_urban,3.0
way/402247256,False,False,la_urban,3.0
way/402247257,False,False,la_urban,2.0
way/402247258,False,False,la_urban,2.0
way/402247259,False,False,la_urban,3.0
way/402247260,False,False,la_urban,3.0
way/402247261,False,False,la_urban,5.0
way/402247262,False,False,la_urban,3.0
way/402247263,False,False,la_urban,3.0
way/402247264,False,False,la_urban,3.0
way/402247265,False,False,la_urban,2.0
way/402247266,False,False,la_urban,3.0
way/402247267,False,False,la_urban,2.0
way/402247269,False,False,la_urban,2.0
way/402247270,False,False,la_urban,3.0
way/402247271,False,False,la_urban,3.0
way/402247272,False,False,la_urban,4.0
way/402247273,False,False,la_urban,3.0
way/402247274,False,False,la_urban,3.0
way/402247275,False,False,la_urban,2.0
way/402247680,False,False,la_urban,4.0
way/402247681,False,False,la_urban,2.0
way/402247684,False,False,la_urban,4.0
way/402247685,False,False,la_urban,4.0
way/402247686,False,False,la_urban,2.0
way/402247687,False,False,la_urban,4.0
way/402247688,True,False,la_urban,1.0
way/402247771,False,False,la_urban,4.0
way/402247772,False,False,la_urban,3.0
way/402247773,False,False,la_urban,7.0
way/402247774,False,False,la_urban,2.0
way/402247775,False,False,la_urban,3.0
way/402247776,False,False,la_urban,3.0
way/402247938,False,False,la_urban,3.0
way/402247939,False,False,la_urban,2.0
way/402247940,False,False,la_urban,3.0
way/402247941,False,False,la_urban,2.0
way/402247942,False,False,la_urban,7.0
way/402247943,False,False,la_urban,3.0
way/402248258,False,False,la_urban,6.0
way/402248259,False,False,la_urban,3.0
way/402248260,False,False,la_urban,3.0
way/402248261,False,False,la_urban,3.0
way/402248262,False,False,la_urban,3.0
way/402248264,False,False,la_urban,3.0
way/402250516,False,False,la_urban,2.0
way/402250517,True,False,la_urban,1.0
way/402250519,False,False,la_urban,2.0
way/402250520,False,False,la_urban,3.0
way/402250521,False,False,la_urban,3.0
way/402250524,False,False,la_urban,3.0
way/402250525,False,False,la_urban,3.0
way/402250527,False,False,la_urban,5.0
way/402250528,False,False,la_urban,3.0
way/402250529,False,False,la_urban,2.0
way/402250531,False,False,la_urban,3.0
way/402250532,False,False,la_urban,3.0
way/402253647,False,False,la_urban,2.0
way/402253648,False,False,la_urban,2.0
way/402253649,False,False,la_urban,3.0
way/402253650,False,False,la_urban,3.0
way/402253652,False,False,la_urban,2.0
way/402253653,False,False,la_urban,3.0
way/402253654,False,False,la_urban,2.0
way/402253655,False,False,la_urban,2.0
way/402253657,False,False,la_urban,4.0
way/402253658,False,False,la_urban,3.0
way/402253659,False,False,la_urban,1.0
way/402253660,False,False,la_urban,4.0
way/402253662,False,False,la_urban,3.0
way/402253663,False,False,la_urban,2.0
way/402253664,False,False,la_urban,2.0
way/402253665,False,False,la_urban,3.0
way/402253667,False,False,la_urban,5.0
way/402253669,False,False,la_urban,4.0
way/402254084,False,False,la_urban,4.0
way/402254085,False,False,la_urban,4.0
way/402254086,True,False,la_urban,1.0
way/402254087,False,False,la_urban,3.0
way/402254088,False,False,la_urban,2.0
way/402254089,False,False,la_urban,3.0
way/402254090,False,False,la_urban,2.0
way/402255136,False,False,la_urban,2.0
way/402255141,False,False,la_urban,3.0
way/402255143,False,False,la_urban,3.0
way/402255358,False,False,la_urban,3.0
way/402255359,False,False,la_urban,1.0
way/402255360,False,False,la_urban,4.0
way/402255362,False,False,la_urban,6.0
way/402255363,False,False,la_urban,2.0
way/402257179,False,False,la_urban,3.0
way/402257183,False,False,la_urban,2.0
way/402257184,False,False,la_urban,5.0
way/402259212,False,False,la_urban,3.0
way/402259213,False,False,la_urban,7.0
way/402259221,False,False,la_urban,4.0
way/402259222,False,False,la_urban,4.0
way/402259223,False,False,la_urban,3.0
way/402259224,False,False,la_urban,2.0
way/402259225,False,False,la_urban,2.0
way/402259226,False,False,la_urban,3.0
way/402259227,False,False,la_urban,3.0
way/402259228,False,False,la_urban,2.0
way/402259229,False,False,la_urban,7.0
way/402259230,False,False,la_urban,5.0
way/402259784,False,False,la_urban,2.0
way/402259785,False,False,la_urban,3.0
way/402259786,False,False,la_urban,3.0
way/402259787,False,False,la_urban,3.0
way/402259789,False,False,la_urban,7.0
way/402259790,False,False,la_urban,4.0
way/402259791,False,False,la_urban,4.0
way/402259792,True,False,la_urban,1.0
way/402259793,False,False,la_urban,4.0
way/402259794,False,False,la_urban,4.0
way/402264140,False,False,la_urban,10.0
way/402264141,False,False,la_urban,7.0
way/402264142,False,False,la_urban,3.0
way/402264143,False,False,la_urban,4.0
way/402264144,False,False,la_urban,5.0
way/402264145,False,False,la_urban,4.0
way/402264146,False,False,la_urban,4.0
way/402264339,False,False,la_urban,3.0
way/402264340,False,False,la_urban,2.0
way/402264341,False,False,la_urban,3.0
way/402264342,False,False,la_urban,3.0
way/402264343,False,False,la_urban,3.0
way/402264344,False,False,la_urban,3.0
way/402264345,False,False,la_urban,3.0
way/402264346,False,False,la_urban,3.0
way/402270315,False,False,la_urban,3.0
way/402270316,False,False,la_urban,3.0
way/402270317,False,False,la_urban,3.0
way/402271397,False,False,la_urban,3.0
way/402271398,False,False,la_urban,3.0
way/402271399,False,False,la_urban,3.0
way/402271400,False,False,la_urban,2.0
way/402271402,False,False,la_urban,2.0
way/402271403,False,False,la_urban,3.0
way/402271404,False,False,la_urban,5.0
way/402271405,False,False,la_urban,1.0
way/402271406,False,False,la_urban,2.0
way/402271407,False,False,la_urban,1.0
way/402272754,False,False,la_urban,3.0
way/402272755,False,False,la_urban,3.0
way/402272756,False,False,la_urban,3.0
way/402272994,False,False,la_urban,3.0
way/402272995,False,False,la_urban,3.0
way/402272996,False,False,la_urban,2.0
way/402272997,False,False,la_urban,3.0
way/402272998,False,False,la_urban,3.0
way/402272999,False,False,la_urban,3.0
way/402273170,False,False,la_urban,3.0
way/402273171,False,False,la_urban,4.0
way/402273172,False,False,la_urban,4.0
way/402273173,False,False,la_urban,3.0
way/402273174,False,False,la_urban,3.0
way/402273175,False,False,la_urban,2.0
way/402273176,False,False,la_urban,3.0
way/402273177,False,False,la_urban,3.0
way/402273178,False,False,la_urban,3.0
way/402273179,False,False,la_urban,2.0
way/402273180,False,False,la_urban,3.0
way/402273181,False,False,la_urban,2.0
way/402273202,False,False,la_urban,6.0
way/402273204,False,False,la_urban,2.0
way/402276707,False,False,la_urban,3.0
way/402278395,False,False,la_urban,3.0
way/402278396,False,False,la_urban,1.0
way/402278397,False,False,la_urban,2.0
way/402278398,False,False,la_urban,3.0
way/402278399,False,False,la_urban,3.0
way/402278400,False,False,la_urban,2.0
way/402278401,False,False,la_urban,1.0
way/402278402,False,False,la_urban,3.0
way/402278403,False,False,la_urban,2.0
way/402278404,False,False,la_urban,3.0
way/402278405,False,False,la_urban,3.0
way/402278406,False,False,la_urban,3.0
way/402278407,False,False,la_urban,3.0
way/402278408,False,False,la_urban,1.0
way/402278409,False,False,la_urban,1.0
way/402278410,False,False,la_urban,3.0
way/402278411,False,False,la_urban,3.0
way/402278412,False,False,la_urban,1.0
way/402278413,False,False,la_urban,3.0
way/402278414,False,False,la_urban,3.0
way/402278415,False,False,la_urban,3.0
way/402278464,False,False,la_urban,6.0
way/402278466,False,False,la_urban,3.0
way/402278467,False,False,la_urban,3.0
way/402278468,False,False,la_urban,3.0
way/402278469,False,False,la_urban,3.0
way/402278470,False,False,la_urban,3.0
way/402278681,False,False,la_urban,7.0
way/402278683,False,False,la_urban,3.0
way/402278684,False,False,la_urban,2.0
way/402278685,False,False,la_urban,5.0
way/402278686,False,False,la_urban,2.0
way/402278687,False,False,la_urban,3.0
way/402278688,False,False,la_urban,2.0
way/402278689,False,False,la_urban,2.0
way/402278690,False,False,la_urban,3.0
way/402278691,False,False,la_urban,2.0
way/402278692,False,False,la_urban,2.0
way/402278693,False,False,la_urban,2.0
way/402278694,False,False,la_urban,2.0
way/402278695,False,False,la_urban,2.0
