cell,city,archetype_id,heating_eui,heating_eui,heating_eui,cooling_eui,cooling_eui,cooling_eui,lighting_eui,lighting_eui,lighting_eui,equipment_eui,equipment_eui,equipment_eui,fans_eui,fans_eui,fans_eui,pumps_eui,pumps_eui,pumps_eui,dhw_eui,dhw_eui,dhw_eui,cooking_eui,cooking_eui,cooking_eui,refrig_eui,refrig_eui,refrig_eui,total_eui,total_eui,total_eui,phaseE_total_eui,phaseE_total_eui,phaseE_total_eui
,,,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count
la_centre,LA,Courthouse,4.257631203448286,4.165739066261658,14,18.76625812619918,18.806304366665053,14,19.612867365720483,19.676654776872198,14,28.164589752750157,28.256190141053114,14,24.599745255880865,27.873475231561052,14,0.15916975460249086,0.12145741390923279,14,2.401164504054759,2.2894281335828515,14,0.0,0.0,14,0.0,0.0,14,97.96142596265622,100.98476749574681,14,113.01726826809313,117.14119519385156,14
la_centre,LA,FullServiceRestaurant,107.53343100988837,107.53343100988837,2,58.92572938847702,58.92572938847702,2,20.69471955354866,20.69471955354866,2,223.69446979480756,223.69446979480756,2,147.43781905760463,147.43781905760463,2,0.2414850202976747,0.2414850202976747,2,213.77427656668533,213.77427656668533,2,454.2345932008667,454.2345932008667,2,115.4614392928123,115.4614392928123,2,1341.9979628849883,1341.9979628849883,2,985.3254458082727,985.3254458082727,2
la_centre,LA,HighriseApartment,0.0724176445496152,0.043702860784648065,12,7.580572398354788,6.740125834384253,12,2.753956688619024,2.5228796256408224,12,24.89879556289765,22.80960491797783,12,4.629248407819714,4.199713710938723,12,1.012234633008135,0.976216009680331,12,30.967379839273036,28.36874406593426,12,0.0,0.0,12,0.0,0.0,12,71.91460517452197,65.58046973491741,12,98.58596328652997,98.43005793948265,12
la_centre,LA,LargeOffice,4.434581082984608,2.9599104508926826,37,13.405969097876472,8.744251334101486,37,9.22258257233334,5.8601106735061945,37,78.67839237300002,50.29118411399919,37,14.143568238218496,8.52377649180834,37,2.646425967866425,1.6160283305313838,37,4.897257096487999,2.767252242818633,37,0.5708778373213643,0.0,37,0.02188934077555778,0.0,37,128.02154360686427,81.43027087181711,37,137.23325444874683,133.72634651478347,37
la_centre,LA,MediumOffice,2.398135704599402,1.2453668074797226,25,21.04647930593382,18.624347066106253,25,11.2514480939981,9.278018504003798,25,71.450216478653,68.71378457529441,25,9.74261551250831,9.30196205110059,25,0.16535567185588562,0.01907211404106608,25,15.013044708361665,12.39404281460408,25,2.8316247256921487,0.0,25,0.18140192365096844,0.0,25,134.0803221252533,130.70355774812424,25,135.80267173052502,130.78232779812734,25
la_centre,LA,MidriseApartment,5.060795480682159,0.012673188468297675,14,10.221694922251407,8.070061513193128,14,4.410008757614901,4.0649211335781645,14,32.90724484312235,29.978388472034563,14,7.155672452118921,6.006973020774915,14,0.0,0.0,14,34.32490405882352,31.29270500129318,14,0.0,0.0,14,0.0,0.0,14,94.08032051461326,79.55382589062779,14,95.49669201884444,91.33154034240918,14
la_centre,LA,OpenUBEMUnknown,1.303556831102544,0.054446583158463804,15,41.244278096667315,41.91273290031038,15,32.433720056631486,35.80180039333164,15,206.2818171935755,224.7282042138006,15,25.70654011114611,20.299141524273935,15,0.001556559882316702,0.0,15,12.341867517573217,12.655594540374906,15,0.0,0.0,15,0.0,0.0,15,319.3133363665785,314.32991896806897,15,323.3757274249819,316.489502344969,15
la_centre,LA,Outpatient,13.23953416111955,13.23953416111955,1,88.78058980524575,88.78058980524575,1,24.152398978049607,24.152398978049607,1,261.247685734932,261.247685734932,1,45.20602791829005,45.20602791829005,1,0.05279185286365512,0.05279185286365512,1,22.401683113656254,22.401683113656254,1,13.949240661215144,13.949240661215144,1,0.0,0.0,1,469.0299522253721,469.0299522253721,1,192.02752923593283,192.02752923593283,1
la_centre,LA,QuickServiceRestaurant,17.190065060366997,17.190065060366997,1,20.69716077900276,20.69716077900276,1,8.486861512650112,8.486861512650112,1,95.64521996178817,95.64521996178817,1,26.002409789585702,26.002409789585702,1,3.741225072820203e-09,3.741225072820203e-09,1,74.84085371173208,74.84085371173208,1,268.47960390408167,268.47960390408167,1,25.87810098166574,25.87810098166574,1,537.2202757046144,537.2202757046144,1,1369.8697898711935,1369.8697898711935,1
la_centre,LA,RetailStandalone,1.782231779269304,1.1984241282329942,52,24.418113497158227,23.46237304448131,52,21.619347752258133,21.777779644693858,52,75.52539568018216,70.5824858616507,52,41.124615384482,35.29346532229005,52,0.0,0.0,52,11.624739924682201,11.686284276807793,52,0.0,0.0,52,0.0,0.0,52,176.09444401803205,169.16380674642016,52,163.64897793852168,160.0330503560256,52
la_centre,LA,SecondarySchool,1.0421633211405414,1.0421633211405414,1,4.37501982132468,4.37501982132468,1,1.3616590129607,1.3616590129607,1,5.15182730526974,5.15182730526974,1,2.465987476484184,2.465987476484184,1,0.2257020661755701,0.2257020661755701,1,1.912838858513504,1.912838858513504,1,1.9692925675414052,1.9692925675414052,1,0.621652941773115,0.621652941773115,1,19.12614337118344,19.12614337118344,1,202.7878690889617,202.7878690889617,1
la_centre,LA,SmallOffice,1.0209204162860703,0.6661977028941539,41,5.828837546132967,5.175839858100909,41,5.945140806054692,4.876900041697585,41,15.318616295963249,12.495209217933615,41,7.482482006342384,6.528427977965753,41,7.466713674503371e-11,6.090507471673897e-11,41,7.941816578731917,6.475723584653506,41,0.0,0.0,41,0.0,0.0,41,43.53781364958595,33.36008716343265,41,92.62047571637163,88.72868198313107,41
la_centre,LA,TallBuilding,4.265031508778218,4.265031508778218,2,7.673685478129281,7.673685478129281,2,5.361268894046949,5.361268894046949,2,20.06391758436497,20.06391758436497,2,2.9760732539748513,2.9760732539748513,2,4.152028525702519,4.152028525702519,2,14.131672114501992,14.131672114501992,2,3.7495035346624697,3.7495035346624697,2,0.0,0.0,2,62.37318089416125,62.37318089416125,2,166.65243937463012,166.65243937463012,2
la_centre,LA,Warehouse,0.2468988491702132,0.24219180518799652,8,2.064745190824701,2.0354327004286854,8,4.983982486513455,5.022804061332263,8,38.059938576265644,37.209165076798044,8,2.954957685184801,2.9363659199290266,8,0.0,0.0,8,1.5754162654427784,1.5775893993618453,8,0.0,0.0,8,0.0,0.0,8,49.88593905340159,49.06549743026507,8,18.159689097612386,18.188624252976357,8
la_rural,LA,Courthouse,17.513013093441575,17.513013093441575,1,34.70910330011865,34.70910330011865,1,19.676654976536028,19.676654976536028,1,28.256190427785263,28.256190427785263,1,43.56495596916348,43.56495596916348,1,0.6357137200751035,0.6357137200751035,1,5.540644337629537,5.540644337629537,1,0.0,0.0,1,0.0,0.0,1,149.89627582474964,149.89627582474964,1,178.73025719375886,178.73025719375886,1
la_rural,LA,MediumOffice,7.091891393590481,7.52787127925898,7,17.545913244341342,17.11736574845755,7,10.579115199957394,9.249423341790742,7,45.93103529615206,46.98111638031784,7,7.447951170170266,7.676787926273744,7,0.010505958435523271,0.010895067803964422,7,9.127223558142505,8.747822820801288,7,0.0,0.0,7,0.0,0.0,7,97.73363582078957,97.31332729807477,7,178.1204503596442,189.25507913555603,7
la_rural,LA,MidriseApartment,75.88660545907142,55.32790558366808,10,39.821341152636805,31.740243649380893,10,12.207185596663914,10.181261792802452,10,90.02677806655119,75.08579161325724,10,28.79650791712869,22.96533191540403,10,0.0,0.0,10,94.46826551644833,78.7253850543624,10,0.0,0.0,10,0.0,0.0,10,341.20668370850035,273.51045583502884,10,160.35680921971746,153.75739585288227,10
la_rural,LA,SmallOffice,5.879078575247558,5.785239437544235,106,10.363486679283296,9.664801649471968,106,7.094371991204583,5.111766454204552,106,18.333751061494475,12.931692354609343,106,11.687171456894589,11.157290409949411,106,8.936372819336603e-11,6.303262115541652e-11,106,9.511840936878363,6.706537808976461,106,0.0,0.0,106,0.0,0.0,106,62.86970070109222,50.60719044345912,106,132.62640715605414,128.06419062113616,106
