cell,city,osm_id,archetype_id,simulation_status,levels,height_m,num_floors,n_proto,status_shipped,status_proposed_zonegroup
la_suburban,LA,way/442634561,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634563,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442634564,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634566,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634567,MidriseApartment,success,4.0,14.0,4,3,applied,applied
la_suburban,LA,way/442634568,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634569,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442634570,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442634581,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442634584,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634587,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442634590,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634595,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442634599,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442634601,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634603,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634605,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634607,MidriseApartment,success,4.0,14.0,4,3,applied,applied
la_suburban,LA,way/442634608,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442634609,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442634610,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634611,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634613,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634614,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634615,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634616,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442634617,MidriseApartment,success,4.0,14.0,4,3,applied,applied
la_suburban,LA,way/442634621,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442634628,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442634637,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634646,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634650,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634651,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634654,MidriseApartment,success,4.0,14.0,4,3,applied,applied
la_suburban,LA,way/442634657,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634658,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634659,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634660,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634661,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442634662,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634666,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634671,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634677,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634678,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634680,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634681,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442634684,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634691,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634698,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634701,MidriseApartment,success,4.0,14.0,4,3,applied,applied
la_suburban,LA,way/442634708,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634710,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634711,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442634712,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634713,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634714,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634715,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634716,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442634717,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634718,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634719,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442634720,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634721,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634724,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442634725,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_suburban,LA,way/442634726,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634727,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442634728,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634729,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634732,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634733,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634734,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634739,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634745,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634751,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634755,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634757,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442634758,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442634761,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634762,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442634763,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634764,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442634765,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634767,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634774,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442634775,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442634778,Warehouse,success,2.0,7.0,2,1,applied,
la_suburban,LA,way/442763851,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442763852,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442763854,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442763856,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442763857,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442763858,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442763860,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442763862,RetailStandalone,success,2.0,7.0,2,1,applied,
la_suburban,LA,way/442763866,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442763867,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442763868,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442763873,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442763874,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442763884,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442763885,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442763886,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442763891,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442763896,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442763897,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442763900,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442763901,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442763902,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442763903,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442763904,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442763906,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442763908,RetailStandalone,success,2.0,7.0,2,1,applied,
la_suburban,LA,way/442763909,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442763922,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442763925,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442763927,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442763928,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442763943,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/442763961,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442763979,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
la_suburban,LA,way/442764019,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,way/443470324,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_suburban,LA,way/443480718,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_suburban,LA,way/443480725,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_suburban,LA,way/449558400,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_suburban,LA,way/449558402,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_suburban,LA,way/449558403,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_suburban,LA,way/449558404,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_suburban,LA,way/449560234,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_suburban,LA,way/449560240,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_suburban,LA,way/1016738377,RetailStandalone,success,1.0,3.5,1,1,identity,
la_suburban,LA,way/1119752143,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_suburban,LA,relation/6584771,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,relation/6584772,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,relation/6584773,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,relation/6584774,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,relation/6588709,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,relation/6588710,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
la_suburban,LA,relation/6588711,MidriseApartment,success,3.0,10.5,3,3,identity,identity
la_suburban,LA,relation/6588712,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_suburban,LA,relation/6588784,MediumOffice,success,3.0,10.5,3,3,identity,
la_suburban,LA,relation/6588787,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_rural,LA,way/222366800,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472960895,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_rural,LA,way/472960930,Warehouse,success,1.0,3.5,1,1,identity,
la_rural,LA,way/472960931,Warehouse,success,2.0,7.0,2,1,applied,
la_rural,LA,way/472960932,Warehouse,success,2.0,7.0,2,1,applied,
la_rural,LA,way/472960933,Warehouse,success,2.0,7.0,2,1,applied,
la_rural,LA,way/472960934,Warehouse,success,2.0,7.0,2,1,applied,
la_rural,LA,way/472960935,Warehouse,success,2.0,7.0,2,1,applied,
la_rural,LA,way/472960936,MediumOffice,success,3.0,10.5,3,3,identity,
la_rural,LA,way/472960937,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472960938,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472960939,MediumOffice,success,2.0,7.0,2,3,fallback_shorter,
la_rural,LA,way/472960940,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472960941,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472960942,MediumOffice,success,2.0,7.0,2,3,fallback_shorter,
la_rural,LA,way/472960943,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472960944,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472960967,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472960970,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472960971,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472960972,Warehouse,not_simulated,1.0,3.5,1,1,identity,
la_rural,LA,way/472960974,Warehouse,success,1.0,3.5,1,1,identity,
la_rural,LA,way/472960975,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472960977,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472960978,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472960980,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472960999,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_rural,LA,way/472961000,Warehouse,success,2.0,7.0,2,1,applied,
la_rural,LA,way/472961001,Warehouse,success,2.0,7.0,2,1,applied,
la_rural,LA,way/472961002,Warehouse,success,1.0,3.5,1,1,identity,
la_rural,LA,way/472961003,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961004,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961005,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961006,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961007,SmallOffice,success,3.0,10.5,3,2,fallback_not_expressible,
la_rural,LA,way/472961009,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961011,SmallOffice,success,4.0,14.0,4,2,fallback_not_expressible,
la_rural,LA,way/472961013,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961015,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961017,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961018,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961019,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961020,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961022,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961024,MediumOffice,success,4.0,14.0,4,3,applied,
la_rural,LA,way/472961025,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961026,MediumOffice,success,4.0,14.0,4,3,applied,
la_rural,LA,way/472961028,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
la_rural,LA,way/472961029,MidriseApartment,success,1.0,3.5,1,3,fallback_shorter,fallback_shorter
la_rural,LA,way/472961031,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961034,Warehouse,not_simulated,1.0,3.5,1,1,identity,
la_rural,LA,way/472961040,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961041,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961043,Warehouse,success,2.0,7.0,2,1,applied,
la_rural,LA,way/472961045,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961047,Warehouse,success,2.0,7.0,2,1,applied,
la_rural,LA,way/472961048,MediumOffice,success,4.0,14.0,4,3,applied,
la_rural,LA,way/472961050,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961052,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961054,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961072,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961073,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961074,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961075,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961076,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961077,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961078,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961079,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961080,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961081,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961082,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961083,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961084,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961085,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961086,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961087,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961088,Warehouse,not_simulated,1.0,3.5,1,1,identity,
la_rural,LA,way/472961089,Warehouse,success,2.0,7.0,2,1,applied,
la_rural,LA,way/472961090,Warehouse,success,2.0,7.0,2,1,applied,
la_rural,LA,way/472961091,Warehouse,not_simulated,1.0,3.5,1,1,identity,
la_rural,LA,way/472961092,Warehouse,success,2.0,7.0,2,1,applied,
la_rural,LA,way/472961093,Warehouse,success,2.0,7.0,2,1,applied,
la_rural,LA,way/472961094,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961095,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961096,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961097,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961098,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_rural,LA,way/472961099,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961100,MediumOffice,success,3.0,10.5,3,3,identity,
la_rural,LA,way/472961115,SmallOffice,success,5.0,17.5,5,2,fallback_not_expressible,
la_rural,LA,way/472961117,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961120,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961122,SmallOffice,success,3.0,10.5,3,2,fallback_not_expressible,
la_rural,LA,way/472961125,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961128,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961131,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961133,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961135,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961137,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961140,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961148,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961150,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961152,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961155,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961157,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961159,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961162,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961164,Warehouse,success,3.0,10.5,3,1,applied,
la_rural,LA,way/472961166,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961169,Warehouse,success,2.0,7.0,2,1,applied,
la_rural,LA,way/472961171,Warehouse,not_simulated,1.0,3.5,1,1,identity,
la_rural,LA,way/472961191,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961193,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961200,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961202,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961204,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961207,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961208,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_rural,LA,way/472961212,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961216,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961221,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961226,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961229,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961234,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961236,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961237,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961240,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961241,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_rural,LA,way/472961243,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961246,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961248,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_rural,LA,way/472961250,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_rural,LA,way/472961253,Warehouse,success,1.0,3.5,1,1,identity,
la_rural,LA,way/472961276,MidriseApartment,success,2.0,7.0,2,3,fallback_shorter,fallback_shorter
la_rural,LA,way/472961278,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961282,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961286,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961287,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961288,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961289,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961290,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961291,Warehouse,success,2.0,7.0,2,1,applied,
la_rural,LA,way/472961292,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961293,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961294,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961295,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
la_rural,LA,way/472961296,SmallOffice,success,2.0,7.0,2,2,identity,
la_rural,LA,way/472961297,SmallOffice,success,2.0,7.0,2,2,identity,
austin_centre,AUS,way/37417988,LargeOffice,success,11.0,38.5,11,4,fallback_not_expressible,
austin_centre,AUS,way/37417989,LargeOffice,success,1.0,3.5,1,4,fallback_shorter,
austin_centre,AUS,way/37546502,TallBuilding,success,33.0,115.5,33,20,fallback_not_expressible,
austin_centre,AUS,way/52143469,LargeOffice,success,2.0,7.0,2,4,fallback_shorter,
austin_centre,AUS,way/55932516,HighriseApartment,success,45.0,157.5,45,3,fallback_not_expressible,applied
austin_centre,AUS,way/55932517,FullServiceRestaurant,success,1.0,3.5,1,2,fallback_shorter,
austin_centre,AUS,way/55932518,LargeOffice,success,1.0,3.5,1,4,fallback_shorter,
austin_centre,AUS,way/55932520,LargeOffice,success,6.0,21.0,6,4,fallback_not_expressible,
austin_centre,AUS,way/55932522,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
austin_centre,AUS,way/55932527,SmallOffice,success,1.0,3.5,1,2,fallback_shorter,
austin_centre,AUS,way/55932528,MediumOffice,success,1.0,3.5,1,3,fallback_shorter,
austin_centre,AUS,way/55932530,LargeOffice,success,1.0,3.5,1,4,fallback_shorter,
austin_centre,AUS,way/55932532,LargeOffice,success,6.0,21.0,6,4,fallback_not_expressible,
austin_centre,AUS,way/55932533,MediumOffice,success,1.0,3.5,1,3,fallback_shorter,
austin_centre,AUS,way/55932534,SuperTallBuilding,success,58.0,203.0,58,30,fallback_not_expressible,
