osm_id,cell,use_class,archetype_id,archetype_source,levels_source,old_num_floors,new_num_floors_scope_a,new_num_floors_scope_b,changed_scope_a,changed_scope_b
way/241862697,nyc_urban,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,HEURISTIC_HEIGHT,1,1,1,False,False
way/241862698,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862699,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862700,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862701,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862702,nyc_urban,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862703,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,5,5,5,False,False
way/241862704,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862705,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862706,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/241862707,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862708,nyc_urban,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,HEURISTIC_HEIGHT,1,1,1,False,False
way/241862709,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862710,nyc_urban,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862711,nyc_urban,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862712,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/241862713,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862714,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/241862715,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862716,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862718,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862719,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862720,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862721,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862722,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862723,nyc_urban,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862724,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862725,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862726,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862727,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862728,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862729,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862730,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862731,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862733,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/241862736,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862737,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/241862738,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862739,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862741,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862744,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862746,nyc_urban,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862750,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862754,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862759,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862761,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862762,nyc_urban,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,HEURISTIC_HEIGHT,1,1,1,False,False
way/241862763,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862764,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862765,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862766,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862767,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/241862768,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862769,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862770,nyc_urban,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,HEURISTIC_HEIGHT,1,1,1,False,False
way/241862771,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862772,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862773,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862774,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/241862775,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/241862776,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862777,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862778,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862779,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/241862780,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862781,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862782,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862783,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862784,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862785,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862786,nyc_urban,commercial,SmallOffice,RULE_USE_CLASS_SIZE,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862787,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862788,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862789,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862790,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862791,nyc_urban,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,HEURISTIC_HEIGHT,1,1,1,False,False
way/241862792,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862793,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/241862794,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862795,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862796,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/241862797,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862798,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862799,nyc_urban,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862800,nyc_urban,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,5,5,5,False,False
way/241862801,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862802,nyc_urban,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862803,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862804,nyc_urban,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862805,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862806,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862807,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862808,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862809,nyc_urban,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,HEURISTIC_HEIGHT,1,1,1,False,False
way/241862810,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862811,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862812,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/241862813,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/241862814,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862815,nyc_urban,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862816,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862817,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862818,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862820,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862821,nyc_urban,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,HEURISTIC_HEIGHT,1,1,1,False,False
way/241862822,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,5,5,5,False,False
way/241862824,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862825,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,5,5,5,False,False
way/241862826,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/241862827,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862828,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862829,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862830,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/241862831,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862832,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862833,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862834,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862835,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862836,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862837,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862838,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862839,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862840,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/241862841,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862843,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862844,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/241862845,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862846,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862847,nyc_urban,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,HEURISTIC_HEIGHT,2,2,2,False,False
way/241862848,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,4,1,True,False
way/241862849,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862850,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862851,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,5,5,5,False,False
way/241862852,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/241862853,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862854,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/241862855,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/241862856,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/280604444,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/280604452,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/280604458,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/280604472,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/280604483,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/280604491,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/280604496,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/280604500,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/280604974,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/280604983,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/280604999,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/280605002,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/280605005,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/280605007,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/280605010,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/280605220,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,4,1,True,False
way/280605237,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/280605239,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,4,1,True,False
way/280605261,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/280605264,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/280605269,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/280605280,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,4,1,True,False
way/280605287,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/280612354,nyc_urban,institutional,Hospital,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,6,6,6,False,False
way/280612361,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/280612364,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/280612368,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/280612375,nyc_urban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,6,6,6,False,False
way/280612384,nyc_urban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,6,6,6,False,False
way/280612413,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/280612418,nyc_urban,residential,MidriseApartment,"RULE_RESIDENTIAL_TIER,HEURISTIC_HEIGHT",HEURISTIC_HEIGHT,6,6,6,False,False
way/280618324,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/280618325,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/280618326,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/280618327,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/280618328,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/280618329,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/280618330,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/280618331,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/280618332,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/280618333,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/280618334,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/280618335,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/280618336,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/280618337,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/280618338,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/280618339,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/280618340,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/280618341,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/280618342,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/280618343,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/280618344,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/280618345,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/280618346,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/280618347,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/280618348,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/280618349,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/280618350,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/280618351,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/280618352,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/280618353,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/280618354,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/280618355,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/280618356,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/280618357,nyc_urban,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
