building_id,class,building_tag,footprint_area_m2,levels,height_m,height_source,year_built,layout_state,storey_count,dwelling_count,gross_area_m2,conditioned_area_m2,circulation_pct
way/290026248,residential,house,60.7,1.0,3.0,storeys x 3.0 m,,massing_box,1,0,60.7,60.7,0.0
way/290026249,residential,house,48.2,1.0,3.0,storeys x 3.0 m,,ruled,1,1,48.2,48.2,0.0
way/290026253,residential,apartments,161.1,3.0,9.0,storeys x 3.0 m,,ruled,3,13,410.3,410.3,0.0
way/290026255,residential,house,65.4,2.0,6.0,storeys x 3.0 m,,ruled,2,1,65.4,65.4,0.0
way/290026256,residential,apartments,636.7,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,2545.9,2545.9,0.0
way/290026258,residential,apartments,159.3,2.0,6.0,storeys x 3.0 m,,massing_box,2,0,318.6,318.6,0.0
way/290026259,residential,apartments,76.1,,9.0,assumed 9.0 m,,ruled,6,1,76.1,76.1,0.0
way/290653348,residential,apartments,258.5,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,775.4,775.4,0.0
way/290653349,residential,apartments,126.6,,9.0,assumed 9.0 m,,massing_box,4,0,506.8,506.8,0.0
way/290653350,residential,apartments,113.6,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,341.1,341.1,0.0
way/290653352,residential,apartments,177.8,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,711.3,711.3,0.0
way/290653355,residential,apartments,73.7,,9.0,assumed 9.0 m,,ruled,2,2,147.4,147.4,0.0
way/290662257,residential,house,64.1,1.0,3.0,storeys x 3.0 m,,ruled,1,1,64.1,64.1,0.0
way/290662258,residential,apartments,104.2,4.0,12.0,storeys x 3.0 m,,ruled,4,5,260.5,260.5,0.0
way/290662259,residential,apartments,298.8,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1494.0,1494.0,0.0
way/290663060,residential,apartments,223.1,3.0,9.0,storeys x 3.0 m,,ruled,3,6,669.2,669.2,0.0
way/290663061,residential,apartments,100.5,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,301.6,301.6,0.0
way/290820835,residential,house,41.8,3.0,9.0,storeys x 3.0 m,,ruled,3,1,41.8,41.8,0.0
way/290820839,residential,apartments,172.8,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,691.2,691.2,0.0
way/290820840,residential,apartments,113.3,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,340.3,340.3,0.0
way/290820842,residential,apartments,67.7,6.0,18.0,storeys x 3.0 m,,ruled,3,3,203.2,203.2,0.0
way/290820844,residential,apartments,167.5,4.0,12.0,storeys x 3.0 m,,ruled,4,8,670.0,670.0,0.0
way/290820846,residential,apartments,97.6,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,488.4,488.4,0.0
way/290820847,residential,apartments,98.5,5.0,15.0,storeys x 3.0 m,,ruled,5,6,278.9,278.9,0.0
way/290820849,residential,apartments,87.7,5.0,15.0,storeys x 3.0 m,,ruled,5,5,438.5,438.5,0.0
way/290820851,residential,apartments,314.2,6.0,18.0,storeys x 3.0 m,,massing_box,6,0,1885.1,1885.1,0.0
way/291149502,residential,apartments,129.1,3.0,9.0,storeys x 3.0 m,,ruled,3,1,129.1,129.1,0.0
way/291149503,residential,apartments,530.5,3.0,9.0,storeys x 3.0 m,,ruled,3,26,1485.5,1485.5,0.0
way/291155593,residential,apartments,245.7,4.0,12.0,storeys x 3.0 m,,ruled,4,21,859.8,859.8,0.0
way/291155594,residential,apartments,271.9,5.0,15.0,storeys x 3.0 m,,ruled,5,21,996.9,996.9,0.0
way/291155595,residential,apartments,132.2,7.0,21.0,storeys x 3.0 m,,massing_box,7,0,793.3,793.3,0.0
way/291155596,residential,apartments,84.7,7.0,21.0,storeys x 3.0 m,,massing_box,7,0,508.2,508.2,0.0
way/291278667,residential,apartments,154.9,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,619.4,619.4,0.0
way/291278668,residential,apartments,190.3,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,761.0,761.0,0.0
way/291278669,residential,apartments,61.2,2.0,6.0,storeys x 3.0 m,,ruled,2,1,61.2,61.2,0.0
way/291278670,residential,apartments,309.8,2.0,6.0,storeys x 3.0 m,,ruled,2,1,309.8,309.8,0.0
way/291278671,residential,apartments,379.2,2.0,6.0,storeys x 3.0 m,,ruled,2,1,379.2,379.2,0.0
