Time,504FA19567BBC2B7_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],504FA19567BBC2B7_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],504FA19567BBC2B7_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],504FA19567BBC2B7_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],504FA19567BBC2B7_F0_DWELLING_0::Des Latent Heat Load [W],504FA19567BBC2B7_F0_DWELLING_0::Des Latent Cool Load [W],504FA19567BBC2B7_F0_DWELLING_0::Des Latent Heat Mass Flow [kg/s],504FA19567BBC2B7_F0_DWELLING_0::Des Latent Cool Mass Flow [kg/s],504FA19567BBC2B7_F0_DWELLING_0::Des Heat Load No DOAS [W],504FA19567BBC2B7_F0_DWELLING_0::Des Sens Cool Load No DOAS [W],504FA19567BBC2B7_F0_DWELLING_0::Des Latent Heat Load No DOAS [W],504FA19567BBC2B7_F0_DWELLING_0::Des Latent Cool Load No DOAS [W],504FA19567BBC2B7_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],504FA19567BBC2B7_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],504FA19567BBC2B7_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],504FA19567BBC2B7_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],504FA19567BBC2B7_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],504FA19567BBC2B7_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],504FA19567BBC2B7_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],504FA19567BBC2B7_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],504FA19567BBC2B7_F1_DWELLING_0::Des Latent Heat Load [W],504FA19567BBC2B7_F1_DWELLING_0::Des Latent Cool Load [W],504FA19567BBC2B7_F1_DWELLING_0::Des Latent Heat Mass Flow [kg/s],504FA19567BBC2B7_F1_DWELLING_0::Des Latent Cool Mass Flow [kg/s],504FA19567BBC2B7_F1_DWELLING_0::Des Heat Load No DOAS [W],504FA19567BBC2B7_F1_DWELLING_0::Des Sens Cool Load No DOAS [W],504FA19567BBC2B7_F1_DWELLING_0::Des Latent Heat Load No DOAS [W],504FA19567BBC2B7_F1_DWELLING_0::Des Latent Cool Load No DOAS [W],504FA19567BBC2B7_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],504FA19567BBC2B7_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],504FA19567BBC2B7_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],504FA19567BBC2B7_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],504FA19567BBC2B7_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],504FA19567BBC2B7_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],504FA19567BBC2B7_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],504FA19567BBC2B7_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],504FA19567BBC2B7_F2_DWELLING_0::Des Latent Heat Load [W],504FA19567BBC2B7_F2_DWELLING_0::Des Latent Cool Load [W],504FA19567BBC2B7_F2_DWELLING_0::Des Latent Heat Mass Flow [kg/s],504FA19567BBC2B7_F2_DWELLING_0::Des Latent Cool Mass Flow [kg/s],504FA19567BBC2B7_F2_DWELLING_0::Des Heat Load No DOAS [W],504FA19567BBC2B7_F2_DWELLING_0::Des Sens Cool Load No DOAS [W],504FA19567BBC2B7_F2_DWELLING_0::Des Latent Heat Load No DOAS [W],504FA19567BBC2B7_F2_DWELLING_0::Des Latent Cool Load No DOAS [W],504FA19567BBC2B7_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],504FA19567BBC2B7_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],504FA19567BBC2B7_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],504FA19567BBC2B7_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],504FA19567BBC2B7_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],504FA19567BBC2B7_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],504FA19567BBC2B7_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],504FA19567BBC2B7_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],504FA19567BBC2B7_F3_DWELLING_0::Des Latent Heat Load [W],504FA19567BBC2B7_F3_DWELLING_0::Des Latent Cool Load [W],504FA19567BBC2B7_F3_DWELLING_0::Des Latent Heat Mass Flow [kg/s],504FA19567BBC2B7_F3_DWELLING_0::Des Latent Cool Mass Flow [kg/s],504FA19567BBC2B7_F3_DWELLING_0::Des Heat Load No DOAS [W],504FA19567BBC2B7_F3_DWELLING_0::Des Sens Cool Load No DOAS [W],504FA19567BBC2B7_F3_DWELLING_0::Des Latent Heat Load No DOAS [W],504FA19567BBC2B7_F3_DWELLING_0::Des Latent Cool Load No DOAS [W],504FA19567BBC2B7_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],504FA19567BBC2B7_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],504FA19567BBC2B7_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],504FA19567BBC2B7_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],504FA19567BBC2B7_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],504FA19567BBC2B7_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],504FA19567BBC2B7_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],504FA19567BBC2B7_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],504FA19567BBC2B7_F0_DWELLING_1::Des Latent Heat Load [W],504FA19567BBC2B7_F0_DWELLING_1::Des Latent Cool Load [W],504FA19567BBC2B7_F0_DWELLING_1::Des Latent Heat Mass Flow [kg/s],504FA19567BBC2B7_F0_DWELLING_1::Des Latent Cool Mass Flow [kg/s],504FA19567BBC2B7_F0_DWELLING_1::Des Heat Load No DOAS [W],504FA19567BBC2B7_F0_DWELLING_1::Des Sens Cool Load No DOAS [W],504FA19567BBC2B7_F0_DWELLING_1::Des Latent Heat Load No DOAS [W],504FA19567BBC2B7_F0_DWELLING_1::Des Latent Cool Load No DOAS [W],504FA19567BBC2B7_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],504FA19567BBC2B7_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],504FA19567BBC2B7_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],504FA19567BBC2B7_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
19:30:00,1.207422E+03,0.000000E+00,3.946430E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999609E+01,3.512301E+01,2.724154E+01,5.078481E+01,1.364154E+03,0.000000E+00,4.458698E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999605E+01,3.632593E+01,2.997713E+01,4.333428E+01,1.444607E+03,0.000000E+00,4.721645E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999598E+01,3.688884E+01,3.050114E+01,4.205277E+01,3.007187E+03,0.000000E+00,9.828596E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999512E+01,4.362494E+01,2.983875E+01,4.368061E+01,3.144022E+03,0.000000E+00,1.027572E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999482E+01,4.398941E+01,2.676356E+01,4.991958E+01
19:35:00,1.211801E+03,0.000000E+00,3.960742E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999609E+01,3.516724E+01,2.722766E+01,5.125673E+01,1.368852E+03,0.000000E+00,4.474052E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999605E+01,3.636839E+01,2.996817E+01,4.372704E+01,1.449454E+03,0.000000E+00,4.737486E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999598E+01,3.693040E+01,3.049314E+01,4.243211E+01,3.017001E+03,0.000000E+00,9.860670E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999512E+01,4.365935E+01,2.983033E+01,4.407501E+01,3.154621E+03,0.000000E+00,1.031036E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999482E+01,4.402420E+01,2.677505E+01,4.943840E+01
19:40:00,1.216303E+03,0.000000E+00,3.975456E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999608E+01,3.521229E+01,2.721367E+01,5.177673E+01,1.373685E+03,0.000000E+00,4.489850E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999604E+01,3.641159E+01,2.995906E+01,4.416089E+01,1.454439E+03,0.000000E+00,4.753779E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999597E+01,3.697264E+01,3.048502E+01,4.285123E+01,3.027087E+03,0.000000E+00,9.893633E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999512E+01,4.369401E+01,2.982164E+01,4.451112E+01,3.165496E+03,0.000000E+00,1.034590E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999482E+01,4.405919E+01,2.678752E+01,4.888068E+01
19:45:00,1.220937E+03,0.000000E+00,3.990601E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999607E+01,3.525793E+01,2.719961E+01,5.234141E+01,1.378662E+03,0.000000E+00,4.506114E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999604E+01,3.645531E+01,2.994976E+01,4.463300E+01,1.459572E+03,0.000000E+00,4.770555E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999597E+01,3.701536E+01,3.047671E+01,4.330745E+01,3.037469E+03,0.000000E+00,9.927567E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999512E+01,4.372875E+01,2.981253E+01,4.498637E+01,3.176689E+03,0.000000E+00,1.038248E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999482E+01,4.409418E+01,2.680068E+01,4.825103E+01
19:50:00,1.225694E+03,0.000000E+00,4.006150E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999607E+01,3.530405E+01,2.718552E+01,5.294757E+01,1.383774E+03,0.000000E+00,4.522823E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999603E+01,3.649944E+01,2.994029E+01,4.514068E+01,1.464843E+03,0.000000E+00,4.787783E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999596E+01,3.705844E+01,3.046819E+01,4.379826E+01,3.048126E+03,0.000000E+00,9.962397E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999512E+01,4.376351E+01,2.980291E+01,4.549832E+01,3.188160E+03,0.000000E+00,1.041997E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999481E+01,4.412914E+01,2.681440E+01,4.755323E+01
19:55:00,1.230584E+03,0.000000E+00,4.022131E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999606E+01,3.535046E+01,2.717131E+01,5.359255E+01,1.389030E+03,0.000000E+00,4.540000E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999602E+01,3.654382E+01,2.993063E+01,4.568143E+01,1.470263E+03,0.000000E+00,4.805497E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999595E+01,3.710172E+01,3.045944E+01,4.432118E+01,3.059083E+03,0.000000E+00,9.998207E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999511E+01,4.379817E+01,2.979277E+01,4.604448E+01,3.199950E+03,0.000000E+00,1.045851E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999481E+01,4.416391E+01,2.682842E+01,4.679120E+01
20:00:00,1.235598E+03,0.000000E+00,4.038517E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999605E+01,3.539708E+01,2.715529E+01,5.427902E+01,1.394421E+03,0.000000E+00,4.557622E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999602E+01,3.658835E+01,2.991895E+01,4.625769E+01,1.475821E+03,0.000000E+00,4.823663E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999595E+01,3.714513E+01,3.044837E+01,4.487929E+01,3.070317E+03,0.000000E+00,1.003492E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999511E+01,4.383271E+01,2.977947E+01,4.662956E+01,3.212020E+03,0.000000E+00,1.049795E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999481E+01,4.419851E+01,2.683952E+01,4.597666E+01
20:05:00,1.240463E+03,0.000000E+00,4.054416E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999605E+01,3.544377E+01,2.713853E+01,5.500105E+01,1.399663E+03,0.000000E+00,4.574751E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999601E+01,3.663290E+01,2.990644E+01,4.686425E+01,1.481227E+03,0.000000E+00,4.841330E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999595E+01,3.718853E+01,3.043627E+01,4.546726E+01,3.081306E+03,0.000000E+00,1.007084E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999511E+01,4.386703E+01,2.976456E+01,4.724736E+01,3.223783E+03,0.000000E+00,1.053640E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999481E+01,4.423282E+01,2.684915E+01,4.510825E+01
20:10:00,1.245175E+03,0.000000E+00,4.069817E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999605E+01,3.548918E+01,2.712376E+01,5.564785E+01,1.404744E+03,0.000000E+00,4.591358E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999601E+01,3.667617E+01,2.989604E+01,4.740542E+01,1.486472E+03,0.000000E+00,4.858473E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999595E+01,3.723064E+01,3.042623E+01,4.599177E+01,3.092018E+03,0.000000E+00,1.010585E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999511E+01,4.389984E+01,2.975008E+01,4.780410E+01,3.235219E+03,0.000000E+00,1.057378E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999481E+01,4.426546E+01,2.685689E+01,4.425807E+01
20:15:00,1.249733E+03,0.000000E+00,4.084714E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999605E+01,3.553258E+01,2.711173E+01,5.615633E+01,1.409665E+03,0.000000E+00,4.607441E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999601E+01,3.671743E+01,2.988847E+01,4.782732E+01,1.491556E+03,0.000000E+00,4.875087E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999595E+01,3.727073E+01,3.041901E+01,4.640039E+01,3.102450E+03,0.000000E+00,1.013994E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999512E+01,4.393045E+01,2.973621E+01,4.824692E+01,3.246324E+03,0.000000E+00,1.061007E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999482E+01,4.429575E+01,2.686247E+01,4.346974E+01
20:20:00,1.254134E+03,0.000000E+00,4.099100E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999605E+01,3.557386E+01,2.710186E+01,5.651287E+01,1.414422E+03,0.000000E+00,4.622990E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999601E+01,3.675658E+01,2.988292E+01,4.811899E+01,1.496474E+03,0.000000E+00,4.891162E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999595E+01,3.730875E+01,3.041380E+01,4.668251E+01,3.112594E+03,0.000000E+00,1.017310E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999512E+01,4.395892E+01,2.972257E+01,4.856373E+01,3.257084E+03,0.000000E+00,1.064524E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999482E+01,4.432376E+01,2.686623E+01,4.275439E+01
20:25:00,1.258371E+03,0.000000E+00,4.112947E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999605E+01,3.561320E+01,2.709347E+01,5.672544E+01,1.419010E+03,0.000000E+00,4.637986E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999601E+01,3.679382E+01,2.987846E+01,4.828809E+01,1.501219E+03,0.000000E+00,4.906669E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999595E+01,3.734487E+01,3.040962E+01,4.684566E+01,3.122430E+03,0.000000E+00,1.020525E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999512E+01,4.398560E+01,2.970881E+01,4.876048E+01,3.267469E+03,0.000000E+00,1.067918E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999482E+01,4.434986E+01,2.686866E+01,4.210849E+01
20:30:00,1.262454E+03,0.000000E+00,4.126292E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999604E+01,3.565082E+01,2.708590E+01,5.680673E+01,1.423438E+03,0.000000E+00,4.652455E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999601E+01,3.682938E+01,2.987443E+01,4.834562E+01,1.505801E+03,0.000000E+00,4.921647E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999595E+01,3.737933E+01,3.040582E+01,4.690053E+01,3.131984E+03,0.000000E+00,1.023647E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999512E+01,4.401082E+01,2.969471E+01,4.884689E+01,3.277525E+03,0.000000E+00,1.071204E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999482E+01,4.437444E+01,2.687029E+01,4.152512E+01
20:35:00,1.266375E+03,0.000000E+00,4.139105E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999604E+01,3.568692E+01,2.707874E+01,5.676768E+01,1.427696E+03,0.000000E+00,4.666374E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999601E+01,3.686348E+01,2.987053E+01,4.830073E+01,1.510211E+03,0.000000E+00,4.936061E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999594E+01,3.741236E+01,3.040211E+01,4.685603E+01,3.141229E+03,0.000000E+00,1.026669E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999512E+01,4.403489E+01,2.968021E+01,4.883142E+01,3.287211E+03,0.000000E+00,1.074370E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999482E+01,4.439780E+01,2.687136E+01,4.099876E+01
20:40:00,1.270141E+03,0.000000E+00,4.151416E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999604E+01,3.572167E+01,2.707179E+01,5.661680E+01,1.431793E+03,0.000000E+00,4.679763E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999601E+01,3.689627E+01,2.986666E+01,4.816054E+01,1.514458E+03,0.000000E+00,4.949942E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999594E+01,3.744411E+01,3.039839E+01,4.671905E+01,3.150186E+03,0.000000E+00,1.029596E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999512E+01,4.405800E+01,2.966530E+01,4.872078E+01,3.296565E+03,0.000000E+00,1.077427E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999482E+01,4.442017E+01,2.687202E+01,4.052529E+01
